cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0544', '0.7298', '0.0000', '0.0114', '0.0000', '1.0000', '0.0000', '0.0000', '0.3983', '0.0014']","['0.7170', '0.3057', '0.0000', '0.0212', '0.0000', '0.1782', '0.0000', '0.0000', '0.3097', '1.0000']","['0.0544', '0.7298', '0.0000', '0.0114', '0.0000', '1.0000', '0.0000', '0.0000', '0.3983', '0.0014']","['0.1012', '0.4309', '0.0000', '0.0148', '0.0000', '0.3025', '0.0000', '0.0000', '0.3485', '0.0028']","['0.0544', '0.7298', '0.0000', '0.0114', '0.0000', '1.0000', '0.0000', '0.0000', '0.3983', '0.0014']","['0.9976', '0.8182', '1.0000', '0.9414', '1.0000', '0.4753', '1.0000', '1.0000', '0.9009', '1.0000']","[[38, 416, 0, 14, 0, 214, 0, 0, 16, 0], [0, 505, 0, 4, 0, 182, 0, 0, 1, 0], [1, 39, 0, 134, 0, 305, 0, 0, 211, 0], [0, 438, 0, 8, 0, 253, 0, 0, 3, 0], [0, 98, 0, 152, 0, 167, 0, 0, 259, 0], [0, 0, 0, 0, 0, 715, 0, 0, 0, 0], [14, 155, 0, 61, 0, 338, 0, 0, 134, 0], [0, 0, 0, 0, 0, 707, 0, 0, 0, 0], [0, 1, 0, 4, 0, 418, 0, 0, 280, 0], [0, 0, 0, 0, 0, 714, 0, 0, 0, 1]]",-1,-1,-1,-1
1,"['0.2292', '0.9682', '0.0000', '0.1296', '0.3950', '0.6839', '0.0427', '0.8472', '0.8023', '0.8839']","['0.4494', '0.3265', '0.0000', '0.1381', '0.4211', '0.6075', '0.2752', '0.7131', '0.7085', '0.8438']","['0.2292', '0.9682', '0.0000', '0.1296', '0.3950', '0.6839', '0.0427', '0.8472', '0.8023', '0.8839']","['0.3036', '0.4883', '0.0000', '0.1337', '0.4076', '0.6434', '0.0740', '0.7744', '0.7525', '0.8634']","['0.2292', '0.9682', '0.0000', '0.1296', '0.3950', '0.6839', '0.0427', '0.8472', '0.8023', '0.8839']","['0.9689', '0.7809', '1.0000', '0.9098', '0.9420', '0.9497', '0.9875', '0.9617', '0.9632', '0.9814']","[[160, 398, 0, 98, 9, 12, 3, 0, 18, 0], [2, 670, 0, 13, 1, 1, 3, 0, 2, 0], [91, 88, 0, 112, 220, 61, 42, 1, 74, 1], [7, 594, 0, 91, 1, 3, 3, 0, 3, 0], [12, 81, 0, 199, 267, 32, 15, 0, 70, 0], [0, 7, 0, 0, 0, 489, 0, 157, 4, 58], [78, 201, 0, 137, 127, 74, 30, 0, 54, 1], [0, 0, 0, 0, 0, 55, 0, 599, 5, 48], [6, 10, 0, 9, 9, 52, 13, 31, 564, 9], [0, 3, 0, 0, 0, 26, 0, 52, 2, 632]]","[6, 0, 3, 4, 7, 0, 4, 0, 4, 9, 6, 1, 9, 1, 9, 3]","[2, 2, 2, 2, 3, 2, 2, 2, 2, 0, 2, 2, 6, 6, 4, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [3. 1. 0. 2. 3. 0. 2. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.4900', '0.8844', '0.0101', '0.5014', '0.7175', '0.6028', '0.1952', '0.8373', '0.7881', '0.9301']","['0.6000', '0.5725', '0.6364', '0.4763', '0.3751', '0.7330', '0.3477', '0.7090', '0.8331', '0.7955']","['0.4900', '0.8844', '0.0101', '0.5014', '0.7175', '0.6028', '0.1952', '0.8373', '0.7881', '0.9301']","['0.5394', '0.6951', '0.0200', '0.4885', '0.4926', '0.6616', '0.2500', '0.7678', '0.8099', '0.8575']","['0.4900', '0.8844', '0.0101', '0.5014', '0.7175', '0.6028', '0.1952', '0.8373', '0.7881', '0.9301']","['0.9638', '0.9276', '0.9994', '0.9386', '0.8722', '0.9750', '0.9592', '0.9614', '0.9824', '0.9728']","[[342, 116, 0, 145, 38, 3, 40, 0, 14, 0], [4, 612, 0, 52, 13, 2, 7, 0, 2, 0], [51, 11, 7, 23, 422, 22, 116, 0, 35, 3], [40, 262, 0, 352, 23, 3, 20, 0, 2, 0], [20, 16, 0, 68, 485, 16, 47, 0, 21, 3], [0, 1, 0, 0, 0, 431, 8, 190, 4, 81], [105, 49, 2, 92, 259, 27, 137, 1, 29, 1], [0, 0, 0, 0, 0, 33, 0, 592, 3, 79], [8, 2, 2, 6, 53, 32, 19, 23, 554, 4], [0, 0, 0, 1, 0, 19, 0, 29, 1, 665]]","[8, 9, 5, 2, 8, 5, 8, 7, 8, 1, 1, 9, 9, 5, 6, 5]","[4, 4, 6, 2, 6, 4, 4, 2, 6, 6, 2, 2, 4, 6, 6, 0]","[[0. 0. 0. 0. 0. 1. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [3. 2. 1. 2. 3. 0. 2. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 2. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 2. 1. 0. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.6289', '0.6402', '0.0855', '0.6952', '0.6686', '0.7147', '0.1524', '0.7751', '0.7667', '0.9287']","['0.5433', '0.7420', '0.5566', '0.4770', '0.3910', '0.6356', '0.3156', '0.7538', '0.8764', '0.8048']","['0.6289', '0.6402', '0.0855', '0.6952', '0.6686', '0.7147', '0.1524', '0.7751', '0.7667', '0.9287']","['0.5830', '0.6874', '0.1482', '0.5658', '0.4934', '0.6728', '0.2056', '0.7643', '0.8179', '0.8623']","['0.6289', '0.6402', '0.0855', '0.6952', '0.6686', '0.7147', '0.1524', '0.7751', '0.7667', '0.9287']","['0.9414', '0.9756', '0.9926', '0.9151', '0.8887', '0.9534', '0.9632', '0.9716', '0.9879', '0.9744']","[[439, 31, 2, 147, 26, 6, 34, 0, 13, 0], [12, 443, 2, 215, 12, 3, 4, 0, 1, 0], [85, 7, 59, 14, 382, 47, 75, 1, 17, 3], [71, 84, 1, 488, 8, 5, 43, 0, 2, 0], [36, 12, 3, 59, 452, 34, 66, 0, 12, 2], [0, 1, 1, 0, 0, 511, 0, 137, 3, 62], [155, 18, 28, 91, 225, 54, 107, 1, 21, 2], [0, 0, 0, 0, 0, 66, 0, 548, 6, 87], [10, 1, 10, 8, 51, 52, 10, 17, 539, 5], [0, 0, 0, 1, 0, 26, 0, 23, 1, 664]]","[3, 2, 9, 7, 1, 1, 6, 9, 1, 8, 2, 0, 8, 2, 1, 9]","[6, 6, 6, 0, 2, 2, 6, 6, 4, 6, 0, 2, 2, 6, 0, 4]","[[0. 1. 1. 0. 0. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [4. 4. 1. 2. 3. 0. 2. 1. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 1. 0. 0. 0. 1. 0. 0. 2. 4.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 2. 1. 0. 2. 2. 0. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",48
4,"['0.6476', '0.8902', '0.1348', '0.5328', '0.6435', '0.7119', '0.1325', '0.7765', '0.7568', '0.9021']","['0.5802', '0.6241', '0.4227', '0.5343', '0.3984', '0.6992', '0.2605', '0.7552', '0.8418', '0.8290']","['0.6476', '0.8902', '0.1348', '0.5328', '0.6435', '0.7119', '0.1325', '0.7765', '0.7568', '0.9021']","['0.6121', '0.7338', '0.2044', '0.5335', '0.4921', '0.7055', '0.1756', '0.7657', '0.7970', '0.8640']","['0.6476', '0.8902', '0.1348', '0.5328', '0.6435', '0.7119', '0.1325', '0.7765', '0.7568', '0.9021']","['0.9481', '0.9412', '0.9799', '0.9482', '0.8961', '0.9652', '0.9581', '0.9717', '0.9841', '0.9788']","[[452, 65, 7, 103, 19, 3, 34, 0, 15, 0], [11, 616, 3, 44, 9, 2, 4, 0, 2, 1], [70, 20, 93, 12, 365, 24, 74, 5, 23, 4], [57, 229, 1, 374, 6, 2, 30, 0, 3, 0], [29, 18, 21, 66, 435, 11, 74, 1, 15, 6], [0, 3, 1, 0, 0, 509, 30, 127, 4, 41], [144, 35, 80, 81, 210, 18, 93, 2, 34, 5], [0, 0, 0, 0, 0, 79, 0, 549, 4, 75], [16, 1, 13, 19, 48, 38, 18, 17, 532, 1], [0, 0, 1, 1, 0, 42, 0, 26, 0, 645]]","[3, 6, 8, 7, 6, 7, 9, 8, 7, 7, 0, 7, 4, 2, 0, 6]","[2, 6, 2, 6, 2, 2, 4, 4, 2, 2, 4, 4, 6, 4, 4, 4]","[[0. 1. 1. 0. 0. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [4. 4. 1. 3. 3. 0. 3. 4. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [2. 1. 1. 0. 0. 1. 1. 1. 3. 5.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 2. 1. 1. 2. 3. 1. 3. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",64
5,"['0.6834', '0.8613', '0.2058', '0.5926', '0.6642', '0.7930', '0.0769', '0.7100', '0.7525', '0.9203']","['0.5985', '0.7045', '0.3622', '0.5645', '0.3984', '0.6671', '0.2798', '0.8045', '0.8644', '0.8005']","['0.6834', '0.8613', '0.2058', '0.5926', '0.6642', '0.7930', '0.0769', '0.7100', '0.7525', '0.9203']","['0.6381', '0.7750', '0.2625', '0.5782', '0.4981', '0.7246', '0.1207', '0.7543', '0.8046', '0.8562']","['0.6834', '0.8613', '0.2058', '0.5926', '0.6642', '0.7930', '0.0769', '0.7100', '0.7525', '0.9203']","['0.9492', '0.9604', '0.9604', '0.9490', '0.8928', '0.9550', '0.9779', '0.9806', '0.9868', '0.9739']","[[477, 34, 28, 100, 23, 6, 14, 1, 15, 0], [12, 596, 5, 59, 10, 2, 6, 0, 1, 1], [60, 17, 142, 13, 370, 31, 29, 4, 17, 7], [73, 147, 4, 416, 11, 5, 43, 0, 3, 0], [23, 20, 47, 57, 449, 17, 42, 1, 12, 8], [0, 3, 13, 0, 0, 567, 0, 84, 6, 42], [135, 28, 132, 72, 212, 33, 54, 3, 24, 9], [0, 0, 0, 0, 0, 106, 0, 502, 5, 94], [17, 0, 20, 20, 52, 48, 5, 9, 529, 3], [0, 1, 1, 0, 0, 35, 0, 20, 0, 658]]","[6, 7, 0, 7, 3, 6, 9, 9, 5, 1, 2, 1, 1, 3, 2, 2]","[6, 2, 2, 6, 6, 6, 6, 4, 8, 2, 4, 2, 4, 2, 6, 4]","[[0. 1. 1. 0. 0. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [5. 6. 1. 4. 3. 0. 3. 5. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [2. 2. 3. 0. 0. 1. 1. 1. 3. 6.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 3. 2. 1. 2. 5. 2. 3. 4.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",80
6,"['0.6433', '0.8699', '0.1986', '0.6624', '0.6006', '0.6042', '0.0670', '0.8543', '0.7752', '0.8811']","['0.5462', '0.7099', '0.3683', '0.5093', '0.4177', '0.7552', '0.2282', '0.6749', '0.8423', '0.8367']","['0.6433', '0.8699', '0.1986', '0.6624', '0.6006', '0.6042', '0.0670', '0.8543', '0.7752', '0.8811']","['0.5908', '0.7818', '0.2580', '0.5759', '0.4927', '0.6713', '0.1035', '0.7541', '0.8074', '0.8583']","['0.6433', '0.8699', '0.1986', '0.6624', '0.6006', '0.6042', '0.0670', '0.8543', '0.7752', '0.8811']","['0.9408', '0.9610', '0.9628', '0.9289', '0.9105', '0.9777', '0.9748', '0.9538', '0.9838', '0.9804']","[[449, 35, 21, 142, 14, 1, 20, 1, 15, 0], [8, 602, 4, 61, 8, 2, 4, 0, 2, 1], [90, 18, 137, 30, 311, 17, 52, 7, 21, 7], [61, 144, 4, 465, 3, 2, 20, 0, 3, 0], [35, 21, 41, 83, 406, 12, 52, 1, 17, 8], [1, 3, 37, 0, 0, 432, 0, 201, 5, 36], [157, 24, 117, 105, 188, 17, 47, 7, 31, 9], [0, 0, 0, 0, 0, 34, 0, 604, 8, 61], [21, 1, 10, 26, 42, 25, 11, 21, 545, 1], [0, 0, 1, 1, 0, 30, 0, 53, 0, 630]]","[3, 2, 5, 3, 2, 9, 9, 8, 8, 7, 5, 4, 5, 7, 7, 7]","[6, 4, 2, 6, 6, 2, 6, 6, 4, 2, 6, 2, 6, 6, 6, 4]","[[0. 1. 1. 0. 0. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [5. 6. 1. 4. 4. 1. 3. 6. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [2. 2. 4. 0. 0. 1. 1. 2. 4. 6.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 4. 4. 1. 4. 5. 4. 4. 5.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",96
7,"['0.6805', '0.7659', '0.0319', '0.7621', '0.2441', '0.6713', '0.2849', '0.7553', '0.8151', '0.9483']","['0.6507', '0.9414', '0.3333', '0.5716', '0.6044', '0.5178', '0.1927', '0.6953', '0.7198', '0.7508']","['0.6805', '0.7659', '0.0319', '0.7621', '0.2441', '0.6713', '0.2849', '0.7553', '0.8151', '0.9483']","['0.6653', '0.8446', '0.0582', '0.6532', '0.3477', '0.5847', '0.2299', '0.7241', '0.7645', '0.8381']","['0.6805', '0.7659', '0.0319', '0.7621', '0.2441', '0.6713', '0.2849', '0.7553', '0.8151', '0.9483']","['0.9595', '0.9948', '0.9930', '0.9363', '0.9829', '0.9289', '0.8669', '0.9628', '0.9646', '0.9642']","[[475, 5, 2, 103, 0, 30, 56, 4, 19, 4], [13, 530, 1, 118, 5, 5, 13, 2, 1, 4], [44, 3, 22, 15, 47, 110, 362, 5, 68, 14], [56, 19, 0, 535, 0, 18, 53, 6, 7, 8], [12, 2, 11, 72, 165, 55, 311, 6, 30, 12], [0, 0, 0, 0, 0, 480, 0, 173, 8, 54], [121, 4, 17, 87, 50, 127, 200, 4, 78, 14], [0, 0, 0, 0, 0, 52, 0, 534, 11, 110], [9, 0, 13, 5, 6, 31, 43, 18, 573, 5], [0, 0, 0, 1, 0, 19, 0, 16, 1, 678]]","[7, 6, 7, 6, 5, 8, 1, 4, 6, 5, 0, 9, 9, 3, 9, 0]","[2, 2, 2, 6, 6, 2, 4, 2, 6, 4, 2, 2, 2, 2, 2, 6]","[[0. 1. 1. 0. 0. 1. 0. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [6. 6. 1. 5. 5. 1. 4. 8. 3. 5.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [2. 3. 4. 0. 0. 2. 1. 2. 4. 6.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 2. 4. 4. 1. 5. 7. 4. 4. 5.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",112
8,"['0.6819', '0.9335', '0.0899', '0.5712', '0.6228', '0.6448', '0.1168', '0.8359', '0.7397', '0.9077']","['0.5943', '0.6302', '0.4662', '0.5089', '0.4218', '0.7038', '0.2918', '0.6596', '0.8739', '0.7838']","['0.6819', '0.9335', '0.0899', '0.5712', '0.6228', '0.6448', '0.1168', '0.8359', '0.7397', '0.9077']","['0.6351', '0.7525', '0.1507', '0.5383', '0.5030', '0.6730', '0.1668', '0.7374', '0.8012', '0.8412']","['0.6819', '0.9335', '0.0899', '0.5712', '0.6228', '0.6448', '0.1168', '0.8359', '0.7397', '0.9077']","['0.9484', '0.9399', '0.9887', '0.9386', '0.9088', '0.9691', '0.9684', '0.9515', '0.9881', '0.9715']","[[476, 46, 2, 111, 14, 7, 26, 3, 12, 1], [4, 646, 0, 26, 8, 2, 1, 0, 1, 4], [74, 25, 62, 36, 317, 37, 91, 8, 18, 22], [51, 228, 0, 401, 4, 2, 12, 1, 3, 0], [31, 35, 10, 85, 421, 24, 42, 3, 9, 16], [0, 3, 2, 0, 0, 461, 1, 206, 5, 37], [149, 41, 43, 99, 198, 42, 82, 8, 22, 18], [0, 0, 0, 0, 0, 34, 0, 591, 5, 77], [16, 1, 13, 29, 36, 21, 26, 37, 520, 4], [0, 0, 1, 1, 0, 25, 0, 39, 0, 649]]","[2, 9, 4, 8, 1, 4, 9, 0, 0, 8, 2, 0, 4, 2, 9, 5]","[2, 6, 4, 4, 2, 4, 2, 6, 4, 4, 2, 1, 6, 2, 4, 4]","[[0. 1. 1. 0. 0. 1. 0. 1. 0. 1.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [6. 7. 4. 5. 5. 1. 4. 8. 3. 6.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [3. 3. 4. 0. 2. 3. 1. 2. 6. 7.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 2. 4. 4. 2. 5. 7. 4. 4. 6.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",128
9,"['0.7206', '0.9393', '0.1754', '0.5712', '0.6302', '0.5874', '0.0313', '0.7440', '0.7752', '0.9622']","['0.5869', '0.6930', '0.3667', '0.5770', '0.4144', '0.7407', '0.2268', '0.6718', '0.8385', '0.6521']","['0.7206', '0.9393', '0.1754', '0.5712', '0.6302', '0.5874', '0.0313', '0.7440', '0.7752', '0.9622']","['0.6469', '0.7975', '0.2373', '0.5741', '0.5000', '0.6552', '0.0551', '0.7060', '0.8056', '0.7774']","['0.7206', '0.9393', '0.1754', '0.5712', '0.6302', '0.5874', '0.0313', '0.7440', '0.7752', '0.9622']","['0.9438', '0.9543', '0.9669', '0.9533', '0.9048', '0.9766', '0.9881', '0.9592', '0.9833', '0.9416']","[[503, 25, 10, 98, 15, 5, 18, 4, 19, 1], [7, 650, 0, 18, 8, 1, 1, 0, 1, 6], [66, 18, 121, 14, 345, 25, 16, 6, 27, 52], [79, 191, 4, 401, 5, 2, 14, 2, 4, 0], [34, 30, 35, 61, 426, 15, 16, 2, 11, 46], [0, 1, 22, 0, 0, 420, 0, 202, 5, 65], [152, 23, 117, 84, 198, 27, 22, 9, 33, 37], [0, 0, 0, 0, 0, 27, 0, 526, 4, 150], [16, 0, 21, 18, 31, 29, 10, 23, 545, 10], [0, 0, 0, 1, 0, 16, 0, 9, 1, 688]]","[1, 1, 6, 9, 2, 8, 5, 2, 4, 1, 9, 1, 9, 3, 8, 2]","[6, 2, 6, 2, 4, 2, 2, 2, 4, 4, 2, 2, 2, 4, 2, 6]","[[0. 1. 1. 0. 0. 1. 0. 1. 0. 1.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [6. 9. 5. 5. 5. 2. 4. 8. 5. 9.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [3. 4. 5. 1. 3. 3. 1. 2. 6. 7.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 3. 5. 4. 2. 5. 8. 4. 4. 6.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",144
