cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0000', '0.7832', '0.0101', '0.7835', '0.0000', '0.9874', '0.0228', '0.0000', '0.0413', '0.3916']","['0.0000', '0.7570', '0.2258', '0.1981', '0.0000', '0.2296', '0.1975', '0.0000', '0.8529', '0.9756']","['0.0000', '0.7832', '0.0101', '0.7835', '0.0000', '0.9874', '0.0228', '0.0000', '0.0413', '0.3916']","['0.0000', '0.7699', '0.0194', '0.3163', '0.0000', '0.3726', '0.0409', '0.0000', '0.0787', '0.5589']","['0.0000', '0.7832', '0.0101', '0.7835', '0.0000', '0.9874', '0.0228', '0.0000', '0.0413', '0.3916']","['1.0000', '0.9724', '0.9962', '0.6466', '1.0000', '0.6231', '0.9897', '1.0000', '0.9992', '0.9989']","[[0, 28, 0, 570, 0, 96, 3, 0, 1, 0], [0, 542, 0, 133, 0, 17, 0, 0, 0, 0], [0, 6, 7, 453, 0, 191, 32, 0, 0, 1], [0, 97, 0, 550, 0, 55, 0, 0, 0, 0], [0, 6, 8, 568, 0, 84, 9, 0, 1, 0], [0, 5, 0, 0, 0, 706, 0, 0, 0, 4], [0, 22, 3, 470, 0, 188, 16, 0, 3, 0], [0, 0, 0, 0, 0, 705, 0, 0, 0, 2], [0, 4, 13, 32, 0, 604, 21, 0, 29, 0], [0, 6, 0, 0, 0, 429, 0, 0, 0, 280]]",-1,-1,-1,-1
1,"['0.0501', '0.8613', '0.4696', '0.7023', '0.0533', '0.5049', '0.1652', '0.8939', '0.6842', '0.9259']","['0.2574', '0.6858', '0.3665', '0.3112', '0.4865', '0.6108', '0.2544', '0.5841', '0.9286', '0.8213']","['0.0501', '0.8613', '0.4696', '0.7023', '0.0533', '0.5049', '0.1652', '0.8939', '0.6842', '0.9259']","['0.0839', '0.7636', '0.4117', '0.4313', '0.0960', '0.5528', '0.2003', '0.7065', '0.7879', '0.8705']","['0.0501', '0.8613', '0.4696', '0.7023', '0.0533', '0.5049', '0.1652', '0.8939', '0.6842', '0.9259']","['0.9840', '0.9567', '0.9113', '0.8268', '0.9940', '0.9634', '0.9460', '0.9285', '0.9941', '0.9771']","[[35, 47, 18, 548, 1, 19, 21, 0, 8, 1], [0, 596, 10, 78, 0, 1, 3, 4, 0, 0], [26, 7, 324, 72, 24, 62, 160, 4, 10, 1], [14, 181, 5, 493, 0, 2, 5, 0, 2, 0], [13, 10, 287, 147, 36, 27, 143, 7, 6, 0], [0, 4, 0, 0, 0, 361, 0, 273, 3, 74], [42, 21, 195, 236, 8, 71, 116, 4, 8, 1], [0, 0, 0, 0, 0, 9, 0, 632, 0, 66], [6, 2, 45, 10, 5, 31, 8, 114, 481, 1], [0, 1, 0, 0, 0, 8, 0, 44, 0, 662]]","[3, 0, 8, 0, 2, 3, 0, 0, 2, 5, 3, 1, 5, 7, 5, 4]","[8, 6, 2, 2, 8, 6, 8, 8, 2, 8, 8, 8, 8, 2, 2, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 0. 1. 0. 1. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 2. 1. 2. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.4427', '0.9379', '0.8493', '0.1709', '0.0784', '0.7636', '0.0726', '0.8076', '0.7127', '0.8434']","['0.5701', '0.4636', '0.3532', '0.6283', '0.3655', '0.6991', '0.2440', '0.6671', '0.9382', '0.8829']","['0.4427', '0.9379', '0.8493', '0.1709', '0.0784', '0.7636', '0.0726', '0.8076', '0.7127', '0.8434']","['0.4984', '0.6205', '0.4989', '0.2688', '0.1291', '0.7299', '0.1120', '0.7306', '0.8100', '0.8627']","['0.4427', '0.9379', '0.8493', '0.1709', '0.0784', '0.7636', '0.0726', '0.8076', '0.7127', '0.8434']","['0.9630', '0.8809', '0.8300', '0.9887', '0.9855', '0.9626', '0.9749', '0.9547', '0.9948', '0.9873']","[[309, 191, 55, 35, 22, 9, 70, 0, 7, 0], [4, 649, 17, 9, 6, 0, 6, 0, 1, 0], [41, 13, 586, 1, 9, 22, 13, 0, 5, 0], [43, 428, 30, 120, 28, 0, 51, 0, 2, 0], [36, 26, 524, 3, 53, 9, 18, 0, 7, 0], [0, 1, 0, 0, 0, 546, 0, 115, 9, 44], [101, 91, 375, 17, 26, 38, 51, 1, 2, 0], [0, 0, 0, 0, 0, 101, 0, 571, 0, 35], [8, 1, 72, 6, 1, 38, 0, 75, 501, 1], [0, 0, 0, 0, 0, 18, 0, 94, 0, 603]]","[6, 4, 5, 3, 3, 5, 5, 3, 4, 8, 6, 3, 9, 7, 6, 7]","[6, 8, 8, 8, 8, 2, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 0. 2. 0. 1. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 1. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 6. 3. 4. 2. 2. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.5186', '0.8873', '0.8275', '0.5285', '0.0178', '0.6965', '0.1467', '0.8713', '0.7596', '0.8755']","['0.5316', '0.7318', '0.3467', '0.7435', '0.5714', '0.7892', '0.2249', '0.6769', '0.8945', '0.8731']","['0.5186', '0.8873', '0.8275', '0.5285', '0.0178', '0.6965', '0.1467', '0.8713', '0.7596', '0.8755']","['0.5250', '0.8021', '0.4887', '0.6178', '0.0344', '0.7400', '0.1776', '0.7619', '0.8215', '0.8743']","['0.5186', '0.8873', '0.8275', '0.5285', '0.0178', '0.6965', '0.1467', '0.8713', '0.7596', '0.8755']","['0.9494', '0.9643', '0.8295', '0.9797', '0.9986', '0.9788', '0.9436', '0.9533', '0.9900', '0.9855']","[[362, 56, 48, 48, 2, 5, 167, 0, 10, 0], [6, 614, 17, 36, 1, 2, 15, 0, 1, 0], [51, 6, 571, 4, 0, 14, 34, 1, 9, 0], [73, 121, 40, 371, 1, 1, 92, 0, 3, 0], [31, 15, 551, 8, 12, 6, 46, 0, 7, 0], [0, 1, 0, 0, 0, 498, 0, 152, 20, 44], [152, 25, 361, 27, 4, 21, 103, 2, 7, 0], [0, 0, 0, 0, 0, 39, 0, 616, 5, 47], [6, 1, 59, 5, 1, 32, 1, 64, 534, 0], [0, 0, 0, 0, 0, 13, 0, 75, 1, 626]]","[1, 7, 9, 5, 7, 9, 5, 7, 6, 1, 7, 0, 3, 2, 8, 2]","[8, 6, 8, 8, 2, 8, 8, 3, 8, 8, 8, 8, 8, 8, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 0. 2. 0. 2. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [3. 3. 3. 7. 3. 6. 3. 3. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",48
4,"['0.6662', '0.8425', '0.7536', '0.6752', '0.0991', '0.6993', '0.1239', '0.8416', '0.7824', '0.9147']","['0.5636', '0.8586', '0.3576', '0.6762', '0.5154', '0.7874', '0.2677', '0.6951', '0.8943', '0.8385']","['0.6662', '0.8425', '0.7536', '0.6752', '0.0991', '0.6993', '0.1239', '0.8416', '0.7824', '0.9147']","['0.6106', '0.8505', '0.4851', '0.6757', '0.1663', '0.7407', '0.1694', '0.7614', '0.8346', '0.8749']","['0.6662', '0.8425', '0.7536', '0.6752', '0.0991', '0.6993', '0.1239', '0.8416', '0.7824', '0.9147']","['0.9429', '0.9848', '0.8520', '0.9640', '0.9900', '0.9785', '0.9622', '0.9585', '0.9897', '0.9800']","[[465, 26, 28, 83, 6, 5, 69, 0, 16, 0], [10, 583, 13, 70, 7, 2, 6, 0, 1, 0], [52, 8, 520, 4, 25, 14, 53, 3, 10, 1], [88, 38, 26, 474, 5, 1, 67, 0, 3, 0], [40, 11, 490, 17, 67, 10, 32, 0, 9, 0], [0, 2, 0, 0, 0, 500, 0, 150, 13, 50], [166, 10, 339, 47, 16, 22, 87, 4, 11, 0], [0, 0, 0, 0, 0, 36, 0, 595, 2, 74], [4, 1, 38, 6, 4, 32, 11, 56, 550, 1], [0, 0, 0, 0, 0, 13, 0, 48, 0, 654]]","[9, 0, 4, 8, 7, 2, 1, 1, 6, 0, 1, 7, 8, 4, 6, 8]","[8, 8, 8, 8, 8, 4, 8, 4, 8, 8, 8, 8, 8, 8, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 0. 2. 0. 2. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 1. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [5. 5. 3. 7. 5. 6. 5. 5. 5. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",64
5,"['0.7006', '0.8410', '0.8174', '0.5855', '0.1302', '0.6392', '0.1410', '0.9066', '0.8051', '0.8559']","['0.5870', '0.9051', '0.3592', '0.7379', '0.4681', '0.8309', '0.2742', '0.6481', '0.9159', '0.8857']","['0.7006', '0.8410', '0.8174', '0.5855', '0.1302', '0.6392', '0.1410', '0.9066', '0.8051', '0.8559']","['0.6388', '0.8719', '0.4991', '0.6529', '0.2037', '0.7225', '0.1863', '0.7559', '0.8569', '0.8706']","['0.7006', '0.8410', '0.8174', '0.5855', '0.1302', '0.6392', '0.1410', '0.9066', '0.8051', '0.8559']","['0.9454', '0.9903', '0.8406', '0.9768', '0.9842', '0.9852', '0.9584', '0.9447', '0.9917', '0.9874']","[[489, 12, 33, 42, 7, 5, 96, 0, 14, 0], [14, 582, 10, 60, 18, 0, 7, 0, 1, 0], [22, 5, 564, 2, 28, 8, 51, 1, 9, 0], [131, 31, 31, 411, 25, 1, 69, 0, 3, 0], [24, 5, 513, 7, 88, 4, 26, 0, 9, 0], [0, 3, 0, 0, 0, 457, 0, 212, 6, 37], [147, 4, 379, 30, 19, 12, 99, 2, 10, 0], [0, 0, 0, 0, 0, 24, 0, 641, 0, 42], [6, 0, 40, 5, 3, 31, 13, 39, 566, 0], [0, 1, 0, 0, 0, 8, 0, 94, 0, 612]]","[3, 2, 8, 8, 5, 1, 3, 4, 4, 2, 5, 6, 7, 5, 7, 1]","[8, 8, 2, 8, 8, 6, 6, 8, 0, 8, 8, 8, 8, 8, 8, 8]","[[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 0. 2. 0. 2. 2. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 1. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 2. 0. 0. 1. 1. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [5. 6. 5. 8. 6. 9. 6. 7. 6. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",80
6,"['0.7722', '0.9075', '0.8565', '0.4943', '0.1568', '0.7175', '0.0627', '0.8897', '0.8122', '0.8392']","['0.5962', '0.8051', '0.3577', '0.8126', '0.3883', '0.8438', '0.3077', '0.6815', '0.9165', '0.8996']","['0.7722', '0.9075', '0.8565', '0.4943', '0.1568', '0.7175', '0.0627', '0.8897', '0.8122', '0.8392']","['0.6729', '0.8533', '0.5047', '0.6147', '0.2234', '0.7755', '0.1041', '0.7718', '0.8612', '0.8683']","['0.7722', '0.9075', '0.8565', '0.4943', '0.1568', '0.7175', '0.0627', '0.8897', '0.8122', '0.8392']","['0.9421', '0.9759', '0.8319', '0.9873', '0.9736', '0.9849', '0.9843', '0.9533', '0.9917', '0.9893']","[[539, 24, 46, 27, 11, 4, 34, 0, 13, 0], [7, 628, 6, 24, 24, 0, 2, 0, 1, 0], [18, 4, 591, 2, 34, 3, 28, 2, 8, 0], [143, 96, 37, 347, 56, 1, 19, 0, 3, 0], [18, 11, 523, 4, 106, 0, 7, 0, 7, 0], [0, 3, 0, 1, 0, 513, 0, 159, 11, 28], [173, 12, 406, 18, 33, 5, 44, 3, 8, 0], [0, 0, 0, 0, 0, 38, 0, 629, 1, 39], [6, 1, 43, 4, 9, 28, 9, 32, 571, 0], [0, 1, 0, 0, 0, 16, 0, 98, 0, 600]]","[4, 7, 2, 1, 7, 6, 6, 0, 4, 1, 4, 1, 0, 7, 0, 4]","[8, 8, 8, 8, 6, 8, 4, 8, 8, 8, 4, 8, 8, 8, 0, 8]","[[1. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 1. 0. 0. 2. 0. 2. 2. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 1. 1. 0. 1. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 2. 0. 0. 1. 2. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [7. 9. 6. 8. 9. 9. 7. 9. 6. 3.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",96
7,"['0.7307', '0.8035', '0.6522', '0.5698', '0.3092', '0.6140', '0.1396', '0.8359', '0.8563', '0.9203']","['0.5437', '0.9456', '0.3695', '0.7394', '0.3759', '0.9014', '0.3034', '0.6928', '0.8563', '0.8298']","['0.7307', '0.8035', '0.6522', '0.5698', '0.3092', '0.6140', '0.1396', '0.8359', '0.8563', '0.9203']","['0.6235', '0.8688', '0.4717', '0.6436', '0.3393', '0.7304', '0.1912', '0.7577', '0.8563', '0.8727']","['0.7307', '0.8035', '0.6522', '0.5698', '0.3092', '0.6140', '0.1396', '0.8359', '0.8563', '0.9203']","['0.9321', '0.9949', '0.8783', '0.9776', '0.9451', '0.9924', '0.9643', '0.9584', '0.9840', '0.9785']","[[510, 8, 19, 34, 17, 1, 90, 1, 18, 0], [15, 556, 3, 76, 36, 0, 5, 0, 1, 0], [41, 3, 450, 2, 109, 3, 65, 7, 10, 0], [128, 13, 26, 400, 90, 1, 40, 0, 4, 0], [32, 3, 401, 5, 209, 0, 12, 5, 9, 0], [13, 3, 0, 1, 0, 439, 0, 173, 29, 57], [180, 1, 301, 19, 78, 4, 98, 5, 16, 0], [0, 0, 0, 0, 0, 24, 0, 591, 14, 78], [19, 0, 18, 4, 17, 9, 13, 21, 602, 0], [0, 1, 0, 0, 0, 6, 0, 50, 0, 658]]","[2, 7, 9, 7, 7, 0, 8, 0, 7, 1, 9, 7, 3, 9, 7, 4]","[8, 8, 8, 6, 8, 8, 8, 2, 0, 8, 8, 0, 6, 8, 8, 8]","[[ 1.  0.  0.  0.  1.  0.  0.  2.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  0.  1.  0.  0.  2.  0.  2.  2.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  1.  1.  0.  1.  0.  1.  0.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 1.  1.  0.  3.  0.  0.  1.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 8. 10.  7.  8. 10.  9.  7. 12.  7.  6.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",112
8,"['0.7321', '0.9046', '0.5928', '0.5684', '0.1287', '0.7748', '0.2678', '0.8274', '0.7055', '0.8503']","['0.5914', '0.8956', '0.3597', '0.7615', '0.4485', '0.7814', '0.2438', '0.6573', '0.9306', '0.8954']","['0.7321', '0.9046', '0.5928', '0.5684', '0.1287', '0.7748', '0.2678', '0.8274', '0.7055', '0.8503']","['0.6543', '0.9001', '0.4477', '0.6509', '0.2000', '0.7781', '0.2553', '0.7326', '0.8026', '0.8723']","['0.7321', '0.9046', '0.5928', '0.5684', '0.1287', '0.7748', '0.2678', '0.8274', '0.7055', '0.8503']","['0.9440', '0.9884', '0.8846', '0.9802', '0.9831', '0.9753', '0.9074', '0.9515', '0.9941', '0.9887']","[[511, 10, 16, 51, 4, 3, 92, 0, 11, 0], [8, 626, 5, 27, 14, 1, 11, 0, 0, 0], [37, 3, 409, 3, 49, 3, 177, 2, 7, 0], [106, 41, 15, 399, 4, 1, 133, 0, 3, 0], [23, 7, 400, 9, 87, 1, 141, 2, 6, 0], [1, 3, 0, 1, 0, 554, 0, 121, 6, 29], [167, 5, 276, 31, 23, 7, 188, 1, 4, 0], [0, 0, 0, 0, 0, 80, 0, 585, 0, 42], [11, 2, 16, 3, 13, 44, 29, 89, 496, 0], [0, 2, 0, 0, 0, 15, 0, 90, 0, 608]]","[1, 9, 0, 0, 5, 6, 6, 5, 0, 9, 4, 9, 7, 4, 8, 0]","[8, 0, 6, 2, 8, 8, 4, 6, 8, 8, 8, 8, 4, 2, 8, 6]","[[ 1.  0.  0.  0.  1.  0.  0.  2.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 3.  0.  1.  0.  1.  2.  0.  2.  2.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  1.  1.  0.  1.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 3.  1.  0.  3.  0.  1.  1.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 9. 11.  7.  8. 11. 10.  8. 12.  8.  8.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",128
9,"['0.8266', '0.7905', '0.6043', '0.6453', '0.4068', '0.7804', '0.0755', '0.7624', '0.8521', '0.8517']","['0.4991', '0.9733', '0.4017', '0.6701', '0.5037', '0.7761', '0.3011', '0.7394', '0.8460', '0.8826']","['0.8266', '0.7905', '0.6043', '0.6453', '0.4068', '0.7804', '0.0755', '0.7624', '0.8521', '0.8517']","['0.6224', '0.8724', '0.4826', '0.6575', '0.4501', '0.7782', '0.1207', '0.7507', '0.8490', '0.8669']","['0.8266', '0.7905', '0.6043', '0.6453', '0.4068', '0.7804', '0.0755', '0.7624', '0.8521', '0.8517']","['0.9081', '0.9976', '0.9016', '0.9646', '0.9571', '0.9744', '0.9805', '0.9698', '0.9827', '0.9871']","[[577, 2, 11, 51, 10, 5, 27, 0, 15, 0], [12, 547, 2, 102, 24, 1, 3, 0, 1, 0], [101, 1, 417, 6, 97, 7, 49, 3, 9, 0], [139, 7, 19, 453, 55, 0, 24, 0, 5, 0], [43, 2, 315, 18, 275, 3, 11, 1, 8, 0], [1, 2, 0, 1, 0, 558, 0, 88, 36, 29], [267, 1, 264, 37, 62, 4, 53, 2, 12, 0], [0, 0, 0, 0, 0, 93, 0, 539, 23, 52], [16, 0, 10, 5, 23, 28, 9, 13, 599, 0], [0, 0, 0, 3, 0, 20, 0, 83, 0, 609]]","[6, 6, 0, 5, 9, 6, 8, 0, 2, 4, 3, 7, 8, 5, 5, 3]","[8, 2, 8, 8, 8, 2, 2, 2, 8, 8, 8, 8, 8, 8, 8, 8]","[[ 1.  0.  0.  0.  1.  0.  0.  2.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 4.  0.  1.  0.  1.  2.  2.  2.  3.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 0.  1.  1.  0.  1.  0.  2.  1.  0.  0.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 3.  1.  0.  3.  0.  1.  1.  3.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [10. 11.  8. 10. 12. 13.  9. 13.  9.  9.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",144
