cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.7115', '0.4391', '0.7497', '0.7446']","['0.4264', '0.2824', '0.3232', '0.0000']","['0.4729', '0.8074', '0.0135', '0.0000']","['0.4484', '0.4184', '0.0259', '0.0000']","['0.4729', '0.8074', '0.0135', '0.0000']","['0.7901', '0.3163', '0.9907', '1.0000']","[[1126, 1235, 20, 0], [445, 1937, 17, 0], [566, 1770, 32, 0], [504, 1918, 30, 0]]",-1,-1
1,"['0.5046', '0.6194', '0.7340', '0.7446']","['0.3078', '0.2881', '0.2987', '0.0000']","['0.7984', '0.3556', '0.0583', '0.0000']","['0.4443', '0.3183', '0.0975', '0.0000']","['0.7984', '0.3556', '0.0583', '0.0000']","['0.4077', '0.7073', '0.9552', '1.0000']","[[1901, 405, 75, 0], [1474, 853, 72, 0], [1410, 820, 138, 0], [1392, 883, 177, 0]]",2,2
2,"['0.5179', '0.6528', '0.7116', '0.7446']","['0.3163', '0.3053', '0.3155', '0.0000']","['0.8123', '0.3051', '0.1448', '0.0000']","['0.4553', '0.3052', '0.1986', '0.0000']","['0.8123', '0.3051', '0.1448', '0.0000']","['0.4208', '0.7686', '0.8971', '1.0000']","[[1934, 326, 121, 0], [1504, 732, 163, 0], [1351, 674, 343, 0], [1326, 666, 460, 0]]",0,0
3,"['0.6148', '0.6503', '0.6929', '0.7459']","['0.3681', '0.3294', '0.3369', '0.8095']","['0.7719', '0.3856', '0.2530', '0.0069']","['0.4985', '0.3553', '0.2890', '0.0137']","['0.7719', '0.3856', '0.2530', '0.0069']","['0.5630', '0.7385', '0.8370', '0.9994']","[[1838, 392, 148, 3], [1189, 925, 284, 1], [994, 775, 599, 0], [972, 716, 747, 17]]",3,3
4,"['0.6989', '0.6911', '0.6601', '0.7497']","['0.4358', '0.3863', '0.3501', '0.6581']","['0.7266', '0.4010', '0.4413', '0.0416']","['0.5448', '0.3935', '0.3904', '0.0783']","['0.7266', '0.4010', '0.4413', '0.0416']","['0.6897', '0.7878', '0.7317', '0.9926']","[[1730, 381, 253, 17], [904, 962, 512, 21], [684, 624, 1045, 15], [652, 523, 1175, 102]]",2,2
5,"['0.7477', '0.7255', '0.6495', '0.7510']","['0.4938', '0.4405', '0.3646', '0.5505']","['0.6888', '0.3643', '0.5667', '0.1378']","['0.5752', '0.3988', '0.4437', '0.2205']","['0.6888', '0.3643', '0.5667', '0.1378']","['0.7671', '0.8459', '0.6766', '0.9614']","[[1640, 346, 337, 58], [728, 874, 685, 112], [529, 391, 1342, 106], [424, 373, 1317, 338]]",0,0
6,"['0.7739', '0.7441', '0.6613', '0.7350']","['0.5363', '0.4817', '0.3693', '0.4735']","['0.6522', '0.3189', '0.5274', '0.3348']","['0.5886', '0.3837', '0.4344', '0.3923']","['0.6522', '0.3189', '0.5274', '0.3348']","['0.8140', '0.8857', '0.7051', '0.8723']","[[1553, 329, 362, 137], [633, 765, 660, 341], [440, 244, 1249, 435], [270, 250, 1111, 821]]",3,3
7,"['0.7664', '0.7456', '0.6790', '0.7072']","['0.5224', '0.4849', '0.3504', '0.4337']","['0.6766', '0.2876', '0.3530', '0.4788']","['0.5896', '0.3611', '0.3517', '0.4551']","['0.6766', '0.2876', '0.3530', '0.4788']","['0.7960', '0.8982', '0.7857', '0.7855']","[[1611, 287, 263, 220], [708, 690, 523, 478], [470, 227, 836, 835], [295, 219, 764, 1174]]",3,3
8,"['0.7699', '0.7466', '0.6841', '0.6882']","['0.5283', '0.4880', '0.3256', '0.4163']","['0.6745', '0.2893', '0.2622', '0.5485']","['0.5925', '0.3633', '0.2905', '0.4733']","['0.6745', '0.2893', '0.2622', '0.5485']","['0.8014', '0.8989', '0.8222', '0.7361']","[[1606, 281, 230, 264], [699, 694, 446, 560], [462, 223, 621, 1062], [273, 224, 610, 1345]]",3,3
9,"['0.7706', '0.7417', '0.6878', '0.6974']","['0.5293', '0.4736', '0.3428', '0.4248']","['0.6783', '0.3030', '0.2897', '0.5220']","['0.5946', '0.3696', '0.3140', '0.4684']","['0.6783', '0.3030', '0.2897', '0.5220']","['0.8011', '0.8878', '0.8182', '0.7576']","[[1615, 294, 227, 245], [703, 727, 449, 520], [464, 250, 686, 968], [269, 264, 639, 1280]]",0,0
10,"['0.7756', '0.7430', '0.6987', '0.6766']","['0.5379', '0.4783', '0.3107', '0.4106']","['0.6770', '0.3122', '0.1816', '0.6117']","['0.5995', '0.3778', '0.2292', '0.4914']","['0.6770', '0.3122', '0.1816', '0.6117']","['0.8081', '0.8865', '0.8681', '0.6988']","[[1612, 298, 172, 299], [680, 749, 351, 619], [451, 252, 430, 1235], [254, 267, 431, 1500]]",3,3
11,"['0.7770', '0.7441', '0.7020', '0.6695']","['0.5403', '0.4816', '0.3017', '0.4053']","['0.6753', '0.3160', '0.1584', '0.6293']","['0.6003', '0.3816', '0.2077', '0.4931']","['0.6753', '0.3160', '0.1584', '0.6293']","['0.8105', '0.8867', '0.8800', '0.6833']","[[1608, 301, 156, 316], [673, 758, 314, 654], [449, 250, 375, 1294], [246, 265, 398, 1543]]",0,0
12,"['0.7727', '0.7448', '0.7025', '0.6760']","['0.5325', '0.4835', '0.3174', '0.4101']","['0.6837', '0.3122', '0.1791', '0.6117']","['0.5987', '0.3794', '0.2289', '0.4910']","['0.6837', '0.3122', '0.1791', '0.6117']","['0.8021', '0.8889', '0.8739', '0.6981']","[[1628, 289, 161, 303], [701, 749, 330, 619], [466, 242, 424, 1236], [262, 269, 421, 1500]]",3,3
