cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
25,"['0.7828', '0.7648', '0.7170', '0.6987']","['0.5553', '0.5297', '0.3561', '0.4341']","['0.6241', '0.5244', '0.1824', '0.5905']","['0.5877', '0.5270', '0.2413', '0.5003']","['0.6241', '0.5244', '0.1824', '0.5905']","['0.8352', '0.8449', '0.8920', '0.7359']","[[1486, 455, 200, 240], [522, 1258, 184, 435], [422, 301, 432, 1213], [246, 361, 397, 1448]]",3,3
26,"['0.7866', '0.7660', '0.7205', '0.6956']","['0.5641', '0.5319', '0.3598', '0.4327']","['0.6132', '0.5311', '0.1706', '0.6166']","['0.5876', '0.5315', '0.2315', '0.5086']","['0.6132', '0.5311', '0.1706', '0.6166']","['0.8437', '0.8443', '0.9006', '0.7227']","[[1460, 471, 196, 254], [495, 1274, 174, 456], [401, 291, 404, 1272], [232, 359, 349, 1512]]",3,3
27,"['0.7866', '0.7633', '0.7231', '0.7011']","['0.5635', '0.5249', '0.3660', '0.4378']","['0.6191', '0.5577', '0.1672', '0.5987']","['0.5900', '0.5408', '0.2296', '0.5058']","['0.6191', '0.5577', '0.1672', '0.5987']","['0.8418', '0.8318', '0.9051', '0.7363']","[[1474, 486, 180, 241], [491, 1338, 160, 410], [416, 322, 396, 1234], [235, 403, 346, 1468]]",1,1
28,"['0.7868', '0.7697', '0.7207', '0.6924']","['0.5647', '0.5392', '0.3555', '0.4292']","['0.6123', '0.5390', '0.1626', '0.6191']","['0.5875', '0.5391', '0.2231', '0.5069']","['0.6123', '0.5390', '0.1626', '0.6191']","['0.8443', '0.8465', '0.9035', '0.7175']","[[1458, 464, 202, 257], [502, 1293, 146, 458], [394, 285, 385, 1304], [228, 356, 350, 1518]]",0,0
29,"['0.7881', '0.7683', '0.7223', '0.6969']","['0.5679', '0.5353', '0.3677', '0.4335']","['0.6094', '0.5527', '0.1748', '0.6085']","['0.5879', '0.5439', '0.2370', '0.5063']","['0.6094', '0.5527', '0.1748', '0.6085']","['0.8471', '0.8402', '0.9015', '0.7272']","[[1451, 480, 198, 252], [477, 1326, 154, 442], [400, 298, 414, 1256], [227, 373, 360, 1492]]",1,1
30,"['0.7877', '0.7688', '0.7209', '0.6989']","['0.5667', '0.5359', '0.3692', '0.4344']","['0.6119', '0.5569', '0.1854', '0.5930']","['0.5884', '0.5462', '0.2468', '0.5015']","['0.6119', '0.5569', '0.1854', '0.5930']","['0.8457', '0.8393', '0.8963', '0.7352']","[[1457, 479, 204, 241], [476, 1336, 160, 427], [407, 297, 439, 1225], [231, 381, 386, 1454]]",1,1
31,"['0.7878', '0.7742', '0.7167', '0.6997']","['0.5671', '0.5476', '0.3650', '0.4348']","['0.6102', '0.5544', '0.2010', '0.5861']","['0.5879', '0.5510', '0.2593', '0.4992']","['0.6102', '0.5544', '0.2010', '0.5861']","['0.8464', '0.8474', '0.8855', '0.7387']","[[1453, 462, 232, 234], [484, 1330, 164, 421], [396, 283, 476, 1213], [229, 354, 432, 1437]]",0,0
32,"['0.7847', '0.7727', '0.7217', '0.7005']","['0.5584', '0.5445', '0.3721', '0.4356']","['0.6308', '0.5536', '0.1867', '0.5832']","['0.5924', '0.5490', '0.2486', '0.4987']","['0.6308', '0.5536', '0.1867', '0.5832']","['0.8354', '0.8457', '0.8968', '0.7408']","[[1502, 448, 206, 225], [513, 1328, 144, 414], [418, 294, 442, 1214], [257, 369, 396, 1430]]",1,1
33,"['0.7896', '0.7761', '0.7169', '0.6984']","['0.5705', '0.5519', '0.3654', '0.4335']","['0.6132', '0.5540', '0.2006', '0.5893']","['0.5911', '0.5529', '0.2590', '0.4996']","['0.6132', '0.5540', '0.2006', '0.5893']","['0.8478', '0.8502', '0.8859', '0.7359']","[[1460, 453, 234, 234], [477, 1329, 161, 432], [394, 277, 475, 1222], [228, 349, 430, 1445]]",1,1
34,"['0.7866', '0.7743', '0.7212', '0.7027']","['0.5626', '0.5464', '0.3784', '0.4368']","['0.6262', '0.5698', '0.2023', '0.5669']","['0.5927', '0.5578', '0.2636', '0.4934']","['0.6262', '0.5698', '0.2023', '0.5669']","['0.8395', '0.8424', '0.8912', '0.7493']","[[1491, 467, 207, 216], [486, 1367, 150, 396], [421, 288, 479, 1180], [252, 380, 430, 1390]]",0,0
35,"['0.7904', '0.7776', '0.7172', '0.7035']","['0.5723', '0.5534', '0.3819', '0.4366']","['0.6132', '0.5707', '0.2369', '0.5530']","['0.5921', '0.5619', '0.2924', '0.4879']","['0.6132', '0.5707', '0.2369', '0.5530']","['0.8489', '0.8465', '0.8744', '0.7552']","[[1460, 462, 237, 222], [455, 1369, 172, 403], [401, 281, 561, 1125], [235, 362, 499, 1356]]",2,2
36,"['0.7927', '0.7786', '0.7143', '0.7037']","['0.5787', '0.5552', '0.3813', '0.4359']","['0.6039', '0.5740', '0.2542', '0.5432']","['0.5910', '0.5645', '0.3050', '0.4837']","['0.6039', '0.5740', '0.2542', '0.5432']","['0.8550', '0.8468', '0.8649', '0.7588']","[[1438, 463, 257, 223], [439, 1377, 183, 400], [388, 277, 602, 1101], [220, 363, 537, 1332]]",1,1
37,"['0.7922', '0.7801', '0.7139', '0.7047']","['0.5773', '0.5577', '0.3813', '0.4364']","['0.6052', '0.5802', '0.2572', '0.5359']","['0.5909', '0.5687', '0.3072', '0.4811']","['0.6052', '0.5802', '0.2572', '0.5359']","['0.8539', '0.8467', '0.8634', '0.7626']","[[1441, 458, 260, 222], [441, 1392, 181, 385], [387, 282, 609, 1090], [227, 364, 547, 1314]]",1,1
38,"['0.7929', '0.7794', '0.7158', '0.7092']","['0.5781', '0.5543', '0.3932', '0.4395']","['0.6107', '0.5977', '0.2800', '0.5041']","['0.5940', '0.5752', '0.3271', '0.4696']","['0.6107', '0.5977', '0.2800', '0.5041']","['0.8530', '0.8399', '0.8585', '0.7795']","[[1454, 478, 242, 207], [428, 1434, 182, 355], [400, 291, 663, 1014], [233, 384, 599, 1236]]",1,1
39,"['0.7942', '0.7799', '0.7115', '0.7095']","['0.5808', '0.5565', '0.3939', '0.4368']","['0.6115', '0.5873', '0.3150', '0.4751']","['0.5957', '0.5715', '0.3501', '0.4552']","['0.6115', '0.5873', '0.3150', '0.4751']","['0.8544', '0.8440', '0.8413', '0.7899']","[[1456, 467, 252, 206], [431, 1409, 209, 350], [392, 284, 746, 946], [228, 372, 687, 1165]]",3,3
40,"['0.7965', '0.7783', '0.7153', '0.7132']","['0.5885', '0.5507', '0.4018', '0.4434']","['0.5964', '0.6132', '0.3155', '0.4804']","['0.5924', '0.5803', '0.3534', '0.4611']","['0.5964', '0.6132', '0.3155', '0.4804']","['0.8624', '0.8334', '0.8462', '0.7931']","[[1420, 504, 251, 206], [394, 1471, 195, 339], [383, 304, 747, 934], [216, 392, 666, 1178]]",3,3
41,"['0.7951', '0.7815', '0.7089', '0.7094']","['0.5841', '0.5588', '0.3917', '0.4352']","['0.6039', '0.5961', '0.3260', '0.4629']","['0.5938', '0.5768', '0.3558', '0.4486']","['0.6039', '0.5961', '0.3260', '0.4629']","['0.8582', '0.8432', '0.8342', '0.7939']","[[1438, 472, 267, 204], [416, 1430, 213, 340], [384, 283, 772, 929], [224, 374, 719, 1135]]",1,1
42,"['0.7982', '0.7842', '0.7021', '0.7122']","['0.5932', '0.5651', '0.3912', '0.4364']","['0.5934', '0.5919', '0.3733', '0.4352']","['0.5933', '0.5782', '0.3820', '0.4358']","['0.5934', '0.5919', '0.3733', '0.4352']","['0.8658', '0.8482', '0.8097', '0.8072']","[[1413, 464, 310, 194], [405, 1420, 239, 335], [363, 272, 884, 849], [201, 357, 827, 1067]]",3,3
43,"['0.8013', '0.7851', '0.7080', '0.7146']","['0.6025', '0.5646', '0.4013', '0.4422']","['0.5838', '0.6119', '0.3733', '0.4490']","['0.5930', '0.5873', '0.3868', '0.4456']","['0.5838', '0.6119', '0.3733', '0.4490']","['0.8730', '0.8428', '0.8176', '0.8057']","[[1390, 485, 305, 201], [368, 1468, 225, 338], [353, 281, 884, 850], [196, 366, 789, 1101]]",3,3
44,"['0.7958', '0.7836', '0.7119', '0.7159']","['0.5836', '0.5628', '0.4048', '0.4434']","['0.6170', '0.6011', '0.3573', '0.4396']","['0.5998', '0.5813', '0.3795', '0.4415']","['0.6170', '0.6011', '0.3573', '0.4396']","['0.8548', '0.8445', '0.8280', '0.8107']","[[1469, 457, 259, 196], [418, 1442, 220, 319], [397, 287, 846, 838], [233, 376, 765, 1078]]",1,1
45,"['0.8002', '0.7846', '0.7136', '0.7172']","['0.5961', '0.5627', '0.4094', '0.4463']","['0.6031', '0.6194', '0.3636', '0.4454']","['0.5996', '0.5897', '0.3851', '0.4458']","['0.6031', '0.6194', '0.3636', '0.4454']","['0.8652', '0.8396', '0.8283', '0.8104']","[[1436, 476, 269, 200], [382, 1486, 215, 316], [376, 292, 861, 839], [215, 387, 758, 1092]]",0,0
46,"['0.7970', '0.7881', '0.7052', '0.7180']","['0.5879', '0.5723', '0.3990', '0.4453']","['0.6069', '0.6023', '0.3856', '0.4229']","['0.5972', '0.5869', '0.3922', '0.4338']","['0.6069', '0.6023', '0.3856', '0.4229']","['0.8597', '0.8500', '0.8099', '0.8193']","[[1445, 450, 303, 183], [414, 1445, 235, 305], [381, 270, 913, 804], [218, 360, 837, 1037]]",1,1
47,"['0.7991', '0.7840', '0.7148', '0.7199']","['0.5919', '0.5615', '0.4126', '0.4503']","['0.6111', '0.6182', '0.3687', '0.4380']","['0.6014', '0.5885', '0.3894', '0.4441']","['0.6111', '0.6182', '0.3687', '0.4380']","['0.8611', '0.8392', '0.8281', '0.8166']","[[1455, 478, 259, 189], [388, 1483, 216, 312], [391, 294, 873, 810], [224, 386, 768, 1074]]",3,3
48,"['0.7997', '0.7878', '0.7121', '0.7185']","['0.5939', '0.5706', '0.4089', '0.4484']","['0.6081', '0.6098', '0.3754', '0.4433']","['0.6010', '0.5896', '0.3915', '0.4459']","['0.6081', '0.6098', '0.3754', '0.4433']","['0.8629', '0.8471', '0.8223', '0.8130']","[[1448, 461, 278, 194], [390, 1463, 224, 322], [385, 273, 889, 821], [215, 367, 783, 1087]]",3,3
49,"['0.7977', '0.7895', '0.7083', '0.7180']","['0.5885', '0.5761', '0.4052', '0.4459']","['0.6132', '0.5965', '0.3898', '0.4286']","['0.6006', '0.5861', '0.3973', '0.4371']","['0.6132', '0.5965', '0.3898', '0.4286']","['0.8586', '0.8538', '0.8126', '0.8173']","[[1460, 439, 293, 189], [412, 1431, 234, 322], [387, 263, 923, 795], [222, 351, 828, 1051]]",3,3
50,"['0.7995', '0.7883', '0.7132', '0.7196']","['0.5934', '0.5719', '0.4132', '0.4498']","['0.6081', '0.6082', '0.3872', '0.4384']","['0.6007', '0.5895', '0.3998', '0.4440']","['0.6081', '0.6082', '0.3872', '0.4384']","['0.8626', '0.8484', '0.8200', '0.8160']","[[1448, 456, 284, 193], [393, 1459, 223, 324], [386, 267, 917, 798], [213, 369, 795, 1075]]",0,0
51,"['0.8018', '0.7856', '0.7174', '0.7215']","['0.6000', '0.5635', '0.4177', '0.4543']","['0.6023', '0.6303', '0.3699', '0.4502']","['0.6011', '0.5950', '0.3924', '0.4523']","['0.6023', '0.6303', '0.3699', '0.4502']","['0.8676', '0.8374', '0.8312', '0.8145']","[[1434, 477, 272, 198], [372, 1512, 210, 305], [376, 293, 876, 823], [208, 401, 739, 1104]]",3,3
52,"['0.7995', '0.7871', '0.7155', '0.7215']","['0.5930', '0.5675', '0.4169', '0.4524']","['0.6107', '0.6219', '0.3847', '0.4307']","['0.6017', '0.5935', '0.4002', '0.4413']","['0.6107', '0.6219', '0.3847', '0.4307']","['0.8618', '0.8421', '0.8238', '0.8212']","[[1454, 464, 270, 193], [390, 1492, 216, 301], [393, 280, 911, 784], [215, 393, 788, 1056]]",1,1
53,"['0.8032', '0.7897', '0.7109', '0.7189']","['0.6068', '0.5745', '0.4097', '0.4504']","['0.5871', '0.6111', '0.3898', '0.4576']","['0.5968', '0.5922', '0.3995', '0.4540']","['0.5871', '0.6111', '0.3898', '0.4576']","['0.8745', '0.8492', '0.8161', '0.8085']","[[1398, 458, 320, 205], [368, 1466, 223, 342], [356, 267, 923, 822], [182, 361, 787, 1122]]",1,1
54,"['0.8032', '0.7890', '0.7145', '0.7200']","['0.6046', '0.5714', '0.4170', '0.4506']","['0.5972', '0.6223', '0.3957', '0.4388']","['0.6009', '0.5958', '0.4061', '0.4446']","['0.5972', '0.6223', '0.3957', '0.4388']","['0.8712', '0.8445', '0.8189', '0.8165']","[[1422, 470, 290, 199], [362, 1493, 220, 324], [370, 272, 937, 789], [198, 378, 800, 1076]]",3,3
55,"['0.8020', '0.7880', '0.7195', '0.7245']","['0.5978', '0.5686', '0.4250', '0.4585']","['0.6161', '0.6290', '0.3889', '0.4347']","['0.6068', '0.5973', '0.4062', '0.4463']","['0.6161', '0.6290', '0.3889', '0.4347']","['0.8633', '0.8410', '0.8277', '0.8239']","[[1467, 451, 270, 193], [377, 1509, 212, 301], [395, 287, 921, 765], [215, 407, 764, 1066]]",2,2
56,"['0.8018', '0.7867', '0.7202', '0.7239']","['0.5988', '0.5654', '0.4253', '0.4580']","['0.6086', '0.6328', '0.3822', '0.4421']","['0.6036', '0.5972', '0.4026', '0.4499']","['0.6086', '0.6328', '0.3822', '0.4421']","['0.8655', '0.8379', '0.8309', '0.8205']","[[1449, 470, 269, 193], [367, 1518, 204, 310], [391, 292, 905, 780], [213, 405, 750, 1084]]",2,2
57,"['0.8025', '0.7937', '0.7091', '0.7234']","['0.6007', '0.5834', '0.4132', '0.4545']","['0.6077', '0.6107', '0.4274', '0.4135']","['0.6042', '0.5967', '0.4202', '0.4331']","['0.6077', '0.6107', '0.4274', '0.4135']","['0.8667', '0.8547', '0.8013', '0.8297']","[[1447, 436, 314, 184], [381, 1465, 245, 308], [374, 257, 1012, 725], [207, 353, 878, 1014]]",3,3
58,"['0.8052', '0.7934', '0.7121', '0.7230']","['0.6095', '0.5813', '0.4160', '0.4560']","['0.5972', '0.6198', '0.4139', '0.4376']","['0.6033', '0.6000', '0.4149', '0.4466']","['0.5972', '0.6198', '0.4139', '0.4376']","['0.8738', '0.8513', '0.8097', '0.8209']","[[1422, 441, 319, 199], [363, 1487, 228, 321], [363, 265, 980, 760], [185, 365, 829, 1073]]",3,3
59,"['0.8026', '0.7913', '0.7203', '0.7254']","['0.5981', '0.5759', '0.4266', '0.4610']","['0.6220', '0.6248', '0.3889', '0.4441']","['0.6098', '0.5994', '0.4069', '0.4524']","['0.6220', '0.6248', '0.3889', '0.4441']","['0.8622', '0.8467', '0.8288', '0.8219']","[[1481, 436, 270, 194], [379, 1499, 212, 309], [399, 278, 921, 770], [217, 390, 756, 1089]]",0,0
60,"['0.8027', '0.7958', '0.7106', '0.7217']","['0.6012', '0.5893', '0.4137', '0.4534']","['0.6073', '0.6040', '0.4151', '0.4364']","['0.6043', '0.5965', '0.4144', '0.4447']","['0.6073', '0.6040', '0.4151', '0.4364']","['0.8672', '0.8597', '0.8074', '0.8195']","[[1446, 416, 323, 196], [395, 1449, 231, 324], [368, 247, 983, 770], [196, 347, 839, 1070]]",2,2
61,"['0.8027', '0.7950', '0.7132', '0.7245']","['0.6002', '0.5861', '0.4197', '0.4575']","['0.6123', '0.6115', '0.4248', '0.4237']","['0.6062', '0.5985', '0.4222', '0.4400']","['0.6123', '0.6115', '0.4248', '0.4237']","['0.8655', '0.8561', '0.8077', '0.8276']","[[1458, 419, 313, 191], [389, 1467, 231, 312], [376, 257, 1006, 729], [206, 360, 847, 1039]]",1,1
62,"['0.8020', '0.7945', '0.7126', '0.7224']","['0.5978', '0.5853', '0.4178', '0.4531']","['0.6161', '0.6090', '0.4198', '0.4197']","['0.6068', '0.5969', '0.4188', '0.4357']","['0.6161', '0.6090', '0.4198', '0.4197']","['0.8633', '0.8563', '0.8085', '0.8262']","[[1467, 415, 308, 191], [397, 1461, 229, 312], [380, 255, 994, 739], [210, 365, 848, 1029]]",2,2
63,"['0.8028', '0.7946', '0.7127', '0.7243']","['0.5997', '0.5855', '0.4193', '0.4565']","['0.6165', '0.6094', '0.4278', '0.4168']","['0.6080', '0.5972', '0.4235', '0.4357']","['0.6165', '0.6094', '0.4278', '0.4168']","['0.8642', '0.8563', '0.8060', '0.8297']","[[1468, 414, 312, 187], [396, 1462, 232, 309], [380, 254, 1013, 721], [204, 367, 859, 1022]]",2,2
64,"['0.8030', '0.7957', '0.7126', '0.7257']","['0.6011', '0.5872', '0.4203', '0.4591']","['0.6119', '0.6148', '0.4354', '0.4139']","['0.6065', '0.6007', '0.4277', '0.4353']","['0.6119', '0.6148', '0.4354', '0.4139']","['0.8660', '0.8560', '0.8034', '0.8327']","[[1457, 419, 319, 186], [385, 1475, 235, 304], [377, 254, 1031, 706], [205, 364, 868, 1015]]",1,1
