cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.7520', '0.2499', '0.7533', '0.7446']","['0.0000', '0.2499', '0.0000', '0.0000']","['0.0000', '1.0000', '0.0000', '0.0000']","['0.0000', '0.3999', '0.0000', '0.0000']","['0.0000', '1.0000', '0.0000', '0.0000']","['1.0000', '0.0000', '1.0000', '1.0000']","[[0, 2381, 0, 0], [0, 2399, 0, 0], [0, 2368, 0, 0], [0, 2452, 0, 0]]",-1,-1
1,"['0.7595', '0.2790', '0.7532', '0.7448']","['0.6154', '0.2564', '0.0000', '0.7500']","['0.0806', '0.9921', '0.0000', '0.0012']","['0.1426', '0.4075', '0.0000', '0.0024']","['0.0806', '0.9921', '0.0000', '0.0012']","['0.9834', '0.0414', '0.9999', '0.9999']","[[192, 2188, 1, 0], [19, 2380, 0, 0], [70, 2297, 0, 1], [31, 2418, 0, 3]]",3,3
2,"['0.6693', '0.5169', '0.7530', '0.7454']","['0.3804', '0.3179', '0.4000', '0.5339']","['0.5304', '0.8145', '0.0025', '0.0257']","['0.4431', '0.4573', '0.0050', '0.0490']","['0.5304', '0.8145', '0.0025', '0.0257']","['0.7151', '0.4177', '0.9988', '0.9923']","[[1263, 1093, 5, 20], [436, 1954, 0, 9], [831, 1505, 6, 26], [790, 1595, 4, 63]]",0,0
3,"['0.5601', '0.6271', '0.7511', '0.7475']","['0.3213', '0.3564', '0.3279', '0.5515']","['0.6955', '0.6111', '0.0084', '0.0612']","['0.4395', '0.4502', '0.0165', '0.1101']","['0.6955', '0.6111', '0.0084', '0.0612']","['0.5154', '0.6324', '0.9943', '0.9829']","[[1656, 678, 14, 33], [887, 1466, 12, 34], [1344, 949, 20, 55], [1267, 1020, 15, 150]]",2,2
4,"['0.5940', '0.6318', '0.7500', '0.7509']","['0.3362', '0.3669', '0.3644', '0.5521']","['0.6539', '0.6524', '0.0182', '0.1317']","['0.4441', '0.4696', '0.0346', '0.2127']","['0.6539', '0.6524', '0.0182', '0.1317']","['0.5742', '0.6249', '0.9896', '0.9633']","[[1557, 751, 21, 52], [741, 1565, 16, 77], [1242, 950, 43, 133], [1091, 1000, 38, 323]]",3,3
5,"['0.6018', '0.6523', '0.7480', '0.7494']","['0.3412', '0.3813', '0.3744', '0.5256']","['0.6506', '0.6290', '0.0321', '0.1929']","['0.4476', '0.4748', '0.0591', '0.2822']","['0.6506', '0.6290', '0.0321', '0.1929']","['0.5857', '0.6600', '0.9824', '0.9403']","[[1549, 730, 30, 72], [739, 1509, 25, 126], [1217, 846, 76, 229], [1035, 872, 72, 473]]",3,3
6,"['0.6276', '0.6629', '0.7457', '0.7442']","['0.3585', '0.3910', '0.3701', '0.4984']","['0.6354', '0.6257', '0.0439', '0.2561']","['0.4584', '0.4812', '0.0785', '0.3384']","['0.6354', '0.6257', '0.0439', '0.2561']","['0.6250', '0.6753', '0.9755', '0.9116']","[[1513, 727, 37, 104], [697, 1501, 35, 166], [1108, 794, 104, 362], [902, 817, 105, 628]]",1,1
7,"['0.6767', '0.6803', '0.7426', '0.7283']","['0.3998', '0.4081', '0.3722', '0.4599']","['0.6056', '0.6203', '0.0633', '0.3646']","['0.4816', '0.4923', '0.1083', '0.4067']","['0.6056', '0.6203', '0.0633', '0.3646']","['0.7001', '0.7003', '0.9650', '0.8531']","[[1442, 734, 53, 152], [589, 1488, 46, 276], [896, 700, 150, 622], [680, 724, 154, 894]]",2,2
8,"['0.7167', '0.7015', '0.7459', '0.7149']","['0.4461', '0.4298', '0.4140', '0.4475']","['0.5892', '0.5961', '0.0722', '0.4955']","['0.5078', '0.4995', '0.1230', '0.4703']","['0.5892', '0.5961', '0.0722', '0.4955']","['0.7587', '0.7366', '0.9665', '0.7902']","[[1403, 714, 55, 209], [530, 1430, 51, 388], [706, 588, 171, 903], [506, 595, 136, 1215]]",3,3
9,"['0.7495', '0.7188', '0.7410', '0.6984']","['0.4955', '0.4517', '0.3895', '0.4319']","['0.5611', '0.5873', '0.0878', '0.5726']","['0.5263', '0.5107', '0.1433', '0.4924']","['0.5611', '0.5873', '0.0878', '0.5726']","['0.8116', '0.7625', '0.9549', '0.7416']","[[1336, 707, 90, 248], [444, 1409, 73, 473], [544, 490, 208, 1126], [372, 513, 163, 1404]]",1,1
10,"['0.7565', '0.7388', '0.7362', '0.6779']","['0.5079', '0.4791', '0.3476', '0.4146']","['0.5787', '0.5198', '0.0790', '0.6334']","['0.5410', '0.4986', '0.1287', '0.5011']","['0.5787', '0.5198', '0.0790', '0.6334']","['0.8151', '0.8117', '0.9515', '0.6932']","[[1378, 604, 103, 296], [480, 1247, 82, 590], [521, 353, 187, 1307], [334, 399, 166, 1553]]",2,2
11,"['0.7503', '0.7416', '0.7383', '0.6842']","['0.4972', '0.4840', '0.3636', '0.4202']","['0.6002', '0.5177', '0.0811', '0.6223']","['0.5439', '0.5003', '0.1326', '0.5016']","['0.6002', '0.5177', '0.0811', '0.6223']","['0.7998', '0.8161', '0.9535', '0.7054']","[[1429, 580, 91, 281], [524, 1242, 83, 550], [547, 354, 192, 1275], [374, 390, 162, 1526]]",2,2
12,"['0.7666', '0.7474', '0.7342', '0.6704']","['0.5264', '0.4945', '0.3315', '0.4118']","['0.5855', '0.4890', '0.0764', '0.6774']","['0.5544', '0.4917', '0.1242', '0.5122']","['0.5855', '0.4890', '0.0764', '0.6774']","['0.8263', '0.8335', '0.9495', '0.6680']","[[1394, 553, 108, 326], [493, 1173, 85, 648], [482, 306, 181, 1399], [279, 340, 172, 1661]]",1,1
13,"['0.7679', '0.7524', '0.7351', '0.6652']","['0.5286', '0.5049', '0.3364', '0.4085']","['0.5939', '0.4681', '0.0760', '0.6941']","['0.5593', '0.4858', '0.1240', '0.5144']","['0.5939', '0.4681', '0.0760', '0.6941']","['0.8253', '0.8471', '0.9509', '0.6553']","[[1414, 529, 105, 333], [508, 1123, 81, 687], [477, 267, 180, 1444], [276, 305, 169, 1702]]",2,2
14,"['0.7725', '0.7554', '0.7341', '0.6649']","['0.5377', '0.5117', '0.3430', '0.4092']","['0.5901', '0.4660', '0.0853', '0.7031']","['0.5627', '0.4878', '0.1366', '0.5173']","['0.5901', '0.4660', '0.0853', '0.7031']","['0.8327', '0.8518', '0.9465', '0.6518']","[[1405, 521, 118, 337], [502, 1118, 85, 694], [451, 257, 202, 1458], [255, 289, 184, 1724]]",0,0
15,"['0.7725', '0.7566', '0.7319', '0.6689']","['0.5372', '0.5144', '0.3430', '0.4121']","['0.5972', '0.4631', '0.0950', '0.6954']","['0.5656', '0.4874', '0.1488', '0.5175']","['0.5972', '0.4631', '0.0950', '0.6954']","['0.8303', '0.8543', '0.9404', '0.6598']","[[1422, 511, 124, 324], [513, 1111, 101, 674], [455, 254, 225, 1434], [257, 284, 206, 1705]]",1,1
16,"['0.7728', '0.7555', '0.7309', '0.6720']","['0.5374', '0.5120', '0.3426', '0.4144']","['0.6031', '0.4639', '0.0988', '0.6880']","['0.5684', '0.4868', '0.1534', '0.5172']","['0.6031', '0.4639', '0.0988', '0.6880']","['0.8288', '0.8527', '0.9379', '0.6665']","[[1436, 505, 126, 314], [524, 1113, 107, 655], [455, 264, 234, 1415], [257, 292, 216, 1687]]",0,0
17,"['0.7769', '0.7575', '0.7267', '0.6719']","['0.5455', '0.5168', '0.3338', '0.4146']","['0.6018', '0.4560', '0.1085', '0.6909']","['0.5723', '0.4845', '0.1638', '0.5182']","['0.6018', '0.4560', '0.1085', '0.6909']","['0.8346', '0.8579', '0.9291', '0.6654']","[[1433, 494, 147, 307], [518, 1094, 120, 667], [443, 250, 257, 1418], [233, 279, 246, 1694]]",0,0
18,"['0.7707', '0.7564', '0.7280', '0.6805']","['0.5321', '0.5138', '0.3420', '0.4203']","['0.6262', '0.4652', '0.1111', '0.6611']","['0.5753', '0.4883', '0.1677', '0.5139']","['0.6262', '0.4652', '0.1111', '0.6611']","['0.8184', '0.8534', '0.9300', '0.6872']","[[1491, 480, 122, 288], [564, 1116, 125, 594], [473, 278, 263, 1354], [274, 298, 259, 1621]]",1,1
