cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.7520', '0.7493', '0.2475', '0.7446']","['0.0000', '0.2143', '0.2467', '0.0000']","['0.0000', '0.0013', '0.9987', '0.0000']","['0.0000', '0.0025', '0.3957', '0.0000']","['0.0000', '0.0013', '0.9987', '0.0000']","['1.0000', '0.9985', '0.0015', '1.0000']","[[0, 8, 2373, 0], [0, 3, 2396, 0], [0, 3, 2365, 0], [0, 0, 2452, 0]]",-1,-1
1,"['0.7589', '0.7459', '0.4706', '0.7462']","['0.5126', '0.4123', '0.2941', '0.5500']","['0.5645', '0.0392', '0.8184', '0.0359']","['0.5373', '0.0716', '0.4327', '0.0674']","['0.5645', '0.0392', '0.8184', '0.0359']","['0.8230', '0.9814', '0.3567', '0.9899']","[[1344, 110, 917, 10], [603, 94, 1666, 36], [390, 14, 1938, 26], [285, 10, 2069, 88]]",3,3
2,"['0.6999', '0.7502', '0.5725', '0.7414']","['0.4359', '0.5015', '0.3155', '0.4766']","['0.7136', '0.0704', '0.6267', '0.1285']","['0.5412', '0.1235', '0.4197', '0.2024']","['0.7136', '0.0704', '0.6267', '0.1285']","['0.6954', '0.9767', '0.5548', '0.9516']","[[1699, 106, 536, 40], [1031, 169, 1079, 120], [652, 46, 1484, 186], [516, 16, 1605, 315]]",0,0
3,"['0.7247', '0.7515', '0.6025', '0.7268']","['0.4634', '0.5160', '0.3165', '0.4487']","['0.6972', '0.0871', '0.5274', '0.3051']","['0.5568', '0.1491', '0.3956', '0.3632']","['0.6972', '0.0871', '0.5274', '0.3051']","['0.7338', '0.9728', '0.6271', '0.8714']","[[1660, 114, 492, 115], [981, 209, 908, 301], [561, 55, 1249, 503], [380, 27, 1297, 748]]",0,0
4,"['0.7290', '0.7529', '0.6431', '0.7067']","['0.4690', '0.5255', '0.3133', '0.4320']","['0.7014', '0.1159', '0.3750', '0.4715']","['0.5621', '0.1899', '0.3414', '0.4509']","['0.7014', '0.1159', '0.3750', '0.4715']","['0.7381', '0.9651', '0.7309', '0.7874']","[[1670, 134, 381, 196], [983, 278, 673, 465], [547, 74, 888, 859], [361, 43, 892, 1156]]",1,1
5,"['0.7336', '0.7519', '0.6645', '0.6992']","['0.4752', '0.5138', '0.3064', '0.4325']","['0.7081', '0.1321', '0.2851', '0.5701']","['0.5687', '0.2102', '0.2953', '0.4919']","['0.7081', '0.1321', '0.2851', '0.5701']","['0.7421', '0.9583', '0.7887', '0.7434']","[[1686, 136, 293, 266], [982, 317, 583, 517], [538, 104, 675, 1051], [342, 60, 652, 1398]]",3,3
6,"['0.7288', '0.7499', '0.6794', '0.6970']","['0.4693', '0.4987', '0.3100', '0.4319']","['0.7161', '0.1551', '0.2445', '0.5905']","['0.5670', '0.2366', '0.2734', '0.4989']","['0.7161', '0.1551', '0.2445', '0.5905']","['0.7329', '0.9481', '0.8218', '0.7335']","[[1705, 160, 241, 275], [1005, 372, 489, 533], [564, 128, 579, 1097], [359, 86, 559, 1448]]",3,3
7,"['0.7462', '0.7491', '0.6893', '0.6890']","['0.4918', '0.4947', '0.3137', '0.4270']","['0.6917', '0.1938', '0.2188', '0.6374']","['0.5749', '0.2785', '0.2578', '0.5115']","['0.6917', '0.1938', '0.2188', '0.6374']","['0.7642', '0.9340', '0.8433', '0.7066']","[[1647, 200, 216, 318], [907, 465, 441, 586], [500, 157, 518, 1193], [295, 118, 476, 1563]]",1,1
8,"['0.7471', '0.7460', '0.6979', '0.6865']","['0.4930', '0.4814', '0.3121', '0.4258']","['0.6984', '0.2105', '0.1867', '0.6533']","['0.5780', '0.2929', '0.2336', '0.5156']","['0.6984', '0.2105', '0.1867', '0.6533']","['0.7631', '0.9245', '0.8653', '0.6978']","[[1663, 207, 174, 337], [909, 505, 389, 596], [505, 194, 442, 1227], [296, 143, 411, 1602]]",1,1
9,"['0.7557', '0.7464', '0.6997', '0.6880']","['0.5056', '0.4850', '0.3165', '0.4279']","['0.6863', '0.2426', '0.1875', '0.6570']","['0.5822', '0.3234', '0.2355', '0.5183']","['0.6863', '0.2426', '0.1875', '0.6570']","['0.7786', '0.9142', '0.8674', '0.6987']","[[1634, 241, 166, 340], [850, 582, 390, 577], [474, 213, 444, 1237], [274, 164, 403, 1611]]",0,0
