cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.2748', '0.7501', '0.7533', '0.7351']","['0.2527', '0.0000', '0.0000', '0.3650']","['0.9832', '0.0000', '0.0000', '0.0502']","['0.4021', '0.0000', '0.0000', '0.0882']","['0.9832', '0.0000', '0.0000', '0.0502']","['0.0411', '1.0000', '1.0000', '0.9701']","[[2341, 0, 0, 40], [2323, 0, 0, 76], [2270, 0, 0, 98], [2329, 0, 0, 123]]",-1,-1
1,"['0.3301', '0.7502', '0.7533', '0.7159']","['0.2646', '1.0000', '0.0000', '0.3618']","['0.9563', '0.0004', '0.0000', '0.1468']","['0.4146', '0.0008', '0.0000', '0.2089']","['0.9563', '0.0004', '0.0000', '0.1468']","['0.1236', '1.0000', '1.0000', '0.9112']","[[2277, 0, 0, 104], [2186, 1, 0, 212], [2049, 0, 0, 319], [2092, 0, 0, 360]]",3,3
2,"['0.3675', '0.7527', '0.7533', '0.7073']","['0.2729', '0.6168', '0.0000', '0.3690']","['0.9315', '0.0275', '0.0000', '0.2055']","['0.4222', '0.0527', '0.0000', '0.2640']","['0.9315', '0.0275', '0.0000', '0.2055']","['0.1815', '0.9943', '1.0000', '0.8794']","[[2218, 22, 0, 141], [2037, 66, 0, 296], [1930, 13, 0, 425], [1942, 6, 0, 504]]",2,2
3,"['0.4419', '0.7543', '0.7533', '0.6828']","['0.2939', '0.5820', '0.0000', '0.3611']","['0.8912', '0.0592', '0.0000', '0.3144']","['0.4420', '0.1075', '0.0000', '0.3362']","['0.8912', '0.0592', '0.0000', '0.3144']","['0.2937', '0.9858', '1.0000', '0.8092']","[[2122, 61, 0, 198], [1841, 142, 0, 416], [1588, 30, 0, 750], [1670, 11, 0, 771]]",1,1
4,"['0.5865', '0.7545', '0.7533', '0.6555']","['0.3580', '0.5691', '0.5000', '0.3844']","['0.8412', '0.0721', '0.0004', '0.5799']","['0.5023', '0.1280', '0.0008', '0.4624']","['0.8412', '0.0721', '0.0004', '0.5799']","['0.5024', '0.9818', '0.9999', '0.6814']","[[2003, 79, 0, 299], [1573, 173, 0, 653], [1010, 32, 1, 1325], [1009, 20, 1, 1422]]",0,0
5,"['0.6307', '0.7524', '0.7533', '0.6517']","['0.3842', '0.5249', '0.5000', '0.3919']","['0.8114', '0.0967', '0.0013', '0.6591']","['0.5215', '0.1633', '0.0025', '0.4915']","['0.8114', '0.0967', '0.0013', '0.6591']","['0.5711', '0.9708', '0.9996', '0.6491']","[[1932, 105, 2, 342], [1449, 232, 0, 718], [865, 52, 3, 1448], [782, 53, 1, 1616]]",1,1
6,"['0.6970', '0.7508', '0.7521', '0.6351']","['0.4351', '0.5057', '0.1667', '0.3927']","['0.7438', '0.1296', '0.0013', '0.7843']","['0.5491', '0.2064', '0.0025', '0.5233']","['0.7438', '0.1296', '0.0013', '0.7843']","['0.6815', '0.9578', '0.9979', '0.5839']","[[1771, 148, 4, 458], [1233, 311, 6, 849], [613, 85, 3, 1667], [453, 71, 5, 1923]]",1,1
7,"['0.6983', '0.7479', '0.7503', '0.6441']","['0.4371', '0.4853', '0.2041', '0.3982']","['0.7522', '0.1446', '0.0042', '0.7696']","['0.5529', '0.2229', '0.0083', '0.5248']","['0.7522', '0.1446', '0.0042', '0.7696']","['0.6806', '0.9489', '0.9946', '0.6010']","[[1791, 157, 17, 416], [1228, 347, 16, 808], [622, 108, 10, 1628], [456, 103, 6, 1887]]",0,0
8,"['0.7272', '0.7507', '0.7481', '0.6340']","['0.4667', '0.5032', '0.2283', '0.3938']","['0.7010', '0.1959', '0.0089', '0.8026']","['0.5603', '0.2820', '0.0171', '0.5283']","['0.7010', '0.1959', '0.0089', '0.8026']","['0.7358', '0.9356', '0.9902', '0.5761']","[[1669, 207, 23, 482], [1040, 470, 31, 858], [524, 133, 21, 1690], [343, 124, 17, 1968]]",2,2
9,"['0.7104', '0.7447', '0.7475', '0.6530']","['0.4497', '0.4717', '0.2407', '0.4046']","['0.7488', '0.1805', '0.0110', '0.7606']","['0.5619', '0.2611', '0.0210', '0.5283']","['0.7488', '0.1805', '0.0110', '0.7606']","['0.6977', '0.9326', '0.9887', '0.6161']","[[1783, 184, 23, 391], [1157, 433, 42, 767], [603, 153, 26, 1586], [422, 148, 17, 1865]]",0,0
