cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.7520', '0.7501', '0.2467', '0.7446']","['0.0000', '0.0000', '0.2467', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000']","['0.0000', '0.0000', '0.3957', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000']","['1.0000', '1.0000', '0.0000', '1.0000']","[[0, 0, 2381, 0], [0, 0, 2399, 0], [0, 0, 2368, 0], [0, 0, 2452, 0]]",-1,-1
1,"['0.7455', '0.7501', '0.4247', '0.7443']","['0.4862', '0.0000', '0.2821', '0.4876']","['0.4574', '0.0000', '0.8623', '0.0241']","['0.4713', '0.0000', '0.4251', '0.0459']","['0.4574', '0.0000', '0.8623', '0.0241']","['0.8406', '1.0000', '0.2814', '0.9913']","[[1089, 0, 1278, 14], [496, 0, 1861, 42], [320, 0, 2042, 6], [335, 0, 2058, 59]]",2,2
2,"['0.6282', '0.7500', '0.5985', '0.7426']","['0.3754', '0.4667', '0.3343', '0.4716']","['0.7514', '0.0029', '0.6330', '0.0644']","['0.5006', '0.0058', '0.4375', '0.1134']","['0.7514', '0.0029', '0.6330', '0.0644']","['0.5876', '0.9989', '0.5873', '0.9752']","[[1789, 4, 545, 43], [1271, 7, 1026, 95], [828, 2, 1499, 39], [878, 2, 1414, 158]]",3,3
3,"['0.6224', '0.7517', '0.6383', '0.7343']","['0.3754', '0.6230', '0.3563', '0.4300']","['0.7871', '0.0158', '0.5777', '0.1240']","['0.5083', '0.0309', '0.4407', '0.1925']","['0.7871', '0.0158', '0.5777', '0.1240']","['0.5681', '0.9968', '0.6582', '0.9436']","[[1874, 10, 417, 80], [1373, 38, 795, 193], [860, 10, 1368, 130], [885, 3, 1260, 304]]",3,3
4,"['0.6717', '0.7514', '0.6390', '0.7159']","['0.4133', '0.5536', '0.3508', '0.3991']","['0.7715', '0.0258', '0.5452', '0.2219']","['0.5382', '0.0494', '0.4269', '0.2852']","['0.7715', '0.0258', '0.5452', '0.2219']","['0.6387', '0.9931', '0.6697', '0.8854']","[[1837, 21, 381, 142], [1234, 62, 785, 318], [699, 19, 1291, 359], [675, 10, 1223, 544]]",1,1
5,"['0.6992', '0.7522', '0.6508', '0.6705']","['0.4385', '0.5538', '0.2933', '0.3780']","['0.7589', '0.0429', '0.2948', '0.4490']","['0.5558', '0.0797', '0.2940', '0.4104']","['0.7589', '0.0429', '0.2948', '0.4490']","['0.6795', '0.9885', '0.7674', '0.7465']","[[1807, 36, 285, 253], [1160, 103, 597, 539], [623, 27, 698, 1020], [531, 20, 800, 1101]]",1,1
6,"['0.7300', '0.7534', '0.6629', '0.6491']","['0.4714', '0.5584', '0.2674', '0.3782']","['0.7316', '0.0638', '0.2107', '0.5808']","['0.5734', '0.1145', '0.2357', '0.4581']","['0.7316', '0.0638', '0.2107', '0.5808']","['0.7295', '0.9832', '0.8110', '0.6725']","[[1742, 49, 279, 311], [1036, 153, 481, 729], [532, 36, 499, 1301], [385, 36, 607, 1424]]",1,1
7,"['0.7303', '0.7530', '0.6932', '0.6416']","['0.4720', '0.5333', '0.2772', '0.3813']","['0.7371', '0.0934', '0.1516', '0.6480']","['0.5755', '0.1589', '0.1960', '0.4801']","['0.7371', '0.0934', '0.1516', '0.6480']","['0.7281', '0.9728', '0.8706', '0.6393']","[[1755, 70, 203, 353], [1049, 224, 315, 811], [533, 62, 359, 1414], [381, 64, 418, 1589]]",3,3
8,"['0.7446', '0.7536', '0.6986', '0.6354']","['0.4899', '0.5314', '0.2683', '0.3813']","['0.7224', '0.1201', '0.1284', '0.6864']","['0.5838', '0.1959', '0.1737', '0.4902']","['0.7224', '0.1201', '0.1284', '0.6864']","['0.7519', '0.9647', '0.8854', '0.6179']","[[1720, 93, 187, 381], [972, 288, 281, 858], [497, 75, 304, 1492], [322, 86, 361, 1683]]",1,1
9,"['0.7423', '0.7511', '0.7036', '0.6408']","['0.4870', '0.5077', '0.2700', '0.3852']","['0.7320', '0.1367', '0.1182', '0.6815']","['0.5849', '0.2154', '0.1645', '0.4922']","['0.7320', '0.1367', '0.1182', '0.6815']","['0.7457', '0.9558', '0.8953', '0.6269']","[[1743, 111, 156, 371], [988, 328, 263, 820], [512, 100, 280, 1476], [336, 107, 338, 1671]]",3,3
