cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.7520', '0.5208', '0.5322', '0.7446']","['0.0000', '0.2670', '0.2823', '0.0000']","['0.0000', '0.5256', '0.5815', '0.0000']","['0.0000', '0.3541', '0.3801', '0.0000']","['0.0000', '0.5256', '0.5815', '0.0000']","['1.0000', '0.5192', '0.5160', '1.0000']","[[0, 1349, 1032, 0], [0, 1261, 1138, 0], [0, 991, 1377, 0], [0, 1122, 1330, 0]]",-1,-1
1,"['0.7562', '0.3297', '0.7349', '0.7446']","['0.7971', '0.2624', '0.4148', '0.0000']","['0.0231', '0.9287', '0.1820', '0.0000']","['0.0449', '0.4091', '0.2530', '0.0000']","['0.0231', '0.9287', '0.1820', '0.0000']","['0.9981', '0.1301', '0.9159', '1.0000']","[[55, 2242, 84, 0], [3, 2228, 168, 0], [11, 1926, 431, 0], [0, 2096, 356, 0]]",0,0
2,"['0.7667', '0.5410', '0.7087', '0.7446']","['0.5226', '0.2759', '0.3934', '0.0000']","['0.6837', '0.5148', '0.3336', '0.0000']","['0.5924', '0.3592', '0.3611', '0.0000']","['0.6837', '0.5148', '0.3336', '0.0000']","['0.7940', '0.5498', '0.8316', '1.0000']","[[1628, 579, 174, 0], [811, 1235, 353, 0], [428, 1150, 790, 0], [248, 1513, 691, 0]]",0,0
3,"['0.7125', '0.6654', '0.6616', '0.7436']","['0.4529', '0.2964', '0.3752', '0.4151']","['0.7648', '0.2468', '0.5591', '0.0090']","['0.5689', '0.2693', '0.4490', '0.0176']","['0.7648', '0.2468', '0.5591', '0.0090']","['0.6952', '0.8049', '0.6951', '0.9957']","[[1821, 262, 293, 5], [1207, 592, 592, 8], [580, 446, 1324, 18], [413, 697, 1320, 22]]",2,2
4,"['0.7071', '0.7079', '0.6505', '0.7222']","['0.4472', '0.3407', '0.3539', '0.3769']","['0.7661', '0.1805', '0.5046', '0.1342']","['0.5647', '0.2360', '0.4160', '0.1979']","['0.7661', '0.1805', '0.5046', '0.1342']","['0.6876', '0.8836', '0.6983', '0.9239']","[[1824, 188, 305, 64], [1243, 433, 574, 149], [589, 253, 1195, 331], [423, 397, 1303, 329]]",3,3
5,"['0.7118', '0.7235', '0.6547', '0.6910']","['0.4518', '0.3741', '0.3279', '0.3599']","['0.7593', '0.1580', '0.3809', '0.2692']","['0.5665', '0.2222', '0.3524', '0.3080']","['0.7593', '0.1580', '0.3809', '0.2692']","['0.6961', '0.9120', '0.7443', '0.8358']","[[1808, 154, 277, 142], [1225, 379, 480, 315], [573, 176, 902, 717], [396, 304, 1092, 660]]",3,3
6,"['0.7075', '0.7276', '0.6731', '0.6770']","['0.4485', '0.3816', '0.3165', '0.3674']","['0.7803', '0.1451', '0.2804', '0.3666']","['0.5696', '0.2102', '0.2974', '0.3670']","['0.7803', '0.1451', '0.2804', '0.3666']","['0.6835', '0.9217', '0.8017', '0.7834']","[[1858, 126, 217, 180], [1252, 348, 369, 430], [595, 171, 664, 938], [438, 267, 848, 899]]",2,2
7,"['0.7346', '0.7386', '0.6667', '0.6728']","['0.4773', '0.4435', '0.3008', '0.3796']","['0.7371', '0.1801', '0.2652', '0.4429']","['0.5794', '0.2562', '0.2819', '0.4088']","['0.7371', '0.1801', '0.2652', '0.4429']","['0.7338', '0.9247', '0.7981', '0.7517']","[[1755, 151, 263, 212], [1091, 432, 385, 491], [502, 166, 628, 1072], [329, 225, 812, 1086]]",2,2
8,"['0.7426', '0.7433', '0.6679', '0.6661']","['0.4873', '0.4665', '0.2921', '0.3793']","['0.7241', '0.1888', '0.2432', '0.4825']","['0.5825', '0.2688', '0.2654', '0.4247']","['0.7241', '0.1888', '0.2432', '0.4825']","['0.7487', '0.9281', '0.8070', '0.7292']","[[1724, 161, 255, 241], [1028, 453, 376, 542], [485, 154, 576, 1153], [301, 203, 765, 1183]]",2,2
9,"['0.7442', '0.7416', '0.6786', '0.6627']","['0.4894', '0.4620', '0.2922', '0.3790']","['0.7295', '0.2076', '0.2128', '0.5020']","['0.5858', '0.2865', '0.2463', '0.4319']","['0.7295', '0.2076', '0.2128', '0.5020']","['0.7490', '0.9195', '0.8312', '0.7178']","[[1737, 174, 219, 251], [1011, 498, 324, 566], [491, 173, 504, 1200], [310, 233, 678, 1231]]",3,3
