cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3406', '0.7498', '0.7074', '0.7457']","['0.2666', '0.2000', '0.3012', '0.7037']","['0.9471', '0.0004', '0.1410', '0.0077']","['0.4161', '0.0008', '0.1921', '0.0153']","['0.9471', '0.0004', '0.1410', '0.0077']","['0.1406', '0.9994', '0.8928', '0.9989']","[[2255, 1, 123, 2], [2067, 1, 327, 4], [2031, 1, 334, 2], [2106, 2, 325, 19]]",-1,-1
1,"['0.3664', '0.7504', '0.7002', '0.7470']","['0.2728', '0.5224', '0.2995', '0.6018']","['0.9336', '0.0146', '0.1609', '0.0277']","['0.4223', '0.0284', '0.2093', '0.0530']","['0.9336', '0.0146', '0.1609', '0.0277']","['0.1792', '0.9956', '0.8768', '0.9937']","[[2223, 18, 132, 8], [1994, 35, 349, 21], [1965, 6, 381, 16], [1966, 8, 410, 68]]",0,0
2,"['0.4343', '0.7541', '0.7177', '0.7369']","['0.2922', '0.5913', '0.3735', '0.4473']","['0.9005', '0.0513', '0.2133', '0.1281']","['0.4412', '0.0944', '0.2715', '0.1991']","['0.9005', '0.0513', '0.2133', '0.1281']","['0.2805', '0.9882', '0.8829', '0.9457']","[[2144, 48, 140, 49], [1823, 123, 299, 154], [1657, 21, 505, 185], [1714, 16, 408, 314]]",3,3
3,"['0.5720', '0.7535', '0.7215', '0.7009']","['0.3510', '0.5537', '0.3935', '0.3982']","['0.8551', '0.0709', '0.2386', '0.3340']","['0.4977', '0.1256', '0.2971', '0.3633']","['0.8551', '0.0709', '0.2386', '0.3340']","['0.4786', '0.9810', '0.8796', '0.8268']","[[2036, 67, 136, 142], [1561, 170, 264, 404], [1073, 38, 565, 692], [1130, 32, 471, 819]]",2,2
4,"['0.7008', '0.7499', '0.7107', '0.6585']","['0.4403', '0.4981', '0.3156', '0.3928']","['0.7606', '0.1092', '0.1478', '0.6170']","['0.5577', '0.1791', '0.2013', '0.4800']","['0.7606', '0.1092', '0.1478', '0.6170']","['0.6811', '0.9633', '0.8950', '0.6728']","[[1811, 121, 130, 319], [1194, 262, 240, 703], [617, 84, 350, 1317], [491, 59, 389, 1513]]",3,3
5,"['0.7230', '0.7507', '0.7201', '0.6472']","['0.4631', '0.5046', '0.2920', '0.3942']","['0.7325', '0.1363', '0.0946', '0.7104']","['0.5674', '0.2146', '0.1429', '0.5071']","['0.7325', '0.1363', '0.0946', '0.7104']","['0.7199', '0.9554', '0.9249', '0.6255']","[[1744, 146, 121, 370], [1077, 327, 180, 815], [553, 99, 224, 1492], [392, 76, 242, 1742]]",1,1
6,"['0.7333', '0.7522', '0.7261', '0.6394']","['0.4754', '0.5136', '0.2657', '0.3917']","['0.7274', '0.1580', '0.0625', '0.7447']","['0.5750', '0.2416', '0.1012', '0.5134']","['0.7274', '0.1580', '0.0625', '0.7447']","['0.7353', '0.9501', '0.9434', '0.6032']","[[1732, 159, 93, 397], [1023, 379, 131, 866], [535, 112, 148, 1573], [353, 88, 185, 1826]]",2,2
7,"['0.7378', '0.7544', '0.7266', '0.6431']","['0.4812', '0.5255', '0.2765', '0.3941']","['0.7325', '0.1759', '0.0671', '0.7390']","['0.5808', '0.2636', '0.1081', '0.5140']","['0.7325', '0.1759', '0.0671', '0.7390']","['0.7396', '0.9471', '0.9425', '0.6102']","[[1744, 160, 80, 397], [994, 422, 141, 842], [537, 125, 159, 1547], [349, 96, 195, 1812]]",2,2
8,"['0.7473', '0.7543', '0.7316', '0.6396']","['0.4935', '0.5213', '0.2753', '0.3931']","['0.7220', '0.2038', '0.0541', '0.7557']","['0.5863', '0.2931', '0.0904', '0.5172']","['0.7220', '0.2038', '0.0541', '0.7557']","['0.7556', '0.9376', '0.9534', '0.5997']","[[1719, 184, 67, 411], [931, 489, 108, 871], [516, 145, 128, 1579], [317, 120, 162, 1853]]",1,1
9,"['0.7459', '0.7555', '0.7345', '0.6447']","['0.4918', '0.5251', '0.2890', '0.3958']","['0.7299', '0.2263', '0.0524', '0.7431']","['0.5877', '0.3163', '0.0887', '0.5165']","['0.7299', '0.2263', '0.0524', '0.7431']","['0.7512', '0.9318', '0.9578', '0.6109']","[[1738, 190, 59, 394], [928, 543, 91, 837], [530, 164, 124, 1550], [338, 137, 155, 1822]]",2,2
10,"['0.7533', '0.7542', '0.7341', '0.6474']","['0.5019', '0.5162', '0.2864', '0.3974']","['0.7211', '0.2584', '0.0524', '0.7365']","['0.5919', '0.3444', '0.0885', '0.5162']","['0.7211', '0.2584', '0.0524', '0.7365']","['0.7640', '0.9193', '0.9573', '0.6168']","[[1717, 219, 55, 390], [874, 620, 91, 814], [519, 190, 124, 1535], [311, 172, 163, 1806]]",2,2
11,"['0.7476', '0.7519', '0.7356', '0.6557']","['0.4940', '0.5065', '0.3041', '0.4017']","['0.7320', '0.2743', '0.0557', '0.7108']","['0.5899', '0.3559', '0.0942', '0.5133']","['0.7320', '0.2743', '0.0557', '0.7108']","['0.7527', '0.9110', '0.9582', '0.6368']","[[1743, 226, 54, 358], [895, 658, 84, 762], [541, 219, 132, 1476], [349, 196, 164, 1743]]",3,3
12,"['0.7598', '0.7523', '0.7348', '0.6540']","['0.5113', '0.5074', '0.3048', '0.4013']","['0.7123', '0.3001', '0.0587', '0.7215']","['0.5953', '0.3772', '0.0984', '0.5157']","['0.7123', '0.3001', '0.0587', '0.7215']","['0.7755', '0.9029', '0.9562', '0.6308']","[[1696, 256, 58, 371], [817, 720, 88, 774], [506, 229, 139, 1494], [298, 214, 171, 1769]]",2,2
13,"['0.7658', '0.7516', '0.7361', '0.6554']","['0.5206', '0.5046', '0.3121', '0.4028']","['0.7043', '0.3235', '0.0579', '0.7231']","['0.5987', '0.3942', '0.0976', '0.5174']","['0.7043', '0.3235', '0.0579', '0.7231']","['0.7861', '0.8942', '0.9582', '0.6322']","[[1677, 281, 53, 370], [770, 776, 85, 768], [493, 247, 137, 1491], [281, 234, 164, 1773]]",3,3
14,"['0.7759', '0.7547', '0.7332', '0.6493']","['0.5388', '0.5138', '0.3051', '0.3994']","['0.6703', '0.3414', '0.0638', '0.7410']","['0.5974', '0.4102', '0.1055', '0.5191']","['0.6703', '0.3414', '0.0638', '0.7410']","['0.8108', '0.8924', '0.9524', '0.6178']","[[1596, 318, 58, 409], [694, 819, 102, 784], [442, 236, 151, 1539], [230, 221, 184, 1817]]",2,2
15,"['0.7778', '0.7534', '0.7357', '0.6493']","['0.5426', '0.5093', '0.2974', '0.3996']","['0.6636', '0.3639', '0.0524', '0.7427']","['0.5970', '0.4245', '0.0890', '0.5196']","['0.6636', '0.3639', '0.0524', '0.7427']","['0.8155', '0.8832', '0.9595', '0.6172']","[[1580, 341, 50, 410], [664, 873, 80, 782], [441, 259, 124, 1544], [227, 241, 163, 1821]]",2,2
16,"['0.7724', '0.7500', '0.7358', '0.6584']","['0.5322', '0.4997', '0.3150', '0.4052']","['0.6800', '0.3627', '0.0604', '0.7210']","['0.5971', '0.4203', '0.1013', '0.5189']","['0.6800', '0.3627', '0.0604', '0.7210']","['0.8029', '0.8790', '0.9570', '0.6370']","[[1619, 336, 48, 378], [705, 870, 96, 728], [465, 271, 143, 1489], [253, 264, 167, 1768]]",3,3
17,"['0.7859', '0.7536', '0.7322', '0.6505']","['0.5609', '0.5090', '0.3052', '0.4000']","['0.6308', '0.4006', '0.0671', '0.7361']","['0.5938', '0.4483', '0.1101', '0.5183']","['0.6308', '0.4006', '0.0671', '0.7361']","['0.8371', '0.8713', '0.9499', '0.6212']","[[1502, 398, 58, 423], [577, 961, 107, 754], [403, 275, 159, 1531], [196, 254, 197, 1805]]",1,1
18,"['0.7858', '0.7517', '0.7328', '0.6543']","['0.5606', '0.5038', '0.3206', '0.4019']","['0.6317', '0.4098', '0.0743', '0.7239']","['0.5940', '0.4520', '0.1207', '0.5168']","['0.6317', '0.4098', '0.0743', '0.7239']","['0.8367', '0.8656', '0.9484', '0.6304']","[[1504, 411, 61, 405], [576, 983, 107, 733], [405, 283, 176, 1504], [198, 274, 205, 1775]]",0,0
