cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.2480', '0.7501', '0.7533', '0.7446']","['0.2480', '0.0000', '0.0000', '0.0000']","['1.0000', '0.0000', '0.0000', '0.0000']","['0.3975', '0.0000', '0.0000', '0.0000']","['1.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '1.0000', '1.0000', '1.0000']","[[2381, 0, 0, 0], [2399, 0, 0, 0], [2368, 0, 0, 0], [2452, 0, 0, 0]]",-1,-1
1,"['0.2938', '0.7500', '0.7533', '0.7338']","['0.2573', '0.0000', '0.0000', '0.4033']","['0.9790', '0.0000', '0.0000', '0.0885']","['0.4074', '0.0000', '0.0000', '0.1452']","['0.9790', '0.0000', '0.0000', '0.0885']","['0.0677', '0.9999', '1.0000', '0.9551']","[[2331, 0, 0, 50], [2277, 0, 0, 122], [2219, 0, 0, 149], [2234, 1, 0, 217]]",2,2
2,"['0.3617', '0.7577', '0.7532', '0.7197']","['0.2710', '0.6137', '0.0000', '0.3911']","['0.9311', '0.0821', '0.0000', '0.1750']","['0.4198', '0.1449', '0.0000', '0.2418']","['0.9311', '0.0821', '0.0000', '0.1750']","['0.1738', '0.9828', '0.9999', '0.9065']","[[2217, 48, 0, 116], [1986, 197, 1, 215], [1985, 46, 0, 337], [1993, 30, 0, 429]]",1,1
3,"['0.4248', '0.7556', '0.7530', '0.7101']","['0.2876', '0.5495', '0.2857', '0.4005']","['0.8933', '0.1226', '0.0008', '0.2716']","['0.4351', '0.2004', '0.0017', '0.3237']","['0.8933', '0.1226', '0.0008', '0.2716']","['0.2703', '0.9665', '0.9993', '0.8605']","[[2127, 110, 0, 144], [1779, 294, 4, 322], [1758, 77, 2, 531], [1731, 54, 1, 666]]",0,0
4,"['0.5346', '0.7554', '0.7523', '0.6835']","['0.3301', '0.5439', '0.3529', '0.3970']","['0.8513', '0.1317', '0.0051', '0.4604']","['0.4757', '0.2121', '0.0100', '0.4264']","['0.8513', '0.1317', '0.0051', '0.4604']","['0.4301', '0.9632', '0.9970', '0.7601']","[[2027, 121, 7, 226], [1575, 316, 10, 498], [1284, 81, 12, 991], [1255, 63, 5, 1129]]",3,3
5,"['0.6691', '0.7531', '0.7509', '0.6550']","['0.4112', '0.5177', '0.3506', '0.3981']","['0.7740', '0.1772', '0.0114', '0.6852']","['0.5371', '0.2640', '0.0221', '0.5036']","['0.7740', '0.1772', '0.0114', '0.6852']","['0.6344', '0.9450', '0.9931', '0.6447']","[[1843, 181, 17, 340], [1212, 425, 13, 749], [772, 118, 27, 1451], [655, 97, 20, 1680]]",3,3
6,"['0.7184', '0.7529', '0.7474', '0.6442']","['0.4575', '0.5138', '0.2920', '0.3972']","['0.7287', '0.2101', '0.0169', '0.7598']","['0.5621', '0.2982', '0.0319', '0.5217']","['0.7287', '0.2101', '0.0169', '0.7598']","['0.7151', '0.9338', '0.9866', '0.6045']","[[1735, 211, 29, 406], [1019, 504, 26, 850], [618, 139, 40, 1571], [420, 127, 42, 1863]]",2,2
7,"['0.7006', '0.7505', '0.7458', '0.6570']","['0.4390', '0.5019', '0.2955', '0.4033']","['0.7446', '0.2172', '0.0220', '0.7149']","['0.5523', '0.3032', '0.0409', '0.5157']","['0.7446', '0.2172', '0.0220', '0.7149']","['0.6861', '0.9282', '0.9829', '0.6371']","[[1773, 222, 33, 353], [1076, 521, 42, 760], [678, 157, 52, 1481], [512, 138, 49, 1753]]",1,1
8,"['0.7440', '0.7533', '0.7447', '0.6482']","['0.4887', '0.5121', '0.2976', '0.4015']","['0.7018', '0.2730', '0.0258', '0.7692']","['0.5762', '0.3562', '0.0474', '0.5276']","['0.7018', '0.2730', '0.0258', '0.7692']","['0.7579', '0.9133', '0.9801', '0.6067']","[[1671, 263, 38, 409], [876, 655, 46, 822], [540, 187, 61, 1580], [332, 174, 60, 1886]]",3,3
9,"['0.7336', '0.7493', '0.7428', '0.6605']","['0.4756', '0.4971', '0.3050', '0.4076']","['0.7207', '0.2835', '0.0334', '0.7255']","['0.5731', '0.3610', '0.0601', '0.5219']","['0.7207', '0.2835', '0.0334', '0.7255']","['0.7379', '0.9045', '0.9751', '0.6382']","[[1716, 264, 36, 365], [911, 680, 62, 746], [592, 222, 79, 1475], [389, 202, 82, 1779]]",3,3
10,"['0.7674', '0.7531', '0.7411', '0.6467']","['0.5248', '0.5089', '0.3211', '0.3991']","['0.6585', '0.3447', '0.0443', '0.7586']","['0.5841', '0.4110', '0.0779', '0.5231']","['0.6585', '0.3447', '0.0443', '0.7586']","['0.8033', '0.8892', '0.9693', '0.6083']","[[1568, 335, 47, 431], [705, 827, 69, 798], [469, 223, 105, 1571], [246, 240, 106, 1860]]",0,0
11,"['0.7615', '0.7495', '0.7397', '0.6594']","['0.5147', '0.4983', '0.3215', '0.4067']","['0.6695', '0.3635', '0.0498', '0.7276']","['0.5820', '0.4203', '0.0863', '0.5218']","['0.6695', '0.3635', '0.0498', '0.7276']","['0.7918', '0.8781', '0.9656', '0.6360']","[[1594, 355, 48, 384], [717, 872, 77, 733], [503, 262, 118, 1485], [283, 261, 124, 1784]]",3,3
12,"['0.7625', '0.7490', '0.7384', '0.6653']","['0.5164', '0.4970', '0.3277', '0.4107']","['0.6674', '0.3831', '0.0574', '0.7133']","['0.5823', '0.4327', '0.0977', '0.5212']","['0.6674', '0.3831', '0.0574', '0.7133']","['0.7939', '0.8709', '0.9614', '0.6489']","[[1589, 376, 53, 363], [690, 919, 86, 704], [508, 281, 136, 1443], [290, 273, 140, 1749]]",2,2
13,"['0.7632', '0.7486', '0.7365', '0.6694']","['0.5176', '0.4964', '0.3200', '0.4129']","['0.6686', '0.3989', '0.0608', '0.6982']","['0.5835', '0.4423', '0.1022', '0.5189']","['0.6686', '0.3989', '0.0608', '0.6982']","['0.7944', '0.8652', '0.9577', '0.6595']","[[1592, 383, 58, 348], [678, 957, 96, 668], [515, 291, 144, 1418], [291, 297, 152, 1712]]",2,2
