cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.7520', '0.5906', '0.7268', '0.5856']","['0.0000', '0.3315', '0.2711', '0.3304']","['0.0000', '0.6278', '0.0638', '0.6064']","['0.0000', '0.4339', '0.1032', '0.4278']","['0.0000', '0.6278', '0.0638', '0.6064']","['1.0000', '0.5783', '0.9439', '0.5785']","[[0, 1317, 95, 969], [0, 1506, 115, 778], [0, 951, 151, 1266], [0, 769, 196, 1487]]",-1,-1
1,"['0.7702', '0.6323', '0.7164', '0.6432']","['0.6207', '0.3640', '0.3275', '0.3680']","['0.1890', '0.6311', '0.1423', '0.5534']","['0.2898', '0.4617', '0.1984', '0.4421']","['0.1890', '0.6311', '0.1423', '0.5534']","['0.9619', '0.6327', '0.9043', '0.6740']","[[450, 1232, 134, 565], [78, 1514, 177, 630], [123, 773, 337, 1135], [74, 640, 381, 1357]]",0,0
2,"['0.7590', '0.6901', '0.7067', '0.6741']","['0.5141', '0.4034', '0.3236', '0.3864']","['0.5115', '0.5015', '0.1736', '0.4694']","['0.5128', '0.4471', '0.2259', '0.4239']","['0.5115', '0.5015', '0.1736', '0.4694']","['0.8406', '0.7530', '0.8812', '0.7443']","[[1218, 715, 150, 298], [440, 1203, 231, 525], [395, 557, 411, 1005], [316, 507, 478, 1151]]",0,0
3,"['0.7561', '0.7200', '0.7020', '0.6740']","['0.5071', '0.4364', '0.3371', '0.3865']","['0.6023', '0.4135', '0.2154', '0.4706']","['0.5506', '0.4247', '0.2628', '0.4244']","['0.6023', '0.4135', '0.2154', '0.4706']","['0.8069', '0.8221', '0.8613', '0.7437']","[[1434, 497, 158, 292], [593, 992, 278, 536], [449, 405, 510, 1004], [352, 379, 567, 1154]]",2,2
4,"['0.7675', '0.7358', '0.7053', '0.6666']","['0.5270', '0.4647', '0.3405', '0.3915']","['0.6115', '0.3760', '0.2078', '0.5510']","['0.5661', '0.4157', '0.2581', '0.4577']","['0.6115', '0.3760', '0.2078', '0.5510']","['0.8189', '0.8557', '0.8682', '0.7062']","[[1456, 434, 158, 333], [586, 902, 282, 629], [426, 312, 492, 1138], [295, 293, 513, 1351]]",3,3
5,"['0.7673', '0.7436', '0.7184', '0.6510']","['0.5257', '0.4815', '0.3177', '0.3918']","['0.6304', '0.3368', '0.1233', '0.6627']","['0.5733', '0.3964', '0.1777', '0.4924']","['0.6304', '0.3368', '0.1233', '0.6627']","['0.8124', '0.8792', '0.9133', '0.6470']","[[1501, 376, 118, 386], [634, 808, 201, 756], [432, 263, 292, 1381], [288, 231, 308, 1625]]",0,0
6,"['0.7723', '0.7497', '0.7257', '0.6435']","['0.5340', '0.4987', '0.3025', '0.3926']","['0.6426', '0.3222', '0.0857', '0.7227']","['0.5833', '0.3915', '0.1336', '0.5088']","['0.6426', '0.3222', '0.0857', '0.7227']","['0.8151', '0.8921', '0.9353', '0.6164']","[[1530, 328, 103, 420], [650, 773, 164, 812], [420, 235, 203, 1510], [265, 214, 201, 1772]]",1,1
7,"['0.7644', '0.7478', '0.7351', '0.6417']","['0.5193', '0.4927', '0.2807', '0.3929']","['0.6724', '0.3089', '0.0473', '0.7394']","['0.5860', '0.3797', '0.0810', '0.5132']","['0.6724', '0.3089', '0.0473', '0.7394']","['0.7947', '0.8940', '0.9603', '0.6081']","[[1601, 294, 66, 420], [734, 741, 97, 827], [453, 249, 112, 1554], [295, 220, 124, 1813]]",2,2
8,"['0.7812', '0.7509', '0.7378', '0.6392']","['0.5503', '0.5024', '0.2948', '0.3948']","['0.6451', '0.3431', '0.0452', '0.7741']","['0.5940', '0.4077', '0.0784', '0.5229']","['0.6451', '0.3431', '0.0452', '0.7741']","['0.8262', '0.8868', '0.9646', '0.5929']","[[1536, 332, 62, 451], [640, 823, 92, 844], [396, 250, 107, 1615], [219, 233, 102, 1898]]",1,1
9,"['0.7735', '0.7511', '0.7389', '0.6460']","['0.5350', '0.5030', '0.2962', '0.3981']","['0.6653', '0.3472', '0.0427', '0.7537']","['0.5930', '0.4109', '0.0746', '0.5210']","['0.6653', '0.3472', '0.0427', '0.7537']","['0.8093', '0.8857', '0.9668', '0.6091']","[[1584, 315, 56, 426], [692, 833, 78, 796], [438, 257, 101, 1572], [247, 251, 106, 1848]]",3,3
