cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.2665', '0.7501', '0.7376', '0.7446']","['0.2510', '0.0000', '0.1867', '0.0000']","['0.9866', '0.0000', '0.0190', '0.0000']","['0.4002', '0.0000', '0.0345', '0.0000']","['0.9866', '0.0000', '0.0190', '0.0000']","['0.0290', '1.0000', '0.9729', '1.0000']","[[2349, 0, 32, 0], [2328, 0, 71, 0], [2323, 0, 45, 0], [2359, 0, 93, 0]]",-1,-1
1,"['0.3461', '0.7508', '0.7016', '0.7446']","['0.2689', '0.6129', '0.2814', '0.5000']","['0.9521', '0.0079', '0.1351', '0.0004']","['0.4194', '0.0156', '0.1826', '0.0008']","['0.9521', '0.0079', '0.1351', '0.0004']","['0.1463', '0.9983', '0.8870', '0.9999']","[[2267, 6, 107, 1], [2082, 19, 298, 0], [2043, 5, 320, 0], [2038, 1, 412, 1]]",1,1
2,"['0.4319', '0.7530', '0.6654', '0.7455']","['0.2926', '0.6111', '0.2935', '0.6957']","['0.9101', '0.0321', '0.2534', '0.0065']","['0.4428', '0.0610', '0.2720', '0.0129']","['0.9101', '0.0321', '0.2534', '0.0065']","['0.2741', '0.9932', '0.8003', '0.9990']","[[2167, 31, 181, 2], [1813, 77, 507, 2], [1756, 9, 600, 3], [1671, 9, 756, 16]]",2,2
3,"['0.6484', '0.7534', '0.6049', '0.7472']","['0.3983', '0.5833', '0.3365', '0.5758']","['0.8173', '0.0467', '0.6191', '0.0387']","['0.5356', '0.0865', '0.4360', '0.0726']","['0.8173', '0.0467', '0.6191', '0.0387']","['0.5927', '0.9889', '0.6002', '0.9902']","[[1946, 45, 372, 18], [1358, 112, 908, 21], [848, 23, 1466, 31], [734, 12, 1611, 95]]",1,1
4,"['0.6893', '0.7544', '0.5887', '0.7464']","['0.4303', '0.5903', '0.3358', '0.5353']","['0.7808', '0.0559', '0.6824', '0.0526']","['0.5548', '0.1021', '0.4501', '0.0958']","['0.7808', '0.0559', '0.6824', '0.0526']","['0.6591', '0.9871', '0.5581', '0.9843']","[[1859, 48, 438, 36], [1210, 134, 1019, 36], [685, 27, 1616, 40], [566, 18, 1739, 129]]",1,1
5,"['0.7188', '0.7578', '0.5882', '0.7460']","['0.4591', '0.6028', '0.3382', '0.5159']","['0.7522', '0.0905', '0.6997', '0.0926']","['0.5702', '0.1573', '0.4560', '0.1570']","['0.7522', '0.0905', '0.6997', '0.0926']","['0.7077', '0.9801', '0.5517', '0.9702']","[[1791, 70, 449, 71], [1085, 217, 1032, 65], [592, 42, 1657, 77], [433, 31, 1761, 227]]",0,0
6,"['0.7558', '0.7621', '0.5970', '0.7420']","['0.5055', '0.6018', '0.3417', '0.4868']","['0.7110', '0.1417', '0.6841', '0.1876']","['0.5909', '0.2294', '0.4558', '0.2708']","['0.7110', '0.1417', '0.6841', '0.1876']","['0.7706', '0.9688', '0.5684', '0.9321']","[[1693, 105, 444, 139], [890, 340, 1025, 144], [477, 69, 1620, 202], [289, 51, 1652, 460]]",1,1
7,"['0.7510', '0.7626', '0.6423', '0.7432']","['0.4987', '0.5829', '0.3598', '0.4960']","['0.7207', '0.1759', '0.5777', '0.3303']","['0.5895', '0.2703', '0.4434', '0.3966']","['0.7207', '0.1759', '0.5777', '0.3303']","['0.7610', '0.9581', '0.6634', '0.8849']","[[1716, 129, 343, 193], [902, 422, 855, 220], [501, 89, 1368, 410], [322, 84, 1236, 810]]",2,2
8,"['0.7527', '0.7625', '0.6746', '0.7200']","['0.5010', '0.5636', '0.3665', '0.4512']","['0.7190', '0.2197', '0.4383', '0.4445']","['0.5905', '0.3161', '0.3992', '0.4478']","['0.7190', '0.2197', '0.4383', '0.4445']","['0.7638', '0.9433', '0.7519', '0.8145']","[[1712, 177, 252, 240], [871, 527, 625, 376], [509, 111, 1038, 710], [325, 120, 917, 1090]]",2,2
9,"['0.7625', '0.7603', '0.7006', '0.6899']","['0.5155', '0.5439', '0.3574', '0.4239']","['0.7060', '0.2530', '0.2677', '0.5962']","['0.5959', '0.3454', '0.3061', '0.4955']","['0.7060', '0.2530', '0.2677', '0.5962']","['0.7811', '0.9293', '0.8424', '0.7220']","[[1681, 215, 167, 318], [816, 607, 418, 558], [478, 145, 634, 1111], [286, 149, 555, 1462]]",1,1
10,"['0.7717', '0.7609', '0.7085', '0.6689']","['0.5316', '0.5401', '0.3312', '0.4099']","['0.6682', '0.2922', '0.1782', '0.6746']","['0.5921', '0.3792', '0.2317', '0.5099']","['0.6682', '0.2922', '0.1782', '0.6746']","['0.8058', '0.9171', '0.8822', '0.6669']","[[1591, 274, 125, 391], [717, 701, 334, 647], [446, 157, 422, 1343], [239, 166, 393, 1654]]",2,2
11,"['0.7688', '0.7568', '0.7167', '0.6724']","['0.5264', '0.5214', '0.3355', '0.4129']","['0.6753', '0.3256', '0.1516', '0.6697']","['0.5916', '0.4008', '0.2088', '0.5108']","['0.6753', '0.3256', '0.1516', '0.6697']","['0.7996', '0.9004', '0.9017', '0.6733']","[[1608, 302, 109, 362], [726, 781, 269, 623], [456, 203, 359, 1350], [265, 212, 333, 1642]]",1,1
12,"['0.7734', '0.7524', '0.7223', '0.6681']","['0.5351', '0.5067', '0.3291', '0.4114']","['0.6598', '0.3489', '0.1212', '0.6945']","['0.5909', '0.4132', '0.1772', '0.5167']","['0.6598', '0.3489', '0.1212', '0.6945']","['0.8109', '0.8868', '0.9191', '0.6591']","[[1571, 348, 91, 371], [682, 837, 226, 654], [438, 231, 287, 1412], [245, 236, 268, 1703]]",3,3
13,"['0.7736', '0.7510', '0.7257', '0.6690']","['0.5355', '0.5026', '0.3370', '0.4117']","['0.6585', '0.3664', '0.1157', '0.6900']","['0.5907', '0.4238', '0.1723', '0.5157']","['0.6585', '0.3664', '0.1157', '0.6900']","['0.8116', '0.8792', '0.9255', '0.6617']","[[1568, 363, 83, 367], [674, 879, 203, 643], [438, 248, 274, 1408], [248, 259, 253, 1692]]",1,1
