cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.2580', '0.7451', '0.7533', '0.7446']","['0.2499', '0.2966', '0.0000', '0.0000']","['0.9954', '0.0146', '0.0000', '0.0000']","['0.3996', '0.0278', '0.0000', '0.0000']","['0.9954', '0.0146', '0.0000', '0.0000']","['0.0148', '0.9885', '1.0000', '1.0000']","[[2370, 11, 0, 0], [2364, 35, 0, 0], [2330, 38, 0, 0], [2418, 34, 0, 0]]",-1,-1
1,"['0.3488', '0.7356', '0.7317', '0.7454']","['0.2700', '0.3863', '0.3136', '0.7500']","['0.9542', '0.0984', '0.0739', '0.0049']","['0.4209', '0.1568', '0.1196', '0.0097']","['0.9542', '0.0984', '0.0739', '0.0049']","['0.1491', '0.9479', '0.9470', '0.9994']","[[2272, 64, 45, 0], [2055, 236, 107, 1], [2043, 147, 175, 3], [2045, 164, 231, 12]]",2,2
2,"['0.3960', '0.7442', '0.7325', '0.7290']","['0.2803', '0.4473', '0.3339', '0.3900']","['0.9152', '0.1009', '0.0849', '0.1085']","['0.4291', '0.1646', '0.1354', '0.1698']","['0.9152', '0.1009', '0.0849', '0.1085']","['0.2248', '0.9585', '0.9446', '0.9418']","[[2179, 89, 64, 49], [1865, 242, 121, 171], [1873, 98, 201, 196], [1858, 112, 216, 266]]",1,1
3,"['0.5385', '0.7394', '0.7322', '0.7039']","['0.3336', '0.4282', '0.4158', '0.3715']","['0.8627', '0.1280', '0.2116', '0.2304']","['0.4811', '0.1970', '0.2804', '0.2844']","['0.8627', '0.1280', '0.2116', '0.2304']","['0.4316', '0.9431', '0.9027', '0.8663']","[[2054, 104, 97, 126], [1590, 307, 145, 357], [1232, 162, 501, 473], [1281, 144, 462, 565]]",1,1
4,"['0.6800', '0.7457', '0.7128', '0.6552']","['0.4211', '0.4713', '0.3194', '0.3742']","['0.7749', '0.1438', '0.1453', '0.5204']","['0.5457', '0.2204', '0.1997', '0.4353']","['0.7749', '0.1438', '0.1453', '0.5204']","['0.6487', '0.9463', '0.8986', '0.7015']","[[1845, 154, 124, 258], [1211, 345, 178, 665], [694, 119, 344, 1211], [631, 114, 431, 1276]]",1,1
5,"['0.7188', '0.7491', '0.7216', '0.6412']","['0.4582', '0.4944', '0.2948', '0.3805']","['0.7337', '0.1838', '0.0925', '0.6444']","['0.5641', '0.2680', '0.1408', '0.4785']","['0.7337', '0.1838', '0.0925', '0.6444']","['0.7138', '0.9374', '0.9275', '0.6402']","[[1747, 195, 101, 338], [1044, 441, 121, 793], [575, 133, 219, 1441], [447, 123, 302, 1580]]",1,1
6,"['0.7404', '0.7521', '0.7326', '0.6397']","['0.4842', '0.5103', '0.3328', '0.3897']","['0.7157', '0.1959', '0.0836', '0.7255']","['0.5776', '0.2831', '0.1336', '0.5071']","['0.7157', '0.1959', '0.0836', '0.7255']","['0.7486', '0.9374', '0.9451', '0.6102']","[[1704, 204, 98, 375], [965, 470, 89, 875], [504, 130, 198, 1536], [346, 117, 210, 1779]]",1,1
7,"['0.7346', '0.7492', '0.7319', '0.6504']","['0.4770', '0.4957', '0.3254', '0.3955']","['0.7266', '0.2184', '0.0811', '0.6978']","['0.5759', '0.3032', '0.1298', '0.5049']","['0.7266', '0.2184', '0.0811', '0.6978']","['0.7372', '0.9260', '0.9450', '0.6342']","[[1730, 211, 98, 342], [994, 524, 83, 798], [532, 169, 192, 1475], [371, 153, 217, 1711]]",3,3
8,"['0.7523', '0.7524', '0.7364', '0.6471']","['0.5004', '0.5093', '0.3465', '0.3969']","['0.7043', '0.2501', '0.0777', '0.7349']","['0.5851', '0.3355', '0.1269', '0.5154']","['0.7043', '0.2501', '0.0777', '0.7349']","['0.7681', '0.9197', '0.9520', '0.6170']","[[1677, 232, 95, 377], [893, 600, 67, 839], [482, 180, 184, 1522], [299, 166, 185, 1802]]",3,3
9,"['0.7495', '0.7507', '0.7392', '0.6554']","['0.4965', '0.5023', '0.3623', '0.4023']","['0.7161', '0.2705', '0.0756', '0.7186']","['0.5864', '0.3517', '0.1251', '0.5158']","['0.7161', '0.2705', '0.0756', '0.7186']","['0.7605', '0.9107', '0.9564', '0.6337']","[[1705, 237, 84, 355], [902, 649, 61, 787], [506, 207, 179, 1476], [321, 199, 170, 1762]]",1,1
10,"['0.7621', '0.7496', '0.7399', '0.6574']","['0.5153', '0.4983', '0.3648', '0.4056']","['0.6871', '0.3147', '0.0735', '0.7333']","['0.5889', '0.3858', '0.1223', '0.5223']","['0.6871', '0.3147', '0.0735', '0.7333']","['0.7868', '0.8945', '0.9581', '0.6314']","[[1636, 295, 88, 362], [801, 755, 59, 784], [465, 240, 174, 1489], [273, 225, 156, 1798]]",1,1
