cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.2524', '0.7501', '0.7530', '0.7432']","['0.2488', '0.0000', '0.0000', '0.3725']","['0.9975', '0.0000', '0.0000', '0.0077']","['0.3983', '0.0000', '0.0000', '0.0152']","['0.9975', '0.0000', '0.0000', '0.0077']","['0.0066', '1.0000', '0.9996', '0.9955']","[[2375, 0, 0, 6], [2389, 0, 1, 9], [2351, 0, 0, 17], [2431, 0, 2, 19]]",-1,-1
1,"['0.3611', '0.7501', '0.7526', '0.6943']","['0.2728', '0.0000', '0.3478', '0.3172']","['0.9458', '0.0000', '0.0034', '0.1709']","['0.4234', '0.0000', '0.0067', '0.2221']","['0.9458', '0.0000', '0.0034', '0.1709']","['0.1683', '1.0000', '0.9979', '0.8738']","[[2252, 0, 2, 127], [2137, 0, 5, 257], [1842, 0, 8, 518], [2025, 0, 8, 419]]",1,1
2,"['0.4728', '0.7501', '0.7504', '0.6677']","['0.3083', '0.0000', '0.4470', '0.3427']","['0.9051', '0.0000', '0.0498', '0.3279']","['0.4599', '0.0000', '0.0897', '0.3351']","['0.9051', '0.0000', '0.0498', '0.3279']","['0.3302', '1.0000', '0.9798', '0.7843']","[[2155, 0, 16, 210], [1897, 0, 41, 461], [1379, 0, 118, 871], [1559, 0, 89, 804]]",2,2
3,"['0.5722', '0.7501', '0.7396', '0.6565']","['0.3510', '0.0000', '0.4160', '0.3600']","['0.8538', '0.0000', '0.1381', '0.4437']","['0.4975', '0.0000', '0.2074', '0.3975']","['0.8538', '0.0000', '0.1381', '0.4437']","['0.4793', '1.0000', '0.9365', '0.7294']","[[2033, 0, 60, 288], [1675, 0, 139, 585], [980, 0, 327, 1061], [1104, 0, 260, 1088]]",3,3
4,"['0.6277', '0.7500', '0.7414', '0.6461']","['0.3824', '0.0000', '0.4298', '0.3726']","['0.8144', '0.0000', '0.1486', '0.5636']","['0.5204', '0.0000', '0.2209', '0.4486']","['0.8144', '0.0000', '0.1486', '0.5636']","['0.5661', '0.9999', '0.9354', '0.6745']","[[1939, 0, 66, 376], [1562, 0, 126, 711], [776, 0, 352, 1240], [794, 1, 275, 1382]]",2,2
5,"['0.6370', '0.7499', '0.7416', '0.6461']","['0.3892', '0.2500', '0.4327', '0.3748']","['0.8148', '0.0004', '0.1533', '0.5767']","['0.5268', '0.0008', '0.2264', '0.4543']","['0.8148', '0.0004', '0.1533', '0.5767']","['0.5783', '0.9996', '0.9342', '0.6700']","[[1940, 0, 72, 369], [1542, 1, 117, 739], [753, 1, 363, 1251], [749, 2, 287, 1414]]",1,1
6,"['0.6610', '0.7505', '0.7435', '0.6343']","['0.4068', '0.5400', '0.4338', '0.3726']","['0.8005', '0.0113', '0.1301', '0.6313']","['0.5395', '0.0220', '0.2001', '0.4686']","['0.8005', '0.0113', '0.1301', '0.6313']","['0.6150', '0.9968', '0.9444', '0.6353']","[[1906, 6, 62, 407], [1456, 27, 88, 828], [678, 10, 308, 1372], [645, 7, 252, 1548]]",1,1
7,"['0.6951', '0.7517', '0.7459', '0.6258']","['0.4348', '0.5620', '0.4460', '0.3769']","['0.7652', '0.0283', '0.1237', '0.7121']","['0.5546', '0.0540', '0.1937', '0.4929']","['0.7652', '0.0283', '0.1237', '0.7121']","['0.6720', '0.9926', '0.9497', '0.5963']","[[1822, 18, 65, 476], [1311, 68, 84, 936], [585, 16, 293, 1474], [472, 19, 215, 1746]]",1,1
8,"['0.6968', '0.7492', '0.7472', '0.6383']","['0.4374', '0.4835', '0.4572', '0.3842']","['0.7778', '0.0550', '0.1330', '0.6900']","['0.5599', '0.0988', '0.2061', '0.4936']","['0.7778', '0.0550', '0.1330', '0.6900']","['0.6700', '0.9804', '0.9483', '0.6206']","[[1852, 42, 71, 416], [1303, 132, 84, 880], [595, 42, 315, 1416], [484, 57, 219, 1692]]",3,3
9,"['0.7149', '0.7501', '0.7489', '0.6282']","['0.4549', '0.5000', '0.4523', '0.3834']","['0.7543', '0.0859', '0.0861', '0.7488']","['0.5675', '0.1466', '0.1447', '0.5071']","['0.7543', '0.0859', '0.0861', '0.7488']","['0.7019', '0.9714', '0.9658', '0.5869']","[[1796, 66, 52, 467], [1201, 206, 61, 931], [541, 68, 204, 1555], [410, 72, 134, 1836]]",1,1
10,"['0.7098', '0.7490', '0.7500', '0.6390']","['0.4503', '0.4905', '0.4515', '0.3902']","['0.7703', '0.1184', '0.0629', '0.7349']","['0.5683', '0.1907', '0.1105', '0.5098']","['0.7703', '0.1184', '0.0629', '0.7349']","['0.6898', '0.9590', '0.9750', '0.6060']","[[1834, 94, 36, 417], [1211, 284, 49, 855], [575, 100, 149, 1544], [453, 101, 96, 1802]]",3,3
11,"['0.7167', '0.7454', '0.7481', '0.6446']","['0.4574', '0.4713', '0.4251', '0.3933']","['0.7648', '0.1542', '0.0600', '0.7219']","['0.5725', '0.2324', '0.1051', '0.5092']","['0.7648', '0.1542', '0.0600', '0.7219']","['0.7008', '0.9424', '0.9735', '0.6181']","[[1821, 132, 39, 389], [1155, 370, 52, 822], [566, 141, 142, 1519], [439, 142, 101, 1770]]",0,0
12,"['0.7297', '0.7469', '0.7477', '0.6518']","['0.4718', '0.4848', '0.4311', '0.3985']","['0.7526', '0.2059', '0.0714', '0.7137']","['0.5800', '0.2891', '0.1225', '0.5115']","['0.7526', '0.2059', '0.0714', '0.7137']","['0.7221', '0.9271', '0.9692', '0.6305']","[[1792, 168, 44, 377], [1060, 494, 66, 779], [538, 176, 169, 1485], [408, 181, 113, 1750]]",3,3
13,"['0.7485', '0.7493', '0.7461', '0.6448']","['0.4953', '0.4964', '0.4131', '0.3956']","['0.7270', '0.2313', '0.0693', '0.7406']","['0.5892', '0.3156', '0.1186', '0.5158']","['0.7270', '0.2313', '0.0693', '0.7406']","['0.7556', '0.9218', '0.9678', '0.6119']","[[1731, 189, 50, 411], [947, 555, 79, 818], [487, 172, 164, 1545], [330, 202, 104, 1816]]",2,2
14,"['0.7540', '0.7474', '0.7475', '0.6595']","['0.5028', '0.4910', '0.4278', '0.4058']","['0.7245', '0.2960', '0.0701', '0.7174']","['0.5936', '0.3693', '0.1205', '0.5183']","['0.7245', '0.2960', '0.0701', '0.7174']","['0.7637', '0.8978', '0.9693', '0.6396']","[[1725, 234, 45, 377], [895, 710, 78, 716], [487, 232, 166, 1483], [324, 270, 99, 1759]]",3,3
15,"['0.7752', '0.7527', '0.7484', '0.6430']","['0.5371', '0.5079', '0.4311', '0.3958']","['0.6779', '0.3335', '0.0621', '0.7553']","['0.5993', '0.4026', '0.1085', '0.5194']","['0.6779', '0.3335', '0.0621', '0.7553']","['0.8073', '0.8924', '0.9732', '0.6045']","[[1614, 278, 46, 443], [742, 800, 65, 792], [409, 220, 147, 1592], [240, 277, 83, 1852]]",3,3
