cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.7611', '0.7501', '0.7533', '0.2702']","['0.7895', '0.0000', '0.0000', '0.2590']","['0.0504', '0.0000', '0.0000', '0.9980']","['0.0947', '0.0000', '0.0000', '0.4113']","['0.0504', '0.0000', '0.0000', '0.9980']","['0.9956', '1.0000', '1.0000', '0.0206']","[[120, 0, 0, 2261], [7, 0, 0, 2392], [20, 0, 0, 2348], [5, 0, 0, 2447]]",-1,-1
1,"['0.7448', '0.7501', '0.7533', '0.5034']","['0.4893', '0.0000', '0.0000', '0.3184']","['0.6632', '0.0000', '0.0000', '0.8275']","['0.5631', '0.0000', '0.0000', '0.4598']","['0.6632', '0.0000', '0.0000', '0.8275']","['0.7717', '1.0000', '1.0000', '0.3923']","[[1579, 0, 0, 802], [755, 0, 0, 1644], [470, 0, 0, 1898], [423, 0, 0, 2029]]",1,1
2,"['0.7299', '0.7501', '0.7533', '0.5358']","['0.4706', '0.5000', '0.0000', '0.3326']","['0.7127', '0.0017', '0.0000', '0.8120']","['0.5669', '0.0033', '0.0000', '0.4719']","['0.7127', '0.0017', '0.0000', '0.8120']","['0.7356', '0.9994', '1.0000', '0.4411']","[[1697, 4, 0, 680], [921, 4, 0, 1474], [527, 0, 0, 1841], [461, 0, 0, 1991]]",0,0
3,"['0.7407', '0.7494', '0.7534', '0.5423']","['0.4844', '0.3871', '1.0000', '0.3407']","['0.7064', '0.0050', '0.0004', '0.8471']","['0.5747', '0.0099', '0.0008', '0.4860']","['0.7064', '0.0050', '0.0004', '0.8471']","['0.7520', '0.9974', '1.0000', '0.4377']","[[1682, 15, 0, 684], [925, 12, 0, 1462], [492, 2, 1, 1873], [373, 2, 0, 2077]]",2,2
4,"['0.7408', '0.7516', '0.7532', '0.5535']","['0.4848', '0.6250', '0.4000', '0.3476']","['0.7173', '0.0146', '0.0008', '0.8528']","['0.5786', '0.0285', '0.0017', '0.4939']","['0.7173', '0.0146', '0.0008', '0.8528']","['0.7486', '0.9971', '0.9996', '0.4509']","[[1708, 12, 1, 660], [955, 35, 0, 1409], [505, 5, 2, 1856], [355, 4, 2, 2091]]",2,2
5,"['0.7548', '0.7519', '0.7527', '0.5469']","['0.5041', '0.5977', '0.3636', '0.3466']","['0.6993', '0.0217', '0.0034', '0.8748']","['0.5859', '0.0418', '0.0067', '0.4965']","['0.6993', '0.0217', '0.0034', '0.8748']","['0.7731', '0.9951', '0.9981', '0.4344']","[[1665, 22, 7, 687], [876, 52, 1, 1470], [467, 7, 8, 1886], [295, 6, 6, 2145]]",2,2
6,"['0.7515', '0.7540', '0.7507', '0.5618']","['0.4993', '0.6069', '0.2549', '0.3538']","['0.7073', '0.0438', '0.0055', '0.8662']","['0.5853', '0.0816', '0.0107', '0.5024']","['0.7073', '0.0438', '0.0055', '0.8662']","['0.7660', '0.9906', '0.9947', '0.4573']","[[1684, 37, 23, 637], [908, 105, 3, 1383], [478, 18, 13, 1859], [303, 13, 12, 2124]]",0,0
7,"['0.7497', '0.7562', '0.7502', '0.5753']","['0.4968', '0.6035', '0.2321', '0.3608']","['0.7144', '0.0717', '0.0055', '0.8585']","['0.5860', '0.1282', '0.0107', '0.5080']","['0.7144', '0.0717', '0.0055', '0.8585']","['0.7613', '0.9843', '0.9941', '0.4782']","[[1701, 57, 24, 599], [924, 172, 6, 1297], [488, 33, 13, 1834], [311, 23, 13, 2105]]",3,3
8,"['0.7374', '0.7559', '0.7472', '0.5945']","['0.4808', '0.5711', '0.2079', '0.3681']","['0.7358', '0.0938', '0.0089', '0.8197']","['0.5816', '0.1611', '0.0170', '0.5080']","['0.7358', '0.0938', '0.0089', '0.8197']","['0.7379', '0.9765', '0.9889', '0.5172']","[[1752, 70, 29, 530], [988, 225, 23, 1163], [538, 51, 21, 1758], [366, 48, 28, 2010]]",2,2
9,"['0.7552', '0.7546', '0.7464', '0.5907']","['0.5046', '0.5387', '0.2276', '0.3673']","['0.7110', '0.1246', '0.0118', '0.8340']","['0.5903', '0.2024', '0.0225', '0.5100']","['0.7110', '0.1246', '0.0118', '0.8340']","['0.7698', '0.9644', '0.9869', '0.5073']","[[1693, 102, 33, 553], [884, 299, 29, 1187], [481, 77, 28, 1782], [297, 77, 33, 2045]]",3,3
