cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0000', '0.0280', '0.0000', '0.0115', '0.0000', '0.0000', '0.9967', '0.0000', '0.1182', '0.0000']","['0.0000', '0.1619', '0.0000', '0.1795', '0.0000', '0.0000', '0.1061', '0.0000', '0.3846', '0.0000']","['0.0000', '0.0280', '0.0000', '0.0115', '0.0000', '0.0000', '0.9967', '0.0000', '0.1182', '0.0000']","['0.0000', '0.0477', '0.0000', '0.0215', '0.0000', '0.0000', '0.1918', '0.0000', '0.1809', '0.0000']","['0.0000', '0.0280', '0.0000', '0.0115', '0.0000', '0.0000', '0.9967', '0.0000', '0.1182', '0.0000']","['1.0000', '0.9837', '1.0000', '0.9941', '1.0000', '1.0000', '0.0602', '0.9998', '0.9793', '1.0000']","[[0, 22, 0, 10, 0, 0, 520, 0, 59, 0], [0, 17, 0, 1, 0, 0, 583, 0, 7, 0], [0, 4, 0, 2, 0, 0, 560, 1, 7, 0], [0, 2, 0, 7, 0, 0, 595, 0, 7, 0], [0, 1, 0, 5, 0, 0, 591, 0, 3, 0], [0, 5, 0, 4, 0, 0, 594, 0, 9, 0], [0, 0, 0, 1, 0, 0, 602, 0, 1, 0], [0, 1, 0, 5, 0, 0, 592, 0, 5, 0], [0, 39, 0, 4, 0, 0, 479, 0, 70, 0], [0, 14, 0, 0, 0, 0, 557, 0, 14, 0]]",-1,-1,-1,-1
1,"['0.0000', '0.2253', '0.0000', '0.5155', '0.0833', '0.1879', '0.0712', '0.0862', '0.6318', '0.0889']","['0.0000', '0.2724', '0.0000', '0.1388', '0.1282', '0.2025', '0.2443', '0.1948', '0.2303', '0.2574']","['0.0000', '0.2253', '0.0000', '0.5155', '0.0833', '0.1879', '0.0712', '0.0862', '0.6318', '0.0889']","['0.0000', '0.2466', '0.0000', '0.2187', '0.1010', '0.1949', '0.1103', '0.1195', '0.3375', '0.1321']","['0.0000', '0.2253', '0.0000', '0.5155', '0.0833', '0.1879', '0.0712', '0.0862', '0.6318', '0.0889']","['1.0000', '0.9321', '1.0000', '0.6372', '0.9370', '0.9159', '0.9754', '0.9602', '0.7689', '0.9723']","[[0, 42, 0, 175, 65, 6, 5, 33, 276, 9], [0, 137, 0, 141, 7, 16, 8, 11, 255, 33], [0, 31, 0, 235, 84, 72, 22, 40, 72, 18], [0, 35, 0, 315, 41, 87, 24, 20, 70, 19], [0, 33, 0, 304, 50, 74, 17, 32, 73, 17], [0, 24, 0, 270, 67, 115, 22, 16, 87, 11], [0, 42, 0, 262, 32, 127, 43, 23, 57, 18], [0, 33, 0, 336, 24, 39, 16, 52, 91, 12], [0, 50, 0, 109, 16, 13, 0, 17, 374, 13], [0, 76, 0, 123, 4, 19, 19, 23, 269, 52]]","[7, 4, 4, 3, 1, 1, 4, 8, 5, 4, 5, 6, 2, 3, 3, 7]","[0, 0, 7, 8, 5, 0, 8, 0, 0, 0, 0, 2, 4, 2, 9, 5]","[[0. 1. 0. 0. 2. 2. 0. 1. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.0098', '0.3010', '0.1429', '0.2226', '0.0900', '0.2418', '0.2003', '0.3167', '0.5253', '0.2598']","['0.7500', '0.2909', '0.1843', '0.1726', '0.1682', '0.1823', '0.2093', '0.2393', '0.3061', '0.2512']","['0.0098', '0.3010', '0.1429', '0.2226', '0.0900', '0.2418', '0.2003', '0.3167', '0.5253', '0.2598']","['0.0194', '0.2959', '0.1609', '0.1944', '0.1173', '0.2079', '0.2047', '0.2727', '0.3868', '0.2555']","['0.0098', '0.3010', '0.1429', '0.2226', '0.0900', '0.2418', '0.2003', '0.3167', '0.5253', '0.2598']","['0.9996', '0.9173', '0.9331', '0.8790', '0.9506', '0.8768', '0.9153', '0.8875', '0.8696', '0.9163']","[[6, 64, 19, 69, 48, 17, 14, 100, 207, 67], [0, 183, 13, 52, 6, 32, 42, 22, 158, 100], [1, 42, 82, 78, 67, 89, 57, 95, 28, 35], [0, 41, 42, 136, 35, 112, 90, 73, 31, 51], [0, 17, 82, 84, 54, 115, 76, 99, 36, 37], [1, 30, 60, 118, 46, 148, 72, 67, 44, 26], [0, 31, 71, 57, 22, 184, 121, 69, 13, 36], [0, 30, 46, 108, 27, 69, 44, 191, 43, 45], [0, 93, 6, 55, 16, 16, 12, 27, 311, 56], [0, 98, 24, 31, 0, 30, 50, 55, 145, 152]]","[1, 9, 1, 9, 6, 6, 0, 7, 5, 0, 7, 4, 2, 9, 5, 9]","[1, 9, 5, 8, 4, 8, 2, 7, 1, 8, 9, 3, 4, 4, 1, 0]","[[0. 1. 0. 0. 2. 2. 0. 1. 1. 1.]
 [0. 1. 0. 0. 0. 2. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 2. 0. 0. 0. 1. 0. 0. 1.]
 [0. 2. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 1. 0. 0. 1. 0. 0.]
 [1. 0. 0. 1. 1. 0. 1. 0. 0. 1.]
 [0. 0. 0. 1. 0. 0. 0. 1. 0. 1.]]",32
3,"['0.1571', '0.3454', '0.1376', '0.2717', '0.0883', '0.1814', '0.3841', '0.1957', '0.3834', '0.3145']","['0.4017', '0.2897', '0.1941', '0.1713', '0.1834', '0.1850', '0.2514', '0.3073', '0.2809', '0.2805']","['0.1571', '0.3454', '0.1376', '0.2717', '0.0883', '0.1814', '0.3841', '0.1957', '0.3834', '0.3145']","['0.2259', '0.3151', '0.1611', '0.2101', '0.1192', '0.1832', '0.3039', '0.2391', '0.3243', '0.2965']","['0.1571', '0.3454', '0.1376', '0.2717', '0.0883', '0.1814', '0.3841', '0.1957', '0.3834', '0.3145']","['0.9735', '0.9045', '0.9396', '0.8510', '0.9563', '0.9092', '0.8719', '0.9507', '0.8926', '0.9128']","[[96, 78, 24, 107, 16, 9, 20, 28, 157, 76], [17, 210, 1, 60, 4, 14, 52, 12, 106, 132], [14, 38, 79, 96, 53, 66, 113, 52, 27, 36], [10, 41, 37, 166, 29, 89, 121, 33, 38, 47], [15, 16, 91, 86, 53, 86, 144, 48, 38, 23], [7, 32, 55, 134, 61, 111, 105, 31, 50, 26], [12, 25, 54, 68, 24, 120, 232, 29, 20, 20], [12, 29, 50, 140, 36, 72, 67, 118, 47, 32], [37, 142, 6, 55, 11, 10, 12, 12, 227, 80], [19, 114, 10, 57, 2, 23, 57, 21, 98, 184]]","[3, 8, 2, 1, 6, 4, 0, 8, 1, 2, 7, 2, 4, 8, 0, 2]","[8, 0, 8, 0, 0, 7, 0, 0, 1, 0, 1, 0, 3, 8, 8, 0]","[[1. 2. 3. 0. 2. 2. 1. 1. 3. 1.]
 [0. 2. 0. 0. 0. 2. 0. 1. 0. 0.]
 [1. 0. 0. 1. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
 [0. 0. 2. 0. 0. 0. 1. 0. 0. 1.]
 [0. 2. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 2. 0. 0. 1. 0. 0.]
 [2. 0. 1. 2. 1. 0. 1. 0. 1. 1.]
 [0. 0. 0. 1. 0. 0. 0. 1. 0. 1.]]",48
4,"['0.1669', '0.2961', '0.2282', '0.2373', '0.0950', '0.1601', '0.2351', '0.2587', '0.4932', '0.3350']","['0.4096', '0.2936', '0.1842', '0.1706', '0.2289', '0.2284', '0.2928', '0.2449', '0.2967', '0.2472']","['0.1669', '0.2961', '0.2282', '0.2373', '0.0950', '0.1601', '0.2351', '0.2587', '0.4932', '0.3350']","['0.2372', '0.2948', '0.2039', '0.1985', '0.1343', '0.1883', '0.2608', '0.2516', '0.3706', '0.2845']","['0.1669', '0.2961', '0.2282', '0.2373', '0.0950', '0.1601', '0.2351', '0.2587', '0.4932', '0.3350']","['0.9727', '0.9197', '0.8931', '0.8692', '0.9644', '0.9386', '0.9364', '0.9109', '0.8720', '0.8898']","[[102, 52, 59, 79, 13, 8, 8, 44, 184, 62], [18, 180, 9, 56, 2, 11, 27, 15, 148, 142], [11, 39, 131, 74, 46, 41, 63, 85, 27, 57], [11, 49, 71, 145, 20, 65, 54, 64, 40, 92], [17, 17, 140, 78, 57, 48, 68, 95, 44, 36], [6, 29, 99, 122, 33, 98, 59, 65, 52, 49], [12, 28, 90, 73, 37, 85, 142, 70, 22, 45], [12, 28, 80, 121, 32, 44, 37, 156, 47, 46], [40, 95, 9, 49, 9, 9, 4, 17, 292, 68], [20, 96, 23, 53, 0, 20, 23, 26, 128, 196]]","[0, 7, 2, 5, 9, 9, 6, 1, 4, 7, 7, 5, 0, 5, 2, 4]","[9, 0, 8, 6, 2, 7, 0, 0, 5, 8, 0, 0, 8, 2, 9, 3]","[[1. 3. 3. 0. 2. 3. 2. 3. 3. 1.]
 [0. 2. 0. 0. 0. 2. 0. 1. 0. 0.]
 [1. 0. 0. 1. 0. 1. 1. 0. 0. 1.]
 [0. 0. 0. 0. 3. 0. 0. 0. 0. 0.]
 [0. 0. 2. 0. 0. 0. 1. 0. 0. 1.]
 [0. 2. 0. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 2. 0. 0. 1. 0. 1.]
 [3. 0. 2. 2. 1. 0. 1. 1. 1. 1.]
 [1. 0. 1. 1. 0. 0. 0. 1. 0. 1.]]",64
5,"['0.2831', '0.2451', '0.1725', '0.1391', '0.0917', '0.1373', '0.3907', '0.3284', '0.4139', '0.3795']","['0.2786', '0.3004', '0.2438', '0.1801', '0.1993', '0.2295', '0.2906', '0.2406', '0.3109', '0.2362']","['0.2831', '0.2451', '0.1725', '0.1391', '0.0917', '0.1373', '0.3907', '0.3284', '0.4139', '0.3795']","['0.2808', '0.2699', '0.2020', '0.1570', '0.1256', '0.1718', '0.3333', '0.2777', '0.3551', '0.2911']","['0.2831', '0.2451', '0.1725', '0.1391', '0.0917', '0.1373', '0.3907', '0.3284', '0.4139', '0.3795']","['0.9169', '0.9356', '0.9434', '0.9282', '0.9591', '0.9477', '0.8933', '0.8842', '0.8996', '0.8674']","[[173, 48, 27, 50, 14, 5, 18, 72, 144, 60], [63, 149, 3, 42, 2, 10, 35, 15, 111, 178], [36, 25, 99, 42, 51, 40, 94, 97, 25, 65], [38, 34, 36, 85, 21, 62, 94, 96, 29, 116], [37, 9, 98, 37, 55, 43, 136, 105, 35, 45], [39, 26, 52, 79, 43, 84, 97, 96, 44, 52], [21, 22, 48, 32, 31, 66, 236, 81, 14, 53], [49, 23, 31, 56, 47, 45, 52, 198, 37, 65], [96, 87, 4, 26, 12, 4, 9, 25, 245, 84], [69, 73, 8, 23, 0, 7, 41, 38, 104, 222]]","[2, 7, 5, 8, 0, 8, 3, 2, 3, 7, 8, 1, 5, 5, 0, 6]","[0, 7, 3, 3, 0, 7, 0, 4, 6, 2, 9, 0, 0, 9, 2, 8]","[[2. 4. 4. 1. 2. 4. 2. 3. 3. 1.]
 [0. 2. 0. 0. 0. 2. 0. 1. 0. 0.]
 [2. 0. 0. 1. 0. 1. 1. 1. 0. 1.]
 [0. 0. 0. 0. 3. 1. 0. 0. 1. 0.]
 [0. 0. 3. 0. 0. 0. 1. 0. 0. 1.]
 [0. 2. 0. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 2. 0. 0. 2. 1. 1.]
 [3. 0. 2. 2. 1. 0. 2. 1. 1. 1.]
 [1. 0. 1. 1. 0. 1. 0. 1. 1. 1.]]",80
6,"['0.1620', '0.3224', '0.2770', '0.1980', '0.2133', '0.1111', '0.2500', '0.2670', '0.4003', '0.3368']","['0.3037', '0.3063', '0.1873', '0.1801', '0.2109', '0.2957', '0.3311', '0.2683', '0.2933', '0.2426']","['0.1620', '0.3224', '0.2770', '0.1980', '0.2133', '0.1111', '0.2500', '0.2670', '0.4003', '0.3368']","['0.2113', '0.3141', '0.2235', '0.1886', '0.2121', '0.1615', '0.2849', '0.2677', '0.3386', '0.2820']","['0.1620', '0.3224', '0.2770', '0.1980', '0.2133', '0.1111', '0.2500', '0.2670', '0.4003', '0.3368']","['0.9579', '0.9177', '0.8728', '0.8978', '0.9113', '0.9699', '0.9435', '0.9187', '0.8944', '0.8864']","[[99, 58, 72, 60, 32, 1, 10, 51, 169, 59], [28, 196, 17, 52, 8, 5, 24, 18, 101, 159], [16, 33, 159, 57, 94, 24, 46, 66, 30, 49], [19, 48, 80, 121, 61, 45, 57, 59, 27, 94], [15, 17, 157, 59, 128, 17, 65, 73, 39, 30], [17, 36, 120, 96, 77, 68, 46, 59, 43, 50], [10, 25, 104, 65, 99, 33, 151, 55, 18, 44], [24, 27, 92, 78, 80, 24, 30, 161, 42, 45], [62, 112, 16, 33, 20, 2, 3, 22, 237, 85], [36, 88, 32, 51, 8, 11, 24, 36, 102, 197]]","[5, 1, 4, 4, 8, 1, 4, 7, 7, 4, 8, 1, 9, 0, 4, 3]","[7, 0, 5, 4, 0, 5, 0, 8, 5, 2, 4, 8, 3, 8, 0, 0]","[[2. 5. 4. 2. 4. 4. 2. 3. 4. 1.]
 [0. 2. 0. 0. 0. 2. 0. 1. 0. 0.]
 [2. 0. 0. 1. 1. 1. 1. 1. 0. 1.]
 [0. 0. 0. 0. 3. 1. 0. 0. 1. 1.]
 [0. 0. 3. 0. 1. 0. 1. 0. 1. 1.]
 [0. 3. 0. 0. 2. 0. 0. 2. 0. 0.]
 [0. 0. 0. 1. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 2. 1. 0. 2. 1. 1.]
 [4. 1. 2. 2. 1. 0. 2. 2. 1. 1.]
 [1. 0. 1. 1. 0. 1. 0. 1. 1. 1.]]",96
7,"['0.2324', '0.3701', '0.1324', '0.1309', '0.0967', '0.1683', '0.4056', '0.3449', '0.4071', '0.2650']","['0.2863', '0.2937', '0.2184', '0.1786', '0.2189', '0.2512', '0.2865', '0.2273', '0.3082', '0.2168']","['0.2324', '0.3701', '0.1324', '0.1309', '0.0967', '0.1683', '0.4056', '0.3449', '0.4071', '0.2650']","['0.2565', '0.3275', '0.1649', '0.1511', '0.1341', '0.2016', '0.3358', '0.2740', '0.3508', '0.2385']","['0.2324', '0.3701', '0.1324', '0.1309', '0.0967', '0.1683', '0.4056', '0.3449', '0.4071', '0.2650']","['0.9343', '0.8997', '0.9499', '0.9317', '0.9617', '0.9430', '0.8870', '0.8690', '0.9000', '0.8966']","[[142, 66, 35, 42, 20, 7, 18, 78, 163, 40], [49, 225, 8, 49, 5, 11, 28, 21, 88, 124], [26, 42, 76, 46, 43, 41, 118, 103, 28, 51], [34, 53, 26, 80, 23, 68, 92, 99, 28, 108], [31, 17, 71, 38, 58, 38, 158, 121, 35, 33], [21, 45, 53, 63, 38, 103, 82, 107, 41, 59], [17, 30, 30, 36, 34, 57, 245, 91, 18, 46], [42, 36, 30, 43, 33, 56, 66, 208, 45, 44], [77, 130, 10, 22, 10, 10, 8, 29, 241, 55], [57, 122, 9, 29, 1, 19, 40, 58, 95, 155]]","[7, 8, 8, 1, 0, 9, 0, 5, 3, 4, 9, 1, 0, 8, 6, 6]","[5, 3, 0, 9, 9, 8, 3, 8, 3, 0, 0, 7, 0, 8, 8, 7]","[[3. 5. 4. 2. 5. 4. 2. 3. 5. 2.]
 [0. 2. 0. 0. 0. 2. 0. 1. 0. 0.]
 [2. 0. 0. 1. 1. 1. 1. 1. 0. 1.]
 [1. 0. 0. 1. 3. 1. 0. 0. 2. 1.]
 [0. 0. 3. 0. 1. 0. 1. 0. 1. 1.]
 [0. 3. 0. 0. 2. 0. 0. 3. 0. 0.]
 [0. 0. 0. 1. 0. 1. 0. 0. 0. 0.]
 [0. 1. 0. 0. 2. 1. 1. 2. 1. 1.]
 [4. 1. 2. 2. 1. 1. 3. 2. 2. 2.]
 [2. 1. 1. 1. 0. 1. 0. 1. 1. 1.]]",112
8,"['0.1948', '0.3388', '0.2073', '0.2046', '0.1233', '0.1275', '0.3659', '0.2935', '0.3074', '0.3573']","['0.2960', '0.2986', '0.2196', '0.1739', '0.2079', '0.2868', '0.2631', '0.2389', '0.3333', '0.2343']","['0.1948', '0.3388', '0.2073', '0.2046', '0.1233', '0.1275', '0.3659', '0.2935', '0.3074', '0.3573']","['0.2349', '0.3174', '0.2133', '0.1880', '0.1548', '0.1765', '0.3061', '0.2634', '0.3199', '0.2830']","['0.1948', '0.3388', '0.2073', '0.2046', '0.1233', '0.1275', '0.3659', '0.2935', '0.3074', '0.3573']","['0.9475', '0.9102', '0.9220', '0.8898', '0.9478', '0.9640', '0.8853', '0.8955', '0.9327', '0.8739']","[[119, 71, 53, 64, 30, 5, 28, 50, 123, 68], [35, 206, 9, 58, 6, 7, 34, 24, 60, 169], [19, 38, 119, 66, 46, 27, 95, 95, 15, 54], [21, 44, 39, 125, 31, 47, 108, 81, 15, 100], [22, 15, 116, 64, 74, 18, 131, 101, 22, 37], [21, 40, 68, 114, 61, 78, 79, 77, 19, 55], [13, 21, 66, 73, 52, 35, 221, 59, 10, 54], [28, 31, 40, 85, 45, 34, 83, 177, 27, 53], [89, 125, 13, 31, 10, 10, 10, 29, 182, 93], [35, 99, 19, 39, 1, 11, 51, 48, 73, 209]]","[7, 0, 2, 5, 0, 9, 3, 3, 6, 3, 5, 6, 1, 5, 0, 2]","[6, 1, 3, 5, 5, 6, 8, 3, 8, 3, 5, 8, 1, 5, 3, 4]","[[3. 5. 4. 2. 5. 4. 2. 3. 5. 2.]
 [1. 3. 0. 0. 0. 2. 0. 1. 0. 0.]
 [2. 0. 0. 1. 1. 1. 1. 1. 0. 1.]
 [2. 0. 1. 3. 3. 1. 0. 0. 2. 1.]
 [0. 0. 4. 0. 1. 0. 1. 0. 1. 1.]
 [1. 3. 0. 0. 2. 3. 0. 3. 0. 0.]
 [0. 0. 0. 1. 0. 1. 0. 1. 0. 1.]
 [0. 1. 0. 0. 2. 1. 1. 2. 1. 1.]
 [4. 1. 2. 3. 1. 1. 5. 2. 2. 2.]
 [2. 1. 1. 1. 0. 1. 0. 1. 1. 1.]]",128
9,"['0.1866', '0.2632', '0.1429', '0.1669', '0.2967', '0.1209', '0.2881', '0.3167', '0.2770', '0.3162']","['0.3878', '0.2847', '0.1737', '0.1777', '0.2145', '0.2467', '0.2119', '0.2136', '0.3402', '0.2399']","['0.1866', '0.2632', '0.1429', '0.1669', '0.2967', '0.1209', '0.2881', '0.3167', '0.2770', '0.3162']","['0.2519', '0.2735', '0.1568', '0.1722', '0.2490', '0.1623', '0.2442', '0.2552', '0.3054', '0.2729']","['0.1866', '0.2632', '0.1429', '0.1669', '0.2967', '0.1209', '0.2881', '0.3167', '0.2770', '0.3162']","['0.9666', '0.9254', '0.9281', '0.9124', '0.8793', '0.9581', '0.8801', '0.8697', '0.9412', '0.8918']","[[114, 61, 38, 51, 49, 7, 28, 83, 107, 73], [20, 160, 11, 73, 13, 11, 64, 34, 58, 164], [13, 25, 82, 52, 142, 33, 83, 94, 12, 38], [13, 37, 49, 102, 64, 49, 108, 106, 13, 70], [14, 18, 96, 44, 178, 18, 105, 93, 15, 19], [8, 27, 53, 87, 115, 74, 77, 113, 17, 41], [7, 18, 70, 48, 140, 39, 174, 71, 6, 31], [14, 22, 43, 53, 97, 44, 79, 191, 21, 39], [77, 113, 12, 27, 24, 8, 17, 39, 164, 111], [14, 81, 18, 37, 8, 17, 86, 70, 69, 185]]","[1, 1, 4, 3, 2, 7, 9, 7, 1, 3, 9, 5, 4, 0, 7, 2]","[5, 6, 0, 7, 9, 1, 5, 4, 4, 8, 5, 4, 4, 3, 1, 6]","[[3. 5. 4. 2. 6. 4. 2. 3. 5. 2.]
 [1. 3. 0. 0. 0. 2. 0. 3. 0. 0.]
 [2. 0. 0. 1. 1. 1. 1. 1. 0. 1.]
 [3. 0. 1. 3. 3. 1. 0. 0. 2. 1.]
 [0. 1. 4. 0. 2. 1. 1. 1. 1. 1.]
 [1. 4. 0. 0. 2. 3. 0. 3. 0. 2.]
 [0. 1. 1. 1. 0. 1. 0. 1. 0. 1.]
 [0. 1. 0. 1. 2. 1. 1. 2. 1. 1.]
 [4. 1. 2. 4. 1. 1. 5. 2. 2. 2.]
 [2. 1. 2. 1. 0. 1. 0. 1. 1. 1.]]",144
