cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.3143', '0.0036', '0.2839', '0.0161', '0.0000', '0.9571', '0.0000', '0.9036', '0.0000']","['0.4335', '0.2500', '0.7681', '0.9000', '0.0000', '0.2185', '0.0000', '0.2587', '0.0000']","['0.3143', '0.0036', '0.2839', '0.0161', '0.0000', '0.9571', '0.0000', '0.9036', '0.0000']","['0.3644', '0.0070', '0.4146', '0.0316', '0.0000', '0.3558', '0.0000', '0.4022', '0.0000']","['0.3143', '0.0036', '0.2839', '0.0161', '0.0000', '0.9571', '0.0000', '0.9036', '0.0000']","['0.9487', '0.9987', '0.9893', '0.9998', '1.0000', '0.5721', '1.0000', '0.6763', '1.0000']","[[176, 1, 2, 1, 0, 63, 0, 317, 0], [54, 2, 2, 0, 0, 170, 0, 332, 0], [14, 0, 159, 0, 0, 312, 0, 75, 0], [31, 2, 19, 9, 0, 108, 0, 391, 0], [49, 0, 5, 0, 0, 420, 0, 86, 0], [1, 0, 0, 0, 0, 536, 0, 23, 0], [53, 3, 18, 0, 0, 298, 0, 188, 0], [26, 0, 0, 0, 0, 28, 0, 506, 0], [2, 0, 2, 0, 0, 518, 0, 38, 0]]",-1,-1,-1,-1,2.2274811267852783
1,"['0.6696', '0.3482', '0.6821', '0.4339', '0.6339', '0.0339', '0.0482', '0.3429', '0.9482']","['0.3807', '0.3197', '0.5536', '0.6345', '0.5478', '0.9500', '1.0000', '0.4528', '0.4238']","['0.6696', '0.3482', '0.6821', '0.4339', '0.6339', '0.0339', '0.0482', '0.3429', '0.9482']","['0.4854', '0.3333', '0.6112', '0.5154', '0.5877', '0.0655', '0.0920', '0.3902', '0.5858']","['0.6696', '0.3482', '0.6821', '0.4339', '0.6339', '0.0339', '0.0482', '0.3429', '0.9482']","['0.8638', '0.9074', '0.9313', '0.9688', '0.9346', '0.9998', '1.0000', '0.9482', '0.8388']","[[375, 50, 4, 43, 12, 0, 0, 57, 19], [114, 195, 15, 21, 28, 0, 0, 102, 85], [36, 17, 382, 7, 105, 0, 0, 6, 7], [57, 105, 30, 243, 2, 0, 0, 35, 88], [76, 19, 79, 3, 355, 1, 0, 8, 19], [10, 28, 92, 3, 92, 19, 0, 8, 308], [101, 146, 83, 59, 47, 0, 27, 6, 91], [210, 48, 0, 1, 4, 0, 0, 192, 105], [6, 2, 5, 3, 3, 0, 0, 10, 531]]","[5, 2, 3, 2, 5, 3, 2, 2, 3, 2, 4, 3, 5, 5, 5, 5]","[5, 2, 3, 2, 5, 3, 2, 2, 3, 2, 4, 3, 5, 5, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.7330697774887085
2,"['0.5714', '0.2607', '0.7250', '0.6679', '0.7268', '0.5357', '0.1857', '0.5143', '0.8625']","['0.4783', '0.3957', '0.6152', '0.5844', '0.4957', '0.7673', '0.6980', '0.4528', '0.6851']","['0.5714', '0.2607', '0.7250', '0.6679', '0.7268', '0.5357', '0.1857', '0.5143', '0.8625']","['0.5207', '0.3143', '0.6656', '0.6233', '0.5894', '0.6309', '0.2934', '0.4816', '0.7636']","['0.5714', '0.2607', '0.7250', '0.6679', '0.7268', '0.5357', '0.1857', '0.5143', '0.8625']","['0.9221', '0.9502', '0.9433', '0.9406', '0.9076', '0.9797', '0.9900', '0.9223', '0.9504']","[[320, 50, 3, 61, 35, 7, 10, 71, 3], [40, 146, 23, 64, 78, 3, 8, 166, 32], [11, 3, 406, 5, 125, 3, 0, 6, 1], [22, 32, 25, 374, 13, 1, 7, 67, 19], [35, 3, 82, 6, 407, 18, 0, 8, 1], [5, 1, 38, 10, 89, 300, 6, 12, 99], [66, 94, 72, 96, 64, 24, 104, 9, 31], [162, 39, 4, 16, 8, 7, 0, 288, 36], [8, 1, 7, 8, 2, 28, 14, 9, 483]]","[5, 7, 5, 5, 6, 3, 6, 3, 3, 6, 5, 2, 1, 7, 6, 6]","[5, 7, 5, 5, 6, 3, 6, 3, 3, 6, 5, 2, 1, 7, 6, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3445273637771606
3,"['0.7857', '0.3589', '0.7196', '0.5893', '0.7018', '0.6607', '0.3643', '0.4929', '0.8589']","['0.4527', '0.4843', '0.7095', '0.6846', '0.6453', '0.8150', '0.7234', '0.4670', '0.7211']","['0.7857', '0.3589', '0.7196', '0.5893', '0.7018', '0.6607', '0.3643', '0.4929', '0.8589']","['0.5744', '0.4123', '0.7145', '0.6334', '0.6724', '0.7298', '0.4846', '0.4796', '0.7840']","['0.7857', '0.3589', '0.7196', '0.5893', '0.7018', '0.6607', '0.3643', '0.4929', '0.8589']","['0.8812', '0.9522', '0.9632', '0.9661', '0.9518', '0.9812', '0.9826', '0.9297', '0.9585']","[[440, 18, 1, 33, 12, 2, 17, 37, 0], [76, 201, 11, 31, 24, 4, 16, 170, 27], [26, 11, 403, 8, 100, 3, 2, 6, 1], [49, 68, 15, 330, 3, 1, 12, 66, 16], [51, 4, 78, 5, 393, 18, 1, 8, 2], [10, 3, 17, 12, 48, 370, 12, 9, 79], [107, 90, 36, 37, 26, 28, 204, 9, 23], [203, 19, 2, 17, 2, 2, 1, 276, 38], [10, 1, 5, 9, 1, 26, 17, 10, 481]]","[4, 6, 9, 7, 7, 6, 1, 7, 8, 4, 5, 9, 1, 7, 7, 2]","[4, 6, 9, 7, 7, 6, 1, 7, 8, 4, 5, 9, 1, 7, 7, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.2122973203659058
4,"['0.5750', '0.3839', '0.6518', '0.6929', '0.8018', '0.7839', '0.4696', '0.7089', '0.8750']","['0.6414', '0.5874', '0.8022', '0.6198', '0.6202', '0.8267', '0.6510', '0.5019', '0.7644']","['0.5750', '0.3839', '0.6518', '0.6929', '0.8018', '0.7839', '0.4696', '0.7089', '0.8750']","['0.6064', '0.4644', '0.7192', '0.6543', '0.6994', '0.8048', '0.5456', '0.5877', '0.8160']","['0.5750', '0.3839', '0.6518', '0.6929', '0.8018', '0.7839', '0.4696', '0.7089', '0.8750']","['0.9598', '0.9663', '0.9799', '0.9469', '0.9386', '0.9795', '0.9685', '0.9121', '0.9663']","[[322, 7, 1, 47, 25, 3, 70, 85, 0], [16, 215, 5, 59, 38, 3, 17, 183, 24], [14, 8, 365, 13, 145, 3, 3, 8, 1], [7, 54, 7, 388, 3, 1, 12, 74, 14], [18, 4, 50, 6, 449, 20, 3, 8, 2], [3, 0, 3, 13, 27, 439, 17, 7, 51], [42, 64, 21, 62, 30, 31, 263, 22, 25], [76, 13, 0, 29, 4, 3, 4, 397, 34], [4, 1, 3, 9, 3, 28, 15, 7, 490]]","[9, 2, 5, 7, 6, 7, 1, 6, 2, 5, 4, 6, 9, 1, 4, 7]","[9, 2, 5, 7, 6, 7, 1, 6, 2, 5, 4, 6, 9, 1, 4, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.1357301473617554
5,"['0.6196', '0.4679', '0.7250', '0.6179', '0.7786', '0.7732', '0.6679', '0.6571', '0.8375']","['0.5606', '0.6718', '0.7763', '0.7377', '0.6823', '0.8490', '0.5871', '0.5493', '0.8045']","['0.6196', '0.4679', '0.7250', '0.6179', '0.7786', '0.7732', '0.6679', '0.6571', '0.8375']","['0.5886', '0.5516', '0.7498', '0.6725', '0.7273', '0.8093', '0.6249', '0.5984', '0.8206']","['0.6196', '0.4679', '0.7250', '0.6179', '0.7786', '0.7732', '0.6679', '0.6571', '0.8375']","['0.9393', '0.9714', '0.9739', '0.9725', '0.9547', '0.9828', '0.9413', '0.9326', '0.9746']","[[347, 4, 2, 26, 15, 1, 102, 63, 0], [21, 262, 9, 32, 16, 1, 54, 145, 20], [25, 2, 406, 9, 106, 1, 7, 3, 1], [22, 64, 10, 346, 2, 1, 38, 65, 12], [31, 4, 59, 6, 436, 13, 5, 5, 1], [6, 0, 3, 10, 41, 433, 21, 7, 39], [49, 29, 26, 16, 17, 25, 374, 10, 14], [105, 22, 3, 17, 4, 2, 12, 368, 27], [13, 3, 5, 7, 2, 33, 24, 4, 469]]","[1, 4, 5, 7, 4, 1, 5, 7, 8, 2, 7, 7, 5, 2, 7, 7]","[1, 4, 5, 7, 4, 1, 5, 7, 8, 2, 7, 7, 5, 2, 7, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9921395778656006
6,"['0.5589', '0.6232', '0.7768', '0.6804', '0.7946', '0.7482', '0.6857', '0.6607', '0.8429']","['0.6223', '0.6816', '0.7592', '0.7056', '0.6544', '0.8877', '0.6019', '0.6631', '0.8369']","['0.5589', '0.6232', '0.7768', '0.6804', '0.7946', '0.7482', '0.6857', '0.6607', '0.8429']","['0.5889', '0.6511', '0.7679', '0.6927', '0.7177', '0.8120', '0.6411', '0.6619', '0.8399']","['0.5589', '0.6232', '0.7768', '0.6804', '0.7946', '0.7482', '0.6857', '0.6607', '0.8429']","['0.9576', '0.9636', '0.9692', '0.9645', '0.9475', '0.9882', '0.9433', '0.9580', '0.9795']","[[313, 4, 1, 33, 22, 1, 116, 70, 0], [11, 349, 12, 41, 23, 1, 41, 68, 14], [24, 1, 435, 11, 83, 0, 5, 0, 1], [11, 77, 17, 381, 3, 0, 18, 38, 15], [23, 3, 68, 5, 445, 8, 5, 2, 1], [4, 0, 5, 9, 70, 419, 21, 3, 29], [29, 37, 28, 20, 26, 17, 384, 5, 14], [77, 38, 3, 29, 5, 3, 17, 370, 18], [11, 3, 4, 11, 3, 23, 31, 2, 472]]","[3, 3, 7, 4, 7, 4, 6, 2, 3, 7, 4, 6, 9, 4, 8, 6]","[3, 3, 7, 4, 7, 4, 6, 2, 3, 7, 4, 6, 9, 4, 8, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9377355575561523
7,"['0.6607', '0.4964', '0.7536', '0.6768', '0.7768', '0.8375', '0.6268', '0.7714', '0.8518']","['0.6198', '0.6465', '0.7786', '0.7475', '0.7178', '0.8590', '0.7163', '0.5684', '0.8488']","['0.6607', '0.4964', '0.7536', '0.6768', '0.7768', '0.8375', '0.6268', '0.7714', '0.8518']","['0.6396', '0.5616', '0.7659', '0.7104', '0.7461', '0.8481', '0.6686', '0.6545', '0.8503']","['0.6607', '0.4964', '0.7536', '0.6768', '0.7768', '0.8375', '0.6268', '0.7714', '0.8518']","['0.9493', '0.9661', '0.9732', '0.9714', '0.9618', '0.9828', '0.9690', '0.9268', '0.9810']","[[370, 4, 2, 31, 17, 2, 51, 81, 2], [19, 278, 10, 40, 14, 3, 22, 160, 14], [26, 2, 422, 9, 86, 3, 8, 3, 1], [14, 67, 13, 379, 3, 1, 11, 54, 18], [28, 3, 66, 5, 435, 16, 3, 3, 1], [6, 0, 2, 6, 32, 469, 18, 5, 22], [58, 44, 25, 19, 14, 24, 351, 11, 14], [67, 31, 0, 12, 2, 2, 1, 432, 13], [9, 1, 2, 6, 3, 26, 25, 11, 477]]","[5, 9, 8, 5, 9, 4, 8, 7, 4, 5, 6, 9, 4, 8, 1, 8]","[5, 9, 8, 5, 9, 4, 8, 7, 4, 5, 6, 9, 4, 8, 1, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8989624977111816
8,"['0.6232', '0.6179', '0.8250', '0.7268', '0.8036', '0.7482', '0.7250', '0.6482', '0.8768']","['0.6660', '0.7004', '0.7752', '0.7441', '0.6955', '0.8991', '0.5997', '0.7333', '0.8266']","['0.6232', '0.6179', '0.8250', '0.7268', '0.8036', '0.7482', '0.7250', '0.6482', '0.8768']","['0.6439', '0.6565', '0.7993', '0.7353', '0.7457', '0.8168', '0.6564', '0.6882', '0.8510']","['0.6232', '0.6179', '0.8250', '0.7268', '0.8036', '0.7482', '0.7250', '0.6482', '0.8768']","['0.9609', '0.9670', '0.9701', '0.9688', '0.9560', '0.9895', '0.9395', '0.9705', '0.9770']","[[349, 3, 1, 30, 22, 0, 117, 36, 2], [15, 346, 9, 52, 14, 2, 52, 55, 15], [17, 1, 462, 9, 62, 0, 8, 0, 1], [14, 57, 14, 407, 4, 1, 21, 26, 16], [12, 2, 74, 5, 450, 8, 7, 1, 1], [4, 0, 3, 4, 71, 419, 23, 6, 30], [25, 36, 28, 13, 18, 18, 406, 2, 14], [79, 46, 3, 24, 3, 2, 16, 363, 24], [9, 3, 2, 3, 3, 16, 27, 6, 491]]","[8, 7, 5, 4, 2, 1, 7, 2, 7, 3, 8, 1, 4, 2, 2, 4]","[8, 7, 5, 4, 2, 1, 7, 2, 7, 3, 8, 1, 4, 2, 2, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.7519310116767883
9,"['0.6536', '0.6518', '0.7500', '0.6607', '0.8214', '0.7911', '0.7268', '0.7714', '0.8589']","['0.6932', '0.6952', '0.8061', '0.8079', '0.6785', '0.8968', '0.6430', '0.6739', '0.8559']","['0.6536', '0.6518', '0.7500', '0.6607', '0.8214', '0.7911', '0.7268', '0.7714', '0.8589']","['0.6728', '0.6728', '0.7771', '0.7269', '0.7431', '0.8406', '0.6823', '0.7194', '0.8574']","['0.6536', '0.6518', '0.7500', '0.6607', '0.8214', '0.7911', '0.7268', '0.7714', '0.8589']","['0.9638', '0.9643', '0.9775', '0.9804', '0.9513', '0.9886', '0.9496', '0.9533', '0.9819']","[[366, 3, 2, 26, 21, 2, 92, 48, 0], [14, 365, 4, 24, 15, 1, 40, 84, 13], [23, 3, 420, 9, 97, 0, 7, 0, 1], [15, 73, 8, 370, 4, 1, 18, 52, 19], [16, 2, 59, 5, 460, 10, 6, 2, 0], [5, 0, 0, 3, 61, 443, 20, 7, 21], [36, 37, 26, 8, 14, 15, 407, 5, 12], [45, 39, 0, 10, 2, 2, 15, 432, 15], [8, 3, 2, 3, 4, 20, 28, 11, 481]]","[7, 2, 1, 8, 1, 8, 5, 8, 2, 8, 1, 2, 6, 2, 5, 5]","[7, 2, 1, 8, 1, 8, 5, 8, 2, 8, 1, 2, 6, 2, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8241565823554993
