cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.4443', '0.0914', '0.1371', '0.6300', '0.7986', '0.8271', '0.0014', '0.0000', '0.4100', '0.9143']","['0.5924', '0.6737', '0.4364', '0.3756', '0.2890', '0.3297', '0.1111', '0.0000', '0.7229', '0.7191']","['0.4443', '0.0914', '0.1371', '0.6300', '0.7986', '0.8271', '0.0014', '0.0000', '0.4100', '0.9143']","['0.5078', '0.1610', '0.2087', '0.4707', '0.4244', '0.4715', '0.0028', '0.0000', '0.5232', '0.8050']","['0.4443', '0.0914', '0.1371', '0.6300', '0.7986', '0.8271', '0.0014', '0.0000', '0.4100', '0.9143']","['0.9660', '0.9951', '0.9803', '0.8837', '0.7817', '0.8132', '0.9987', '1.0000', '0.9825', '0.9603']","[[311, 9, 9, 77, 164, 123, 3, 0, 1, 3], [18, 64, 5, 572, 12, 28, 0, 0, 1, 0], [3, 2, 96, 3, 456, 126, 5, 0, 9, 0], [78, 10, 1, 441, 78, 92, 0, 0, 0, 0], [14, 7, 43, 27, 559, 47, 0, 0, 3, 0], [0, 1, 0, 1, 7, 579, 0, 0, 26, 86], [87, 2, 29, 43, 376, 155, 1, 0, 5, 2], [0, 0, 0, 0, 0, 480, 0, 0, 62, 158], [14, 0, 37, 10, 268, 83, 0, 0, 287, 1], [0, 0, 0, 0, 14, 43, 0, 0, 3, 640]]",-1,-1,-1,-1,2.1251637935638428
1,"['0.5829', '0.9071', '0.4043', '0.4086', '0.2843', '0.8271', '0.0629', '0.2071', '0.7800', '0.9271']","['0.5722', '0.6213', '0.3460', '0.5080', '0.4280', '0.3723', '0.2635', '0.7178', '0.8505', '0.7608']","['0.5829', '0.9071', '0.4043', '0.4086', '0.2843', '0.8271', '0.0629', '0.2071', '0.7800', '0.9271']","['0.5775', '0.7375', '0.3729', '0.4529', '0.3416', '0.5135', '0.1015', '0.3215', '0.8137', '0.8358']","['0.5829', '0.9071', '0.4043', '0.4086', '0.2843', '0.8271', '0.0629', '0.2071', '0.7800', '0.9271']","['0.9516', '0.9386', '0.9151', '0.9560', '0.9578', '0.8451', '0.9805', '0.9910', '0.9848', '0.9676']","[[408, 44, 21, 104, 5, 88, 20, 0, 5, 5], [4, 635, 7, 29, 2, 19, 2, 0, 2, 0], [53, 4, 283, 8, 160, 100, 47, 2, 43, 0], [43, 284, 3, 286, 6, 67, 10, 0, 1, 0], [64, 25, 266, 63, 199, 34, 26, 1, 20, 2], [0, 5, 0, 0, 1, 579, 1, 40, 5, 69], [137, 21, 209, 65, 86, 119, 44, 0, 17, 2], [0, 0, 0, 0, 0, 431, 0, 145, 2, 122], [4, 4, 29, 8, 6, 72, 17, 10, 546, 4], [0, 0, 0, 0, 0, 46, 0, 4, 1, 649]]","[6, 6, 6, 6, 0, 6, 0, 2, 3, 2, 0, 6, 6, 2, 8, 6]","[6, 6, 6, 6, 0, 6, 0, 2, 3, 2, 0, 6, 6, 2, 8, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.555216908454895
2,"['0.7286', '0.9014', '0.6457', '0.3729', '0.1943', '0.7071', '0.1229', '0.6186', '0.7786', '0.9200']","['0.6122', '0.6439', '0.3742', '0.5483', '0.5484', '0.5000', '0.3105', '0.7018', '0.9462', '0.8101']","['0.7286', '0.9014', '0.6457', '0.3729', '0.1943', '0.7071', '0.1229', '0.6186', '0.7786', '0.9200']","['0.6654', '0.7512', '0.4738', '0.4439', '0.2869', '0.5858', '0.1760', '0.6576', '0.8542', '0.8615']","['0.7286', '0.9014', '0.6457', '0.3729', '0.1943', '0.7071', '0.1229', '0.6186', '0.7786', '0.9200']","['0.9487', '0.9446', '0.8800', '0.9659', '0.9822', '0.9214', '0.9697', '0.9708', '0.9951', '0.9760']","[[510, 14, 22, 76, 4, 42, 25, 0, 4, 3], [9, 631, 11, 34, 0, 13, 1, 0, 1, 0], [26, 0, 452, 5, 64, 50, 91, 2, 10, 0], [80, 303, 5, 261, 8, 26, 17, 0, 0, 0], [43, 19, 390, 46, 136, 24, 35, 0, 7, 0], [0, 2, 0, 0, 1, 495, 0, 134, 3, 65], [160, 9, 285, 48, 34, 71, 86, 2, 4, 1], [0, 0, 0, 0, 0, 188, 0, 433, 1, 78], [5, 2, 43, 6, 1, 50, 22, 22, 545, 4], [0, 0, 0, 0, 0, 31, 0, 24, 1, 644]]","[5, 5, 8, 0, 0, 8, 8, 0, 2, 4, 0, 2, 6, 3, 3, 0]","[5, 5, 8, 0, 0, 8, 8, 0, 2, 4, 0, 2, 6, 3, 3, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.246809482574463
3,"['0.7600', '0.8914', '0.2571', '0.5186', '0.6700', '0.6314', '0.0843', '0.7186', '0.8371', '0.9300']","['0.6675', '0.7003', '0.4317', '0.5426', '0.4139', '0.6014', '0.3073', '0.6957', '0.9171', '0.8097']","['0.7600', '0.8914', '0.2571', '0.5186', '0.6700', '0.6314', '0.0843', '0.7186', '0.8371', '0.9300']","['0.7108', '0.7844', '0.3223', '0.5303', '0.5117', '0.6160', '0.1323', '0.7070', '0.8753', '0.8657']","['0.7600', '0.8914', '0.2571', '0.5186', '0.6700', '0.6314', '0.0843', '0.7186', '0.8371', '0.9300']","['0.9579', '0.9576', '0.9624', '0.9514', '0.8946', '0.9535', '0.9789', '0.9651', '0.9916', '0.9757']","[[532, 7, 3, 90, 22, 19, 17, 0, 7, 3], [8, 624, 6, 50, 8, 3, 0, 0, 1, 0], [24, 1, 180, 9, 361, 31, 83, 0, 11, 0], [53, 241, 1, 363, 27, 7, 6, 0, 2, 0], [10, 12, 93, 76, 469, 14, 20, 0, 6, 0], [0, 2, 0, 0, 0, 442, 0, 182, 9, 65], [163, 3, 127, 70, 218, 48, 59, 1, 10, 1], [0, 0, 0, 0, 0, 113, 0, 503, 5, 79], [7, 1, 7, 11, 28, 38, 7, 10, 586, 5], [0, 0, 0, 0, 0, 20, 0, 27, 2, 651]]","[4, 2, 8, 9, 2, 0, 5, 2, 4, 8, 5, 8, 2, 8, 8, 0]","[4, 2, 8, 9, 2, 0, 5, 2, 4, 8, 5, 8, 2, 8, 8, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.1849766969680786
4,"['0.7886', '0.8843', '0.4743', '0.5414', '0.6057', '0.7529', '0.0886', '0.6814', '0.8743', '0.8957']","['0.6323', '0.7567', '0.4486', '0.6153', '0.5408', '0.6244', '0.2403', '0.7476', '0.8818', '0.8531']","['0.7886', '0.8843', '0.4743', '0.5414', '0.6057', '0.7529', '0.0886', '0.6814', '0.8743', '0.8957']","['0.7018', '0.8155', '0.4611', '0.5760', '0.5714', '0.6826', '0.1294', '0.7130', '0.8780', '0.8739']","['0.7886', '0.8843', '0.4743', '0.5414', '0.6057', '0.7529', '0.0886', '0.6814', '0.8743', '0.8957']","['0.9490', '0.9684', '0.9352', '0.9624', '0.9429', '0.9497', '0.9689', '0.9744', '0.9870', '0.9829']","[[552, 6, 8, 65, 6, 16, 32, 0, 11, 4], [11, 619, 10, 51, 2, 2, 3, 0, 2, 0], [28, 2, 332, 4, 193, 16, 101, 0, 24, 0], [86, 174, 6, 379, 12, 12, 27, 0, 4, 0], [11, 11, 151, 64, 424, 5, 17, 0, 17, 0], [0, 2, 0, 0, 0, 527, 0, 117, 7, 47], [176, 3, 225, 49, 145, 24, 62, 1, 14, 1], [0, 0, 0, 0, 0, 172, 0, 477, 1, 50], [9, 1, 8, 4, 2, 35, 16, 7, 612, 6], [0, 0, 0, 0, 0, 35, 0, 36, 2, 627]]","[2, 8, 8, 3, 4, 2, 8, 0, 8, 1, 8, 1, 2, 6, 3, 4]","[2, 8, 8, 3, 4, 2, 8, 0, 8, 1, 8, 1, 2, 6, 3, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.1669939756393433
5,"['0.7729', '0.9114', '0.3314', '0.6843', '0.7357', '0.5871', '0.0857', '0.7586', '0.9100', '0.9386']","['0.6990', '0.8076', '0.4659', '0.6387', '0.4432', '0.7569', '0.3243', '0.6896', '0.8997', '0.8012']","['0.7729', '0.9114', '0.3314', '0.6843', '0.7357', '0.5871', '0.0857', '0.7586', '0.9100', '0.9386']","['0.7341', '0.8564', '0.3873', '0.6607', '0.5532', '0.6613', '0.1356', '0.7224', '0.9048', '0.8645']","['0.7729', '0.9114', '0.3314', '0.6843', '0.7357', '0.5871', '0.0857', '0.7586', '0.9100', '0.9386']","['0.9630', '0.9759', '0.9578', '0.9570', '0.8973', '0.9790', '0.9802', '0.9621', '0.9887', '0.9741']","[[541, 5, 3, 82, 17, 2, 36, 0, 10, 4], [7, 638, 3, 39, 10, 0, 0, 0, 3, 0], [12, 3, 232, 11, 358, 4, 62, 0, 18, 0], [41, 127, 1, 479, 32, 1, 15, 0, 4, 0], [7, 10, 87, 63, 515, 3, 7, 0, 8, 0], [0, 2, 0, 0, 0, 411, 0, 205, 7, 75], [158, 3, 164, 68, 225, 4, 60, 0, 17, 1], [0, 0, 0, 0, 0, 89, 0, 531, 2, 78], [8, 2, 8, 8, 5, 14, 5, 8, 637, 5], [0, 0, 0, 0, 0, 15, 0, 26, 2, 657]]","[3, 2, 8, 1, 6, 3, 6, 6, 0, 8, 8, 3, 8, 0, 0, 4]","[3, 2, 8, 1, 6, 3, 6, 6, 0, 8, 8, 3, 8, 0, 0, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.1362075805664062
6,"['0.7814', '0.9371', '0.7100', '0.6514', '0.4829', '0.6900', '0.0943', '0.7500', '0.9171', '0.9243']","['0.7040', '0.7782', '0.4543', '0.6342', '0.6123', '0.7679', '0.3128', '0.7343', '0.9386', '0.8338']","['0.7814', '0.9371', '0.7100', '0.6514', '0.4829', '0.6900', '0.0943', '0.7500', '0.9171', '0.9243']","['0.7407', '0.8503', '0.5541', '0.6427', '0.5399', '0.7269', '0.1449', '0.7420', '0.9277', '0.8767']","['0.7814', '0.9371', '0.7100', '0.6514', '0.4829', '0.6900', '0.0943', '0.7500', '0.9171', '0.9243']","['0.9635', '0.9703', '0.9052', '0.9583', '0.9660', '0.9768', '0.9770', '0.9698', '0.9933', '0.9795']","[[547, 7, 12, 81, 2, 1, 37, 0, 10, 3], [6, 656, 11, 24, 0, 0, 0, 0, 3, 0], [16, 2, 497, 10, 112, 2, 56, 0, 5, 0], [30, 157, 7, 456, 11, 1, 36, 0, 2, 0], [6, 10, 255, 72, 338, 3, 11, 0, 5, 0], [0, 2, 0, 0, 0, 483, 0, 155, 5, 55], [160, 5, 298, 69, 89, 1, 66, 0, 11, 1], [0, 0, 0, 0, 0, 108, 0, 525, 0, 67], [12, 4, 14, 7, 0, 9, 5, 4, 642, 3], [0, 0, 0, 0, 0, 21, 0, 31, 1, 647]]","[2, 0, 4, 8, 0, 0, 2, 8, 4, 0, 0, 4, 0, 8, 4, 0]","[2, 0, 4, 8, 0, 0, 2, 8, 4, 0, 0, 4, 0, 8, 4, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9799074530601501
7,"['0.6671', '0.9343', '0.2400', '0.7571', '0.7014', '0.3200', '0.0814', '0.9400', '0.9371', '0.8414']","['0.7770', '0.8005', '0.4786', '0.5403', '0.4380', '0.9032', '0.3000', '0.5692', '0.7875', '0.8390']","['0.6671', '0.9343', '0.2400', '0.7571', '0.7014', '0.3200', '0.0814', '0.9400', '0.9371', '0.8414']","['0.7179', '0.8622', '0.3197', '0.6306', '0.5393', '0.4726', '0.1281', '0.7091', '0.8558', '0.8402']","['0.6671', '0.9343', '0.2400', '0.7571', '0.7014', '0.3200', '0.0814', '0.9400', '0.9371', '0.8414']","['0.9787', '0.9741', '0.9710', '0.9284', '0.9000', '0.9962', '0.9789', '0.9210', '0.9719', '0.9821']","[[467, 8, 6, 162, 7, 1, 29, 0, 17, 3], [1, 654, 2, 31, 6, 0, 0, 0, 6, 0], [9, 3, 168, 17, 349, 2, 84, 0, 68, 0], [3, 138, 1, 530, 13, 0, 12, 0, 3, 0], [0, 3, 51, 109, 491, 1, 4, 0, 41, 0], [0, 3, 0, 0, 0, 224, 0, 386, 7, 80], [113, 3, 120, 123, 253, 1, 57, 0, 29, 1], [0, 0, 0, 0, 0, 13, 0, 658, 3, 26], [8, 4, 3, 9, 2, 2, 4, 9, 656, 3], [0, 1, 0, 0, 0, 4, 0, 103, 3, 589]]","[4, 8, 1, 6, 6, 1, 2, 2, 3, 1, 3, 2, 0, 6, 4, 4]","[4, 8, 1, 6, 6, 1, 2, 2, 3, 1, 3, 2, 0, 6, 4, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3300215601921082
8,"['0.7143', '0.9600', '0.6129', '0.6429', '0.6100', '0.5400', '0.0857', '0.8543', '0.9429', '0.9314']","['0.7800', '0.7450', '0.4809', '0.6190', '0.5371', '0.8832', '0.3550', '0.6727', '0.8451', '0.8402']","['0.7143', '0.9600', '0.6129', '0.6429', '0.6100', '0.5400', '0.0857', '0.8543', '0.9429', '0.9314']","['0.7457', '0.8390', '0.5389', '0.6307', '0.5712', '0.6702', '0.1381', '0.7527', '0.8913', '0.8835']","['0.7143', '0.9600', '0.6129', '0.6429', '0.6100', '0.5400', '0.0857', '0.8543', '0.9429', '0.9314']","['0.9776', '0.9635', '0.9265', '0.9560', '0.9416', '0.9921', '0.9827', '0.9538', '0.9808', '0.9803']","[[500, 11, 15, 100, 5, 0, 46, 0, 20, 3], [2, 672, 9, 9, 2, 0, 3, 0, 3, 0], [5, 2, 429, 10, 195, 0, 25, 0, 34, 0], [7, 188, 7, 450, 17, 0, 26, 0, 5, 0], [0, 18, 164, 70, 427, 0, 8, 1, 12, 0], [0, 2, 0, 0, 0, 378, 0, 255, 14, 51], [122, 5, 254, 82, 148, 1, 60, 0, 27, 1], [0, 0, 0, 0, 0, 33, 0, 598, 3, 66], [5, 4, 14, 6, 1, 2, 1, 4, 660, 3], [0, 0, 0, 0, 0, 14, 0, 31, 3, 652]]","[1, 2, 6, 2, 8, 2, 8, 8, 3, 8, 4, 8, 3, 6, 4, 0]","[1, 2, 6, 2, 8, 2, 8, 8, 3, 8, 4, 8, 3, 6, 4, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.0255401730537415
9,"['0.8229', '0.9157', '0.2086', '0.8443', '0.7129', '0.6171', '0.1943', '0.8929', '0.9400', '0.8743']","['0.7024', '0.9263', '0.4899', '0.6640', '0.4739', '0.8852', '0.3392', '0.6846', '0.8727', '0.8857']","['0.8229', '0.9157', '0.2086', '0.8443', '0.7129', '0.6171', '0.1943', '0.8929', '0.9400', '0.8743']","['0.7579', '0.9210', '0.2926', '0.7434', '0.5693', '0.7273', '0.2470', '0.7750', '0.9051', '0.8799']","['0.8229', '0.9157', '0.2086', '0.8443', '0.7129', '0.6171', '0.1943', '0.8929', '0.9400', '0.8743']","['0.9613', '0.9919', '0.9759', '0.9525', '0.9121', '0.9911', '0.9579', '0.9543', '0.9848', '0.9875']","[[576, 1, 2, 78, 8, 0, 21, 0, 11, 3], [5, 641, 3, 41, 7, 0, 0, 0, 3, 0], [20, 1, 146, 11, 305, 0, 189, 0, 28, 0], [27, 44, 0, 591, 15, 1, 18, 0, 4, 0], [4, 1, 66, 90, 499, 0, 27, 0, 13, 0], [0, 1, 0, 0, 0, 432, 0, 216, 12, 39], [175, 0, 79, 76, 217, 0, 136, 0, 17, 0], [0, 0, 0, 0, 0, 37, 0, 625, 3, 35], [13, 3, 2, 3, 2, 3, 10, 4, 658, 2], [0, 0, 0, 0, 0, 15, 0, 68, 5, 612]]","[0, 6, 6, 6, 3, 4, 1, 4, 6, 8, 6, 4, 6, 4, 4, 8]","[0, 6, 6, 6, 3, 4, 1, 4, 6, 8, 6, 4, 6, 4, 4, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9450521767139435
