cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0054', '0.5643', '0.0000', '0.0143', '0.6625', '0.0000', '0.3589', '0.0000']","['0.0000', '0.1000', '0.1890', '0.0000', '0.7273', '0.1967', '0.0000', '0.1395', '0.0000']","['0.0000', '0.0054', '0.5643', '0.0000', '0.0143', '0.6625', '0.0000', '0.3589', '0.0000']","['0.0000', '0.0102', '0.2832', '0.0000', '0.0280', '0.3034', '0.0000', '0.2009', '0.0000']","['0.0000', '0.0054', '0.5643', '0.0000', '0.0143', '0.6625', '0.0000', '0.3589', '0.0000']","['1.0000', '0.9940', '0.6973', '1.0000', '0.9993', '0.6618', '1.0000', '0.7232', '1.0000']","[[0, 8, 277, 0, 1, 121, 0, 153, 0], [0, 3, 163, 0, 1, 216, 0, 177, 0], [0, 3, 316, 0, 1, 222, 0, 18, 0], [0, 2, 107, 0, 0, 136, 0, 315, 0], [0, 2, 123, 0, 8, 399, 0, 28, 0], [0, 3, 157, 0, 0, 371, 0, 29, 0], [0, 4, 163, 0, 0, 175, 0, 218, 0], [0, 5, 236, 0, 0, 118, 0, 201, 0], [0, 0, 130, 0, 0, 128, 0, 302, 0]]",-1,-1,-1,-1,2.2876269817352295
1,"['0.0000', '0.0018', '0.8089', '0.0000', '0.0000', '0.7804', '0.0304', '0.0643', '0.0000']","['0.0000', '1.0000', '0.1438', '0.0000', '0.0000', '0.2661', '1.0000', '0.1572', '0.0000']","['0.0000', '0.0018', '0.8089', '0.0000', '0.0000', '0.7804', '0.0304', '0.0643', '0.0000']","['0.0000', '0.0036', '0.2441', '0.0000', '0.0000', '0.3969', '0.0589', '0.0913', '0.0000']","['0.0000', '0.0018', '0.8089', '0.0000', '0.0000', '0.7804', '0.0304', '0.0643', '0.0000']","['1.0000', '1.0000', '0.3978', '1.0000', '1.0000', '0.7310', '1.0000', '0.9569', '1.0000']","[[0, 0, 433, 0, 0, 111, 0, 16, 0], [0, 1, 368, 0, 0, 164, 0, 27, 0], [0, 0, 453, 0, 0, 107, 0, 0, 0], [0, 0, 333, 0, 0, 108, 0, 119, 0], [0, 0, 273, 0, 0, 287, 0, 0, 0], [0, 0, 122, 0, 0, 437, 0, 1, 0], [0, 0, 357, 0, 0, 167, 17, 19, 0], [0, 0, 415, 0, 0, 109, 0, 36, 0], [0, 0, 397, 0, 0, 152, 0, 11, 0]]","[7, 5, 7, 1, 7, 7, 3, 6, 1, 7, 7, 1, 7, 7, 1, 6]","[7, 5, 7, 1, 7, 7, 3, 6, 1, 7, 7, 1, 7, 7, 1, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2881088256835938
2,"['0.0000', '0.0000', '0.7536', '0.0000', '0.0000', '0.9375', '0.1321', '0.0500', '0.0000']","['0.0000', '0.0000', '0.1958', '0.0000', '0.0000', '0.1994', '0.6667', '0.1986', '0.0000']","['0.0000', '0.0000', '0.7536', '0.0000', '0.0000', '0.9375', '0.1321', '0.0500', '0.0000']","['0.0000', '0.0000', '0.3109', '0.0000', '0.0000', '0.3288', '0.2206', '0.0799', '0.0000']","['0.0000', '0.0000', '0.7536', '0.0000', '0.0000', '0.9375', '0.1321', '0.0500', '0.0000']","['1.0000', '1.0000', '0.6132', '1.0000', '1.0000', '0.5295', '0.9917', '0.9748', '1.0000']","[[0, 0, 288, 0, 0, 255, 12, 5, 0], [0, 0, 278, 0, 0, 252, 16, 14, 0], [0, 0, 422, 0, 0, 138, 0, 0, 0], [0, 0, 310, 0, 0, 161, 5, 84, 0], [0, 0, 193, 0, 0, 367, 0, 0, 0], [0, 0, 33, 0, 0, 525, 1, 1, 0], [0, 0, 215, 0, 0, 265, 74, 6, 0], [0, 0, 282, 0, 0, 248, 2, 28, 0], [0, 0, 134, 0, 0, 422, 1, 3, 0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 1, 7, 1, 1, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2901084423065186
3,"['0.0000', '0.0000', '0.8304', '0.0000', '0.0000', '0.9589', '0.2196', '0.2018', '0.0000']","['0.0000', '0.0000', '0.3243', '0.0000', '0.0000', '0.1920', '0.3785', '0.2335', '0.0000']","['0.0000', '0.0000', '0.8304', '0.0000', '0.0000', '0.9589', '0.2196', '0.2018', '0.0000']","['0.0000', '0.0000', '0.4664', '0.0000', '0.0000', '0.3199', '0.2780', '0.2165', '0.0000']","['0.0000', '0.0000', '0.8304', '0.0000', '0.0000', '0.9589', '0.2196', '0.2018', '0.0000']","['1.0000', '1.0000', '0.7837', '1.0000', '1.0000', '0.4955', '0.9549', '0.9172', '1.0000']","[[0, 0, 181, 0, 0, 291, 70, 18, 0], [0, 0, 124, 0, 0, 265, 60, 111, 0], [0, 0, 465, 0, 0, 92, 3, 0, 0], [0, 0, 190, 0, 0, 147, 21, 202, 0], [0, 0, 166, 0, 0, 382, 11, 1, 0], [0, 0, 17, 0, 0, 537, 5, 1, 0], [0, 0, 133, 0, 0, 278, 123, 26, 0], [0, 0, 107, 0, 0, 310, 30, 113, 0], [0, 0, 51, 0, 0, 495, 2, 12, 0]]","[1, 1, 1, 7, 4, 1, 1, 2, 1, 7, 1, 2, 1, 2, 1, 1]","[1, 1, 1, 7, 4, 1, 1, 2, 1, 7, 1, 2, 1, 2, 1, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.28859806060791
4,"['0.0000', '0.0000', '0.9036', '0.0000', '0.0000', '0.9304', '0.3071', '0.4625', '0.0000']","['0.0000', '0.0000', '0.3242', '0.0000', '0.0000', '0.2718', '0.3203', '0.2527', '0.0000']","['0.0000', '0.0000', '0.9036', '0.0000', '0.0000', '0.9304', '0.3071', '0.4625', '0.0000']","['0.0000', '0.0000', '0.4771', '0.0000', '0.0000', '0.4207', '0.3136', '0.3268', '0.0000']","['0.0000', '0.0000', '0.9036', '0.0000', '0.0000', '0.9304', '0.3071', '0.4625', '0.0000']","['1.0000', '1.0000', '0.7645', '1.0000', '1.0000', '0.6884', '0.9185', '0.8290', '1.0000']","[[0, 0, 186, 0, 0, 158, 132, 84, 0], [0, 0, 122, 0, 0, 118, 95, 225, 0], [0, 0, 506, 0, 0, 45, 7, 2, 0], [0, 0, 166, 0, 0, 52, 28, 314, 0], [0, 0, 250, 0, 0, 261, 43, 6, 0], [0, 0, 20, 0, 0, 521, 10, 9, 0], [0, 0, 140, 0, 0, 165, 172, 83, 0], [0, 0, 112, 0, 0, 142, 47, 259, 0], [0, 0, 59, 0, 0, 455, 3, 43, 0]]","[1, 8, 7, 1, 4, 8, 4, 4, 8, 1, 1, 8, 1, 1, 4, 1]","[1, 8, 7, 1, 4, 8, 4, 4, 8, 1, 1, 8, 1, 1, 4, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2844491004943848
5,"['0.0000', '0.0000', '0.8946', '0.0643', '0.0000', '0.8054', '0.3375', '0.8107', '0.0000']","['0.0000', '0.0000', '0.3887', '0.6000', '0.0000', '0.4588', '0.3628', '0.2076', '0.0000']","['0.0000', '0.0000', '0.8946', '0.0643', '0.0000', '0.8054', '0.3375', '0.8107', '0.0000']","['0.0000', '0.0000', '0.5419', '0.1161', '0.0000', '0.5846', '0.3497', '0.3305', '0.0000']","['0.0000', '0.0000', '0.8946', '0.0643', '0.0000', '0.8054', '0.3375', '0.8107', '0.0000']","['1.0000', '1.0000', '0.8241', '0.9946', '1.0000', '0.8812', '0.9259', '0.6132', '1.0000']","[[0, 0, 88, 8, 0, 43, 111, 310, 0], [0, 0, 90, 8, 0, 31, 100, 331, 0], [0, 0, 501, 0, 0, 18, 4, 37, 0], [0, 0, 109, 36, 0, 5, 13, 397, 0], [0, 0, 247, 0, 0, 152, 62, 99, 0], [0, 0, 33, 0, 0, 451, 17, 59, 0], [0, 0, 83, 5, 0, 73, 189, 210, 0], [0, 0, 66, 3, 0, 14, 23, 454, 0], [0, 0, 72, 0, 0, 196, 2, 290, 0]]","[4, 4, 4, 8, 4, 4, 4, 4, 1, 1, 4, 1, 1, 4, 1, 8]","[4, 4, 4, 8, 4, 4, 4, 4, 1, 1, 4, 1, 1, 4, 1, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.260119676589966
6,"['0.8357', '0.0000', '0.4929', '0.3821', '0.0000', '0.2411', '0.0071', '0.3661', '0.0000']","['0.1919', '0.0000', '0.6464', '0.3722', '0.0000', '0.6000', '0.1739', '0.1517', '0.0000']","['0.8357', '0.0000', '0.4929', '0.3821', '0.0000', '0.2411', '0.0071', '0.3661', '0.0000']","['0.3121', '0.0000', '0.5593', '0.3771', '0.0000', '0.3439', '0.0137', '0.2145', '0.0000']","['0.8357', '0.0000', '0.4929', '0.3821', '0.0000', '0.2411', '0.0071', '0.3661', '0.0000']","['0.5600', '1.0000', '0.9663', '0.9194', '1.0000', '0.9799', '0.9958', '0.7442', '1.0000']","[[468, 0, 1, 56, 0, 1, 0, 34, 0], [117, 0, 26, 116, 0, 0, 18, 283, 0], [115, 0, 276, 11, 0, 10, 0, 148, 0], [57, 0, 35, 214, 0, 0, 0, 254, 0], [283, 0, 63, 9, 0, 69, 1, 135, 0], [403, 0, 8, 3, 0, 135, 0, 11, 0], [229, 0, 4, 98, 0, 7, 4, 218, 0], [327, 0, 11, 17, 0, 0, 0, 205, 0], [440, 0, 3, 51, 0, 3, 0, 63, 0]]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 4, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 4, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.241875171661377
7,"['0.9893', '0.0000', '0.0161', '0.1911', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.1133', '0.0000', '0.9000', '0.7754', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.9893', '0.0000', '0.0161', '0.1911', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.2033', '0.0000', '0.0316', '0.3066', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.9893', '0.0000', '0.0161', '0.1911', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0324', '1.0000', '0.9998', '0.9931', '1.0000', '1.0000', '1.0000', '0.9993', '1.0000']","[[554, 0, 0, 6, 0, 0, 0, 0, 0], [554, 0, 0, 5, 0, 0, 0, 1, 0], [546, 0, 9, 5, 0, 0, 0, 0, 0], [452, 0, 1, 107, 0, 0, 0, 0, 0], [558, 0, 0, 1, 0, 0, 0, 1, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [551, 0, 0, 8, 0, 0, 0, 1, 0], [558, 0, 0, 2, 0, 0, 0, 0, 0], [556, 0, 0, 4, 0, 0, 0, 0, 0]]","[5, 3, 5, 5, 2, 5, 2, 2, 5, 5, 2, 2, 2, 5, 5, 2]","[5, 3, 5, 5, 2, 5, 2, 2, 5, 5, 2, 2, 2, 5, 5, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.211904525756836
8,"['1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.1111', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.2000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0]]","[5, 5, 2, 2, 3, 4, 5, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[5, 5, 2, 2, 3, 4, 5, 2, 2, 2, 2, 2, 2, 3, 3, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.1910948753356934
9,"['0.9982', '0.0000', '0.0000', '0.0286', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.1113', '0.0000', '0.0000', '0.9412', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.9982', '0.0000', '0.0000', '0.0286', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.2003', '0.0000', '0.0000', '0.0555', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.9982', '0.0000', '0.0000', '0.0286', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0036', '1.0000', '1.0000', '0.9998', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[559, 0, 0, 1, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [544, 0, 0, 16, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0], [560, 0, 0, 0, 0, 0, 0, 0, 0]]","[4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 7, 4, 4, 4]","[4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 7, 4, 4, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.167973518371582
