cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.9281', '1.0000', '0.0042', '0.1513', '0.1099', '0.0000', '0.0394', '0.0000', '0.0000', '0.0462']","['0.4541', '0.1568', '1.0000', '0.5048', '0.3822', '0.0000', '1.0000', '0.0000', '0.0000', '0.6471']","['0.9281', '1.0000', '0.0042', '0.1513', '0.1099', '0.0000', '0.0394', '0.0000', '0.0000', '0.0462']","['0.6098', '0.2711', '0.0083', '0.2328', '0.1708', '0.0000', '0.0757', '0.0000', '0.0000', '0.0863']","['0.9281', '1.0000', '0.0042', '0.1513', '0.1099', '0.0000', '0.0394', '0.0000', '0.0000', '0.0462']","['0.8743', '0.3109', '1.0000', '0.9837', '0.9814', '1.0000', '1.0000', '1.0000', '1.0000', '0.9971']","[[658, 39, 0, 12, 0, 0, 0, 0, 0, 0], [0, 795, 0, 0, 0, 0, 0, 0, 0, 0], [40, 675, 3, 1, 0, 0, 0, 0, 0, 0], [15, 574, 0, 105, 0, 0, 0, 0, 0, 0], [99, 488, 0, 0, 73, 0, 0, 0, 0, 4], [152, 407, 0, 50, 0, 0, 0, 0, 0, 0], [273, 383, 0, 3, 0, 0, 27, 0, 0, 0], [78, 586, 0, 0, 44, 0, 0, 0, 0, 14], [35, 617, 0, 35, 1, 0, 0, 0, 0, 0], [99, 507, 0, 2, 73, 0, 0, 0, 0, 33]]",-1,-1,-1,-1
1,"['0.9450', '0.9887', '0.5396', '0.4942', '0.3720', '0.3005', '0.3397', '0.6911', '0.2297', '0.2437']","['0.4359', '0.5058', '0.8584', '0.6833', '0.4251', '0.3742', '0.5000', '0.5348', '0.7349', '0.6421']","['0.9450', '0.9887', '0.5396', '0.4942', '0.3720', '0.3005', '0.3397', '0.6911', '0.2297', '0.2437']","['0.5966', '0.6692', '0.6627', '0.5736', '0.3968', '0.3333', '0.4045', '0.6030', '0.3499', '0.3533']","['0.9450', '0.9887', '0.5396', '0.4942', '0.3720', '0.3005', '0.3397', '0.6911', '0.2297', '0.2437']","['0.8622', '0.8762', '0.9898', '0.9748', '0.9473', '0.9521', '0.9631', '0.9309', '0.9910', '0.9846']","[[670, 3, 5, 17, 0, 2, 10, 2, 0, 0], [0, 786, 1, 0, 0, 4, 3, 1, 0, 0], [47, 164, 388, 26, 0, 12, 28, 44, 9, 1], [56, 98, 31, 343, 1, 66, 35, 22, 40, 2], [76, 54, 0, 0, 247, 25, 26, 185, 1, 50], [190, 87, 4, 37, 6, 183, 70, 21, 5, 6], [292, 22, 2, 3, 14, 97, 233, 23, 0, 0], [53, 103, 9, 0, 42, 1, 1, 499, 0, 14], [63, 159, 11, 76, 18, 74, 58, 47, 158, 24], [90, 78, 1, 0, 253, 25, 2, 89, 2, 174]]","[3, 0, 8, 0, 2, 3, 0, 0, 2, 5, 3, 1, 5, 7, 5, 4]","[8, 6, 8, 8, 6, 8, 8, 8, 8, 8, 6, 6, 6, 7, 6, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 0. 2. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [3. 0. 1. 2. 0. 1. 0. 0. 1. 0.]
 [0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]]",16
2,"['0.9196', '0.9925', '0.6815', '0.7061', '0.6913', '0.2923', '0.5860', '0.7355', '0.1730', '0.3375']","['0.6701', '0.5295', '0.7903', '0.5632', '0.4935', '0.5914', '0.6907', '0.7234', '0.9225', '0.6496']","['0.9196', '0.9925', '0.6815', '0.7061', '0.6913', '0.2923', '0.5860', '0.7355', '0.1730', '0.3375']","['0.7753', '0.6906', '0.7319', '0.6266', '0.5759', '0.3912', '0.6341', '0.7294', '0.2913', '0.4442']","['0.9196', '0.9925', '0.6815', '0.7061', '0.6913', '0.2923', '0.5860', '0.7355', '0.1730', '0.3375']","['0.9490', '0.8870', '0.9793', '0.9397', '0.9257', '0.9808', '0.9715', '0.9677', '0.9984', '0.9793']","[[652, 4, 9, 29, 0, 2, 11, 2, 0, 0], [0, 789, 2, 0, 0, 3, 0, 0, 0, 1], [7, 123, 490, 36, 10, 3, 30, 16, 3, 1], [7, 86, 46, 490, 1, 37, 12, 8, 4, 3], [12, 45, 0, 1, 459, 4, 26, 49, 0, 68], [103, 99, 12, 127, 17, 178, 54, 10, 3, 6], [128, 21, 13, 1, 59, 41, 402, 21, 0, 0], [10, 95, 22, 0, 43, 0, 1, 531, 0, 20], [28, 169, 24, 180, 28, 30, 45, 34, 119, 31], [26, 59, 2, 6, 313, 3, 1, 63, 0, 241]]","[6, 4, 5, 3, 3, 5, 5, 3, 4, 8, 6, 3, 9, 7, 6, 7]","[8, 8, 3, 8, 8, 8, 3, 4, 4, 3, 8, 8, 4, 8, 9, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 1. 1. 0.]
 [0. 0. 0. 1. 1. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 0. 2. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [3. 0. 1. 5. 1. 2. 2. 1. 1. 0.]
 [0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]]",32
3,"['0.9520', '0.9371', '0.7274', '0.8343', '0.6837', '0.3695', '0.6589', '0.8296', '0.1991', '0.6064']","['0.6818', '0.7649', '0.8009', '0.5249', '0.6817', '0.5668', '0.8100', '0.6998', '0.9320', '0.6601']","['0.9520', '0.9371', '0.7274', '0.8343', '0.6837', '0.3695', '0.6589', '0.8296', '0.1991', '0.6064']","['0.7946', '0.8423', '0.7624', '0.6444', '0.6827', '0.4473', '0.7267', '0.7592', '0.3281', '0.6321']","['0.9520', '0.9371', '0.7274', '0.8343', '0.6837', '0.3695', '0.6589', '0.8296', '0.1991', '0.6064']","['0.9499', '0.9631', '0.9793', '0.9169', '0.9665', '0.9731', '0.9832', '0.9591', '0.9984', '0.9645']","[[675, 1, 4, 14, 0, 1, 8, 5, 1, 0], [0, 745, 2, 4, 0, 37, 6, 0, 0, 1], [10, 33, 523, 82, 10, 2, 21, 34, 3, 1], [8, 17, 20, 579, 0, 40, 4, 15, 5, 6], [13, 12, 0, 1, 454, 8, 15, 63, 0, 98], [97, 42, 5, 158, 5, 225, 26, 34, 1, 16], [108, 8, 60, 4, 23, 24, 452, 7, 0, 0], [14, 38, 20, 0, 10, 1, 0, 599, 0, 40], [34, 68, 16, 253, 10, 52, 26, 31, 137, 61], [31, 10, 3, 8, 154, 7, 0, 68, 0, 433]]","[1, 7, 9, 5, 7, 9, 5, 7, 6, 1, 7, 0, 3, 2, 8, 2]","[0, 8, 5, 8, 2, 8, 2, 8, 5, 8, 5, 8, 8, 8, 6, 6]","[[0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 1. 1. 0.]
 [0. 0. 0. 1. 1. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 1. 1. 0. 1.]
 [1. 1. 2. 1. 0. 2. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [4. 1. 2. 6. 1. 3. 2. 3. 1. 1.]
 [0. 0. 0. 0. 1. 0. 1. 0. 0. 0.]]",48
4,"['0.9450', '0.9572', '0.7872', '0.8285', '0.6958', '0.3859', '0.6429', '0.8227', '0.3416', '0.6162']","['0.7986', '0.7106', '0.6581', '0.5814', '0.7086', '0.7605', '0.8212', '0.7200', '0.8769', '0.6769']","['0.9450', '0.9572', '0.7872', '0.8285', '0.6958', '0.3859', '0.6429', '0.8227', '0.3416', '0.6162']","['0.8656', '0.8156', '0.7169', '0.6833', '0.7021', '0.5120', '0.7212', '0.7679', '0.4916', '0.6452']","['0.9450', '0.9572', '0.7872', '0.8285', '0.6958', '0.3859', '0.6429', '0.8227', '0.3416', '0.6162']","['0.9731', '0.9500', '0.9532', '0.9343', '0.9700', '0.9884', '0.9848', '0.9632', '0.9948', '0.9666']","[[670, 2, 15, 12, 0, 2, 4, 4, 0, 0], [0, 761, 12, 3, 0, 11, 5, 0, 2, 1], [7, 38, 566, 56, 11, 1, 15, 17, 7, 1], [1, 23, 27, 575, 0, 31, 4, 12, 9, 12], [11, 21, 5, 1, 462, 0, 17, 39, 0, 108], [54, 57, 20, 151, 8, 235, 30, 29, 14, 11], [49, 6, 156, 5, 22, 5, 441, 1, 1, 0], [10, 49, 28, 0, 4, 1, 0, 594, 0, 36], [17, 93, 27, 179, 8, 20, 21, 47, 235, 41], [20, 21, 4, 7, 137, 3, 0, 82, 0, 440]]","[9, 0, 4, 8, 7, 2, 1, 1, 6, 0, 1, 7, 8, 4, 6, 8]","[8, 5, 9, 9, 0, 8, 6, 8, 4, 6, 2, 3, 8, 0, 5, 8]","[[0. 1. 0. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 2. 1. 0.]
 [0. 0. 0. 1. 1. 0. 1. 0. 0. 1.]
 [1. 0. 0. 0. 0. 0. 2. 1. 0. 1.]
 [2. 2. 2. 1. 0. 2. 0. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [4. 2. 3. 6. 1. 3. 2. 3. 3. 2.]
 [0. 0. 0. 0. 2. 0. 1. 0. 1. 0.]]",64
5,"['0.9295', '0.9333', '0.7288', '0.8401', '0.7485', '0.4860', '0.7595', '0.7784', '0.3299', '0.7073']","['0.8384', '0.7435', '0.7518', '0.5979', '0.7451', '0.7115', '0.7022', '0.8363', '0.8502', '0.6474']","['0.9295', '0.9333', '0.7288', '0.8401', '0.7485', '0.4860', '0.7595', '0.7784', '0.3299', '0.7073']","['0.8816', '0.8277', '0.7401', '0.6986', '0.7468', '0.5776', '0.7297', '0.8063', '0.4754', '0.6760']","['0.9295', '0.9333', '0.7288', '0.8401', '0.7485', '0.4860', '0.7595', '0.7784', '0.3299', '0.7073']","['0.9798', '0.9587', '0.9725', '0.9378', '0.9732', '0.9812', '0.9650', '0.9825', '0.9937', '0.9563']","[[659, 1, 7, 24, 0, 5, 9, 4, 0, 0], [0, 742, 13, 3, 0, 16, 19, 0, 1, 1], [5, 33, 524, 60, 13, 2, 37, 17, 27, 1], [1, 16, 16, 583, 0, 41, 5, 11, 7, 14], [11, 19, 2, 1, 497, 2, 31, 6, 0, 95], [29, 39, 7, 132, 7, 296, 65, 13, 4, 17], [44, 1, 95, 6, 11, 7, 521, 0, 1, 0], [9, 45, 18, 1, 4, 2, 2, 562, 0, 79], [9, 86, 12, 157, 10, 39, 52, 28, 227, 68], [19, 16, 3, 8, 125, 6, 1, 31, 0, 505]]","[3, 2, 8, 8, 5, 1, 3, 4, 4, 2, 5, 6, 7, 5, 7, 1]","[5, 5, 4, 6, 6, 8, 0, 5, 0, 6, 6, 8, 8, 8, 6, 8]","[[0. 1. 0. 1. 2. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 2. 1. 0.]
 [0. 0. 0. 1. 1. 0. 1. 0. 1. 1.]
 [1. 0. 1. 1. 1. 0. 2. 1. 0. 1.]
 [2. 2. 3. 1. 0. 4. 0. 1. 2. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [4. 4. 3. 6. 1. 4. 3. 4. 3. 2.]
 [0. 0. 0. 0. 2. 0. 1. 0. 1. 0.]]",80
6,"['0.9309', '0.9358', '0.8373', '0.7810', '0.8298', '0.4811', '0.6793', '0.8490', '0.4404', '0.6317']","['0.8354', '0.7991', '0.7057', '0.6602', '0.7046', '0.7380', '0.7741', '0.7503', '0.8417', '0.6971']","['0.9309', '0.9358', '0.8373', '0.7810', '0.8298', '0.4811', '0.6793', '0.8490', '0.4404', '0.6317']","['0.8806', '0.8621', '0.7659', '0.7155', '0.7621', '0.5825', '0.7236', '0.7966', '0.5782', '0.6627']","['0.9309', '0.9358', '0.8373', '0.7810', '0.8298', '0.4811', '0.6793', '0.8490', '0.4404', '0.6317']","['0.9793', '0.9699', '0.9600', '0.9558', '0.9635', '0.9837', '0.9785', '0.9675', '0.9910', '0.9688']","[[660, 1, 11, 19, 0, 1, 8, 8, 1, 0], [0, 744, 16, 1, 0, 23, 7, 0, 3, 1], [6, 17, 602, 16, 10, 2, 15, 30, 20, 1], [1, 17, 25, 542, 0, 55, 4, 20, 16, 14], [4, 13, 2, 1, 551, 0, 17, 15, 0, 61], [30, 32, 25, 111, 7, 293, 48, 27, 16, 20], [54, 1, 133, 1, 18, 10, 466, 3, 0, 0], [3, 31, 15, 1, 2, 2, 0, 613, 0, 55], [15, 67, 20, 126, 14, 9, 37, 53, 303, 44], [17, 8, 4, 3, 180, 2, 0, 48, 1, 451]]","[4, 7, 2, 1, 7, 6, 6, 0, 4, 1, 4, 1, 0, 7, 0, 4]","[8, 6, 6, 6, 8, 5, 8, 6, 8, 4, 8, 2, 6, 6, 6, 8]","[[0. 1. 0. 1. 2. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 2. 1. 0.]
 [0. 1. 0. 1. 1. 0. 1. 0. 1. 1.]
 [1. 0. 1. 1. 1. 0. 3. 1. 0. 1.]
 [5. 3. 4. 1. 0. 4. 0. 3. 2. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [4. 4. 3. 6. 5. 4. 4. 5. 3. 2.]
 [0. 0. 0. 0. 2. 0. 1. 0. 1. 0.]]",96
7,"['0.9126', '0.9522', '0.7149', '0.5533', '0.4307', '0.5337', '0.7289', '0.6053', '0.4404', '0.8908']","['0.8604', '0.6977', '0.7428', '0.8312', '0.8827', '0.6552', '0.7692', '0.6261', '0.6950', '0.4527']","['0.9126', '0.9522', '0.7149', '0.5533', '0.4307', '0.5337', '0.7289', '0.6053', '0.4404', '0.8908']","['0.8857', '0.8053', '0.7286', '0.6644', '0.5789', '0.5882', '0.7485', '0.6155', '0.5391', '0.6003']","['0.9126', '0.9522', '0.7149', '0.5533', '0.4307', '0.5337', '0.7289', '0.6053', '0.4404', '0.8908']","['0.9833', '0.9471', '0.9717', '0.9876', '0.9940', '0.9732', '0.9762', '0.9584', '0.9789', '0.8777']","[[647, 3, 14, 4, 0, 12, 9, 20, 0, 0], [0, 757, 1, 1, 0, 21, 5, 0, 3, 7], [7, 82, 514, 3, 3, 4, 21, 36, 42, 7], [3, 29, 20, 384, 0, 94, 6, 34, 81, 43], [4, 21, 1, 0, 286, 0, 18, 34, 0, 300], [22, 48, 8, 30, 1, 325, 49, 43, 7, 76], [43, 2, 113, 0, 11, 14, 500, 3, 0, 0], [2, 40, 8, 0, 0, 1, 0, 437, 0, 234], [12, 91, 10, 39, 4, 17, 41, 69, 303, 102], [12, 12, 3, 1, 19, 8, 1, 22, 0, 636]]","[2, 7, 9, 7, 7, 0, 8, 0, 7, 1, 9, 7, 3, 9, 7, 4]","[8, 8, 5, 5, 6, 9, 6, 5, 8, 7, 6, 6, 5, 6, 7, 7]","[[0. 1. 0. 1. 2. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 2. 1. 0.]
 [0. 1. 0. 1. 1. 0. 1. 0. 1. 1.]
 [2. 0. 1. 2. 1. 0. 3. 2. 0. 2.]
 [5. 3. 4. 1. 0. 4. 0. 5. 3. 2.]
 [0. 1. 0. 0. 1. 0. 0. 2. 0. 0.]
 [4. 4. 4. 6. 5. 4. 4. 7. 3. 2.]
 [1. 0. 0. 0. 2. 0. 1. 0. 1. 0.]]",112
8,"['0.9281', '0.9560', '0.8303', '0.7161', '0.9021', '0.4975', '0.6283', '0.8864', '0.4942', '0.3992']","['0.6993', '0.7731', '0.7175', '0.7374', '0.5907', '0.7749', '0.8102', '0.7215', '0.8651', '0.8074']","['0.9281', '0.9560', '0.8303', '0.7161', '0.9021', '0.4975', '0.6283', '0.8864', '0.4942', '0.3992']","['0.7976', '0.8549', '0.7698', '0.7266', '0.7139', '0.6060', '0.7077', '0.7955', '0.6290', '0.5342']","['0.9281', '0.9560', '0.8303', '0.7161', '0.9021', '0.4975', '0.6283', '0.8864', '0.4942', '0.3992']","['0.9550', '0.9641', '0.9626', '0.9719', '0.9345', '0.9862', '0.9840', '0.9607', '0.9916', '0.9892']","[[658, 1, 24, 4, 0, 1, 9, 12, 0, 0], [0, 760, 9, 0, 0, 19, 4, 0, 3, 0], [10, 26, 597, 8, 12, 0, 11, 35, 19, 1], [12, 15, 36, 497, 1, 52, 4, 43, 25, 9], [4, 21, 1, 0, 599, 0, 16, 8, 0, 15], [96, 40, 17, 65, 12, 303, 35, 30, 5, 6], [104, 3, 102, 0, 33, 7, 431, 6, 0, 0], [4, 39, 14, 1, 6, 0, 0, 640, 0, 18], [35, 58, 26, 98, 25, 6, 22, 59, 340, 19], [18, 20, 6, 1, 326, 3, 0, 54, 1, 285]]","[1, 9, 0, 0, 5, 6, 6, 5, 0, 9, 4, 9, 7, 4, 8, 0]","[2, 6, 8, 6, 8, 6, 8, 8, 4, 4, 6, 6, 6, 0, 8, 8]","[[0. 1. 0. 1. 3. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 3. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 2. 1. 0.]
 [1. 1. 0. 1. 1. 0. 1. 0. 1. 2.]
 [2. 0. 1. 2. 1. 0. 3. 2. 0. 2.]
 [6. 3. 4. 1. 1. 4. 1. 6. 3. 4.]
 [0. 1. 0. 0. 1. 0. 0. 2. 0. 0.]
 [6. 4. 4. 6. 5. 6. 5. 7. 4. 2.]
 [1. 0. 0. 0. 2. 0. 1. 0. 1. 0.]]",128
9,"['0.9408', '0.9333', '0.8261', '0.6758', '0.7997', '0.6617', '0.5758', '0.8047', '0.5799', '0.7899']","['0.7258', '0.8470', '0.8038', '0.7817', '0.7607', '0.6683', '0.8404', '0.7675', '0.8077', '0.6682']","['0.9408', '0.9333', '0.8261', '0.6758', '0.7997', '0.6617', '0.5758', '0.8047', '0.5799', '0.7899']","['0.8194', '0.8881', '0.8148', '0.7249', '0.7797', '0.6650', '0.6834', '0.7857', '0.6751', '0.7240']","['0.9408', '0.9333', '0.8261', '0.6758', '0.7997', '0.6617', '0.5758', '0.8047', '0.5799', '0.7899']","['0.9599', '0.9784', '0.9769', '0.9792', '0.9736', '0.9687', '0.9881', '0.9720', '0.9849', '0.9555']","[[667, 1, 6, 9, 0, 4, 9, 12, 1, 0], [0, 742, 18, 1, 0, 25, 3, 0, 5, 1], [11, 13, 594, 5, 9, 2, 5, 40, 38, 2], [5, 10, 29, 469, 0, 106, 1, 16, 40, 18], [3, 11, 1, 0, 531, 1, 10, 10, 1, 96], [44, 28, 16, 32, 5, 403, 31, 20, 7, 23], [138, 2, 54, 0, 40, 41, 395, 15, 1, 0], [3, 30, 12, 1, 1, 1, 0, 581, 1, 92], [31, 32, 7, 81, 14, 16, 16, 44, 399, 48], [17, 7, 2, 2, 98, 4, 0, 19, 1, 564]]","[6, 6, 0, 5, 9, 6, 8, 0, 2, 4, 3, 7, 8, 5, 5, 3]","[8, 8, 6, 0, 6, 8, 8, 6, 8, 8, 8, 8, 6, 0, 8, 6]","[[0. 1. 0. 1. 3. 2. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 3. 0. 0. 0. 1. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 2. 1. 0.]
 [1. 1. 0. 1. 1. 0. 1. 0. 1. 2.]
 [2. 0. 1. 2. 1. 0. 3. 2. 0. 2.]
 [8. 3. 4. 2. 1. 4. 1. 6. 4. 5.]
 [0. 1. 0. 0. 1. 0. 0. 2. 0. 0.]
 [6. 4. 5. 7. 6. 7. 8. 8. 5. 2.]
 [1. 0. 0. 0. 2. 0. 1. 0. 1. 0.]]",144
