cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0018', '0.1696', '0.7946', '0.5321', '0.5357', '0.7643', '0.2786', '0.2000', '0.7554']","['1.0000', '0.1967', '0.3730', '0.4853', '0.6494', '0.3558', '0.4602', '0.5657', '0.7733']","['0.0018', '0.1696', '0.7946', '0.5321', '0.5357', '0.7643', '0.2786', '0.2000', '0.7554']","['0.0036', '0.1822', '0.5077', '0.5077', '0.5871', '0.4855', '0.3471', '0.2955', '0.7642']","['0.0018', '0.1696', '0.7946', '0.5321', '0.5357', '0.7643', '0.2786', '0.2000', '0.7554']","['1.0000', '0.9134', '0.8330', '0.9295', '0.9638', '0.8270', '0.9592', '0.9808', '0.9723']","[[1, 67, 170, 127, 39, 128, 17, 11, 0], [0, 95, 148, 78, 10, 115, 53, 36, 25], [0, 8, 445, 2, 53, 28, 22, 2, 0], [0, 17, 112, 298, 2, 56, 38, 17, 20], [0, 21, 177, 8, 300, 47, 5, 2, 0], [0, 30, 13, 3, 41, 428, 5, 7, 33], [0, 95, 106, 39, 17, 121, 156, 5, 21], [0, 146, 21, 46, 0, 172, 38, 112, 25], [0, 4, 1, 13, 0, 108, 5, 6, 423]]",-1,-1,-1,-1,1.9732657670974731
1,"['0.5750', '0.4911', '0.7804', '0.5393', '0.5786', '0.6179', '0.3500', '0.0696', '0.8946']","['0.4503', '0.3691', '0.6464', '0.3968', '0.6821', '0.7047', '0.7481', '0.8667', '0.5759']","['0.5750', '0.4911', '0.7804', '0.5393', '0.5786', '0.6179', '0.3500', '0.0696', '0.8946']","['0.5051', '0.4215', '0.7071', '0.4572', '0.6261', '0.6584', '0.4769', '0.1289', '0.7007']","['0.5750', '0.4911', '0.7804', '0.5393', '0.5786', '0.6179', '0.3500', '0.0696', '0.8946']","['0.9123', '0.8951', '0.9467', '0.8975', '0.9663', '0.9676', '0.9853', '0.9987', '0.9176']","[[322, 32, 14, 128, 6, 17, 36, 0, 5], [47, 275, 36, 96, 7, 8, 16, 5, 70], [18, 5, 437, 2, 92, 5, 1, 0, 0], [54, 59, 56, 302, 7, 12, 10, 1, 59], [96, 19, 87, 0, 324, 29, 1, 0, 4], [39, 30, 10, 3, 34, 346, 0, 0, 98], [76, 75, 33, 80, 4, 30, 196, 0, 66], [48, 248, 2, 139, 0, 16, 1, 39, 67], [15, 2, 1, 11, 1, 28, 1, 0, 501]]","[2, 7, 1, 1, 1, 8, 1, 1, 1, 7, 1, 1, 1, 1, 8, 1]","[2, 7, 1, 1, 1, 8, 1, 1, 1, 7, 1, 1, 1, 1, 8, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.311594843864441
2,"['0.6589', '0.4071', '0.5946', '0.6304', '0.5786', '0.8482', '0.5214', '0.4607', '0.8679']","['0.5451', '0.4597', '0.7817', '0.5694', '0.6148', '0.6543', '0.6404', '0.6293', '0.6923']","['0.6589', '0.4071', '0.5946', '0.6304', '0.5786', '0.8482', '0.5214', '0.4607', '0.8679']","['0.5966', '0.4318', '0.6755', '0.5983', '0.5961', '0.7387', '0.5748', '0.5320', '0.7702']","['0.6589', '0.4071', '0.5946', '0.6304', '0.5786', '0.8482', '0.5214', '0.4607', '0.8679']","['0.9313', '0.9402', '0.9792', '0.9404', '0.9547', '0.9440', '0.9634', '0.9661', '0.9518']","[[369, 7, 1, 58, 4, 25, 57, 34, 5], [40, 228, 12, 97, 11, 13, 53, 70, 36], [26, 1, 333, 7, 172, 12, 8, 0, 1], [31, 37, 30, 353, 8, 15, 33, 12, 41], [113, 6, 35, 2, 324, 67, 6, 3, 4], [10, 2, 3, 2, 0, 475, 2, 10, 56], [53, 48, 10, 42, 8, 54, 292, 11, 42], [33, 167, 2, 47, 0, 17, 5, 258, 31], [2, 0, 0, 12, 0, 48, 0, 12, 486]]","[7, 7, 4, 8, 4, 4, 4, 9, 7, 1, 8, 4, 7, 8, 9, 6]","[7, 7, 4, 8, 4, 4, 4, 9, 7, 1, 8, 4, 7, 8, 9, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8784264326095581
3,"['0.7054', '0.6339', '0.6982', '0.6179', '0.7357', '0.7643', '0.5500', '0.5107', '0.8821']","['0.5967', '0.4740', '0.8249', '0.6948', '0.6983', '0.8376', '0.6799', '0.6272', '0.7635']","['0.7054', '0.6339', '0.6982', '0.6179', '0.7357', '0.7643', '0.5500', '0.5107', '0.8821']","['0.6465', '0.5424', '0.7563', '0.6541', '0.7165', '0.7993', '0.6081', '0.5630', '0.8186']","['0.7054', '0.6339', '0.6982', '0.6179', '0.7357', '0.7643', '0.5500', '0.5107', '0.8821']","['0.9404', '0.9121', '0.9815', '0.9661', '0.9603', '0.9815', '0.9676', '0.9621', '0.9658']","[[395, 24, 2, 32, 11, 9, 56, 24, 7], [23, 355, 6, 62, 18, 1, 18, 60, 17], [17, 2, 391, 2, 123, 4, 19, 2, 0], [30, 50, 22, 346, 13, 2, 42, 24, 31], [58, 17, 46, 0, 412, 23, 2, 1, 1], [28, 28, 2, 3, 3, 428, 2, 19, 47], [56, 92, 3, 22, 9, 25, 308, 7, 38], [52, 178, 2, 21, 0, 5, 4, 286, 12], [3, 3, 0, 10, 1, 14, 2, 33, 494]]","[4, 5, 5, 7, 4, 5, 2, 4, 5, 2, 2, 5, 2, 4, 7, 7]","[4, 5, 5, 7, 4, 5, 2, 4, 5, 2, 2, 5, 2, 4, 7, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.5364523530006409
4,"['0.5732', '0.6393', '0.6143', '0.7107', '0.8536', '0.8143', '0.6179', '0.6804', '0.8893']","['0.6859', '0.5859', '0.8958', '0.7210', '0.6630', '0.8201', '0.6504', '0.6502', '0.7905']","['0.5732', '0.6393', '0.6143', '0.7107', '0.8536', '0.8143', '0.6179', '0.6804', '0.8893']","['0.6245', '0.6114', '0.7288', '0.7158', '0.7463', '0.8172', '0.6337', '0.6649', '0.8370']","['0.5732', '0.6393', '0.6143', '0.7107', '0.8536', '0.8143', '0.6179', '0.6804', '0.8893']","['0.9672', '0.9435', '0.9911', '0.9656', '0.9458', '0.9777', '0.9585', '0.9542', '0.9705']","[[321, 27, 2, 30, 17, 18, 99, 42, 4], [17, 358, 6, 62, 17, 5, 19, 62, 14], [6, 0, 344, 5, 177, 7, 17, 2, 2], [17, 32, 8, 398, 11, 2, 31, 39, 22], [28, 4, 17, 1, 478, 26, 5, 1, 0], [24, 2, 2, 3, 4, 456, 8, 13, 48], [43, 68, 3, 23, 15, 24, 346, 9, 29], [11, 120, 2, 20, 0, 9, 4, 381, 13], [1, 0, 0, 10, 2, 9, 3, 37, 498]]","[1, 5, 9, 7, 2, 5, 8, 8, 1, 7, 2, 4, 7, 2, 4, 4]","[1, 5, 9, 7, 2, 5, 8, 8, 1, 7, 2, 4, 7, 2, 4, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.47278571128845215
5,"['0.5286', '0.7536', '0.7250', '0.7929', '0.7357', '0.8750', '0.6804', '0.7536', '0.8732']","['0.7327', '0.6656', '0.8565', '0.7577', '0.7658', '0.8376', '0.6743', '0.6289', '0.8388']","['0.5286', '0.7536', '0.7250', '0.7929', '0.7357', '0.8750', '0.6804', '0.7536', '0.8732']","['0.6141', '0.7069', '0.7853', '0.7749', '0.7505', '0.8559', '0.6773', '0.6856', '0.8556']","['0.5286', '0.7536', '0.7250', '0.7929', '0.7357', '0.8750', '0.6804', '0.7536', '0.8732']","['0.9759', '0.9527', '0.9848', '0.9683', '0.9719', '0.9788', '0.9589', '0.9444', '0.9790']","[[296, 24, 1, 53, 9, 13, 73, 87, 4], [4, 422, 0, 38, 9, 2, 28, 47, 10], [9, 1, 406, 8, 91, 4, 32, 5, 4], [4, 29, 2, 444, 1, 3, 25, 35, 17], [44, 8, 59, 1, 412, 27, 5, 4, 0], [11, 7, 2, 2, 1, 490, 13, 12, 22], [29, 43, 2, 19, 14, 30, 381, 13, 29], [7, 97, 2, 12, 0, 7, 5, 422, 8], [0, 3, 0, 9, 1, 9, 3, 46, 489]]","[2, 2, 5, 3, 2, 3, 3, 6, 4, 4, 5, 2, 4, 2, 5, 2]","[2, 2, 5, 3, 2, 3, 3, 6, 4, 4, 5, 2, 4, 2, 5, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.40730223059654236
6,"['0.6911', '0.8161', '0.7393', '0.7643', '0.8607', '0.8411', '0.6000', '0.6875', '0.9071']","['0.6850', '0.6473', '0.8364', '0.7882', '0.7226', '0.8971', '0.7289', '0.8226', '0.8328']","['0.6911', '0.8161', '0.7393', '0.7643', '0.8607', '0.8411', '0.6000', '0.6875', '0.9071']","['0.6880', '0.7220', '0.7848', '0.7761', '0.7857', '0.8682', '0.6582', '0.7490', '0.8684']","['0.6911', '0.8161', '0.7393', '0.7643', '0.8607', '0.8411', '0.6000', '0.6875', '0.9071']","['0.9603', '0.9444', '0.9819', '0.9743', '0.9587', '0.9879', '0.9721', '0.9815', '0.9772']","[[387, 18, 9, 36, 18, 9, 59, 21, 3], [7, 457, 7, 37, 11, 3, 17, 15, 6], [11, 0, 414, 1, 121, 1, 8, 2, 2], [4, 43, 20, 428, 7, 4, 10, 19, 25], [38, 6, 23, 1, 482, 6, 4, 0, 0], [33, 10, 2, 3, 9, 471, 8, 3, 21], [57, 68, 18, 11, 17, 17, 336, 3, 33], [27, 103, 2, 18, 0, 10, 3, 385, 12], [1, 1, 0, 8, 2, 4, 16, 20, 508]]","[6, 7, 5, 6, 2, 6, 4, 2, 5, 2, 1, 6, 7, 6, 7, 1]","[6, 7, 5, 6, 2, 6, 4, 2, 5, 2, 1, 6, 7, 6, 7, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.40637457370758057
7,"['0.6768', '0.8714', '0.6661', '0.7071', '0.7482', '0.8946', '0.6268', '0.8589', '0.9179']","['0.7084', '0.6649', '0.9302', '0.8879', '0.7482', '0.7840', '0.7006', '0.7684', '0.8595']","['0.6768', '0.8714', '0.6661', '0.7071', '0.7482', '0.8946', '0.6268', '0.8589', '0.9179']","['0.6922', '0.7543', '0.7763', '0.7873', '0.7482', '0.8357', '0.6616', '0.8111', '0.8877']","['0.6768', '0.8714', '0.6661', '0.7071', '0.7482', '0.8946', '0.6268', '0.8589', '0.9179']","['0.9652', '0.9451', '0.9938', '0.9888', '0.9685', '0.9692', '0.9665', '0.9676', '0.9812']","[[379, 28, 2, 17, 7, 17, 73, 32, 5], [7, 488, 0, 15, 7, 3, 8, 29, 3], [18, 6, 373, 3, 111, 14, 32, 2, 1], [8, 68, 2, 396, 4, 4, 18, 37, 23], [54, 14, 20, 0, 419, 49, 3, 1, 0], [13, 7, 1, 1, 0, 501, 8, 12, 17], [46, 75, 1, 7, 11, 33, 351, 6, 30], [10, 46, 2, 3, 0, 11, 2, 481, 5], [0, 2, 0, 4, 1, 7, 6, 26, 514]]","[2, 1, 2, 8, 2, 1, 6, 7, 7, 6, 1, 2, 8, 2, 6, 9]","[2, 1, 2, 8, 2, 1, 6, 7, 7, 6, 1, 2, 8, 2, 6, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.3513436019420624
8,"['0.6589', '0.8071', '0.7821', '0.7929', '0.7214', '0.9018', '0.7411', '0.7982', '0.9429']","['0.7193', '0.7362', '0.8343', '0.8117', '0.8000', '0.8252', '0.7094', '0.8402', '0.8699']","['0.6589', '0.8071', '0.7821', '0.7929', '0.7214', '0.9018', '0.7411', '0.7982', '0.9429']","['0.6878', '0.7700', '0.8074', '0.8022', '0.7587', '0.8618', '0.7249', '0.8187', '0.9049']","['0.6589', '0.8071', '0.7821', '0.7929', '0.7214', '0.9018', '0.7411', '0.7982', '0.9429']","['0.9679', '0.9638', '0.9806', '0.9770', '0.9775', '0.9761', '0.9621', '0.9810', '0.9824']","[[369, 18, 2, 30, 12, 22, 77, 27, 3], [8, 452, 4, 35, 9, 4, 29, 15, 4], [14, 1, 438, 3, 64, 11, 26, 2, 1], [10, 36, 13, 444, 6, 5, 13, 16, 17], [52, 4, 63, 2, 404, 28, 6, 1, 0], [9, 5, 0, 1, 0, 505, 13, 6, 21], [36, 33, 3, 13, 10, 19, 415, 3, 28], [14, 64, 2, 13, 0, 12, 3, 447, 5], [1, 1, 0, 6, 0, 6, 3, 15, 528]]","[8, 6, 4, 8, 7, 7, 1, 8, 4, 7, 6, 6, 9, 2, 2, 5]","[8, 6, 4, 8, 7, 7, 1, 8, 4, 7, 6, 6, 9, 2, 2, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.2527161240577698
9,"['0.6696', '0.8804', '0.7589', '0.7732', '0.7875', '0.8982', '0.6768', '0.9071', '0.9179']","['0.7500', '0.7304', '0.8873', '0.8801', '0.7500', '0.8809', '0.7580', '0.7840', '0.8756']","['0.6696', '0.8804', '0.7589', '0.7732', '0.7875', '0.8982', '0.6768', '0.9071', '0.9179']","['0.7075', '0.7984', '0.8181', '0.8232', '0.7683', '0.8895', '0.7151', '0.8411', '0.8963']","['0.6696', '0.8804', '0.7589', '0.7732', '0.7875', '0.8982', '0.6768', '0.9071', '0.9179']","['0.9721', '0.9594', '0.9879', '0.9868', '0.9672', '0.9848', '0.9730', '0.9688', '0.9837']","[[375, 21, 2, 21, 19, 12, 61, 46, 3], [5, 493, 0, 19, 6, 1, 10, 23, 3], [19, 2, 425, 2, 94, 6, 8, 3, 1], [10, 44, 7, 433, 6, 3, 11, 26, 20], [48, 10, 39, 0, 441, 16, 5, 1, 0], [7, 6, 0, 1, 0, 503, 12, 15, 16], [32, 65, 4, 9, 21, 18, 379, 5, 27], [4, 32, 2, 3, 0, 4, 4, 508, 3], [0, 2, 0, 4, 1, 8, 10, 21, 514]]","[1, 8, 2, 8, 3, 4, 1, 6, 7, 6, 2, 9, 2, 8, 3, 4]","[1, 8, 2, 8, 3, 4, 1, 6, 7, 6, 2, 9, 2, 8, 3, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.2905023694038391
