cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.6650', '0.1967', '0.0000', '0.0000', '0.0000', '0.0000', '0.0167', '0.0000', '0.2250', '0.0000']","['0.1203', '0.0744', '0.0000', '0.0000', '0.0000', '0.0000', '0.1429', '0.0000', '0.1315', '0.0000']","['0.6650', '0.1967', '0.0000', '0.0000', '0.0000', '0.0000', '0.0167', '0.0000', '0.2250', '0.0000']","['0.2037', '0.1080', '0.0000', '0.0000', '0.0000', '0.0000', '0.0299', '0.0000', '0.1659', '0.0000']","['0.6650', '0.1967', '0.0000', '0.0000', '0.0000', '0.0000', '0.0167', '0.0000', '0.2250', '0.0000']","['0.4594', '0.7283', '1.0000', '1.0000', '1.0000', '1.0000', '0.9889', '1.0000', '0.8348', '1.0000']","[[399, 81, 0, 0, 0, 0, 1, 0, 119, 0], [341, 118, 0, 0, 0, 0, 17, 0, 124, 0], [324, 163, 0, 0, 0, 0, 3, 0, 110, 0], [340, 178, 0, 0, 0, 0, 9, 0, 73, 0], [282, 227, 0, 0, 0, 0, 1, 0, 90, 0], [361, 176, 0, 0, 0, 0, 4, 0, 59, 0], [246, 251, 0, 0, 0, 0, 10, 0, 93, 0], [292, 198, 0, 0, 0, 0, 10, 0, 100, 0], [393, 70, 0, 0, 0, 0, 2, 0, 135, 0], [340, 123, 0, 0, 0, 0, 13, 0, 124, 0]]",-1,-1,-1,-1,2.3011066913604736
1,"['0.2250', '0.9333', '0.0000', '0.0000', '0.0000', '0.0000', '0.0050', '0.0000', '0.0500', '0.0000']","['0.3590', '0.1017', '0.0000', '0.0000', '0.0000', '0.0000', '0.0938', '0.0000', '0.3571', '0.0000']","['0.2250', '0.9333', '0.0000', '0.0000', '0.0000', '0.0000', '0.0050', '0.0000', '0.0500', '0.0000']","['0.2766', '0.1834', '0.0000', '0.0000', '0.0000', '0.0000', '0.0095', '0.0000', '0.0877', '0.0000']","['0.2250', '0.9333', '0.0000', '0.0000', '0.0000', '0.0000', '0.0050', '0.0000', '0.0500', '0.0000']","['0.9554', '0.0837', '1.0000', '1.0000', '1.0000', '1.0000', '0.9946', '1.0000', '0.9900', '1.0000']","[[135, 450, 0, 0, 0, 0, 0, 0, 15, 0], [23, 560, 0, 0, 0, 0, 5, 0, 12, 0], [34, 556, 0, 0, 0, 0, 4, 0, 6, 0], [20, 570, 0, 0, 0, 0, 6, 0, 4, 0], [17, 577, 0, 0, 0, 0, 3, 0, 3, 0], [44, 549, 0, 0, 0, 0, 6, 0, 1, 0], [9, 588, 0, 0, 0, 0, 3, 0, 0, 0], [25, 572, 0, 0, 0, 0, 1, 0, 2, 0], [49, 520, 0, 0, 0, 0, 1, 0, 30, 0], [20, 566, 0, 0, 0, 0, 3, 0, 11, 0]]","[2, 1, 1, 1, 1, 3, 9, 3, 6, 1, 5, 9, 7, 6, 1, 1]","[2, 1, 1, 1, 1, 3, 9, 3, 6, 1, 5, 9, 7, 6, 1, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.297959566116333
2,"['0.1083', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0050', '0.0000']","['0.5462', '0.1020', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.3333', '0.0000']","['0.1083', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0050', '0.0000']","['0.1808', '0.1852', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0099', '0.0000']","['0.1083', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0050', '0.0000']","['0.9900', '0.0239', '1.0000', '1.0000', '1.0000', '1.0000', '0.9996', '1.0000', '0.9989', '1.0000']","[[65, 534, 0, 0, 0, 0, 0, 0, 1, 0], [0, 599, 0, 0, 0, 0, 0, 0, 1, 0], [16, 583, 0, 0, 0, 0, 0, 0, 1, 0], [4, 595, 0, 0, 0, 0, 0, 0, 1, 0], [6, 593, 0, 0, 0, 0, 1, 0, 0, 0], [11, 589, 0, 0, 0, 0, 0, 0, 0, 0], [1, 599, 0, 0, 0, 0, 0, 0, 0, 0], [5, 594, 0, 0, 0, 0, 1, 0, 0, 0], [10, 587, 0, 0, 0, 0, 0, 0, 3, 0], [1, 597, 0, 0, 0, 0, 0, 0, 2, 0]]","[3, 7, 7, 3, 2, 3, 3, 3, 4, 2, 3, 8, 3, 2, 4, 6]","[3, 7, 7, 3, 2, 3, 3, 3, 4, 2, 3, 8, 3, 2, 4, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2989628314971924
3,"['0.0183', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.6471', '0.1003', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0183', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0357', '0.1823', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0183', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.9989', '0.0035', '1.0000', '1.0000', '1.0000', '1.0000', '0.9996', '1.0000', '1.0000', '1.0000']","[[11, 589, 0, 0, 0, 0, 0, 0, 0, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0], [2, 598, 0, 0, 0, 0, 0, 0, 0, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0], [0, 599, 0, 0, 0, 0, 1, 0, 0, 0], [2, 598, 0, 0, 0, 0, 0, 0, 0, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0], [1, 598, 0, 0, 0, 0, 1, 0, 0, 0], [1, 599, 0, 0, 0, 0, 0, 0, 0, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0]]","[3, 3, 3, 1, 2, 3, 3, 5, 3, 5, 8, 4, 3, 3, 7, 7]","[3, 3, 3, 1, 2, 3, 3, 5, 3, 5, 8, 4, 3, 3, 7, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2925353050231934
4,"['0.0200', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.6000', '0.1004', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0200', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0387', '0.1824', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0200', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.9985', '0.0039', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.9998', '1.0000']","[[12, 587, 0, 0, 0, 0, 0, 0, 1, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0], [3, 597, 0, 0, 0, 0, 0, 0, 0, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0], [1, 599, 0, 0, 0, 0, 0, 0, 0, 0], [2, 598, 0, 0, 0, 0, 0, 0, 0, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0], [1, 599, 0, 0, 0, 0, 0, 0, 0, 0], [1, 599, 0, 0, 0, 0, 0, 0, 0, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0]]","[3, 4, 0, 0, 3, 1, 4, 8, 5, 8, 6, 2, 6, 2, 0, 7]","[3, 4, 0, 0, 3, 1, 4, 8, 5, 8, 6, 2, 6, 2, 0, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.295785903930664
5,"['0.0850', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0033', '0.0000']","['0.5604', '0.1016', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['0.0850', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0033', '0.0000']","['0.1476', '0.1844', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0066', '0.0000']","['0.0850', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0033', '0.0000']","['0.9926', '0.0174', '1.0000', '0.9998', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[51, 549, 0, 0, 0, 0, 0, 0, 0, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0], [12, 588, 0, 0, 0, 0, 0, 0, 0, 0], [1, 599, 0, 0, 0, 0, 0, 0, 0, 0], [1, 599, 0, 0, 0, 0, 0, 0, 0, 0], [9, 591, 0, 0, 0, 0, 0, 0, 0, 0], [1, 599, 0, 0, 0, 0, 0, 0, 0, 0], [6, 593, 0, 1, 0, 0, 0, 0, 0, 0], [10, 588, 0, 0, 0, 0, 0, 0, 2, 0], [0, 600, 0, 0, 0, 0, 0, 0, 0, 0]]","[2, 4, 3, 2, 3, 0, 3, 3, 0, 0, 4, 7, 5, 0, 7, 0]","[2, 4, 3, 2, 3, 0, 3, 3, 0, 0, 4, 7, 5, 0, 7, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2894113063812256
6,"['0.2600', '0.9550', '0.0000', '0.0017', '0.0000', '0.0000', '0.0000', '0.0000', '0.0167', '0.0000']","['0.3586', '0.1037', '0.0000', '0.0385', '0.0000', '0.0000', '0.0000', '0.0000', '0.7143', '0.0000']","['0.2600', '0.9550', '0.0000', '0.0017', '0.0000', '0.0000', '0.0000', '0.0000', '0.0167', '0.0000']","['0.3014', '0.1871', '0.0000', '0.0032', '0.0000', '0.0000', '0.0000', '0.0000', '0.0326', '0.0000']","['0.2600', '0.9550', '0.0000', '0.0017', '0.0000', '0.0000', '0.0000', '0.0000', '0.0167', '0.0000']","['0.9483', '0.0830', '1.0000', '0.9954', '1.0000', '1.0000', '1.0000', '1.0000', '0.9993', '1.0000']","[[156, 437, 0, 5, 0, 0, 0, 0, 2, 0], [24, 573, 0, 2, 0, 0, 0, 0, 1, 0], [41, 557, 0, 2, 0, 0, 0, 0, 0, 0], [24, 575, 0, 1, 0, 0, 0, 0, 0, 0], [16, 580, 0, 4, 0, 0, 0, 0, 0, 0], [40, 556, 0, 4, 0, 0, 0, 0, 0, 0], [4, 596, 0, 0, 0, 0, 0, 0, 0, 0], [15, 578, 0, 7, 0, 0, 0, 0, 0, 0], [98, 492, 0, 0, 0, 0, 0, 0, 10, 0], [17, 581, 0, 1, 0, 0, 0, 0, 1, 0]]","[2, 5, 0, 2, 0, 8, 2, 5, 8, 7, 0, 4, 0, 2, 3, 0]","[2, 5, 0, 2, 0, 8, 2, 5, 8, 7, 0, 4, 0, 2, 3, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2812659740448
7,"['0.4000', '0.9150', '0.0000', '0.0383', '0.0000', '0.0000', '0.0000', '0.0000', '0.0067', '0.0000']","['0.3261', '0.1081', '0.0000', '0.1271', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['0.4000', '0.9150', '0.0000', '0.0383', '0.0000', '0.0000', '0.0000', '0.0000', '0.0067', '0.0000']","['0.3593', '0.1933', '0.0000', '0.0589', '0.0000', '0.0000', '0.0000', '0.0000', '0.0132', '0.0000']","['0.4000', '0.9150', '0.0000', '0.0383', '0.0000', '0.0000', '0.0000', '0.0000', '0.0067', '0.0000']","['0.9081', '0.1611', '1.0000', '0.9707', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[240, 344, 0, 16, 0, 0, 0, 0, 0, 0], [46, 549, 0, 5, 0, 0, 0, 0, 0, 0], [68, 511, 0, 21, 0, 0, 0, 0, 0, 0], [39, 538, 0, 23, 0, 0, 0, 0, 0, 0], [27, 558, 0, 15, 0, 0, 0, 0, 0, 0], [73, 484, 0, 43, 0, 0, 0, 0, 0, 0], [11, 576, 0, 13, 0, 0, 0, 0, 0, 0], [26, 539, 0, 35, 0, 0, 0, 0, 0, 0], [170, 422, 0, 4, 0, 0, 0, 0, 4, 0], [36, 558, 0, 6, 0, 0, 0, 0, 0, 0]]","[1, 2, 0, 0, 0, 6, 0, 4, 2, 2, 0, 0, 0, 7, 0, 0]","[1, 2, 0, 0, 0, 6, 0, 4, 2, 2, 0, 0, 0, 7, 0, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.262315511703491
8,"['0.4533', '0.8467', '0.0000', '0.1133', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.2903', '0.1121', '0.0000', '0.1278', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.4533', '0.8467', '0.0000', '0.1133', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.3539', '0.1980', '0.0000', '0.1201', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.4533', '0.8467', '0.0000', '0.1133', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.8769', '0.2550', '1.0000', '0.9141', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[272, 290, 0, 38, 0, 0, 0, 0, 0, 0], [68, 508, 0, 24, 0, 0, 0, 0, 0, 0], [86, 456, 0, 58, 0, 0, 0, 0, 0, 0], [56, 476, 0, 68, 0, 0, 0, 0, 0, 0], [35, 520, 0, 45, 0, 0, 0, 0, 0, 0], [97, 391, 0, 112, 0, 0, 0, 0, 0, 0], [16, 545, 0, 39, 0, 0, 0, 0, 0, 0], [35, 464, 0, 101, 0, 0, 0, 0, 0, 0], [223, 353, 0, 24, 0, 0, 0, 0, 0, 0], [49, 528, 0, 23, 0, 0, 0, 0, 0, 0]]","[2, 4, 2, 3, 0, 2, 2, 4, 0, 6, 0, 2, 2, 8, 7, 8]","[2, 4, 2, 3, 0, 2, 2, 4, 0, 6, 0, 2, 2, 8, 7, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2660512924194336
9,"['0.4533', '0.7900', '0.0000', '0.2517', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.2869', '0.1197', '0.0000', '0.1384', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.4533', '0.7900', '0.0000', '0.2517', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.3514', '0.2078', '0.0000', '0.1786', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.4533', '0.7900', '0.0000', '0.2517', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.8748', '0.3543', '1.0000', '0.8259', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[272, 246, 0, 82, 0, 0, 0, 0, 0, 0], [70, 474, 0, 56, 0, 0, 0, 0, 0, 0], [87, 390, 0, 123, 0, 0, 0, 0, 0, 0], [59, 390, 0, 151, 0, 0, 0, 0, 0, 0], [32, 473, 0, 95, 0, 0, 0, 0, 0, 0], [97, 294, 0, 209, 0, 0, 0, 0, 0, 0], [17, 505, 0, 78, 0, 0, 0, 0, 0, 0], [34, 387, 0, 179, 0, 0, 0, 0, 0, 0], [226, 310, 0, 64, 0, 0, 0, 0, 0, 0], [54, 492, 0, 54, 0, 0, 0, 0, 0, 0]]","[3, 3, 7, 8, 2, 0, 4, 0, 0, 8, 2, 0, 3, 8, 0, 3]","[3, 3, 7, 8, 2, 0, 4, 0, 0, 8, 2, 0, 3, 8, 0, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2528308629989624
