cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0000', '0.0000', '0.0000', '0.9443', '0.0000', '0.0000', '0.0000', '0.0000', '0.1914']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0994', '0.0000', '0.0000', '0.0000', '0.0000', '0.2588']","['0.0000', '0.0000', '0.0000', '0.0000', '0.9443', '0.0000', '0.0000', '0.0000', '0.0000', '0.1914']","['0.0000', '0.0000', '0.0000', '0.0000', '0.1798', '0.0000', '0.0000', '0.0000', '0.0000', '0.2200']","['0.0000', '0.0000', '0.0000', '0.0000', '0.9443', '0.0000', '0.0000', '0.0000', '0.0000', '0.1914']","['1.0000', '1.0000', '1.0000', '1.0000', '0.0754', '1.0000', '1.0000', '1.0000', '1.0000', '0.9395']","[[0, 0, 0, 0, 615, 0, 0, 0, 0, 75], [0, 0, 0, 0, 787, 0, 0, 0, 0, 0], [0, 0, 0, 0, 686, 0, 0, 0, 0, 13], [0, 0, 0, 0, 706, 0, 0, 0, 0, 8], [0, 0, 0, 0, 644, 0, 0, 0, 0, 38], [0, 0, 0, 0, 606, 0, 0, 0, 0, 25], [0, 0, 0, 0, 560, 0, 0, 0, 0, 127], [0, 0, 0, 0, 683, 0, 0, 0, 0, 46], [0, 0, 0, 0, 633, 0, 0, 0, 0, 49], [0, 0, 0, 0, 562, 0, 0, 0, 0, 133]]",-1,-1,-1,-1,2.3030643463134766
1,"['0.0000', '0.0000', '0.0000', '0.0000', '0.5308', '0.0000', '0.0000', '0.0000', '0.0000', '0.7424']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0940', '0.0000', '0.0000', '0.0000', '0.0000', '0.1640']","['0.0000', '0.0000', '0.0000', '0.0000', '0.5308', '0.0000', '0.0000', '0.0000', '0.0000', '0.7424']","['0.0000', '0.0000', '0.0000', '0.0000', '0.1598', '0.0000', '0.0000', '0.0000', '0.0000', '0.2687']","['0.0000', '0.0000', '0.0000', '0.0000', '0.5308', '0.0000', '0.0000', '0.0000', '0.0000', '0.7424']","['1.0000', '1.0000', '1.0000', '1.0000', '0.4476', '1.0000', '1.0000', '1.0000', '1.0000', '0.5826']","[[0, 0, 0, 0, 232, 0, 0, 0, 0, 458], [0, 0, 0, 0, 773, 0, 0, 0, 0, 14], [0, 0, 0, 0, 500, 0, 0, 0, 0, 199], [0, 0, 0, 0, 536, 0, 0, 0, 0, 178], [0, 0, 0, 0, 362, 0, 0, 0, 0, 320], [0, 0, 0, 0, 358, 0, 0, 0, 0, 273], [0, 0, 0, 0, 298, 0, 0, 0, 0, 389], [0, 0, 0, 0, 303, 0, 0, 0, 0, 426], [0, 0, 0, 0, 309, 0, 0, 0, 0, 373], [0, 0, 0, 0, 179, 0, 0, 0, 0, 516]]","[2, 2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2]","[2, 2, 0, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.3082003593444824
2,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0528', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0543', '0.0000', '0.0000', '0.0000', '0.0000', '0.1096']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0528', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0535', '0.0000', '0.0000', '0.0000', '0.0000', '0.1975']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0528', '0.0000', '0.0000', '0.0000', '0.0000', '0.9986']","['1.0000', '1.0000', '1.0000', '1.0000', '0.9007', '1.0000', '1.0000', '1.0000', '1.0000', '0.1051']","[[0, 0, 0, 0, 7, 0, 0, 0, 0, 683], [0, 0, 0, 0, 55, 0, 0, 0, 0, 732], [0, 0, 0, 0, 178, 0, 0, 0, 0, 521], [0, 0, 0, 0, 182, 0, 0, 0, 0, 532], [0, 0, 0, 0, 36, 0, 0, 0, 0, 646], [0, 0, 0, 0, 72, 0, 0, 0, 0, 559], [0, 0, 0, 0, 92, 0, 0, 0, 0, 595], [0, 0, 0, 0, 4, 0, 0, 0, 0, 725], [0, 0, 0, 0, 36, 0, 0, 0, 0, 646], [0, 0, 0, 0, 1, 0, 0, 0, 0, 694]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 1, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 2, 1, 2, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.30190372467041
3,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0103', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0875', '0.0000', '0.0000', '0.0000', '0.0000', '0.1005']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0103', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0184', '0.0000', '0.0000', '0.0000', '0.0000', '0.1827']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0103', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000']","['1.0000', '1.0000', '0.9995', '1.0000', '0.9884', '1.0000', '1.0000', '1.0000', '1.0000', '0.0132']","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 690], [0, 0, 3, 0, 1, 0, 0, 0, 0, 783], [0, 0, 0, 0, 40, 0, 0, 0, 0, 659], [0, 0, 0, 0, 13, 0, 0, 0, 0, 701], [0, 0, 0, 0, 7, 0, 0, 0, 0, 675], [0, 0, 0, 0, 1, 0, 0, 0, 0, 630], [0, 0, 0, 0, 17, 0, 0, 0, 0, 670], [0, 0, 0, 0, 0, 0, 0, 0, 0, 729], [0, 0, 0, 0, 1, 0, 0, 0, 0, 681], [0, 0, 0, 0, 0, 0, 0, 0, 0, 695]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2814292907714844
4,"['0.0000', '0.0000', '0.9628', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2345']","['0.0000', '0.0000', '0.1180', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1260']","['0.0000', '0.0000', '0.9628', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2345']","['0.0000', '0.0000', '0.2103', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1639']","['0.0000', '0.0000', '0.9628', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2345']","['1.0000', '1.0000', '0.2014', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.8205']","[[0, 0, 206, 0, 0, 0, 0, 0, 0, 484], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 673, 0, 0, 0, 0, 0, 0, 26], [0, 0, 711, 0, 0, 0, 0, 0, 0, 3], [0, 0, 464, 0, 0, 0, 0, 0, 0, 218], [0, 0, 530, 0, 0, 0, 0, 0, 0, 101], [0, 0, 495, 0, 0, 0, 0, 0, 0, 192], [0, 0, 637, 0, 0, 0, 0, 0, 0, 92], [0, 0, 667, 0, 0, 0, 0, 0, 0, 15], [0, 0, 532, 0, 0, 0, 0, 0, 0, 163]]","[3, 3, 3, 2, 2, 3, 5, 2, 2, 2, 3, 3, 2, 3, 3, 3]","[3, 3, 3, 2, 2, 3, 5, 2, 2, 2, 3, 3, 2, 3, 3, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2682762145996094
5,"['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0999', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1817', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 0, 690, 0, 0, 0, 0, 0, 0, 0], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 699, 0, 0, 0, 0, 0, 0, 0], [0, 0, 714, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 631, 0, 0, 0, 0, 0, 0, 0], [0, 0, 687, 0, 0, 0, 0, 0, 0, 0], [0, 0, 729, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 695, 0, 0, 0, 0, 0, 0, 0]]","[4, 7, 4, 6, 4, 6, 4, 6, 4, 4, 2, 4, 4, 4, 4, 4]","[4, 7, 4, 6, 4, 6, 4, 6, 4, 4, 2, 4, 4, 4, 4, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2514491081237793
6,"['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0999', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1817', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 0, 690, 0, 0, 0, 0, 0, 0, 0], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 699, 0, 0, 0, 0, 0, 0, 0], [0, 0, 714, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 631, 0, 0, 0, 0, 0, 0, 0], [0, 0, 687, 0, 0, 0, 0, 0, 0, 0], [0, 0, 729, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 695, 0, 0, 0, 0, 0, 0, 0]]","[4, 4, 4, 4, 4, 0, 0, 0, 7, 7, 4, 0, 4, 4, 0, 7]","[4, 4, 4, 4, 4, 0, 0, 0, 7, 7, 4, 0, 4, 4, 0, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2247841358184814
7,"['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0999', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1817', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 0, 690, 0, 0, 0, 0, 0, 0, 0], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 699, 0, 0, 0, 0, 0, 0, 0], [0, 0, 714, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 631, 0, 0, 0, 0, 0, 0, 0], [0, 0, 687, 0, 0, 0, 0, 0, 0, 0], [0, 0, 729, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 695, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 4, 0, 7, 7, 4, 0, 0, 7, 0, 0, 4, 7, 7]","[0, 0, 0, 4, 0, 7, 7, 4, 0, 0, 7, 0, 0, 4, 7, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.201287627220154
8,"['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0999', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1817', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 0, 690, 0, 0, 0, 0, 0, 0, 0], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 699, 0, 0, 0, 0, 0, 0, 0], [0, 0, 714, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 631, 0, 0, 0, 0, 0, 0, 0], [0, 0, 687, 0, 0, 0, 0, 0, 0, 0], [0, 0, 729, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 695, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 7, 0, 4, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0]","[0, 0, 7, 0, 4, 0, 0, 0, 7, 0, 0, 0, 0, 7, 0, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2386672496795654
9,"['0.0116', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.0000', '0.1000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0116', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0229', '0.0000', '0.1819', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0116', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0013', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[8, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 699, 0, 0, 0, 0, 0, 0, 0], [0, 0, 714, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 631, 0, 0, 0, 0, 0, 0, 0], [0, 0, 687, 0, 0, 0, 0, 0, 0, 0], [0, 0, 729, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 695, 0, 0, 0, 0, 0, 0, 0]]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.1785796880722046
