cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.8971', '0.9949', '0.4878', '0.2843', '0.4824', '0.0475', '0.4279', '0.5418', '0.0323', '0.4561']","['0.6329', '0.2794', '0.7821', '0.4788', '0.5214', '0.8108', '0.8571', '0.7369', '0.7097', '0.4075']","['0.8971', '0.9949', '0.4878', '0.2843', '0.4824', '0.0475', '0.4279', '0.5418', '0.0323', '0.4561']","['0.7422', '0.4363', '0.6009', '0.3568', '0.5011', '0.0898', '0.5709', '0.6245', '0.0617', '0.4304']","['0.8971', '0.9949', '0.4878', '0.2843', '0.4824', '0.0475', '0.4279', '0.5418', '0.0323', '0.4561']","['0.9431', '0.6748', '0.9849', '0.9648', '0.9522', '0.9989', '0.9922', '0.9775', '0.9986', '0.9268']","[[619, 22, 26, 2, 7, 0, 1, 8, 0, 5], [0, 783, 0, 0, 0, 0, 0, 0, 0, 4], [36, 289, 341, 0, 21, 0, 2, 8, 1, 1], [9, 362, 33, 203, 5, 0, 1, 22, 0, 79], [46, 90, 3, 0, 329, 0, 0, 39, 0, 175], [30, 245, 2, 174, 13, 30, 39, 6, 8, 84], [176, 183, 7, 1, 18, 7, 294, 0, 0, 1], [2, 224, 5, 0, 17, 0, 0, 395, 0, 86], [39, 476, 18, 43, 49, 0, 3, 6, 22, 26], [21, 128, 1, 1, 172, 0, 3, 52, 0, 317]]",-1,-1,-1,-1,1.7994301319122314
1,"['0.9696', '0.8755', '0.7868', '0.4174', '0.5044', '0.6894', '0.5371', '0.7764', '0.5880', '0.6158']","['0.6235', '0.7192', '0.8716', '0.6593', '0.5548', '0.5620', '0.9389', '0.7961', '0.7186', '0.5182']","['0.9696', '0.8755', '0.7868', '0.4174', '0.5044', '0.6894', '0.5371', '0.7764', '0.5880', '0.6158']","['0.7589', '0.7897', '0.8271', '0.5111', '0.5284', '0.6192', '0.6833', '0.7861', '0.6468', '0.5628']","['0.9696', '0.8755', '0.7868', '0.4174', '0.5044', '0.6894', '0.5371', '0.7764', '0.5880', '0.6158']","['0.9359', '0.9567', '0.9871', '0.9755', '0.9563', '0.9467', '0.9962', '0.9769', '0.9751', '0.9368']","[[669, 3, 3, 1, 0, 9, 1, 3, 1, 0], [0, 689, 2, 58, 0, 31, 0, 0, 2, 5], [48, 37, 550, 1, 38, 0, 6, 5, 13, 1], [40, 62, 52, 298, 2, 155, 1, 20, 71, 13], [10, 5, 0, 3, 344, 3, 0, 28, 2, 287], [55, 20, 0, 10, 38, 435, 12, 5, 36, 20], [200, 22, 0, 0, 24, 41, 369, 0, 31, 0], [3, 40, 22, 19, 18, 0, 0, 566, 1, 60], [31, 76, 2, 36, 24, 94, 4, 2, 401, 12], [17, 4, 0, 26, 132, 6, 0, 82, 0, 428]]","[8, 0, 8, 0, 0, 8, 8, 0, 6, 0, 8, 9, 0, 8, 0, 8]","[8, 0, 8, 0, 0, 8, 8, 0, 6, 0, 8, 9, 0, 8, 0, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.1053682565689087
2,"['0.9594', '0.9403', '0.9242', '0.7885', '0.5528', '0.8146', '0.9199', '0.8258', '0.7566', '0.7122']","['0.9220', '0.8438', '0.7995', '0.8492', '0.7741', '0.8510', '0.8839', '0.8763', '0.8377', '0.6029']","['0.9594', '0.9403', '0.9242', '0.7885', '0.5528', '0.8146', '0.9199', '0.8258', '0.7566', '0.7122']","['0.9403', '0.8894', '0.8573', '0.8177', '0.6450', '0.8324', '0.9016', '0.8503', '0.7951', '0.6530']","['0.9594', '0.9403', '0.9242', '0.7885', '0.5528', '0.8146', '0.9199', '0.8258', '0.7566', '0.7122']","['0.9911', '0.9779', '0.9743', '0.9841', '0.9826', '0.9859', '0.9868', '0.9864', '0.9842', '0.9483']","[[662, 2, 6, 1, 0, 1, 10, 2, 6, 0], [0, 740, 3, 5, 2, 3, 0, 1, 30, 3], [6, 14, 646, 1, 14, 0, 4, 3, 9, 2], [11, 27, 64, 563, 0, 13, 0, 11, 23, 2], [4, 4, 3, 0, 377, 1, 11, 4, 2, 276], [18, 7, 3, 33, 4, 514, 29, 3, 18, 2], [4, 23, 10, 0, 4, 8, 632, 0, 6, 0], [4, 32, 43, 6, 6, 0, 1, 602, 2, 33], [1, 26, 10, 35, 8, 57, 21, 0, 516, 8], [8, 2, 20, 19, 72, 7, 7, 61, 4, 495]]","[5, 5, 2, 2, 5, 2, 2, 9, 5, 0, 5, 2, 8, 5, 2, 5]","[5, 5, 2, 2, 5, 2, 2, 9, 5, 0, 5, 2, 8, 5, 2, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.5469469428062439
3,"['0.9855', '0.9441', '0.8856', '0.6765', '0.6408', '0.7702', '0.9461', '0.8807', '0.8739', '0.7353']","['0.8047', '0.8845', '0.8210', '0.9397', '0.8535', '0.9222', '0.8701', '0.8338', '0.8430', '0.6551']","['0.9855', '0.9441', '0.8856', '0.6765', '0.6408', '0.7702', '0.9461', '0.8807', '0.8739', '0.7353']","['0.8860', '0.9133', '0.8520', '0.7866', '0.7320', '0.8394', '0.9066', '0.8566', '0.8582', '0.6929']","['0.9855', '0.9441', '0.8856', '0.6765', '0.6408', '0.7702', '0.9461', '0.8807', '0.8739', '0.7353']","['0.9738', '0.9844', '0.9786', '0.9951', '0.9881', '0.9936', '0.9846', '0.9796', '0.9824', '0.9573']","[[680, 2, 0, 0, 0, 0, 3, 3, 2, 0], [0, 743, 6, 0, 0, 2, 1, 5, 28, 2], [38, 3, 619, 0, 11, 0, 7, 9, 9, 3], [34, 26, 85, 483, 0, 20, 2, 16, 44, 4], [7, 4, 1, 0, 437, 1, 12, 4, 2, 214], [33, 3, 0, 19, 1, 486, 57, 7, 14, 11], [22, 4, 2, 0, 1, 1, 650, 0, 7, 0], [5, 31, 24, 0, 3, 1, 0, 642, 2, 21], [5, 20, 10, 3, 4, 15, 13, 2, 596, 14], [21, 4, 7, 9, 55, 1, 2, 82, 3, 511]]","[4, 2, 9, 8, 5, 2, 8, 5, 0, 4, 9, 5, 3, 5, 0, 9]","[4, 2, 9, 8, 5, 2, 8, 5, 0, 4, 9, 5, 3, 5, 0, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.5484883189201355
4,"['0.9870', '0.9530', '0.9070', '0.8515', '0.8651', '0.8938', '0.9316', '0.8834', '0.8079', '0.7424']","['0.8798', '0.8782', '0.9031', '0.9143', '0.8465', '0.8545', '0.9440', '0.8907', '0.9276', '0.7951']","['0.9870', '0.9530', '0.9070', '0.8515', '0.8651', '0.8938', '0.9316', '0.8834', '0.8079', '0.7424']","['0.9303', '0.9141', '0.9051', '0.8818', '0.8557', '0.8737', '0.9377', '0.8871', '0.8636', '0.7679']","['0.9870', '0.9530', '0.9070', '0.8515', '0.8651', '0.8938', '0.9316', '0.8834', '0.8079', '0.7424']","['0.9853', '0.9833', '0.9892', '0.9909', '0.9831', '0.9849', '0.9940', '0.9874', '0.9932', '0.9789']","[[681, 2, 1, 0, 0, 0, 4, 1, 1, 0], [0, 750, 3, 2, 1, 3, 0, 5, 23, 0], [17, 14, 634, 4, 9, 2, 5, 8, 3, 3], [18, 8, 45, 608, 0, 8, 1, 9, 12, 5], [4, 3, 0, 0, 590, 1, 8, 2, 1, 73], [27, 4, 0, 18, 1, 564, 12, 3, 1, 1], [11, 21, 0, 0, 0, 15, 640, 0, 0, 0], [5, 27, 13, 0, 6, 2, 0, 644, 1, 31], [1, 23, 4, 17, 4, 53, 7, 2, 551, 20], [10, 2, 2, 16, 86, 12, 1, 49, 1, 516]]","[2, 9, 9, 4, 7, 8, 6, 5, 3, 9, 3, 7, 5, 3, 2, 2]","[2, 9, 9, 4, 7, 8, 6, 5, 3, 9, 3, 7, 5, 3, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.31686627864837646
5,"['0.9841', '0.9657', '0.9385', '0.8810', '0.8930', '0.7971', '0.9287', '0.8957', '0.8504', '0.7626']","['0.8639', '0.8858', '0.8889', '0.8947', '0.8813', '0.9384', '0.9180', '0.8957', '0.9177', '0.8439']","['0.9841', '0.9657', '0.9385', '0.8810', '0.8930', '0.7971', '0.9287', '0.8957', '0.8504', '0.7626']","['0.9201', '0.9240', '0.9130', '0.8878', '0.8871', '0.8620', '0.9233', '0.8957', '0.8828', '0.8012']","['0.9841', '0.9657', '0.9385', '0.8810', '0.8930', '0.7971', '0.9287', '0.8957', '0.8504', '0.7626']","['0.9830', '0.9842', '0.9870', '0.9882', '0.9870', '0.9948', '0.9910', '0.9879', '0.9918', '0.9844']","[[679, 2, 0, 0, 0, 0, 3, 1, 5, 0], [0, 760, 2, 1, 1, 0, 0, 2, 17, 4], [10, 14, 656, 4, 3, 0, 1, 6, 5, 0], [19, 8, 29, 629, 0, 5, 0, 8, 12, 4], [7, 1, 3, 0, 609, 1, 3, 2, 1, 55], [39, 2, 0, 30, 1, 503, 40, 8, 7, 1], [14, 24, 5, 0, 2, 2, 638, 0, 2, 0], [4, 23, 23, 0, 5, 1, 0, 653, 2, 18], [1, 22, 6, 24, 5, 17, 9, 2, 580, 16], [13, 2, 14, 15, 65, 7, 1, 47, 1, 530]]","[2, 8, 2, 9, 8, 7, 2, 1, 2, 2, 2, 2, 7, 0, 2, 8]","[2, 8, 2, 9, 8, 7, 2, 1, 2, 2, 2, 2, 7, 0, 2, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.17714393138885498
6,"['0.9855', '0.9657', '0.9542', '0.8613', '0.9370', '0.8257', '0.9432', '0.9150', '0.8768', '0.7727']","['0.9115', '0.9135', '0.8765', '0.9125', '0.8659', '0.9630', '0.9127', '0.9238', '0.9144', '0.8689']","['0.9855', '0.9657', '0.9542', '0.8613', '0.9370', '0.8257', '0.9432', '0.9150', '0.8768', '0.7727']","['0.9471', '0.9389', '0.9137', '0.8862', '0.9000', '0.8891', '0.9277', '0.9194', '0.8952', '0.8180']","['0.9855', '0.9657', '0.9542', '0.8613', '0.9370', '0.8257', '0.9432', '0.9150', '0.8768', '0.7727']","['0.9895', '0.9884', '0.9851', '0.9906', '0.9843', '0.9969', '0.9902', '0.9912', '0.9911', '0.9871']","[[680, 2, 0, 2, 0, 0, 5, 1, 0, 0], [0, 760, 7, 0, 0, 0, 1, 5, 13, 1], [9, 6, 667, 4, 1, 0, 2, 6, 4, 0], [11, 3, 47, 615, 0, 4, 1, 8, 19, 6], [5, 3, 2, 0, 639, 2, 6, 1, 2, 22], [15, 4, 0, 32, 0, 521, 36, 3, 17, 3], [12, 20, 6, 0, 0, 0, 648, 1, 0, 0], [3, 8, 15, 1, 4, 0, 0, 667, 0, 31], [0, 24, 10, 9, 7, 5, 10, 1, 598, 18], [11, 2, 7, 11, 87, 9, 1, 29, 1, 537]]","[8, 8, 6, 5, 8, 8, 9, 8, 7, 2, 8, 8, 8, 2, 8, 7]","[8, 8, 6, 5, 8, 8, 9, 8, 7, 2, 8, 8, 8, 2, 8, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.20990681648254395
7,"['0.9768', '0.9174', '0.9242', '0.7451', '0.8094', '0.8114', '0.9505', '0.9026', '0.9457', '0.8547']","['0.8674', '0.9538', '0.9111', '0.9673', '0.9079', '0.9642', '0.8812', '0.9139', '0.7762', '0.7694']","['0.9768', '0.9174', '0.9242', '0.7451', '0.8094', '0.8114', '0.9505', '0.9026', '0.9457', '0.8547']","['0.9189', '0.9352', '0.9176', '0.8418', '0.8558', '0.8812', '0.9146', '0.9082', '0.8526', '0.8098']","['0.9768', '0.9174', '0.9242', '0.7451', '0.8094', '0.8114', '0.9505', '0.9026', '0.9457', '0.8547']","['0.9837', '0.9944', '0.9900', '0.9971', '0.9911', '0.9970', '0.9861', '0.9901', '0.9705', '0.9718']","[[674, 2, 0, 0, 0, 0, 9, 1, 4, 0], [0, 722, 4, 0, 2, 1, 1, 5, 51, 1], [24, 5, 646, 0, 2, 0, 4, 9, 8, 1], [22, 5, 41, 532, 0, 12, 1, 17, 73, 11], [6, 1, 0, 0, 552, 1, 4, 0, 2, 116], [14, 0, 0, 9, 2, 512, 58, 2, 30, 4], [13, 4, 1, 0, 10, 0, 653, 1, 5, 0], [5, 9, 16, 2, 0, 0, 0, 658, 3, 36], [4, 7, 1, 0, 5, 1, 10, 0, 645, 9], [15, 2, 0, 7, 35, 4, 1, 27, 10, 594]]","[8, 5, 5, 6, 5, 5, 5, 9, 7, 8, 5, 8, 5, 9, 5, 5]","[8, 5, 5, 6, 5, 5, 5, 9, 7, 8, 5, 8, 5, 9, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.34075428545475006
8,"['0.9870', '0.9581', '0.9227', '0.8263', '0.8475', '0.9255', '0.9112', '0.9438', '0.9194', '0.8734']","['0.9020', '0.9355', '0.9499', '0.9801', '0.9538', '0.9197', '0.9631', '0.8798', '0.8496', '0.8170']","['0.9870', '0.9581', '0.9227', '0.8263', '0.8475', '0.9255', '0.9112', '0.9438', '0.9194', '0.8734']","['0.9426', '0.9466', '0.9361', '0.8967', '0.8975', '0.9226', '0.9364', '0.9107', '0.8831', '0.8442']","['0.9870', '0.9581', '0.9227', '0.8263', '0.8475', '0.9255', '0.9112', '0.9438', '0.9194', '0.8734']","['0.9883', '0.9916', '0.9946', '0.9981', '0.9956', '0.9920', '0.9962', '0.9850', '0.9824', '0.9784']","[[681, 2, 1, 0, 0, 1, 1, 2, 2, 0], [0, 754, 2, 0, 1, 1, 1, 7, 21, 0], [9, 10, 645, 3, 0, 0, 1, 21, 10, 0], [8, 5, 21, 590, 0, 20, 0, 13, 42, 15], [9, 4, 1, 0, 578, 4, 3, 4, 3, 76], [8, 1, 0, 5, 0, 584, 13, 3, 14, 3], [27, 15, 1, 0, 1, 3, 626, 0, 14, 0], [3, 3, 6, 0, 1, 0, 0, 688, 3, 25], [2, 11, 2, 1, 5, 8, 4, 5, 627, 17], [8, 1, 0, 3, 20, 14, 1, 39, 2, 607]]","[1, 3, 5, 3, 5, 8, 5, 6, 9, 8, 3, 3, 7, 5, 5, 9]","[1, 3, 5, 3, 5, 8, 5, 6, 9, 8, 3, 3, 7, 5, 5, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.36322884261608124
9,"['0.9812', '0.9517', '0.9499', '0.8585', '0.8974', '0.8716', '0.9360', '0.9218', '0.9619', '0.8763']","['0.9161', '0.9481', '0.8985', '0.9669', '0.9638', '0.9649', '0.9498', '0.8854', '0.8632', '0.8788']","['0.9812', '0.9517', '0.9499', '0.8585', '0.8974', '0.8716', '0.9360', '0.9218', '0.9619', '0.8763']","['0.9475', '0.9499', '0.9235', '0.9095', '0.9294', '0.9159', '0.9428', '0.9032', '0.9098', '0.8775']","['0.9812', '0.9517', '0.9499', '0.8585', '0.8974', '0.8716', '0.9360', '0.9218', '0.9619', '0.8763']","['0.9902', '0.9934', '0.9881', '0.9967', '0.9964', '0.9969', '0.9946', '0.9861', '0.9835', '0.9867']","[[677, 1, 3, 1, 0, 0, 2, 1, 5, 0], [0, 749, 3, 0, 0, 0, 1, 6, 26, 2], [5, 13, 664, 2, 3, 0, 1, 2, 9, 0], [10, 3, 38, 613, 0, 11, 0, 8, 26, 5], [7, 1, 0, 0, 612, 1, 3, 8, 2, 48], [14, 1, 0, 13, 1, 550, 23, 9, 20, 0], [21, 13, 0, 0, 5, 0, 643, 0, 5, 0], [2, 5, 26, 0, 0, 0, 0, 672, 5, 19], [0, 3, 4, 0, 3, 2, 3, 1, 656, 10], [3, 1, 1, 5, 11, 6, 1, 52, 6, 609]]","[7, 2, 2, 6, 4, 5, 4, 9, 4, 3, 7, 4, 1, 8, 3, 7]","[7, 2, 2, 6, 4, 5, 4, 9, 4, 3, 7, 4, 1, 8, 3, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.3563670516014099
