cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.1518', '0.0018', '0.8571', '0.0000', '0.0500', '0.4696', '0.0679', '0.0000', '0.9804']","['0.5782', '1.0000', '0.3664', '0.0000', '0.8750', '0.2849', '0.1134', '0.0000', '0.2395']","['0.1518', '0.0018', '0.8571', '0.0000', '0.0500', '0.4696', '0.0679', '0.0000', '0.9804']","['0.2405', '0.0036', '0.5134', '0.0000', '0.0946', '0.3547', '0.0849', '0.0000', '0.3850']","['0.1518', '0.0018', '0.8571', '0.0000', '0.0500', '0.4696', '0.0679', '0.0000', '0.9804']","['0.9862', '1.0000', '0.8147', '1.0000', '0.9991', '0.8527', '0.9337', '1.0000', '0.6109']","[[85, 0, 106, 0, 1, 207, 19, 0, 142], [3, 1, 110, 0, 0, 90, 124, 0, 232], [2, 0, 480, 0, 2, 16, 0, 0, 60], [0, 0, 113, 0, 0, 11, 89, 0, 347], [11, 0, 262, 0, 28, 72, 1, 0, 186], [0, 0, 7, 0, 0, 263, 0, 0, 290], [4, 0, 183, 0, 1, 71, 38, 0, 263], [42, 0, 48, 0, 0, 183, 64, 0, 223], [0, 0, 1, 0, 0, 10, 0, 0, 549]]",-1,-1,-1,-1,2.1757800579071045
1,"['0.6554', '0.1714', '0.6964', '0.3821', '0.6839', '0.6143', '0.2196', '0.2071', '0.9357']","['0.3733', '0.7273', '0.5532', '0.7897', '0.5211', '0.5495', '0.4114', '0.6591', '0.4708']","['0.6554', '0.1714', '0.6964', '0.3821', '0.6839', '0.6143', '0.2196', '0.2071', '0.9357']","['0.4757', '0.2775', '0.6166', '0.5150', '0.5915', '0.5801', '0.2864', '0.3152', '0.6264']","['0.6554', '0.1714', '0.6964', '0.3821', '0.6839', '0.6143', '0.2196', '0.2071', '0.9357']","['0.8625', '0.9920', '0.9297', '0.9873', '0.9214', '0.9371', '0.9607', '0.9866', '0.8685']","[[367, 0, 35, 5, 68, 59, 9, 0, 17], [102, 96, 24, 10, 57, 22, 109, 30, 110], [6, 0, 390, 2, 145, 11, 1, 0, 5], [72, 21, 62, 214, 23, 7, 47, 28, 86], [52, 3, 63, 1, 383, 50, 1, 0, 7], [35, 1, 4, 2, 10, 344, 2, 1, 161], [101, 4, 112, 26, 45, 50, 123, 1, 98], [246, 7, 10, 6, 2, 63, 5, 116, 105], [2, 0, 5, 5, 2, 20, 2, 0, 524]]","[1, 7, 5, 1, 1, 1, 1, 7, 2, 1, 5, 5, 7, 2, 5, 2]","[1, 7, 5, 1, 1, 1, 1, 7, 2, 1, 5, 5, 7, 2, 5, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.713852882385254
2,"['0.7018', '0.2839', '0.8411', '0.6179', '0.5500', '0.6661', '0.4304', '0.0929', '0.8571']","['0.3816', '0.9244', '0.5548', '0.6146', '0.5159', '0.7723', '0.3725', '0.8125', '0.7559']","['0.7018', '0.2839', '0.8411', '0.6179', '0.5500', '0.6661', '0.4304', '0.0929', '0.8571']","['0.4943', '0.4344', '0.6686', '0.6162', '0.5324', '0.7152', '0.3993', '0.1667', '0.8033']","['0.7018', '0.2839', '0.8411', '0.6179', '0.5500', '0.6661', '0.4304', '0.0929', '0.8571']","['0.8578', '0.9971', '0.9156', '0.9516', '0.9355', '0.9754', '0.9094', '0.9973', '0.9654']","[[393, 0, 26, 26, 69, 25, 20, 0, 1], [80, 159, 36, 52, 47, 6, 142, 9, 29], [9, 0, 471, 4, 69, 2, 4, 0, 1], [43, 9, 64, 346, 12, 3, 71, 2, 10], [50, 1, 171, 3, 308, 17, 8, 0, 2], [46, 0, 7, 12, 37, 373, 37, 1, 47], [97, 1, 62, 56, 45, 22, 241, 0, 36], [309, 2, 6, 43, 6, 14, 99, 52, 29], [3, 0, 6, 21, 4, 21, 25, 0, 480]]","[4, 7, 7, 4, 7, 4, 7, 7, 7, 7, 7, 6, 7, 7, 3, 4]","[4, 7, 7, 4, 7, 4, 7, 7, 7, 7, 7, 6, 7, 7, 3, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.4855856895446777
3,"['0.7304', '0.4179', '0.8179', '0.6411', '0.5446', '0.8679', '0.5607', '0.5125', '0.8250']","['0.4750', '0.8041', '0.6609', '0.6944', '0.6703', '0.7054', '0.5761', '0.6801', '0.8148']","['0.7304', '0.4179', '0.8179', '0.6411', '0.5446', '0.8679', '0.5607', '0.5125', '0.8250']","['0.5757', '0.5499', '0.7310', '0.6667', '0.6010', '0.7782', '0.5683', '0.5845', '0.8199']","['0.7304', '0.4179', '0.8179', '0.6411', '0.5446', '0.8679', '0.5607', '0.5125', '0.8250']","['0.8991', '0.9873', '0.9475', '0.9647', '0.9665', '0.9547', '0.9484', '0.9699', '0.9766']","[[409, 0, 8, 25, 28, 46, 29, 14, 1], [56, 234, 17, 57, 21, 6, 68, 84, 17], [14, 0, 458, 3, 69, 5, 8, 3, 0], [39, 32, 36, 359, 4, 1, 66, 13, 10], [48, 6, 150, 6, 305, 32, 11, 0, 2], [9, 0, 0, 5, 2, 486, 23, 12, 23], [92, 12, 20, 19, 21, 47, 314, 2, 33], [192, 7, 1, 30, 0, 15, 9, 287, 19], [2, 0, 3, 13, 5, 51, 17, 7, 462]]","[4, 4, 4, 2, 4, 5, 4, 4, 4, 4, 7, 2, 4, 7, 2, 8]","[4, 4, 4, 2, 4, 5, 4, 4, 4, 4, 7, 2, 4, 7, 2, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.2550346851348877
4,"['0.6589', '0.5536', '0.7304', '0.6304', '0.6589', '0.8268', '0.7268', '0.5179', '0.8750']","['0.5582', '0.7654', '0.7330', '0.7575', '0.6519', '0.7704', '0.5218', '0.7379', '0.8033']","['0.6589', '0.5536', '0.7304', '0.6304', '0.6589', '0.8268', '0.7268', '0.5179', '0.8750']","['0.6044', '0.6425', '0.7317', '0.6881', '0.6554', '0.7976', '0.6075', '0.6086', '0.8376']","['0.6589', '0.5536', '0.7304', '0.6304', '0.6589', '0.8268', '0.7268', '0.5179', '0.8750']","['0.9348', '0.9788', '0.9667', '0.9748', '0.9560', '0.9692', '0.9167', '0.9770', '0.9732']","[[369, 0, 3, 26, 30, 37, 79, 15, 1], [16, 310, 9, 36, 15, 4, 96, 55, 19], [8, 0, 409, 2, 118, 4, 18, 1, 0], [14, 61, 18, 353, 5, 2, 75, 20, 12], [30, 6, 111, 5, 369, 24, 14, 0, 1], [7, 2, 0, 3, 6, 463, 42, 6, 31], [42, 9, 7, 13, 15, 29, 407, 2, 36], [172, 17, 0, 22, 4, 10, 25, 290, 20], [3, 0, 1, 6, 4, 28, 24, 4, 490]]","[2, 2, 5, 5, 3, 5, 2, 8, 9, 8, 2, 5, 5, 8, 5, 8]","[2, 2, 5, 5, 3, 5, 2, 8, 9, 8, 2, 5, 5, 8, 5, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.0665817260742188
5,"['0.5714', '0.5768', '0.7286', '0.6518', '0.7536', '0.7964', '0.7161', '0.7089', '0.8946']","['0.6478', '0.7162', '0.7655', '0.7866', '0.6152', '0.8321', '0.6355', '0.6352', '0.8081']","['0.5714', '0.5768', '0.7286', '0.6518', '0.7536', '0.7964', '0.7161', '0.7089', '0.8946']","['0.6072', '0.6390', '0.7466', '0.7129', '0.6774', '0.8139', '0.6734', '0.6700', '0.8492']","['0.5714', '0.5768', '0.7286', '0.6518', '0.7536', '0.7964', '0.7161', '0.7089', '0.8946']","['0.9612', '0.9714', '0.9721', '0.9779', '0.9411', '0.9799', '0.9487', '0.9491', '0.9734']","[[320, 2, 5, 25, 59, 31, 52, 64, 2], [14, 323, 8, 27, 20, 4, 48, 100, 16], [6, 0, 408, 2, 123, 3, 13, 4, 1], [12, 76, 13, 365, 6, 1, 60, 13, 14], [7, 6, 92, 4, 422, 13, 7, 8, 1], [2, 2, 0, 2, 23, 446, 31, 19, 35], [38, 16, 6, 14, 21, 23, 401, 6, 35], [93, 26, 0, 20, 4, 4, 1, 397, 15], [2, 0, 1, 5, 8, 11, 18, 14, 501]]","[2, 5, 8, 5, 3, 3, 2, 2, 6, 7, 7, 8, 2, 2, 4, 8]","[2, 5, 8, 5, 3, 3, 2, 2, 6, 7, 7, 8, 2, 2, 4, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9919748902320862
6,"['0.6554', '0.6161', '0.6964', '0.6946', '0.7893', '0.8482', '0.7339', '0.7000', '0.8946']","['0.6210', '0.7372', '0.8460', '0.8071', '0.6885', '0.8407', '0.6576', '0.6689', '0.8081']","['0.6554', '0.6161', '0.6964', '0.6946', '0.7893', '0.8482', '0.7339', '0.7000', '0.8946']","['0.6377', '0.6712', '0.7640', '0.7466', '0.7354', '0.8444', '0.6937', '0.6841', '0.8492']","['0.6554', '0.6161', '0.6964', '0.6946', '0.7893', '0.8482', '0.7339', '0.7000', '0.8946']","['0.9500', '0.9725', '0.9842', '0.9792', '0.9554', '0.9799', '0.9522', '0.9567', '0.9734']","[[367, 2, 3, 19, 32, 31, 59, 45, 2], [25, 345, 1, 27, 10, 4, 31, 89, 28], [8, 1, 390, 5, 120, 3, 29, 3, 1], [39, 67, 2, 389, 3, 1, 34, 12, 13], [10, 8, 60, 4, 442, 16, 11, 8, 1], [4, 1, 0, 2, 10, 475, 32, 14, 22], [34, 22, 5, 13, 14, 20, 411, 8, 33], [103, 21, 0, 18, 2, 3, 2, 392, 19], [1, 1, 0, 5, 9, 12, 16, 15, 501]]","[8, 1, 8, 1, 8, 8, 2, 2, 2, 4, 1, 2, 4, 5, 1, 9]","[8, 1, 8, 1, 8, 8, 2, 2, 2, 4, 1, 2, 4, 5, 1, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.991521954536438
7,"['0.7107', '0.7214', '0.7643', '0.6250', '0.8000', '0.8161', '0.6375', '0.7929', '0.8696']","['0.6123', '0.6591', '0.8392', '0.8516', '0.6914', '0.8822', '0.7661', '0.6647', '0.8759']","['0.7107', '0.7214', '0.7643', '0.6250', '0.8000', '0.8161', '0.6375', '0.7929', '0.8696']","['0.6579', '0.6888', '0.8000', '0.7209', '0.7417', '0.8479', '0.6959', '0.7231', '0.8728']","['0.7107', '0.7214', '0.7643', '0.6250', '0.8000', '0.8161', '0.6375', '0.7929', '0.8696']","['0.9437', '0.9533', '0.9817', '0.9864', '0.9554', '0.9864', '0.9757', '0.9500', '0.9846']","[[398, 3, 4, 21, 44, 11, 21, 58, 0], [20, 404, 2, 16, 6, 1, 18, 82, 11], [10, 2, 428, 5, 97, 2, 13, 2, 1], [53, 101, 4, 350, 3, 1, 16, 20, 12], [16, 10, 61, 0, 448, 8, 7, 9, 1], [13, 6, 0, 0, 27, 457, 23, 17, 17], [62, 59, 11, 8, 12, 15, 357, 16, 20], [75, 23, 0, 7, 2, 1, 1, 444, 7], [3, 5, 0, 4, 9, 22, 10, 20, 487]]","[2, 4, 2, 8, 2, 9, 1, 4, 1, 2, 3, 6, 5, 3, 2, 7]","[2, 4, 2, 8, 2, 9, 1, 4, 1, 2, 3, 6, 5, 3, 2, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8153579235076904
8,"['0.7393', '0.5839', '0.7946', '0.6696', '0.7929', '0.8107', '0.7518', '0.8143', '0.8750']","['0.5856', '0.7786', '0.8396', '0.8661', '0.7115', '0.9116', '0.7558', '0.6396', '0.8781']","['0.7393', '0.5839', '0.7946', '0.6696', '0.7929', '0.8107', '0.7518', '0.8143', '0.8750']","['0.6535', '0.6673', '0.8165', '0.7553', '0.7500', '0.8582', '0.7538', '0.7164', '0.8766']","['0.7393', '0.5839', '0.7946', '0.6696', '0.7929', '0.8107', '0.7518', '0.8143', '0.8750']","['0.9346', '0.9792', '0.9810', '0.9871', '0.9598', '0.9902', '0.9696', '0.9426', '0.9848']","[[414, 1, 3, 13, 45, 9, 25, 50, 0], [32, 327, 3, 20, 7, 1, 32, 127, 11], [12, 0, 445, 4, 80, 4, 12, 2, 1], [82, 46, 4, 375, 3, 1, 16, 24, 9], [14, 8, 68, 0, 444, 7, 10, 8, 1], [14, 5, 0, 0, 25, 454, 27, 11, 24], [51, 21, 7, 11, 10, 8, 421, 13, 18], [83, 7, 0, 6, 2, 1, 1, 456, 4], [5, 5, 0, 4, 8, 13, 13, 22, 490]]","[6, 5, 5, 5, 4, 4, 4, 7, 7, 7, 3, 4, 4, 1, 6, 6]","[6, 5, 5, 5, 4, 4, 4, 7, 7, 7, 3, 4, 4, 1, 6, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8063485622406006
9,"['0.6554', '0.7304', '0.8018', '0.6625', '0.7732', '0.8500', '0.7786', '0.8554', '0.9036']","['0.7210', '0.7027', '0.8346', '0.9229', '0.7217', '0.8734', '0.7517', '0.6942', '0.8519']","['0.6554', '0.7304', '0.8018', '0.6625', '0.7732', '0.8500', '0.7786', '0.8554', '0.9036']","['0.6866', '0.7163', '0.8179', '0.7713', '0.7466', '0.8615', '0.7649', '0.7664', '0.8769']","['0.6554', '0.7304', '0.8018', '0.6625', '0.7732', '0.8500', '0.7786', '0.8554', '0.9036']","['0.9683', '0.9614', '0.9801', '0.9931', '0.9627', '0.9846', '0.9679', '0.9529', '0.9804']","[[367, 2, 3, 11, 51, 20, 48, 57, 1], [12, 409, 3, 6, 7, 2, 25, 87, 9], [8, 1, 449, 2, 75, 9, 13, 1, 2], [33, 97, 4, 371, 2, 1, 15, 25, 12], [9, 11, 74, 1, 433, 14, 11, 6, 1], [8, 4, 0, 0, 19, 476, 16, 7, 30], [23, 30, 5, 6, 8, 12, 436, 13, 27], [47, 23, 0, 2, 1, 1, 1, 479, 6], [2, 5, 0, 3, 4, 10, 15, 15, 506]]","[7, 2, 9, 4, 9, 5, 4, 9, 5, 9, 4, 8, 9, 9, 5, 8]","[7, 2, 9, 4, 9, 5, 4, 9, 5, 9, 4, 8, 9, 9, 5, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.7603414058685303
