cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.8862', '0.8860', '0.5586', '0.8557', '0.7935', '0.7231', '0.9087', '0.7988', '0.6800', '0.7612']","['0.8001', '0.9163', '0.8382', '0.7989', '0.8065', '0.8041', '0.6819', '0.8361', '0.6589', '0.7772']","['0.8862', '0.8860', '0.5586', '0.8557', '0.7935', '0.7231', '0.9087', '0.7988', '0.6800', '0.7612']","['0.8410', '0.9009', '0.6704', '0.8264', '0.7999', '0.7615', '0.7791', '0.8170', '0.6693', '0.7691']","['0.8862', '0.8860', '0.5586', '0.8557', '0.7935', '0.7231', '0.9087', '0.7988', '0.6800', '0.7612']","['0.9761', '0.9909', '0.9881', '0.9757', '0.9790', '0.9805', '0.9522', '0.9826', '0.9613', '0.9755']","[[2422, 4, 17, 41, 46, 46, 119, 4, 30, 4], [0, 2518, 28, 25, 3, 32, 64, 7, 153, 12], [84, 31, 1549, 19, 80, 68, 646, 86, 208, 2], [76, 8, 27, 2432, 17, 70, 25, 89, 54, 44], [14, 53, 16, 14, 2209, 2, 91, 2, 154, 229], [267, 17, 14, 94, 56, 2016, 196, 2, 100, 26], [48, 9, 125, 4, 11, 58, 2577, 0, 4, 0], [49, 26, 1, 188, 10, 1, 0, 2239, 152, 137], [36, 78, 71, 85, 162, 204, 57, 31, 1885, 163], [31, 4, 0, 142, 145, 10, 4, 218, 121, 2152]]",-1,-1,-1,-1
1,"['0.9071', '0.9659', '0.8961', '0.8223', '0.9163', '0.7618', '0.9446', '0.9051', '0.7421', '0.8171']","['0.9586', '0.8866', '0.8409', '0.9037', '0.7842', '0.9135', '0.8251', '0.8883', '0.8636', '0.8511']","['0.9071', '0.9659', '0.8961', '0.8223', '0.9163', '0.7618', '0.9446', '0.9051', '0.7421', '0.8171']","['0.9321', '0.9246', '0.8677', '0.8611', '0.8451', '0.8308', '0.8808', '0.8966', '0.7982', '0.8338']","['0.9071', '0.9659', '0.8961', '0.8223', '0.9163', '0.7618', '0.9446', '0.9051', '0.7421', '0.8171']","['0.9958', '0.9860', '0.9814', '0.9901', '0.9722', '0.9920', '0.9774', '0.9873', '0.9871', '0.9840']","[[2479, 9, 25, 23, 52, 12, 124, 6, 2, 1], [0, 2745, 7, 12, 7, 9, 29, 3, 25, 5], [17, 10, 2485, 12, 65, 3, 140, 30, 10, 1], [10, 20, 158, 2337, 30, 31, 12, 88, 126, 30], [1, 15, 20, 2, 2551, 1, 74, 0, 13, 107], [41, 33, 38, 132, 143, 2124, 172, 5, 74, 26], [13, 22, 86, 1, 24, 6, 2679, 0, 5, 0], [12, 44, 17, 8, 11, 1, 0, 2537, 30, 143], [7, 180, 105, 34, 131, 128, 15, 24, 2057, 91], [6, 18, 14, 25, 239, 10, 2, 163, 40, 2310]]","[7, 8, 7, 7, 8, 9, 3, 2, 8, 7, 9, 2, 1, 7, 4, 2]","[8, 3, 9, 9, 3, 6, 3, 3, 5, 1, 3, 5, 1, 5, 1, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 1. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 1. 0. 0. 0. 0. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 0. 0. 0. 1. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 0.]]",16
2,"['0.9506', '0.9532', '0.8702', '0.8519', '0.9023', '0.8924', '0.9577', '0.9190', '0.8449', '0.8836']","['0.9396', '0.9600', '0.9444', '0.9198', '0.9020', '0.8532', '0.9105', '0.9070', '0.8376', '0.8596']","['0.9506', '0.9532', '0.8702', '0.8519', '0.9023', '0.8924', '0.9577', '0.9190', '0.8449', '0.8836']","['0.9451', '0.9566', '0.9058', '0.8845', '0.9021', '0.8724', '0.9335', '0.9130', '0.8412', '0.8714']","['0.9506', '0.9532', '0.8702', '0.8519', '0.9023', '0.8924', '0.9577', '0.9190', '0.8449', '0.8836']","['0.9934', '0.9955', '0.9944', '0.9916', '0.9892', '0.9830', '0.9894', '0.9895', '0.9820', '0.9838']","[[2598, 4, 4, 23, 27, 26, 30, 4, 15, 2], [0, 2709, 5, 15, 2, 23, 16, 3, 60, 9], [68, 7, 2413, 18, 61, 11, 114, 25, 52, 4], [24, 3, 75, 2421, 7, 97, 6, 52, 134, 23], [3, 7, 1, 3, 2512, 1, 63, 0, 31, 163], [14, 14, 9, 87, 61, 2488, 30, 7, 58, 20], [33, 15, 3, 1, 15, 39, 2716, 0, 14, 0], [9, 20, 11, 6, 1, 1, 0, 2576, 47, 132], [4, 39, 32, 32, 31, 218, 7, 12, 2342, 55], [12, 4, 2, 26, 68, 12, 1, 161, 43, 2498]]","[1, 8, 0, 9, 6, 7, 9, 2, 9, 0, 8, 1, 0, 0, 3, 3]","[9, 6, 5, 0, 5, 3, 3, 5, 5, 9, 6, 3, 9, 3, 5, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [0. 1. 1. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 0. 0. 0. 1. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 2. 1. 0. 0. 1. 1. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [2. 1. 0. 0. 0. 0. 0. 2. 0. 0.]]",32
3,"['0.9499', '0.9638', '0.9005', '0.8603', '0.9192', '0.8698', '0.9542', '0.9254', '0.9012', '0.9148']","['0.9622', '0.9557', '0.9512', '0.9339', '0.9159', '0.9193', '0.9373', '0.9143', '0.8280', '0.8563']","['0.9499', '0.9638', '0.9005', '0.8603', '0.9192', '0.8698', '0.9542', '0.9254', '0.9012', '0.9148']","['0.9560', '0.9597', '0.9252', '0.8956', '0.9175', '0.8938', '0.9457', '0.9199', '0.8630', '0.8846']","['0.9499', '0.9638', '0.9005', '0.8603', '0.9192', '0.8698', '0.9542', '0.9254', '0.9012', '0.9148']","['0.9960', '0.9950', '0.9949', '0.9931', '0.9907', '0.9916', '0.9928', '0.9904', '0.9794', '0.9828']","[[2596, 4, 3, 9, 24, 17, 18, 6, 51, 5], [0, 2739, 7, 6, 4, 4, 20, 7, 41, 14], [36, 12, 2497, 18, 46, 4, 40, 40, 72, 8], [16, 2, 70, 2445, 5, 73, 2, 57, 137, 35], [3, 11, 4, 3, 2559, 0, 61, 0, 20, 123], [8, 19, 9, 86, 62, 2425, 37, 8, 105, 29], [27, 20, 7, 1, 14, 17, 2706, 0, 44, 0], [5, 10, 8, 2, 2, 1, 0, 2594, 15, 166], [1, 47, 20, 27, 18, 89, 2, 16, 2498, 54], [6, 2, 0, 21, 60, 8, 1, 109, 34, 2586]]","[9, 0, 7, 5, 7, 9, 3, 8, 3, 4, 7, 0, 1, 7, 4, 6]","[2, 6, 5, 5, 3, 6, 3, 7, 5, 9, 5, 8, 5, 0, 1, 8]","[[0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]
 [0. 1. 1. 0. 2. 0. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
 [1. 1. 1. 2. 0. 0. 0. 2. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 2. 2. 0. 1. 1. 3. 1. 1.]
 [1. 0. 0. 0. 0. 0. 0. 0. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [1. 0. 0. 0. 0. 0. 1. 1. 0. 0.]
 [2. 1. 0. 0. 1. 0. 0. 2. 0. 0.]]",48
4,"['0.9598', '0.9645', '0.9419', '0.8557', '0.9062', '0.8651', '0.9397', '0.9401', '0.8571', '0.9282']","['0.9570', '0.9628', '0.9044', '0.9272', '0.9238', '0.8993', '0.9364', '0.9124', '0.8846', '0.8553']","['0.9598', '0.9645', '0.9419', '0.8557', '0.9062', '0.8651', '0.9397', '0.9401', '0.8571', '0.9282']","['0.9583', '0.9636', '0.9228', '0.8900', '0.9150', '0.8819', '0.9380', '0.9260', '0.8706', '0.8902']","['0.9598', '0.9645', '0.9419', '0.8557', '0.9062', '0.8651', '0.9397', '0.9401', '0.8571', '0.9282']","['0.9953', '0.9958', '0.9891', '0.9924', '0.9918', '0.9893', '0.9928', '0.9900', '0.9877', '0.9824']","[[2623, 1, 14, 16, 28, 6, 15, 6, 21, 3], [0, 2741, 14, 3, 6, 3, 30, 10, 23, 12], [19, 7, 2612, 21, 32, 3, 24, 27, 24, 4], [13, 3, 121, 2432, 4, 62, 4, 61, 109, 33], [4, 13, 9, 3, 2523, 0, 60, 0, 11, 161], [14, 22, 24, 101, 73, 2412, 39, 10, 56, 37], [49, 12, 31, 1, 14, 27, 2665, 0, 37, 0], [2, 14, 15, 0, 0, 0, 0, 2635, 9, 128], [9, 32, 46, 27, 21, 162, 8, 25, 2376, 66], [8, 2, 2, 19, 30, 7, 1, 114, 20, 2624]]","[8, 1, 4, 5, 3, 8, 4, 0, 1, 9, 1, 6, 1, 4, 6, 1]","[5, 5, 5, 5, 0, 6, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]","[[0. 0. 0. 1. 0. 0. 0. 1. 0. 1.]
 [0. 1. 1. 0. 2. 0. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
 [1. 1. 1. 2. 1. 0. 0. 2. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 6. 2. 2. 2. 2. 3. 3. 2. 2.]
 [1. 0. 0. 0. 0. 0. 0. 0. 3. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [1. 0. 0. 0. 0. 0. 1. 1. 0. 0.]
 [2. 1. 0. 0. 1. 0. 0. 2. 0. 0.]]",64
5,"['0.9579', '0.9641', '0.9023', '0.8818', '0.9231', '0.8895', '0.9531', '0.9465', '0.8867', '0.9155']","['0.9503', '0.9631', '0.9488', '0.9351', '0.9192', '0.9101', '0.9222', '0.9260', '0.8553', '0.8949']","['0.9579', '0.9641', '0.9023', '0.8818', '0.9231', '0.8895', '0.9531', '0.9465', '0.8867', '0.9155']","['0.9541', '0.9636', '0.9250', '0.9076', '0.9211', '0.8997', '0.9374', '0.9361', '0.8707', '0.9051']","['0.9579', '0.9641', '0.9023', '0.8818', '0.9231', '0.8895', '0.9531', '0.9465', '0.8867', '0.9155']","['0.9946', '0.9958', '0.9946', '0.9931', '0.9910', '0.9903', '0.9909', '0.9916', '0.9835', '0.9879']","[[2618, 1, 6, 10, 26, 15, 13, 5, 37, 2], [0, 2740, 7, 6, 9, 2, 33, 12, 24, 9], [57, 10, 2502, 21, 42, 3, 52, 28, 55, 3], [16, 4, 84, 2506, 4, 59, 5, 41, 102, 21], [3, 9, 1, 3, 2570, 0, 65, 0, 24, 109], [7, 13, 7, 78, 54, 2480, 44, 8, 73, 24], [27, 14, 5, 1, 16, 21, 2703, 0, 49, 0], [5, 13, 12, 1, 1, 0, 0, 2653, 16, 102], [10, 37, 13, 32, 26, 136, 15, 11, 2458, 34], [12, 4, 0, 22, 48, 9, 1, 107, 36, 2588]]","[0, 0, 3, 3, 0, 7, 6, 6, 6, 1, 9, 3, 4, 5, 1, 4]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 5, 5, 8, 5]","[[0. 0. 0. 2. 0. 0. 0. 1. 0. 1.]
 [0. 1. 1. 0. 2. 0. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
 [1. 1. 1. 2. 1. 0. 0. 2. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [5. 7. 2. 4. 4. 3. 6. 4. 2. 3.]
 [1. 0. 0. 0. 0. 0. 0. 0. 3. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [2. 1. 0. 0. 1. 0. 0. 2. 0. 0.]]",80
6,"['0.9682', '0.9634', '0.9275', '0.8761', '0.9289', '0.8874', '0.9570', '0.9543', '0.8409', '0.9179']","['0.9370', '0.9631', '0.9329', '0.9382', '0.9259', '0.8801', '0.9086', '0.9196', '0.9170', '0.9010']","['0.9682', '0.9634', '0.9275', '0.8761', '0.9289', '0.8874', '0.9570', '0.9543', '0.8409', '0.9179']","['0.9523', '0.9632', '0.9302', '0.9061', '0.9274', '0.8837', '0.9322', '0.9366', '0.8773', '0.9094']","['0.9682', '0.9634', '0.9275', '0.8761', '0.9289', '0.8874', '0.9570', '0.9543', '0.8409', '0.9179']","['0.9930', '0.9958', '0.9927', '0.9935', '0.9918', '0.9866', '0.9892', '0.9907', '0.9916', '0.9887']","[[2646, 1, 4, 11, 20, 13, 19, 3, 14, 2], [1, 2738, 6, 3, 15, 1, 41, 14, 17, 6], [45, 11, 2572, 19, 25, 3, 43, 29, 23, 3], [22, 2, 115, 2490, 3, 60, 6, 49, 73, 22], [4, 9, 3, 1, 2586, 0, 87, 1, 8, 85], [30, 17, 14, 79, 50, 2474, 55, 13, 32, 24], [34, 9, 4, 1, 8, 41, 2714, 0, 25, 0], [7, 11, 11, 0, 2, 0, 0, 2675, 5, 92], [20, 42, 27, 29, 29, 209, 21, 13, 2331, 51], [15, 3, 1, 21, 55, 10, 1, 112, 14, 2595]]","[5, 0, 6, 1, 2, 3, 1, 0, 0, 7, 7, 2, 8, 3, 7, 8]","[5, 5, 5, 5, 3, 5, 3, 3, 5, 5, 3, 5, 5, 5, 5, 5]","[[0. 0. 0. 2. 0. 0. 0. 1. 0. 1.]
 [0. 1. 1. 0. 2. 0. 0. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
 [2. 2. 2. 2. 1. 0. 0. 3. 2. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [7. 8. 3. 6. 4. 4. 7. 6. 4. 3.]
 [1. 0. 0. 0. 0. 0. 0. 0. 3. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
 [1. 1. 0. 0. 0. 0. 1. 1. 0. 0.]
 [2. 1. 0. 0. 1. 0. 0. 2. 0. 0.]]",96
7,"['0.9704', '0.9525', '0.9016', '0.8863', '0.9221', '0.8702', '0.9584', '0.9379', '0.8889', '0.9476']","['0.9257', '0.9748', '0.9445', '0.9326', '0.9321', '0.9210', '0.9045', '0.9406', '0.8963', '0.8718']","['0.9704', '0.9525', '0.9016', '0.8863', '0.9221', '0.8702', '0.9584', '0.9379', '0.8889', '0.9476']","['0.9475', '0.9635', '0.9225', '0.9089', '0.9270', '0.8949', '0.9307', '0.9393', '0.8926', '0.9081']","['0.9704', '0.9525', '0.9016', '0.8863', '0.9221', '0.8702', '0.9584', '0.9379', '0.8889', '0.9476']","['0.9916', '0.9972', '0.9942', '0.9928', '0.9926', '0.9917', '0.9886', '0.9934', '0.9887', '0.9843']","[[2652, 1, 1, 14, 23, 3, 15, 1, 21, 2], [1, 2707, 7, 2, 16, 1, 43, 23, 28, 14], [72, 6, 2500, 21, 28, 2, 64, 23, 49, 8], [24, 1, 96, 2519, 3, 54, 6, 38, 77, 24], [6, 7, 2, 3, 2567, 0, 49, 0, 12, 138], [32, 19, 14, 89, 43, 2426, 91, 15, 32, 27], [34, 10, 3, 2, 15, 16, 2718, 0, 38, 0], [9, 7, 12, 0, 1, 0, 0, 2629, 13, 132], [18, 19, 12, 29, 31, 124, 18, 8, 2464, 49], [17, 0, 0, 22, 27, 8, 1, 58, 15, 2679]]","[3, 2, 6, 6, 1, 6, 6, 3, 0, 4, 9, 4, 0, 3, 2, 6]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]","[[ 0.  0.  0.  2.  0.  0.  0.  1.  0.  1.]
 [ 0.  1.  1.  0.  2.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  1.]
 [ 3.  2.  2.  2.  1.  0.  0.  3.  2.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 8.  9.  5.  9.  6.  4. 12.  6.  4.  4.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  3.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 1.  1.  0.  0.  0.  0.  1.  1.  0.  0.]
 [ 2.  1.  0.  0.  1.  0.  0.  2.  0.  0.]]",112
8,"['0.9521', '0.9472', '0.8969', '0.8761', '0.8951', '0.8777', '0.9573', '0.9468', '0.9069', '0.9480']","['0.9549', '0.9754', '0.9478', '0.9361', '0.9425', '0.9151', '0.8981', '0.9316', '0.8610', '0.8587']","['0.9521', '0.9472', '0.8969', '0.8761', '0.8951', '0.8777', '0.9573', '0.9468', '0.9069', '0.9480']","['0.9535', '0.9611', '0.9216', '0.9051', '0.9182', '0.8960', '0.9268', '0.9391', '0.8833', '0.9011']","['0.9521', '0.9472', '0.8969', '0.8761', '0.8951', '0.8777', '0.9573', '0.9468', '0.9069', '0.9480']","['0.9951', '0.9973', '0.9946', '0.9932', '0.9940', '0.9910', '0.9878', '0.9923', '0.9839', '0.9825']","[[2602, 1, 2, 19, 17, 18, 29, 5, 35, 5], [0, 2692, 5, 4, 12, 1, 53, 24, 43, 8], [55, 10, 2487, 18, 20, 4, 71, 24, 75, 9], [17, 1, 101, 2490, 1, 51, 5, 43, 109, 24], [3, 7, 1, 4, 2492, 0, 74, 1, 23, 179], [9, 21, 7, 78, 55, 2447, 63, 18, 44, 46], [21, 4, 4, 3, 10, 31, 2715, 0, 48, 0], [3, 7, 10, 0, 1, 0, 0, 2654, 11, 117], [5, 16, 7, 23, 18, 116, 12, 8, 2514, 53], [10, 1, 0, 21, 18, 6, 1, 72, 18, 2680]]","[9, 9, 1, 0, 2, 3, 7, 4, 0, 9, 5, 4, 6, 1, 1, 1]","[3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[ 0.  0.  0.  2.  0.  0.  0.  1.  0.  1.]
 [ 0.  1.  1.  0.  2.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  1.]
 [ 3.  2.  2.  2.  1.  0.  0.  3.  2.  3.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [10. 13.  6. 10.  8.  5. 13.  7.  4.  6.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  3.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 1.  1.  0.  0.  0.  0.  1.  1.  0.  0.]
 [ 2.  1.  0.  0.  1.  0.  0.  2.  0.  0.]]",128
9,"['0.9535', '0.9560', '0.9102', '0.8744', '0.9400', '0.8913', '0.9594', '0.9465', '0.8907', '0.9324']","['0.9494', '0.9721', '0.9317', '0.9424', '0.9068', '0.9053', '0.9064', '0.9485', '0.8901', '0.9058']","['0.9535', '0.9560', '0.9102', '0.8744', '0.9400', '0.8913', '0.9594', '0.9465', '0.8907', '0.9324']","['0.9514', '0.9640', '0.9208', '0.9071', '0.9231', '0.8982', '0.9322', '0.9475', '0.8904', '0.9189']","['0.9535', '0.9560', '0.9102', '0.8744', '0.9400', '0.8913', '0.9594', '0.9465', '0.8907', '0.9324']","['0.9945', '0.9969', '0.9927', '0.9940', '0.9893', '0.9897', '0.9888', '0.9943', '0.9879', '0.9891']","[[2606, 1, 8, 21, 32, 14, 25, 1, 23, 2], [0, 2717, 6, 4, 20, 1, 50, 19, 20, 5], [50, 12, 2524, 14, 27, 4, 69, 15, 52, 6], [21, 1, 124, 2485, 2, 60, 5, 36, 86, 22], [4, 7, 2, 5, 2617, 0, 46, 0, 22, 81], [12, 19, 10, 65, 65, 2485, 65, 9, 36, 22], [21, 7, 4, 4, 15, 29, 2721, 0, 35, 0], [8, 8, 14, 1, 5, 0, 0, 2653, 10, 104], [8, 23, 17, 19, 35, 143, 20, 6, 2469, 32], [15, 0, 0, 19, 68, 9, 1, 58, 21, 2636]]","[3, 9, 3, 0, 9, 5, 5, 9, 7, 2, 9, 7, 9, 2, 6, 2]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[[ 0.  0.  0.  2.  0.  0.  0.  1.  0.  1.]
 [ 0.  1.  1.  0.  2.  0.  0.  1.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  1.]
 [ 3.  2.  2.  2.  1.  0.  0.  3.  2.  3.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [11. 13.  9. 12.  8.  7. 14.  9.  4. 11.]
 [ 1.  0.  0.  0.  0.  0.  0.  0.  3.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 1.  1.  0.  0.  0.  0.  1.  1.  0.  0.]
 [ 2.  1.  0.  0.  1.  0.  0.  2.  0.  0.]]",144
