cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.2367', '0.0450', '0.0083', '0.0817', '0.6033', '0.3867', '0.0000', '0.0000', '0.0000', '0.0000']","['0.4277', '0.0957', '0.4167', '0.1485', '0.0999', '0.1635', '0.0000', '0.0000', '0.0000', '0.0000']","['0.2367', '0.0450', '0.0083', '0.0817', '0.6033', '0.3867', '0.0000', '0.0000', '0.0000', '0.0000']","['0.3047', '0.0612', '0.0163', '0.1054', '0.1714', '0.2298', '0.0000', '0.0000', '0.0000', '0.0000']","['0.2367', '0.0450', '0.0083', '0.0817', '0.6033', '0.3867', '0.0000', '0.0000', '0.0000', '0.0000']","['0.9648', '0.9528', '0.9987', '0.9480', '0.3957', '0.7802', '1.0000', '1.0000', '1.0000', '1.0000']","[[142, 13, 4, 29, 313, 99, 0, 0, 0, 0], [7, 27, 0, 16, 489, 61, 0, 0, 0, 0], [39, 28, 5, 41, 351, 136, 0, 0, 0, 0], [20, 45, 3, 49, 255, 228, 0, 0, 0, 0], [15, 27, 0, 32, 362, 164, 0, 0, 0, 0], [25, 36, 0, 51, 256, 232, 0, 0, 0, 0], [8, 47, 0, 28, 359, 158, 0, 0, 0, 0], [7, 29, 0, 17, 327, 220, 0, 0, 0, 0], [64, 13, 0, 48, 385, 90, 0, 0, 0, 0], [5, 17, 0, 19, 528, 31, 0, 0, 0, 0]]",-1,-1,-1,-1,2.256171226501465
1,"['0.4017', '0.4133', '0.1850', '0.1617', '0.1033', '0.3817', '0.0000', '0.0050', '0.3200', '0.0000']","['0.2897', '0.1920', '0.1421', '0.1827', '0.1554', '0.1662', '0.0000', '0.1579', '0.2500', '0.0000']","['0.4017', '0.4133', '0.1850', '0.1617', '0.1033', '0.3817', '0.0000', '0.0050', '0.3200', '0.0000']","['0.3366', '0.2622', '0.1608', '0.1715', '0.1241', '0.2315', '0.0000', '0.0097', '0.2807', '0.0000']","['0.4017', '0.4133', '0.1850', '0.1617', '0.1033', '0.3817', '0.0000', '0.0050', '0.3200', '0.0000']","['0.8906', '0.8067', '0.8759', '0.9196', '0.9376', '0.7872', '1.0000', '0.9970', '0.8933', '1.0000']","[[241, 64, 72, 20, 21, 75, 0, 0, 107, 0], [25, 248, 58, 37, 39, 56, 0, 1, 136, 0], [118, 114, 111, 39, 44, 133, 0, 2, 39, 0], [67, 92, 72, 97, 35, 213, 0, 4, 20, 0], [58, 101, 103, 70, 62, 165, 0, 4, 37, 0], [67, 83, 70, 82, 43, 229, 0, 3, 23, 0], [32, 198, 63, 85, 47, 148, 0, 2, 25, 0], [39, 80, 112, 37, 56, 236, 0, 3, 37, 0], [146, 94, 36, 37, 12, 83, 0, 0, 192, 0], [39, 218, 84, 27, 40, 40, 0, 0, 152, 0]]","[2, 3, 2, 0, 4, 0, 4, 8, 4, 5, 2, 0, 4, 2, 5, 8]","[2, 3, 2, 0, 4, 0, 4, 8, 4, 5, 2, 0, 4, 2, 5, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.0756192207336426
2,"['0.5117', '0.2000', '0.1650', '0.1150', '0.0783', '0.3800', '0.0833', '0.0183', '0.3567', '0.1933']","['0.2972', '0.1881', '0.1196', '0.1816', '0.1526', '0.1787', '0.2793', '0.1486', '0.2480', '0.2755']","['0.5117', '0.2000', '0.1650', '0.1150', '0.0783', '0.3800', '0.0833', '0.0183', '0.3567', '0.1933']","['0.3760', '0.1939', '0.1387', '0.1408', '0.1035', '0.2431', '0.1284', '0.0326', '0.2925', '0.2272']","['0.5117', '0.2000', '0.1650', '0.1150', '0.0783', '0.3800', '0.0833', '0.0183', '0.3567', '0.1933']","['0.8656', '0.9041', '0.8650', '0.9424', '0.9517', '0.8059', '0.9761', '0.9883', '0.8798', '0.9435']","[[307, 36, 43, 14, 14, 55, 4, 6, 104, 17], [38, 120, 67, 22, 27, 44, 8, 2, 185, 87], [135, 60, 99, 28, 42, 124, 20, 18, 42, 32], [78, 39, 84, 69, 34, 213, 27, 7, 24, 25], [61, 63, 111, 64, 47, 162, 26, 10, 33, 23], [80, 40, 85, 61, 32, 228, 22, 5, 27, 20], [35, 124, 80, 53, 47, 140, 50, 10, 19, 42], [64, 34, 129, 30, 38, 205, 10, 11, 54, 25], [176, 39, 23, 20, 4, 82, 4, 4, 214, 34], [59, 83, 107, 19, 23, 23, 8, 1, 161, 116]]","[7, 5, 5, 0, 9, 2, 5, 6, 7, 2, 8, 3, 6, 7, 8, 3]","[7, 5, 5, 0, 9, 2, 5, 6, 7, 2, 8, 3, 6, 7, 8, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.016486406326294
3,"['0.5133', '0.2300', '0.1150', '0.1117', '0.1733', '0.4650', '0.2217', '0.0383', '0.3083', '0.1500']","['0.3557', '0.2560', '0.1348', '0.1460', '0.1672', '0.1853', '0.2676', '0.1825', '0.2941', '0.3689']","['0.5133', '0.2300', '0.1150', '0.1117', '0.1733', '0.4650', '0.2217', '0.0383', '0.3083', '0.1500']","['0.4202', '0.2423', '0.1241', '0.1265', '0.1702', '0.2650', '0.2425', '0.0634', '0.3011', '0.2133']","['0.5133', '0.2300', '0.1150', '0.1117', '0.1733', '0.4650', '0.2217', '0.0383', '0.3083', '0.1500']","['0.8967', '0.9257', '0.9180', '0.9274', '0.9041', '0.7728', '0.9326', '0.9809', '0.9178', '0.9715']","[[308, 33, 34, 18, 25, 66, 14, 6, 80, 16], [38, 138, 48, 29, 54, 54, 36, 9, 138, 56], [95, 45, 69, 57, 59, 166, 59, 19, 18, 13], [46, 35, 48, 67, 58, 248, 61, 17, 15, 5], [44, 27, 55, 68, 104, 188, 70, 14, 22, 8], [44, 29, 55, 54, 55, 279, 50, 15, 16, 3], [16, 50, 45, 74, 114, 154, 133, 5, 5, 4], [35, 35, 78, 44, 84, 234, 21, 23, 35, 11], [187, 45, 15, 21, 13, 82, 10, 4, 185, 38], [53, 102, 65, 27, 56, 35, 43, 14, 115, 90]]","[0, 3, 4, 5, 4, 6, 2, 4, 1, 3, 2, 0, 2, 3, 5, 9]","[0, 3, 4, 5, 4, 6, 2, 4, 1, 3, 2, 0, 2, 3, 5, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.8044129610061646
4,"['0.5317', '0.3183', '0.2217', '0.0883', '0.2300', '0.3033', '0.2300', '0.0533', '0.3367', '0.1533']","['0.3456', '0.2113', '0.1865', '0.2120', '0.1855', '0.2304', '0.2464', '0.2177', '0.2837', '0.3580']","['0.5317', '0.3183', '0.2217', '0.0883', '0.2300', '0.3033', '0.2300', '0.0533', '0.3367', '0.1533']","['0.4189', '0.2540', '0.2026', '0.1247', '0.2054', '0.2619', '0.2379', '0.0857', '0.3079', '0.2147']","['0.5317', '0.3183', '0.2217', '0.0883', '0.2300', '0.3033', '0.2300', '0.0533', '0.3367', '0.1533']","['0.8881', '0.8680', '0.8926', '0.9635', '0.8878', '0.8874', '0.9219', '0.9787', '0.9056', '0.9694']","[[319, 49, 41, 9, 24, 35, 12, 11, 87, 13], [42, 191, 33, 14, 53, 25, 20, 8, 157, 57], [105, 77, 133, 25, 83, 60, 66, 15, 21, 15], [49, 59, 81, 53, 64, 141, 94, 25, 22, 12], [41, 68, 100, 32, 138, 86, 89, 9, 27, 10], [50, 59, 80, 35, 63, 182, 75, 30, 21, 5], [18, 101, 73, 26, 145, 72, 138, 3, 8, 16], [47, 71, 109, 28, 108, 123, 35, 32, 34, 13], [184, 79, 10, 17, 11, 55, 11, 7, 202, 24], [68, 150, 53, 11, 55, 11, 20, 7, 133, 92]]","[4, 3, 2, 0, 0, 8, 2, 2, 7, 2, 1, 8, 2, 0, 3, 9]","[4, 3, 2, 0, 0, 8, 2, 2, 7, 2, 1, 8, 2, 0, 3, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.7731457948684692
5,"['0.5733', '0.3500', '0.2500', '0.0683', '0.1483', '0.3900', '0.2167', '0.0983', '0.2383', '0.1967']","['0.3264', '0.2685', '0.1685', '0.1990', '0.2009', '0.2185', '0.2680', '0.2521', '0.2918', '0.3420']","['0.5733', '0.3500', '0.2500', '0.0683', '0.1483', '0.3900', '0.2167', '0.0983', '0.2383', '0.1967']","['0.4160', '0.3039', '0.2013', '0.1017', '0.1707', '0.2801', '0.2396', '0.1415', '0.2624', '0.2497']","['0.5733', '0.3500', '0.2500', '0.0683', '0.1483', '0.3900', '0.2167', '0.0983', '0.2383', '0.1967']","['0.8685', '0.8941', '0.8630', '0.9694', '0.9344', '0.8450', '0.9343', '0.9676', '0.9357', '0.9580']","[[344, 43, 40, 9, 12, 40, 8, 12, 66, 26], [60, 210, 53, 5, 31, 40, 17, 13, 108, 63], [111, 52, 150, 21, 46, 101, 60, 23, 17, 19], [52, 40, 115, 41, 36, 190, 77, 29, 10, 10], [50, 45, 134, 35, 89, 119, 79, 19, 12, 18], [50, 38, 98, 21, 32, 234, 63, 38, 18, 8], [24, 71, 102, 29, 103, 101, 130, 13, 6, 21], [67, 55, 112, 25, 53, 166, 24, 59, 20, 19], [206, 101, 12, 12, 6, 58, 7, 12, 143, 43], [90, 127, 74, 8, 35, 22, 20, 16, 90, 118]]","[8, 8, 4, 5, 3, 0, 5, 2, 1, 8, 5, 5, 4, 4, 8, 8]","[8, 8, 4, 5, 3, 0, 5, 2, 1, 8, 5, 5, 4, 4, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.6686315536499023
6,"['0.4650', '0.3283', '0.2217', '0.1517', '0.2200', '0.3667', '0.2133', '0.0900', '0.3250', '0.1817']","['0.4247', '0.2469', '0.1842', '0.1983', '0.1857', '0.2313', '0.2581', '0.2741', '0.2830', '0.3406']","['0.4650', '0.3283', '0.2217', '0.1517', '0.2200', '0.3667', '0.2133', '0.0900', '0.3250', '0.1817']","['0.4439', '0.2818', '0.2012', '0.1719', '0.2014', '0.2837', '0.2336', '0.1355', '0.3026', '0.2370']","['0.4650', '0.3283', '0.2217', '0.1517', '0.2200', '0.3667', '0.2133', '0.0900', '0.3250', '0.1817']","['0.9300', '0.8887', '0.8909', '0.9319', '0.8928', '0.8646', '0.9319', '0.9735', '0.9085', '0.9609']","[[279, 46, 55, 11, 24, 45, 8, 11, 93, 28], [28, 197, 42, 14, 54, 37, 16, 11, 147, 54], [64, 56, 133, 43, 84, 92, 59, 24, 26, 19], [27, 44, 86, 91, 57, 171, 70, 25, 19, 10], [28, 48, 102, 66, 132, 98, 80, 14, 18, 14], [19, 36, 73, 62, 60, 220, 67, 33, 25, 5], [9, 71, 75, 69, 145, 72, 128, 9, 9, 13], [30, 58, 85, 51, 91, 142, 38, 54, 31, 20], [136, 102, 16, 22, 13, 55, 4, 9, 195, 48], [37, 140, 55, 30, 51, 19, 26, 7, 126, 109]]","[5, 2, 2, 8, 2, 7, 7, 3, 8, 0, 8, 3, 6, 1, 4, 4]","[5, 2, 2, 8, 2, 7, 7, 3, 8, 0, 8, 3, 6, 1, 4, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.5549660921096802
7,"['0.5150', '0.3883', '0.2050', '0.1350', '0.1317', '0.3700', '0.2833', '0.1117', '0.3233', '0.1783']","['0.3492', '0.2754', '0.1928', '0.2045', '0.1995', '0.2352', '0.2733', '0.2577', '0.2736', '0.3520']","['0.5150', '0.3883', '0.2050', '0.1350', '0.1317', '0.3700', '0.2833', '0.1117', '0.3233', '0.1783']","['0.4162', '0.3223', '0.1987', '0.1627', '0.1586', '0.2876', '0.2782', '0.1558', '0.2964', '0.2367']","['0.5150', '0.3883', '0.2050', '0.1350', '0.1317', '0.3700', '0.2833', '0.1117', '0.3233', '0.1783']","['0.8933', '0.8865', '0.9046', '0.9417', '0.9413', '0.8663', '0.9163', '0.9643', '0.9046', '0.9635']","[[309, 51, 37, 9, 14, 34, 11, 18, 89, 28], [40, 233, 28, 12, 20, 32, 21, 15, 144, 55], [91, 60, 123, 41, 43, 94, 77, 29, 27, 15], [49, 39, 75, 81, 45, 164, 82, 33, 25, 7], [39, 56, 102, 57, 79, 97, 105, 24, 22, 19], [44, 34, 73, 49, 28, 222, 77, 43, 28, 2], [18, 82, 79, 64, 76, 76, 170, 11, 11, 13], [76, 55, 62, 40, 56, 154, 41, 67, 31, 18], [152, 106, 10, 23, 10, 49, 4, 12, 194, 40], [67, 130, 49, 20, 25, 22, 34, 8, 138, 107]]","[0, 0, 0, 9, 8, 3, 8, 2, 1, 0, 3, 6, 4, 1, 4, 0]","[0, 0, 0, 9, 8, 3, 8, 2, 1, 0, 3, 6, 4, 1, 4, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.4394657611846924
8,"['0.5133', '0.3033', '0.3233', '0.1450', '0.1533', '0.3267', '0.2317', '0.1250', '0.3433', '0.1950']","['0.3449', '0.3333', '0.1786', '0.2057', '0.1957', '0.2645', '0.2920', '0.2212', '0.2986', '0.3482']","['0.5133', '0.3033', '0.3233', '0.1450', '0.1533', '0.3267', '0.2317', '0.1250', '0.3433', '0.1950']","['0.4126', '0.3176', '0.2301', '0.1701', '0.1720', '0.2923', '0.2584', '0.1597', '0.3194', '0.2500']","['0.5133', '0.3033', '0.3233', '0.1450', '0.1533', '0.3267', '0.2317', '0.1250', '0.3433', '0.1950']","['0.8917', '0.9326', '0.8348', '0.9378', '0.9300', '0.8991', '0.9376', '0.9511', '0.9104', '0.9594']","[[308, 29, 65, 9, 15, 27, 8, 21, 90, 28], [44, 182, 59, 21, 32, 22, 19, 13, 145, 63], [84, 29, 194, 39, 57, 60, 54, 41, 25, 17], [45, 27, 128, 87, 44, 136, 61, 51, 16, 5], [36, 24, 172, 57, 92, 71, 79, 31, 16, 22], [39, 18, 124, 55, 35, 196, 58, 54, 15, 6], [18, 45, 130, 73, 90, 64, 139, 17, 7, 17], [84, 32, 114, 38, 63, 115, 27, 75, 30, 22], [161, 79, 20, 25, 12, 35, 3, 20, 206, 39], [74, 81, 80, 19, 30, 15, 28, 16, 140, 117]]","[3, 4, 3, 6, 6, 6, 4, 5, 3, 0, 3, 9, 0, 7, 7, 9]","[3, 4, 3, 6, 6, 6, 4, 5, 3, 0, 3, 9, 0, 7, 7, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.411576271057129
9,"['0.5200', '0.3300', '0.3000', '0.0517', '0.1667', '0.3900', '0.3500', '0.1183', '0.3717', '0.0750']","['0.3373', '0.3385', '0.1701', '0.2348', '0.1828', '0.2600', '0.2796', '0.3170', '0.2907', '0.4054']","['0.5200', '0.3300', '0.3000', '0.0517', '0.1667', '0.3900', '0.3500', '0.1183', '0.3717', '0.0750']","['0.4092', '0.3342', '0.2171', '0.0847', '0.1744', '0.3120', '0.3109', '0.1723', '0.3263', '0.1266']","['0.5200', '0.3300', '0.3000', '0.0517', '0.1667', '0.3900', '0.3500', '0.1183', '0.3717', '0.0750']","['0.8865', '0.9283', '0.8374', '0.9813', '0.9172', '0.8767', '0.8998', '0.9717', '0.8993', '0.9878']","[[312, 35, 68, 2, 21, 28, 15, 10, 98, 11], [46, 198, 67, 8, 51, 30, 29, 7, 143, 21], [92, 27, 180, 13, 66, 75, 92, 22, 27, 6], [45, 25, 131, 31, 47, 168, 94, 27, 29, 3], [40, 25, 156, 20, 100, 77, 134, 22, 19, 7], [44, 19, 119, 15, 37, 234, 83, 29, 18, 2], [17, 38, 120, 12, 92, 85, 210, 15, 8, 3], [93, 33, 104, 13, 58, 131, 49, 71, 43, 5], [162, 90, 26, 4, 21, 50, 6, 10, 223, 8], [74, 95, 87, 14, 54, 22, 39, 11, 159, 45]]","[4, 1, 9, 2, 3, 3, 8, 7, 7, 6, 4, 3, 9, 6, 7, 3]","[4, 1, 9, 2, 3, 3, 8, 7, 7, 6, 4, 3, 9, 6, 7, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3745439648628235
