cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0107', '0.0000', '0.0000', '0.0661', '0.0857', '0.2446', '0.0000', '0.1179', '0.9982']","['0.6667', '0.0000', '0.0000', '0.2803', '0.5161', '0.5000', '0.0000', '0.1213', '0.1404']","['0.0107', '0.0000', '0.0000', '0.0661', '0.0857', '0.2446', '0.0000', '0.1179', '0.9982']","['0.0211', '0.0000', '0.0000', '0.1069', '0.1470', '0.3285', '0.0000', '0.1196', '0.2462']","['0.0107', '0.0000', '0.0000', '0.0661', '0.0857', '0.2446', '0.0000', '0.1179', '0.9982']","['0.9993', '0.9984', '1.0000', '0.9788', '0.9900', '0.9694', '1.0000', '0.8933', '0.2362']","[[6, 0, 0, 43, 13, 2, 0, 50, 446], [2, 0, 0, 14, 11, 2, 0, 58, 473], [0, 0, 0, 9, 7, 50, 0, 181, 313], [0, 5, 0, 37, 4, 0, 0, 52, 462], [0, 0, 0, 2, 48, 81, 0, 34, 395], [0, 0, 0, 0, 1, 137, 0, 1, 421], [1, 2, 0, 14, 7, 2, 0, 101, 433], [0, 0, 0, 13, 2, 0, 0, 66, 479], [0, 0, 0, 0, 0, 0, 0, 1, 559]]",-1,-1,-1,-1,2.1634511947631836
1,"['0.0482', '0.7214', '0.8161', '0.3018', '0.5893', '0.5339', '0.3143', '0.0857', '0.9286']","['0.7297', '0.2730', '0.5814', '0.5972', '0.5528', '0.6571', '0.5867', '0.5275', '0.5143']","['0.0482', '0.7214', '0.8161', '0.3018', '0.5893', '0.5339', '0.3143', '0.0857', '0.9286']","['0.0905', '0.3961', '0.6790', '0.4009', '0.5704', '0.5892', '0.4093', '0.1475', '0.6620']","['0.0482', '0.7214', '0.8161', '0.3018', '0.5893', '0.5339', '0.3143', '0.0857', '0.9286']","['0.9978', '0.7598', '0.9266', '0.9746', '0.9404', '0.9652', '0.9723', '0.9904', '0.8904']","[[27, 239, 10, 63, 96, 36, 50, 28, 11], [0, 404, 17, 13, 21, 3, 19, 1, 82], [1, 11, 457, 5, 56, 13, 7, 7, 3], [1, 248, 27, 169, 16, 5, 39, 0, 55], [0, 25, 140, 7, 330, 43, 3, 5, 7], [2, 25, 74, 0, 23, 299, 3, 0, 134], [1, 189, 51, 10, 45, 25, 176, 2, 61], [4, 324, 5, 15, 9, 16, 1, 48, 138], [1, 15, 5, 1, 1, 15, 2, 0, 520]]","[3, 2, 2, 2, 2, 2, 7, 2, 7, 7, 5, 2, 3, 7, 2, 7]","[3, 2, 2, 2, 2, 2, 7, 2, 7, 7, 5, 2, 3, 7, 2, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.7360649108886719
2,"['0.7018', '0.5589', '0.7232', '0.2804', '0.6321', '0.6357', '0.4125', '0.3196', '0.8964']","['0.4047', '0.3776', '0.6628', '0.8771', '0.6265', '0.8128', '0.6735', '0.6303', '0.6122']","['0.7018', '0.5589', '0.7232', '0.2804', '0.6321', '0.6357', '0.4125', '0.3196', '0.8964']","['0.5134', '0.4507', '0.6917', '0.4249', '0.6293', '0.7134', '0.5116', '0.4242', '0.7275']","['0.7018', '0.5589', '0.7232', '0.2804', '0.6321', '0.6357', '0.4125', '0.3196', '0.8964']","['0.8710', '0.8848', '0.9540', '0.9951', '0.9529', '0.9817', '0.9750', '0.9766', '0.9290']","[[393, 75, 1, 10, 25, 9, 36, 8, 3], [68, 313, 14, 2, 24, 2, 22, 53, 62], [27, 5, 405, 0, 105, 4, 7, 6, 1], [39, 251, 29, 157, 6, 2, 39, 8, 29], [79, 5, 88, 0, 354, 25, 2, 6, 1], [52, 8, 30, 0, 19, 356, 1, 9, 85], [110, 78, 34, 8, 30, 16, 231, 6, 47], [194, 89, 1, 0, 1, 6, 0, 179, 90], [9, 5, 9, 2, 1, 18, 5, 9, 502]]","[1, 5, 1, 7, 1, 3, 1, 7, 1, 1, 1, 1, 1, 1, 1, 5]","[1, 5, 1, 7, 1, 3, 1, 7, 1, 1, 1, 1, 1, 1, 1, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.4399394989013672
3,"['0.6714', '0.6357', '0.6768', '0.6125', '0.5839', '0.6750', '0.6339', '0.4571', '0.8946']","['0.5033', '0.5197', '0.7626', '0.7161', '0.7047', '0.8750', '0.5791', '0.6581', '0.6826']","['0.6714', '0.6357', '0.6768', '0.6125', '0.5839', '0.6750', '0.6339', '0.4571', '0.8946']","['0.5754', '0.5719', '0.7171', '0.6603', '0.6387', '0.7621', '0.6053', '0.5395', '0.7743']","['0.6714', '0.6357', '0.6768', '0.6125', '0.5839', '0.6750', '0.6339', '0.4571', '0.8946']","['0.9172', '0.9266', '0.9737', '0.9696', '0.9694', '0.9879', '0.9424', '0.9703', '0.9480']","[[376, 54, 1, 46, 8, 3, 55, 16, 1], [15, 356, 3, 42, 7, 1, 43, 55, 38], [41, 11, 379, 3, 82, 1, 28, 14, 1], [29, 76, 4, 343, 1, 1, 70, 10, 26], [95, 16, 73, 6, 327, 16, 13, 12, 2], [29, 0, 20, 3, 16, 378, 33, 8, 73], [52, 57, 9, 14, 21, 12, 355, 6, 34], [106, 114, 0, 20, 0, 5, 1, 256, 58], [4, 1, 8, 2, 2, 15, 15, 12, 501]]","[7, 6, 7, 2, 1, 6, 7, 7, 2, 2, 9, 7, 9, 4, 7, 7]","[7, 6, 7, 2, 1, 6, 7, 7, 2, 2, 9, 7, 9, 4, 7, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.266268014907837
4,"['0.6714', '0.7875', '0.7018', '0.4679', '0.7018', '0.7107', '0.5696', '0.4875', '0.9071']","['0.5646', '0.4927', '0.7721', '0.7443', '0.6390', '0.8864', '0.6845', '0.7184', '0.7175']","['0.6714', '0.7875', '0.7018', '0.4679', '0.7018', '0.7107', '0.5696', '0.4875', '0.9071']","['0.6134', '0.6062', '0.7353', '0.5746', '0.6689', '0.7889', '0.6218', '0.5809', '0.8013']","['0.6714', '0.7875', '0.7018', '0.4679', '0.7018', '0.7107', '0.5696', '0.4875', '0.9071']","['0.9353', '0.8987', '0.9741', '0.9799', '0.9504', '0.9886', '0.9672', '0.9761', '0.9554']","[[376, 49, 1, 23, 26, 6, 55, 23, 1], [14, 441, 3, 21, 17, 0, 16, 27, 21], [29, 13, 393, 0, 99, 1, 8, 16, 1], [20, 205, 6, 262, 8, 3, 33, 5, 18], [52, 17, 63, 5, 393, 12, 5, 10, 3], [18, 0, 18, 3, 31, 398, 19, 7, 66], [57, 63, 18, 10, 32, 15, 319, 7, 39], [96, 106, 0, 23, 6, 3, 2, 273, 51], [4, 1, 7, 5, 3, 11, 9, 12, 508]]","[6, 3, 5, 6, 7, 4, 9, 5, 4, 4, 6, 5, 4, 7, 2, 4]","[6, 3, 5, 6, 7, 4, 9, 5, 4, 4, 6, 5, 4, 7, 2, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.0686609745025635
5,"['0.5482', '0.6696', '0.7518', '0.7161', '0.6696', '0.7375', '0.7036', '0.5268', '0.9196']","['0.6914', '0.6029', '0.7641', '0.6275', '0.6906', '0.8806', '0.6567', '0.6720', '0.7026']","['0.5482', '0.6696', '0.7518', '0.7161', '0.6696', '0.7375', '0.7036', '0.5268', '0.9196']","['0.6116', '0.6345', '0.7579', '0.6689', '0.6800', '0.8027', '0.6793', '0.5906', '0.7966']","['0.5482', '0.6696', '0.7518', '0.7161', '0.6696', '0.7375', '0.7036', '0.5268', '0.9196']","['0.9694', '0.9449', '0.9710', '0.9469', '0.9625', '0.9875', '0.9540', '0.9679', '0.9513']","[[307, 37, 1, 63, 15, 6, 72, 54, 5], [2, 375, 6, 79, 6, 1, 31, 35, 25], [17, 3, 421, 7, 82, 5, 13, 11, 1], [7, 56, 10, 401, 3, 0, 46, 8, 29], [36, 19, 76, 12, 375, 14, 13, 12, 3], [5, 0, 18, 5, 33, 413, 21, 5, 60], [17, 28, 14, 14, 23, 17, 394, 9, 44], [50, 101, 0, 52, 5, 3, 3, 295, 51], [3, 3, 5, 6, 1, 10, 7, 10, 515]]","[6, 6, 7, 5, 6, 7, 3, 8, 9, 4, 3, 3, 8, 8, 2, 2]","[6, 6, 7, 5, 6, 7, 3, 8, 9, 4, 3, 3, 8, 8, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9406477808952332
6,"['0.7339', '0.6946', '0.7214', '0.6500', '0.7482', '0.7732', '0.6661', '0.5607', '0.8750']","['0.5880', '0.6367', '0.7906', '0.7194', '0.6320', '0.8048', '0.7229', '0.7850', '0.8221']","['0.7339', '0.6946', '0.7214', '0.6500', '0.7482', '0.7732', '0.6661', '0.5607', '0.8750']","['0.6529', '0.6644', '0.7544', '0.6829', '0.6852', '0.7887', '0.6933', '0.6542', '0.8478']","['0.7339', '0.6946', '0.7214', '0.6500', '0.7482', '0.7732', '0.6661', '0.5607', '0.8750']","['0.9357', '0.9504', '0.9761', '0.9683', '0.9455', '0.9766', '0.9681', '0.9808', '0.9763']","[[411, 23, 4, 27, 16, 13, 45, 18, 3], [17, 389, 3, 64, 14, 1, 23, 41, 8], [9, 8, 404, 1, 117, 11, 8, 2, 0], [32, 92, 13, 364, 6, 3, 26, 7, 17], [37, 15, 57, 4, 419, 13, 15, 0, 0], [15, 0, 8, 5, 52, 433, 19, 5, 23], [48, 27, 18, 12, 28, 24, 373, 4, 26], [124, 56, 0, 23, 6, 7, 1, 314, 29], [6, 1, 4, 6, 5, 33, 6, 9, 490]]","[5, 6, 6, 2, 3, 5, 5, 7, 4, 4, 5, 3, 7, 9, 3, 4]","[5, 6, 6, 2, 3, 5, 5, 7, 4, 4, 5, 3, 7, 9, 3, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8902551531791687
7,"['0.6714', '0.6036', '0.7429', '0.7643', '0.7500', '0.7768', '0.6786', '0.5732', '0.9161']","['0.6643', '0.6898', '0.7879', '0.6656', '0.6452', '0.8146', '0.7294', '0.7772', '0.7392']","['0.6714', '0.6036', '0.7429', '0.7643', '0.7500', '0.7768', '0.6786', '0.5732', '0.9161']","['0.6679', '0.6438', '0.7647', '0.7116', '0.6936', '0.7952', '0.7031', '0.6598', '0.8182']","['0.6714', '0.6036', '0.7429', '0.7643', '0.7500', '0.7768', '0.6786', '0.5732', '0.9161']","['0.9576', '0.9661', '0.9750', '0.9520', '0.9484', '0.9779', '0.9685', '0.9795', '0.9596']","[[376, 18, 4, 39, 16, 15, 53, 32, 7], [9, 338, 4, 110, 12, 2, 22, 39, 24], [9, 4, 416, 4, 105, 12, 7, 2, 1], [24, 35, 13, 428, 5, 2, 22, 6, 25], [26, 12, 61, 4, 420, 17, 17, 1, 2], [10, 0, 10, 4, 49, 435, 11, 2, 39], [28, 29, 19, 12, 24, 24, 380, 4, 40], [81, 54, 0, 35, 15, 8, 3, 321, 43], [3, 0, 1, 7, 5, 19, 6, 6, 513]]","[2, 7, 9, 4, 8, 9, 8, 9, 7, 5, 5, 8, 9, 9, 6, 6]","[2, 7, 9, 4, 8, 9, 8, 9, 7, 5, 5, 8, 9, 9, 6, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8286038041114807
8,"['0.7071', '0.5857', '0.7143', '0.7714', '0.7625', '0.7393', '0.7571', '0.5839', '0.9286']","['0.6678', '0.7039', '0.8333', '0.6934', '0.6509', '0.8415', '0.6928', '0.7694', '0.7504']","['0.7071', '0.5857', '0.7143', '0.7714', '0.7625', '0.7393', '0.7571', '0.5839', '0.9286']","['0.6869', '0.6394', '0.7692', '0.7303', '0.7023', '0.7871', '0.7235', '0.6640', '0.8300']","['0.7071', '0.5857', '0.7143', '0.7714', '0.7625', '0.7393', '0.7571', '0.5839', '0.9286']","['0.9560', '0.9692', '0.9821', '0.9574', '0.9489', '0.9826', '0.9580', '0.9781', '0.9614']","[[396, 16, 1, 28, 16, 9, 64, 24, 6], [8, 328, 4, 101, 14, 1, 31, 48, 25], [9, 5, 400, 7, 108, 11, 17, 2, 1], [30, 30, 4, 432, 5, 3, 23, 8, 25], [20, 15, 56, 3, 427, 16, 22, 0, 1], [14, 0, 7, 3, 56, 414, 23, 3, 40], [27, 15, 7, 10, 17, 18, 424, 4, 38], [85, 56, 0, 34, 11, 7, 3, 327, 37], [4, 1, 1, 5, 2, 13, 5, 9, 520]]","[7, 7, 7, 1, 9, 6, 8, 1, 7, 7, 7, 4, 8, 7, 6, 9]","[7, 7, 7, 1, 9, 6, 8, 1, 7, 7, 7, 4, 8, 7, 6, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.7318552732467651
9,"['0.6143', '0.6518', '0.7679', '0.7607', '0.7804', '0.7714', '0.7482', '0.6464', '0.9196']","['0.7288', '0.6685', '0.8113', '0.7100', '0.6744', '0.8260', '0.7150', '0.7183', '0.8162']","['0.6143', '0.6518', '0.7679', '0.7607', '0.7804', '0.7714', '0.7482', '0.6464', '0.9196']","['0.6667', '0.6600', '0.7890', '0.7345', '0.7235', '0.7978', '0.7312', '0.6805', '0.8648']","['0.6143', '0.6518', '0.7679', '0.7607', '0.7804', '0.7714', '0.7482', '0.6464', '0.9196']","['0.9714', '0.9596', '0.9777', '0.9612', '0.9529', '0.9797', '0.9627', '0.9683', '0.9741']","[[344, 21, 3, 24, 20, 18, 69, 57, 4], [6, 365, 5, 94, 9, 1, 25, 43, 12], [6, 5, 430, 4, 91, 6, 11, 6, 1], [20, 47, 7, 426, 7, 4, 19, 16, 14], [9, 17, 57, 4, 437, 16, 19, 1, 0], [7, 0, 14, 3, 56, 432, 15, 4, 29], [19, 22, 13, 11, 15, 25, 419, 5, 31], [59, 68, 0, 28, 8, 7, 3, 362, 25], [2, 1, 1, 6, 5, 14, 6, 10, 515]]","[3, 4, 5, 3, 4, 7, 6, 2, 3, 3, 3, 5, 4, 2, 2, 9]","[3, 4, 5, 3, 4, 7, 6, 2, 3, 3, 3, 5, 4, 2, 2, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.760065495967865
