cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0100', '0.0000', '0.0000', '0.9883', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0984', '0.0000', '0.0000', '0.0998', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0100', '0.0000', '0.0000', '0.9883', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0182', '0.0000', '0.0000', '0.1814', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0100', '0.0000', '0.0000', '0.9883', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.9898', '1.0000', '1.0000', '0.0100', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 3, 0, 0, 597, 0, 0, 0, 0, 0], [0, 6, 0, 0, 594, 0, 0, 0, 0, 0], [0, 4, 0, 0, 596, 0, 0, 0, 0, 0], [0, 12, 0, 0, 588, 0, 0, 0, 0, 0], [0, 7, 0, 0, 593, 0, 0, 0, 0, 0], [0, 13, 0, 0, 587, 0, 0, 0, 0, 0], [0, 3, 0, 0, 597, 0, 0, 0, 0, 0], [0, 7, 0, 0, 593, 0, 0, 0, 0, 0], [0, 6, 0, 0, 594, 0, 0, 0, 0, 0], [0, 0, 0, 0, 600, 0, 0, 0, 0, 0]]",-1,-1,-1,-1,2.3082449436187744
1,"['0.0000', '0.1217', '0.0000', '0.0000', '0.8367', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0764', '0.0000', '0.0000', '0.0995', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.1217', '0.0000', '0.0000', '0.8367', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0938', '0.0000', '0.0000', '0.1779', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.1217', '0.0000', '0.0000', '0.8367', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.8365', '1.0000', '1.0000', '0.1589', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 91, 0, 0, 509, 0, 0, 0, 0, 0], [0, 73, 0, 0, 527, 0, 0, 0, 0, 0], [0, 68, 0, 0, 532, 0, 0, 0, 0, 0], [0, 163, 0, 0, 437, 0, 0, 0, 0, 0], [0, 98, 0, 0, 502, 0, 0, 0, 0, 0], [0, 180, 0, 0, 420, 0, 0, 0, 0, 0], [0, 71, 0, 0, 529, 0, 0, 0, 0, 0], [0, 107, 0, 0, 493, 0, 0, 0, 0, 0], [0, 78, 0, 0, 522, 0, 0, 0, 0, 0], [0, 27, 0, 0, 573, 0, 0, 0, 0, 0]]","[7, 5, 7, 7, 3, 5, 5, 5, 5, 0, 3, 3, 8, 5, 3, 7]","[7, 5, 7, 7, 3, 5, 5, 5, 5, 0, 3, 3, 8, 5, 3, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.296802043914795
2,"['0.0000', '0.2950', '0.0000', '0.0000', '0.6650', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0898', '0.0000', '0.0000', '0.0990', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.2950', '0.0000', '0.0000', '0.6650', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.1377', '0.0000', '0.0000', '0.1724', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.2950', '0.0000', '0.0000', '0.6650', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.6680', '1.0000', '1.0000', '0.3276', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 171, 0, 0, 429, 0, 0, 0, 0, 0], [0, 177, 0, 0, 423, 0, 0, 0, 0, 0], [0, 172, 0, 0, 428, 0, 0, 0, 0, 0], [0, 302, 0, 0, 298, 0, 0, 0, 0, 0], [0, 201, 0, 0, 399, 0, 0, 0, 0, 0], [0, 321, 0, 0, 279, 0, 0, 0, 0, 0], [0, 173, 0, 0, 427, 0, 0, 0, 0, 0], [0, 227, 0, 0, 373, 0, 0, 0, 0, 0], [0, 131, 0, 0, 469, 0, 0, 0, 0, 0], [0, 95, 0, 0, 505, 0, 0, 0, 0, 0]]","[3, 9, 7, 3, 2, 3, 0, 7, 7, 5, 5, 6, 5, 9, 4, 3]","[3, 9, 7, 3, 2, 3, 0, 7, 7, 5, 5, 6, 5, 9, 4, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.3015060424804688
3,"['0.0000', '0.5983', '0.0000', '0.0000', '0.4367', '0.0100', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.1029', '0.0000', '0.0000', '0.1049', '0.4286', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.5983', '0.0000', '0.0000', '0.4367', '0.0100', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.1756', '0.0000', '0.0000', '0.1692', '0.0195', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.5983', '0.0000', '0.0000', '0.4367', '0.0100', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.4204', '1.0000', '1.0000', '0.5861', '0.9985', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 307, 0, 0, 293, 0, 0, 0, 0, 0], [0, 359, 0, 0, 241, 0, 0, 0, 0, 0], [0, 327, 0, 0, 273, 0, 0, 0, 0, 0], [0, 434, 0, 0, 162, 4, 0, 0, 0, 0], [0, 336, 0, 0, 262, 2, 0, 0, 0, 0], [0, 442, 0, 0, 152, 6, 0, 0, 0, 0], [0, 365, 0, 0, 233, 2, 0, 0, 0, 0], [0, 382, 0, 0, 218, 0, 0, 0, 0, 0], [0, 241, 0, 0, 359, 0, 0, 0, 0, 0], [0, 296, 0, 0, 304, 0, 0, 0, 0, 0]]","[9, 5, 1, 5, 7, 5, 7, 2, 3, 3, 9, 0, 7, 3, 7, 3]","[9, 5, 1, 5, 7, 5, 7, 2, 3, 3, 9, 0, 7, 3, 7, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.298548460006714
4,"['0.0000', '0.7383', '0.0000', '0.0000', '0.2767', '0.1267', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.1082', '0.0000', '0.0000', '0.1070', '0.2368', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.7383', '0.0000', '0.0000', '0.2767', '0.1267', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.1887', '0.0000', '0.0000', '0.1543', '0.1650', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.7383', '0.0000', '0.0000', '0.2767', '0.1267', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '0.3235', '1.0000', '0.9948', '0.7433', '0.9546', '1.0000', '0.9994', '1.0000', '1.0000']","[[0, 389, 0, 8, 188, 15, 0, 0, 0, 0], [0, 443, 0, 4, 136, 16, 0, 1, 0, 0], [0, 414, 0, 3, 163, 19, 0, 1, 0, 0], [0, 454, 0, 0, 92, 54, 0, 0, 0, 0], [0, 391, 0, 2, 166, 41, 0, 0, 0, 0], [0, 437, 0, 2, 85, 76, 0, 0, 0, 0], [0, 431, 0, 1, 135, 33, 0, 0, 0, 0], [0, 433, 0, 0, 127, 40, 0, 0, 0, 0], [0, 299, 0, 8, 278, 15, 0, 0, 0, 0], [0, 405, 0, 0, 182, 12, 0, 1, 0, 0]]","[4, 6, 7, 2, 2, 4, 0, 2, 4, 5, 4, 7, 9, 8, 8, 1]","[4, 6, 7, 2, 2, 4, 0, 2, 4, 5, 4, 7, 9, 8, 8, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2842562198638916
5,"['0.0000', '0.6483', '0.0000', '0.0667', '0.2083', '0.3150', '0.0000', '0.0383', '0.0000', '0.0000']","['0.0000', '0.1246', '0.0000', '0.1026', '0.1107', '0.1611', '0.0000', '0.1230', '0.0000', '0.0000']","['0.0000', '0.6483', '0.0000', '0.0667', '0.2083', '0.3150', '0.0000', '0.0383', '0.0000', '0.0000']","['0.0000', '0.2091', '0.0000', '0.0808', '0.1446', '0.2132', '0.0000', '0.0584', '0.0000', '0.0000']","['0.0000', '0.6483', '0.0000', '0.0667', '0.2083', '0.3150', '0.0000', '0.0383', '0.0000', '0.0000']","['1.0000', '0.4941', '1.0000', '0.9352', '0.8141', '0.8178', '1.0000', '0.9696', '1.0000', '1.0000']","[[0, 276, 0, 97, 129, 74, 0, 24, 0, 0], [0, 389, 0, 27, 96, 70, 0, 18, 0, 0], [0, 319, 0, 40, 125, 100, 0, 16, 0, 0], [0, 306, 0, 40, 59, 177, 0, 18, 0, 0], [0, 298, 0, 15, 125, 151, 0, 11, 0, 0], [0, 294, 0, 36, 67, 189, 0, 14, 0, 0], [0, 335, 0, 12, 106, 129, 0, 18, 0, 0], [0, 283, 0, 32, 101, 161, 0, 23, 0, 0], [0, 260, 0, 59, 205, 64, 0, 12, 0, 0], [0, 361, 0, 32, 116, 58, 0, 33, 0, 0]]","[3, 9, 3, 7, 1, 7, 6, 3, 7, 7, 9, 7, 9, 7, 0, 4]","[3, 9, 3, 7, 1, 7, 6, 3, 7, 7, 9, 7, 9, 7, 0, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2830393314361572
6,"['0.0000', '0.1717', '0.0000', '0.1367', '0.0850', '0.3133', '0.0000', '0.4950', '0.0000', '0.0000']","['0.0000', '0.1833', '0.0000', '0.0944', '0.1071', '0.1515', '0.0000', '0.1041', '0.0000', '0.0000']","['0.0000', '0.1717', '0.0000', '0.1367', '0.0850', '0.3133', '0.0000', '0.4950', '0.0000', '0.0000']","['0.0000', '0.1773', '0.0000', '0.1116', '0.0948', '0.2042', '0.0000', '0.1721', '0.0000', '0.0000']","['0.0000', '0.1717', '0.0000', '0.1367', '0.0850', '0.3133', '0.0000', '0.4950', '0.0000', '0.0000']","['1.0000', '0.9150', '1.0000', '0.8543', '0.9213', '0.8050', '1.0000', '0.5269', '1.0000', '1.0000']","[[0, 63, 0, 128, 60, 89, 0, 260, 0, 0], [0, 103, 0, 97, 26, 71, 0, 303, 0, 0], [0, 36, 0, 81, 61, 112, 0, 310, 0, 0], [0, 40, 0, 82, 22, 186, 0, 270, 0, 0], [0, 55, 0, 40, 51, 153, 0, 301, 0, 0], [0, 43, 0, 104, 30, 188, 0, 235, 0, 0], [0, 51, 0, 38, 59, 156, 0, 296, 0, 0], [0, 49, 0, 83, 39, 132, 0, 297, 0, 0], [0, 68, 0, 134, 93, 108, 0, 197, 0, 0], [0, 54, 0, 82, 35, 46, 0, 383, 0, 0]]","[8, 8, 7, 0, 4, 7, 7, 7, 7, 7, 3, 7, 4, 7, 8, 7]","[8, 8, 7, 0, 4, 7, 7, 7, 7, 7, 3, 7, 4, 7, 8, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2709596157073975
7,"['0.0000', '0.0000', '0.0000', '0.1633', '0.0083', '0.0567', '0.0000', '0.8167', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0911', '0.0781', '0.3400', '0.0000', '0.1030', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1633', '0.0083', '0.0567', '0.0000', '0.8167', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1169', '0.0151', '0.0971', '0.0000', '0.1830', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1633', '0.0083', '0.0567', '0.0000', '0.8167', '0.0000', '0.0000']","['1.0000', '0.9991', '1.0000', '0.8189', '0.9891', '0.9878', '1.0000', '0.2102', '1.0000', '1.0000']","[[0, 1, 0, 148, 10, 2, 0, 439, 0, 0], [0, 0, 0, 129, 1, 2, 0, 468, 0, 0], [0, 0, 0, 84, 10, 5, 0, 501, 0, 0], [0, 0, 0, 98, 3, 19, 0, 480, 0, 0], [0, 1, 0, 58, 5, 11, 0, 525, 0, 0], [0, 1, 0, 137, 1, 34, 0, 427, 0, 0], [0, 0, 0, 51, 7, 6, 0, 536, 0, 0], [0, 1, 0, 100, 5, 4, 0, 490, 0, 0], [0, 0, 0, 173, 18, 15, 0, 394, 0, 0], [0, 1, 0, 98, 4, 2, 0, 495, 0, 0]]","[7, 4, 2, 0, 0, 4, 2, 4, 0, 2, 0, 2, 4, 0, 2, 8]","[7, 4, 2, 0, 0, 4, 2, 4, 0, 2, 0, 2, 4, 0, 2, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2736387252807617
8,"['0.0000', '0.0000', '0.0000', '0.1383', '0.0017', '0.0217', '0.0000', '0.8867', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1013', '0.0909', '0.4194', '0.0000', '0.1035', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1383', '0.0017', '0.0217', '0.0000', '0.8867', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1170', '0.0033', '0.0412', '0.0000', '0.1854', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1383', '0.0017', '0.0217', '0.0000', '0.8867', '0.0000', '0.0000']","['1.0000', '1.0000', '1.0000', '0.8637', '0.9981', '0.9967', '1.0000', '0.1469', '1.0000', '1.0000']","[[0, 0, 0, 112, 2, 0, 0, 486, 0, 0], [0, 0, 0, 99, 0, 0, 0, 501, 0, 0], [0, 0, 0, 59, 0, 1, 0, 540, 0, 0], [0, 0, 0, 83, 0, 8, 0, 509, 0, 0], [0, 0, 0, 40, 1, 2, 0, 557, 0, 0], [0, 0, 0, 105, 0, 13, 0, 482, 0, 0], [0, 0, 0, 35, 1, 4, 0, 560, 0, 0], [0, 0, 0, 66, 2, 0, 0, 532, 0, 0], [0, 0, 0, 142, 5, 3, 0, 450, 0, 0], [0, 0, 0, 78, 0, 0, 0, 522, 0, 0]]","[5, 2, 4, 8, 0, 4, 4, 0, 0, 8, 0, 8, 4, 5, 0, 8]","[5, 2, 4, 8, 0, 4, 4, 0, 0, 8, 0, 8, 4, 5, 0, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2752370834350586
9,"['0.0000', '0.0000', '0.0000', '0.1250', '0.0000', '0.0167', '0.0000', '0.9150', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1093', '0.0000', '0.4545', '0.0000', '0.1038', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1250', '0.0000', '0.0167', '0.0000', '0.9150', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1166', '0.0000', '0.0322', '0.0000', '0.1864', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1250', '0.0000', '0.0167', '0.0000', '0.9150', '0.0000', '0.0000']","['1.0000', '1.0000', '1.0000', '0.8869', '0.9998', '0.9978', '1.0000', '0.1219', '1.0000', '1.0000']","[[0, 0, 0, 89, 0, 0, 0, 511, 0, 0], [0, 0, 0, 84, 0, 0, 0, 516, 0, 0], [0, 0, 0, 44, 0, 1, 0, 555, 0, 0], [0, 0, 0, 75, 0, 4, 0, 521, 0, 0], [0, 0, 0, 30, 0, 0, 0, 570, 0, 0], [0, 0, 0, 96, 0, 10, 0, 494, 0, 0], [0, 0, 0, 33, 0, 3, 0, 564, 0, 0], [0, 0, 0, 51, 0, 0, 0, 549, 0, 0], [0, 0, 0, 124, 1, 4, 0, 471, 0, 0], [0, 0, 0, 60, 0, 0, 0, 540, 0, 0]]","[8, 0, 4, 8, 0, 6, 4, 0, 8, 0, 5, 2, 8, 0, 0, 6]","[8, 0, 4, 8, 0, 6, 4, 0, 8, 0, 5, 2, 8, 0, 0, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.235719323158264
