cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.1186', '0.5043', '0.0000', '0.5714', '0.0000', '0.3586', '0.0000', '0.8971', '0.2914', '0.9029']","['0.0776', '0.3935', '0.0000', '0.2907', '0.0000', '0.2708', '0.0000', '0.3972', '0.6800', '0.7444']","['0.1186', '0.5043', '0.0000', '0.5714', '0.0000', '0.3586', '0.0000', '0.8971', '0.2914', '0.9029']","['0.0938', '0.4421', '0.0000', '0.3854', '0.0000', '0.3085', '0.0000', '0.5506', '0.4080', '0.8160']","['0.1186', '0.5043', '0.0000', '0.5714', '0.0000', '0.3586', '0.0000', '0.8971', '0.2914', '0.9029']","['0.8433', '0.9137', '1.0000', '0.8451', '1.0000', '0.8927', '1.0000', '0.8487', '0.9848', '0.9656']","[[83, 131, 0, 380, 0, 90, 0, 9, 3, 4], [7, 353, 0, 320, 0, 15, 0, 3, 2, 0], [366, 44, 0, 24, 0, 195, 0, 25, 28, 18], [17, 219, 0, 400, 0, 57, 0, 2, 2, 3], [360, 68, 0, 103, 0, 67, 0, 21, 42, 39], [0, 1, 0, 1, 0, 251, 0, 392, 0, 55], [234, 77, 0, 144, 0, 188, 0, 22, 19, 16], [0, 0, 0, 0, 0, 15, 0, 628, 0, 57], [3, 4, 0, 4, 0, 46, 0, 414, 204, 25], [0, 0, 0, 0, 0, 3, 0, 65, 0, 632]]",-1,-1,-1,-1,1.9773335456848145
1,"['0.6400', '0.8543', '0.7057', '0.4329', '0.0029', '0.6700', '0.0071', '0.6943', '0.7214', '0.9086']","['0.5062', '0.5584', '0.3455', '0.6196', '0.5000', '0.4671', '0.1515', '0.6000', '0.9712', '0.8435']","['0.6400', '0.8543', '0.7057', '0.4329', '0.0029', '0.6700', '0.0071', '0.6943', '0.7214', '0.9086']","['0.5653', '0.6753', '0.4638', '0.5097', '0.0057', '0.5505', '0.0136', '0.6437', '0.8279', '0.8748']","['0.6400', '0.8543', '0.7057', '0.4329', '0.0029', '0.6700', '0.0071', '0.6943', '0.7214', '0.9086']","['0.9306', '0.9249', '0.8514', '0.9705', '0.9997', '0.9151', '0.9956', '0.9486', '0.9976', '0.9813']","[[448, 119, 42, 51, 0, 34, 0, 2, 3, 1], [14, 598, 10, 72, 0, 4, 1, 1, 0, 0], [48, 18, 494, 2, 0, 120, 9, 4, 5, 0], [121, 247, 18, 303, 1, 6, 4, 0, 0, 0], [81, 31, 506, 23, 2, 40, 14, 1, 2, 0], [0, 5, 0, 1, 0, 469, 0, 167, 0, 58], [167, 46, 323, 37, 0, 115, 5, 3, 4, 0], [0, 0, 0, 0, 0, 157, 0, 486, 0, 57], [6, 7, 37, 0, 1, 53, 0, 89, 505, 2], [0, 0, 0, 0, 0, 6, 0, 57, 1, 636]]","[4, 6, 1, 2, 2, 4, 4, 6, 4, 4, 4, 4, 2, 6, 4, 2]","[4, 6, 1, 2, 2, 4, 4, 6, 4, 4, 4, 4, 2, 6, 4, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3817964792251587
2,"['0.6857', '0.9071', '0.6329', '0.4500', '0.6086', '0.7486', '0.0843', '0.6414', '0.7914', '0.8643']","['0.6366', '0.6993', '0.4857', '0.6549', '0.5518', '0.5464', '0.2218', '0.6507', '0.9635', '0.8858']","['0.6857', '0.9071', '0.6329', '0.4500', '0.6086', '0.7486', '0.0843', '0.6414', '0.7914', '0.8643']","['0.6602', '0.7898', '0.5496', '0.5334', '0.5788', '0.6317', '0.1222', '0.6460', '0.8690', '0.8749']","['0.6857', '0.9071', '0.6329', '0.4500', '0.6086', '0.7486', '0.0843', '0.6414', '0.7914', '0.8643']","['0.9565', '0.9567', '0.9256', '0.9737', '0.9451', '0.9310', '0.9671', '0.9617', '0.9967', '0.9876']","[[480, 23, 59, 62, 6, 22, 42, 0, 5, 1], [9, 635, 10, 34, 3, 4, 3, 0, 2, 0], [9, 3, 443, 3, 140, 50, 50, 0, 2, 0], [81, 218, 16, 315, 12, 4, 54, 0, 0, 0], [37, 14, 123, 23, 426, 20, 55, 0, 2, 0], [0, 5, 0, 0, 0, 524, 0, 126, 2, 43], [129, 8, 216, 44, 179, 59, 59, 0, 6, 0], [0, 0, 0, 0, 0, 219, 0, 449, 1, 31], [9, 2, 45, 0, 6, 47, 3, 31, 554, 3], [0, 0, 0, 0, 0, 10, 0, 84, 1, 605]]","[2, 2, 6, 2, 1, 6, 4, 6, 8, 6, 0, 4, 2, 4, 2, 2]","[2, 2, 6, 2, 1, 6, 4, 6, 8, 6, 0, 4, 2, 4, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.199129343032837
3,"['0.7214', '0.8671', '0.5900', '0.7329', '0.7086', '0.6729', '0.0714', '0.6586', '0.8400', '0.9300']","['0.6533', '0.9006', '0.5463', '0.6732', '0.5030', '0.6524', '0.2283', '0.7103', '0.9423', '0.7796']","['0.7214', '0.8671', '0.5900', '0.7329', '0.7086', '0.6729', '0.0714', '0.6586', '0.8400', '0.9300']","['0.6857', '0.8836', '0.5673', '0.7018', '0.5884', '0.6624', '0.1088', '0.6835', '0.8882', '0.8482']","['0.7214', '0.8671', '0.5900', '0.7329', '0.7086', '0.6729', '0.0714', '0.6586', '0.8400', '0.9300']","['0.9575', '0.9894', '0.9456', '0.9605', '0.9222', '0.9602', '0.9732', '0.9702', '0.9943', '0.9708']","[[505, 12, 41, 79, 7, 11, 35, 0, 9, 1], [8, 607, 8, 66, 4, 1, 3, 0, 3, 0], [6, 3, 413, 4, 212, 21, 38, 0, 3, 0], [79, 35, 10, 513, 12, 1, 49, 0, 1, 0], [29, 7, 80, 36, 496, 7, 43, 0, 2, 0], [0, 3, 0, 1, 0, 471, 0, 124, 7, 94], [139, 5, 173, 55, 247, 24, 50, 0, 7, 0], [0, 0, 0, 0, 0, 151, 0, 461, 2, 86], [7, 2, 31, 8, 8, 32, 1, 20, 588, 3], [0, 0, 0, 0, 0, 3, 0, 44, 2, 651]]","[5, 0, 8, 3, 0, 4, 3, 8, 3, 2, 3, 3, 0, 0, 3, 4]","[5, 0, 8, 3, 0, 4, 3, 8, 3, 2, 3, 3, 0, 0, 3, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.1729984283447266
4,"['0.7929', '0.8029', '0.6043', '0.7057', '0.3729', '0.6229', '0.2700', '0.6886', '0.8400', '0.9343']","['0.6072', '0.9367', '0.4338', '0.6374', '0.6887', '0.7032', '0.3351', '0.6955', '0.9378', '0.7667']","['0.7929', '0.8029', '0.6043', '0.7057', '0.3729', '0.6229', '0.2700', '0.6886', '0.8400', '0.9343']","['0.6877', '0.8646', '0.5051', '0.6698', '0.4838', '0.6606', '0.2991', '0.6920', '0.8862', '0.8422']","['0.7929', '0.8029', '0.6043', '0.7057', '0.3729', '0.6229', '0.2700', '0.6886', '0.8400', '0.9343']","['0.9430', '0.9940', '0.9124', '0.9554', '0.9813', '0.9708', '0.9405', '0.9665', '0.9938', '0.9684']","[[555, 3, 28, 68, 6, 1, 29, 0, 9, 1], [17, 562, 9, 104, 2, 0, 3, 0, 3, 0], [25, 0, 423, 5, 56, 12, 177, 0, 2, 0], [107, 28, 7, 494, 16, 0, 46, 0, 2, 0], [27, 3, 244, 44, 261, 4, 115, 0, 2, 0], [3, 1, 0, 5, 0, 436, 0, 140, 10, 105], [169, 2, 235, 50, 36, 10, 189, 0, 9, 0], [0, 0, 0, 0, 0, 128, 0, 482, 0, 90], [11, 1, 29, 5, 2, 26, 5, 30, 588, 3], [0, 0, 0, 0, 0, 3, 0, 41, 2, 654]]","[0, 8, 0, 8, 0, 8, 0, 0, 8, 0, 4, 2, 6, 6, 0, 0]","[0, 8, 0, 8, 0, 8, 0, 0, 8, 0, 4, 2, 6, 6, 0, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.0855954885482788
5,"['0.7929', '0.1714', '0.6614', '0.7743', '0.5300', '0.6243', '0.1757', '0.7914', '0.8414', '0.8943']","['0.6431', '0.9524', '0.4663', '0.4163', '0.6408', '0.7483', '0.3832', '0.6781', '0.9454', '0.7904']","['0.7929', '0.1714', '0.6614', '0.7743', '0.5300', '0.6243', '0.1757', '0.7914', '0.8414', '0.8943']","['0.7102', '0.2906', '0.5470', '0.5415', '0.5801', '0.6807', '0.2409', '0.7304', '0.8904', '0.8391']","['0.7929', '0.1714', '0.6614', '0.7743', '0.5300', '0.6243', '0.1757', '0.7914', '0.8414', '0.8943']","['0.9511', '0.9990', '0.9159', '0.8794', '0.9670', '0.9767', '0.9686', '0.9583', '0.9946', '0.9737']","[[555, 0, 32, 78, 4, 3, 18, 0, 9, 1], [11, 120, 9, 552, 2, 1, 2, 0, 3, 0], [16, 0, 463, 6, 105, 14, 92, 0, 4, 0], [88, 3, 8, 542, 16, 0, 41, 0, 2, 0], [16, 0, 207, 58, 371, 5, 41, 0, 2, 0], [0, 0, 0, 3, 0, 437, 0, 150, 5, 105], [169, 2, 254, 56, 77, 11, 123, 0, 8, 0], [0, 0, 0, 0, 0, 89, 0, 554, 0, 57], [8, 1, 20, 7, 4, 21, 4, 43, 589, 3], [0, 0, 0, 0, 0, 3, 0, 70, 1, 626]]","[5, 8, 6, 8, 9, 5, 6, 8, 8, 0, 6, 2, 8, 8, 8, 8]","[5, 8, 6, 8, 9, 5, 6, 8, 8, 0, 6, 2, 8, 8, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.0460777282714844
6,"['0.8200', '0.9057', '0.4586', '0.4886', '0.6900', '0.6743', '0.3343', '0.8500', '0.8457', '0.8614']","['0.6139', '0.7006', '0.5632', '0.7668', '0.6176', '0.8055', '0.4048', '0.6959', '0.9518', '0.8363']","['0.8200', '0.9057', '0.4586', '0.4886', '0.6900', '0.6743', '0.3343', '0.8500', '0.8457', '0.8614']","['0.7021', '0.7900', '0.5055', '0.5969', '0.6518', '0.7341', '0.3662', '0.7653', '0.8956', '0.8487']","['0.8200', '0.9057', '0.4586', '0.4886', '0.6900', '0.6743', '0.3343', '0.8500', '0.8457', '0.8614']","['0.9427', '0.9570', '0.9605', '0.9835', '0.9525', '0.9819', '0.9454', '0.9587', '0.9952', '0.9813']","[[574, 34, 23, 27, 5, 2, 28, 0, 7, 0], [12, 634, 4, 37, 8, 0, 2, 0, 3, 0], [15, 3, 321, 4, 155, 11, 191, 0, 0, 0], [127, 159, 3, 342, 15, 0, 51, 0, 3, 0], [22, 35, 75, 12, 483, 3, 68, 0, 2, 0], [0, 2, 0, 1, 1, 472, 0, 143, 6, 75], [176, 34, 114, 19, 107, 9, 234, 0, 7, 0], [0, 0, 0, 0, 0, 64, 0, 595, 0, 41], [9, 4, 30, 4, 8, 22, 4, 25, 592, 2], [0, 0, 0, 0, 0, 3, 0, 92, 2, 603]]","[1, 6, 4, 6, 2, 2, 1, 0, 6, 1, 2, 8, 4, 8, 4, 4]","[1, 6, 4, 6, 2, 2, 1, 0, 6, 1, 2, 8, 4, 8, 4, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.0515766143798828
7,"['0.8000', '0.9286', '0.8900', '0.3129', '0.3400', '0.7257', '0.0029', '0.7329', '0.8171', '0.8671']","['0.5895', '0.6461', '0.3794', '0.7578', '0.6979', '0.7278', '0.1818', '0.7256', '0.9392', '0.8126']","['0.8000', '0.9286', '0.8900', '0.3129', '0.3400', '0.7257', '0.0029', '0.7329', '0.8171', '0.8671']","['0.6788', '0.7620', '0.5320', '0.4429', '0.4573', '0.7268', '0.0056', '0.7292', '0.8739', '0.8390']","['0.8000', '0.9286', '0.8900', '0.3129', '0.3400', '0.7257', '0.0029', '0.7329', '0.8171', '0.8671']","['0.9381', '0.9435', '0.8383', '0.9889', '0.9837', '0.9698', '0.9986', '0.9692', '0.9941', '0.9778']","[[560, 35, 73, 19, 1, 1, 1, 0, 10, 0], [17, 650, 16, 14, 1, 0, 0, 0, 2, 0], [14, 1, 623, 3, 53, 3, 1, 0, 2, 0], [146, 255, 61, 219, 10, 0, 3, 0, 6, 0], [31, 22, 384, 13, 238, 2, 4, 0, 6, 0], [1, 4, 0, 3, 1, 508, 0, 90, 2, 91], [166, 33, 441, 12, 35, 3, 2, 0, 8, 0], [0, 0, 0, 0, 0, 141, 0, 513, 0, 46], [15, 3, 44, 5, 2, 36, 0, 20, 572, 3], [0, 3, 0, 1, 0, 4, 0, 84, 1, 607]]","[0, 4, 2, 5, 0, 3, 3, 0, 3, 3, 4, 3, 8, 2, 6, 4]","[0, 4, 2, 5, 0, 3, 3, 0, 3, 3, 4, 3, 8, 2, 6, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.2516376972198486
8,"['0.7714', '0.3800', '0.1929', '0.8543', '0.5557', '0.7343', '0.5257', '0.8757', '0.8100', '0.8314']","['0.7105', '0.9708', '0.6109', '0.4639', '0.6494', '0.8468', '0.3286', '0.6990', '0.9626', '0.8765']","['0.7714', '0.3800', '0.1929', '0.8543', '0.5557', '0.7343', '0.5257', '0.8757', '0.8100', '0.8314']","['0.7397', '0.5462', '0.2932', '0.6013', '0.5989', '0.7865', '0.4044', '0.7774', '0.8798', '0.8534']","['0.7714', '0.3800', '0.1929', '0.8543', '0.5557', '0.7343', '0.5257', '0.8757', '0.8100', '0.8314']","['0.9651', '0.9987', '0.9863', '0.8903', '0.9667', '0.9852', '0.8806', '0.9581', '0.9965', '0.9870']","[[540, 0, 14, 99, 3, 2, 37, 0, 5, 0], [4, 266, 3, 413, 8, 0, 4, 0, 2, 0], [13, 0, 135, 9, 114, 3, 425, 0, 1, 0], [37, 2, 2, 598, 15, 0, 46, 0, 0, 0], [2, 0, 16, 71, 389, 1, 218, 0, 3, 0], [0, 3, 0, 3, 1, 514, 0, 126, 4, 49], [157, 0, 28, 79, 61, 1, 368, 0, 6, 0], [0, 0, 0, 0, 0, 57, 0, 613, 0, 30], [7, 1, 23, 16, 8, 23, 22, 30, 567, 3], [0, 2, 0, 1, 0, 6, 0, 108, 1, 582]]","[5, 5, 0, 6, 5, 5, 3, 4, 5, 3, 3, 8, 5, 4, 8, 6]","[5, 5, 0, 6, 5, 5, 3, 4, 5, 3, 3, 8, 5, 4, 8, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.1316199898719788
9,"['0.8471', '0.8857', '0.5829', '0.6157', '0.5914', '0.7343', '0.3500', '0.8000', '0.8629', '0.9200']","['0.5889', '0.8696', '0.5675', '0.6896', '0.6561', '0.8482', '0.4383', '0.7661', '0.9695', '0.8193']","['0.8471', '0.8857', '0.5829', '0.6157', '0.5914', '0.7343', '0.3500', '0.8000', '0.8629', '0.9200']","['0.6948', '0.8776', '0.5751', '0.6506', '0.6221', '0.7871', '0.3892', '0.7827', '0.9131', '0.8668']","['0.8471', '0.8857', '0.5829', '0.6157', '0.5914', '0.7343', '0.3500', '0.8000', '0.8629', '0.9200']","['0.9343', '0.9852', '0.9506', '0.9692', '0.9656', '0.9854', '0.9502', '0.9729', '0.9970', '0.9775']","[[593, 10, 31, 48, 3, 3, 8, 0, 4, 0], [16, 620, 6, 53, 3, 0, 1, 0, 1, 0], [19, 1, 408, 4, 115, 1, 152, 0, 0, 0], [144, 63, 13, 431, 10, 0, 37, 0, 2, 0], [24, 5, 104, 44, 414, 0, 107, 0, 2, 0], [0, 2, 0, 0, 0, 514, 0, 111, 4, 69], [199, 9, 129, 37, 77, 0, 245, 0, 4, 0], [0, 0, 0, 0, 0, 71, 0, 560, 0, 69], [12, 3, 28, 8, 9, 11, 9, 12, 604, 4], [0, 0, 0, 0, 0, 6, 0, 48, 2, 644]]","[2, 3, 0, 8, 4, 0, 4, 6, 6, 6, 4, 6, 2, 8, 5, 8]","[2, 3, 0, 8, 4, 0, 4, 6, 6, 6, 4, 6, 2, 8, 5, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9768052697181702
