cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0000', '0.1135', '0.5592', '0.0000', '0.0000', '0.0000', '0.1258', '0.3350', '0.0000', '0.0000']","['0.0000', '0.1031', '0.1063', '0.0000', '0.0000', '0.0000', '0.1067', '0.1263', '0.0000', '0.0000']","['0.0000', '0.1135', '0.5592', '0.0000', '0.0000', '0.0000', '0.1258', '0.3350', '0.0000', '0.0000']","['0.0000', '0.1081', '0.1786', '0.0000', '0.0000', '0.0000', '0.1155', '0.1835', '0.0000', '0.0000']","['0.0000', '0.1135', '0.5592', '0.0000', '0.0000', '0.0000', '0.1258', '0.3350', '0.0000', '0.0000']","['1.0000', '0.8887', '0.5026', '1.0000', '1.0000', '1.0000', '0.8821', '0.7412', '1.0000', '1.0000']","[[0, 203, 194, 0, 0, 0, 57, 157, 0, 0], [0, 69, 357, 0, 0, 0, 73, 109, 0, 0], [0, 29, 321, 0, 0, 0, 77, 147, 0, 0], [0, 15, 274, 0, 0, 0, 58, 264, 0, 0], [0, 17, 345, 0, 0, 0, 67, 171, 0, 0], [0, 42, 239, 0, 0, 0, 87, 244, 0, 0], [0, 1, 407, 0, 0, 0, 76, 120, 0, 0], [0, 14, 337, 0, 0, 0, 50, 202, 0, 0], [0, 214, 164, 0, 0, 0, 94, 120, 0, 0], [0, 65, 382, 0, 0, 0, 73, 65, 0, 0]]",-1,-1,-1,-1
1,"['0.0000', '0.1118', '0.1655', '0.0278', '0.0000', '0.0000', '0.4040', '0.5755', '0.0017', '0.2581']","['0.0000', '0.2996', '0.1379', '0.0890', '0.0000', '0.0000', '0.1664', '0.1354', '1.0000', '0.1756']","['0.0000', '0.1118', '0.1655', '0.0278', '0.0000', '0.0000', '0.4040', '0.5755', '0.0017', '0.2581']","['0.0000', '0.1629', '0.1504', '0.0424', '0.0000', '0.0000', '0.2357', '0.2193', '0.0034', '0.2090']","['0.0000', '0.1118', '0.1655', '0.0278', '0.0000', '0.0000', '0.4040', '0.5755', '0.0017', '0.2581']","['0.9993', '0.9705', '0.8905', '0.9677', '1.0000', '1.0000', '0.7735', '0.5896', '1.0000', '0.8691']","[[0, 26, 31, 20, 0, 0, 108, 258, 0, 168], [0, 68, 33, 53, 0, 0, 107, 198, 0, 149], [1, 8, 95, 10, 0, 0, 179, 252, 0, 29], [1, 6, 82, 17, 0, 0, 142, 348, 0, 15], [0, 5, 105, 9, 0, 0, 182, 281, 0, 18], [0, 8, 97, 10, 0, 0, 169, 302, 0, 26], [0, 3, 114, 9, 0, 0, 244, 226, 0, 8], [0, 15, 77, 3, 0, 0, 127, 347, 0, 34], [0, 34, 22, 18, 0, 0, 93, 162, 1, 262], [2, 54, 33, 42, 0, 0, 115, 188, 0, 151]]","[7, 8, 7, 7, 8, 9, 3, 2, 8, 7, 9, 2, 1, 7, 4, 2]","[2, 0, 0, 0, 0, 0, 4, 3, 0, 2, 2, 3, 0, 0, 4, 0]","[[0. 1. 1. 0. 0. 0. 0. 3. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 1.]
 [0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.0049', '0.0773', '0.2526', '0.2013', '0.0100', '0.0000', '0.3096', '0.3765', '0.0422', '0.4906']","['0.0732', '0.3241', '0.1398', '0.1640', '0.1500', '0.0000', '0.2004', '0.1779', '0.1381', '0.1801']","['0.0049', '0.0773', '0.2526', '0.2013', '0.0100', '0.0000', '0.3096', '0.3765', '0.0422', '0.4906']","['0.0092', '0.1248', '0.1800', '0.1807', '0.0187', '0.0000', '0.2433', '0.2416', '0.0647', '0.2634']","['0.0049', '0.0773', '0.2526', '0.2013', '0.0100', '0.0000', '0.3096', '0.3765', '0.0422', '0.4906']","['0.9929', '0.9818', '0.8356', '0.8837', '0.9937', '0.9994', '0.8617', '0.8056', '0.9712', '0.7586']","[[3, 9, 48, 57, 3, 0, 44, 179, 21, 247], [6, 47, 34, 96, 2, 0, 58, 39, 43, 283], [3, 3, 145, 66, 6, 2, 115, 143, 10, 81], [10, 7, 125, 123, 2, 0, 89, 165, 17, 73], [2, 7, 157, 69, 6, 0, 139, 152, 9, 59], [6, 4, 158, 96, 5, 0, 123, 140, 10, 70], [2, 8, 184, 63, 1, 1, 187, 89, 12, 57], [3, 5, 129, 58, 5, 0, 74, 227, 7, 95], [2, 22, 27, 68, 4, 0, 37, 65, 25, 342], [4, 33, 30, 54, 6, 0, 67, 77, 27, 287]]","[1, 8, 0, 9, 6, 7, 9, 2, 9, 0, 8, 1, 0, 0, 3, 3]","[0, 0, 0, 8, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 8, 0]","[[4. 3. 2. 1. 0. 0. 0. 4. 5. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 2. 0. 2.]
 [0. 0. 2. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.0065', '0.2155', '0.1916', '0.0540', '0.0500', '0.0033', '0.3692', '0.4809', '0.1081', '0.1829']","['0.0690', '0.2519', '0.1300', '0.1486', '0.1786', '0.1053', '0.2110', '0.1408', '0.1788', '0.1544']","['0.0065', '0.2155', '0.1916', '0.0540', '0.0500', '0.0033', '0.3692', '0.4809', '0.1081', '0.1829']","['0.0120', '0.2323', '0.1549', '0.0792', '0.0781', '0.0063', '0.2685', '0.2179', '0.1347', '0.1674']","['0.0065', '0.2155', '0.1916', '0.0540', '0.0500', '0.0033', '0.3692', '0.4809', '0.1081', '0.1829']","['0.9900', '0.9279', '0.8644', '0.9649', '0.9744', '0.9968', '0.8454', '0.6722', '0.9456', '0.8918']","[[4, 55, 34, 17, 12, 0, 51, 239, 80, 119], [10, 131, 31, 34, 10, 3, 58, 134, 77, 120], [4, 21, 110, 20, 22, 1, 137, 222, 18, 19], [11, 17, 114, 33, 19, 0, 98, 282, 19, 18], [1, 19, 135, 17, 30, 3, 154, 211, 6, 24], [6, 15, 116, 26, 13, 2, 135, 254, 19, 26], [3, 27, 143, 18, 17, 4, 223, 157, 6, 6], [4, 33, 103, 15, 25, 2, 86, 290, 8, 37], [5, 90, 26, 22, 4, 1, 41, 122, 64, 217], [10, 112, 34, 20, 16, 3, 74, 148, 61, 107]]","[9, 0, 7, 5, 7, 9, 3, 8, 3, 4, 7, 0, 1, 7, 4, 6]","[1, 3, 8, 3, 8, 1, 8, 2, 0, 4, 0, 3, 0, 0, 0, 0]","[[4. 4. 2. 2. 1. 0. 1. 6. 5. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 2.]
 [0. 0. 0. 0. 0. 0. 1. 2. 1. 2.]
 [2. 0. 2. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 1. 2. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 2. 0. 0. 0. 2. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",48
4,"['0.0295', '0.2270', '0.2666', '0.0867', '0.0550', '0.0033', '0.3543', '0.4096', '0.1014', '0.2051']","['0.1513', '0.2565', '0.1282', '0.1391', '0.1480', '0.0952', '0.2104', '0.1563', '0.2317', '0.1794']","['0.0295', '0.2270', '0.2666', '0.0867', '0.0550', '0.0033', '0.3543', '0.4096', '0.1014', '0.2051']","['0.0493', '0.2408', '0.1732', '0.1069', '0.0802', '0.0063', '0.2640', '0.2263', '0.1410', '0.1914']","['0.0295', '0.2270', '0.2666', '0.0867', '0.0550', '0.0033', '0.3543', '0.4096', '0.1014', '0.2051']","['0.9813', '0.9258', '0.8083', '0.9391', '0.9648', '0.9965', '0.8512', '0.7530', '0.9632', '0.8986']","[[18, 65, 45, 31, 16, 0, 55, 190, 79, 112], [16, 138, 50, 70, 14, 7, 58, 94, 32, 129], [12, 15, 153, 28, 26, 2, 133, 172, 12, 21], [15, 19, 160, 53, 23, 2, 90, 219, 16, 14], [5, 19, 196, 27, 33, 0, 151, 150, 4, 15], [11, 15, 175, 52, 23, 2, 119, 183, 13, 19], [5, 16, 195, 27, 30, 0, 214, 109, 2, 6], [7, 33, 138, 25, 29, 2, 87, 247, 4, 31], [10, 100, 34, 37, 8, 1, 42, 98, 60, 202], [20, 118, 47, 31, 21, 5, 68, 118, 37, 120]]","[8, 1, 4, 5, 3, 8, 4, 0, 1, 9, 1, 6, 1, 4, 6, 1]","[3, 1, 3, 0, 5, 0, 8, 8, 4, 0, 5, 9, 8, 1, 1, 0]","[[4. 5. 2. 2. 1. 1. 1. 6. 6. 3.]
 [0. 1. 0. 0. 1. 0. 1. 0. 0. 2.]
 [0. 0. 0. 0. 0. 0. 1. 2. 1. 2.]
 [2. 0. 2. 0. 1. 1. 0. 0. 1. 0.]
 [0. 1. 0. 1. 2. 0. 0. 0. 0. 0.]
 [0. 1. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 2. 1. 0. 0. 2. 0. 1.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]]",64
5,"['0.0295', '0.2253', '0.0732', '0.1555', '0.1267', '0.0507', '0.3874', '0.4710', '0.1470', '0.1778']","['0.1241', '0.2420', '0.1250', '0.1448', '0.1919', '0.2000', '0.2179', '0.1762', '0.1964', '0.1686']","['0.0295', '0.2253', '0.0732', '0.1555', '0.1267', '0.0507', '0.3874', '0.4710', '0.1470', '0.1778']","['0.0476', '0.2334', '0.0923', '0.1500', '0.1526', '0.0808', '0.2789', '0.2564', '0.1681', '0.1730']","['0.0295', '0.2253', '0.0732', '0.1555', '0.1267', '0.0507', '0.3874', '0.4710', '0.1470', '0.1778']","['0.9764', '0.9204', '0.9458', '0.8959', '0.9407', '0.9770', '0.8443', '0.7539', '0.9342', '0.9053']","[[18, 67, 18, 41, 22, 6, 51, 177, 110, 101], [15, 137, 8, 99, 21, 7, 48, 79, 81, 113], [15, 27, 42, 51, 45, 20, 158, 185, 18, 13], [23, 26, 54, 95, 44, 17, 104, 214, 21, 13], [11, 30, 42, 44, 76, 19, 167, 188, 10, 13], [12, 24, 65, 104, 38, 31, 122, 183, 20, 13], [10, 33, 54, 49, 58, 23, 234, 129, 6, 8], [9, 36, 27, 52, 53, 16, 88, 284, 10, 28], [15, 71, 10, 61, 21, 6, 37, 73, 87, 211], [17, 115, 16, 60, 18, 10, 65, 100, 80, 104]]","[0, 0, 3, 3, 0, 7, 6, 6, 6, 1, 9, 3, 4, 5, 1, 4]","[3, 5, 0, 6, 8, 1, 3, 0, 1, 0, 1, 0, 0, 3, 9, 8]","[[4. 6. 2. 4. 2. 1. 2. 6. 6. 3.]
 [0. 1. 0. 0. 1. 0. 2. 1. 0. 3.]
 [0. 0. 0. 0. 0. 0. 1. 2. 1. 2.]
 [3. 0. 2. 0. 1. 2. 1. 0. 1. 0.]
 [0. 1. 0. 1. 2. 0. 0. 0. 0. 0.]
 [1. 1. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 0. 2. 2. 0. 0. 2. 0. 1.]
 [0. 1. 0. 0. 0. 0. 1. 0. 0. 0.]]",80
6,"['0.1047', '0.1743', '0.2038', '0.1637', '0.1000', '0.0654', '0.2848', '0.4328', '0.1233', '0.1607']","['0.1698', '0.2366', '0.1490', '0.1420', '0.1980', '0.1569', '0.2174', '0.1714', '0.2458', '0.1818']","['0.1047', '0.1743', '0.2038', '0.1637', '0.1000', '0.0654', '0.2848', '0.4328', '0.1233', '0.1607']","['0.1296', '0.2008', '0.1722', '0.1521', '0.1329', '0.0923', '0.2466', '0.2455', '0.1642', '0.1706']","['0.1047', '0.1743', '0.2038', '0.1637', '0.1000', '0.0654', '0.2848', '0.4328', '0.1233', '0.1607']","['0.9419', '0.9366', '0.8769', '0.8879', '0.9550', '0.9601', '0.8853', '0.7662', '0.9586', '0.9219']","[[64, 60, 23, 46, 25, 6, 49, 181, 78, 79], [45, 106, 22, 86, 21, 28, 58, 88, 51, 103], [39, 15, 117, 68, 32, 22, 96, 170, 9, 6], [47, 21, 114, 100, 18, 25, 78, 187, 15, 6], [28, 16, 130, 48, 60, 31, 109, 166, 5, 7], [31, 19, 109, 102, 26, 40, 91, 167, 16, 11], [18, 19, 141, 55, 44, 49, 172, 101, 2, 3], [25, 31, 76, 65, 44, 21, 54, 261, 11, 15], [32, 72, 29, 65, 9, 8, 32, 79, 73, 193], [48, 89, 24, 69, 24, 25, 52, 123, 37, 94]]","[5, 0, 6, 1, 2, 3, 1, 0, 0, 7, 7, 2, 8, 3, 7, 8]","[0, 8, 8, 5, 0, 0, 4, 8, 0, 0, 2, 0, 3, 8, 0, 2]","[[5. 6. 4. 5. 2. 2. 2. 8. 6. 3.]
 [0. 1. 0. 0. 1. 0. 2. 1. 0. 3.]
 [0. 0. 0. 0. 0. 0. 1. 3. 2. 2.]
 [3. 0. 2. 0. 1. 2. 1. 0. 2. 0.]
 [0. 2. 0. 1. 2. 0. 0. 0. 0. 0.]
 [1. 2. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [4. 1. 0. 3. 2. 0. 1. 2. 0. 1.]
 [0. 1. 0. 0. 0. 0. 1. 0. 0. 0.]]",96
7,"['0.0835', '0.2155', '0.2404', '0.1358', '0.0750', '0.0654', '0.3709', '0.2570', '0.1301', '0.2479']","['0.1619', '0.2348', '0.1467', '0.1517', '0.1368', '0.1404', '0.2148', '0.1685', '0.2225', '0.2025']","['0.0835', '0.2155', '0.2404', '0.1358', '0.0750', '0.0654', '0.3709', '0.2570', '0.1301', '0.2479']","['0.1102', '0.2247', '0.1822', '0.1434', '0.0969', '0.0892', '0.2720', '0.2035', '0.1642', '0.2229']","['0.0835', '0.2155', '0.2404', '0.1358', '0.0750', '0.0654', '0.3709', '0.2570', '0.1301', '0.2479']","['0.9510', '0.9208', '0.8520', '0.9139', '0.9474', '0.9545', '0.8482', '0.8583', '0.9503', '0.8946']","[[51, 81, 49, 37, 27, 22, 67, 94, 75, 108], [40, 131, 24, 59, 22, 19, 50, 52, 73, 138], [30, 24, 138, 52, 37, 38, 135, 90, 9, 21], [40, 25, 127, 83, 33, 41, 98, 128, 18, 18], [24, 27, 151, 41, 45, 28, 161, 103, 8, 12], [29, 22, 140, 85, 34, 40, 122, 116, 12, 12], [21, 29, 132, 38, 53, 29, 224, 64, 6, 8], [24, 43, 113, 62, 48, 42, 78, 155, 11, 27], [32, 69, 23, 47, 15, 10, 46, 46, 77, 227], [24, 107, 44, 43, 15, 16, 62, 72, 57, 145]]","[3, 2, 6, 6, 1, 6, 6, 3, 0, 4, 9, 4, 0, 3, 2, 6]","[7, 0, 0, 2, 1, 4, 2, 0, 8, 0, 2, 8, 0, 5, 0, 4]","[[6. 6. 6. 6. 3. 2. 3. 8. 6. 3.]
 [0. 2. 0. 0. 1. 0. 2. 1. 0. 3.]
 [0. 0. 0. 0. 0. 0. 3. 3. 2. 3.]
 [3. 0. 2. 0. 1. 2. 1. 0. 2. 0.]
 [0. 2. 0. 1. 2. 0. 2. 0. 0. 0.]
 [1. 2. 0. 2. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [5. 1. 0. 3. 3. 0. 1. 2. 0. 1.]
 [0. 1. 0. 0. 0. 0. 1. 0. 0. 0.]]",112
8,"['0.0998', '0.2401', '0.2334', '0.1473', '0.1233', '0.0588', '0.2897', '0.4511', '0.0946', '0.1402']","['0.1889', '0.2393', '0.1614', '0.1408', '0.1897', '0.1519', '0.2150', '0.1858', '0.2113', '0.1916']","['0.0998', '0.2401', '0.2334', '0.1473', '0.1233', '0.0588', '0.2897', '0.4511', '0.0946', '0.1402']","['0.1306', '0.2397', '0.1909', '0.1440', '0.1495', '0.0848', '0.2468', '0.2632', '0.1307', '0.1619']","['0.0998', '0.2401', '0.2334', '0.1473', '0.1233', '0.0588', '0.2897', '0.4511', '0.0946', '0.1402']","['0.9514', '0.9139', '0.8717', '0.8981', '0.9415', '0.9627', '0.8816', '0.7791', '0.9614', '0.9361']","[[61, 105, 32, 44, 39, 5, 60, 148, 51, 66], [48, 146, 20, 84, 22, 26, 54, 73, 64, 71], [26, 18, 134, 52, 44, 30, 102, 154, 8, 6], [31, 28, 108, 90, 29, 31, 79, 198, 11, 6], [18, 19, 144, 38, 74, 21, 110, 164, 6, 6], [21, 23, 112, 94, 35, 36, 92, 182, 10, 7], [11, 17, 158, 50, 50, 31, 175, 104, 4, 4], [19, 33, 75, 56, 67, 15, 47, 272, 5, 14], [47, 105, 23, 67, 11, 15, 36, 66, 56, 166], [41, 116, 24, 64, 19, 27, 59, 103, 50, 82]]","[9, 9, 1, 0, 2, 3, 7, 4, 0, 9, 5, 4, 6, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 5, 8, 0, 7, 5, 4, 0, 0, 0]","[[ 7. 10.  7.  7.  3.  2.  3.  9.  6.  6.]
 [ 0.  2.  0.  0.  1.  0.  2.  1.  0.  3.]
 [ 0.  0.  0.  0.  0.  0.  3.  3.  2.  3.]
 [ 3.  0.  2.  0.  1.  2.  1.  0.  2.  0.]
 [ 0.  2.  0.  1.  2.  0.  3.  0.  0.  0.]
 [ 1.  2.  0.  2.  2.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  0.]
 [ 6.  1.  0.  3.  3.  0.  1.  2.  0.  1.]
 [ 0.  1.  0.  0.  0.  0.  1.  0.  0.  0.]]",128
9,"['0.0966', '0.2780', '0.2091', '0.0589', '0.0400', '0.2516', '0.4868', '0.3333', '0.0608', '0.1949']","['0.1960', '0.2357', '0.1417', '0.1706', '0.1765', '0.1940', '0.2390', '0.1951', '0.2338', '0.1966']","['0.0966', '0.2780', '0.2091', '0.0589', '0.0400', '0.2516', '0.4868', '0.3333', '0.0608', '0.1949']","['0.1294', '0.2551', '0.1689', '0.0876', '0.0652', '0.2191', '0.3206', '0.2462', '0.0965', '0.1957']","['0.0966', '0.2780', '0.2091', '0.0589', '0.0400', '0.2516', '0.4868', '0.3333', '0.0608', '0.1949']","['0.9551', '0.8984', '0.8660', '0.9675', '0.9793', '0.8812', '0.8265', '0.8464', '0.9782', '0.9139']","[[59, 134, 30, 18, 10, 45, 66, 132, 33, 84], [46, 169, 26, 20, 12, 71, 84, 56, 25, 99], [15, 27, 120, 19, 13, 91, 160, 110, 6, 13], [32, 36, 115, 36, 12, 115, 114, 130, 9, 12], [17, 20, 144, 20, 24, 66, 188, 108, 3, 10], [22, 32, 125, 24, 10, 154, 117, 106, 9, 13], [8, 20, 131, 11, 12, 64, 294, 57, 2, 5], [23, 39, 104, 18, 30, 85, 81, 201, 2, 20], [41, 110, 27, 22, 7, 41, 48, 50, 36, 210], [38, 130, 25, 23, 6, 62, 78, 80, 29, 114]]","[3, 9, 3, 0, 9, 5, 5, 9, 7, 2, 9, 7, 9, 2, 6, 2]","[2, 0, 0, 0, 5, 0, 4, 0, 0, 2, 2, 8, 2, 4, 0, 5]","[[ 8. 10.  7.  8.  3.  3.  4. 10.  6.  8.]
 [ 0.  2.  0.  0.  1.  0.  2.  1.  0.  3.]
 [ 0.  0.  1.  1.  0.  0.  3.  3.  2.  5.]
 [ 3.  0.  2.  0.  1.  2.  1.  0.  2.  0.]
 [ 0.  2.  1.  1.  2.  1.  3.  0.  0.  0.]
 [ 1.  2.  1.  2.  2.  0.  0.  0.  0.  1.]
 [ 0.  0.  0.  1.  0.  0.  0.  0.  0.  0.]
 [ 0.  0.  0.  1.  0.  1.  0.  0.  0.  0.]
 [ 6.  1.  0.  3.  3.  0.  1.  3.  0.  1.]
 [ 0.  1.  0.  0.  0.  0.  1.  0.  0.  0.]]",144
