cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3831', '0.1738', '0.0016', '0.1211', '0.1749', '0.2744', '0.5237', '0.3141', '0.3165', '0.4592']","['0.3921', '0.2577', '1.0000', '0.2500', '0.2187', '0.2883', '0.2550', '0.2009', '0.3369', '0.2838']","['0.3831', '0.1738', '0.0016', '0.1211', '0.1749', '0.2744', '0.5237', '0.3141', '0.3165', '0.4592']","['0.3876', '0.2076', '0.0033', '0.1632', '0.1943', '0.2812', '0.3430', '0.2450', '0.3264', '0.3508']","['0.3831', '0.1738', '0.0016', '0.1211', '0.1749', '0.2744', '0.5237', '0.3141', '0.3165', '0.4592']","['0.9378', '0.9463', '1.0000', '0.9563', '0.9268', '0.9271', '0.8331', '0.8640', '0.9316', '0.8684']","[[218, 33, 0, 18, 6, 15, 18, 59, 116, 86], [21, 101, 0, 8, 19, 24, 68, 42, 85, 213], [69, 32, 1, 43, 71, 46, 144, 133, 22, 48], [18, 23, 0, 78, 80, 123, 161, 118, 10, 33], [27, 21, 0, 22, 110, 47, 235, 95, 19, 53], [24, 41, 0, 56, 56, 160, 112, 94, 11, 29], [16, 23, 0, 25, 65, 33, 309, 87, 4, 28], [13, 27, 0, 45, 88, 52, 95, 185, 11, 73], [133, 46, 0, 11, 0, 37, 14, 19, 188, 146], [17, 45, 0, 6, 8, 18, 56, 89, 92, 281]]",-1,-1
1,"['0.4376', '0.4699', '0.0049', '0.1211', '0.1606', '0.4563', '0.4475', '0.3633', '0.3519', '0.4085']","['0.3662', '0.3273', '0.3750', '0.2766', '0.3108', '0.2709', '0.3139', '0.2846', '0.3542', '0.3541']","['0.4376', '0.4699', '0.0049', '0.1211', '0.1606', '0.4563', '0.4475', '0.3633', '0.3519', '0.4085']","['0.3987', '0.3859', '0.0097', '0.1685', '0.2117', '0.3399', '0.3690', '0.3192', '0.3530', '0.3794']","['0.4376', '0.4699', '0.0049', '0.1211', '0.1606', '0.4563', '0.4475', '0.3633', '0.3519', '0.4085']","['0.9206', '0.8965', '0.9991', '0.9619', '0.9583', '0.8678', '0.8933', '0.9006', '0.9295', '0.9154']","[[249, 55, 0, 8, 2, 23, 10, 39, 130, 53], [30, 273, 0, 4, 5, 14, 25, 12, 82, 136], [81, 60, 3, 57, 59, 109, 102, 107, 14, 17], [23, 39, 2, 78, 39, 226, 113, 85, 6, 33], [40, 38, 1, 27, 101, 97, 182, 89, 18, 36], [20, 36, 1, 55, 26, 266, 72, 88, 4, 15], [17, 51, 0, 27, 41, 79, 264, 80, 3, 28], [24, 53, 0, 21, 46, 106, 57, 214, 12, 56], [170, 78, 1, 3, 2, 38, 2, 9, 209, 82], [26, 151, 0, 2, 4, 24, 14, 29, 112, 250]]","[3, 4, 1, 6, 7, 2, 1, 1, 0, 6, 8, 4, 0, 3, 8, 8, 5, 4, 2, 1, 4, 3, 0, 4, 4, 3, 2, 4, 4, 5, 1, 9]","[4, 5, 0, 0, 2, 8, 3, 6, 2, 9, 7, 7, 1, 5, 2, 5, 9, 2, 6, 1, 7, 0, 9, 1, 5, 8, 5, 2, 3, 2, 3, 3]"
2,"['0.4341', '0.5198', '0.0575', '0.1599', '0.2146', '0.3962', '0.5576', '0.5161', '0.3906', '0.3873']","['0.4103', '0.4126', '0.3043', '0.3012', '0.3237', '0.3208', '0.3261', '0.3598', '0.3712', '0.3997']","['0.4341', '0.5198', '0.0575', '0.1599', '0.2146', '0.3962', '0.5576', '0.5161', '0.3906', '0.3873']","['0.4219', '0.4600', '0.0967', '0.2089', '0.2581', '0.3546', '0.4115', '0.4240', '0.3806', '0.3934']","['0.4341', '0.5198', '0.0575', '0.1599', '0.2146', '0.3962', '0.5576', '0.5161', '0.3906', '0.3873']","['0.9346', '0.9206', '0.9852', '0.9554', '0.9475', '0.9097', '0.8743', '0.9000', '0.9273', '0.9339']","[[247, 57, 3, 13, 3, 17, 12, 52, 129, 36], [23, 302, 1, 5, 10, 7, 22, 8, 86, 117], [78, 30, 35, 55, 79, 83, 127, 103, 10, 9], [15, 18, 26, 103, 51, 169, 153, 75, 11, 23], [38, 29, 10, 25, 135, 70, 186, 101, 14, 21], [15, 16, 15, 69, 33, 231, 93, 91, 6, 14], [14, 37, 7, 45, 53, 35, 329, 48, 3, 19], [19, 32, 6, 11, 41, 72, 58, 304, 11, 35], [138, 71, 8, 8, 9, 22, 6, 18, 232, 82], [15, 140, 4, 8, 3, 14, 23, 45, 123, 237]]","[5, 6, 8, 3, 2, 3, 7, 4, 1, 8, 4, 0, 4, 9, 4, 8, 3, 6, 6, 9, 4, 6, 7, 2, 3, 4, 4, 0, 1, 0, 7, 4]","[9, 4, 1, 1, 6, 8, 3, 8, 8, 4, 2, 3, 0, 3, 6, 7, 2, 2, 5, 1, 2, 0, 7, 9, 9, 2, 8, 7, 3, 2, 3, 9]"
3,"['0.4060', '0.6575', '0.0739', '0.2671', '0.2846', '0.3894', '0.4915', '0.4856', '0.4663', '0.3660']","['0.4088', '0.4081', '0.2761', '0.3028', '0.3303', '0.3471', '0.3791', '0.4476', '0.4235', '0.4358']","['0.4060', '0.6575', '0.0739', '0.2671', '0.2846', '0.3894', '0.4915', '0.4856', '0.4663', '0.3660']","['0.4074', '0.5036', '0.1166', '0.2838', '0.3057', '0.3670', '0.4280', '0.4658', '0.4439', '0.3979']","['0.4060', '0.6575', '0.0739', '0.2671', '0.2846', '0.3894', '0.4915', '0.4856', '0.4663', '0.3660']","['0.9385', '0.8978', '0.9781', '0.9261', '0.9324', '0.9212', '0.9122', '0.9348', '0.9303', '0.9462']","[[231, 60, 11, 15, 9, 20, 7, 31, 152, 33], [19, 382, 0, 7, 10, 4, 8, 10, 67, 74], [79, 39, 45, 81, 110, 77, 83, 65, 15, 15], [17, 31, 29, 172, 48, 141, 121, 41, 14, 30], [36, 34, 23, 52, 179, 55, 127, 91, 15, 17], [18, 25, 22, 113, 40, 227, 65, 56, 5, 12], [10, 43, 10, 72, 85, 33, 290, 25, 6, 16], [21, 32, 13, 33, 47, 67, 43, 286, 10, 37], [119, 84, 9, 14, 9, 16, 4, 6, 277, 56], [15, 206, 1, 9, 5, 14, 17, 28, 93, 224]]","[8, 8, 7, 5, 2, 3, 1, 6, 3, 7, 4, 2, 5, 6, 9, 5, 8, 3, 5, 1, 0, 3, 4, 9, 9, 3, 1, 5, 2, 4, 7, 0]","[3, 9, 9, 3, 4, 4, 7, 5, 8, 2, 3, 5, 9, 7, 2, 7, 7, 2, 6, 5, 7, 3, 3, 6, 9, 2, 1, 3, 3, 6, 4, 6]"
4,"['0.4183', '0.6368', '0.1396', '0.2484', '0.2480', '0.3688', '0.4593', '0.5110', '0.4764', '0.4608']","['0.4227', '0.4374', '0.3047', '0.3125', '0.3482', '0.3566', '0.3979', '0.4146', '0.4565', '0.3906']","['0.4183', '0.6368', '0.1396', '0.2484', '0.2480', '0.3688', '0.4593', '0.5110', '0.4764', '0.4608']","['0.4205', '0.5186', '0.1914', '0.2768', '0.2897', '0.3626', '0.4264', '0.4578', '0.4662', '0.4228']","['0.4183', '0.6368', '0.1396', '0.2484', '0.2480', '0.3688', '0.4593', '0.5110', '0.4764', '0.4608']","['0.9402', '0.9122', '0.9640', '0.9343', '0.9456', '0.9284', '0.9242', '0.9215', '0.9377', '0.9183']","[[238, 48, 14, 12, 7, 18, 5, 33, 149, 45], [23, 370, 1, 4, 7, 4, 7, 10, 45, 110], [80, 35, 85, 81, 82, 62, 78, 73, 13, 20], [16, 29, 45, 160, 44, 135, 97, 62, 12, 44], [30, 27, 43, 47, 156, 45, 123, 106, 16, 36], [19, 25, 28, 106, 29, 215, 60, 70, 10, 21], [14, 36, 25, 64, 68, 31, 271, 37, 9, 35], [20, 23, 22, 23, 42, 66, 30, 301, 9, 53], [106, 77, 14, 8, 8, 10, 3, 9, 283, 76], [17, 176, 2, 7, 5, 17, 7, 25, 74, 282]]","[0, 5, 1, 4, 5, 0, 5, 4, 5, 2, 6, 9, 1, 4, 9, 3, 7, 4, 2, 4, 6, 9, 2, 5, 9, 0, 5, 0, 7, 2, 5, 5]","[9, 2, 7, 5, 0, 7, 4, 5, 2, 3, 9, 5, 4, 6, 5, 1, 7, 4, 3, 1, 6, 5, 9, 7, 5, 2, 0, 6, 4, 1, 3, 6]"
5,"['0.4112', '0.5525', '0.1609', '0.2904', '0.2544', '0.3002', '0.5424', '0.4822', '0.5404', '0.4395']","['0.4597', '0.4969', '0.2730', '0.2973', '0.3219', '0.3557', '0.3591', '0.4201', '0.4566', '0.4498']","['0.4112', '0.5525', '0.1609', '0.2904', '0.2544', '0.3002', '0.5424', '0.4822', '0.5404', '0.4395']","['0.4341', '0.5232', '0.2025', '0.2938', '0.2842', '0.3256', '0.4321', '0.4490', '0.4950', '0.4446']","['0.4112', '0.5525', '0.1609', '0.2904', '0.2544', '0.3002', '0.5424', '0.4822', '0.5404', '0.4395']","['0.9494', '0.9400', '0.9516', '0.9175', '0.9373', '0.9415', '0.8945', '0.9276', '0.9293', '0.9389']","[[234, 37, 18, 26, 17, 17, 10, 29, 145, 36], [19, 321, 6, 9, 10, 5, 12, 12, 68, 119], [65, 23, 98, 90, 96, 56, 93, 65, 12, 11], [11, 17, 54, 187, 43, 100, 145, 54, 13, 20], [29, 17, 57, 56, 160, 34, 150, 89, 16, 21], [13, 12, 42, 133, 37, 175, 82, 62, 9, 18], [10, 23, 33, 72, 60, 18, 320, 27, 11, 16], [22, 15, 24, 34, 56, 62, 45, 284, 7, 40], [89, 57, 20, 11, 12, 12, 11, 13, 321, 48], [17, 124, 7, 11, 6, 13, 23, 41, 101, 269]]","[4, 9, 1, 7, 3, 6, 3, 1, 0, 0, 0, 2, 9, 2, 9, 0, 8, 7, 9, 3, 5, 0, 1, 8, 4, 6, 3, 7, 3, 3, 7, 6]","[4, 8, 3, 7, 7, 8, 3, 4, 1, 5, 3, 8, 7, 6, 1, 3, 1, 3, 8, 1, 7, 4, 3, 9, 5, 2, 7, 1, 5, 6, 0, 4]"
6,"['0.4499', '0.5525', '0.1839', '0.2469', '0.3259', '0.3190', '0.4915', '0.4618', '0.5303', '0.4412']","['0.4339', '0.5254', '0.2924', '0.3081', '0.3106', '0.3529', '0.3699', '0.4178', '0.4802', '0.4341']","['0.4499', '0.5525', '0.1839', '0.2469', '0.3259', '0.3190', '0.4915', '0.4618', '0.5303', '0.4412']","['0.4418', '0.5386', '0.2258', '0.2741', '0.3181', '0.3351', '0.4221', '0.4387', '0.5040', '0.4376']","['0.4499', '0.5525', '0.1839', '0.2469', '0.3259', '0.3190', '0.4915', '0.4618', '0.5303', '0.4412']","['0.9385', '0.9465', '0.9497', '0.9333', '0.9153', '0.9371', '0.9087', '0.9300', '0.9369', '0.9347']","[[256, 28, 9, 29, 20, 16, 8, 32, 135, 36], [27, 321, 6, 7, 12, 5, 15, 13, 55, 120], [75, 23, 112, 68, 122, 64, 65, 57, 14, 9], [17, 13, 65, 159, 60, 111, 128, 53, 11, 27], [35, 13, 52, 39, 205, 38, 127, 84, 13, 23], [13, 11, 39, 110, 49, 186, 77, 63, 14, 21], [12, 17, 44, 58, 94, 23, 290, 22, 7, 23], [26, 13, 26, 24, 76, 57, 46, 272, 8, 41], [102, 47, 19, 11, 12, 10, 10, 16, 315, 52], [27, 125, 11, 11, 10, 17, 18, 39, 84, 270]]","[7, 0, 3, 6, 7, 3, 6, 3, 7, 3, 0, 0, 4, 4, 3, 8, 3, 3, 6, 4, 2, 5, 0, 5, 9, 1, 9, 6, 0, 7, 6, 1]","[3, 4, 9, 0, 9, 7, 7, 7, 5, 8, 4, 6, 7, 4, 8, 7, 3, 6, 2, 5, 0, 5, 3, 5, 0, 6, 2, 3, 9, 4, 5, 1]"
7,"['0.4271', '0.6041', '0.1593', '0.2438', '0.3307', '0.3225', '0.4797', '0.4567', '0.5657', '0.4216']","['0.4500', '0.4835', '0.3079', '0.3078', '0.3166', '0.3475', '0.3788', '0.4417', '0.4498', '0.4243']","['0.4271', '0.6041', '0.1593', '0.2438', '0.3307', '0.3225', '0.4797', '0.4567', '0.5657', '0.4216']","['0.4382', '0.5371', '0.2100', '0.2721', '0.3235', '0.3345', '0.4233', '0.4491', '0.5011', '0.4230']","['0.4271', '0.6041', '0.1593', '0.2438', '0.3307', '0.3225', '0.4797', '0.4567', '0.5657', '0.4216']","['0.9453', '0.9308', '0.9596', '0.9341', '0.9164', '0.9348', '0.9142', '0.9372', '0.9240', '0.9350']","[[243, 41, 8, 21, 22, 19, 5, 22, 154, 34], [18, 351, 6, 5, 10, 5, 11, 8, 59, 108], [72, 30, 97, 67, 121, 63, 73, 54, 18, 14], [18, 22, 52, 157, 61, 118, 114, 56, 13, 33], [33, 20, 46, 42, 208, 33, 130, 73, 21, 23], [15, 19, 31, 107, 53, 188, 66, 62, 19, 23], [14, 22, 28, 65, 92, 25, 283, 28, 12, 21], [22, 17, 27, 23, 68, 64, 36, 269, 14, 49], [83, 59, 15, 15, 13, 10, 10, 8, 336, 45], [22, 145, 5, 8, 9, 16, 19, 29, 101, 258]]","[6, 3, 9, 2, 5, 4, 7, 5, 6, 8, 3, 4, 5, 6, 7, 1, 4, 3, 0, 6, 9, 2, 4, 0, 2, 7, 9, 7, 6, 6, 3, 0]","[2, 5, 0, 6, 5, 9, 3, 7, 2, 6, 4, 9, 3, 3, 4, 2, 6, 6, 2, 2, 9, 1, 4, 6, 0, 2, 6, 2, 8, 7, 1, 7]"
8,"['0.4359', '0.4905', '0.1626', '0.3028', '0.3132', '0.3190', '0.4593', '0.4737', '0.5067', '0.4886']","['0.4460', '0.5144', '0.2946', '0.2818', '0.3064', '0.3224', '0.4045', '0.4215', '0.4983', '0.4235']","['0.4359', '0.4905', '0.1626', '0.3028', '0.3132', '0.3190', '0.4593', '0.4737', '0.5067', '0.4886']","['0.4409', '0.5022', '0.2095', '0.2919', '0.3097', '0.3207', '0.4302', '0.4460', '0.5025', '0.4537']","['0.4359', '0.4905', '0.1626', '0.3028', '0.3132', '0.3190', '0.4593', '0.4737', '0.5067', '0.4886']","['0.9433', '0.9504', '0.9560', '0.9072', '0.9170', '0.9278', '0.9262', '0.9292', '0.9440', '0.9245']","[[248, 36, 15, 25, 22, 20, 5, 35, 116, 47], [32, 285, 8, 10, 15, 8, 12, 11, 49, 151], [60, 22, 99, 93, 114, 77, 62, 57, 11, 14], [16, 13, 43, 195, 59, 122, 99, 61, 8, 28], [29, 17, 56, 61, 197, 37, 114, 79, 17, 22], [14, 11, 32, 136, 52, 186, 55, 64, 14, 19], [17, 16, 31, 90, 77, 27, 271, 30, 6, 25], [16, 10, 28, 35, 74, 66, 29, 279, 8, 44], [93, 45, 19, 25, 22, 16, 5, 11, 301, 57], [31, 99, 5, 22, 11, 18, 18, 35, 74, 299]]","[3, 2, 0, 9, 4, 1, 6, 6, 3, 8, 0, 3, 2, 9, 5, 8, 7, 8, 7, 0, 1, 0, 9, 1, 7, 8, 4, 9, 2, 0, 5, 1]","[5, 7, 7, 4, 4, 6, 4, 3, 6, 3, 9, 2, 2, 2, 7, 5, 0, 3, 0, 4, 4, 8, 6, 2, 1, 1, 5, 5, 1, 6, 3, 5]"
9,"['0.4060', '0.4957', '0.1839', '0.3199', '0.3084', '0.3242', '0.4441', '0.4771', '0.5421', '0.4444']","['0.4714', '0.4974', '0.2924', '0.2881', '0.3250', '0.3124', '0.3922', '0.4251', '0.4871', '0.4243']","['0.4060', '0.4957', '0.1839', '0.3199', '0.3084', '0.3242', '0.4441', '0.4771', '0.5421', '0.4444']","['0.4363', '0.4966', '0.2258', '0.3032', '0.3165', '0.3182', '0.4165', '0.4496', '0.5131', '0.4342']","['0.4060', '0.4957', '0.1839', '0.3199', '0.3084', '0.3242', '0.4441', '0.4771', '0.5421', '0.4444']","['0.9523', '0.9463', '0.9497', '0.9050', '0.9250', '0.9232', '0.9250', '0.9298', '0.9373', '0.9315']","[[231, 32, 15, 32, 25, 21, 7, 31, 131, 44], [32, 288, 9, 7, 15, 9, 17, 17, 52, 135], [53, 20, 112, 94, 102, 74, 62, 60, 18, 14], [15, 17, 52, 206, 48, 120, 99, 53, 10, 24], [25, 19, 60, 62, 194, 43, 107, 80, 16, 23], [9, 12, 37, 139, 49, 189, 57, 58, 14, 19], [10, 19, 41, 86, 77, 33, 262, 33, 7, 22], [11, 12, 30, 35, 62, 76, 31, 281, 15, 36], [76, 45, 17, 31, 17, 16, 6, 12, 322, 52], [28, 115, 10, 23, 8, 24, 20, 36, 76, 272]]","[8, 0, 4, 5, 1, 1, 8, 7, 6, 3, 4, 6, 3, 7, 6, 1, 1, 1, 9, 5, 8, 6, 6, 7, 1, 3, 4, 7, 6, 1, 8, 2]","[3, 2, 5, 6, 0, 6, 3, 4, 0, 6, 3, 6, 1, 4, 4, 2, 6, 8, 7, 9, 7, 6, 1, 6, 0, 3, 0, 8, 2, 1, 5, 2]"
