cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3181', '0.3391', '0.0460', '0.1848', '0.0223', '0.2590', '0.3831', '0.2581', '0.4680', '0.4395']","['0.3383', '0.2855', '0.2090', '0.1926', '0.4118', '0.2955', '0.2571', '0.1718', '0.3294', '0.3092']","['0.3181', '0.3391', '0.0460', '0.1848', '0.0223', '0.2590', '0.3831', '0.2581', '0.4680', '0.4395']","['0.3279', '0.3100', '0.0754', '0.1886', '0.0422', '0.2761', '0.3077', '0.2062', '0.3866', '0.3630']","['0.3181', '0.3391', '0.0460', '0.1848', '0.0223', '0.2590', '0.3831', '0.2581', '0.4680', '0.4395']","['0.9348', '0.9090', '0.9803', '0.9068', '0.9963', '0.9335', '0.8793', '0.8645', '0.8953', '0.8885']","[[181, 41, 12, 12, 0, 26, 18, 35, 172, 72], [12, 197, 0, 24, 0, 23, 19, 47, 120, 139], [93, 59, 28, 75, 7, 29, 113, 128, 27, 50], [38, 34, 21, 119, 2, 125, 115, 121, 22, 47], [32, 34, 7, 110, 14, 31, 193, 127, 30, 51], [33, 50, 23, 76, 3, 151, 96, 102, 24, 25], [20, 65, 15, 72, 3, 29, 226, 111, 5, 44], [24, 46, 22, 110, 4, 44, 81, 152, 26, 80], [82, 70, 2, 10, 1, 40, 6, 12, 278, 93], [20, 94, 4, 10, 0, 13, 12, 50, 140, 269]]",-1,-1
1,"['0.4323', '0.4372', '0.1379', '0.1599', '0.1431', '0.3774', '0.4881', '0.3684', '0.3098', '0.5294']","['0.4134', '0.3902', '0.2838', '0.2168', '0.2695', '0.3240', '0.3247', '0.2901', '0.4259', '0.3588']","['0.4323', '0.4372', '0.1379', '0.1599', '0.1431', '0.3774', '0.4881', '0.3684', '0.3098', '0.5294']","['0.4227', '0.4123', '0.1856', '0.1841', '0.1869', '0.3487', '0.3900', '0.3246', '0.3587', '0.4277']","['0.4323', '0.4372', '0.1379', '0.1599', '0.1431', '0.3774', '0.4881', '0.3684', '0.3098', '0.5294']","['0.9357', '0.9267', '0.9607', '0.9305', '0.9546', '0.9153', '0.8893', '0.9019', '0.9541', '0.8925']","[[246, 37, 21, 9, 10, 21, 12, 43, 89, 81], [11, 254, 1, 20, 5, 11, 22, 26, 57, 174], [82, 31, 84, 58, 62, 53, 98, 114, 6, 21], [29, 28, 37, 103, 34, 166, 117, 84, 8, 38], [41, 21, 41, 63, 90, 41, 188, 105, 9, 30], [17, 21, 42, 69, 33, 220, 81, 77, 10, 13], [13, 25, 42, 55, 32, 57, 288, 47, 1, 30], [18, 23, 17, 63, 62, 72, 61, 217, 7, 49], [121, 85, 8, 13, 1, 26, 5, 8, 184, 143], [17, 126, 3, 22, 5, 12, 15, 27, 61, 324]]","[1, 2, 8, 9, 2, 3, 2, 7, 6, 3, 3, 2, 6, 2, 2, 9, 3, 3, 0, 6, 3, 1, 1, 6, 5, 2, 2, 8, 8, 4, 9, 3]","[4, 2, 7, 0, 1, 2, 9, 2, 5, 3, 3, 2, 6, 7, 0, 7, 6, 2, 7, 2, 3, 6, 6, 8, 6, 6, 3, 2, 7, 3, 0, 2]"
2,"['0.3796', '0.5318', '0.2233', '0.1258', '0.0541', '0.3756', '0.5661', '0.5586', '0.4343', '0.4493']","['0.4500', '0.4346', '0.3036', '0.2727', '0.4595', '0.3471', '0.3468', '0.3043', '0.4102', '0.4009']","['0.3796', '0.5318', '0.2233', '0.1258', '0.0541', '0.3756', '0.5661', '0.5586', '0.4343', '0.4493']","['0.4118', '0.4783', '0.2573', '0.1722', '0.0967', '0.3608', '0.4301', '0.3940', '0.4219', '0.4237']","['0.3796', '0.5318', '0.2233', '0.1258', '0.0541', '0.3756', '0.5661', '0.5586', '0.4343', '0.4493']","['0.9514', '0.9258', '0.9421', '0.9597', '0.9926', '0.9239', '0.8837', '0.8610', '0.9314', '0.9237']","[[216, 49, 29, 4, 2, 20, 10, 49, 133, 57], [11, 309, 3, 8, 2, 9, 15, 27, 79, 118], [59, 25, 136, 34, 9, 47, 121, 157, 8, 13], [16, 25, 57, 81, 3, 160, 149, 113, 13, 27], [30, 20, 72, 27, 34, 37, 198, 171, 14, 26], [16, 15, 56, 53, 5, 219, 80, 117, 10, 12], [7, 18, 50, 36, 5, 43, 334, 64, 4, 29], [14, 19, 24, 38, 12, 59, 38, 329, 16, 40], [98, 83, 14, 6, 0, 25, 5, 16, 258, 89], [13, 148, 7, 10, 2, 12, 13, 38, 94, 275]]","[7, 2, 3, 0, 4, 4, 1, 8, 8, 4, 1, 9, 6, 2, 3, 5, 1, 0, 6, 7, 5, 2, 6, 4, 6, 8, 2, 3, 2, 4, 9, 3]","[9, 7, 7, 3, 9, 6, 4, 2, 1, 7, 4, 5, 9, 3, 4, 6, 2, 1, 8, 7, 5, 4, 2, 7, 7, 7, 3, 3, 4, 3, 3, 5]"
3,"['0.3902', '0.5250', '0.3054', '0.2283', '0.1749', '0.4014', '0.5271', '0.5603', '0.4983', '0.4297']","['0.4521', '0.5041', '0.3039', '0.2774', '0.3729', '0.3824', '0.4018', '0.4024', '0.4271', '0.4630']","['0.3902', '0.5250', '0.3054', '0.2283', '0.1749', '0.4014', '0.5271', '0.5603', '0.4983', '0.4297']","['0.4189', '0.5143', '0.3047', '0.2504', '0.2381', '0.3916', '0.4560', '0.4684', '0.4600', '0.4458']","['0.3902', '0.5250', '0.3054', '0.2283', '0.1749', '0.4014', '0.5271', '0.5603', '0.4983', '0.4297']","['0.9505', '0.9446', '0.9210', '0.9285', '0.9656', '0.9302', '0.9144', '0.9094', '0.9266', '0.9434']","[[222, 35, 42, 8, 8, 14, 8, 40, 161, 31], [12, 305, 5, 16, 8, 10, 17, 20, 67, 121], [56, 20, 186, 83, 41, 38, 86, 78, 11, 10], [16, 13, 77, 147, 17, 163, 111, 66, 15, 19], [29, 8, 115, 45, 110, 28, 139, 125, 18, 12], [5, 8, 69, 93, 18, 234, 58, 72, 15, 11], [10, 11, 57, 56, 54, 34, 311, 35, 3, 19], [11, 16, 38, 46, 30, 58, 25, 330, 12, 23], [112, 63, 17, 9, 4, 20, 5, 9, 296, 59], [18, 126, 6, 27, 5, 13, 14, 45, 95, 263]]","[8, 6, 0, 3, 3, 0, 5, 5, 6, 1, 7, 2, 7, 8, 3, 8, 7, 9, 6, 2, 6, 3, 7, 4, 7, 3, 3, 0, 0, 6, 6, 8]","[9, 3, 2, 1, 2, 7, 8, 6, 6, 5, 0, 6, 2, 3, 5, 7, 5, 5, 4, 2, 8, 4, 5, 3, 5, 7, 0, 4, 5, 4, 1, 7]"
4,"['0.3111', '0.5284', '0.2644', '0.2220', '0.1940', '0.3945', '0.5831', '0.5976', '0.6246', '0.4297']","['0.5206', '0.5592', '0.3515', '0.2895', '0.2891', '0.3758', '0.3814', '0.4046', '0.4470', '0.5029']","['0.3111', '0.5284', '0.2644', '0.2220', '0.1940', '0.3945', '0.5831', '0.5976', '0.6246', '0.4297']","['0.3894', '0.5434', '0.3018', '0.2513', '0.2322', '0.3849', '0.4611', '0.4825', '0.5211', '0.4634']","['0.3111', '0.5284', '0.2644', '0.2220', '0.1940', '0.3945', '0.5831', '0.5976', '0.6246', '0.4297']","['0.9700', '0.9553', '0.9449', '0.9345', '0.9441', '0.9295', '0.8969', '0.9043', '0.9151', '0.9517']","[[177, 26, 42, 13, 22, 12, 9, 47, 194, 27], [7, 307, 2, 14, 15, 7, 22, 31, 70, 106], [41, 22, 161, 70, 74, 41, 98, 79, 19, 4], [12, 10, 47, 143, 33, 161, 128, 75, 17, 18], [21, 9, 84, 34, 122, 33, 183, 111, 22, 10], [3, 6, 48, 94, 34, 230, 64, 80, 17, 7], [7, 6, 36, 55, 57, 35, 344, 30, 3, 17], [4, 13, 21, 42, 45, 58, 27, 352, 10, 17], [59, 40, 15, 6, 9, 20, 7, 13, 371, 54], [9, 110, 2, 23, 11, 15, 20, 52, 107, 263]]","[4, 7, 2, 8, 8, 0, 7, 5, 5, 1, 3, 6, 3, 8, 1, 9, 2, 1, 4, 8, 9, 7, 1, 2, 3, 2, 8, 1, 7, 8, 5, 8]","[8, 5, 6, 6, 3, 0, 4, 1, 4, 8, 2, 3, 7, 1, 0, 7, 0, 3, 2, 7, 4, 5, 4, 7, 7, 8, 7, 0, 6, 3, 3, 5]"
5,"['0.3884', '0.6127', '0.2857', '0.2314', '0.1924', '0.3945', '0.4542', '0.5688', '0.6061', '0.4428']","['0.4722', '0.4804', '0.3655', '0.2888', '0.3477', '0.3764', '0.4174', '0.4110', '0.4455', '0.4713']","['0.3884', '0.6127', '0.2857', '0.2314', '0.1924', '0.3945', '0.4542', '0.5688', '0.6061', '0.4428']","['0.4262', '0.5386', '0.3207', '0.2569', '0.2477', '0.3853', '0.4351', '0.4772', '0.5136', '0.4566']","['0.3884', '0.6127', '0.2857', '0.2314', '0.1924', '0.3945', '0.4542', '0.5688', '0.6061', '0.4428']","['0.9545', '0.9290', '0.9440', '0.9315', '0.9577', '0.9297', '0.9309', '0.9113', '0.9171', '0.9436']","[[221, 35, 20, 8, 15, 14, 6, 40, 188, 22], [15, 356, 4, 14, 7, 3, 9, 21, 61, 91], [59, 26, 174, 67, 62, 40, 77, 70, 20, 14], [16, 24, 61, 149, 24, 168, 79, 71, 21, 31], [38, 15, 88, 46, 121, 42, 131, 108, 20, 20], [9, 16, 49, 90, 24, 230, 43, 91, 17, 14], [11, 30, 32, 89, 54, 37, 268, 34, 3, 32], [11, 21, 33, 37, 31, 54, 19, 335, 16, 32], [74, 69, 10, 6, 4, 14, 2, 7, 360, 48], [14, 149, 5, 10, 6, 9, 8, 38, 102, 271]]","[7, 6, 6, 6, 1, 5, 3, 8, 5, 9, 9, 8, 5, 8, 1, 5, 1, 6, 4, 6, 7, 2, 1, 6, 3, 0, 2, 4, 7, 3, 0, 2]","[3, 7, 6, 5, 5, 7, 2, 9, 3, 7, 4, 4, 2, 4, 1, 1, 1, 1, 3, 4, 6, 1, 2, 2, 5, 7, 2, 3, 8, 8, 0, 4]"
6,"['0.4482', '0.5353', '0.3432', '0.2624', '0.2273', '0.3310', '0.5763', '0.5331', '0.5808', '0.4183']","['0.4740', '0.5879', '0.3472', '0.2904', '0.3243', '0.3996', '0.3944', '0.4448', '0.4504', '0.5214']","['0.4482', '0.5353', '0.3432', '0.2624', '0.2273', '0.3310', '0.5763', '0.5331', '0.5808', '0.4183']","['0.4607', '0.5604', '0.3452', '0.2757', '0.2673', '0.3621', '0.4683', '0.4849', '0.5074', '0.4642']","['0.4482', '0.5353', '0.3432', '0.2624', '0.2273', '0.3310', '0.5763', '0.5331', '0.5808', '0.4183']","['0.9479', '0.9598', '0.9271', '0.9229', '0.9445', '0.9465', '0.9035', '0.9276', '0.9221', '0.9564']","[[255, 25, 41, 11, 24, 9, 10, 29, 143, 22], [24, 311, 4, 15, 13, 3, 20, 21, 72, 98], [52, 13, 209, 72, 67, 32, 91, 50, 16, 7], [14, 4, 77, 169, 31, 131, 115, 66, 18, 19], [31, 6, 94, 41, 143, 27, 169, 85, 20, 13], [8, 6, 64, 121, 27, 193, 66, 74, 19, 5], [9, 10, 42, 66, 57, 28, 340, 19, 6, 13], [14, 6, 46, 50, 59, 43, 24, 314, 11, 22], [107, 43, 21, 7, 7, 13, 10, 5, 345, 36], [24, 105, 4, 30, 13, 4, 17, 43, 116, 256]]","[9, 9, 7, 0, 7, 0, 3, 1, 1, 6, 0, 0, 4, 7, 5, 5, 6, 5, 3, 0, 5, 9, 3, 0, 5, 8, 1, 1, 5, 1, 1, 9]","[7, 2, 6, 5, 3, 5, 2, 9, 2, 4, 3, 4, 8, 4, 6, 1, 3, 4, 6, 5, 6, 5, 5, 4, 2, 4, 3, 8, 5, 4, 9, 0]"
7,"['0.4464', '0.6024', '0.2479', '0.2143', '0.2782', '0.4048', '0.5407', '0.4669', '0.5960', '0.4624']","['0.4448', '0.5140', '0.3775', '0.3067', '0.3438', '0.3740', '0.3933', '0.4946', '0.4333', '0.4930']","['0.4464', '0.6024', '0.2479', '0.2143', '0.2782', '0.4048', '0.5407', '0.4669', '0.5960', '0.4624']","['0.4456', '0.5547', '0.2993', '0.2523', '0.3076', '0.3888', '0.4554', '0.4803', '0.5018', '0.4772']","['0.4464', '0.6024', '0.2479', '0.2143', '0.2782', '0.4048', '0.5407', '0.4669', '0.5960', '0.4624']","['0.9416', '0.9389', '0.9538', '0.9417', '0.9378', '0.9271', '0.9091', '0.9481', '0.9144', '0.9460']","[[254, 37, 22, 5, 24, 15, 9, 17, 163, 23], [22, 350, 3, 10, 12, 5, 14, 10, 71, 84], [71, 26, 151, 65, 81, 49, 92, 41, 24, 9], [22, 14, 44, 138, 42, 165, 119, 39, 28, 33], [42, 10, 60, 37, 175, 41, 151, 71, 24, 18], [11, 11, 48, 87, 37, 236, 62, 53, 23, 15], [11, 26, 32, 51, 62, 35, 319, 20, 10, 24], [19, 16, 26, 43, 63, 66, 24, 275, 17, 40], [103, 51, 10, 3, 6, 12, 6, 4, 354, 45], [16, 140, 4, 11, 7, 7, 15, 26, 103, 283]]","[3, 9, 2, 8, 4, 7, 6, 7, 8, 2, 3, 5, 6, 9, 4, 3, 6, 0, 4, 7, 8, 3, 5, 5, 4, 4, 9, 5, 8, 2, 6, 5]","[2, 6, 9, 6, 0, 3, 0, 5, 3, 6, 2, 9, 4, 1, 4, 3, 1, 3, 4, 0, 0, 5, 7, 5, 5, 7, 6, 0, 7, 7, 7, 0]"
8,"['0.4077', '0.5680', '0.3120', '0.1925', '0.2560', '0.4237', '0.5322', '0.5314', '0.5842', '0.4183']","['0.4843', '0.5263', '0.3519', '0.2799', '0.3259', '0.3459', '0.4083', '0.4517', '0.4651', '0.5172']","['0.4077', '0.5680', '0.3120', '0.1925', '0.2560', '0.4237', '0.5322', '0.5314', '0.5842', '0.4183']","['0.4427', '0.5464', '0.3307', '0.2282', '0.2867', '0.3809', '0.4621', '0.4883', '0.5179', '0.4625']","['0.4077', '0.5680', '0.3120', '0.1925', '0.2560', '0.4237', '0.5322', '0.5314', '0.5842', '0.4183']","['0.9545', '0.9452', '0.9351', '0.9404', '0.9380', '0.9138', '0.9159', '0.9298', '0.9262', '0.9556']","[[232, 33, 32, 5, 32, 19, 11, 27, 152, 26], [22, 330, 9, 8, 11, 6, 16, 28, 64, 87], [42, 20, 190, 59, 84, 67, 74, 45, 21, 7], [17, 13, 62, 124, 41, 181, 110, 54, 20, 22], [33, 9, 79, 39, 161, 47, 144, 88, 16, 13], [9, 8, 61, 87, 33, 247, 47, 68, 14, 9], [6, 21, 46, 55, 60, 48, 314, 19, 6, 15], [11, 12, 37, 40, 51, 71, 23, 313, 10, 21], [93, 48, 18, 6, 14, 14, 9, 6, 347, 39], [14, 133, 6, 20, 7, 14, 21, 45, 96, 256]]","[0, 8, 5, 3, 5, 9, 6, 2, 5, 8, 2, 5, 9, 7, 0, 6, 0, 0, 8, 5, 8, 1, 7, 4, 4, 9, 4, 6, 4, 1, 6, 1]","[5, 2, 4, 7, 1, 0, 2, 2, 6, 4, 7, 0, 5, 2, 1, 8, 9, 3, 6, 6, 4, 4, 7, 5, 7, 3, 7, 7, 3, 7, 4, 5]"
9,"['0.4341', '0.5886', '0.3087', '0.1863', '0.3116', '0.3791', '0.4966', '0.4686', '0.5960', '0.4265']","['0.4333', '0.5074', '0.3424', '0.2824', '0.3229', '0.3746', '0.4413', '0.4937', '0.4281', '0.4879']","['0.4341', '0.5886', '0.3087', '0.1863', '0.3116', '0.3791', '0.4966', '0.4686', '0.5960', '0.4265']","['0.4337', '0.5450', '0.3247', '0.2245', '0.3172', '0.3768', '0.4673', '0.4808', '0.4982', '0.4551']","['0.4341', '0.5886', '0.3087', '0.1863', '0.3116', '0.3791', '0.4966', '0.4686', '0.5960', '0.4265']","['0.9405', '0.9387', '0.9330', '0.9431', '0.9235', '0.9319', '0.9314', '0.9477', '0.9125', '0.9491']","[[247, 40, 32, 9, 28, 12, 7, 19, 153, 22], [32, 342, 10, 9, 15, 5, 9, 9, 75, 75], [62, 22, 188, 50, 101, 41, 67, 42, 26, 10], [21, 15, 71, 120, 61, 164, 88, 40, 28, 36], [39, 14, 79, 42, 196, 40, 117, 63, 24, 15], [11, 16, 62, 82, 41, 221, 47, 63, 27, 13], [12, 25, 44, 57, 72, 36, 293, 16, 12, 23], [15, 15, 45, 36, 70, 57, 21, 276, 17, 37], [106, 49, 11, 4, 10, 8, 6, 3, 354, 43], [25, 136, 7, 16, 13, 6, 9, 28, 111, 261]]","[7, 2, 1, 7, 4, 5, 8, 3, 7, 2, 7, 4, 9, 6, 1, 8, 6, 7, 6, 8, 9, 4, 3, 1, 1, 6, 7, 3, 3, 9, 2, 4]","[7, 1, 3, 0, 4, 0, 5, 2, 0, 2, 0, 3, 9, 7, 9, 1, 7, 5, 4, 7, 0, 3, 0, 5, 0, 4, 2, 6, 6, 4, 6, 9]"
