cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4236', '0.2806', '0.0099', '0.0062', '0.1240', '0.3842', '0.6559', '0.1868', '0.4327', '0.3333']","['0.3423', '0.3696', '0.1176', '0.1333', '0.1884', '0.2459', '0.2371', '0.2743', '0.3431', '0.3058']","['0.4236', '0.2806', '0.0099', '0.0062', '0.1240', '0.3842', '0.6559', '0.1868', '0.4327', '0.3333']","['0.3786', '0.3190', '0.0182', '0.0119', '0.1496', '0.2999', '0.3483', '0.2222', '0.3827', '0.3190']","['0.4236', '0.2806', '0.0099', '0.0062', '0.1240', '0.3842', '0.6559', '0.1868', '0.4327', '0.3333']","['0.9147', '0.9487', '0.9917', '0.9951', '0.9374', '0.8732', '0.7699', '0.9462', '0.9090', '0.9141']","[[241, 35, 3, 3, 7, 40, 30, 37, 129, 44], [44, 163, 4, 5, 5, 30, 67, 14, 146, 103], [76, 15, 6, 8, 69, 90, 223, 48, 26, 48], [27, 18, 8, 4, 62, 202, 193, 64, 12, 54], [42, 9, 9, 1, 78, 75, 335, 33, 14, 33], [19, 8, 4, 4, 56, 224, 169, 41, 13, 45], [17, 6, 9, 2, 41, 58, 387, 26, 3, 41], [37, 14, 2, 2, 89, 122, 158, 110, 16, 39], [136, 78, 2, 1, 0, 47, 13, 4, 257, 56], [65, 95, 4, 0, 7, 23, 57, 24, 133, 204]]",-1,-1
1,"['0.3691', '0.5112', '0.0345', '0.0590', '0.2289', '0.3739', '0.6475', '0.3939', '0.3030', '0.3971']","['0.4605', '0.4041', '0.3231', '0.2088', '0.2835', '0.2884', '0.2599', '0.2642', '0.5172', '0.4037']","['0.3691', '0.5112', '0.0345', '0.0590', '0.2289', '0.3739', '0.6475', '0.3939', '0.3030', '0.3971']","['0.4098', '0.4514', '0.0623', '0.0920', '0.2533', '0.3256', '0.3709', '0.3163', '0.3822', '0.4003']","['0.3691', '0.5112', '0.0345', '0.0590', '0.2289', '0.3739', '0.6475', '0.3939', '0.3030', '0.3971']","['0.9547', '0.9192', '0.9918', '0.9731', '0.9322', '0.9007', '0.7989', '0.8806', '0.9689', '0.9334']","[[210, 67, 8, 5, 12, 32, 23, 86, 76, 50], [20, 297, 1, 9, 4, 22, 66, 28, 26, 108], [49, 14, 21, 21, 106, 72, 201, 106, 7, 12], [12, 12, 10, 38, 57, 172, 199, 112, 2, 30], [24, 8, 9, 16, 144, 56, 260, 88, 4, 20], [9, 9, 4, 29, 49, 218, 151, 96, 4, 14], [7, 6, 3, 22, 41, 45, 382, 67, 0, 17], [10, 16, 2, 19, 93, 80, 106, 232, 4, 27], [102, 150, 5, 7, 1, 41, 18, 9, 180, 81], [13, 156, 2, 16, 1, 18, 64, 54, 45, 243]]","[3, 5, 6, 2, 3, 0, 1, 2, 3, 8, 3, 6, 0, 7, 7, 7, 6, 7, 9, 3, 6, 1, 7, 3, 0, 4, 8, 6, 7, 6, 1, 4]","[9, 9, 2, 3, 2, 9, 3, 4, 3, 4, 7, 5, 2, 7, 7, 6, 7, 5, 2, 8, 0, 8, 4, 3, 2, 9, 2, 7, 9, 6, 9, 0]"
2,"['0.4306', '0.4991', '0.0788', '0.1304', '0.1733', '0.4803', '0.5712', '0.5076', '0.4815', '0.4412']","['0.4504', '0.5179', '0.2963', '0.2435', '0.3528', '0.3279', '0.3132', '0.3229', '0.5035', '0.4116']","['0.4306', '0.4991', '0.0788', '0.1304', '0.1733', '0.4803', '0.5712', '0.5076', '0.4815', '0.4412']","['0.4403', '0.5083', '0.1245', '0.1699', '0.2324', '0.3897', '0.4046', '0.3947', '0.4923', '0.4259']","['0.4306', '0.4991', '0.0788', '0.1304', '0.1733', '0.4803', '0.5712', '0.5076', '0.4815', '0.4412']","['0.9449', '0.9502', '0.9789', '0.9513', '0.9628', '0.8940', '0.8634', '0.8841', '0.9478', '0.9284']","[[245, 33, 12, 5, 8, 21, 12, 82, 115, 36], [18, 290, 2, 17, 0, 9, 36, 32, 60, 117], [65, 10, 48, 39, 63, 94, 169, 98, 8, 15], [14, 11, 27, 84, 38, 205, 131, 94, 5, 35], [34, 7, 23, 32, 109, 67, 220, 108, 5, 24], [13, 6, 20, 58, 19, 280, 73, 93, 5, 16], [6, 11, 12, 52, 33, 48, 337, 59, 0, 32], [15, 9, 9, 26, 35, 97, 59, 299, 7, 33], [102, 70, 7, 8, 2, 21, 10, 10, 286, 78], [32, 113, 2, 24, 2, 12, 29, 51, 77, 270]]","[1, 1, 6, 9, 6, 1, 0, 5, 3, 1, 7, 8, 3, 9, 2, 9, 1, 8, 0, 7, 3, 2, 9, 7, 9, 7, 4, 8, 5, 6, 2, 2]","[3, 2, 6, 4, 9, 0, 1, 6, 5, 9, 4, 6, 1, 6, 7, 2, 2, 6, 2, 5, 1, 4, 2, 1, 1, 3, 7, 8, 8, 2, 3, 8]"
3,"['0.3620', '0.5749', '0.1314', '0.2050', '0.2544', '0.4563', '0.5102', '0.4907', '0.5269', '0.4379']","['0.4588', '0.4841', '0.3347', '0.2529', '0.3678', '0.3509', '0.3830', '0.3640', '0.4549', '0.4194']","['0.3620', '0.5749', '0.1314', '0.2050', '0.2544', '0.4563', '0.5102', '0.4907', '0.5269', '0.4379']","['0.4047', '0.5256', '0.1887', '0.2264', '0.3008', '0.3967', '0.4375', '0.4179', '0.4883', '0.4285']","['0.3620', '0.5749', '0.1314', '0.2050', '0.2544', '0.4563', '0.5102', '0.4907', '0.5269', '0.4379']","['0.9553', '0.9343', '0.9705', '0.9272', '0.9488', '0.9092', '0.9104', '0.9067', '0.9306', '0.9311']","[[206, 38, 13, 9, 12, 11, 9, 59, 167, 45], [11, 334, 3, 14, 1, 2, 27, 23, 65, 101], [61, 14, 80, 58, 95, 88, 107, 76, 14, 16], [10, 22, 39, 132, 35, 185, 89, 89, 10, 33], [36, 13, 34, 42, 160, 65, 147, 98, 12, 22], [11, 10, 24, 106, 27, 266, 42, 71, 9, 17], [6, 17, 25, 73, 61, 37, 301, 44, 1, 25], [15, 16, 11, 48, 39, 87, 32, 289, 10, 42], [76, 90, 8, 8, 2, 12, 8, 7, 313, 70], [17, 136, 2, 32, 3, 5, 24, 38, 87, 268]]","[9, 1, 8, 5, 5, 7, 8, 9, 3, 4, 2, 5, 8, 4, 8, 1, 8, 8, 3, 5, 3, 0, 4, 5, 3, 4, 0, 6, 4, 6, 4, 6]","[2, 4, 1, 6, 0, 7, 4, 2, 2, 2, 2, 8, 5, 9, 0, 6, 5, 1, 8, 0, 5, 4, 2, 0, 3, 9, 0, 2, 1, 5, 2, 2]"
4,"['0.4025', '0.6196', '0.1806', '0.1646', '0.3720', '0.4237', '0.5475', '0.3990', '0.5404', '0.4624']","['0.4712', '0.4483', '0.3416', '0.3020', '0.3367', '0.3914', '0.3747', '0.4227', '0.4984', '0.4354']","['0.4025', '0.6196', '0.1806', '0.1646', '0.3720', '0.4237', '0.5475', '0.3990', '0.5404', '0.4624']","['0.4341', '0.5202', '0.2363', '0.2131', '0.3535', '0.4069', '0.4449', '0.4105', '0.5186', '0.4485']","['0.4025', '0.6196', '0.1806', '0.1646', '0.3720', '0.4237', '0.5475', '0.3990', '0.5404', '0.4624']","['0.9527', '0.9183', '0.9607', '0.9543', '0.9142', '0.9291', '0.9004', '0.9407', '0.9403', '0.9319']","[[229, 43, 16, 4, 23, 10, 13, 45, 147, 39], [12, 360, 3, 7, 7, 1, 19, 18, 60, 94], [63, 22, 110, 39, 134, 52, 113, 51, 13, 12], [13, 25, 52, 106, 63, 166, 118, 51, 10, 40], [39, 20, 35, 24, 234, 43, 144, 52, 12, 26], [11, 17, 47, 77, 46, 247, 63, 51, 5, 19], [5, 33, 28, 44, 87, 17, 323, 21, 2, 30], [22, 29, 18, 29, 92, 77, 37, 235, 5, 45], [75, 94, 9, 6, 4, 11, 7, 5, 321, 62], [17, 160, 4, 15, 5, 7, 25, 27, 69, 283]]","[2, 6, 1, 2, 0, 3, 2, 4, 1, 0, 6, 5, 2, 9, 6, 3, 2, 6, 9, 7, 6, 6, 1, 9, 1, 4, 1, 0, 1, 1, 8, 8]","[3, 0, 4, 5, 5, 4, 0, 7, 9, 5, 5, 3, 5, 0, 9, 3, 6, 6, 6, 6, 3, 8, 2, 4, 4, 4, 2, 3, 5, 5, 8, 0]"
5,"['0.4464', '0.5818', '0.2184', '0.1708', '0.3164', '0.4700', '0.5746', '0.4363', '0.4747', '0.5098']","['0.4652', '0.5007', '0.3419', '0.2949', '0.3390', '0.3790', '0.3956', '0.4132', '0.5674', '0.4268']","['0.4464', '0.5818', '0.2184', '0.1708', '0.3164', '0.4700', '0.5746', '0.4363', '0.4747', '0.5098']","['0.4556', '0.5382', '0.2665', '0.2163', '0.3273', '0.4196', '0.4686', '0.4244', '0.5170', '0.4646']","['0.4464', '0.5818', '0.2184', '0.1708', '0.3164', '0.4700', '0.5746', '0.4363', '0.4747', '0.5098']","['0.9462', '0.9378', '0.9525', '0.9509', '0.9278', '0.9171', '0.9043', '0.9325', '0.9602', '0.9222']","[[254, 40, 19, 8, 20, 15, 11, 47, 104, 51], [17, 338, 3, 4, 6, 2, 24, 21, 37, 129], [65, 12, 133, 34, 115, 69, 102, 53, 8, 18], [11, 14, 53, 110, 48, 184, 119, 55, 9, 41], [40, 14, 67, 35, 199, 45, 138, 62, 8, 21], [15, 8, 48, 67, 36, 274, 54, 57, 4, 20], [4, 17, 32, 56, 72, 21, 339, 23, 2, 24], [18, 19, 21, 31, 75, 89, 38, 257, 1, 40], [97, 87, 7, 8, 10, 13, 8, 7, 282, 75], [25, 126, 6, 20, 6, 11, 24, 40, 42, 312]]","[5, 2, 8, 7, 2, 9, 1, 3, 0, 2, 5, 6, 9, 1, 4, 5, 5, 5, 0, 7, 3, 0, 9, 0, 9, 2, 2, 5, 6, 7, 1, 1]","[7, 7, 5, 4, 7, 6, 4, 6, 4, 7, 2, 4, 5, 5, 0, 8, 2, 2, 1, 5, 5, 2, 6, 6, 5, 7, 3, 5, 2, 5, 9, 3]"
6,"['0.4200', '0.5990', '0.2233', '0.1941', '0.2973', '0.4254', '0.4678', '0.5280', '0.5101', '0.4967']","['0.4819', '0.4820', '0.3461', '0.3005', '0.3589', '0.3663', '0.4207', '0.3600', '0.5430', '0.4362']","['0.4200', '0.5990', '0.2233', '0.1941', '0.2973', '0.4254', '0.4678', '0.5280', '0.5101', '0.4967']","['0.4488', '0.5342', '0.2715', '0.2358', '0.3252', '0.3937', '0.4430', '0.4281', '0.5260', '0.4645']","['0.4200', '0.5990', '0.2233', '0.1941', '0.2973', '0.4254', '0.4678', '0.5280', '0.5101', '0.4967']","['0.9527', '0.9310', '0.9523', '0.9457', '0.9378', '0.9208', '0.9298', '0.8978', '0.9528', '0.9271']","[[239, 42, 18, 6, 18, 15, 6, 63, 112, 50], [20, 348, 2, 5, 5, 1, 14, 25, 45, 116], [57, 20, 136, 39, 108, 67, 72, 81, 12, 17], [13, 18, 53, 125, 31, 180, 86, 89, 14, 35], [36, 18, 63, 38, 187, 48, 111, 99, 10, 19], [8, 9, 46, 82, 30, 248, 37, 92, 7, 24], [3, 21, 37, 69, 77, 25, 276, 48, 6, 28], [15, 22, 24, 26, 51, 76, 27, 311, 1, 36], [84, 89, 10, 8, 6, 10, 7, 9, 303, 68], [21, 135, 4, 18, 8, 7, 20, 47, 48, 304]]","[3, 9, 3, 7, 7, 2, 6, 1, 1, 9, 7, 2, 7, 8, 1, 7, 9, 6, 5, 7, 3, 0, 3, 0, 7, 1, 1, 3, 0, 9, 9, 0]","[7, 5, 7, 3, 6, 5, 7, 7, 3, 7, 3, 6, 2, 6, 7, 9, 8, 1, 6, 7, 0, 7, 6, 8, 0, 4, 1, 6, 6, 0, 2, 4]"
7,"['0.4236', '0.6248', '0.2562', '0.2578', '0.2814', '0.3568', '0.5017', '0.4873', '0.5337', '0.4820']","['0.4725', '0.4973', '0.3333', '0.2902', '0.3450', '0.3947', '0.3952', '0.4178', '0.5475', '0.4436']","['0.4236', '0.6248', '0.2562', '0.2578', '0.2814', '0.3568', '0.5017', '0.4873', '0.5337', '0.4820']","['0.4467', '0.5538', '0.2897', '0.2730', '0.3100', '0.3748', '0.4421', '0.4498', '0.5405', '0.4620']","['0.4236', '0.6248', '0.2562', '0.2578', '0.2814', '0.3568', '0.5017', '0.4873', '0.5337', '0.4820']","['0.9505', '0.9323', '0.9421', '0.9242', '0.9374', '0.9411', '0.9163', '0.9261', '0.9515', '0.9313']","[[241, 45, 22, 7, 20, 11, 9, 46, 120, 48], [20, 363, 2, 6, 7, 1, 18, 17, 39, 108], [59, 19, 156, 58, 114, 40, 79, 56, 11, 17], [20, 16, 70, 166, 31, 133, 96, 60, 15, 37], [40, 16, 76, 38, 177, 37, 136, 77, 13, 19], [12, 10, 52, 123, 34, 208, 46, 74, 6, 18], [4, 21, 46, 85, 61, 20, 296, 29, 4, 24], [14, 23, 28, 44, 58, 62, 35, 287, 3, 35], [79, 84, 10, 12, 7, 8, 8, 5, 317, 64], [21, 133, 6, 33, 4, 7, 26, 36, 51, 295]]","[5, 6, 8, 1, 9, 8, 9, 3, 8, 3, 5, 8, 6, 8, 3, 0, 4, 9, 4, 1, 5, 6, 3, 4, 1, 8, 6, 5, 5, 8, 4, 5]","[6, 5, 6, 0, 4, 5, 6, 2, 6, 6, 5, 5, 4, 4, 2, 9, 6, 3, 4, 1, 4, 5, 5, 7, 6, 9, 3, 4, 2, 3, 1, 2]"
8,"['0.4288', '0.5697', '0.2923', '0.2795', '0.2941', '0.3842', '0.5169', '0.4618', '0.5168', '0.4542']","['0.4909', '0.5030', '0.3436', '0.2922', '0.3206', '0.3715', '0.3895', '0.4488', '0.5685', '0.4618']","['0.4288', '0.5697', '0.2923', '0.2795', '0.2941', '0.3842', '0.5169', '0.4618', '0.5168', '0.4542']","['0.4578', '0.5343', '0.3159', '0.2857', '0.3068', '0.3777', '0.4443', '0.4552', '0.5414', '0.4580']","['0.4288', '0.5697', '0.2923', '0.2795', '0.2941', '0.3842', '0.5169', '0.4618', '0.5168', '0.4542']","['0.9534', '0.9397', '0.9369', '0.9186', '0.9270', '0.9300', '0.9116', '0.9383', '0.9569', '0.9399']","[[244, 38, 29, 14, 30, 20, 8, 45, 97, 44], [30, 331, 2, 11, 13, 1, 22, 15, 51, 105], [42, 16, 178, 49, 116, 54, 86, 45, 9, 14], [8, 18, 74, 180, 42, 139, 103, 44, 12, 24], [26, 10, 84, 48, 185, 46, 135, 65, 10, 20], [8, 6, 48, 116, 44, 224, 51, 59, 6, 21], [4, 18, 53, 88, 62, 21, 305, 18, 3, 18], [12, 14, 25, 58, 66, 75, 37, 272, 4, 26], [94, 74, 11, 13, 10, 15, 10, 8, 307, 52], [29, 133, 14, 39, 9, 8, 26, 35, 41, 278]]","[4, 1, 3, 7, 5, 6, 9, 4, 3, 4, 6, 9, 6, 8, 5, 9, 9, 5, 6, 3, 7, 8, 8, 1, 4, 2, 1, 7, 4, 6, 1, 9]","[8, 3, 5, 6, 2, 4, 5, 3, 3, 0, 4, 4, 7, 5, 9, 3, 4, 4, 8, 3, 9, 9, 1, 7, 3, 6, 7, 6, 8, 5, 2, 5]"
9,"['0.4077', '0.5938', '0.2759', '0.2826', '0.2671', '0.3739', '0.4881', '0.4720', '0.5118', '0.4886']","['0.5054', '0.4778', '0.3243', '0.2712', '0.3301', '0.3772', '0.3961', '0.4455', '0.5869', '0.4436']","['0.4077', '0.5938', '0.2759', '0.2826', '0.2671', '0.3739', '0.4881', '0.4720', '0.5118', '0.4886']","['0.4514', '0.5295', '0.2981', '0.2768', '0.2953', '0.3755', '0.4374', '0.4584', '0.5468', '0.4650']","['0.4077', '0.5938', '0.2759', '0.2826', '0.2671', '0.3739', '0.4881', '0.4720', '0.5118', '0.4886']","['0.9582', '0.9304', '0.9351', '0.9087', '0.9365', '0.9335', '0.9189', '0.9361', '0.9604', '0.9304']","[[232, 49, 34, 19, 19, 17, 9, 48, 95, 47], [19, 345, 5, 9, 9, 3, 21, 17, 40, 113], [47, 18, 168, 62, 107, 54, 83, 42, 10, 18], [9, 22, 82, 182, 39, 132, 87, 46, 12, 33], [31, 14, 83, 56, 168, 40, 133, 71, 9, 24], [5, 8, 52, 140, 37, 218, 38, 57, 6, 22], [5, 23, 53, 87, 59, 25, 288, 23, 3, 24], [13, 21, 20, 61, 59, 68, 34, 278, 4, 31], [75, 87, 12, 19, 6, 11, 9, 8, 304, 63], [23, 135, 9, 36, 6, 10, 25, 34, 35, 299]]","[4, 4, 4, 8, 4, 4, 6, 3, 5, 3, 3, 8, 7, 3, 3, 9, 8, 3, 5, 7, 1, 1, 6, 1, 2, 9, 6, 0, 2, 0, 9, 3]","[6, 9, 2, 2, 9, 3, 7, 9, 4, 7, 3, 5, 0, 8, 2, 2, 3, 9, 4, 0, 4, 7, 1, 1, 6, 4, 8, 3, 3, 9, 7, 6]"
