cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4253', '0.2806', '0.0525', '0.0016', '0.0016', '0.3619', '0.7847', '0.1121', '0.4461', '0.2173']","['0.3320', '0.4245', '0.1584', '0.1667', '0.0769', '0.2542', '0.2037', '0.2193', '0.2951', '0.3654']","['0.4253', '0.2806', '0.0525', '0.0016', '0.0016', '0.3619', '0.7847', '0.1121', '0.4461', '0.2173']","['0.3729', '0.3378', '0.0789', '0.0031', '0.0031', '0.2987', '0.3234', '0.1483', '0.3552', '0.2725']","['0.4253', '0.2806', '0.0525', '0.0016', '0.0016', '0.3619', '0.7847', '0.1121', '0.4461', '0.2173']","['0.9103', '0.9592', '0.9685', '0.9991', '0.9978', '0.8857', '0.6654', '0.9566', '0.8829', '0.9571']","[[242, 28, 10, 0, 0, 39, 40, 31, 152, 27], [36, 163, 21, 3, 1, 16, 108, 22, 149, 62], [92, 25, 32, 0, 3, 81, 304, 30, 27, 15], [45, 14, 28, 1, 3, 181, 302, 37, 20, 13], [32, 12, 27, 0, 1, 66, 427, 20, 31, 13], [38, 18, 28, 2, 1, 211, 245, 19, 15, 6], [21, 10, 7, 0, 0, 58, 463, 18, 5, 8], [30, 21, 31, 0, 4, 100, 276, 66, 33, 28], [150, 40, 9, 0, 0, 47, 19, 5, 265, 59], [43, 53, 9, 0, 0, 31, 89, 53, 201, 133]]",-1,-1
1,"['0.4657', '0.5370', '0.0345', '0.0730', '0.0970', '0.5146', '0.4949', '0.3786', '0.4057', '0.4314']","['0.3897', '0.3599', '0.2692', '0.1942', '0.3446', '0.2876', '0.3311', '0.3218', '0.3754', '0.3793']","['0.4657', '0.5370', '0.0345', '0.0730', '0.0970', '0.5146', '0.4949', '0.3786', '0.4057', '0.4314']","['0.4243', '0.4309', '0.0611', '0.1061', '0.1514', '0.3690', '0.3967', '0.3479', '0.3900', '0.4037']","['0.4657', '0.5370', '0.0345', '0.0730', '0.0970', '0.5146', '0.4949', '0.3786', '0.4057', '0.4314']","['0.9236', '0.8976', '0.9894', '0.9636', '0.9784', '0.8628', '0.8909', '0.9131', '0.9258', '0.9198']","[[265, 58, 3, 5, 2, 27, 10, 38, 115, 46], [18, 312, 1, 8, 0, 6, 25, 16, 81, 114], [82, 66, 21, 21, 45, 116, 135, 92, 14, 17], [30, 54, 6, 47, 15, 254, 96, 86, 15, 41], [43, 32, 18, 20, 61, 106, 218, 82, 14, 35], [25, 29, 6, 54, 9, 300, 50, 81, 10, 19], [16, 52, 8, 43, 17, 79, 292, 45, 4, 34], [21, 52, 13, 29, 28, 109, 40, 223, 19, 55], [151, 84, 2, 6, 0, 28, 3, 8, 241, 71], [29, 128, 0, 9, 0, 18, 13, 22, 129, 264]]","[0, 1, 1, 5, 2, 4, 4, 9, 3, 9, 0, 9, 2, 6, 6, 8, 5, 8, 7, 8, 4, 0, 0, 5, 7, 5, 6, 6, 8, 2, 8, 2]","[1, 1, 5, 7, 7, 5, 2, 5, 6, 6, 1, 7, 7, 7, 3, 2, 6, 7, 7, 2, 5, 2, 5, 5, 3, 1, 5, 2, 5, 3, 7, 5]"
2,"['0.4517', '0.5129', '0.1346', '0.0761', '0.1940', '0.5163', '0.6288', '0.4754', '0.3653', '0.4052']","['0.4356', '0.5147', '0.2808', '0.2692', '0.3169', '0.2702', '0.3458', '0.3581', '0.4540', '0.4724']","['0.4517', '0.5129', '0.1346', '0.0761', '0.1940', '0.5163', '0.6288', '0.4754', '0.3653', '0.4052']","['0.4435', '0.5138', '0.1820', '0.1186', '0.2406', '0.3547', '0.4462', '0.4085', '0.4049', '0.4362']","['0.4517', '0.5129', '0.1346', '0.0761', '0.1940', '0.5163', '0.6288', '0.4754', '0.3653', '0.4052']","['0.9387', '0.9481', '0.9610', '0.9752', '0.9510', '0.8499', '0.8702', '0.9072', '0.9517', '0.9486']","[[257, 43, 28, 5, 4, 41, 13, 52, 96, 30], [22, 298, 7, 10, 5, 15, 38, 34, 43, 109], [52, 28, 82, 17, 92, 121, 127, 72, 8, 10], [18, 8, 26, 49, 37, 276, 149, 55, 6, 20], [33, 12, 49, 11, 122, 91, 201, 86, 10, 14], [10, 8, 24, 35, 29, 301, 84, 76, 10, 6], [11, 4, 25, 22, 44, 67, 371, 36, 2, 8], [16, 14, 31, 16, 49, 109, 47, 280, 7, 20], [148, 63, 11, 3, 1, 49, 11, 31, 217, 60], [23, 101, 9, 14, 2, 44, 32, 60, 79, 248]]","[3, 3, 0, 2, 5, 2, 2, 8, 8, 5, 8, 8, 2, 7, 6, 8, 5, 9, 5, 5, 7, 2, 6, 7, 8, 3, 7, 4, 7, 8, 8, 5]","[6, 6, 4, 0, 5, 2, 4, 2, 6, 1, 4, 0, 3, 5, 2, 6, 8, 3, 6, 2, 1, 2, 7, 4, 3, 4, 4, 3, 2, 4, 3, 6]"
3,"['0.4394', '0.5766', '0.1166', '0.1988', '0.2830', '0.4254', '0.6203', '0.4924', '0.4327', '0.4167']","['0.4318', '0.5045', '0.2946', '0.3290', '0.3430', '0.3017', '0.3682', '0.4108', '0.4698', '0.4731']","['0.4394', '0.5766', '0.1166', '0.1988', '0.2830', '0.4254', '0.6203', '0.4924', '0.4327', '0.4167']","['0.4355', '0.5382', '0.1671', '0.2478', '0.3101', '0.3530', '0.4621', '0.4479', '0.4505', '0.4431']","['0.4394', '0.5766', '0.1166', '0.1988', '0.2830', '0.4254', '0.6203', '0.4924', '0.4327', '0.4167']","['0.9394', '0.9393', '0.9685', '0.9513', '0.9365', '0.8940', '0.8839', '0.9231', '0.9464', '0.9473']","[[250, 50, 22, 8, 13, 26, 13, 37, 113, 37], [16, 335, 5, 13, 5, 7, 36, 25, 46, 93], [64, 34, 71, 25, 130, 95, 113, 59, 8, 10], [17, 15, 28, 128, 47, 181, 149, 47, 13, 19], [41, 11, 38, 18, 178, 72, 166, 80, 11, 14], [14, 6, 19, 101, 29, 248, 80, 65, 11, 10], [12, 8, 20, 39, 62, 40, 366, 31, 3, 9], [20, 18, 15, 26, 48, 97, 36, 290, 7, 32], [124, 69, 12, 8, 2, 34, 10, 18, 257, 60], [21, 118, 11, 23, 5, 22, 25, 54, 78, 255]]","[7, 7, 5, 9, 8, 7, 7, 3, 5, 2, 9, 4, 7, 4, 4, 8, 8, 8, 8, 9, 9, 6, 4, 3, 7, 8, 5, 9, 1, 5, 0, 3]","[6, 0, 7, 2, 0, 0, 0, 2, 7, 5, 0, 6, 0, 9, 9, 6, 7, 3, 0, 0, 5, 2, 5, 9, 6, 3, 2, 0, 3, 2, 0, 4]"
4,"['0.4499', '0.5250', '0.1478', '0.2019', '0.2893', '0.4202', '0.6068', '0.4975', '0.4545', '0.4902']","['0.4376', '0.5323', '0.2932', '0.3133', '0.3569', '0.2995', '0.3729', '0.4658', '0.4839', '0.4651']","['0.4499', '0.5250', '0.1478', '0.2019', '0.2893', '0.4202', '0.6068', '0.4975', '0.4545', '0.4902']","['0.4437', '0.5286', '0.1965', '0.2455', '0.3196', '0.3498', '0.4619', '0.4811', '0.4688', '0.4773']","['0.4499', '0.5250', '0.1478', '0.2019', '0.2893', '0.4202', '0.6068', '0.4975', '0.4545', '0.4902']","['0.9394', '0.9505', '0.9597', '0.9468', '0.9389', '0.8942', '0.8887', '0.9379', '0.9467', '0.9360']","[[256, 42, 33, 10, 16, 24, 9, 26, 111, 42], [19, 305, 9, 13, 4, 7, 36, 24, 45, 119], [60, 33, 90, 23, 114, 105, 107, 49, 16, 12], [21, 13, 29, 130, 47, 175, 147, 44, 11, 27], [40, 8, 51, 21, 182, 75, 161, 62, 15, 14], [12, 5, 26, 103, 36, 245, 71, 59, 14, 12], [11, 8, 26, 50, 67, 37, 358, 19, 5, 9], [20, 14, 18, 18, 38, 98, 44, 293, 9, 37], [122, 50, 13, 13, 3, 35, 7, 8, 270, 73], [24, 95, 12, 34, 3, 17, 20, 45, 62, 300]]","[1, 0, 9, 0, 4, 9, 3, 1, 8, 2, 4, 3, 3, 0, 6, 0, 0, 5, 5, 2, 3, 0, 1, 1, 1, 0, 0, 0, 5, 4, 2, 2]","[9, 0, 8, 7, 3, 6, 2, 3, 7, 3, 8, 4, 5, 7, 6, 0, 3, 2, 2, 4, 3, 3, 3, 5, 9, 2, 0, 1, 0, 5, 0, 4]"
5,"['0.4569', '0.6041', '0.1987', '0.1630', '0.3005', '0.3894', '0.5864', '0.5178', '0.4545', '0.5310']","['0.4276', '0.4802', '0.3270', '0.3431', '0.3728', '0.3179', '0.4033', '0.4600', '0.4891', '0.4703']","['0.4569', '0.6041', '0.1987', '0.1630', '0.3005', '0.3894', '0.5864', '0.5178', '0.4545', '0.5310']","['0.4418', '0.5351', '0.2472', '0.2211', '0.3327', '0.3500', '0.4779', '0.4872', '0.4712', '0.4988']","['0.4569', '0.6041', '0.1987', '0.1630', '0.3005', '0.3894', '0.5864', '0.5178', '0.4545', '0.5310']","['0.9359', '0.9299', '0.9538', '0.9625', '0.9408', '0.9101', '0.9054', '0.9338', '0.9478', '0.9321']","[[260, 57, 37, 8, 13, 18, 7, 23, 105, 41], [22, 351, 5, 9, 7, 7, 19, 21, 44, 96], [73, 43, 121, 16, 107, 80, 93, 49, 15, 12], [25, 28, 38, 105, 44, 163, 129, 56, 17, 39], [36, 19, 67, 15, 189, 70, 132, 69, 14, 18], [17, 11, 35, 80, 35, 227, 72, 68, 14, 24], [15, 16, 24, 37, 71, 30, 346, 28, 5, 18], [21, 21, 23, 16, 34, 76, 40, 305, 8, 45], [119, 69, 12, 7, 2, 29, 6, 7, 270, 73], [20, 116, 8, 13, 5, 14, 14, 37, 60, 325]]","[2, 8, 0, 6, 9, 0, 3, 2, 0, 0, 5, 9, 1, 4, 5, 7, 0, 4, 7, 8, 9, 0, 4, 6, 9, 2, 7, 3, 1, 5, 1, 0]","[0, 6, 2, 6, 6, 6, 2, 9, 2, 3, 2, 3, 8, 0, 3, 6, 1, 2, 9, 8, 0, 7, 4, 5, 4, 8, 3, 4, 2, 2, 4, 4]"
6,"['0.4605', '0.5869', '0.2184', '0.1879', '0.2496', '0.3688', '0.6136', '0.5433', '0.3923', '0.4935']","['0.4338', '0.4906', '0.3182', '0.3380', '0.3560', '0.3143', '0.3701', '0.4199', '0.5406', '0.4801']","['0.4605', '0.5869', '0.2184', '0.1879', '0.2496', '0.3688', '0.6136', '0.5433', '0.3923', '0.4935']","['0.4467', '0.5345', '0.2590', '0.2415', '0.2935', '0.3394', '0.4617', '0.4737', '0.4546', '0.4867']","['0.4605', '0.5869', '0.2184', '0.1879', '0.2496', '0.3688', '0.6136', '0.5433', '0.3923', '0.4935']","['0.9370', '0.9347', '0.9471', '0.9558', '0.9471', '0.9134', '0.8861', '0.9183', '0.9634', '0.9393']","[[262, 54, 39, 5, 14, 25, 11, 34, 85, 40], [23, 341, 9, 10, 7, 6, 31, 30, 27, 97], [61, 36, 133, 20, 90, 76, 106, 65, 10, 12], [20, 18, 34, 121, 42, 158, 152, 61, 9, 29], [39, 12, 76, 18, 157, 63, 161, 81, 11, 11], [13, 11, 36, 91, 31, 215, 80, 76, 12, 18], [14, 13, 28, 46, 61, 30, 362, 27, 4, 5], [21, 18, 38, 23, 27, 64, 45, 320, 3, 30], [125, 71, 15, 7, 4, 31, 9, 14, 233, 85], [26, 121, 10, 17, 8, 16, 21, 54, 37, 302]]","[7, 2, 8, 9, 6, 7, 8, 5, 2, 5, 4, 4, 9, 6, 0, 8, 2, 0, 4, 0, 2, 2, 2, 1, 7, 3, 8, 0, 3, 3, 7, 1]","[9, 2, 7, 5, 0, 4, 3, 5, 6, 2, 9, 8, 2, 7, 4, 4, 8, 2, 6, 2, 4, 4, 2, 4, 2, 9, 8, 7, 2, 7, 5, 5]"
7,"['0.4411', '0.5301', '0.2742', '0.2252', '0.2496', '0.3877', '0.5237', '0.4737', '0.5185', '0.5016']","['0.4247', '0.4960', '0.3169', '0.3266', '0.3801', '0.3025', '0.4286', '0.4604', '0.4717', '0.4535']","['0.4411', '0.5301', '0.2742', '0.2252', '0.2496', '0.3877', '0.5237', '0.4737', '0.5185', '0.5016']","['0.4328', '0.5125', '0.2940', '0.2665', '0.3013', '0.3398', '0.4714', '0.4669', '0.4940', '0.4763']","['0.4411', '0.5301', '0.2742', '0.2252', '0.2496', '0.3877', '0.5237', '0.4737', '0.5185', '0.5016']","['0.9374', '0.9422', '0.9332', '0.9442', '0.9523', '0.9038', '0.9238', '0.9396', '0.9362', '0.9313']","[[251, 46, 41, 9, 10, 25, 8, 24, 118, 37], [30, 308, 11, 9, 7, 5, 11, 25, 57, 118], [64, 36, 167, 23, 77, 87, 70, 46, 22, 17], [20, 19, 53, 145, 32, 167, 103, 41, 22, 42], [42, 13, 106, 22, 157, 70, 117, 67, 23, 12], [15, 14, 42, 116, 28, 226, 56, 53, 13, 20], [13, 16, 34, 60, 66, 45, 309, 20, 9, 18], [26, 14, 46, 27, 29, 82, 32, 279, 13, 41], [103, 53, 15, 12, 0, 25, 4, 9, 308, 65], [27, 102, 12, 21, 7, 15, 11, 42, 68, 307]]","[4, 1, 9, 3, 9, 9, 5, 4, 6, 4, 8, 0, 2, 0, 6, 6, 2, 1, 8, 1, 3, 1, 1, 0, 2, 3, 1, 3, 0, 8, 7, 7]","[6, 7, 6, 4, 6, 6, 2, 3, 4, 2, 4, 8, 8, 6, 2, 9, 5, 4, 0, 6, 4, 8, 6, 6, 2, 0, 3, 1, 4, 8, 4, 4]"
8,"['0.4200', '0.5336', '0.2644', '0.1553', '0.2623', '0.4099', '0.5932', '0.4788', '0.4882', '0.5261']","['0.4535', '0.5272', '0.3182', '0.3300', '0.3579', '0.3161', '0.3885', '0.4476', '0.4957', '0.4334']","['0.4200', '0.5336', '0.2644', '0.1553', '0.2623', '0.4099', '0.5932', '0.4788', '0.4882', '0.5261']","['0.4361', '0.5304', '0.2888', '0.2112', '0.3028', '0.3570', '0.4695', '0.4627', '0.4919', '0.4753']","['0.4200', '0.5336', '0.2644', '0.1553', '0.2623', '0.4099', '0.5932', '0.4788', '0.4882', '0.5261']","['0.9470', '0.9487', '0.9360', '0.9621', '0.9449', '0.9046', '0.8982', '0.9357', '0.9454', '0.9219']","[[239, 42, 45, 5, 12, 20, 11, 28, 118, 49], [18, 310, 13, 7, 12, 4, 21, 27, 41, 128], [57, 29, 161, 19, 79, 88, 91, 50, 16, 19], [13, 17, 50, 100, 47, 178, 132, 45, 20, 42], [37, 10, 94, 17, 165, 68, 147, 63, 14, 14], [12, 10, 42, 76, 33, 239, 80, 55, 11, 25], [15, 13, 34, 34, 57, 46, 350, 20, 6, 15], [20, 12, 35, 19, 43, 80, 40, 282, 11, 47], [92, 49, 17, 15, 7, 23, 8, 11, 290, 82], [24, 96, 15, 11, 6, 10, 21, 49, 58, 322]]","[4, 8, 6, 3, 3, 6, 6, 8, 0, 9, 9, 0, 6, 8, 9, 2, 1, 7, 5, 0, 8, 1, 9, 5, 4, 5, 4, 0, 6, 1, 1, 4]","[2, 5, 5, 4, 0, 6, 5, 4, 4, 6, 0, 2, 7, 5, 4, 5, 9, 8, 1, 4, 0, 1, 8, 6, 0, 2, 5, 9, 3, 0, 7, 0]"
9,"['0.4060', '0.4940', '0.2479', '0.2360', '0.2607', '0.3087', '0.5831', '0.5331', '0.5051', '0.5016']","['0.4574', '0.5134', '0.3447', '0.2906', '0.3327', '0.3046', '0.3852', '0.4551', '0.4831', '0.4469']","['0.4060', '0.4940', '0.2479', '0.2360', '0.2607', '0.3087', '0.5831', '0.5331', '0.5051', '0.5016']","['0.4302', '0.5035', '0.2884', '0.2605', '0.2923', '0.3066', '0.4639', '0.4910', '0.4938', '0.4727']","['0.4060', '0.4940', '0.2479', '0.2360', '0.2607', '0.3087', '0.5831', '0.5331', '0.5051', '0.5016']","['0.9495', '0.9498', '0.9468', '0.9307', '0.9387', '0.9241', '0.8985', '0.9305', '0.9406', '0.9295']","[[231, 37, 37, 13, 18, 21, 11, 30, 116, 55], [18, 287, 8, 12, 15, 3, 19, 34, 54, 131], [57, 29, 151, 35, 88, 77, 90, 49, 16, 17], [14, 13, 46, 152, 51, 133, 133, 48, 22, 32], [31, 11, 86, 28, 164, 57, 150, 73, 15, 14], [5, 10, 36, 146, 34, 180, 78, 62, 15, 17], [19, 9, 24, 63, 59, 28, 344, 23, 6, 15], [18, 12, 29, 31, 40, 68, 37, 314, 9, 31], [87, 59, 10, 20, 12, 16, 9, 13, 300, 68], [25, 92, 11, 23, 12, 8, 22, 44, 68, 307]]","[3, 0, 7, 0, 6, 7, 7, 3, 9, 9, 1, 0, 4, 0, 5, 4, 1, 3, 7, 3, 1, 9, 5, 6, 7, 2, 5, 6, 1, 4, 1, 1]","[0, 0, 3, 6, 1, 4, 7, 7, 4, 1, 6, 7, 6, 0, 9, 6, 8, 6, 8, 6, 3, 2, 4, 7, 5, 1, 2, 5, 2, 6, 2, 5]"
