cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3515', '0.3477', '0.0131', '0.0668', '0.0000', '0.3602', '0.7576', '0.0900', '0.4310', '0.4542']","['0.3984', '0.3797', '0.5000', '0.2129', '0.0000', '0.2815', '0.2034', '0.2335', '0.3580', '0.3225']","['0.3515', '0.3477', '0.0131', '0.0668', '0.0000', '0.3602', '0.7576', '0.0900', '0.4310', '0.4542']","['0.3735', '0.3630', '0.0256', '0.1017', '0.0000', '0.3160', '0.3207', '0.1299', '0.3911', '0.3772']","['0.3515', '0.3477', '0.0131', '0.0668', '0.0000', '0.3602', '0.7576', '0.0900', '0.4310', '0.4542']","['0.9444', '0.9391', '0.9985', '0.9703', '1.0000', '0.9011', '0.6763', '0.9678', '0.9151', '0.8916']","[[200, 52, 0, 12, 0, 22, 39, 17, 153, 74], [25, 202, 0, 4, 0, 13, 107, 6, 95, 129], [61, 34, 8, 29, 0, 66, 308, 22, 32, 49], [21, 12, 3, 43, 0, 193, 281, 41, 11, 39], [30, 15, 3, 22, 0, 61, 411, 13, 32, 42], [19, 25, 1, 29, 0, 210, 231, 20, 12, 36], [13, 11, 0, 22, 0, 46, 447, 26, 5, 20], [14, 42, 0, 32, 0, 78, 259, 53, 25, 86], [95, 59, 1, 4, 0, 40, 22, 8, 256, 109], [24, 80, 0, 5, 0, 17, 93, 21, 94, 278]]",-1,-1
1,"['0.4394', '0.5060', '0.0361', '0.1165', '0.0509', '0.4545', '0.5966', '0.2530', '0.4259', '0.4281']","['0.3823', '0.4206', '0.3548', '0.1933', '0.2222', '0.2941', '0.2683', '0.2854', '0.3805', '0.4012']","['0.4394', '0.5060', '0.0361', '0.1165', '0.0509', '0.4545', '0.5966', '0.2530', '0.4259', '0.4281']","['0.4088', '0.4594', '0.0656', '0.1453', '0.0828', '0.3571', '0.3701', '0.2682', '0.4019', '0.4142']","['0.4394', '0.5060', '0.0361', '0.1165', '0.0509', '0.4545', '0.5966', '0.2530', '0.4259', '0.4281']","['0.9256', '0.9253', '0.9926', '0.9416', '0.9791', '0.8826', '0.8226', '0.9311', '0.9238', '0.9274']","[[250, 65, 0, 8, 2, 24, 17, 30, 124, 49], [22, 294, 4, 7, 6, 8, 30, 18, 100, 92], [81, 34, 22, 63, 28, 84, 207, 45, 20, 25], [26, 15, 13, 75, 13, 213, 171, 77, 8, 33], [44, 23, 7, 43, 32, 86, 292, 58, 24, 20], [24, 10, 3, 69, 10, 265, 112, 59, 12, 19], [17, 23, 2, 46, 26, 58, 352, 44, 1, 21], [34, 31, 4, 63, 19, 111, 105, 149, 19, 54], [125, 73, 5, 3, 3, 35, 8, 11, 253, 78], [31, 131, 2, 11, 5, 17, 18, 31, 104, 262]]","[9, 0, 6, 7, 9, 0, 3, 7, 7, 4, 2, 0, 8, 7, 5, 1, 3, 5, 0, 6, 2, 9, 5, 6, 6, 4, 4, 7, 2, 4, 5, 2]","[7, 7, 5, 7, 1, 7, 9, 3, 3, 9, 9, 3, 7, 5, 9, 8, 1, 1, 4, 2, 0, 7, 8, 9, 6, 2, 9, 6, 2, 7, 7, 7]"
2,"['0.4148', '0.4768', '0.0608', '0.1118', '0.2862', '0.3911', '0.5407', '0.3922', '0.4209', '0.5261']","['0.4252', '0.4751', '0.2913', '0.2939', '0.2462', '0.3434', '0.3140', '0.3173', '0.3981', '0.4454']","['0.4148', '0.4768', '0.0608', '0.1118', '0.2862', '0.3911', '0.5407', '0.3922', '0.4209', '0.5261']","['0.4199', '0.4759', '0.1005', '0.1620', '0.2647', '0.3657', '0.3973', '0.3508', '0.4092', '0.4824']","['0.4148', '0.4768', '0.0608', '0.1118', '0.2862', '0.3911', '0.5407', '0.3922', '0.4209', '0.5261']","['0.9413', '0.9435', '0.9833', '0.9677', '0.8974', '0.9195', '0.8712', '0.9082', '0.9301', '0.9256']","[[236, 61, 4, 10, 17, 19, 9, 35, 137, 41], [11, 277, 7, 1, 28, 5, 15, 21, 84, 132], [73, 21, 37, 39, 139, 53, 139, 74, 13, 21], [19, 5, 14, 72, 74, 157, 157, 98, 11, 37], [37, 13, 21, 18, 180, 49, 195, 77, 22, 17], [16, 2, 16, 37, 54, 228, 102, 98, 12, 18], [13, 16, 9, 38, 119, 34, 319, 26, 1, 15], [25, 19, 6, 22, 92, 79, 57, 231, 18, 40], [110, 76, 10, 3, 9, 23, 6, 27, 250, 80], [15, 93, 3, 5, 19, 17, 17, 41, 80, 322]]","[7, 3, 7, 9, 6, 0, 9, 0, 3, 2, 3, 4, 8, 5, 3, 5, 8, 7, 6, 7, 1, 9, 5, 8, 2, 3, 6, 3, 0, 0, 7, 4]","[5, 4, 9, 7, 7, 0, 4, 2, 8, 4, 2, 4, 5, 1, 4, 7, 2, 1, 4, 3, 1, 5, 6, 0, 5, 4, 2, 2, 4, 4, 1, 4]"
3,"['0.3427', '0.4664', '0.1067', '0.1227', '0.3450', '0.3482', '0.5322', '0.4346', '0.4983', '0.5686']","['0.4567', '0.4697', '0.2720', '0.3015', '0.2960', '0.3691', '0.3458', '0.3642', '0.3921', '0.4113']","['0.3427', '0.4664', '0.1067', '0.1227', '0.3450', '0.3482', '0.5322', '0.4346', '0.4983', '0.5686']","['0.3916', '0.4680', '0.1533', '0.1744', '0.3186', '0.3583', '0.4192', '0.3963', '0.4388', '0.4774']","['0.3427', '0.4664', '0.1067', '0.1227', '0.3450', '0.3482', '0.5322', '0.4346', '0.4983', '0.5686']","['0.9573', '0.9435', '0.9677', '0.9658', '0.9039', '0.9359', '0.8902', '0.9174', '0.9151', '0.9076']","[[195, 55, 23, 11, 16, 7, 8, 33, 169, 52], [9, 271, 3, 2, 16, 2, 15, 16, 94, 153], [65, 24, 65, 28, 155, 49, 108, 66, 26, 23], [16, 9, 28, 79, 60, 148, 153, 87, 11, 53], [27, 16, 36, 20, 217, 37, 148, 76, 25, 27], [9, 6, 27, 58, 51, 203, 92, 99, 16, 22], [13, 14, 14, 30, 118, 25, 314, 21, 5, 36], [18, 19, 18, 23, 85, 53, 45, 256, 20, 52], [69, 78, 18, 6, 9, 16, 4, 18, 296, 80], [6, 85, 7, 5, 6, 10, 21, 31, 93, 348]]","[9, 1, 8, 1, 2, 6, 9, 5, 9, 2, 1, 1, 7, 2, 3, 5, 6, 6, 7, 3, 4, 2, 9, 8, 2, 1, 4, 7, 4, 2, 2, 2]","[4, 6, 2, 8, 1, 4, 2, 8, 4, 5, 6, 7, 4, 1, 9, 0, 8, 6, 8, 5, 6, 9, 9, 2, 9, 2, 1, 6, 4, 4, 4, 6]"
4,"['0.4095', '0.4923', '0.2233', '0.2298', '0.3275', '0.2727', '0.5153', '0.4211', '0.4613', '0.5997']","['0.4307', '0.4666', '0.2963', '0.3434', '0.3433', '0.4015', '0.3918', '0.3937', '0.4235', '0.4046']","['0.4095', '0.4923', '0.2233', '0.2298', '0.3275', '0.2727', '0.5153', '0.4211', '0.4613', '0.5997']","['0.4198', '0.4791', '0.2547', '0.2753', '0.3352', '0.3248', '0.4451', '0.4069', '0.4416', '0.4832']","['0.4095', '0.4923', '0.2233', '0.2298', '0.3275', '0.2727', '0.5153', '0.4211', '0.4613', '0.5997']","['0.9433', '0.9397', '0.9401', '0.9472', '0.9266', '0.9562', '0.9128', '0.9294', '0.9310', '0.8998']","[[233, 54, 35, 12, 9, 5, 6, 25, 141, 49], [20, 286, 3, 8, 12, 1, 6, 10, 75, 160], [68, 24, 136, 48, 116, 26, 86, 58, 17, 30], [22, 10, 56, 148, 37, 103, 123, 73, 12, 60], [32, 15, 80, 29, 206, 23, 119, 71, 19, 35], [12, 8, 59, 99, 33, 159, 77, 95, 16, 25], [19, 18, 25, 41, 108, 11, 304, 21, 3, 40], [25, 20, 38, 29, 66, 49, 35, 248, 16, 63], [99, 80, 20, 9, 6, 11, 3, 14, 274, 78], [11, 98, 7, 8, 7, 8, 17, 15, 74, 367]]","[7, 5, 5, 6, 3, 0, 8, 0, 5, 5, 3, 1, 4, 7, 6, 9, 2, 6, 7, 3, 8, 4, 8, 7, 9, 7, 1, 2, 7, 7, 6, 2]","[2, 3, 5, 9, 4, 1, 4, 2, 4, 5, 6, 3, 7, 3, 2, 6, 8, 3, 4, 4, 6, 8, 7, 5, 3, 2, 2, 2, 4, 2, 2, 3]"
5,"['0.4288', '0.5043', '0.1790', '0.2624', '0.3339', '0.3722', '0.4627', '0.4380', '0.4764', '0.5474']","['0.4129', '0.4643', '0.3079', '0.3307', '0.3360', '0.3494', '0.4292', '0.3963', '0.4565', '0.4408']","['0.4288', '0.5043', '0.1790', '0.2624', '0.3339', '0.3722', '0.4627', '0.4380', '0.4764', '0.5474']","['0.4207', '0.4835', '0.2264', '0.2926', '0.3349', '0.3605', '0.4454', '0.4161', '0.4662', '0.4883']","['0.4288', '0.5043', '0.1790', '0.2624', '0.3339', '0.3722', '0.4627', '0.4380', '0.4764', '0.5474']","['0.9361', '0.9376', '0.9546', '0.9361', '0.9227', '0.9254', '0.9329', '0.9274', '0.9377', '0.9211']","[[244, 51, 30, 15, 12, 11, 4, 28, 131, 43], [26, 293, 5, 11, 13, 1, 7, 11, 64, 150], [71, 20, 109, 63, 122, 56, 75, 61, 12, 20], [22, 8, 36, 169, 41, 163, 85, 64, 14, 42], [44, 14, 65, 34, 210, 42, 100, 81, 16, 23], [15, 7, 43, 83, 36, 217, 56, 87, 19, 20], [20, 21, 27, 58, 106, 33, 273, 24, 4, 24], [27, 17, 17, 46, 71, 69, 21, 258, 17, 46], [108, 80, 15, 10, 8, 17, 2, 14, 283, 57], [14, 120, 7, 22, 6, 12, 13, 23, 60, 335]]","[6, 8, 9, 5, 8, 6, 7, 2, 8, 7, 1, 6, 0, 0, 7, 8, 1, 0, 5, 1, 2, 1, 9, 7, 7, 2, 7, 6, 8, 7, 5, 4]","[3, 2, 3, 3, 3, 5, 3, 3, 4, 5, 3, 3, 7, 4, 5, 5, 1, 2, 5, 3, 6, 4, 4, 7, 7, 2, 5, 4, 4, 4, 6, 6]"
6,"['0.4148', '0.5336', '0.2053', '0.2391', '0.3752', '0.3293', '0.4831', '0.4550', '0.4815', '0.5114']","['0.4322', '0.4913', '0.3197', '0.3263', '0.3207', '0.3504', '0.3878', '0.3970', '0.4605', '0.4853']","['0.4148', '0.5336', '0.2053', '0.2391', '0.3752', '0.3293', '0.4831', '0.4550', '0.4815', '0.5114']","['0.4233', '0.5116', '0.2500', '0.2760', '0.3458', '0.3395', '0.4302', '0.4241', '0.4708', '0.4980']","['0.4148', '0.5336', '0.2053', '0.2391', '0.3752', '0.3293', '0.4831', '0.4550', '0.4815', '0.5114']","['0.9429', '0.9408', '0.9507', '0.9406', '0.9069', '0.9343', '0.9168', '0.9248', '0.9380', '0.9384']","[[236, 46, 35, 17, 16, 12, 6, 31, 133, 37], [24, 310, 8, 13, 16, 3, 8, 12, 74, 113], [58, 21, 125, 51, 131, 46, 82, 67, 15, 13], [20, 9, 44, 154, 55, 144, 111, 63, 10, 34], [31, 13, 69, 28, 236, 34, 112, 72, 14, 20], [12, 4, 44, 87, 39, 192, 78, 101, 14, 12], [19, 18, 20, 53, 133, 20, 285, 20, 1, 21], [19, 15, 23, 37, 88, 63, 27, 268, 12, 37], [106, 78, 19, 8, 11, 20, 7, 14, 286, 45], [21, 117, 4, 24, 11, 14, 19, 27, 62, 313]]","[7, 6, 5, 8, 8, 2, 3, 5, 9, 0, 3, 9, 9, 7, 0, 1, 4, 6, 3, 4, 1, 0, 9, 8, 1, 4, 2, 7, 2, 5, 9, 6]","[4, 5, 6, 6, 0, 9, 4, 8, 2, 4, 6, 2, 7, 7, 2, 8, 8, 3, 8, 7, 0, 8, 3, 7, 4, 6, 6, 5, 2, 7, 3, 7]"
7,"['0.4394', '0.5060', '0.1987', '0.2329', '0.3975', '0.3585', '0.4475', '0.4499', '0.4697', '0.5359']","['0.4230', '0.4925', '0.3159', '0.3191', '0.3218', '0.3536', '0.4224', '0.4154', '0.4681', '0.4481']","['0.4394', '0.5060', '0.1987', '0.2329', '0.3975', '0.3585', '0.4475', '0.4499', '0.4697', '0.5359']","['0.4310', '0.4992', '0.2440', '0.2693', '0.3556', '0.3560', '0.4346', '0.4319', '0.4689', '0.4881']","['0.4394', '0.5060', '0.1987', '0.2329', '0.3975', '0.3585', '0.4475', '0.4499', '0.4697', '0.5359']","['0.9372', '0.9441', '0.9514', '0.9403', '0.9019', '0.9295', '0.9333', '0.9311', '0.9414', '0.9250']","[[250, 40, 33, 16, 15, 12, 6, 28, 127, 42], [21, 294, 8, 8, 13, 9, 7, 11, 68, 142], [67, 22, 121, 54, 143, 46, 62, 55, 15, 24], [26, 9, 39, 150, 59, 161, 92, 62, 9, 37], [37, 15, 67, 23, 250, 38, 92, 75, 9, 23], [16, 8, 38, 88, 51, 209, 61, 85, 15, 12], [16, 18, 27, 58, 138, 22, 264, 22, 4, 21], [23, 14, 29, 32, 88, 61, 21, 265, 14, 42], [114, 70, 13, 12, 10, 21, 5, 9, 279, 61], [21, 107, 8, 29, 10, 12, 15, 26, 56, 328]]","[3, 5, 2, 1, 9, 3, 6, 3, 1, 4, 7, 8, 6, 7, 8, 3, 4, 9, 5, 1, 0, 3, 6, 9, 6, 6, 3, 1, 6, 1, 0, 5]","[6, 2, 3, 8, 9, 4, 9, 6, 3, 8, 3, 9, 2, 1, 7, 2, 0, 1, 2, 0, 6, 9, 0, 3, 6, 3, 3, 8, 8, 0, 6, 6]"
8,"['0.4236', '0.4991', '0.2167', '0.2314', '0.3625', '0.4117', '0.4220', '0.4703', '0.4983', '0.4967']","['0.4335', '0.5009', '0.3135', '0.3211', '0.3314', '0.3310', '0.4301', '0.4056', '0.4589', '0.4606']","['0.4236', '0.4991', '0.2167', '0.2314', '0.3625', '0.4117', '0.4220', '0.4703', '0.4983', '0.4967']","['0.4284', '0.5000', '0.2563', '0.2690', '0.3462', '0.3670', '0.4260', '0.4355', '0.4778', '0.4780']","['0.4236', '0.4991', '0.2167', '0.2314', '0.3625', '0.4117', '0.4220', '0.4703', '0.4983', '0.4967']","['0.9420', '0.9467', '0.9464', '0.9412', '0.9144', '0.9105', '0.9390', '0.9250', '0.9354', '0.9339']","[[241, 40, 21, 17, 17, 21, 7, 31, 135, 39], [23, 290, 10, 10, 13, 8, 8, 15, 71, 133], [62, 17, 132, 64, 128, 64, 55, 53, 16, 18], [23, 8, 33, 149, 55, 182, 83, 67, 14, 30], [37, 12, 80, 26, 228, 53, 88, 73, 11, 21], [14, 8, 41, 78, 40, 240, 44, 93, 18, 7], [16, 19, 44, 65, 110, 35, 249, 29, 3, 20], [19, 14, 33, 24, 77, 76, 18, 277, 16, 35], [104, 68, 16, 14, 9, 19, 6, 9, 296, 53], [17, 103, 11, 17, 11, 27, 21, 36, 65, 304]]","[4, 5, 7, 6, 3, 4, 7, 4, 8, 7, 8, 4, 6, 7, 5, 5, 4, 7, 7, 7, 9, 7, 1, 8, 5, 6, 2, 9, 6, 9, 1, 9]","[4, 4, 5, 6, 1, 7, 9, 6, 5, 2, 4, 9, 6, 1, 4, 6, 4, 5, 7, 6, 9, 3, 9, 5, 1, 2, 3, 8, 1, 3, 0, 4]"
9,"['0.4359', '0.5267', '0.1888', '0.2267', '0.3879', '0.3671', '0.4797', '0.4601', '0.5219', '0.4690']","['0.4534', '0.4984', '0.2987', '0.3244', '0.3280', '0.3526', '0.3953', '0.4081', '0.4799', '0.4577']","['0.4359', '0.5267', '0.1888', '0.2267', '0.3879', '0.3671', '0.4797', '0.4601', '0.5219', '0.4690']","['0.4444', '0.5121', '0.2314', '0.2669', '0.3554', '0.3597', '0.4334', '0.4326', '0.5000', '0.4633']","['0.4359', '0.5267', '0.1888', '0.2267', '0.3879', '0.3671', '0.4797', '0.4601', '0.5219', '0.4690']","['0.9449', '0.9432', '0.9499', '0.9432', '0.9069', '0.9275', '0.9200', '0.9274', '0.9378', '0.9369']","[[248, 40, 31, 12, 18, 18, 9, 31, 125, 37], [23, 306, 12, 8, 12, 5, 11, 13, 67, 124], [64, 17, 115, 59, 143, 48, 73, 60, 15, 15], [22, 9, 34, 146, 63, 148, 107, 68, 16, 31], [33, 15, 68, 30, 244, 42, 97, 74, 10, 16], [12, 10, 38, 81, 41, 214, 73, 87, 17, 10], [16, 18, 32, 54, 113, 31, 283, 17, 1, 25], [17, 13, 33, 29, 87, 61, 25, 271, 17, 36], [91, 69, 13, 10, 9, 21, 11, 14, 310, 46], [21, 117, 9, 21, 14, 19, 27, 29, 68, 287]]","[4, 0, 9, 5, 5, 1, 6, 9, 5, 4, 9, 2, 3, 2, 4, 1, 8, 0, 3, 9, 1, 6, 3, 9, 9, 7, 9, 0, 6, 3, 5, 9]","[5, 2, 5, 2, 2, 7, 3, 9, 7, 2, 2, 3, 2, 4, 3, 5, 6, 2, 0, 9, 4, 0, 3, 3, 3, 2, 6, 1, 5, 4, 7, 3]"
