cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4798', '0.4733', '0.0000', '0.0683', '0.1129', '0.2316', '0.6034', '0.2801', '0.2020', '0.3611']","['0.3443', '0.2756', '0.0000', '0.2245', '0.1883', '0.3103', '0.2341', '0.2825', '0.3960', '0.2787']","['0.4798', '0.4733', '0.0000', '0.0683', '0.1129', '0.2316', '0.6034', '0.2801', '0.2020', '0.3611']","['0.4009', '0.3483', '0.0000', '0.1048', '0.1412', '0.2652', '0.3373', '0.2813', '0.2676', '0.3146']","['0.4798', '0.4733', '0.0000', '0.0683', '0.1129', '0.2316', '0.6034', '0.2801', '0.2020', '0.3611']","['0.9043', '0.8666', '1.0000', '0.9716', '0.9430', '0.9446', '0.7847', '0.9226', '0.9661', '0.8938']","[[273, 59, 0, 3, 4, 12, 27, 44, 56, 91], [32, 275, 0, 2, 15, 17, 81, 11, 45, 103], [97, 75, 0, 20, 61, 30, 193, 80, 10, 43], [49, 56, 0, 44, 54, 110, 206, 78, 4, 43], [44, 52, 0, 36, 71, 30, 288, 56, 9, 43], [45, 65, 0, 37, 34, 135, 154, 78, 8, 27], [21, 51, 0, 15, 51, 29, 356, 31, 1, 35], [26, 62, 0, 34, 75, 38, 125, 165, 8, 56], [172, 119, 0, 3, 0, 22, 13, 14, 120, 131], [34, 184, 0, 2, 12, 12, 78, 27, 42, 221]]",-1,-1
1,"['0.4200', '0.5232', '0.0082', '0.0311', '0.2321', '0.3791', '0.5695', '0.3107', '0.4007', '0.3105']","['0.4030', '0.3170', '0.1316', '0.2532', '0.2684', '0.2959', '0.2623', '0.3086', '0.3601', '0.3762']","['0.4200', '0.5232', '0.0082', '0.0311', '0.2321', '0.3791', '0.5695', '0.3107', '0.4007', '0.3105']","['0.4114', '0.3948', '0.0155', '0.0553', '0.2489', '0.3323', '0.3592', '0.3096', '0.3793', '0.3402']","['0.4200', '0.5232', '0.0082', '0.0311', '0.2321', '0.3791', '0.5695', '0.3107', '0.4007', '0.3105']","['0.9348', '0.8791', '0.9939', '0.9890', '0.9259', '0.9029', '0.8253', '0.9242', '0.9218', '0.9415']","[[239, 56, 5, 0, 7, 21, 19, 40, 133, 49], [26, 304, 3, 0, 6, 12, 51, 11, 93, 75], [75, 65, 5, 8, 93, 67, 164, 92, 22, 18], [23, 54, 10, 20, 70, 185, 177, 72, 10, 23], [37, 43, 6, 11, 146, 47, 240, 61, 19, 19], [21, 40, 5, 25, 53, 221, 128, 61, 11, 18], [13, 56, 2, 3, 68, 57, 336, 32, 5, 18], [16, 41, 0, 10, 96, 84, 100, 183, 20, 39], [114, 123, 1, 0, 1, 35, 12, 14, 238, 56], [29, 177, 1, 2, 4, 18, 54, 27, 110, 190]]","[2, 6, 6, 4, 7, 3, 7, 8, 2, 8, 8, 3, 0, 0, 5, 9, 6, 1, 2, 3, 3, 0, 6, 6, 9, 7, 0, 5, 8, 7, 1, 5]","[7, 4, 2, 1, 3, 1, 0, 8, 2, 0, 3, 5, 3, 5, 7, 4, 1, 4, 5, 2, 3, 9, 2, 4, 2, 1, 2, 3, 2, 7, 2, 7]"
2,"['0.4517', '0.4974', '0.0246', '0.0699', '0.1447', '0.3739', '0.6000', '0.4584', '0.4293', '0.3644']","['0.3757', '0.4014', '0.2419', '0.2356', '0.2466', '0.3234', '0.2967', '0.3162', '0.3648', '0.4025']","['0.4517', '0.4974', '0.0246', '0.0699', '0.1447', '0.3739', '0.6000', '0.4584', '0.4293', '0.3644']","['0.4102', '0.4443', '0.0447', '0.1078', '0.1824', '0.3469', '0.3971', '0.3742', '0.3944', '0.3825']","['0.4517', '0.4974', '0.0246', '0.0699', '0.1447', '0.3739', '0.6000', '0.4584', '0.4293', '0.3644']","['0.9214', '0.9205', '0.9913', '0.9727', '0.9482', '0.9158', '0.8449', '0.8921', '0.9179', '0.9386']","[[257, 47, 6, 4, 2, 10, 21, 43, 129, 50], [28, 289, 1, 9, 5, 6, 49, 17, 94, 83], [96, 38, 15, 25, 77, 56, 154, 111, 18, 19], [34, 27, 17, 45, 50, 189, 143, 100, 15, 24], [44, 25, 8, 21, 91, 41, 238, 121, 18, 22], [30, 20, 7, 36, 38, 218, 103, 95, 24, 12], [19, 25, 4, 16, 52, 55, 354, 45, 2, 18], [28, 30, 1, 23, 48, 60, 76, 270, 20, 33], [117, 94, 3, 5, 2, 24, 9, 15, 255, 70], [31, 125, 0, 7, 4, 15, 46, 37, 124, 223]]","[0, 2, 1, 1, 0, 7, 2, 8, 5, 6, 7, 2, 2, 0, 7, 3, 1, 3, 3, 9, 1, 1, 8, 7, 8, 6, 3, 5, 2, 8, 6, 4]","[8, 5, 5, 2, 8, 7, 7, 5, 3, 6, 0, 5, 7, 5, 5, 4, 9, 8, 4, 4, 6, 9, 7, 4, 5, 3, 6, 1, 4, 5, 6, 5]"
3,"['0.4130', '0.5456', '0.0525', '0.1677', '0.1431', '0.4288', '0.6000', '0.4941', '0.4444', '0.4101']","['0.4511', '0.4348', '0.2689', '0.3243', '0.3041', '0.3251', '0.3084', '0.3384', '0.4272', '0.4135']","['0.4130', '0.5456', '0.0525', '0.1677', '0.1431', '0.4288', '0.6000', '0.4941', '0.4444', '0.4101']","['0.4312', '0.4840', '0.0879', '0.2211', '0.1946', '0.3698', '0.4074', '0.4017', '0.4356', '0.4118']","['0.4130', '0.5456', '0.0525', '0.1677', '0.1431', '0.4288', '0.6000', '0.4941', '0.4444', '0.4101']","['0.9473', '0.9240', '0.9839', '0.9580', '0.9616', '0.9042', '0.8532', '0.8948', '0.9345', '0.9339']","[[235, 40, 13, 12, 4, 18, 17, 55, 120, 55], [25, 317, 0, 5, 4, 11, 33, 18, 67, 101], [66, 32, 32, 33, 60, 69, 161, 120, 17, 19], [12, 30, 18, 108, 25, 185, 153, 79, 10, 24], [34, 21, 15, 26, 90, 52, 230, 124, 11, 26], [16, 19, 16, 70, 23, 250, 88, 79, 14, 8], [12, 26, 10, 28, 46, 60, 354, 37, 3, 14], [8, 30, 6, 31, 42, 76, 63, 291, 11, 31], [88, 86, 8, 9, 1, 29, 9, 22, 264, 78], [25, 128, 1, 11, 1, 19, 40, 35, 101, 251]]","[5, 7, 8, 6, 5, 7, 6, 4, 0, 1, 2, 7, 0, 7, 1, 8, 9, 8, 3, 9, 9, 5, 8, 9, 1, 2, 2, 5, 5, 5, 9, 4]","[3, 5, 8, 6, 4, 4, 4, 9, 9, 8, 0, 3, 5, 6, 4, 7, 9, 3, 3, 0, 8, 5, 6, 2, 4, 2, 2, 0, 3, 3, 4, 4]"
4,"['0.4411', '0.6059', '0.0788', '0.1801', '0.1574', '0.4940', '0.5847', '0.4618', '0.4545', '0.3840']","['0.4622', '0.4675', '0.3200', '0.2723', '0.3300', '0.3141', '0.3273', '0.3886', '0.4306', '0.4434']","['0.4411', '0.6059', '0.0788', '0.1801', '0.1574', '0.4940', '0.5847', '0.4618', '0.4545', '0.3840']","['0.4514', '0.5277', '0.1265', '0.2168', '0.2131', '0.3840', '0.4197', '0.4220', '0.4423', '0.4116']","['0.4411', '0.6059', '0.0788', '0.1801', '0.1574', '0.4940', '0.5847', '0.4618', '0.4545', '0.3840']","['0.9462', '0.9260', '0.9811', '0.9421', '0.9626', '0.8839', '0.8689', '0.9209', '0.9340', '0.9452']","[[251, 43, 13, 14, 4, 20, 16, 45, 121, 42], [18, 352, 2, 11, 2, 11, 30, 13, 55, 87], [78, 23, 48, 49, 59, 82, 146, 90, 19, 15], [16, 20, 14, 116, 25, 234, 132, 52, 12, 23], [32, 16, 27, 43, 99, 65, 212, 105, 14, 16], [16, 13, 17, 67, 22, 288, 75, 60, 19, 6], [11, 15, 8, 50, 48, 74, 345, 21, 5, 13], [9, 26, 13, 40, 39, 94, 55, 272, 11, 30], [91, 100, 7, 9, 1, 24, 12, 17, 270, 63], [21, 145, 1, 27, 1, 25, 31, 25, 101, 235]]","[3, 1, 2, 1, 2, 6, 5, 2, 0, 8, 3, 6, 2, 9, 0, 5, 7, 8, 6, 3, 3, 2, 8, 1, 7, 6, 7, 0, 4, 0, 4, 4]","[6, 7, 8, 4, 7, 3, 6, 3, 5, 5, 6, 4, 1, 4, 6, 1, 9, 2, 0, 5, 7, 1, 1, 5, 0, 7, 3, 8, 4, 9, 7, 4]"
5,"['0.4236', '0.6059', '0.1034', '0.2795', '0.2353', '0.3945', '0.5576', '0.4992', '0.4461', '0.4330']","['0.4707', '0.4496', '0.3333', '0.3333', '0.3326', '0.3716', '0.3534', '0.3874', '0.4446', '0.4233']","['0.4236', '0.6059', '0.1034', '0.2795', '0.2353', '0.3945', '0.5576', '0.4992', '0.4461', '0.4330']","['0.4459', '0.5161', '0.1579', '0.3041', '0.2756', '0.3827', '0.4326', '0.4362', '0.4454', '0.4281']","['0.4236', '0.6059', '0.1034', '0.2795', '0.2353', '0.3945', '0.5576', '0.4992', '0.4461', '0.4330']","['0.9501', '0.9205', '0.9766', '0.9328', '0.9447', '0.9282', '0.8887', '0.9141', '0.9388', '0.9330']","[[241, 54, 20, 15, 9, 15, 12, 46, 115, 42], [17, 352, 3, 7, 6, 7, 21, 14, 49, 105], [64, 29, 63, 58, 90, 45, 126, 100, 20, 14], [9, 21, 22, 180, 35, 145, 128, 61, 10, 33], [30, 16, 31, 41, 148, 32, 174, 114, 14, 29], [15, 18, 21, 99, 30, 230, 78, 67, 15, 10], [11, 21, 9, 59, 74, 45, 329, 22, 2, 18], [13, 35, 9, 43, 45, 66, 39, 294, 8, 37], [91, 99, 11, 12, 5, 18, 6, 14, 265, 73], [21, 138, 0, 26, 3, 16, 18, 27, 98, 265]]","[0, 6, 3, 2, 6, 1, 5, 2, 2, 7, 0, 4, 2, 8, 7, 0, 3, 5, 2, 5, 9, 6, 7, 9, 7, 4, 2, 8, 9, 4, 2, 0]","[5, 0, 0, 5, 2, 7, 6, 1, 2, 7, 1, 8, 6, 8, 8, 0, 0, 3, 9, 4, 2, 7, 4, 4, 2, 1, 1, 2, 9, 2, 3, 2]"
6,"['0.4025', '0.5095', '0.1642', '0.2904', '0.2432', '0.4305', '0.5169', '0.5008', '0.4596', '0.4788']","['0.4852', '0.5008', '0.3484', '0.3186', '0.3319', '0.3515', '0.3580', '0.3981', '0.4581', '0.4192']","['0.4025', '0.5095', '0.1642', '0.2904', '0.2432', '0.4305', '0.5169', '0.5008', '0.4596', '0.4788']","['0.4400', '0.5051', '0.2232', '0.3038', '0.2807', '0.3870', '0.4230', '0.4436', '0.4588', '0.4470']","['0.4025', '0.5095', '0.1642', '0.2904', '0.2432', '0.4305', '0.5169', '0.5008', '0.4596', '0.4788']","['0.9553', '0.9456', '0.9653', '0.9253', '0.9427', '0.9145', '0.8989', '0.9176', '0.9403', '0.9246']","[[229, 36, 29, 17, 12, 15, 10, 47, 121, 53], [20, 296, 4, 20, 10, 9, 23, 14, 49, 136], [54, 24, 100, 60, 94, 49, 112, 85, 19, 12], [4, 14, 32, 187, 37, 165, 113, 58, 7, 27], [33, 11, 40, 56, 153, 45, 151, 102, 14, 24], [10, 9, 38, 88, 26, 251, 69, 67, 12, 13], [8, 17, 17, 63, 73, 59, 305, 27, 3, 18], [15, 13, 13, 41, 42, 82, 46, 295, 11, 31], [76, 73, 12, 21, 8, 18, 6, 15, 273, 92], [23, 98, 2, 34, 6, 21, 17, 31, 87, 293]]","[6, 2, 0, 4, 9, 5, 3, 9, 6, 4, 6, 2, 2, 2, 1, 6, 1, 2, 0, 7, 2, 1, 1, 4, 2, 4, 8, 5, 6, 7, 3, 9]","[4, 0, 2, 8, 4, 9, 6, 6, 2, 0, 5, 3, 6, 3, 2, 4, 7, 0, 2, 5, 8, 7, 0, 4, 4, 2, 9, 4, 9, 5, 7, 5]"
7,"['0.4411', '0.5508', '0.1954', '0.2950', '0.2114', '0.3997', '0.4864', '0.5110', '0.4596', '0.4395']","['0.4683', '0.4885', '0.3278', '0.3199', '0.3220', '0.3421', '0.3776', '0.4198', '0.4403', '0.4070']","['0.4411', '0.5508', '0.1954', '0.2950', '0.2114', '0.3997', '0.4864', '0.5110', '0.4596', '0.4395']","['0.4543', '0.5178', '0.2449', '0.3069', '0.2553', '0.3687', '0.4252', '0.4609', '0.4498', '0.4226']","['0.4411', '0.5508', '0.1954', '0.2950', '0.2114', '0.3997', '0.4864', '0.5110', '0.4596', '0.4395']","['0.9475', '0.9382', '0.9547', '0.9246', '0.9479', '0.9173', '0.9126', '0.9231', '0.9358', '0.9272']","[[251, 38, 25, 16, 10, 14, 8, 42, 121, 44], [25, 320, 4, 10, 8, 11, 17, 12, 57, 117], [66, 26, 119, 55, 84, 52, 98, 76, 16, 17], [6, 14, 47, 190, 29, 148, 104, 62, 13, 31], [37, 14, 68, 61, 133, 45, 133, 101, 13, 24], [13, 13, 40, 104, 27, 233, 62, 64, 13, 14], [12, 18, 22, 66, 69, 65, 287, 18, 4, 29], [15, 20, 19, 39, 40, 77, 30, 301, 12, 36], [87, 77, 15, 21, 7, 16, 5, 13, 273, 80], [24, 115, 4, 32, 6, 20, 16, 28, 98, 269]]","[2, 2, 2, 6, 3, 8, 0, 9, 8, 0, 0, 6, 7, 1, 6, 9, 2, 3, 4, 9, 5, 0, 3, 6, 2, 4, 4, 8, 8, 7, 9, 1]","[8, 3, 3, 3, 3, 2, 8, 2, 2, 9, 5, 1, 0, 6, 0, 9, 0, 1, 0, 7, 6, 2, 4, 5, 9, 5, 8, 3, 2, 5, 7, 8]"
8,"['0.4148', '0.5198', '0.1872', '0.3556', '0.2130', '0.3551', '0.4458', '0.5331', '0.5168', '0.3807']","['0.4609', '0.5110', '0.3314', '0.3061', '0.3418', '0.3323', '0.3856', '0.3920', '0.4306', '0.3923']","['0.4148', '0.5198', '0.1872', '0.3556', '0.2130', '0.3551', '0.4458', '0.5331', '0.5168', '0.3807']","['0.4366', '0.5154', '0.2392', '0.3290', '0.2625', '0.3433', '0.4135', '0.4518', '0.4698', '0.3864']","['0.4148', '0.5198', '0.1872', '0.3556', '0.2130', '0.3551', '0.4458', '0.5331', '0.5168', '0.3807']","['0.9492', '0.9467', '0.9573', '0.9031', '0.9520', '0.9232', '0.9226', '0.9100', '0.9249', '0.9330']","[[236, 30, 23, 16, 11, 18, 9, 45, 139, 42], [27, 302, 4, 20, 8, 12, 13, 16, 64, 115], [58, 19, 114, 72, 76, 50, 87, 90, 25, 18], [10, 10, 48, 229, 22, 128, 87, 67, 16, 27], [33, 11, 59, 65, 134, 42, 126, 119, 15, 25], [16, 11, 36, 136, 24, 207, 49, 76, 16, 12], [9, 16, 24, 92, 69, 58, 263, 27, 6, 26], [11, 17, 17, 47, 35, 75, 28, 314, 12, 33], [85, 62, 16, 24, 6, 13, 5, 13, 307, 63], [27, 113, 3, 47, 7, 20, 15, 34, 113, 233]]","[8, 9, 0, 8, 9, 5, 8, 4, 4, 9, 8, 8, 3, 1, 9, 5, 3, 5, 1, 5, 6, 1, 1, 1, 7, 8, 9, 0, 7, 7, 8, 8]","[3, 5, 2, 4, 5, 0, 4, 0, 1, 6, 7, 2, 6, 4, 4, 5, 4, 5, 8, 4, 3, 2, 8, 3, 7, 1, 3, 7, 6, 5, 3, 7]"
9,"['0.4429', '0.5284', '0.2184', '0.3090', '0.3084', '0.3448', '0.4797', '0.4788', '0.4731', '0.3562']","['0.4444', '0.4789', '0.3197', '0.3184', '0.3362', '0.3484', '0.3724', '0.4379', '0.4577', '0.3765']","['0.4429', '0.5284', '0.2184', '0.3090', '0.3084', '0.3448', '0.4797', '0.4788', '0.4731', '0.3562']","['0.4437', '0.5025', '0.2595', '0.3136', '0.3217', '0.3466', '0.4193', '0.4574', '0.4652', '0.3661']","['0.4429', '0.5284', '0.2184', '0.3090', '0.3084', '0.3448', '0.4797', '0.4788', '0.4731', '0.3562']","['0.9420', '0.9384', '0.9475', '0.9205', '0.9287', '0.9306', '0.9118', '0.9331', '0.9384', '0.9330']","[[252, 40, 30, 16, 16, 17, 7, 34, 119, 38], [34, 307, 7, 16, 11, 11, 23, 8, 51, 113], [64, 22, 133, 48, 102, 43, 95, 69, 17, 16], [8, 12, 52, 199, 40, 125, 109, 58, 13, 28], [34, 11, 73, 53, 194, 33, 119, 77, 11, 24], [14, 9, 47, 114, 48, 201, 62, 61, 15, 12], [13, 19, 29, 68, 87, 47, 283, 15, 4, 25], [18, 19, 22, 45, 55, 69, 33, 282, 13, 33], [93, 68, 18, 22, 11, 12, 7, 10, 281, 72], [37, 134, 5, 44, 13, 19, 22, 30, 90, 218]]","[6, 6, 1, 3, 0, 0, 6, 0, 3, 4, 9, 6, 6, 7, 3, 6, 6, 5, 7, 3, 1, 0, 7, 2, 7, 5, 9, 3, 7, 9, 9, 4]","[9, 2, 4, 1, 9, 2, 7, 4, 3, 4, 0, 7, 8, 6, 1, 5, 4, 5, 7, 2, 7, 6, 3, 0, 5, 7, 6, 8, 7, 3, 7, 5]"
