cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.5501', '0.1704', '0.0345', '0.0217', '0.0700', '0.3636', '0.7339', '0.2173', '0.3316', '0.3873']","['0.3184', '0.4125', '0.2625', '0.1667', '0.1753', '0.2786', '0.2366', '0.2628', '0.2985', '0.3798']","['0.5501', '0.1704', '0.0345', '0.0217', '0.0700', '0.3636', '0.7339', '0.2173', '0.3316', '0.3873']","['0.4034', '0.2412', '0.0610', '0.0385', '0.1000', '0.3155', '0.3579', '0.2379', '0.3142', '0.3835']","['0.5501', '0.1704', '0.0345', '0.0217', '0.0700', '0.3636', '0.7339', '0.2173', '0.3316', '0.3873']","['0.8766', '0.9740', '0.9891', '0.9869', '0.9615', '0.8987', '0.7418', '0.9337', '0.9144', '0.9282']","[[313, 17, 10, 5, 9, 20, 31, 33, 93, 38], [64, 99, 1, 20, 5, 21, 73, 23, 132, 143], [98, 12, 21, 7, 45, 62, 260, 62, 29, 13], [54, 10, 9, 14, 37, 162, 254, 65, 17, 22], [54, 7, 7, 6, 44, 78, 358, 35, 18, 22], [49, 9, 14, 8, 26, 212, 186, 53, 16, 10], [20, 6, 4, 6, 25, 38, 433, 29, 6, 23], [33, 11, 11, 8, 49, 135, 156, 128, 19, 39], [243, 20, 3, 5, 1, 20, 19, 9, 197, 77], [55, 49, 0, 5, 10, 13, 60, 50, 133, 237]]",-1,-1
1,"['0.2636', '0.3907', '0.1281', '0.0373', '0.2035', '0.4786', '0.6373', '0.3294', '0.5640', '0.5686']","['0.4934', '0.4188', '0.3291', '0.2791', '0.3469', '0.3013', '0.3200', '0.3250', '0.4177', '0.3617']","['0.2636', '0.3907', '0.1281', '0.0373', '0.2035', '0.4786', '0.6373', '0.3294', '0.5640', '0.5686']","['0.3436', '0.4043', '0.1844', '0.0658', '0.2565', '0.3698', '0.4261', '0.3272', '0.4799', '0.4422']","['0.2636', '0.3907', '0.1281', '0.0373', '0.2035', '0.4786', '0.6373', '0.3294', '0.5640', '0.5686']","['0.9716', '0.9419', '0.9705', '0.9884', '0.9551', '0.8806', '0.8523', '0.9255', '0.9136', '0.8860']","[[150, 33, 9, 2, 4, 35, 16, 44, 206, 70], [6, 227, 0, 5, 2, 19, 24, 12, 71, 215], [48, 29, 78, 4, 89, 86, 146, 63, 37, 29], [8, 27, 25, 24, 34, 211, 187, 70, 16, 42], [23, 15, 49, 6, 128, 69, 213, 72, 23, 31], [5, 25, 21, 16, 26, 279, 114, 65, 16, 16], [6, 21, 17, 14, 34, 50, 376, 36, 5, 31], [5, 26, 34, 5, 44, 139, 68, 194, 16, 58], [49, 38, 3, 3, 5, 18, 7, 14, 335, 122], [4, 101, 1, 7, 3, 20, 24, 27, 77, 348]]","[7, 4, 4, 3, 1, 1, 4, 8, 5, 4, 5, 6, 2, 3, 3, 7, 1, 9, 1, 9, 6, 6, 0, 7, 5, 0, 7, 4, 2, 9, 5, 9]","[2, 2, 4, 7, 2, 2, 2, 3, 5, 3, 8, 7, 2, 3, 0, 9, 7, 7, 2, 9, 5, 2, 7, 6, 9, 7, 0, 1, 9, 1, 4, 2]"
2,"['0.3796', '0.6627', '0.2266', '0.0714', '0.2719', '0.3945', '0.6085', '0.4228', '0.5791', '0.3137']","['0.4898', '0.3873', '0.2981', '0.2514', '0.3615', '0.3986', '0.3520', '0.3909', '0.4439', '0.4394']","['0.3796', '0.6627', '0.2266', '0.0714', '0.2719', '0.3945', '0.6085', '0.4228', '0.5791', '0.3137']","['0.4277', '0.4889', '0.2575', '0.1112', '0.3103', '0.3966', '0.4460', '0.4062', '0.5026', '0.3661']","['0.3796', '0.6627', '0.2266', '0.0714', '0.2719', '0.3945', '0.6085', '0.4228', '0.5791', '0.3137']","['0.9586', '0.8876', '0.9397', '0.9744', '0.9438', '0.9359', '0.8778', '0.9283', '0.9203', '0.9545']","[[216, 50, 29, 11, 12, 6, 14, 31, 178, 22], [10, 385, 0, 10, 3, 7, 18, 13, 72, 63], [56, 42, 138, 19, 101, 38, 115, 58, 32, 10], [14, 52, 75, 46, 31, 149, 168, 75, 12, 22], [33, 23, 78, 7, 171, 37, 172, 70, 19, 19], [11, 31, 61, 32, 30, 230, 99, 70, 8, 11], [7, 45, 19, 20, 67, 21, 359, 34, 6, 12], [11, 33, 47, 20, 50, 75, 46, 249, 16, 42], [76, 84, 11, 3, 6, 8, 7, 11, 344, 44], [7, 249, 5, 15, 2, 6, 22, 26, 88, 192]]","[3, 8, 2, 1, 6, 4, 0, 8, 1, 2, 7, 2, 4, 8, 0, 2, 0, 7, 2, 5, 9, 9, 6, 1, 4, 7, 7, 5, 0, 5, 2, 4]","[5, 6, 5, 7, 7, 2, 6, 7, 4, 7, 1, 6, 6, 4, 2, 9, 5, 5, 9, 7, 4, 4, 6, 4, 7, 4, 6, 3, 6, 4, 0, 2]"
3,"['0.4903', '0.5921', '0.2085', '0.1134', '0.2639', '0.4597', '0.6085', '0.4516', '0.5135', '0.3595']","['0.4221', '0.4538', '0.3265', '0.2704', '0.3915', '0.3617', '0.3751', '0.4092', '0.4382', '0.4846']","['0.4903', '0.5921', '0.2085', '0.1134', '0.2639', '0.4597', '0.6085', '0.4516', '0.5135', '0.3595']","['0.4537', '0.5138', '0.2545', '0.1597', '0.3153', '0.4048', '0.4641', '0.4294', '0.4729', '0.4128']","['0.4903', '0.5921', '0.2085', '0.1134', '0.2639', '0.4597', '0.6085', '0.4516', '0.5135', '0.3595']","['0.9297', '0.9236', '0.9514', '0.9632', '0.9520', '0.9127', '0.8895', '0.9290', '0.9277', '0.9566']","[[279, 37, 26, 13, 13, 9, 13, 26, 134, 19], [19, 344, 1, 6, 4, 11, 17, 11, 85, 83], [77, 25, 127, 25, 83, 72, 105, 63, 27, 5], [19, 27, 59, 73, 28, 174, 155, 74, 14, 21], [49, 13, 67, 20, 166, 55, 158, 67, 16, 18], [16, 15, 43, 54, 26, 268, 78, 66, 9, 8], [9, 21, 24, 38, 59, 27, 359, 30, 8, 15], [20, 25, 26, 21, 37, 105, 45, 266, 14, 30], [147, 60, 9, 5, 5, 10, 6, 12, 305, 35], [26, 191, 7, 15, 3, 10, 21, 35, 84, 220]]","[2, 7, 5, 8, 0, 8, 3, 2, 3, 7, 8, 1, 5, 5, 0, 6, 5, 1, 4, 4, 8, 1, 4, 7, 7, 4, 8, 1, 9, 0, 4, 3]","[4, 7, 3, 0, 3, 5, 4, 9, 2, 3, 7, 2, 4, 4, 2, 4, 5, 1, 5, 3, 6, 0, 3, 4, 1, 9, 8, 4, 2, 1, 2, 3]"
4,"['0.4851', '0.5422', '0.2594', '0.1087', '0.3339', '0.4425', '0.5695', '0.4788', '0.4916', '0.4657']","['0.4502', '0.5233', '0.2948', '0.2564', '0.3512', '0.3745', '0.3840', '0.4772', '0.4657', '0.4782']","['0.4851', '0.5422', '0.2594', '0.1087', '0.3339', '0.4425', '0.5695', '0.4788', '0.4916', '0.4657']","['0.4670', '0.5325', '0.2760', '0.1527', '0.3423', '0.4057', '0.4587', '0.4780', '0.4783', '0.4719']","['0.4851', '0.5422', '0.2594', '0.1087', '0.3339', '0.4425', '0.5695', '0.4788', '0.4916', '0.4657']","['0.9379', '0.9470', '0.9299', '0.9621', '0.9278', '0.9204', '0.9004', '0.9429', '0.9380', '0.9423']","[[276, 27, 50, 14, 25, 3, 11, 21, 112, 30], [23, 315, 6, 9, 6, 10, 16, 11, 74, 111], [67, 17, 158, 31, 119, 61, 84, 44, 15, 13], [12, 20, 83, 70, 54, 172, 138, 60, 12, 23], [42, 8, 81, 18, 210, 51, 134, 54, 11, 20], [6, 10, 60, 49, 32, 258, 88, 57, 11, 12], [6, 13, 40, 35, 92, 27, 336, 22, 5, 14], [11, 14, 36, 24, 43, 89, 37, 282, 14, 39], [143, 54, 12, 6, 12, 11, 6, 9, 292, 49], [27, 124, 10, 17, 5, 7, 25, 31, 81, 285]]","[7, 8, 8, 1, 0, 9, 0, 5, 3, 4, 9, 1, 0, 8, 6, 6, 7, 0, 2, 5, 0, 9, 3, 3, 6, 3, 5, 6, 1, 5, 0, 2]","[1, 7, 0, 9, 9, 4, 7, 2, 6, 7, 4, 2, 0, 4, 3, 8, 0, 5, 3, 1, 4, 1, 9, 4, 2, 0, 2, 2, 2, 6, 3, 6]"
5,"['0.5009', '0.5318', '0.2660', '0.1941', '0.2703', '0.4220', '0.5949', '0.4414', '0.5286', '0.4592']","['0.4364', '0.5450', '0.3146', '0.2955', '0.3353', '0.3750', '0.3944', '0.5361', '0.4398', '0.4763']","['0.5009', '0.5318', '0.2660', '0.1941', '0.2703', '0.4220', '0.5949', '0.4414', '0.5286', '0.4592']","['0.4664', '0.5383', '0.2883', '0.2343', '0.2993', '0.3971', '0.4743', '0.4842', '0.4801', '0.4676']","['0.5009', '0.5318', '0.2660', '0.1941', '0.2703', '0.4220', '0.5949', '0.4414', '0.5286', '0.4592']","['0.9322', '0.9524', '0.9345', '0.9444', '0.9373', '0.9243', '0.9004', '0.9584', '0.9260', '0.9427']","[[285, 21, 36, 21, 21, 3, 8, 22, 119, 33], [22, 309, 7, 7, 6, 9, 17, 9, 93, 102], [76, 15, 162, 46, 88, 71, 79, 37, 22, 13], [13, 17, 71, 125, 57, 154, 134, 34, 14, 25], [46, 10, 99, 30, 170, 49, 144, 45, 17, 19], [8, 10, 51, 79, 31, 246, 89, 42, 16, 11], [11, 17, 30, 54, 73, 21, 351, 11, 5, 17], [18, 14, 37, 31, 41, 88, 40, 260, 14, 46], [141, 38, 16, 7, 15, 9, 4, 7, 314, 43], [33, 116, 6, 23, 5, 6, 24, 18, 100, 281]]","[1, 1, 4, 3, 2, 7, 9, 7, 1, 3, 9, 5, 4, 0, 7, 2, 4, 8, 7, 3, 6, 4, 3, 8, 2, 5, 9, 0, 3, 1, 7, 9]","[4, 1, 8, 4, 2, 4, 5, 5, 6, 4, 4, 8, 3, 1, 8, 2, 4, 3, 0, 2, 4, 7, 4, 5, 4, 6, 9, 8, 2, 4, 2, 8]"
6,"['0.4376', '0.5542', '0.2332', '0.1630', '0.2798', '0.4305', '0.5695', '0.5212', '0.5471', '0.5000']","['0.4844', '0.5322', '0.3264', '0.2823', '0.3411', '0.3627', '0.4169', '0.4306', '0.4822', '0.4547']","['0.4376', '0.5542', '0.2332', '0.1630', '0.2798', '0.4305', '0.5695', '0.5212', '0.5471', '0.5000']","['0.4598', '0.5430', '0.2720', '0.2067', '0.3074', '0.3937', '0.4814', '0.4716', '0.5126', '0.4763']","['0.4376', '0.5542', '0.2332', '0.1630', '0.2798', '0.4305', '0.5695', '0.5212', '0.5471', '0.5000']","['0.9512', '0.9478', '0.9457', '0.9501', '0.9367', '0.9186', '0.9131', '0.9250', '0.9354', '0.9319']","[[249, 26, 36, 20, 27, 8, 6, 36, 123, 38], [16, 322, 4, 7, 6, 10, 15, 10, 76, 115], [58, 24, 142, 37, 94, 81, 68, 67, 20, 18], [9, 18, 58, 105, 48, 168, 125, 67, 13, 33], [31, 10, 80, 34, 176, 54, 129, 79, 17, 19], [6, 8, 42, 77, 28, 251, 69, 78, 10, 14], [9, 19, 27, 43, 68, 27, 336, 33, 4, 24], [9, 16, 27, 21, 41, 78, 34, 307, 8, 48], [106, 41, 14, 7, 20, 8, 5, 10, 325, 58], [21, 121, 5, 21, 8, 7, 19, 26, 78, 306]]","[9, 9, 1, 3, 6, 5, 4, 0, 2, 1, 6, 1, 5, 3, 2, 8, 0, 2, 7, 0, 9, 9, 8, 7, 9, 0, 3, 4, 8, 3, 1, 8]","[9, 8, 3, 7, 5, 6, 0, 4, 0, 4, 6, 7, 2, 7, 4, 4, 6, 8, 1, 4, 2, 7, 1, 6, 2, 8, 1, 3, 3, 2, 2, 6]"
7,"['0.4446', '0.5818', '0.2660', '0.2267', '0.2878', '0.3602', '0.6119', '0.4703', '0.5539', '0.4412']","['0.4729', '0.5348', '0.3189', '0.2926', '0.3083', '0.3804', '0.4065', '0.5217', '0.4700', '0.4754']","['0.4446', '0.5818', '0.2660', '0.2267', '0.2878', '0.3602', '0.6119', '0.4703', '0.5539', '0.4412']","['0.4583', '0.5573', '0.2901', '0.2555', '0.2977', '0.3700', '0.4885', '0.4946', '0.5085', '0.4576']","['0.4446', '0.5818', '0.2660', '0.2267', '0.2878', '0.3602', '0.6119', '0.4703', '0.5539', '0.4412']","['0.9481', '0.9457', '0.9358', '0.9341', '0.9244', '0.9369', '0.9026', '0.9531', '0.9314', '0.9447']","[[253, 23, 52, 21, 32, 5, 6, 25, 122, 30], [21, 338, 3, 13, 9, 7, 14, 6, 72, 98], [58, 20, 162, 52, 113, 59, 78, 35, 20, 12], [13, 18, 69, 146, 56, 129, 132, 42, 15, 24], [29, 13, 90, 49, 181, 40, 144, 49, 21, 13], [7, 9, 47, 107, 37, 210, 85, 51, 15, 15], [8, 17, 31, 51, 64, 15, 361, 18, 7, 18], [10, 14, 31, 28, 57, 77, 39, 277, 13, 43], [109, 46, 18, 8, 20, 4, 5, 10, 329, 45], [27, 134, 5, 24, 18, 6, 24, 18, 86, 270]]","[9, 8, 7, 5, 5, 8, 3, 6, 3, 2, 0, 5, 3, 8, 3, 5, 6, 7, 5, 1, 3, 9, 1, 9, 0, 2, 0, 9, 7, 8, 1, 7]","[6, 4, 4, 3, 3, 8, 3, 6, 5, 2, 0, 5, 6, 8, 2, 2, 7, 3, 5, 9, 1, 7, 6, 3, 5, 0, 8, 9, 3, 4, 2, 6]"
8,"['0.4815', '0.5921', '0.2709', '0.2019', '0.2655', '0.4082', '0.5407', '0.4737', '0.5539', '0.4118']","['0.4405', '0.4900', '0.3033', '0.3016', '0.3230', '0.3526', '0.4506', '0.4852', '0.4754', '0.4719']","['0.4815', '0.5921', '0.2709', '0.2019', '0.2655', '0.4082', '0.5407', '0.4737', '0.5539', '0.4118']","['0.4601', '0.5362', '0.2862', '0.2419', '0.2914', '0.3784', '0.4915', '0.4794', '0.5117', '0.4398']","['0.4815', '0.5921', '0.2709', '0.2019', '0.2655', '0.4082', '0.5407', '0.4737', '0.5539', '0.4118']","['0.9359', '0.9339', '0.9297', '0.9438', '0.9348', '0.9193', '0.9281', '0.9453', '0.9329', '0.9477']","[[274, 33, 38, 14, 26, 11, 3, 21, 121, 28], [26, 344, 6, 9, 10, 8, 11, 8, 72, 87], [72, 23, 165, 44, 100, 77, 58, 35, 21, 14], [20, 22, 71, 130, 48, 165, 98, 58, 15, 17], [35, 16, 118, 34, 167, 54, 103, 66, 20, 16], [10, 10, 58, 88, 31, 238, 62, 57, 12, 17], [8, 27, 41, 53, 64, 25, 319, 26, 9, 18], [15, 20, 28, 33, 45, 83, 32, 279, 9, 45], [130, 48, 12, 5, 12, 9, 4, 5, 329, 40], [32, 159, 7, 21, 14, 5, 18, 20, 84, 252]]","[1, 2, 4, 9, 7, 5, 8, 8, 6, 5, 9, 1, 7, 5, 5, 7, 4, 7, 3, 9, 3, 8, 9, 8, 3, 3, 5, 1, 4, 4, 2, 6]","[0, 4, 2, 2, 5, 0, 8, 4, 9, 2, 7, 0, 0, 5, 5, 8, 7, 2, 4, 3, 3, 3, 5, 6, 4, 3, 2, 6, 5, 4, 7, 1]"
9,"['0.4517', '0.6661', '0.2611', '0.2236', '0.2719', '0.3962', '0.5610', '0.4431', '0.5387', '0.3807']","['0.4371', '0.4564', '0.3232', '0.3165', '0.3340', '0.3702', '0.4271', '0.5078', '0.4748', '0.4498']","['0.4517', '0.6661', '0.2611', '0.2236', '0.2719', '0.3962', '0.5610', '0.4431', '0.5387', '0.3807']","['0.4443', '0.5416', '0.2888', '0.2621', '0.2997', '0.3828', '0.4850', '0.4733', '0.5047', '0.4124']","['0.4517', '0.6661', '0.2611', '0.2236', '0.2719', '0.3962', '0.5610', '0.4431', '0.5387', '0.3807']","['0.9391', '0.9149', '0.9382', '0.9419', '0.9365', '0.9275', '0.9179', '0.9532', '0.9345', '0.9471']","[[257, 44, 37, 14, 28, 9, 5, 23, 123, 29], [20, 387, 5, 7, 9, 6, 13, 9, 55, 70], [63, 34, 159, 57, 93, 58, 74, 36, 21, 14], [22, 30, 65, 144, 44, 148, 108, 43, 21, 19], [34, 20, 102, 42, 171, 51, 121, 46, 23, 19], [14, 15, 42, 94, 36, 231, 69, 49, 14, 19], [12, 33, 34, 43, 57, 25, 331, 24, 10, 21], [16, 29, 34, 33, 51, 79, 30, 261, 11, 45], [117, 64, 11, 4, 10, 9, 5, 5, 320, 49], [33, 192, 3, 17, 13, 8, 19, 18, 76, 233]]","[7, 4, 6, 4, 0, 2, 1, 8, 7, 8, 0, 0, 7, 3, 4, 1, 1, 2, 3, 4, 8, 9, 6, 9, 4, 4, 8, 0, 2, 0, 7, 1]","[5, 4, 2, 5, 6, 5, 5, 4, 4, 6, 9, 3, 8, 6, 7, 4, 4, 5, 5, 8, 3, 3, 1, 4, 6, 6, 7, 3, 9, 0, 7, 6]"
