cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4060', '0.6196', '0.0657', '0.0171', '0.0000', '0.1870', '0.7119', '0.3311', '0.1987', '0.3301']","['0.3990', '0.3015', '0.2878', '0.3667', '0.0000', '0.2891', '0.2154', '0.2291', '0.4027', '0.3447']","['0.4060', '0.6196', '0.0657', '0.0171', '0.0000', '0.1870', '0.7119', '0.3311', '0.1987', '0.3301']","['0.4024', '0.4056', '0.1070', '0.0326', '0.0000', '0.2271', '0.3307', '0.2708', '0.2661', '0.3372']","['0.4060', '0.6196', '0.0657', '0.0171', '0.0000', '0.1870', '0.7119', '0.3311', '0.1987', '0.3301']","['0.9359', '0.8461', '0.9816', '0.9965', '0.9998', '0.9505', '0.7172', '0.8788', '0.9676', '0.9287']","[[231, 103, 11, 0, 0, 21, 24, 55, 63, 61], [25, 360, 1, 1, 0, 4, 47, 41, 24, 78], [64, 71, 40, 1, 0, 27, 280, 91, 10, 25], [13, 72, 18, 11, 0, 88, 291, 114, 6, 31], [29, 38, 13, 2, 0, 36, 396, 84, 10, 21], [18, 65, 24, 3, 1, 109, 227, 104, 15, 17], [12, 41, 12, 1, 0, 21, 420, 73, 0, 10], [13, 52, 11, 6, 0, 41, 215, 195, 6, 50], [151, 169, 6, 2, 0, 22, 12, 23, 118, 91], [23, 223, 3, 3, 0, 8, 38, 71, 41, 202]]",-1,-1
1,"['0.4359', '0.6678', '0.0312', '0.0248', '0.0684', '0.4065', '0.6136', '0.3939', '0.2020', '0.4232']","['0.3987', '0.3579', '0.3333', '0.2857', '0.2028', '0.2785', '0.2819', '0.2685', '0.4225', '0.3776']","['0.4359', '0.6678', '0.0312', '0.0248', '0.0684', '0.4065', '0.6136', '0.3939', '0.2020', '0.4232']","['0.4165', '0.4661', '0.0571', '0.0457', '0.1023', '0.3305', '0.3863', '0.3193', '0.2733', '0.3991']","['0.4359', '0.6678', '0.0312', '0.0248', '0.0684', '0.4065', '0.6136', '0.3939', '0.2020', '0.4232']","['0.9311', '0.8716', '0.9930', '0.9925', '0.9685', '0.8867', '0.8296', '0.8832', '0.9697', '0.9207']","[[248, 91, 5, 2, 2, 21, 17, 51, 53, 79], [17, 388, 0, 2, 3, 7, 24, 20, 18, 102], [67, 55, 19, 5, 48, 80, 208, 99, 10, 18], [20, 39, 9, 16, 33, 198, 157, 132, 10, 30], [41, 32, 6, 5, 43, 86, 297, 91, 7, 21], [26, 34, 3, 7, 30, 237, 103, 110, 13, 20], [11, 30, 10, 9, 18, 56, 362, 76, 2, 16], [14, 39, 2, 5, 35, 124, 85, 232, 11, 42], [158, 164, 1, 0, 0, 25, 11, 16, 120, 99], [20, 212, 2, 5, 0, 17, 20, 37, 40, 259]]","[3, 9, 8, 2, 5, 9, 7, 9, 1, 9, 0, 7, 4, 8, 3, 3, 7, 8, 8, 7, 6, 2, 3, 2, 8, 6, 0, 1, 2, 9, 0, 4]","[3, 6, 3, 9, 3, 7, 0, 3, 6, 5, 2, 0, 0, 7, 6, 1, 1, 6, 2, 7, 9, 6, 4, 7, 5, 1, 8, 5, 6, 4, 5, 6]"
2,"['0.3849', '0.6386', '0.0788', '0.0947', '0.1876', '0.5111', '0.4441', '0.4941', '0.4007', '0.4493']","['0.4888', '0.3909', '0.3810', '0.3035', '0.3631', '0.2673', '0.3982', '0.3031', '0.4343', '0.4104']","['0.3849', '0.6386', '0.0788', '0.0947', '0.1876', '0.5111', '0.4441', '0.4941', '0.4007', '0.4493']","['0.4307', '0.4850', '0.1306', '0.1444', '0.2474', '0.3510', '0.4199', '0.3757', '0.4168', '0.4290']","['0.3849', '0.6386', '0.0788', '0.0947', '0.1876', '0.5111', '0.4441', '0.4941', '0.4007', '0.4493']","['0.9578', '0.8933', '0.9855', '0.9739', '0.9615', '0.8492', '0.9268', '0.8764', '0.9427', '0.9267']","[[219, 76, 11, 8, 2, 21, 9, 58, 118, 47], [5, 371, 0, 6, 0, 11, 15, 24, 35, 114], [52, 40, 48, 14, 81, 136, 93, 109, 19, 17], [10, 32, 13, 61, 26, 264, 67, 121, 17, 33], [34, 25, 16, 17, 118, 123, 134, 125, 16, 21], [7, 22, 14, 27, 22, 298, 33, 114, 27, 19], [5, 31, 13, 43, 54, 84, 262, 65, 4, 29], [11, 31, 8, 15, 21, 131, 23, 291, 12, 46], [95, 138, 2, 2, 1, 27, 7, 15, 238, 69], [10, 183, 1, 8, 0, 20, 15, 38, 62, 275]]","[0, 4, 7, 9, 6, 6, 6, 9, 7, 2, 5, 1, 0, 2, 7, 3, 4, 6, 4, 6, 8, 6, 9, 5, 8, 9, 6, 9, 3, 5, 0, 4]","[3, 7, 9, 5, 3, 0, 2, 8, 5, 3, 6, 4, 3, 2, 6, 5, 4, 9, 4, 0, 5, 4, 2, 3, 6, 3, 9, 4, 3, 3, 5, 8]"
3,"['0.4710', '0.5645', '0.1626', '0.1879', '0.1351', '0.4614', '0.6220', '0.4550', '0.3754', '0.4804']","['0.4677', '0.4706', '0.2955', '0.3467', '0.3617', '0.3002', '0.3482', '0.3545', '0.4967', '0.4482']","['0.4710', '0.5645', '0.1626', '0.1879', '0.1351', '0.4614', '0.6220', '0.4550', '0.3754', '0.4804']","['0.4694', '0.5133', '0.2097', '0.2437', '0.1968', '0.3638', '0.4465', '0.3985', '0.4276', '0.4637']","['0.4710', '0.5645', '0.1626', '0.1879', '0.1351', '0.4614', '0.6220', '0.4550', '0.3754', '0.4804']","['0.9438', '0.9319', '0.9562', '0.9574', '0.9721', '0.8843', '0.8730', '0.9098', '0.9582', '0.9328']","[[268, 46, 24, 14, 7, 21, 15, 46, 83, 45], [19, 328, 1, 13, 1, 2, 31, 26, 32, 128], [53, 27, 99, 28, 64, 107, 136, 71, 11, 13], [9, 14, 49, 121, 11, 198, 140, 66, 11, 25], [33, 16, 52, 18, 85, 96, 207, 94, 12, 16], [13, 13, 36, 58, 14, 269, 63, 89, 18, 10], [8, 10, 26, 47, 26, 59, 367, 30, 2, 15], [13, 21, 29, 28, 25, 113, 55, 268, 4, 33], [141, 85, 15, 4, 1, 16, 11, 21, 223, 77], [16, 137, 4, 18, 1, 15, 29, 45, 53, 294]]","[9, 2, 5, 8, 9, 9, 1, 3, 9, 4, 4, 1, 1, 7, 7, 1, 5, 1, 6, 2, 0, 4, 6, 6, 1, 0, 9, 9, 0, 6, 9, 5]","[3, 5, 7, 2, 0, 8, 7, 2, 0, 3, 2, 7, 4, 2, 5, 1, 3, 0, 5, 4, 2, 8, 3, 5, 8, 3, 4, 3, 8, 4, 9, 6]"
4,"['0.4728', '0.5783', '0.1494', '0.2081', '0.3593', '0.4408', '0.5373', '0.4635', '0.4057', '0.4363']","['0.4630', '0.4863', '0.3013', '0.3573', '0.3526', '0.3041', '0.4064', '0.3766', '0.4782', '0.4802']","['0.4728', '0.5783', '0.1494', '0.2081', '0.3593', '0.4408', '0.5373', '0.4635', '0.4057', '0.4363']","['0.4678', '0.5283', '0.1998', '0.2630', '0.3559', '0.3599', '0.4628', '0.4155', '0.4390', '0.4572']","['0.4728', '0.5783', '0.1494', '0.2081', '0.3593', '0.4408', '0.5373', '0.4635', '0.4057', '0.4363']","['0.9426', '0.9345', '0.9609', '0.9550', '0.9227', '0.8915', '0.9144', '0.9165', '0.9514', '0.9464']","[[269, 40, 28, 11, 20, 28, 8, 43, 91, 31], [24, 336, 3, 11, 5, 8, 20, 23, 36, 115], [51, 25, 91, 30, 130, 106, 89, 65, 15, 7], [11, 9, 47, 134, 52, 186, 108, 62, 15, 20], [36, 17, 37, 21, 226, 74, 116, 77, 12, 13], [9, 14, 37, 69, 42, 257, 48, 80, 22, 5], [10, 12, 26, 54, 85, 45, 317, 23, 4, 14], [11, 19, 16, 23, 68, 104, 39, 273, 6, 30], [148, 78, 12, 6, 9, 19, 11, 16, 241, 54], [12, 141, 5, 16, 4, 18, 24, 63, 62, 267]]","[8, 4, 8, 3, 0, 4, 0, 1, 1, 9, 8, 0, 3, 6, 4, 9, 4, 2, 0, 5, 5, 5, 2, 6, 6, 7, 8, 6, 9, 8, 1, 9]","[0, 4, 4, 4, 8, 9, 1, 4, 2, 8, 5, 7, 7, 1, 5, 8, 2, 0, 4, 2, 4, 6, 6, 2, 0, 8, 2, 2, 0, 0, 0, 4]"
5,"['0.4077', '0.5731', '0.1790', '0.1972', '0.3736', '0.4202', '0.5712', '0.4499', '0.4630', '0.5098']","['0.5099', '0.5015', '0.3011', '0.3649', '0.3523', '0.3198', '0.3979', '0.4167', '0.4685', '0.4671']","['0.4077', '0.5731', '0.1790', '0.1972', '0.3736', '0.4202', '0.5712', '0.4499', '0.4630', '0.5098']","['0.4531', '0.5349', '0.2245', '0.2560', '0.3627', '0.3632', '0.4690', '0.4327', '0.4657', '0.4875']","['0.4077', '0.5731', '0.1790', '0.1972', '0.3736', '0.4202', '0.5712', '0.4499', '0.4630', '0.5098']","['0.9589', '0.9389', '0.9531', '0.9587', '0.9196', '0.9038', '0.9057', '0.9314', '0.9423', '0.9339']","[[232, 42, 38, 12, 24, 17, 9, 36, 125, 34], [17, 333, 5, 9, 4, 6, 21, 18, 44, 124], [38, 24, 109, 32, 139, 88, 93, 54, 19, 13], [6, 9, 51, 127, 48, 172, 123, 61, 18, 29], [24, 14, 42, 17, 235, 72, 130, 60, 16, 19], [8, 8, 46, 72, 48, 245, 56, 70, 20, 10], [8, 7, 31, 49, 82, 33, 337, 18, 4, 21], [6, 20, 22, 20, 77, 95, 37, 265, 7, 40], [105, 79, 14, 1, 8, 19, 14, 13, 275, 66], [11, 128, 4, 9, 2, 19, 27, 41, 59, 312]]","[8, 4, 6, 3, 4, 6, 4, 8, 4, 8, 5, 0, 6, 9, 5, 0, 6, 9, 9, 2, 0, 5, 7, 5, 5, 9, 4, 7, 0, 9, 0, 0]","[7, 5, 7, 2, 2, 5, 9, 5, 7, 9, 7, 4, 7, 4, 4, 3, 7, 1, 6, 9, 2, 5, 5, 2, 5, 2, 2, 6, 6, 3, 2, 4]"
6,"['0.3954', '0.5680', '0.1576', '0.1630', '0.3879', '0.4511', '0.5915', '0.4177', '0.5640', '0.4444']","['0.5149', '0.5132', '0.3243', '0.3684', '0.3320', '0.3083', '0.3865', '0.4489', '0.4443', '0.4982']","['0.3954', '0.5680', '0.1576', '0.1630', '0.3879', '0.4511', '0.5915', '0.4177', '0.5640', '0.4444']","['0.4473', '0.5392', '0.2122', '0.2260', '0.3578', '0.3663', '0.4675', '0.4327', '0.4970', '0.4698']","['0.3954', '0.5680', '0.1576', '0.1630', '0.3879', '0.4511', '0.5915', '0.4177', '0.5640', '0.4444']","['0.9610', '0.9422', '0.9629', '0.9664', '0.9086', '0.8911', '0.8976', '0.9442', '0.9225', '0.9491']","[[225, 34, 26, 7, 23, 27, 15, 25, 156, 31], [11, 330, 4, 4, 5, 11, 30, 15, 65, 106], [41, 27, 96, 20, 159, 102, 94, 42, 22, 6], [7, 8, 46, 105, 59, 193, 124, 59, 22, 21], [34, 10, 40, 13, 244, 75, 140, 37, 21, 15], [5, 13, 30, 61, 58, 263, 62, 62, 22, 7], [11, 7, 22, 40, 88, 44, 349, 9, 5, 15], [9, 19, 14, 20, 86, 104, 44, 246, 15, 32], [86, 70, 11, 3, 8, 18, 12, 10, 335, 41], [8, 125, 7, 12, 5, 16, 33, 43, 91, 272]]","[5, 4, 7, 4, 9, 9, 5, 2, 5, 2, 5, 5, 9, 4, 4, 6, 1, 0, 9, 2, 4, 8, 3, 4, 3, 5, 2, 6, 1, 1, 9, 5]","[5, 5, 8, 0, 2, 7, 5, 1, 0, 7, 1, 2, 2, 2, 3, 0, 9, 7, 9, 7, 4, 4, 7, 9, 4, 8, 1, 9, 5, 5, 2, 3]"
7,"['0.4183', '0.6041', '0.2184', '0.2096', '0.3196', '0.4477', '0.5169', '0.4771', '0.4747', '0.5033']","['0.5265', '0.4848', '0.3384', '0.3277', '0.3424', '0.3222', '0.4236', '0.4207', '0.5137', '0.4496']","['0.4183', '0.6041', '0.2184', '0.2096', '0.3196', '0.4477', '0.5169', '0.4771', '0.4747', '0.5033']","['0.4662', '0.5379', '0.2655', '0.2557', '0.3306', '0.3747', '0.4656', '0.4471', '0.4934', '0.4749']","['0.4183', '0.6041', '0.2184', '0.2096', '0.3196', '0.4477', '0.5169', '0.4771', '0.4747', '0.5033']","['0.9606', '0.9312', '0.9518', '0.9483', '0.9281', '0.8987', '0.9233', '0.9285', '0.9506', '0.9300']","[[238, 40, 37, 10, 19, 22, 12, 34, 112, 45], [16, 351, 5, 7, 2, 11, 15, 20, 35, 119], [33, 29, 133, 36, 123, 91, 76, 57, 15, 16], [7, 11, 57, 135, 39, 189, 90, 66, 17, 33], [28, 11, 59, 32, 201, 71, 126, 64, 15, 22], [6, 14, 38, 73, 44, 261, 42, 76, 20, 9], [5, 12, 28, 76, 80, 35, 305, 21, 4, 24], [11, 19, 20, 26, 66, 93, 24, 281, 8, 41], [93, 88, 12, 6, 10, 17, 6, 12, 282, 68], [15, 149, 4, 11, 3, 20, 24, 37, 41, 308]]","[5, 3, 7, 2, 1, 5, 3, 9, 7, 4, 3, 1, 0, 8, 3, 5, 9, 2, 4, 5, 1, 9, 5, 9, 2, 6, 4, 8, 4, 7, 5, 6]","[0, 2, 8, 5, 5, 7, 5, 2, 1, 2, 4, 5, 2, 0, 9, 4, 3, 3, 2, 7, 7, 6, 3, 1, 2, 4, 4, 2, 2, 1, 5, 1]"
8,"['0.3726', '0.6540', '0.2299', '0.2826', '0.2607', '0.4391', '0.5237', '0.4516', '0.5202', '0.4216']","['0.5327', '0.4455', '0.3723', '0.2931', '0.3788', '0.3232', '0.4408', '0.4382', '0.4689', '0.4607']","['0.3726', '0.6540', '0.2299', '0.2826', '0.2607', '0.4391', '0.5237', '0.4516', '0.5202', '0.4216']","['0.4385', '0.5300', '0.2843', '0.2877', '0.3089', '0.3724', '0.4787', '0.4448', '0.4932', '0.4403']","['0.3726', '0.6540', '0.2299', '0.2826', '0.2607', '0.4391', '0.5237', '0.4516', '0.5202', '0.4216']","['0.9658', '0.9127', '0.9562', '0.9180', '0.9499', '0.9011', '0.9275', '0.9370', '0.9353', '0.9439']","[[212, 53, 25, 13, 19, 25, 9, 30, 143, 40], [7, 380, 6, 10, 2, 11, 15, 17, 34, 99], [33, 36, 140, 56, 86, 96, 73, 51, 26, 12], [10, 24, 47, 182, 28, 177, 78, 52, 22, 24], [27, 13, 68, 50, 164, 72, 128, 63, 28, 16], [5, 19, 34, 106, 28, 256, 43, 58, 25, 9], [9, 16, 26, 109, 45, 31, 309, 21, 5, 19], [6, 29, 24, 55, 49, 92, 29, 266, 10, 29], [80, 101, 4, 9, 8, 16, 3, 10, 309, 54], [9, 182, 2, 31, 4, 16, 14, 39, 57, 258]]","[4, 6, 9, 6, 0, 6, 2, 3, 0, 7, 9, 8, 6, 8, 3, 0, 7, 8, 4, 8, 5, 3, 1, 9, 4, 1, 3, 0, 0, 8, 3, 6]","[7, 8, 1, 2, 1, 6, 5, 5, 7, 4, 5, 2, 2, 6, 4, 0, 3, 9, 7, 4, 9, 5, 5, 8, 0, 8, 1, 0, 2, 5, 6, 7]"
9,"['0.4130', '0.5267', '0.3153', '0.2500', '0.3243', '0.3911', '0.5559', '0.4346', '0.4630', '0.4739']","['0.5317', '0.5484', '0.3132', '0.3182', '0.3124', '0.3262', '0.4064', '0.4547', '0.5179', '0.4618']","['0.4130', '0.5267', '0.3153', '0.2500', '0.3243', '0.3911', '0.5559', '0.4346', '0.4630', '0.4739']","['0.4649', '0.5373', '0.3142', '0.2800', '0.3183', '0.3557', '0.4696', '0.4444', '0.4889', '0.4677']","['0.4130', '0.5267', '0.3153', '0.2500', '0.3243', '0.3911', '0.5559', '0.4346', '0.4630', '0.4739']","['0.9619', '0.9535', '0.9219', '0.9356', '0.9164', '0.9131', '0.9115', '0.9433', '0.9526', '0.9373']","[[235, 28, 50, 14, 31, 25, 14, 29, 106, 37], [22, 306, 8, 10, 8, 13, 23, 19, 36, 136], [29, 22, 192, 41, 114, 75, 79, 35, 11, 11], [8, 9, 71, 161, 58, 151, 109, 49, 13, 15], [19, 5, 116, 32, 204, 59, 117, 44, 18, 15], [6, 11, 62, 90, 53, 228, 51, 57, 19, 6], [7, 8, 51, 69, 77, 27, 328, 10, 1, 12], [6, 13, 38, 43, 83, 82, 34, 256, 7, 27], [97, 53, 16, 10, 15, 19, 14, 16, 275, 79], [13, 103, 9, 36, 10, 20, 38, 48, 45, 290]]","[9, 0, 0, 7, 1, 2, 8, 4, 3, 0, 8, 8, 6, 0, 9, 1, 5, 2, 4, 8, 7, 0, 5, 3, 3, 1, 8, 1, 2, 3, 4, 2]","[5, 0, 0, 3, 1, 5, 3, 4, 4, 4, 5, 3, 3, 6, 2, 2, 4, 1, 4, 1, 0, 2, 7, 9, 3, 3, 6, 4, 8, 3, 9, 6]"
