cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4851', '0.4320', '0.1297', '0.0000', '0.0000', '0.3499', '0.6712', '0.1919', '0.2778', '0.3807']","['0.3665', '0.3050', '0.1908', '0.0000', '0.0000', '0.2563', '0.2367', '0.3445', '0.3496', '0.3144']","['0.4851', '0.4320', '0.1297', '0.0000', '0.0000', '0.3499', '0.6712', '0.1919', '0.2778', '0.3807']","['0.4175', '0.3575', '0.1544', '0.0000', '0.0000', '0.2959', '0.3500', '0.2465', '0.3096', '0.3444']","['0.4851', '0.4320', '0.1297', '0.0000', '0.0000', '0.3499', '0.6712', '0.1919', '0.2778', '0.3807']","['0.9122', '0.8944', '0.9379', '1.0000', '1.0000', '0.8907', '0.7640', '0.9603', '0.9432', '0.9057']","[[276, 46, 51, 0, 0, 26, 24, 21, 76, 49], [36, 251, 8, 0, 0, 19, 51, 21, 79, 116], [79, 71, 79, 0, 0, 67, 234, 34, 12, 33], [22, 63, 63, 0, 0, 192, 210, 41, 10, 43], [45, 28, 43, 0, 0, 73, 358, 28, 17, 37], [22, 63, 57, 0, 0, 204, 156, 28, 12, 41], [13, 50, 25, 0, 0, 59, 396, 17, 0, 30], [32, 34, 51, 0, 0, 101, 184, 113, 17, 57], [178, 74, 28, 0, 0, 32, 13, 2, 165, 102], [50, 143, 9, 0, 0, 23, 47, 23, 84, 233]]",-1,-1
1,"['0.4622', '0.5542', '0.0476', '0.0839', '0.2830', '0.4683', '0.5576', '0.4329', '0.2879', '0.2958']","['0.4059', '0.4071', '0.3537', '0.2673', '0.3417', '0.2645', '0.3297', '0.2928', '0.4351', '0.3918']","['0.4622', '0.5542', '0.0476', '0.0839', '0.2830', '0.4683', '0.5576', '0.4329', '0.2879', '0.2958']","['0.4322', '0.4694', '0.0839', '0.1277', '0.3096', '0.3381', '0.4144', '0.3493', '0.3465', '0.3371']","['0.4622', '0.5542', '0.0476', '0.0839', '0.2830', '0.4683', '0.5576', '0.4329', '0.2879', '0.2958']","['0.9291', '0.9135', '0.9902', '0.9724', '0.9361', '0.8599', '0.8763', '0.8862', '0.9589', '0.9478']","[[263, 58, 6, 1, 9, 40, 11, 66, 78, 37], [21, 322, 1, 3, 7, 19, 43, 41, 45, 79], [71, 33, 29, 27, 106, 97, 114, 111, 8, 13], [14, 24, 16, 54, 40, 258, 143, 69, 10, 16], [37, 18, 13, 20, 178, 78, 153, 114, 6, 12], [18, 24, 8, 37, 39, 273, 90, 80, 8, 6], [13, 10, 6, 36, 73, 61, 329, 56, 1, 5], [29, 18, 1, 20, 64, 120, 51, 255, 7, 24], [145, 106, 2, 1, 1, 52, 13, 14, 171, 89], [37, 178, 0, 3, 4, 34, 51, 65, 59, 181]]","[5, 2, 6, 0, 1, 8, 1, 5, 9, 0, 8, 3, 0, 1, 6, 6, 1, 3, 1, 8, 6, 0, 9, 1, 3, 9, 0, 9, 9, 6, 0, 3]","[7, 6, 4, 4, 9, 9, 3, 6, 0, 0, 5, 3, 7, 7, 5, 9, 2, 8, 7, 7, 0, 1, 7, 5, 4, 5, 3, 3, 7, 7, 9, 4]"
2,"['0.4833', '0.6179', '0.1199', '0.2236', '0.2560', '0.3688', '0.5898', '0.4075', '0.3013', '0.4379']","['0.4186', '0.4487', '0.2874', '0.3032', '0.3917', '0.3054', '0.3566', '0.3859', '0.4649', '0.3743']","['0.4833', '0.6179', '0.1199', '0.2236', '0.2560', '0.3688', '0.5898', '0.4075', '0.3013', '0.4379']","['0.4486', '0.5199', '0.1692', '0.2574', '0.3096', '0.3341', '0.4444', '0.3964', '0.3657', '0.4036']","['0.4833', '0.6179', '0.1199', '0.2236', '0.2560', '0.3688', '0.5898', '0.4075', '0.3013', '0.4379']","['0.9297', '0.9186', '0.9664', '0.9382', '0.9535', '0.9097', '0.8839', '0.9294', '0.9619', '0.9169']","[[275, 61, 20, 8, 6, 22, 8, 53, 61, 55], [21, 359, 2, 12, 4, 5, 23, 25, 35, 95], [73, 37, 73, 42, 88, 62, 138, 68, 10, 18], [16, 21, 43, 144, 21, 173, 135, 36, 16, 39], [42, 18, 44, 35, 161, 47, 162, 85, 5, 30], [17, 19, 28, 116, 33, 215, 72, 52, 15, 16], [10, 7, 11, 59, 56, 38, 348, 27, 1, 33], [25, 22, 22, 37, 40, 99, 50, 240, 8, 46], [147, 86, 8, 11, 0, 24, 14, 9, 179, 116], [31, 170, 3, 11, 2, 19, 26, 27, 55, 268]]","[0, 8, 2, 4, 6, 2, 8, 1, 9, 4, 8, 2, 1, 9, 9, 3, 5, 1, 8, 1, 9, 0, 9, 3, 7, 8, 6, 5, 7, 9, 7, 5]","[4, 3, 3, 3, 3, 3, 8, 3, 5, 6, 4, 9, 9, 1, 8, 8, 0, 4, 7, 9, 0, 5, 7, 5, 1, 2, 3, 4, 3, 5, 3, 3]"
3,"['0.3919', '0.5955', '0.1314', '0.2267', '0.3052', '0.3945', '0.5373', '0.4516', '0.4916', '0.4150']","['0.4858', '0.4806', '0.3306', '0.3010', '0.3602', '0.3112', '0.3894', '0.3694', '0.4288', '0.4185']","['0.3919', '0.5955', '0.1314', '0.2267', '0.3052', '0.3945', '0.5373', '0.4516', '0.4916', '0.4150']","['0.4339', '0.5319', '0.1880', '0.2586', '0.3305', '0.3480', '0.4516', '0.4064', '0.4580', '0.4167']","['0.3919', '0.5955', '0.1314', '0.2267', '0.3052', '0.3945', '0.5373', '0.4516', '0.4916', '0.4150']","['0.9565', '0.9310', '0.9699', '0.9367', '0.9365', '0.9060', '0.9081', '0.9161', '0.9280', '0.9345']","[[223, 53, 18, 8, 11, 23, 9, 53, 128, 43], [10, 346, 1, 12, 6, 7, 18, 25, 73, 83], [55, 32, 80, 40, 110, 60, 115, 85, 18, 14], [8, 16, 42, 146, 36, 197, 101, 45, 21, 32], [36, 19, 32, 37, 192, 47, 136, 97, 11, 22], [8, 14, 35, 102, 37, 230, 53, 71, 20, 13], [6, 3, 7, 72, 84, 38, 317, 34, 6, 23], [18, 20, 17, 41, 47, 96, 33, 266, 11, 40], [84, 68, 7, 11, 3, 23, 13, 10, 292, 83], [11, 149, 3, 16, 7, 18, 19, 34, 101, 254]]","[4, 3, 2, 3, 1, 9, 4, 8, 7, 5, 7, 4, 9, 1, 1, 8, 6, 2, 5, 2, 7, 6, 0, 1, 8, 9, 5, 5, 5, 9, 7, 9]","[5, 4, 5, 5, 8, 5, 3, 3, 3, 8, 9, 6, 3, 1, 3, 9, 7, 3, 8, 7, 8, 5, 2, 5, 9, 4, 1, 2, 8, 3, 0, 2]"
4,"['0.4341', '0.6024', '0.1429', '0.2158', '0.3561', '0.3431', '0.5407', '0.5059', '0.4444', '0.4739']","['0.4815', '0.4895', '0.3480', '0.3103', '0.3539', '0.3160', '0.4090', '0.3845', '0.4871', '0.4079']","['0.4341', '0.6024', '0.1429', '0.2158', '0.3561', '0.3431', '0.5407', '0.5059', '0.4444', '0.4739']","['0.4566', '0.5401', '0.2026', '0.2546', '0.3550', '0.3289', '0.4657', '0.4370', '0.4648', '0.4384']","['0.4341', '0.6024', '0.1429', '0.2158', '0.3561', '0.3431', '0.5407', '0.5059', '0.4444', '0.4739']","['0.9510', '0.9326', '0.9698', '0.9423', '0.9239', '0.9201', '0.9148', '0.9118', '0.9486', '0.9219']","[[247, 54, 26, 9, 17, 14, 8, 48, 93, 53], [16, 350, 1, 8, 8, 9, 17, 24, 38, 110], [54, 31, 87, 40, 137, 52, 98, 76, 16, 18], [9, 15, 41, 139, 44, 172, 100, 69, 15, 40], [35, 17, 31, 33, 224, 35, 133, 90, 11, 20], [6, 16, 33, 110, 47, 200, 48, 82, 22, 19], [6, 6, 11, 58, 90, 33, 319, 41, 3, 23], [22, 18, 10, 30, 51, 80, 31, 298, 11, 38], [103, 61, 8, 10, 6, 22, 8, 12, 264, 100], [15, 147, 2, 11, 9, 16, 18, 35, 69, 290]]","[7, 1, 1, 4, 7, 1, 0, 4, 9, 7, 4, 6, 5, 0, 7, 5, 2, 9, 1, 7, 0, 3, 4, 2, 3, 6, 6, 7, 1, 2, 7, 6]","[1, 2, 3, 5, 4, 5, 5, 3, 4, 1, 7, 0, 2, 8, 1, 6, 6, 5, 9, 9, 1, 0, 3, 2, 5, 1, 9, 0, 5, 0, 3, 8]"
5,"['0.4798', '0.5835', '0.2381', '0.2764', '0.3196', '0.3208', '0.5678', '0.4448', '0.4226', '0.4624']","['0.4446', '0.5037', '0.3690', '0.2876', '0.3964', '0.3269', '0.4131', '0.4338', '0.4941', '0.4049']","['0.4798', '0.5835', '0.2381', '0.2764', '0.3196', '0.3208', '0.5678', '0.4448', '0.4226', '0.4624']","['0.4615', '0.5407', '0.2894', '0.2819', '0.3539', '0.3238', '0.4782', '0.4392', '0.4555', '0.4317']","['0.4798', '0.5835', '0.2381', '0.2764', '0.3196', '0.3208', '0.5678', '0.4448', '0.4226', '0.4624']","['0.9372', '0.9384', '0.9540', '0.9177', '0.9430', '0.9289', '0.9120', '0.9368', '0.9525', '0.9228']","[[273, 45, 30, 14, 17, 12, 7, 31, 88, 52], [24, 339, 3, 14, 8, 4, 16, 20, 38, 115], [61, 30, 145, 52, 95, 41, 103, 57, 12, 13], [15, 12, 52, 178, 31, 160, 98, 45, 12, 41], [42, 15, 55, 46, 201, 27, 145, 65, 10, 23], [9, 17, 57, 146, 31, 187, 46, 53, 17, 20], [9, 5, 19, 83, 65, 24, 335, 31, 3, 16], [19, 15, 24, 58, 45, 83, 31, 262, 13, 39], [134, 51, 6, 14, 5, 18, 10, 8, 251, 97], [28, 144, 2, 14, 9, 16, 20, 32, 64, 283]]","[8, 4, 2, 6, 8, 4, 6, 5, 6, 3, 2, 1, 2, 2, 3, 3, 0, 7, 9, 2, 4, 4, 0, 2, 6, 8, 5, 9, 9, 5, 2, 8]","[4, 5, 0, 3, 2, 4, 5, 5, 5, 3, 8, 5, 2, 7, 4, 6, 4, 7, 4, 3, 6, 3, 3, 0, 6, 3, 8, 4, 5, 0, 3, 1]"
6,"['0.3779', '0.6024', '0.2020', '0.2360', '0.4324', '0.2779', '0.5695', '0.4346', '0.5623', '0.4804']","['0.5614', '0.4950', '0.3808', '0.3028', '0.3443', '0.3375', '0.4014', '0.4376', '0.4876', '0.4153']","['0.3779', '0.6024', '0.2020', '0.2360', '0.4324', '0.2779', '0.5695', '0.4346', '0.5623', '0.4804']","['0.4517', '0.5435', '0.2639', '0.2653', '0.3834', '0.3048', '0.4709', '0.4361', '0.5223', '0.4455']","['0.3779', '0.6024', '0.2020', '0.2360', '0.4324', '0.2779', '0.5695', '0.4346', '0.5623', '0.4804']","['0.9691', '0.9341', '0.9629', '0.9347', '0.9036', '0.9413', '0.9074', '0.9392', '0.9351', '0.9232']","[[215, 53, 23, 9, 28, 9, 11, 36, 134, 51], [11, 350, 1, 9, 12, 4, 18, 20, 52, 104], [39, 33, 123, 33, 157, 38, 93, 51, 19, 23], [2, 11, 47, 152, 58, 138, 128, 47, 18, 43], [25, 17, 38, 41, 272, 19, 123, 55, 18, 21], [4, 16, 48, 135, 56, 162, 61, 57, 24, 20], [3, 7, 18, 55, 102, 16, 336, 23, 6, 24], [13, 17, 17, 45, 80, 64, 37, 256, 16, 44], [58, 54, 5, 11, 15, 17, 10, 6, 334, 84], [13, 149, 3, 12, 10, 13, 20, 34, 64, 294]]","[9, 0, 7, 8, 6, 6, 6, 6, 1, 7, 6, 0, 3, 1, 3, 7, 2, 1, 5, 9, 0, 1, 0, 9, 2, 8, 1, 5, 9, 0, 1, 3]","[4, 5, 2, 6, 7, 5, 2, 6, 1, 5, 5, 8, 3, 7, 3, 2, 7, 2, 6, 4, 5, 7, 3, 4, 4, 5, 3, 0, 9, 6, 7, 7]"
7,"['0.4218', '0.5680', '0.2578', '0.2484', '0.3037', '0.2882', '0.5407', '0.4822', '0.5455', '0.4984']","['0.4868', '0.5069', '0.3601', '0.2832', '0.3805', '0.3360', '0.4033', '0.4343', '0.4800', '0.4161']","['0.4218', '0.5680', '0.2578', '0.2484', '0.3037', '0.2882', '0.5407', '0.4822', '0.5455', '0.4984']","['0.4520', '0.5357', '0.3005', '0.2647', '0.3378', '0.3102', '0.4620', '0.4570', '0.5106', '0.4535']","['0.4218', '0.5680', '0.2578', '0.2484', '0.3037', '0.2882', '0.5407', '0.4822', '0.5455', '0.4984']","['0.9534', '0.9408', '0.9482', '0.9244', '0.9421', '0.9387', '0.9128', '0.9316', '0.9351', '0.9206']","[[240, 49, 34, 11, 14, 9, 8, 31, 123, 50], [20, 330, 5, 7, 8, 4, 18, 20, 52, 117], [50, 26, 157, 46, 102, 36, 99, 52, 15, 26], [11, 11, 59, 160, 29, 155, 104, 52, 19, 44], [34, 16, 55, 52, 191, 16, 142, 82, 22, 19], [7, 17, 59, 143, 35, 168, 42, 68, 27, 17], [6, 5, 27, 82, 66, 23, 319, 30, 6, 26], [15, 18, 28, 40, 40, 66, 32, 284, 18, 48], [87, 48, 7, 12, 10, 12, 9, 4, 324, 81], [23, 131, 5, 12, 7, 11, 18, 31, 69, 305]]","[9, 6, 2, 4, 5, 9, 5, 7, 1, 1, 7, 7, 7, 7, 4, 1, 2, 1, 5, 4, 7, 2, 8, 0, 3, 8, 5, 2, 8, 0, 8, 4]","[6, 1, 8, 8, 3, 6, 6, 3, 2, 5, 0, 8, 5, 4, 6, 1, 2, 6, 2, 2, 0, 5, 5, 4, 2, 7, 5, 3, 2, 2, 0, 3]"
8,"['0.4429', '0.6059', '0.2167', '0.2640', '0.3498', '0.3654', '0.5305', '0.4839', '0.4764', '0.4673']","['0.5164', '0.5050', '0.4087', '0.2769', '0.3800', '0.3087', '0.4097', '0.4460', '0.5118', '0.4380']","['0.4429', '0.6059', '0.2167', '0.2640', '0.3498', '0.3654', '0.5305', '0.4839', '0.4764', '0.4673']","['0.4768', '0.5509', '0.2833', '0.2703', '0.3642', '0.3346', '0.4623', '0.4642', '0.4935', '0.4522']","['0.4429', '0.6059', '0.2167', '0.2640', '0.3498', '0.3654', '0.5305', '0.4839', '0.4764', '0.4673']","['0.9565', '0.9363', '0.9646', '0.9171', '0.9332', '0.9119', '0.9166', '0.9346', '0.9501', '0.9319']","[[252, 53, 24, 17, 17, 18, 10, 32, 105, 41], [21, 352, 3, 10, 10, 5, 22, 22, 32, 104], [41, 25, 132, 54, 125, 71, 83, 48, 9, 21], [9, 11, 35, 170, 34, 186, 99, 50, 19, 31], [32, 13, 39, 48, 220, 43, 125, 79, 11, 19], [3, 14, 37, 139, 40, 213, 44, 58, 22, 13], [4, 4, 26, 96, 73, 28, 313, 25, 4, 17], [14, 12, 16, 55, 39, 90, 30, 285, 13, 35], [91, 68, 6, 14, 13, 17, 9, 7, 283, 86], [21, 145, 5, 11, 8, 19, 29, 33, 55, 286]]","[1, 4, 8, 5, 2, 5, 3, 8, 8, 8, 5, 3, 9, 3, 3, 6, 3, 3, 8, 7, 5, 0, 0, 4, 7, 4, 3, 9, 5, 7, 5, 5]","[1, 3, 6, 4, 4, 1, 5, 1, 8, 5, 4, 5, 4, 1, 2, 0, 5, 2, 3, 2, 5, 9, 8, 5, 3, 3, 3, 3, 1, 5, 2, 7]"
9,"['0.4692', '0.5611', '0.2479', '0.2422', '0.3625', '0.3722', '0.4712', '0.4907', '0.5236', '0.4314']","['0.4811', '0.5191', '0.3794', '0.2816', '0.3707', '0.3173', '0.4303', '0.4088', '0.5073', '0.4400']","['0.4692', '0.5611', '0.2479', '0.2422', '0.3625', '0.3722', '0.4712', '0.4907', '0.5236', '0.4314']","['0.4751', '0.5393', '0.2999', '0.2604', '0.3666', '0.3425', '0.4498', '0.4460', '0.5153', '0.4356']","['0.4692', '0.5611', '0.2479', '0.2422', '0.3625', '0.3722', '0.4712', '0.4907', '0.5236', '0.4314']","['0.9470', '0.9443', '0.9542', '0.9257', '0.9279', '0.9138', '0.9320', '0.9227', '0.9441', '0.9376']","[[267, 37, 30, 13, 23, 13, 6, 30, 109, 41], [28, 326, 3, 11, 9, 5, 20, 29, 53, 97], [53, 24, 151, 45, 131, 61, 68, 51, 7, 18], [14, 10, 47, 156, 37, 189, 90, 57, 17, 27], [34, 13, 44, 44, 228, 42, 99, 93, 12, 20], [5, 14, 50, 121, 39, 217, 29, 76, 20, 12], [5, 3, 33, 90, 85, 38, 278, 36, 4, 18], [17, 14, 22, 43, 42, 92, 27, 289, 11, 32], [101, 49, 10, 14, 11, 13, 7, 7, 311, 71], [31, 138, 8, 17, 10, 14, 22, 39, 69, 264]]","[1, 3, 1, 3, 7, 3, 5, 3, 7, 9, 9, 0, 7, 5, 1, 1, 6, 3, 7, 2, 6, 5, 1, 6, 7, 6, 1, 2, 2, 2, 0, 2]","[9, 0, 5, 6, 1, 1, 1, 2, 3, 5, 2, 4, 3, 5, 2, 6, 4, 4, 5, 3, 5, 8, 3, 4, 0, 6, 7, 8, 3, 0, 1, 7]"
