cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4517', '0.1893', '0.0016', '0.4022', '0.0000', '0.1630', '0.4525', '0.3582', '0.3434', '0.3284']","['0.3555', '0.3729', '0.2500', '0.1767', '0.0000', '0.3467', '0.2686', '0.2041', '0.3394', '0.3300']","['0.4517', '0.1893', '0.0016', '0.4022', '0.0000', '0.1630', '0.4525', '0.3582', '0.3434', '0.3284']","['0.3978', '0.2511', '0.0033', '0.2455', '0.0000', '0.2217', '0.3371', '0.2600', '0.3414', '0.3292']","['0.4517', '0.1893', '0.0016', '0.4022', '0.0000', '0.1630', '0.4525', '0.3582', '0.3434', '0.3284']","['0.9142', '0.9659', '0.9994', '0.7746', '1.0000', '0.9670', '0.8656', '0.8479', '0.9266', '0.9243']","[[257, 20, 0, 35, 0, 7, 19, 79, 109, 43], [45, 110, 1, 86, 0, 6, 42, 54, 119, 118], [76, 13, 1, 165, 0, 19, 147, 144, 16, 28], [31, 11, 0, 259, 0, 75, 101, 136, 6, 25], [40, 11, 0, 218, 0, 9, 212, 96, 16, 27], [27, 17, 1, 213, 0, 95, 84, 127, 6, 13], [14, 9, 0, 198, 0, 12, 267, 75, 1, 14], [21, 19, 0, 184, 0, 20, 80, 211, 11, 43], [168, 35, 0, 38, 0, 24, 7, 21, 204, 97], [44, 50, 1, 70, 0, 7, 35, 91, 113, 201]]",-1,-1
1,"['0.4833', '0.4269', '0.0345', '0.0031', '0.1256', '0.4202', '0.5746', '0.4211', '0.3182', '0.5000']","['0.3747', '0.3680', '0.2333', '0.0667', '0.3123', '0.2657', '0.2930', '0.3263', '0.4109', '0.3326']","['0.4833', '0.4269', '0.0345', '0.0031', '0.1256', '0.4202', '0.5746', '0.4211', '0.3182', '0.5000']","['0.4221', '0.3952', '0.0601', '0.0059', '0.1791', '0.3256', '0.3881', '0.3677', '0.3586', '0.3995']","['0.4833', '0.4269', '0.0345', '0.0031', '0.1256', '0.4202', '0.5746', '0.4211', '0.3182', '0.5000']","['0.9155', '0.9214', '0.9872', '0.9948', '0.9676', '0.8750', '0.8488', '0.9054', '0.9499', '0.8860']","[[275, 46, 5, 1, 5, 19, 17, 51, 82, 68], [33, 248, 1, 1, 3, 17, 20, 16, 74, 168], [89, 42, 21, 3, 63, 77, 182, 91, 8, 33], [34, 40, 22, 2, 21, 238, 146, 88, 6, 47], [45, 25, 5, 6, 79, 81, 256, 80, 12, 40], [24, 28, 16, 4, 29, 245, 107, 97, 6, 27], [19, 30, 9, 6, 25, 80, 339, 47, 0, 35], [29, 31, 4, 4, 28, 113, 61, 248, 4, 67], [156, 72, 3, 1, 0, 26, 6, 12, 189, 129], [30, 112, 4, 2, 0, 26, 23, 30, 79, 306]]","[2, 4, 1, 5, 9, 2, 0, 6, 6, 1, 1, 2, 5, 7, 9, 7, 6, 3, 3, 5, 5, 5, 6, 1, 8, 7, 6, 1, 3, 9, 3, 0]","[0, 9, 5, 3, 3, 8, 9, 9, 6, 4, 3, 5, 2, 6, 8, 0, 5, 4, 2, 3, 6, 1, 2, 5, 3, 5, 7, 3, 4, 5, 3, 4]"
2,"['0.4499', '0.5869', '0.1149', '0.1615', '0.1828', '0.4889', '0.4915', '0.4295', '0.3923', '0.3284']","['0.4217', '0.3875', '0.3043', '0.2369', '0.3485', '0.2908', '0.3611', '0.4074', '0.4024', '0.3785']","['0.4499', '0.5869', '0.1149', '0.1615', '0.1828', '0.4889', '0.4915', '0.4295', '0.3923', '0.3284']","['0.4354', '0.4668', '0.1669', '0.1921', '0.2398', '0.3647', '0.4164', '0.4182', '0.3973', '0.3517']","['0.4499', '0.5869', '0.1149', '0.1615', '0.1828', '0.4889', '0.4915', '0.4295', '0.3923', '0.3284']","['0.9354', '0.9005', '0.9703', '0.9375', '0.9600', '0.8717', '0.9052', '0.9320', '0.9360', '0.9388']","[[256, 63, 16, 12, 7, 18, 9, 45, 113, 30], [21, 341, 1, 10, 4, 15, 14, 8, 90, 77], [70, 34, 70, 45, 89, 89, 122, 61, 11, 18], [18, 45, 43, 104, 20, 254, 90, 42, 3, 25], [34, 28, 28, 43, 115, 88, 167, 86, 13, 27], [15, 23, 26, 68, 31, 285, 61, 56, 6, 12], [15, 19, 27, 76, 34, 66, 290, 37, 1, 25], [17, 31, 11, 43, 30, 122, 31, 253, 9, 42], [140, 97, 4, 7, 0, 22, 5, 12, 233, 74], [21, 199, 4, 31, 0, 21, 14, 21, 100, 201]]","[3, 1, 1, 3, 4, 4, 4, 4, 2, 9, 1, 0, 4, 3, 3, 9, 3, 0, 0, 9, 4, 4, 2, 5, 9, 7, 2, 4, 8, 6, 2, 2]","[1, 6, 0, 2, 3, 4, 6, 6, 2, 6, 4, 0, 5, 5, 7, 4, 0, 1, 1, 4, 9, 9, 2, 9, 5, 5, 7, 5, 7, 2, 9, 9]"
3,"['0.4552', '0.6059', '0.1757', '0.2966', '0.2464', '0.2899', '0.5407', '0.4618', '0.3148', '0.4624']","['0.4375', '0.4308', '0.3419', '0.2725', '0.3460', '0.3674', '0.3744', '0.4153', '0.4561', '0.3763']","['0.4552', '0.6059', '0.1757', '0.2966', '0.2464', '0.2899', '0.5407', '0.4618', '0.3148', '0.4624']","['0.4462', '0.5036', '0.2321', '0.2840', '0.2878', '0.3241', '0.4424', '0.4373', '0.3725', '0.4150']","['0.4552', '0.6059', '0.1757', '0.2966', '0.2464', '0.2899', '0.5407', '0.4618', '0.3148', '0.4624']","['0.9387', '0.9142', '0.9618', '0.9048', '0.9454', '0.9463', '0.9015', '0.9292', '0.9587', '0.9130']","[[259, 62, 24, 16, 8, 4, 9, 44, 93, 50], [21, 352, 3, 11, 5, 7, 11, 11, 43, 117], [60, 35, 107, 74, 99, 35, 115, 56, 6, 22], [15, 19, 45, 191, 39, 117, 129, 47, 5, 37], [32, 22, 48, 47, 155, 31, 154, 99, 9, 32], [11, 22, 29, 148, 56, 169, 67, 61, 5, 15], [10, 16, 31, 93, 42, 15, 319, 34, 2, 28], [14, 24, 9, 81, 42, 59, 29, 272, 7, 52], [146, 94, 11, 9, 0, 11, 5, 15, 187, 116], [24, 171, 6, 31, 2, 12, 14, 16, 53, 283]]","[6, 1, 2, 9, 6, 5, 3, 1, 9, 0, 8, 3, 6, 2, 2, 1, 1, 4, 0, 5, 6, 7, 8, 0, 2, 1, 7, 8, 5, 0, 1, 9]","[3, 2, 3, 3, 1, 1, 9, 6, 9, 9, 2, 5, 3, 5, 4, 8, 5, 3, 4, 5, 4, 3, 8, 5, 9, 5, 4, 3, 1, 4, 0, 2]"
4,"['0.4411', '0.5783', '0.1823', '0.2686', '0.2099', '0.4031', '0.5695', '0.4465', '0.4680', '0.3366']","['0.4388', '0.4565', '0.3384', '0.2993', '0.3483', '0.3255', '0.3609', '0.4362', '0.4206', '0.4204']","['0.4411', '0.5783', '0.1823', '0.2686', '0.2099', '0.4031', '0.5695', '0.4465', '0.4680', '0.3366']","['0.4400', '0.5103', '0.2369', '0.2831', '0.2619', '0.3602', '0.4418', '0.4413', '0.4430', '0.3739']","['0.4411', '0.5783', '0.1823', '0.2686', '0.2099', '0.4031', '0.5695', '0.4465', '0.4680', '0.3366']","['0.9409', '0.9262', '0.9597', '0.9244', '0.9540', '0.9101', '0.8900', '0.9372', '0.9292', '0.9473']","[[251, 49, 28, 15, 17, 13, 8, 33, 130, 25], [22, 336, 4, 16, 1, 14, 19, 9, 73, 87], [61, 27, 111, 46, 79, 70, 136, 54, 8, 17], [15, 10, 39, 173, 27, 180, 128, 42, 9, 21], [38, 17, 55, 46, 132, 45, 180, 78, 20, 18], [8, 16, 34, 102, 40, 235, 69, 62, 12, 5], [10, 15, 34, 77, 31, 33, 336, 30, 3, 21], [18, 16, 9, 66, 49, 94, 28, 263, 9, 37], [126, 85, 8, 10, 2, 15, 7, 10, 278, 53], [23, 165, 6, 27, 1, 23, 20, 22, 119, 206]]","[1, 1, 5, 4, 1, 4, 0, 0, 3, 3, 8, 8, 0, 2, 0, 8, 2, 4, 2, 6, 4, 1, 6, 1, 3, 3, 3, 3, 1, 4, 2, 8]","[2, 3, 9, 8, 3, 8, 5, 3, 7, 0, 0, 5, 0, 3, 7, 6, 5, 2, 5, 7, 2, 3, 3, 3, 6, 6, 1, 5, 0, 7, 0, 3]"
5,"['0.4165', '0.6248', '0.2167', '0.2329', '0.2289', '0.4374', '0.5068', '0.4567', '0.4781', '0.3922']","['0.4455', '0.4515', '0.3359', '0.3012', '0.3673', '0.3172', '0.3848', '0.4736', '0.4465', '0.4027']","['0.4165', '0.6248', '0.2167', '0.2329', '0.2289', '0.4374', '0.5068', '0.4567', '0.4781', '0.3922']","['0.4305', '0.5242', '0.2635', '0.2627', '0.2821', '0.3677', '0.4375', '0.4650', '0.4618', '0.3974']","['0.4165', '0.6248', '0.2167', '0.2329', '0.2289', '0.4374', '0.5068', '0.4567', '0.4781', '0.3922']","['0.9457', '0.9186', '0.9516', '0.9350', '0.9538', '0.8987', '0.9116', '0.9447', '0.9349', '0.9339']","[[237, 56, 27, 9, 14, 14, 9, 34, 139, 30], [23, 363, 4, 4, 2, 13, 13, 8, 55, 96], [55, 35, 132, 41, 84, 80, 105, 47, 12, 18], [15, 21, 42, 150, 21, 207, 119, 33, 8, 28], [38, 16, 83, 40, 144, 54, 135, 76, 17, 26], [7, 19, 39, 88, 39, 255, 59, 55, 11, 11], [11, 21, 42, 74, 38, 49, 299, 20, 3, 33], [18, 19, 8, 54, 47, 97, 22, 269, 8, 47], [107, 88, 9, 11, 2, 12, 4, 10, 284, 67], [21, 166, 7, 27, 1, 23, 12, 16, 99, 240]]","[6, 2, 1, 7, 7, 0, 2, 3, 4, 6, 1, 4, 3, 5, 9, 4, 2, 1, 0, 4, 0, 6, 5, 4, 6, 7, 1, 1, 9, 7, 3, 0]","[5, 7, 5, 9, 3, 9, 5, 7, 7, 9, 2, 1, 9, 1, 2, 7, 8, 2, 3, 7, 2, 5, 7, 1, 8, 0, 8, 2, 2, 4, 7, 5]"
6,"['0.4482', '0.5129', '0.2184', '0.1724', '0.3227', '0.4048', '0.5746', '0.4873', '0.4680', '0.4003']","['0.4537', '0.5008', '0.3244', '0.3153', '0.3243', '0.2950', '0.3813', '0.4705', '0.4626', '0.4414']","['0.4482', '0.5129', '0.2184', '0.1724', '0.3227', '0.4048', '0.5746', '0.4873', '0.4680', '0.4003']","['0.4509', '0.5068', '0.2610', '0.2229', '0.3235', '0.3413', '0.4584', '0.4787', '0.4653', '0.4199']","['0.4482', '0.5129', '0.2184', '0.1724', '0.3227', '0.4048', '0.5746', '0.4873', '0.4680', '0.4003']","['0.9435', '0.9452', '0.9486', '0.9550', '0.9212', '0.8959', '0.8983', '0.9403', '0.9403', '0.9425']","[[255, 44, 32, 10, 26, 16, 9, 29, 119, 29], [27, 298, 11, 7, 7, 20, 22, 16, 61, 112], [53, 17, 133, 26, 117, 84, 103, 50, 6, 20], [17, 10, 50, 111, 45, 199, 149, 40, 7, 16], [38, 7, 73, 25, 203, 50, 135, 64, 14, 20], [7, 11, 42, 59, 74, 236, 73, 69, 8, 4], [10, 10, 33, 42, 71, 49, 339, 16, 3, 17], [19, 9, 13, 35, 71, 97, 25, 287, 4, 29], [113, 72, 13, 8, 7, 18, 9, 13, 278, 63], [23, 117, 10, 29, 5, 31, 25, 26, 101, 245]]","[8, 1, 8, 9, 5, 0, 2, 4, 4, 9, 1, 0, 0, 3, 3, 9, 6, 9, 1, 9, 5, 4, 7, 0, 2, 9, 6, 8, 6, 6, 4, 0]","[0, 2, 4, 7, 7, 4, 4, 4, 2, 2, 0, 4, 9, 4, 4, 6, 5, 6, 4, 4, 8, 2, 7, 7, 2, 6, 6, 9, 7, 8, 4, 6]"
7,"['0.4359', '0.5628', '0.2167', '0.2438', '0.2862', '0.3619', '0.5441', '0.4601', '0.5168', '0.3938']","['0.4269', '0.4852', '0.3173', '0.3153', '0.3358', '0.3126', '0.3844', '0.4991', '0.4482', '0.4327']","['0.4359', '0.5628', '0.2167', '0.2438', '0.2862', '0.3619', '0.5441', '0.4601', '0.5168', '0.3938']","['0.4313', '0.5211', '0.2576', '0.2750', '0.3090', '0.3355', '0.4505', '0.4788', '0.4801', '0.4123']","['0.4359', '0.5628', '0.2167', '0.2438', '0.2862', '0.3619', '0.5441', '0.4601', '0.5168', '0.3938']","['0.9387', '0.9360', '0.9473', '0.9363', '0.9337', '0.9143', '0.9050', '0.9497', '0.9301', '0.9414']","[[248, 52, 26, 11, 21, 13, 7, 30, 136, 25], [27, 327, 7, 6, 3, 14, 19, 7, 74, 97], [65, 21, 132, 41, 101, 72, 98, 46, 18, 15], [16, 19, 51, 157, 44, 164, 135, 31, 7, 20], [41, 8, 81, 33, 180, 46, 130, 64, 18, 28], [9, 13, 51, 91, 62, 211, 76, 52, 10, 8], [13, 15, 43, 67, 57, 32, 321, 15, 3, 24], [28, 12, 9, 55, 62, 83, 21, 271, 6, 42], [108, 72, 8, 9, 4, 12, 6, 11, 307, 57], [26, 135, 8, 28, 2, 28, 22, 16, 106, 241]]","[7, 1, 9, 7, 5, 3, 3, 4, 7, 5, 6, 3, 9, 0, 5, 2, 1, 5, 0, 1, 7, 3, 8, 2, 4, 0, 2, 5, 5, 8, 2, 0]","[5, 7, 6, 5, 3, 4, 7, 9, 0, 5, 2, 2, 0, 2, 1, 5, 6, 0, 6, 3, 5, 7, 0, 3, 6, 0, 1, 9, 0, 7, 5, 3]"
8,"['0.5255', '0.5439', '0.3366', '0.2826', '0.2576', '0.3173', '0.5254', '0.4499', '0.3889', '0.3856']","['0.4302', '0.4839', '0.3116', '0.3216', '0.3234', '0.3298', '0.3841', '0.4981', '0.4989', '0.4184']","['0.5255', '0.5439', '0.3366', '0.2826', '0.2576', '0.3173', '0.5254', '0.4499', '0.3889', '0.3856']","['0.4731', '0.5122', '0.3236', '0.3008', '0.2867', '0.3234', '0.4438', '0.4728', '0.4371', '0.4014']","['0.5255', '0.5439', '0.3366', '0.2826', '0.2576', '0.3173', '0.5254', '0.4499', '0.3889', '0.3856']","['0.9271', '0.9378', '0.9160', '0.9283', '0.9369', '0.9306', '0.9081', '0.9507', '0.9571', '0.9391']","[[299, 43, 43, 12, 24, 10, 7, 28, 71, 32], [42, 316, 14, 12, 4, 11, 17, 9, 42, 114], [54, 22, 205, 41, 83, 58, 89, 35, 8, 14], [18, 18, 73, 182, 39, 124, 132, 31, 8, 19], [39, 9, 125, 47, 162, 36, 119, 60, 11, 21], [9, 15, 76, 111, 53, 185, 66, 52, 8, 8], [15, 8, 67, 64, 59, 28, 310, 14, 2, 23], [22, 13, 26, 51, 68, 79, 27, 265, 3, 35], [163, 64, 18, 11, 7, 9, 13, 16, 231, 62], [34, 145, 11, 35, 2, 21, 27, 22, 79, 236]]","[3, 6, 8, 7, 3, 6, 6, 8, 4, 8, 9, 4, 9, 1, 7, 4, 5, 2, 7, 3, 7, 2, 5, 5, 8, 2, 8, 1, 4, 0, 8, 3]","[2, 8, 4, 6, 7, 8, 8, 6, 7, 2, 7, 2, 7, 9, 2, 6, 3, 2, 7, 5, 4, 0, 9, 3, 4, 0, 7, 6, 3, 4, 3, 4]"
9,"['0.4833', '0.5972', '0.2693', '0.2857', '0.2719', '0.2899', '0.4949', '0.4924', '0.4815', '0.3987']","['0.4344', '0.4840', '0.3216', '0.3082', '0.3379', '0.3250', '0.4107', '0.4715', '0.4775', '0.4122']","['0.4833', '0.5972', '0.2693', '0.2857', '0.2719', '0.2899', '0.4949', '0.4924', '0.4815', '0.3987']","['0.4576', '0.5347', '0.2931', '0.2965', '0.3013', '0.3064', '0.4489', '0.4817', '0.4795', '0.4053']","['0.4833', '0.5972', '0.2693', '0.2857', '0.2719', '0.2899', '0.4949', '0.4924', '0.4815', '0.3987']","['0.9341', '0.9317', '0.9358', '0.9229', '0.9376', '0.9352', '0.9226', '0.9399', '0.9421', '0.9354']","[[275, 52, 27, 11, 17, 11, 6, 27, 109, 34], [29, 347, 11, 9, 2, 9, 14, 10, 59, 91], [67, 19, 164, 48, 85, 61, 83, 48, 17, 17], [19, 18, 61, 184, 45, 124, 111, 42, 12, 28], [48, 11, 97, 46, 171, 30, 111, 72, 15, 28], [7, 16, 62, 128, 53, 169, 53, 71, 13, 11], [15, 15, 51, 70, 65, 28, 292, 17, 5, 32], [23, 12, 19, 58, 60, 64, 14, 290, 4, 45], [118, 71, 9, 9, 6, 9, 8, 16, 286, 62], [32, 156, 9, 34, 2, 15, 19, 22, 79, 244]]","[5, 6, 3, 8, 8, 4, 7, 2, 2, 2, 4, 0, 9, 1, 2, 5, 4, 3, 5, 1, 2, 4, 4, 1, 2, 4, 1, 7, 0, 8, 0, 7]","[7, 7, 7, 4, 7, 9, 8, 4, 0, 2, 4, 6, 8, 1, 0, 8, 6, 1, 4, 8, 6, 6, 5, 5, 4, 3, 1, 7, 1, 8, 3, 6]"
