cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.2619', '0.2788', '0.0361', '0.0714', '0.0000', '0.1235', '0.7119', '0.2054', '0.5202', '0.4690']","['0.3326', '0.3034', '0.1272', '0.2629', '0.0000', '0.3731', '0.2218', '0.1873', '0.3308', '0.2861']","['0.2619', '0.2788', '0.0361', '0.0714', '0.0000', '0.1235', '0.7119', '0.2054', '0.5202', '0.4690']","['0.2930', '0.2906', '0.0563', '0.1123', '0.0000', '0.1856', '0.3382', '0.1960', '0.4045', '0.3554']","['0.2619', '0.2788', '0.0361', '0.0714', '0.0000', '0.1235', '0.7119', '0.2054', '0.5202', '0.4690']","['0.9449', '0.9314', '0.9720', '0.9759', '1.0000', '0.9777', '0.7275', '0.9030', '0.8844', '0.8671']","[[149, 42, 6, 7, 0, 6, 26, 29, 211, 93], [14, 162, 5, 5, 0, 4, 76, 48, 122, 145], [71, 39, 22, 16, 0, 11, 265, 80, 41, 64], [40, 50, 32, 46, 0, 57, 247, 101, 19, 52], [24, 16, 19, 15, 0, 9, 385, 66, 35, 60], [43, 51, 30, 37, 0, 72, 202, 78, 24, 46], [13, 20, 19, 18, 0, 6, 420, 60, 9, 25], [18, 37, 29, 22, 0, 9, 210, 121, 22, 121], [65, 55, 5, 6, 0, 15, 13, 16, 309, 110], [11, 62, 6, 3, 0, 4, 50, 47, 142, 287]]",-1,-1
1,"['0.3743', '0.4062', '0.0328', '0.1894', '0.0811', '0.2453', '0.5983', '0.4041', '0.4343', '0.4363']","['0.3944', '0.4090', '0.2899', '0.2230', '0.2217', '0.3566', '0.2802', '0.2487', '0.3613', '0.3787']","['0.3743', '0.4062', '0.0328', '0.1894', '0.0811', '0.2453', '0.5983', '0.4041', '0.4343', '0.4363']","['0.3841', '0.4076', '0.0590', '0.2049', '0.1187', '0.2907', '0.3816', '0.3079', '0.3945', '0.4055']","['0.3743', '0.4062', '0.0328', '0.1894', '0.0811', '0.2453', '0.5983', '0.4041', '0.4343', '0.4363']","['0.9398', '0.9371', '0.9909', '0.9206', '0.9667', '0.9524', '0.8323', '0.8671', '0.9156', '0.9187']","[[213, 45, 0, 19, 6, 12, 14, 50, 148, 62], [13, 236, 2, 12, 6, 7, 46, 37, 106, 116], [74, 43, 20, 82, 40, 18, 174, 117, 16, 25], [28, 20, 14, 122, 21, 120, 163, 125, 9, 22], [39, 21, 9, 57, 51, 18, 275, 108, 21, 30], [21, 20, 8, 109, 24, 143, 115, 115, 12, 16], [14, 13, 8, 53, 25, 11, 353, 97, 4, 12], [14, 23, 5, 67, 53, 32, 81, 238, 18, 58], [108, 71, 1, 9, 1, 26, 10, 13, 258, 97], [16, 85, 2, 17, 3, 14, 29, 57, 122, 267]]","[2, 1, 7, 5, 3, 3, 7, 7, 2, 7, 4, 7, 4, 3, 4, 1, 5, 8, 2, 3, 2, 3, 3, 5, 9, 8, 3, 7, 3, 4, 4, 0]","[2, 3, 5, 0, 6, 3, 5, 7, 5, 5, 1, 1, 2, 2, 3, 3, 1, 5, 0, 3, 5, 4, 5, 7, 5, 2, 6, 9, 8, 5, 5, 6]"
2,"['0.3656', '0.4251', '0.0805', '0.2220', '0.1033', '0.3002', '0.6271', '0.5280', '0.4933', '0.4412']","['0.4271', '0.4450', '0.3577', '0.2804', '0.3333', '0.3731', '0.2972', '0.3373', '0.3986', '0.3624']","['0.3656', '0.4251', '0.0805', '0.2220', '0.1033', '0.3002', '0.6271', '0.5280', '0.4933', '0.4412']","['0.3939', '0.4349', '0.1314', '0.2478', '0.1578', '0.3327', '0.4033', '0.4116', '0.4409', '0.3979']","['0.3656', '0.4251', '0.0805', '0.2220', '0.1033', '0.3002', '0.6271', '0.5280', '0.4933', '0.4412']","['0.9486', '0.9432', '0.9837', '0.9315', '0.9758', '0.9457', '0.8383', '0.8871', '0.9182', '0.9118']","[[208, 41, 10, 22, 3, 11, 16, 40, 158, 60], [11, 247, 0, 13, 3, 3, 37, 28, 89, 150], [68, 38, 49, 53, 44, 32, 177, 111, 14, 23], [22, 19, 15, 143, 14, 137, 165, 94, 7, 28], [38, 14, 20, 43, 65, 27, 251, 117, 21, 33], [19, 10, 15, 100, 15, 175, 122, 96, 12, 19], [12, 11, 12, 51, 27, 18, 370, 67, 3, 19], [12, 11, 9, 37, 23, 46, 67, 311, 14, 59], [88, 64, 5, 22, 0, 10, 14, 14, 293, 84], [9, 100, 2, 26, 1, 10, 26, 44, 124, 270]]","[5, 6, 3, 6, 8, 5, 9, 9, 8, 4, 4, 9, 4, 8, 1, 4, 7, 9, 8, 2, 7, 2, 3, 3, 6, 2, 6, 8, 7, 9, 1, 3]","[6, 3, 2, 5, 3, 5, 4, 4, 5, 4, 9, 5, 6, 7, 0, 6, 5, 7, 5, 7, 0, 4, 2, 4, 3, 7, 5, 4, 3, 3, 5, 9]"
3,"['0.3656', '0.5491', '0.1642', '0.2857', '0.1256', '0.3053', '0.5763', '0.4958', '0.5084', '0.4101']","['0.4315', '0.4358', '0.3279', '0.2792', '0.3780', '0.3196', '0.3400', '0.3989', '0.4160', '0.4197']","['0.3656', '0.5491', '0.1642', '0.2857', '0.1256', '0.3053', '0.5763', '0.4958', '0.5084', '0.4101']","['0.3958', '0.4859', '0.2188', '0.2824', '0.1885', '0.3123', '0.4277', '0.4421', '0.4576', '0.4149']","['0.3656', '0.5491', '0.1642', '0.2857', '0.1256', '0.3053', '0.5763', '0.4958', '0.5084', '0.4101']","['0.9495', '0.9238', '0.9620', '0.9113', '0.9758', '0.9300', '0.8780', '0.9187', '0.9216', '0.9356']","[[208, 56, 21, 12, 5, 12, 12, 36, 158, 49], [7, 319, 0, 16, 3, 4, 27, 32, 76, 97], [71, 42, 100, 64, 32, 58, 142, 73, 14, 13], [29, 23, 39, 184, 16, 145, 122, 54, 8, 24], [43, 20, 45, 52, 79, 46, 200, 103, 24, 17], [17, 14, 38, 154, 16, 178, 79, 60, 13, 14], [11, 15, 30, 76, 34, 23, 340, 40, 7, 14], [13, 17, 27, 45, 22, 70, 39, 292, 12, 52], [78, 88, 3, 25, 1, 10, 12, 8, 302, 67], [5, 138, 2, 31, 1, 11, 27, 34, 112, 251]]","[9, 4, 8, 5, 8, 7, 1, 7, 2, 7, 2, 7, 1, 3, 1, 8, 5, 3, 6, 9, 8, 8, 0, 2, 1, 7, 6, 6, 2, 6, 6, 2]","[5, 6, 2, 4, 6, 8, 2, 4, 5, 2, 4, 9, 7, 2, 7, 5, 1, 4, 0, 0, 1, 2, 1, 5, 3, 3, 1, 5, 6, 4, 4, 0]"
4,"['0.4253', '0.4871', '0.2332', '0.3385', '0.1033', '0.2213', '0.5881', '0.5059', '0.4680', '0.4869']","['0.4081', '0.5027', '0.3067', '0.2903', '0.3652', '0.3209', '0.3509', '0.4344', '0.4212', '0.4168']","['0.4253', '0.4871', '0.2332', '0.3385', '0.1033', '0.2213', '0.5881', '0.5059', '0.4680', '0.4869']","['0.4165', '0.4948', '0.2649', '0.3125', '0.1611', '0.2619', '0.4395', '0.4675', '0.4434', '0.4491']","['0.4253', '0.4871', '0.2332', '0.3385', '0.1033', '0.2213', '0.5881', '0.5059', '0.4680', '0.4869']","['0.9354', '0.9483', '0.9405', '0.9005', '0.9790', '0.9496', '0.8813', '0.9283', '0.9293', '0.9226']","[[242, 37, 27, 16, 11, 9, 12, 27, 145, 43], [18, 283, 2, 14, 1, 2, 28, 26, 71, 136], [69, 28, 142, 70, 30, 48, 135, 59, 9, 19], [25, 17, 56, 218, 10, 103, 120, 59, 5, 31], [49, 13, 88, 55, 65, 28, 202, 88, 21, 20], [20, 13, 60, 185, 12, 129, 73, 65, 7, 19], [13, 13, 39, 88, 22, 17, 347, 33, 2, 16], [13, 9, 34, 47, 22, 51, 40, 298, 13, 62], [128, 56, 12, 21, 4, 5, 13, 6, 278, 71], [16, 94, 3, 37, 1, 10, 19, 25, 109, 298]]","[4, 6, 5, 2, 5, 5, 9, 4, 2, 6, 8, 0, 9, 6, 2, 2, 9, 6, 0, 8, 8, 8, 7, 8, 1, 0, 9, 4, 6, 6, 7, 9]","[3, 4, 2, 5, 3, 1, 3, 9, 8, 2, 7, 2, 3, 6, 3, 9, 6, 2, 3, 0, 3, 4, 5, 2, 3, 1, 3, 6, 7, 7, 3, 5]"
5,"['0.3093', '0.4630', '0.2627', '0.3137', '0.1240', '0.2384', '0.5661', '0.5246', '0.5842', '0.5114']","['0.4706', '0.5143', '0.3285', '0.2829', '0.3250', '0.3271', '0.3584', '0.4340', '0.4087', '0.4207']","['0.3093', '0.4630', '0.2627', '0.3137', '0.1240', '0.2384', '0.5661', '0.5246', '0.5842', '0.5114']","['0.3733', '0.4873', '0.2920', '0.2975', '0.1795', '0.2758', '0.4389', '0.4750', '0.4809', '0.4617']","['0.3093', '0.4630', '0.2627', '0.3137', '0.1240', '0.2384', '0.5661', '0.5246', '0.5842', '0.5114']","['0.9635', '0.9531', '0.9393', '0.9044', '0.9698', '0.9472', '0.8895', '0.9255', '0.9071', '0.9200']","[[176, 28, 30, 16, 15, 13, 9, 32, 208, 42], [9, 269, 6, 14, 2, 6, 27, 20, 83, 145], [51, 23, 160, 71, 38, 43, 119, 66, 19, 19], [21, 12, 47, 202, 14, 113, 130, 60, 14, 31], [32, 9, 88, 51, 78, 35, 184, 96, 34, 22], [12, 8, 65, 174, 23, 139, 69, 62, 11, 20], [4, 11, 49, 85, 33, 15, 334, 32, 8, 19], [10, 13, 28, 47, 26, 48, 31, 309, 15, 62], [53, 61, 9, 18, 8, 6, 11, 10, 347, 71], [6, 89, 5, 36, 3, 7, 18, 25, 110, 313]]","[8, 7, 6, 2, 3, 2, 2, 5, 4, 7, 0, 1, 5, 8, 2, 8, 2, 3, 4, 1, 2, 9, 3, 2, 4, 1, 9, 5, 1, 5, 5, 1]","[6, 4, 7, 3, 4, 2, 6, 5, 5, 2, 3, 1, 4, 5, 2, 3, 4, 2, 2, 5, 9, 9, 4, 2, 9, 5, 5, 8, 3, 4, 4, 1]"
6,"['0.4042', '0.5542', '0.2562', '0.2174', '0.1717', '0.2744', '0.5610', '0.5263', '0.5034', '0.5131']","['0.4159', '0.4756', '0.3467', '0.2935', '0.3121', '0.3150', '0.3744', '0.4512', '0.4456', '0.4203']","['0.4042', '0.5542', '0.2562', '0.2174', '0.1717', '0.2744', '0.5610', '0.5263', '0.5034', '0.5131']","['0.4100', '0.5119', '0.2946', '0.2498', '0.2215', '0.2933', '0.4491', '0.4859', '0.4727', '0.4621']","['0.4042', '0.5542', '0.2562', '0.2174', '0.1717', '0.2744', '0.5610', '0.5263', '0.5034', '0.5131']","['0.9405', '0.9345', '0.9455', '0.9371', '0.9557', '0.9358', '0.8978', '0.9303', '0.9312', '0.9196']","[[230, 41, 30, 6, 16, 15, 9, 23, 156, 43], [13, 322, 2, 9, 2, 1, 21, 23, 63, 125], [58, 37, 156, 50, 58, 57, 104, 56, 13, 20], [36, 23, 41, 140, 29, 148, 127, 51, 10, 39], [56, 15, 80, 30, 108, 38, 159, 94, 22, 27], [20, 10, 61, 124, 28, 160, 75, 69, 12, 24], [12, 17, 33, 57, 54, 26, 331, 30, 6, 24], [22, 14, 31, 26, 34, 47, 32, 310, 6, 67], [96, 71, 10, 16, 13, 7, 10, 8, 299, 64], [10, 127, 6, 19, 4, 9, 16, 23, 84, 314]]","[9, 4, 5, 2, 6, 6, 8, 6, 8, 0, 4, 6, 0, 9, 4, 6, 4, 1, 3, 4, 2, 5, 2, 7, 1, 1, 5, 4, 8, 7, 8, 9]","[7, 7, 7, 5, 7, 5, 9, 1, 6, 5, 6, 4, 2, 3, 5, 6, 3, 4, 5, 7, 7, 6, 3, 5, 1, 1, 4, 7, 2, 0, 5, 7]"
7,"['0.3989', '0.5026', '0.2693', '0.2733', '0.2321', '0.2590', '0.5339', '0.4703', '0.5842', '0.4592']","['0.4204', '0.5061', '0.3254', '0.3040', '0.2986', '0.3471', '0.3702', '0.5036', '0.4141', '0.4411']","['0.3989', '0.5026', '0.2693', '0.2733', '0.2321', '0.2590', '0.5339', '0.4703', '0.5842', '0.4592']","['0.4094', '0.5043', '0.2947', '0.2878', '0.2612', '0.2967', '0.4372', '0.4864', '0.4846', '0.4500']","['0.3989', '0.5026', '0.2693', '0.2733', '0.2321', '0.2590', '0.5339', '0.4703', '0.5842', '0.4592']","['0.9424', '0.9474', '0.9369', '0.9248', '0.9361', '0.9476', '0.9009', '0.9495', '0.9092', '0.9339']","[[227, 26, 29, 11, 27, 13, 9, 17, 178, 32], [20, 292, 5, 11, 7, 2, 26, 11, 91, 116], [60, 30, 164, 62, 89, 44, 91, 36, 16, 17], [25, 18, 53, 176, 37, 113, 132, 42, 16, 32], [49, 8, 90, 43, 146, 25, 138, 70, 39, 21], [20, 12, 72, 130, 38, 151, 80, 50, 11, 19], [6, 16, 42, 73, 70, 23, 315, 18, 11, 16], [24, 19, 38, 31, 52, 48, 32, 277, 10, 58], [95, 42, 6, 17, 18, 7, 8, 9, 347, 45], [14, 114, 5, 25, 5, 9, 20, 20, 119, 281]]","[1, 3, 1, 7, 5, 2, 1, 3, 5, 8, 7, 8, 8, 6, 6, 4, 7, 0, 8, 3, 3, 0, 1, 6, 5, 1, 9, 0, 4, 3, 3, 8]","[2, 6, 5, 8, 9, 7, 2, 3, 3, 7, 4, 3, 6, 6, 8, 6, 2, 8, 0, 2, 5, 5, 2, 4, 3, 2, 9, 0, 0, 5, 4, 7]"
8,"['0.4183', '0.5697', '0.2956', '0.2516', '0.2273', '0.2985', '0.5136', '0.4788', '0.5034', '0.4837']","['0.4440', '0.4695', '0.3340', '0.3098', '0.3136', '0.3181', '0.3855', '0.4862', '0.4687', '0.4290']","['0.4183', '0.5697', '0.2956', '0.2516', '0.2273', '0.2985', '0.5136', '0.4788', '0.5034', '0.4837']","['0.4308', '0.5148', '0.3136', '0.2776', '0.2636', '0.3080', '0.4404', '0.4825', '0.4854', '0.4547']","['0.4183', '0.5697', '0.2956', '0.2516', '0.2273', '0.2985', '0.5136', '0.4788', '0.5034', '0.4837']","['0.9451', '0.9310', '0.9334', '0.9326', '0.9417', '0.9311', '0.9107', '0.9449', '0.9373', '0.9269']","[[238, 35, 38, 10, 28, 15, 9, 17, 132, 47], [20, 331, 4, 11, 2, 6, 21, 17, 64, 105], [48, 42, 180, 56, 80, 54, 76, 42, 14, 17], [20, 25, 57, 162, 35, 145, 115, 40, 12, 33], [53, 26, 97, 33, 143, 44, 118, 71, 23, 21], [17, 15, 65, 118, 38, 174, 77, 54, 8, 17], [5, 25, 47, 68, 68, 30, 303, 16, 7, 21], [19, 19, 37, 24, 47, 62, 31, 282, 4, 64], [100, 53, 9, 18, 12, 7, 12, 15, 299, 69], [16, 134, 5, 23, 3, 10, 24, 26, 75, 296]]","[2, 5, 0, 2, 3, 7, 4, 0, 8, 6, 8, 2, 4, 6, 2, 7, 9, 3, 9, 4, 7, 0, 8, 9, 5, 8, 0, 9, 7, 4, 4, 9]","[2, 4, 6, 4, 6, 5, 3, 3, 7, 2, 1, 2, 6, 0, 3, 7, 2, 9, 2, 5, 6, 5, 7, 2, 0, 2, 2, 9, 4, 1, 2, 2]"
9,"['0.4728', '0.5009', '0.2709', '0.2174', '0.3021', '0.2727', '0.5051', '0.5195', '0.5219', '0.3758']","['0.4051', '0.4991', '0.3280', '0.3030', '0.2806', '0.3573', '0.3830', '0.4643', '0.4235', '0.4628']","['0.4728', '0.5009', '0.2709', '0.2174', '0.3021', '0.2727', '0.5051', '0.5195', '0.5219', '0.3758']","['0.4363', '0.5000', '0.2968', '0.2532', '0.2910', '0.3093', '0.4357', '0.4904', '0.4676', '0.4148']","['0.4728', '0.5009', '0.2709', '0.2174', '0.3021', '0.2727', '0.5051', '0.5195', '0.5219', '0.3758']","['0.9273', '0.9461', '0.9373', '0.9399', '0.9093', '0.9472', '0.9113', '0.9348', '0.9219', '0.9504']","[[269, 27, 34, 10, 33, 8, 8, 21, 132, 27], [36, 291, 7, 9, 8, 6, 23, 21, 90, 90], [61, 25, 165, 53, 122, 38, 69, 48, 15, 13], [21, 23, 63, 140, 56, 121, 124, 55, 21, 20], [63, 11, 67, 31, 190, 33, 114, 82, 25, 13], [22, 12, 74, 102, 55, 159, 81, 52, 13, 13], [10, 14, 37, 61, 107, 18, 298, 24, 8, 13], [23, 19, 37, 22, 64, 47, 26, 306, 6, 39], [123, 44, 12, 14, 27, 5, 8, 12, 310, 39], [36, 117, 7, 20, 15, 10, 27, 38, 112, 230]]","[0, 3, 8, 9, 3, 0, 2, 4, 3, 3, 6, 1, 8, 2, 0, 7, 8, 3, 7, 1, 7, 7, 3, 3, 7, 5, 4, 6, 4, 2, 3, 6]","[0, 1, 3, 0, 7, 9, 2, 3, 3, 2, 6, 9, 7, 5, 9, 2, 4, 6, 6, 4, 2, 5, 4, 3, 8, 1, 5, 5, 5, 0, 6, 4]"
