cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4236', '0.3959', '0.0115', '0.2686', '0.0286', '0.1887', '0.6576', '0.2886', '0.3788', '0.2876']","['0.3414', '0.3633', '0.4118', '0.2250', '0.1731', '0.3143', '0.2636', '0.2234', '0.3108', '0.3793']","['0.4236', '0.3959', '0.0115', '0.2686', '0.0286', '0.1887', '0.6576', '0.2886', '0.3788', '0.2876']","['0.3780', '0.3789', '0.0224', '0.2449', '0.0491', '0.2358', '0.3763', '0.2519', '0.3414', '0.3271']","['0.4236', '0.3959', '0.0115', '0.2686', '0.0286', '0.1887', '0.6576', '0.2886', '0.3788', '0.2876']","['0.9144', '0.9256', '0.9981', '0.8887', '0.9840', '0.9557', '0.7996', '0.8908', '0.9077', '0.9465']","[[241, 59, 0, 16, 4, 18, 21, 50, 124, 36], [35, 230, 0, 27, 1, 6, 53, 54, 116, 59], [79, 37, 7, 89, 18, 29, 229, 75, 26, 20], [45, 24, 3, 173, 6, 83, 177, 93, 15, 25], [37, 19, 3, 97, 18, 21, 316, 74, 23, 21], [35, 30, 2, 143, 15, 110, 129, 82, 25, 12], [19, 8, 2, 77, 5, 13, 388, 64, 5, 9], [22, 34, 0, 115, 35, 39, 111, 170, 30, 33], [160, 78, 0, 7, 0, 24, 13, 14, 225, 73], [33, 114, 0, 25, 2, 7, 35, 85, 135, 176]]",-1,-1
1,"['0.4429', '0.6816', '0.0279', '0.0994', '0.2576', '0.3636', '0.6441', '0.4431', '0.3030', '0.2745']","['0.4179', '0.3793', '0.2833', '0.2689', '0.2898', '0.3198', '0.3287', '0.3167', '0.4054', '0.4108']","['0.4429', '0.6816', '0.0279', '0.0994', '0.2576', '0.3636', '0.6441', '0.4431', '0.3030', '0.2745']","['0.4300', '0.4874', '0.0508', '0.1451', '0.2727', '0.3403', '0.4353', '0.3694', '0.3468', '0.3291']","['0.4429', '0.6816', '0.0279', '0.0994', '0.2576', '0.3636', '0.6441', '0.4431', '0.3030', '0.2745']","['0.9354', '0.8804', '0.9920', '0.9675', '0.9261', '0.9167', '0.8566', '0.8960', '0.9512', '0.9553']","[[252, 88, 2, 4, 10, 27, 9, 63, 85, 29], [18, 396, 0, 5, 7, 10, 37, 17, 47, 44], [60, 42, 17, 25, 107, 57, 170, 104, 15, 12], [20, 38, 10, 64, 65, 150, 171, 87, 8, 31], [33, 26, 8, 27, 162, 52, 199, 95, 14, 13], [18, 32, 6, 45, 72, 212, 92, 91, 8, 7], [11, 17, 9, 33, 53, 26, 380, 48, 2, 11], [15, 45, 1, 20, 81, 88, 40, 261, 13, 25], [153, 121, 6, 5, 0, 27, 16, 17, 180, 69], [23, 239, 1, 10, 2, 14, 42, 41, 72, 168]]","[6, 6, 0, 4, 8, 7, 6, 4, 7, 5, 9, 3, 8, 2, 4, 2, 1, 9, 4, 8, 9, 2, 4, 1, 1, 5, 7, 8, 1, 5, 6, 5]","[6, 0, 4, 7, 4, 4, 2, 3, 9, 4, 8, 5, 3, 3, 3, 7, 0, 9, 1, 5, 4, 7, 4, 7, 7, 2, 1, 7, 2, 2, 9, 7]"
2,"['0.4095', '0.6265', '0.0805', '0.1242', '0.2083', '0.4460', '0.6288', '0.4788', '0.3653', '0.3676']","['0.4421', '0.4081', '0.3245', '0.3089', '0.2957', '0.2965', '0.3429', '0.3801', '0.4141', '0.4473']","['0.4095', '0.6265', '0.0805', '0.1242', '0.2083', '0.4460', '0.6288', '0.4788', '0.3653', '0.3676']","['0.4252', '0.4942', '0.1289', '0.1772', '0.2444', '0.3562', '0.4438', '0.4237', '0.3882', '0.4036']","['0.4095', '0.6265', '0.0805', '0.1242', '0.2083', '0.4460', '0.6288', '0.4788', '0.3653', '0.3676']","['0.9459', '0.9026', '0.9811', '0.9666', '0.9419', '0.8861', '0.8686', '0.9150', '0.9432', '0.9484']","[[233, 79, 12, 3, 8, 27, 12, 47, 110, 38], [18, 364, 1, 3, 4, 15, 35, 18, 48, 75], [47, 37, 49, 15, 108, 93, 150, 76, 22, 12], [15, 20, 25, 80, 49, 193, 154, 71, 10, 27], [37, 23, 22, 25, 131, 86, 192, 86, 14, 13], [18, 18, 12, 50, 50, 260, 77, 84, 6, 8], [11, 20, 16, 46, 41, 43, 371, 33, 1, 8], [14, 36, 6, 19, 49, 107, 35, 282, 17, 24], [117, 112, 8, 5, 0, 35, 14, 13, 217, 73], [17, 183, 0, 13, 3, 18, 42, 32, 79, 225]]","[9, 3, 8, 7, 7, 8, 4, 0, 8, 0, 1, 6, 0, 9, 7, 5, 3, 5, 1, 3, 9, 3, 3, 2, 8, 7, 1, 1, 5, 8, 7, 1]","[4, 2, 9, 0, 3, 5, 8, 4, 2, 6, 2, 6, 9, 6, 1, 4, 4, 5, 5, 2, 8, 8, 9, 9, 5, 0, 4, 6, 2, 1, 9, 5]"
3,"['0.4657', '0.5404', '0.2250', '0.1258', '0.1892', '0.3739', '0.6508', '0.4958', '0.3754', '0.4036']","['0.4330', '0.4611', '0.2825', '0.3240', '0.2854', '0.3308', '0.3429', '0.4148', '0.4313', '0.4450']","['0.4657', '0.5404', '0.2250', '0.1258', '0.1892', '0.3739', '0.6508', '0.4958', '0.3754', '0.4036']","['0.4488', '0.4976', '0.2505', '0.1812', '0.2275', '0.3510', '0.4491', '0.4517', '0.4014', '0.4233']","['0.4657', '0.5404', '0.2250', '0.1258', '0.1892', '0.3739', '0.6508', '0.4958', '0.3754', '0.4036']","['0.9361', '0.9323', '0.9354', '0.9684', '0.9445', '0.9186', '0.8640', '0.9239', '0.9456', '0.9428']","[[265, 47, 34, 9, 8, 22, 12, 38, 103, 31], [38, 314, 10, 2, 6, 12, 34, 17, 42, 106], [48, 26, 137, 22, 84, 63, 132, 63, 19, 15], [12, 10, 49, 81, 56, 147, 195, 56, 12, 26], [37, 14, 105, 18, 119, 52, 168, 81, 20, 15], [16, 9, 33, 64, 56, 218, 83, 86, 11, 7], [8, 15, 58, 24, 42, 30, 384, 17, 2, 10], [15, 23, 38, 15, 39, 82, 46, 292, 11, 28], [149, 73, 16, 4, 2, 22, 16, 19, 223, 70], [24, 150, 5, 11, 5, 11, 50, 35, 74, 247]]","[4, 8, 4, 1, 8, 5, 8, 3, 9, 8, 9, 4, 7, 1, 9, 6, 5, 9, 3, 4, 2, 3, 2, 0, 9, 4, 7, 1, 1, 2, 2, 0]","[2, 8, 3, 9, 4, 5, 7, 6, 7, 1, 9, 3, 3, 5, 6, 3, 0, 6, 8, 0, 2, 2, 8, 3, 0, 6, 3, 3, 8, 5, 5, 0]"
4,"['0.4288', '0.5645', '0.2233', '0.2220', '0.2830', '0.3654', '0.4949', '0.5756', '0.4242', '0.4412']","['0.4701', '0.4918', '0.3022', '0.3620', '0.2834', '0.3386', '0.4148', '0.3883', '0.4773', '0.4448']","['0.4288', '0.5645', '0.2233', '0.2220', '0.2830', '0.3654', '0.4949', '0.5756', '0.4242', '0.4412']","['0.4485', '0.5256', '0.2568', '0.2753', '0.2832', '0.3515', '0.4513', '0.4637', '0.4492', '0.4430']","['0.4288', '0.5645', '0.2233', '0.2220', '0.2830', '0.3654', '0.4949', '0.5756', '0.4242', '0.4412']","['0.9494', '0.9374', '0.9418', '0.9529', '0.9162', '0.9232', '0.9238', '0.9013', '0.9489', '0.9375']","[[244, 50, 40, 8, 14, 19, 8, 41, 111, 34], [28, 328, 10, 2, 10, 13, 26, 26, 33, 105], [36, 23, 136, 32, 135, 66, 63, 81, 21, 16], [12, 6, 43, 143, 72, 141, 110, 78, 10, 29], [28, 12, 99, 33, 178, 48, 97, 97, 20, 17], [10, 6, 26, 80, 66, 213, 43, 116, 12, 11], [5, 15, 50, 52, 100, 26, 292, 27, 6, 17], [10, 19, 25, 25, 43, 70, 25, 339, 5, 28], [129, 54, 16, 5, 4, 19, 12, 23, 252, 80], [17, 154, 5, 15, 6, 14, 28, 45, 58, 270]]","[1, 8, 6, 8, 4, 8, 3, 3, 9, 6, 9, 4, 7, 7, 5, 1, 5, 9, 1, 7, 9, 5, 3, 3, 0, 4, 1, 3, 5, 2, 5, 6]","[2, 5, 4, 9, 9, 6, 3, 5, 5, 3, 0, 3, 5, 5, 5, 9, 4, 4, 0, 1, 6, 3, 6, 3, 4, 6, 2, 0, 5, 8, 7, 8]"
5,"['0.4587', '0.5731', '0.2299', '0.2422', '0.2210', '0.3928', '0.5339', '0.5450', '0.4714', '0.4330']","['0.4728', '0.4819', '0.3118', '0.3619', '0.3195', '0.3567', '0.4102', '0.4023', '0.4459', '0.4373']","['0.4587', '0.5731', '0.2299', '0.2422', '0.2210', '0.3928', '0.5339', '0.5450', '0.4714', '0.4330']","['0.4657', '0.5236', '0.2647', '0.2902', '0.2613', '0.3739', '0.4639', '0.4629', '0.4583', '0.4351']","['0.4587', '0.5731', '0.2299', '0.2422', '0.2210', '0.3928', '0.5339', '0.5450', '0.4714', '0.4330']","['0.9464', '0.9339', '0.9427', '0.9487', '0.9449', '0.9238', '0.9163', '0.9118', '0.9356', '0.9367']","[[261, 46, 43, 12, 10, 15, 9, 31, 118, 24], [29, 333, 10, 5, 9, 7, 25, 13, 52, 98], [41, 29, 140, 35, 97, 64, 83, 77, 26, 17], [18, 8, 43, 156, 43, 138, 114, 79, 11, 34], [35, 14, 94, 33, 139, 57, 108, 96, 23, 30], [11, 9, 33, 85, 39, 229, 47, 97, 13, 20], [5, 18, 42, 56, 66, 22, 315, 35, 7, 24], [8, 31, 23, 23, 29, 80, 32, 321, 8, 34], [125, 54, 18, 6, 0, 22, 13, 16, 280, 60], [19, 149, 3, 20, 3, 8, 22, 33, 90, 265]]","[0, 1, 2, 3, 0, 9, 8, 9, 1, 0, 1, 3, 9, 9, 1, 6, 1, 5, 1, 0, 9, 0, 3, 2, 1, 7, 3, 0, 0, 8, 6, 9]","[1, 8, 7, 5, 2, 6, 2, 6, 6, 8, 3, 3, 4, 2, 8, 5, 1, 7, 3, 0, 2, 7, 4, 0, 2, 2, 1, 0, 6, 8, 3, 5]"
6,"['0.4060', '0.5663', '0.1905', '0.3292', '0.2925', '0.3002', '0.5695', '0.5297', '0.4865', '0.4297']","['0.5203', '0.5008', '0.3286', '0.3003', '0.3286', '0.3411', '0.3972', '0.4205', '0.4874', '0.4488']","['0.4060', '0.5663', '0.1905', '0.3292', '0.2925', '0.3002', '0.5695', '0.5297', '0.4865', '0.4297']","['0.4561', '0.5315', '0.2412', '0.3141', '0.3095', '0.3193', '0.4680', '0.4688', '0.4869', '0.4391']","['0.4060', '0.5663', '0.1905', '0.3292', '0.2925', '0.3002', '0.5695', '0.5297', '0.4865', '0.4297']","['0.9608', '0.9395', '0.9560', '0.9078', '0.9300', '0.9376', '0.9057', '0.9205', '0.9438', '0.9401']","[[231, 45, 38, 22, 20, 14, 11, 30, 117, 41], [20, 329, 9, 14, 12, 7, 31, 17, 35, 107], [28, 23, 116, 65, 113, 59, 89, 71, 28, 17], [10, 11, 35, 212, 52, 99, 124, 67, 10, 24], [25, 10, 72, 58, 184, 45, 117, 76, 21, 21], [7, 9, 20, 151, 51, 175, 52, 94, 11, 13], [4, 16, 29, 70, 72, 15, 336, 26, 6, 16], [5, 18, 20, 43, 45, 81, 36, 312, 6, 23], [98, 55, 11, 28, 5, 13, 18, 16, 289, 61], [16, 141, 3, 43, 6, 5, 32, 33, 70, 263]]","[1, 4, 1, 3, 1, 4, 5, 6, 2, 0, 8, 7, 0, 9, 1, 6, 3, 4, 5, 7, 9, 2, 3, 0, 2, 2, 5, 8, 4, 1, 9, 7]","[2, 6, 6, 4, 4, 2, 0, 0, 3, 2, 3, 1, 2, 2, 7, 7, 2, 2, 4, 8, 3, 6, 4, 1, 0, 6, 9, 2, 2, 4, 4, 2]"
7,"['0.4236', '0.5301', '0.2759', '0.3292', '0.2114', '0.4065', '0.4864', '0.4822', '0.4949', '0.4461']","['0.5139', '0.4850', '0.3294', '0.3033', '0.3043', '0.3152', '0.4415', '0.4718', '0.4765', '0.4340']","['0.4236', '0.5301', '0.2759', '0.3292', '0.2114', '0.4065', '0.4864', '0.4822', '0.4949', '0.4461']","['0.4644', '0.5066', '0.3003', '0.3157', '0.2495', '0.3551', '0.4629', '0.4769', '0.4855', '0.4400']","['0.4236', '0.5301', '0.2759', '0.3292', '0.2114', '0.4065', '0.4864', '0.4822', '0.4949', '0.4461']","['0.9580', '0.9397', '0.9366', '0.9091', '0.9434', '0.9049', '0.9329', '0.9412', '0.9403', '0.9339']","[[241, 50, 38, 26, 21, 19, 7, 20, 107, 40], [33, 308, 15, 10, 6, 10, 30, 12, 42, 115], [32, 21, 168, 61, 83, 80, 61, 53, 32, 18], [11, 8, 36, 212, 46, 158, 85, 45, 16, 27], [24, 11, 129, 56, 133, 80, 89, 60, 19, 28], [8, 9, 29, 127, 43, 237, 34, 68, 12, 16], [5, 12, 53, 96, 57, 34, 287, 17, 8, 21], [6, 17, 29, 47, 38, 106, 26, 284, 8, 28], [95, 61, 10, 23, 5, 21, 9, 13, 294, 63], [14, 138, 3, 41, 5, 7, 22, 30, 79, 273]]","[2, 0, 7, 6, 9, 8, 4, 5, 6, 4, 2, 8, 0, 7, 1, 5, 0, 8, 4, 2, 3, 7, 5, 9, 4, 5, 9, 9, 2, 4, 6, 6]","[4, 6, 4, 7, 5, 2, 5, 3, 2, 3, 9, 2, 2, 0, 2, 9, 4, 5, 1, 5, 6, 0, 3, 2, 4, 7, 9, 4, 0, 3, 6, 3]"
8,"['0.4675', '0.5559', '0.2627', '0.2407', '0.2750', '0.3465', '0.5593', '0.4992', '0.4882', '0.4379']","['0.4742', '0.4985', '0.3579', '0.3150', '0.2912', '0.3550', '0.4089', '0.4601', '0.4553', '0.4422']","['0.4675', '0.5559', '0.2627', '0.2407', '0.2750', '0.3465', '0.5593', '0.4992', '0.4882', '0.4379']","['0.4708', '0.5256', '0.3030', '0.2729', '0.2829', '0.3507', '0.4724', '0.4788', '0.4712', '0.4401']","['0.4675', '0.5559', '0.2627', '0.2407', '0.2750', '0.3465', '0.5593', '0.4992', '0.4882', '0.4379']","['0.9457', '0.9400', '0.9468', '0.9371', '0.9216', '0.9323', '0.9118', '0.9362', '0.9358', '0.9373']","[[266, 41, 39, 19, 21, 12, 10, 20, 108, 33], [36, 323, 10, 8, 11, 9, 31, 12, 42, 99], [44, 20, 160, 43, 104, 55, 78, 56, 29, 20], [15, 10, 40, 155, 71, 117, 125, 52, 25, 34], [31, 11, 100, 37, 173, 49, 111, 65, 27, 25], [14, 10, 26, 102, 70, 202, 54, 78, 13, 14], [10, 16, 37, 54, 70, 18, 330, 19, 8, 28], [8, 20, 27, 30, 59, 78, 34, 294, 10, 29], [120, 56, 6, 16, 9, 17, 14, 10, 290, 56], [17, 141, 2, 28, 6, 12, 20, 33, 85, 268]]","[1, 0, 9, 3, 5, 2, 3, 3, 7, 6, 9, 6, 0, 6, 9, 6, 0, 2, 7, 1, 4, 2, 7, 8, 7, 8, 9, 0, 0, 7, 5, 4]","[4, 3, 5, 0, 2, 6, 4, 0, 4, 2, 9, 5, 6, 4, 4, 3, 7, 3, 2, 3, 5, 3, 7, 2, 4, 4, 6, 2, 2, 0, 6, 3]"
9,"['0.4657', '0.4991', '0.3169', '0.2686', '0.1924', '0.3551', '0.5407', '0.5008', '0.5168', '0.4706']","['0.4741', '0.5026', '0.3453', '0.3046', '0.2923', '0.3275', '0.4449', '0.4497', '0.4652', '0.4377']","['0.4657', '0.4991', '0.3169', '0.2686', '0.1924', '0.3551', '0.5407', '0.5008', '0.5168', '0.4706']","['0.4699', '0.5009', '0.3305', '0.2855', '0.2320', '0.3407', '0.4881', '0.4739', '0.4896', '0.4535']","['0.4657', '0.4991', '0.3169', '0.2686', '0.1924', '0.3551', '0.5407', '0.5008', '0.5168', '0.4706']","['0.9459', '0.9470', '0.9321', '0.9263', '0.9454', '0.9215', '0.9264', '0.9333', '0.9347', '0.9313']","[[265, 31, 43, 21, 19, 10, 6, 20, 119, 35], [33, 290, 10, 12, 11, 9, 30, 15, 53, 118], [50, 21, 193, 47, 66, 63, 63, 59, 24, 23], [15, 11, 48, 173, 51, 136, 93, 60, 18, 39], [37, 14, 133, 40, 121, 70, 99, 65, 23, 27], [11, 10, 36, 116, 51, 207, 42, 77, 14, 19], [9, 17, 48, 72, 47, 24, 319, 21, 7, 26], [8, 20, 37, 35, 36, 87, 30, 295, 9, 32], [112, 53, 9, 18, 5, 13, 14, 12, 307, 51], [19, 110, 2, 34, 7, 13, 21, 32, 86, 288]]","[7, 0, 6, 3, 8, 1, 2, 0, 6, 6, 5, 0, 3, 0, 0, 8, 9, 1, 3, 1, 9, 3, 4, 4, 2, 1, 7, 6, 1, 0, 4, 7]","[1, 1, 2, 4, 1, 2, 0, 6, 5, 0, 8, 2, 2, 5, 2, 6, 6, 4, 5, 3, 4, 2, 4, 7, 3, 4, 3, 2, 2, 2, 4, 9]"
