cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4218', '0.5043', '0.0181', '0.1009', '0.0572', '0.2521', '0.5542', '0.3939', '0.3687', '0.2892']","['0.3670', '0.2733', '0.2245', '0.3081', '0.3130', '0.2894', '0.2485', '0.2566', '0.3344', '0.3430']","['0.4218', '0.5043', '0.0181', '0.1009', '0.0572', '0.2521', '0.5542', '0.3939', '0.3687', '0.2892']","['0.3925', '0.3545', '0.0334', '0.1520', '0.0968', '0.2695', '0.3431', '0.3108', '0.3507', '0.3138']","['0.4218', '0.5043', '0.0181', '0.1009', '0.0572', '0.2521', '0.5542', '0.3939', '0.3687', '0.2892']","['0.9238', '0.8562', '0.9930', '0.9727', '0.9853', '0.9334', '0.8172', '0.8758', '0.9193', '0.9371']","[[240, 83, 1, 6, 2, 13, 14, 55, 108, 47], [18, 293, 1, 6, 2, 6, 46, 34, 102, 73], [84, 67, 11, 21, 14, 47, 196, 120, 26, 23], [35, 63, 12, 65, 14, 107, 165, 134, 28, 21], [46, 50, 4, 22, 36, 55, 280, 96, 15, 25], [30, 58, 9, 43, 11, 147, 129, 102, 38, 16], [17, 67, 6, 23, 14, 43, 327, 72, 2, 19], [27, 59, 2, 17, 21, 62, 100, 232, 21, 48], [134, 131, 2, 4, 1, 17, 12, 7, 219, 67], [23, 201, 1, 4, 0, 11, 47, 52, 96, 177]]",-1,-1
1,"['0.3638', '0.4733', '0.1461', '0.1149', '0.1399', '0.3019', '0.5424', '0.5314', '0.3788', '0.4510']","['0.4590', '0.4218', '0.2472', '0.3333', '0.2848', '0.3206', '0.3125', '0.2895', '0.3853', '0.3594']","['0.3638', '0.4733', '0.1461', '0.1149', '0.1399', '0.3019', '0.5424', '0.5314', '0.3788', '0.4510']","['0.4059', '0.4461', '0.1837', '0.1709', '0.1876', '0.3110', '0.3965', '0.3749', '0.3820', '0.4000']","['0.3638', '0.4733', '0.1461', '0.1149', '0.1399', '0.3019', '0.5424', '0.5314', '0.3788', '0.4510']","['0.9551', '0.9304', '0.9497', '0.9724', '0.9589', '0.9311', '0.8699', '0.8581', '0.9336', '0.9087']","[[207, 60, 29, 5, 3, 17, 9, 69, 100, 70], [10, 275, 4, 10, 3, 11, 27, 23, 76, 142], [47, 24, 89, 22, 53, 45, 155, 131, 25, 18], [10, 16, 65, 74, 41, 124, 115, 145, 17, 37], [25, 18, 36, 15, 88, 47, 216, 142, 12, 30], [10, 8, 52, 48, 41, 176, 81, 129, 23, 15], [6, 17, 43, 16, 54, 41, 320, 63, 5, 25], [13, 14, 17, 17, 25, 59, 65, 313, 15, 51], [110, 81, 15, 10, 0, 20, 7, 22, 225, 104], [13, 139, 10, 5, 1, 9, 29, 44, 86, 276]]","[8, 1, 5, 9, 9, 4, 1, 8, 5, 6, 6, 0, 0, 1, 7, 3, 5, 1, 7, 5, 9, 8, 6, 3, 7, 2, 3, 6, 6, 9, 8, 3]","[4, 2, 1, 3, 6, 8, 3, 7, 6, 2, 5, 8, 9, 6, 4, 7, 2, 7, 1, 6, 9, 3, 3, 3, 1, 1, 7, 0, 5, 6, 5, 2]"
2,"['0.4271', '0.5267', '0.1691', '0.0885', '0.0843', '0.4648', '0.5508', '0.5552', '0.4562', '0.4118']","['0.4161', '0.4811', '0.2562', '0.2639', '0.3464', '0.3038', '0.3260', '0.3798', '0.4033', '0.4293']","['0.4271', '0.5267', '0.1691', '0.0885', '0.0843', '0.4648', '0.5508', '0.5552', '0.4562', '0.4118']","['0.4215', '0.5029', '0.2038', '0.1326', '0.1355', '0.3675', '0.4096', '0.4510', '0.4281', '0.4204']","['0.4271', '0.5267', '0.1691', '0.0885', '0.0843', '0.4648', '0.5508', '0.5552', '0.4562', '0.4118']","['0.9372', '0.9391', '0.9445', '0.9703', '0.9814', '0.8854', '0.8758', '0.9013', '0.9258', '0.9378']","[[243, 54, 32, 7, 3, 17, 14, 46, 116, 37], [20, 306, 1, 9, 0, 16, 23, 20, 81, 105], [66, 16, 103, 33, 33, 78, 147, 93, 24, 16], [18, 14, 74, 57, 15, 203, 120, 90, 21, 32], [42, 13, 48, 19, 53, 102, 220, 102, 12, 18], [17, 4, 54, 37, 16, 271, 65, 85, 22, 12], [7, 10, 49, 27, 22, 85, 325, 41, 3, 21], [18, 14, 20, 10, 10, 89, 53, 327, 13, 35], [132, 72, 13, 8, 1, 16, 6, 16, 271, 59], [21, 133, 8, 9, 0, 15, 24, 41, 109, 252]]","[8, 6, 4, 4, 8, 3, 6, 7, 8, 2, 4, 4, 9, 7, 6, 9, 1, 5, 2, 4, 2, 5, 1, 8, 6, 2, 6, 6, 7, 4, 9, 2]","[4, 6, 2, 5, 4, 3, 8, 0, 3, 6, 3, 2, 4, 4, 2, 4, 6, 4, 7, 0, 7, 8, 3, 1, 3, 7, 4, 6, 7, 7, 2, 5]"
3,"['0.3902', '0.5835', '0.2118', '0.1553', '0.0986', '0.4134', '0.5847', '0.5722', '0.4226', '0.4444']","['0.4521', '0.4871', '0.2699', '0.2882', '0.3605', '0.3458', '0.3340', '0.3647', '0.4514', '0.4488']","['0.3902', '0.5835', '0.2118', '0.1553', '0.0986', '0.4134', '0.5847', '0.5722', '0.4226', '0.4444']","['0.4189', '0.5309', '0.2374', '0.2018', '0.1548', '0.3766', '0.4251', '0.4455', '0.4365', '0.4466']","['0.3902', '0.5835', '0.2118', '0.1553', '0.0986', '0.4134', '0.5847', '0.5722', '0.4226', '0.4444']","['0.9505', '0.9341', '0.9353', '0.9539', '0.9795', '0.9158', '0.8728', '0.8915', '0.9436', '0.9380']","[[222, 61, 51, 9, 9, 16, 14, 50, 104, 33], [19, 339, 1, 9, 0, 11, 23, 21, 61, 97], [43, 19, 129, 48, 32, 54, 147, 101, 18, 18], [12, 11, 74, 100, 12, 152, 139, 100, 11, 33], [25, 20, 74, 24, 62, 58, 221, 122, 7, 16], [8, 4, 59, 63, 12, 241, 72, 96, 13, 15], [6, 12, 35, 47, 19, 53, 345, 49, 3, 21], [9, 17, 25, 23, 19, 74, 43, 337, 7, 35], [127, 68, 24, 10, 5, 21, 8, 14, 251, 66], [20, 145, 6, 14, 2, 17, 21, 34, 81, 272]]","[5, 3, 4, 0, 0, 6, 6, 8, 2, 6, 2, 4, 0, 0, 0, 4, 1, 0, 8, 0, 0, 8, 0, 2, 2, 7, 5, 3, 1, 0, 3, 4]","[6, 2, 0, 5, 4, 5, 4, 3, 4, 2, 8, 3, 1, 5, 6, 5, 6, 6, 2, 6, 2, 3, 9, 8, 2, 9, 2, 3, 6, 1, 4, 9]"
4,"['0.3550', '0.5387', '0.1921', '0.2593', '0.2146', '0.3602', '0.5678', '0.4805', '0.4933', '0.5065']","['0.4570', '0.4953', '0.3063', '0.2914', '0.3959', '0.3853', '0.3284', '0.4408', '0.4439', '0.4063']","['0.3550', '0.5387', '0.1921', '0.2593', '0.2146', '0.3602', '0.5678', '0.4805', '0.4933', '0.5065']","['0.3996', '0.5161', '0.2361', '0.2744', '0.2784', '0.3723', '0.4161', '0.4598', '0.4673', '0.4509']","['0.3550', '0.5387', '0.1921', '0.2593', '0.2146', '0.3602', '0.5678', '0.4805', '0.4933', '0.5065']","['0.9558', '0.9411', '0.9508', '0.9242', '0.9616', '0.9382', '0.8734', '0.9337', '0.9321', '0.9159']","[[202, 58, 24, 22, 18, 9, 21, 35, 126, 54], [8, 313, 1, 14, 1, 6, 22, 15, 65, 136], [55, 21, 117, 67, 58, 40, 143, 65, 17, 26], [11, 10, 57, 167, 25, 117, 143, 51, 22, 41], [25, 13, 55, 37, 135, 32, 210, 83, 12, 27], [7, 5, 51, 104, 24, 210, 78, 56, 24, 24], [5, 15, 30, 86, 33, 40, 335, 20, 5, 21], [17, 17, 25, 41, 39, 69, 46, 283, 10, 42], [99, 59, 17, 11, 6, 11, 6, 10, 293, 82], [13, 121, 5, 24, 2, 11, 16, 24, 86, 310]]","[7, 0, 2, 3, 1, 2, 0, 6, 3, 3, 3, 8, 3, 5, 3, 0, 9, 1, 9, 4, 5, 3, 6, 0, 5, 6, 4, 9, 2, 4, 6, 1]","[8, 3, 3, 3, 6, 7, 3, 7, 4, 4, 0, 2, 6, 5, 5, 3, 2, 7, 5, 3, 8, 0, 4, 8, 6, 5, 6, 7, 4, 0, 5, 3]"
5,"['0.4165', '0.6282', '0.1888', '0.1693', '0.2448', '0.3722', '0.5746', '0.5280', '0.4747', '0.4265']","['0.4566', '0.4523', '0.3050', '0.2884', '0.3711', '0.3666', '0.3417', '0.4197', '0.4732', '0.4477']","['0.4165', '0.6282', '0.1888', '0.1693', '0.2448', '0.3722', '0.5746', '0.5280', '0.4747', '0.4265']","['0.4357', '0.5259', '0.2333', '0.2133', '0.2950', '0.3694', '0.4286', '0.4677', '0.4739', '0.4368']","['0.4165', '0.6282', '0.1888', '0.1693', '0.2448', '0.3722', '0.5746', '0.5280', '0.4747', '0.4265']","['0.9481', '0.9184', '0.9514', '0.9498', '0.9514', '0.9308', '0.8793', '0.9205', '0.9419', '0.9402']","[[237, 69, 22, 17, 22, 10, 18, 29, 107, 38], [15, 365, 4, 13, 3, 6, 20, 13, 48, 94], [61, 27, 115, 49, 75, 46, 129, 76, 14, 17], [13, 16, 59, 109, 37, 134, 149, 68, 21, 38], [32, 21, 54, 25, 154, 38, 185, 92, 10, 18], [9, 13, 50, 66, 24, 217, 86, 78, 21, 19], [3, 19, 25, 55, 51, 45, 339, 30, 7, 16], [20, 17, 26, 21, 38, 72, 39, 311, 11, 34], [112, 87, 13, 11, 7, 11, 8, 15, 282, 48], [17, 173, 9, 12, 4, 13, 19, 29, 75, 261]]","[6, 0, 6, 6, 7, 0, 5, 6, 2, 2, 2, 5, 9, 7, 6, 8, 1, 5, 3, 7, 0, 7, 3, 9, 3, 7, 2, 8, 5, 2, 2, 0]","[6, 3, 7, 3, 2, 5, 7, 3, 2, 4, 5, 2, 5, 3, 3, 6, 4, 2, 7, 5, 1, 4, 0, 8, 4, 8, 9, 9, 3, 5, 2, 7]"
6,"['0.4253', '0.5404', '0.1544', '0.2950', '0.3211', '0.4082', '0.4881', '0.4567', '0.4899', '0.4690']","['0.4416', '0.4992', '0.3013', '0.2782', '0.3507', '0.3405', '0.3924', '0.4909', '0.4597', '0.4498']","['0.4253', '0.5404', '0.1544', '0.2950', '0.3211', '0.4082', '0.4881', '0.4567', '0.4899', '0.4690']","['0.4333', '0.5190', '0.2041', '0.2864', '0.3353', '0.3713', '0.4350', '0.4732', '0.4743', '0.4592']","['0.4253', '0.5404', '0.1544', '0.2950', '0.3211', '0.4082', '0.4881', '0.4567', '0.4899', '0.4690']","['0.9437', '0.9419', '0.9596', '0.9080', '0.9304', '0.9149', '0.9176', '0.9484', '0.9367', '0.9349']","[[242, 53, 20, 32, 26, 11, 9, 26, 112, 38], [19, 314, 10, 15, 7, 9, 12, 10, 61, 124], [64, 21, 94, 87, 113, 60, 82, 49, 19, 20], [13, 7, 47, 190, 45, 141, 108, 40, 21, 32], [33, 12, 44, 53, 202, 49, 139, 66, 12, 19], [9, 6, 34, 120, 39, 238, 55, 43, 20, 19], [5, 15, 26, 91, 71, 53, 288, 16, 9, 16], [19, 12, 19, 44, 52, 103, 25, 269, 8, 38], [122, 66, 10, 19, 13, 13, 5, 10, 291, 45], [22, 123, 8, 32, 8, 22, 11, 19, 80, 287]]","[7, 0, 8, 7, 4, 0, 1, 4, 3, 5, 3, 1, 3, 9, 2, 3, 1, 4, 5, 5, 0, 2, 5, 3, 3, 6, 3, 4, 4, 8, 5, 5]","[2, 2, 7, 6, 6, 3, 2, 3, 7, 4, 4, 3, 3, 6, 1, 2, 3, 2, 3, 7, 5, 1, 9, 5, 0, 1, 2, 2, 2, 5, 3, 5]"
7,"['0.4025', '0.5250', '0.2053', '0.2283', '0.3641', '0.4202', '0.5237', '0.4652', '0.4865', '0.4412']","['0.4771', '0.5196', '0.2694', '0.2940', '0.3286', '0.3480', '0.3670', '0.4815', '0.4785', '0.4882']","['0.4025', '0.5250', '0.2053', '0.2283', '0.3641', '0.4202', '0.5237', '0.4652', '0.4865', '0.4412']","['0.4366', '0.5223', '0.2330', '0.2570', '0.3454', '0.3807', '0.4316', '0.4732', '0.4825', '0.4635']","['0.4025', '0.5250', '0.2053', '0.2283', '0.3641', '0.4202', '0.5237', '0.4652', '0.4865', '0.4412']","['0.9538', '0.9480', '0.9371', '0.9341', '0.9129', '0.9153', '0.9015', '0.9455', '0.9417', '0.9475']","[[229, 51, 40, 17, 35, 13, 14, 30, 101, 39], [20, 305, 15, 22, 8, 14, 17, 15, 63, 102], [51, 18, 125, 48, 137, 61, 88, 55, 14, 12], [11, 5, 63, 147, 51, 151, 141, 37, 14, 24], [23, 8, 65, 35, 229, 46, 141, 58, 9, 15], [6, 5, 49, 87, 43, 245, 70, 48, 18, 12], [4, 10, 36, 61, 92, 46, 309, 15, 8, 9], [8, 13, 28, 37, 69, 91, 36, 274, 9, 24], [111, 58, 24, 18, 20, 14, 5, 9, 289, 46], [17, 114, 19, 28, 13, 23, 21, 28, 79, 270]]","[6, 7, 4, 3, 1, 2, 9, 9, 1, 4, 1, 1, 3, 3, 2, 0, 4, 5, 5, 1, 4, 1, 5, 6, 5, 1, 5, 4, 1, 9, 8, 5]","[3, 9, 7, 4, 6, 3, 2, 5, 9, 2, 7, 2, 6, 3, 0, 3, 4, 9, 3, 7, 2, 3, 3, 2, 2, 5, 3, 4, 5, 3, 2, 4]"
8,"['0.4165', '0.4974', '0.1921', '0.2516', '0.3704', '0.3774', '0.4966', '0.4703', '0.4916', '0.4935']","['0.4480', '0.5255', '0.2903', '0.2774', '0.3483', '0.3395', '0.3855', '0.4851', '0.4650', '0.4590']","['0.4165', '0.4974', '0.1921', '0.2516', '0.3704', '0.3774', '0.4966', '0.4703', '0.4916', '0.4935']","['0.4317', '0.5111', '0.2312', '0.2638', '0.3590', '0.3574', '0.4341', '0.4776', '0.4779', '0.4756']","['0.4165', '0.4974', '0.1921', '0.2516', '0.3704', '0.3774', '0.4966', '0.4703', '0.4916', '0.4935']","['0.9462', '0.9518', '0.9469', '0.9212', '0.9188', '0.9210', '0.9137', '0.9457', '0.9378', '0.9339']","[[237, 38, 34, 24, 36, 11, 10, 31, 107, 41], [24, 289, 8, 22, 4, 13, 15, 10, 70, 126], [59, 20, 117, 53, 132, 55, 89, 48, 15, 21], [9, 9, 60, 162, 50, 140, 119, 42, 22, 31], [26, 8, 53, 50, 233, 46, 127, 58, 10, 18], [12, 5, 50, 100, 47, 220, 60, 53, 21, 15], [5, 14, 27, 78, 83, 47, 293, 16, 8, 19], [16, 8, 23, 47, 61, 85, 28, 277, 9, 35], [121, 51, 18, 16, 15, 16, 6, 9, 292, 50], [20, 108, 13, 32, 8, 15, 13, 27, 74, 302]]","[2, 8, 2, 8, 0, 7, 3, 5, 3, 6, 3, 3, 6, 7, 6, 8, 8, 9, 0, 3, 3, 7, 5, 5, 8, 4, 8, 8, 3, 4, 8, 3]","[4, 1, 3, 3, 9, 3, 6, 7, 0, 4, 4, 5, 5, 2, 8, 4, 3, 2, 4, 5, 6, 6, 4, 7, 3, 6, 7, 4, 6, 6, 5, 0]"
9,"['0.4236', '0.4923', '0.2233', '0.2562', '0.3593', '0.3551', '0.4763', '0.4873', '0.4764', '0.4853']","['0.4488', '0.5316', '0.2552', '0.2745', '0.3711', '0.3405', '0.3952', '0.4991', '0.4572', '0.4439']","['0.4236', '0.4923', '0.2233', '0.2562', '0.3593', '0.3551', '0.4763', '0.4873', '0.4764', '0.4853']","['0.4358', '0.5112', '0.2382', '0.2651', '0.3651', '0.3476', '0.4320', '0.4931', '0.4666', '0.4637']","['0.4236', '0.4923', '0.2233', '0.2562', '0.3593', '0.3551', '0.4763', '0.4873', '0.4764', '0.4853']","['0.9455', '0.9535', '0.9264', '0.9186', '0.9287', '0.9260', '0.9205', '0.9468', '0.9378', '0.9310']","[[241, 39, 45, 23, 31, 10, 10, 25, 105, 40], [24, 286, 15, 17, 5, 15, 16, 11, 62, 130], [65, 19, 136, 55, 113, 58, 82, 47, 11, 23], [10, 8, 73, 165, 50, 130, 111, 46, 19, 32], [26, 11, 73, 49, 226, 44, 111, 56, 11, 22], [13, 6, 61, 111, 40, 207, 51, 51, 24, 19], [5, 12, 41, 81, 80, 44, 281, 19, 8, 19], [16, 7, 39, 42, 44, 76, 28, 287, 11, 39], [121, 51, 29, 24, 11, 11, 7, 9, 283, 48], [16, 99, 21, 34, 9, 13, 14, 24, 85, 297]]","[3, 3, 3, 3, 3, 7, 4, 0, 1, 6, 2, 0, 4, 9, 9, 5, 6, 9, 9, 4, 1, 3, 1, 0, 1, 9, 4, 2, 2, 6, 5, 2]","[9, 9, 9, 7, 6, 1, 3, 5, 8, 1, 3, 2, 6, 6, 4, 7, 1, 2, 4, 0, 6, 6, 5, 2, 6, 4, 3, 1, 1, 3, 4, 5]"
