cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.1740', '0.5800', '0.0131', '0.0342', '0.1145', '0.0326', '0.7915', '0.3582', '0.3165', '0.2533']","['0.3345', '0.3061', '0.1039', '0.1774', '0.2182', '0.2639', '0.2044', '0.2654', '0.4114', '0.3348']","['0.1740', '0.5800', '0.0131', '0.0342', '0.1145', '0.0326', '0.7915', '0.3582', '0.3165', '0.2533']","['0.2289', '0.4007', '0.0233', '0.0573', '0.1502', '0.0580', '0.3249', '0.3049', '0.3578', '0.2884']","['0.1740', '0.5800', '0.0131', '0.0342', '0.1145', '0.0326', '0.7915', '0.3582', '0.3165', '0.2533']","['0.9637', '0.8590', '0.9872', '0.9810', '0.9520', '0.9902', '0.6640', '0.8921', '0.9502', '0.9428']","[[99, 97, 9, 4, 11, 2, 44, 76, 142, 85], [18, 337, 3, 10, 8, 8, 63, 22, 39, 73], [31, 39, 8, 20, 58, 5, 310, 96, 23, 19], [17, 36, 16, 22, 26, 11, 391, 101, 4, 20], [21, 26, 9, 9, 72, 6, 386, 77, 11, 12], [8, 39, 12, 21, 36, 19, 334, 99, 4, 11], [5, 16, 3, 7, 26, 4, 467, 51, 1, 10], [16, 38, 8, 11, 89, 6, 188, 211, 6, 16], [50, 217, 7, 11, 0, 7, 36, 16, 188, 62], [31, 256, 2, 9, 4, 4, 66, 46, 39, 155]]",-1,-1
1,"['0.3111', '0.4923', '0.0213', '0.1102', '0.3307', '0.1029', '0.4559', '0.5535', '0.5875', '0.3676']","['0.3498', '0.3373', '0.2241', '0.3008', '0.2989', '0.3333', '0.3199', '0.2988', '0.4030', '0.3319']","['0.3111', '0.4923', '0.0213', '0.1102', '0.3307', '0.1029', '0.4559', '0.5535', '0.5875', '0.3676']","['0.3293', '0.4003', '0.0390', '0.1614', '0.3140', '0.1573', '0.3760', '0.3881', '0.4781', '0.3488']","['0.3111', '0.4923', '0.0213', '0.1102', '0.3307', '0.1029', '0.4559', '0.5535', '0.5875', '0.3676']","['0.9394', '0.8963', '0.9917', '0.9692', '0.9091', '0.9778', '0.8943', '0.8586', '0.9044', '0.9159']","[[177, 47, 4, 5, 14, 3, 10, 60, 209, 40], [27, 286, 5, 10, 1, 6, 12, 18, 123, 93], [58, 33, 13, 26, 145, 13, 116, 144, 32, 29], [19, 47, 8, 71, 89, 42, 154, 133, 7, 74], [46, 30, 5, 13, 208, 12, 128, 145, 14, 28], [17, 42, 4, 42, 85, 60, 108, 155, 12, 58], [10, 39, 7, 37, 89, 24, 269, 78, 6, 31], [35, 40, 1, 20, 59, 15, 21, 326, 11, 61], [79, 86, 7, 4, 4, 4, 11, 11, 349, 39], [38, 198, 4, 8, 2, 1, 12, 21, 103, 225]]","[7, 8, 7, 7, 8, 9, 3, 2, 8, 7, 9, 2, 1, 7, 4, 2, 1, 8, 0, 9, 6, 7, 9, 2, 9, 0, 8, 1, 0, 0, 3, 3]","[4, 9, 8, 9, 5, 7, 4, 0, 9, 0, 1, 1, 2, 7, 5, 7, 1, 4, 2, 1, 5, 3, 0, 8, 5, 5, 8, 5, 1, 2, 9, 4]"
2,"['0.3339', '0.5095', '0.1248', '0.3727', '0.1097', '0.3396', '0.5119', '0.4856', '0.3838', '0.4935']","['0.4623', '0.3619', '0.3052', '0.2673', '0.4132', '0.3402', '0.3459', '0.3923', '0.5000', '0.3696']","['0.3339', '0.5095', '0.1248', '0.3727', '0.1097', '0.3396', '0.5119', '0.4856', '0.3838', '0.4935']","['0.3878', '0.4232', '0.1772', '0.3113', '0.1734', '0.3399', '0.4129', '0.4340', '0.4343', '0.4227']","['0.3339', '0.5095', '0.1248', '0.3727', '0.1097', '0.3396', '0.5119', '0.4856', '0.3838', '0.4935']","['0.9593', '0.9037', '0.9679', '0.8771', '0.9818', '0.9291', '0.8945', '0.9181', '0.9578', '0.9044']","[[190, 81, 16, 21, 3, 12, 11, 62, 120, 53], [18, 296, 4, 38, 1, 6, 17, 11, 41, 149], [48, 27, 76, 89, 27, 57, 160, 92, 13, 20], [8, 17, 16, 240, 12, 139, 100, 47, 1, 64], [25, 27, 62, 78, 69, 45, 185, 106, 7, 25], [3, 18, 24, 157, 14, 198, 51, 75, 3, 40], [8, 11, 25, 142, 16, 27, 302, 20, 2, 37], [14, 17, 16, 75, 22, 74, 23, 286, 1, 61], [82, 157, 7, 16, 0, 17, 10, 11, 228, 66], [15, 167, 3, 42, 3, 7, 14, 19, 40, 302]]","[9, 0, 7, 5, 7, 9, 3, 8, 3, 4, 7, 0, 1, 7, 4, 6, 8, 1, 4, 5, 3, 8, 4, 0, 1, 9, 1, 6, 1, 4, 6, 1]","[5, 2, 9, 9, 3, 6, 6, 3, 1, 7, 7, 6, 2, 4, 7, 2, 9, 2, 6, 9, 3, 7, 1, 5, 5, 7, 4, 3, 9, 6, 5, 6]"
3,"['0.4288', '0.5215', '0.1018', '0.1708', '0.1844', '0.4940', '0.5576', '0.4924', '0.4899', '0.4592']","['0.4164', '0.4162', '0.2981', '0.3125', '0.3614', '0.3193', '0.3427', '0.4296', '0.4907', '0.4163']","['0.4288', '0.5215', '0.1018', '0.1708', '0.1844', '0.4940', '0.5576', '0.4924', '0.4899', '0.4592']","['0.4225', '0.4629', '0.1518', '0.2209', '0.2442', '0.3879', '0.4245', '0.4589', '0.4903', '0.4367']","['0.4288', '0.5215', '0.1018', '0.1708', '0.1844', '0.4940', '0.5576', '0.4924', '0.4899', '0.4592']","['0.9370', '0.9216', '0.9729', '0.9548', '0.9618', '0.8867', '0.8834', '0.9288', '0.9441', '0.9269']","[[244, 55, 19, 5, 9, 22, 13, 48, 128, 26], [32, 303, 5, 10, 1, 8, 20, 12, 63, 127], [70, 25, 62, 33, 75, 90, 162, 65, 16, 11], [10, 27, 15, 110, 24, 245, 124, 38, 5, 46], [40, 17, 42, 22, 116, 58, 195, 98, 12, 29], [9, 17, 23, 55, 25, 288, 60, 70, 5, 31], [9, 15, 20, 68, 36, 48, 329, 27, 7, 31], [21, 23, 9, 29, 30, 110, 29, 290, 4, 44], [119, 86, 10, 2, 0, 18, 11, 8, 291, 49], [32, 160, 3, 18, 5, 15, 17, 19, 62, 281]]","[0, 0, 3, 3, 0, 7, 6, 6, 6, 1, 9, 3, 4, 5, 1, 4, 5, 0, 6, 1, 2, 3, 1, 0, 0, 7, 7, 2, 8, 3, 7, 8]","[6, 7, 8, 6, 1, 7, 2, 5, 3, 3, 2, 4, 9, 5, 2, 9, 2, 5, 7, 3, 7, 1, 5, 4, 2, 5, 6, 6, 8, 5, 9, 4]"
4,"['0.4851', '0.3924', '0.0969', '0.1211', '0.2576', '0.4768', '0.6339', '0.5042', '0.5219', '0.4493']","['0.4029', '0.5011', '0.2511', '0.2977', '0.3382', '0.3294', '0.3406', '0.4304', '0.4791', '0.4545']","['0.4851', '0.3924', '0.0969', '0.1211', '0.2576', '0.4768', '0.6339', '0.5042', '0.5219', '0.4493']","['0.4402', '0.4402', '0.1398', '0.1722', '0.2924', '0.3896', '0.4431', '0.4644', '0.4996', '0.4519']","['0.4851', '0.3924', '0.0969', '0.1211', '0.2576', '0.4768', '0.6339', '0.5042', '0.5219', '0.4493']","['0.9247', '0.9581', '0.9674', '0.9656', '0.9410', '0.8955', '0.8662', '0.9274', '0.9377', '0.9388']","[[276, 23, 23, 5, 12, 18, 17, 43, 129, 23], [48, 228, 10, 9, 3, 14, 31, 21, 85, 132], [80, 7, 59, 22, 112, 71, 170, 65, 13, 10], [14, 12, 29, 78, 42, 224, 161, 46, 4, 34], [44, 6, 36, 21, 162, 45, 194, 86, 14, 21], [15, 9, 27, 40, 40, 278, 77, 71, 6, 20], [10, 8, 18, 33, 48, 46, 374, 28, 5, 20], [18, 10, 14, 30, 53, 100, 31, 297, 7, 29], [143, 42, 10, 4, 2, 20, 16, 6, 310, 41], [37, 110, 9, 20, 5, 28, 27, 27, 74, 275]]","[3, 2, 6, 6, 1, 6, 6, 3, 0, 4, 9, 4, 0, 3, 2, 6, 9, 9, 1, 0, 2, 3, 7, 4, 0, 9, 5, 4, 6, 1, 1, 1]","[3, 0, 9, 6, 1, 2, 1, 4, 4, 1, 7, 2, 8, 5, 2, 9, 3, 2, 3, 2, 3, 7, 3, 5, 2, 4, 7, 2, 0, 3, 2, 0]"
5,"['0.4323', '0.4303', '0.1658', '0.2407', '0.2448', '0.4477', '0.5559', '0.5433', '0.4882', '0.5507']","['0.4457', '0.5051', '0.3042', '0.3094', '0.3607', '0.3713', '0.3827', '0.4097', '0.5151', '0.4271']","['0.4323', '0.4303', '0.1658', '0.2407', '0.2448', '0.4477', '0.5559', '0.5433', '0.4882', '0.5507']","['0.4389', '0.4647', '0.2147', '0.2707', '0.2917', '0.4059', '0.4534', '0.4672', '0.5013', '0.4811']","['0.4323', '0.4303', '0.1658', '0.2407', '0.2448', '0.4477', '0.5559', '0.5433', '0.4882', '0.5507']","['0.9437', '0.9548', '0.9572', '0.9354', '0.9492', '0.9184', '0.9022', '0.9148', '0.9495', '0.9161']","[[246, 35, 36, 12, 9, 9, 12, 48, 122, 40], [25, 250, 11, 16, 1, 7, 22, 18, 64, 167], [69, 10, 101, 50, 106, 54, 123, 73, 11, 12], [14, 9, 31, 155, 34, 184, 106, 62, 2, 47], [38, 11, 52, 37, 154, 37, 159, 104, 9, 28], [9, 8, 36, 73, 31, 261, 48, 85, 4, 28], [6, 9, 23, 78, 49, 30, 328, 33, 7, 27], [13, 9, 22, 47, 35, 78, 23, 320, 2, 40], [109, 64, 16, 5, 3, 21, 15, 8, 290, 63], [23, 90, 4, 28, 5, 22, 21, 30, 52, 337]]","[3, 9, 3, 0, 9, 5, 5, 9, 7, 2, 9, 7, 9, 2, 6, 2, 2, 4, 3, 9, 3, 3, 2, 8, 3, 6, 7, 9, 1, 6, 0, 1]","[3, 5, 2, 2, 0, 9, 1, 2, 2, 3, 2, 3, 8, 5, 5, 0, 0, 2, 4, 6, 3, 6, 2, 6, 5, 5, 9, 5, 5, 9, 6, 1]"
6,"['0.4569', '0.5318', '0.2135', '0.2500', '0.2576', '0.3928', '0.5542', '0.5314', '0.5168', '0.5016']","['0.4221', '0.4696', '0.3333', '0.3347', '0.3876', '0.3948', '0.3911', '0.4421', '0.5266', '0.4205']","['0.4569', '0.5318', '0.2135', '0.2500', '0.2576', '0.3928', '0.5542', '0.5314', '0.5168', '0.5016']","['0.4388', '0.4988', '0.2603', '0.2862', '0.3095', '0.3938', '0.4586', '0.4827', '0.5217', '0.4575']","['0.4569', '0.5318', '0.2135', '0.2500', '0.2576', '0.3928', '0.5542', '0.5314', '0.5168', '0.5016']","['0.9345', '0.9356', '0.9518', '0.9403', '0.9523', '0.9352', '0.9059', '0.9270', '0.9489', '0.9215']","[[260, 47, 31, 11, 8, 7, 14, 34, 125, 32], [32, 309, 4, 9, 1, 3, 20, 12, 63, 128], [75, 17, 130, 48, 88, 50, 117, 56, 10, 18], [19, 21, 37, 161, 36, 147, 113, 50, 2, 58], [43, 15, 69, 35, 162, 30, 144, 92, 10, 29], [16, 16, 44, 82, 23, 229, 49, 92, 4, 28], [6, 11, 32, 70, 55, 22, 327, 29, 7, 31], [22, 19, 21, 42, 37, 68, 20, 313, 3, 44], [113, 69, 15, 4, 3, 11, 13, 4, 307, 55], [30, 134, 7, 19, 5, 13, 19, 26, 52, 307]]","[1, 0, 8, 4, 3, 6, 4, 6, 9, 7, 4, 8, 2, 1, 2, 3, 7, 8, 9, 9, 1, 4, 3, 3, 0, 1, 4, 6, 7, 3, 0, 0]","[4, 3, 1, 3, 2, 2, 9, 2, 2, 0, 7, 5, 2, 2, 4, 0, 9, 2, 3, 3, 7, 3, 2, 5, 7, 3, 8, 9, 5, 7, 7, 3]"
7,"['0.4956', '0.5129', '0.2923', '0.1755', '0.3180', '0.3774', '0.5492', '0.5093', '0.5859', '0.4003']","['0.4040', '0.4768', '0.3150', '0.3754', '0.3656', '0.3873', '0.3927', '0.4688', '0.4936', '0.4658']","['0.4956', '0.5129', '0.2923', '0.1755', '0.3180', '0.3774', '0.5492', '0.5093', '0.5859', '0.4003']","['0.4451', '0.4942', '0.3032', '0.2392', '0.3401', '0.3823', '0.4580', '0.4882', '0.5358', '0.4306']","['0.4956', '0.5129', '0.2923', '0.1755', '0.3180', '0.3774', '0.5492', '0.5093', '0.5859', '0.4003']","['0.9234', '0.9397', '0.9282', '0.9649', '0.9354', '0.9358', '0.9074', '0.9372', '0.9340', '0.9478']","[[282, 38, 38, 6, 11, 7, 13, 26, 128, 20], [49, 298, 6, 11, 3, 5, 26, 12, 90, 81], [70, 11, 178, 23, 106, 56, 94, 41, 18, 12], [21, 23, 68, 113, 55, 145, 129, 46, 5, 39], [50, 8, 100, 15, 200, 23, 123, 71, 18, 21], [21, 16, 61, 56, 36, 220, 52, 92, 6, 23], [8, 16, 51, 35, 73, 25, 324, 26, 10, 22], [33, 16, 31, 28, 53, 60, 27, 300, 5, 36], [121, 44, 24, 2, 4, 12, 10, 2, 348, 27], [43, 155, 8, 12, 6, 15, 27, 24, 77, 245]]","[2, 4, 5, 8, 9, 2, 1, 5, 2, 7, 5, 8, 9, 2, 9, 0, 0, 7, 5, 4, 0, 0, 9, 1, 7, 1, 4, 5, 2, 1, 1, 7]","[1, 5, 2, 1, 3, 2, 3, 9, 8, 2, 6, 0, 6, 2, 1, 5, 9, 9, 2, 8, 5, 2, 2, 2, 3, 7, 4, 6, 2, 4, 5, 4]"
8,"['0.4394', '0.5318', '0.2906', '0.2671', '0.1987', '0.4322', '0.5441', '0.4873', '0.5337', '0.4918']","['0.4647', '0.5133', '0.3302', '0.2945', '0.4310', '0.3485', '0.3891', '0.4728', '0.5484', '0.4198']","['0.4394', '0.5318', '0.2906', '0.2671', '0.1987', '0.4322', '0.5441', '0.4873', '0.5337', '0.4918']","['0.4517', '0.5224', '0.3092', '0.2801', '0.2720', '0.3859', '0.4537', '0.4799', '0.5410', '0.4530']","['0.4394', '0.5318', '0.2906', '0.2671', '0.1987', '0.4322', '0.5441', '0.4873', '0.5337', '0.4918']","['0.9470', '0.9459', '0.9334', '0.9231', '0.9693', '0.9131', '0.9068', '0.9409', '0.9517', '0.9228']","[[250, 31, 46, 10, 4, 13, 13, 35, 126, 41], [33, 309, 6, 17, 1, 8, 21, 8, 47, 131], [51, 15, 177, 61, 55, 77, 100, 48, 12, 13], [11, 20, 55, 172, 20, 169, 112, 39, 2, 44], [31, 9, 105, 41, 125, 46, 153, 72, 18, 29], [7, 9, 46, 108, 14, 252, 45, 69, 4, 29], [4, 12, 40, 86, 40, 29, 321, 21, 5, 32], [13, 15, 26, 58, 27, 91, 22, 287, 3, 47], [107, 51, 26, 6, 2, 18, 13, 4, 317, 50], [31, 131, 9, 25, 2, 20, 25, 24, 44, 301]]","[8, 5, 0, 2, 5, 5, 1, 7, 1, 6, 0, 7, 9, 0, 9, 6, 6, 9, 0, 9, 1, 1, 1, 1, 4, 6, 5, 6, 9, 7, 7, 7]","[6, 3, 2, 7, 2, 3, 7, 4, 4, 9, 9, 1, 1, 2, 7, 5, 4, 4, 8, 1, 4, 2, 4, 5, 0, 9, 9, 8, 3, 2, 6, 6]"
9,"['0.4517', '0.5439', '0.2562', '0.3168', '0.2830', '0.3585', '0.5254', '0.4941', '0.5471', '0.4592']","['0.4565', '0.5032', '0.3312', '0.3054', '0.3678', '0.3739', '0.4021', '0.5000', '0.5242', '0.4297']","['0.4517', '0.5439', '0.2562', '0.3168', '0.2830', '0.3585', '0.5254', '0.4941', '0.5471', '0.4592']","['0.4541', '0.5227', '0.2889', '0.3110', '0.3199', '0.3660', '0.4555', '0.4970', '0.5354', '0.4439']","['0.4517', '0.5439', '0.2562', '0.3168', '0.2830', '0.3585', '0.5254', '0.4941', '0.5471', '0.4592']","['0.9437', '0.9424', '0.9416', '0.9134', '0.9430', '0.9354', '0.9148', '0.9462', '0.9454', '0.9308']","[[257, 40, 38, 12, 13, 7, 13, 28, 126, 35], [39, 316, 3, 24, 3, 3, 23, 9, 50, 111], [60, 11, 156, 66, 111, 53, 86, 37, 16, 13], [13, 18, 55, 204, 36, 136, 100, 37, 5, 40], [29, 11, 83, 45, 178, 28, 138, 68, 19, 30], [10, 10, 52, 129, 28, 209, 44, 71, 5, 25], [2, 12, 34, 88, 60, 27, 310, 17, 8, 32], [17, 17, 23, 64, 45, 65, 22, 291, 5, 40], [107, 54, 20, 9, 6, 12, 13, 1, 325, 47], [29, 139, 7, 27, 4, 19, 22, 23, 61, 281]]","[8, 1, 8, 8, 0, 4, 9, 1, 7, 0, 3, 1, 7, 9, 7, 4, 0, 5, 4, 2, 9, 3, 8, 2, 5, 7, 7, 3, 5, 6, 4, 3]","[2, 8, 8, 1, 4, 2, 2, 0, 7, 4, 1, 9, 9, 0, 2, 3, 6, 5, 7, 2, 3, 6, 3, 0, 1, 5, 4, 0, 6, 0, 6, 2]"
