cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3093', '0.4664', '0.0673', '0.1491', '0.0429', '0.0429', '0.7746', '0.2105', '0.3603', '0.1127']","['0.4018', '0.2777', '0.2789', '0.1967', '0.1452', '0.2049', '0.2047', '0.2195', '0.3344', '0.3366']","['0.3093', '0.4664', '0.0673', '0.1491', '0.0429', '0.0429', '0.7746', '0.2105', '0.3603', '0.1127']","['0.3496', '0.3481', '0.1085', '0.1696', '0.0663', '0.0709', '0.3238', '0.2149', '0.3468', '0.1689']","['0.3093', '0.4664', '0.0673', '0.1491', '0.0429', '0.0429', '0.7746', '0.2105', '0.3603', '0.1127']","['0.9518', '0.8699', '0.9803', '0.9268', '0.9704', '0.9821', '0.6717', '0.9185', '0.9212', '0.9748']","[[176, 75, 30, 17, 5, 11, 40, 57, 134, 24], [12, 271, 2, 24, 5, 5, 101, 30, 100, 31], [47, 47, 41, 34, 33, 9, 302, 70, 14, 12], [19, 41, 17, 96, 29, 28, 326, 71, 11, 6], [21, 33, 9, 53, 27, 10, 395, 48, 23, 10], [17, 32, 21, 122, 18, 25, 273, 56, 12, 7], [8, 29, 5, 29, 19, 2, 457, 30, 4, 7], [14, 53, 4, 67, 45, 24, 222, 124, 25, 11], [108, 142, 17, 27, 0, 6, 25, 27, 214, 28], [16, 253, 1, 19, 5, 2, 92, 52, 103, 69]]",-1,-1
1,"['0.3954', '0.5714', '0.2430', '0.0419', '0.0652', '0.3619', '0.6864', '0.3531', '0.2694', '0.2239']","['0.4151', '0.3747', '0.2583', '0.2231', '0.2113', '0.2840', '0.2729', '0.2873', '0.4071', '0.4029']","['0.3954', '0.5714', '0.2430', '0.0419', '0.0652', '0.3619', '0.6864', '0.3531', '0.2694', '0.2239']","['0.4050', '0.4526', '0.2504', '0.0706', '0.0996', '0.3183', '0.3905', '0.3168', '0.3242', '0.2878']","['0.3954', '0.5714', '0.2430', '0.0419', '0.0652', '0.3619', '0.6864', '0.3531', '0.2694', '0.2239']","['0.9416', '0.8978', '0.9212', '0.9824', '0.9715', '0.9018', '0.8006', '0.9046', '0.9569', '0.9623']","[[225, 81, 16, 3, 6, 27, 23, 69, 84, 35], [17, 332, 2, 9, 4, 19, 59, 24, 56, 59], [50, 28, 148, 13, 23, 62, 191, 81, 4, 9], [15, 21, 92, 27, 19, 167, 222, 68, 3, 10], [30, 18, 127, 9, 41, 61, 261, 62, 12, 8], [14, 14, 72, 24, 14, 211, 147, 80, 2, 5], [4, 10, 50, 13, 25, 37, 405, 39, 2, 5], [18, 23, 45, 7, 59, 109, 92, 208, 7, 21], [155, 133, 15, 4, 1, 27, 20, 28, 160, 51], [14, 226, 6, 12, 2, 23, 64, 65, 63, 137]]","[6, 0, 3, 4, 7, 0, 4, 0, 4, 9, 6, 1, 9, 1, 9, 3, 8, 9, 5, 2, 8, 5, 8, 7, 8, 1, 1, 9, 9, 5, 6, 5]","[4, 3, 5, 4, 3, 8, 3, 8, 6, 3, 5, 7, 3, 6, 9, 5, 9, 8, 2, 2, 6, 3, 3, 8, 7, 9, 5, 7, 4, 3, 3, 5]"
2,"['0.4060', '0.5594', '0.1478', '0.1708', '0.1987', '0.5009', '0.5763', '0.4584', '0.3333', '0.3905']","['0.4215', '0.4656', '0.3475', '0.2444', '0.3968', '0.2854', '0.3527', '0.3976', '0.4249', '0.3997']","['0.4060', '0.5594', '0.1478', '0.1708', '0.1987', '0.5009', '0.5763', '0.4584', '0.3333', '0.3905']","['0.4136', '0.5082', '0.2074', '0.2011', '0.2648', '0.3636', '0.4376', '0.4259', '0.3736', '0.3950']","['0.4060', '0.5594', '0.1478', '0.1708', '0.1987', '0.5009', '0.5763', '0.4584', '0.3333', '0.3905']","['0.9416', '0.9312', '0.9687', '0.9365', '0.9646', '0.8651', '0.8847', '0.9244', '0.9504', '0.9334']","[[231, 50, 19, 17, 5, 28, 11, 50, 106, 52], [16, 325, 0, 16, 0, 19, 28, 21, 48, 108], [52, 21, 90, 50, 72, 106, 124, 74, 6, 14], [19, 11, 33, 110, 20, 249, 132, 39, 5, 26], [35, 10, 34, 64, 125, 76, 167, 84, 16, 18], [14, 6, 34, 77, 22, 292, 63, 59, 1, 15], [3, 7, 22, 61, 40, 70, 340, 27, 3, 17], [20, 11, 8, 21, 29, 128, 51, 270, 14, 37], [145, 86, 15, 17, 0, 28, 10, 23, 198, 72], [13, 171, 4, 17, 2, 27, 38, 32, 69, 239]]","[3, 2, 9, 7, 1, 1, 6, 9, 1, 8, 2, 0, 8, 2, 1, 9, 3, 6, 8, 7, 6, 7, 9, 8, 7, 7, 0, 7, 4, 2, 0, 6]","[2, 5, 6, 1, 2, 2, 9, 5, 4, 0, 2, 0, 4, 3, 0, 7, 9, 7, 3, 5, 9, 6, 8, 7, 8, 3, 7, 6, 7, 1, 5, 7]"
3,"['0.4165', '0.5439', '0.1461', '0.2174', '0.3514', '0.3328', '0.5576', '0.4771', '0.4377', '0.4118']","['0.3930', '0.5089', '0.3272', '0.2828', '0.3459', '0.3415', '0.3821', '0.3947', '0.4153', '0.4179']","['0.4165', '0.5439', '0.1461', '0.2174', '0.3514', '0.3328', '0.5576', '0.4771', '0.4377', '0.4118']","['0.4044', '0.5258', '0.2020', '0.2458', '0.3486', '0.3371', '0.4535', '0.4320', '0.4262', '0.4148']","['0.4165', '0.5439', '0.1461', '0.2174', '0.3514', '0.3328', '0.5576', '0.4771', '0.4377', '0.4118']","['0.9326', '0.9437', '0.9661', '0.9337', '0.9222', '0.9310', '0.9017', '0.9203', '0.9323', '0.9349']","[[237, 34, 23, 16, 14, 12, 9, 45, 138, 41], [20, 316, 2, 12, 2, 2, 23, 24, 81, 99], [56, 19, 89, 51, 147, 59, 87, 69, 15, 17], [22, 9, 37, 140, 51, 154, 139, 53, 6, 33], [50, 7, 34, 46, 221, 30, 131, 68, 16, 26], [19, 6, 38, 117, 48, 194, 60, 81, 5, 15], [4, 10, 21, 61, 84, 25, 329, 35, 8, 13], [23, 15, 11, 36, 59, 66, 41, 281, 14, 43], [151, 56, 14, 3, 5, 14, 10, 17, 260, 64], [21, 149, 3, 13, 8, 12, 32, 39, 83, 252]]","[6, 7, 0, 7, 3, 6, 9, 9, 5, 1, 2, 1, 1, 3, 2, 2, 3, 2, 5, 3, 2, 9, 9, 8, 8, 7, 5, 4, 5, 7, 7, 7]","[5, 0, 4, 3, 0, 0, 2, 5, 4, 6, 3, 8, 5, 6, 7, 1, 2, 7, 4, 2, 3, 0, 2, 5, 4, 9, 4, 1, 0, 2, 7, 1]"
4,"['0.3497', '0.6093', '0.1576', '0.2205', '0.2146', '0.4906', '0.5458', '0.5127', '0.4394', '0.4706']","['0.4163', '0.5388', '0.3345', '0.2620', '0.4154', '0.3192', '0.3880', '0.4092', '0.4603', '0.4235']","['0.3497', '0.6093', '0.1576', '0.2205', '0.2146', '0.4906', '0.5458', '0.5127', '0.4394', '0.4706']","['0.3801', '0.5719', '0.2143', '0.2395', '0.2830', '0.3867', '0.4535', '0.4552', '0.4496', '0.4458']","['0.3497', '0.6093', '0.1576', '0.2205', '0.2146', '0.4906', '0.5458', '0.5127', '0.4394', '0.4706']","['0.9486', '0.9441', '0.9646', '0.9253', '0.9646', '0.8874', '0.9061', '0.9194', '0.9434', '0.9272']","[[199, 38, 35, 22, 6, 23, 9, 38, 145, 54], [9, 354, 3, 14, 2, 6, 16, 23, 45, 109], [45, 17, 96, 76, 71, 98, 103, 73, 13, 17], [22, 11, 28, 142, 13, 232, 116, 48, 7, 25], [39, 8, 41, 56, 135, 60, 151, 100, 16, 23], [10, 2, 32, 97, 20, 286, 41, 70, 6, 19], [3, 13, 21, 76, 43, 54, 322, 37, 8, 13], [13, 16, 11, 33, 27, 96, 37, 302, 10, 44], [121, 53, 17, 9, 4, 19, 8, 14, 261, 88], [17, 145, 3, 17, 4, 22, 27, 33, 56, 288]]","[7, 6, 7, 6, 5, 8, 1, 4, 6, 5, 0, 9, 9, 3, 9, 0, 2, 9, 4, 8, 1, 4, 9, 0, 0, 8, 2, 0, 4, 2, 9, 5]","[4, 6, 4, 0, 6, 0, 7, 3, 3, 2, 6, 8, 4, 2, 4, 6, 4, 4, 4, 0, 7, 7, 8, 3, 3, 7, 8, 7, 5, 0, 8, 2]"
5,"['0.3656', '0.5766', '0.2381', '0.2065', '0.3100', '0.4168', '0.5797', '0.4618', '0.4714', '0.4722']","['0.4435', '0.5649', '0.3469', '0.2782', '0.3526', '0.3320', '0.3589', '0.4626', '0.4844', '0.4530']","['0.3656', '0.5766', '0.2381', '0.2065', '0.3100', '0.4168', '0.5797', '0.4618', '0.4714', '0.4722']","['0.4008', '0.5707', '0.2824', '0.2371', '0.3299', '0.3696', '0.4433', '0.4622', '0.4778', '0.4624']","['0.3656', '0.5766', '0.2381', '0.2065', '0.3100', '0.4168', '0.5797', '0.4618', '0.4714', '0.4722']","['0.9519', '0.9524', '0.9494', '0.9356', '0.9333', '0.9097', '0.8871', '0.9416', '0.9449', '0.9352']","[[208, 32, 46, 18, 23, 21, 13, 27, 138, 43], [13, 335, 3, 16, 7, 3, 27, 22, 44, 111], [38, 15, 145, 49, 99, 79, 104, 54, 9, 17], [18, 6, 46, 133, 29, 185, 160, 34, 9, 24], [35, 4, 64, 46, 195, 45, 142, 57, 17, 24], [7, 6, 40, 112, 40, 243, 60, 51, 8, 16], [1, 10, 32, 58, 76, 30, 342, 24, 9, 8], [16, 13, 14, 26, 60, 91, 48, 272, 7, 42], [115, 50, 22, 7, 12, 13, 15, 16, 280, 64], [18, 122, 6, 13, 12, 22, 42, 31, 57, 289]]","[1, 1, 6, 9, 2, 8, 5, 2, 4, 1, 9, 1, 9, 3, 8, 2, 1, 1, 9, 0, 5, 2, 8, 3, 4, 1, 1, 1, 4, 0, 7, 9]","[1, 4, 7, 4, 4, 3, 4, 0, 5, 6, 7, 3, 5, 5, 3, 2, 2, 6, 7, 5, 2, 9, 3, 5, 2, 9, 7, 2, 3, 5, 0, 5]"
6,"['0.4376', '0.5439', '0.2627', '0.1848', '0.2878', '0.4237', '0.5644', '0.4567', '0.4832', '0.4069']","['0.4089', '0.5603', '0.3292', '0.2847', '0.3435', '0.3388', '0.3725', '0.4432', '0.4520', '0.4689']","['0.4376', '0.5439', '0.2627', '0.1848', '0.2878', '0.4237', '0.5644', '0.4567', '0.4832', '0.4069']","['0.4228', '0.5520', '0.2922', '0.2241', '0.3131', '0.3765', '0.4488', '0.4498', '0.4670', '0.4357']","['0.4376', '0.5439', '0.2627', '0.1848', '0.2878', '0.4237', '0.5644', '0.4567', '0.4832', '0.4069']","['0.9337', '0.9542', '0.9395', '0.9442', '0.9356', '0.9110', '0.8963', '0.9375', '0.9356', '0.9477']","[[249, 25, 38, 14, 17, 19, 14, 31, 123, 39], [14, 316, 7, 16, 9, 4, 27, 18, 77, 93], [54, 19, 160, 37, 97, 82, 89, 51, 11, 9], [28, 7, 49, 119, 32, 183, 153, 41, 14, 18], [44, 5, 90, 43, 181, 41, 124, 64, 17, 20], [15, 6, 46, 97, 35, 247, 57, 63, 8, 9], [7, 9, 45, 50, 73, 33, 333, 24, 8, 8], [29, 10, 21, 27, 56, 87, 44, 269, 7, 39], [143, 42, 20, 5, 14, 10, 14, 12, 287, 47], [26, 125, 10, 10, 13, 23, 39, 34, 83, 249]]","[4, 5, 4, 4, 4, 0, 2, 4, 6, 0, 8, 4, 0, 4, 1, 9, 2, 5, 7, 0, 3, 7, 7, 5, 8, 0, 4, 7, 5, 4, 2, 5]","[9, 7, 9, 6, 7, 9, 3, 1, 0, 1, 6, 6, 3, 0, 6, 2, 5, 3, 4, 3, 4, 7, 9, 4, 0, 1, 3, 7, 5, 7, 3, 5]"
7,"['0.4253', '0.5387', '0.2775', '0.2438', '0.2766', '0.4357', '0.4898', '0.4720', '0.5168', '0.4412']","['0.4165', '0.5599', '0.3470', '0.2979', '0.3252', '0.3199', '0.4346', '0.4557', '0.4738', '0.4545']","['0.4253', '0.5387', '0.2775', '0.2438', '0.2766', '0.4357', '0.4898', '0.4720', '0.5168', '0.4412']","['0.4209', '0.5491', '0.3084', '0.2681', '0.2990', '0.3689', '0.4606', '0.4637', '0.4944', '0.4478']","['0.4253', '0.5387', '0.2775', '0.2438', '0.2766', '0.4357', '0.4898', '0.4720', '0.5168', '0.4412']","['0.9376', '0.9546', '0.9410', '0.9309', '0.9328', '0.9003', '0.9305', '0.9386', '0.9369', '0.9399']","[[242, 25, 26, 20, 25, 18, 10, 22, 138, 43], [20, 313, 4, 15, 15, 6, 15, 22, 66, 105], [58, 15, 169, 57, 89, 92, 55, 51, 9, 14], [24, 8, 48, 157, 33, 203, 99, 35, 14, 23], [42, 6, 99, 59, 174, 49, 93, 61, 23, 23], [10, 5, 47, 101, 36, 254, 39, 63, 13, 15], [8, 11, 50, 74, 79, 35, 289, 24, 9, 11], [27, 12, 20, 20, 57, 106, 27, 278, 6, 36], [116, 45, 17, 5, 16, 7, 10, 17, 307, 54], [34, 119, 7, 19, 11, 24, 28, 37, 63, 270]]","[6, 1, 3, 0, 1, 2, 9, 6, 8, 0, 2, 2, 1, 5, 4, 8, 0, 1, 5, 1, 1, 8, 9, 0, 1, 7, 0, 1, 1, 3, 1, 7]","[8, 7, 2, 5, 6, 4, 5, 4, 2, 8, 3, 6, 3, 1, 3, 9, 0, 0, 5, 3, 5, 3, 5, 1, 9, 0, 8, 5, 9, 0, 1, 9]"
8,"['0.3902', '0.6265', '0.2118', '0.2422', '0.3148', '0.4271', '0.4915', '0.4737', '0.5337', '0.4069']","['0.4269', '0.5105', '0.3862', '0.2713', '0.3449', '0.3388', '0.4108', '0.4443', '0.4789', '0.4503']","['0.3902', '0.6265', '0.2118', '0.2422', '0.3148', '0.4271', '0.4915', '0.4737', '0.5337', '0.4069']","['0.4077', '0.5626', '0.2736', '0.2559', '0.3292', '0.3778', '0.4475', '0.4585', '0.5048', '0.4275']","['0.3902', '0.6265', '0.2118', '0.2422', '0.3148', '0.4271', '0.4915', '0.4737', '0.5337', '0.4069']","['0.9451', '0.9356', '0.9620', '0.9218', '0.9300', '0.9103', '0.9231', '0.9355', '0.9362', '0.9436']","[[222, 39, 30, 22, 24, 18, 12, 28, 135, 39], [20, 364, 3, 12, 7, 5, 20, 14, 52, 84], [50, 25, 129, 62, 111, 91, 65, 52, 14, 10], [24, 12, 29, 156, 38, 178, 106, 53, 21, 27], [41, 14, 51, 67, 198, 47, 104, 66, 24, 17], [12, 10, 24, 109, 39, 249, 41, 65, 16, 18], [5, 18, 33, 85, 78, 30, 290, 28, 9, 14], [25, 13, 13, 30, 55, 93, 32, 279, 6, 43], [96, 63, 17, 8, 13, 5, 9, 14, 317, 52], [25, 155, 5, 24, 11, 19, 27, 29, 68, 249]]","[2, 6, 9, 4, 2, 6, 5, 8, 1, 0, 1, 4, 8, 8, 8, 3, 2, 1, 8, 6, 1, 7, 1, 9, 3, 6, 2, 2, 8, 3, 4, 7]","[0, 5, 1, 4, 6, 7, 4, 5, 6, 9, 6, 2, 6, 0, 2, 6, 9, 6, 8, 3, 7, 7, 4, 1, 1, 9, 2, 7, 5, 7, 4, 3]"
9,"['0.4482', '0.5611', '0.2972', '0.2391', '0.2957', '0.4254', '0.4847', '0.5025', '0.4731', '0.4150']","['0.4315', '0.5479', '0.3679', '0.2795', '0.3357', '0.3356', '0.4340', '0.4140', '0.5137', '0.4560']","['0.4482', '0.5611', '0.2972', '0.2391', '0.2957', '0.4254', '0.4847', '0.5025', '0.4731', '0.4150']","['0.4397', '0.5544', '0.3288', '0.2577', '0.3145', '0.3752', '0.4580', '0.4540', '0.4926', '0.4346']","['0.4482', '0.5611', '0.2972', '0.2391', '0.2957', '0.4254', '0.4847', '0.5025', '0.4731', '0.4150']","['0.9381', '0.9504', '0.9423', '0.9259', '0.9315', '0.9094', '0.9311', '0.9226', '0.9508', '0.9438']","[[255, 39, 37, 18, 28, 16, 10, 31, 94, 41], [24, 326, 5, 12, 14, 7, 24, 16, 48, 105], [43, 11, 181, 60, 95, 84, 51, 57, 13, 14], [19, 11, 44, 154, 42, 181, 98, 56, 20, 19], [43, 11, 85, 60, 186, 45, 89, 76, 19, 15], [12, 6, 39, 101, 39, 248, 38, 79, 9, 12], [9, 12, 49, 83, 72, 33, 286, 32, 4, 10], [21, 9, 25, 29, 51, 98, 20, 296, 7, 33], [123, 52, 20, 9, 15, 6, 12, 22, 281, 54], [42, 118, 7, 25, 12, 21, 31, 50, 52, 254]]","[6, 3, 1, 7, 6, 2, 4, 3, 5, 2, 2, 6, 0, 5, 7, 3, 3, 5, 4, 6, 9, 7, 5, 0, 3, 5, 7, 0, 8, 0, 1, 1]","[4, 4, 1, 8, 7, 4, 5, 3, 8, 0, 6, 1, 6, 5, 4, 7, 8, 8, 3, 6, 8, 6, 8, 0, 2, 4, 4, 4, 7, 7, 2, 9]"
