cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4605', '0.3855', '0.0000', '0.0124', '0.0000', '0.4425', '0.6576', '0.2088', '0.3805', '0.2435']","['0.3219', '0.3333', '0.0000', '0.1818', '0.0000', '0.2549', '0.2299', '0.2189', '0.3066', '0.3177']","['0.4605', '0.3855', '0.0000', '0.0124', '0.0000', '0.4425', '0.6576', '0.2088', '0.3805', '0.2435']","['0.3789', '0.3575', '0.0000', '0.0233', '0.0000', '0.3235', '0.3406', '0.2137', '0.3396', '0.2757']","['0.4605', '0.3855', '0.0000', '0.0124', '0.0000', '0.4425', '0.6576', '0.2088', '0.3805', '0.2435']","['0.8984', '0.9173', '1.0000', '0.9933', '0.9996', '0.8608', '0.7597', '0.9189', '0.9055', '0.9406']","[[262, 53, 0, 5, 0, 27, 26, 27, 141, 28], [33, 224, 0, 4, 0, 24, 75, 29, 123, 69], [98, 43, 0, 6, 1, 94, 242, 74, 25, 26], [46, 22, 0, 8, 1, 209, 216, 102, 12, 28], [55, 27, 0, 4, 0, 103, 341, 54, 19, 26], [41, 28, 0, 4, 0, 258, 148, 72, 7, 25], [22, 25, 0, 3, 0, 76, 388, 45, 3, 28], [34, 45, 0, 8, 0, 149, 170, 123, 19, 41], [174, 75, 0, 1, 0, 46, 19, 4, 226, 49], [49, 130, 0, 1, 0, 26, 63, 32, 162, 149]]",-1,-1
1,"['0.4323', '0.5267', '0.1346', '0.1102', '0.3148', '0.4134', '0.4712', '0.2869', '0.4108', '0.2369']","['0.4033', '0.3652', '0.2284', '0.2313', '0.3023', '0.3009', '0.2929', '0.3428', '0.3824', '0.4143']","['0.4323', '0.5267', '0.1346', '0.1102', '0.3148', '0.4134', '0.4712', '0.2869', '0.4108', '0.2369']","['0.4173', '0.4313', '0.1694', '0.1493', '0.3084', '0.3483', '0.3613', '0.3124', '0.3961', '0.3015']","['0.4323', '0.5267', '0.1346', '0.1102', '0.3148', '0.4134', '0.4712', '0.2869', '0.4108', '0.2369']","['0.9330', '0.9018', '0.9486', '0.9559', '0.9149', '0.8966', '0.8760', '0.9401', '0.9271', '0.9620']","[[246, 66, 24, 22, 13, 14, 11, 31, 114, 28], [24, 306, 6, 20, 8, 9, 43, 11, 95, 59], [69, 39, 82, 25, 123, 73, 125, 54, 12, 7], [24, 29, 58, 71, 64, 192, 141, 45, 5, 15], [34, 31, 38, 29, 198, 67, 140, 65, 16, 11], [19, 27, 53, 50, 45, 241, 83, 55, 6, 4], [13, 30, 27, 29, 123, 54, 278, 26, 1, 9], [21, 35, 50, 43, 75, 100, 63, 169, 12, 21], [131, 97, 12, 5, 0, 33, 15, 6, 244, 51], [29, 178, 9, 13, 6, 18, 50, 31, 133, 145]]","[8, 6, 4, 5, 4, 2, 8, 4, 1, 0, 3, 6, 6, 4, 8, 5, 6, 2, 8, 0, 2, 3, 2, 8, 8, 3, 5, 8, 1, 1, 4, 6]","[1, 9, 8, 1, 2, 6, 2, 7, 9, 5, 5, 1, 3, 4, 2, 2, 4, 3, 2, 7, 2, 2, 9, 7, 3, 1, 1, 8, 7, 4, 7, 9]"
2,"['0.3761', '0.4957', '0.2003', '0.1894', '0.2114', '0.4425', '0.5797', '0.4007', '0.4192', '0.3088']","['0.4831', '0.4229', '0.2766', '0.2465', '0.3575', '0.3143', '0.2995', '0.3980', '0.4164', '0.4565']","['0.3761', '0.4957', '0.2003', '0.1894', '0.2114', '0.4425', '0.5797', '0.4007', '0.4192', '0.3088']","['0.4229', '0.4564', '0.2324', '0.2142', '0.2657', '0.3675', '0.3949', '0.3993', '0.4178', '0.3684']","['0.3761', '0.4957', '0.2003', '0.1894', '0.2114', '0.4425', '0.5797', '0.4007', '0.4192', '0.3088']","['0.9578', '0.9275', '0.9408', '0.9304', '0.9555', '0.8961', '0.8521', '0.9340', '0.9354', '0.9582']","[[214, 52, 53, 23, 5, 23, 16, 41, 114, 28], [20, 288, 6, 24, 3, 15, 46, 15, 87, 77], [35, 21, 122, 46, 83, 76, 153, 60, 5, 8], [13, 21, 60, 122, 21, 174, 172, 44, 4, 13], [24, 18, 50, 47, 133, 59, 191, 83, 13, 11], [6, 17, 48, 83, 26, 258, 87, 52, 2, 4], [5, 16, 36, 51, 55, 47, 342, 21, 2, 15], [11, 18, 37, 60, 42, 93, 66, 236, 9, 17], [100, 84, 22, 11, 1, 44, 17, 14, 249, 52], [15, 146, 7, 28, 3, 32, 52, 27, 113, 189]]","[1, 8, 7, 9, 2, 6, 8, 5, 0, 6, 5, 9, 0, 5, 0, 7, 5, 9, 0, 6, 3, 1, 8, 3, 3, 8, 5, 0, 4, 1, 4, 3]","[1, 5, 3, 9, 7, 2, 7, 6, 2, 8, 7, 7, 3, 9, 2, 4, 6, 7, 2, 1, 5, 6, 4, 7, 9, 7, 9, 2, 0, 7, 7, 3]"
3,"['0.4745', '0.5783', '0.1626', '0.2717', '0.2226', '0.3619', '0.5712', '0.4754', '0.3923', '0.3775']","['0.4426', '0.4153', '0.3379', '0.2608', '0.3723', '0.3431', '0.3343', '0.4198', '0.5076', '0.4695']","['0.4745', '0.5783', '0.1626', '0.2717', '0.2226', '0.3619', '0.5712', '0.4754', '0.3923', '0.3775']","['0.4580', '0.4835', '0.2195', '0.2662', '0.2786', '0.3523', '0.4218', '0.4459', '0.4425', '0.4185']","['0.4745', '0.5783', '0.1626', '0.2717', '0.2226', '0.3619', '0.5712', '0.4754', '0.3923', '0.3775']","['0.9374', '0.9127', '0.9640', '0.9074', '0.9561', '0.9254', '0.8760', '0.9285', '0.9582', '0.9516']","[[270, 60, 27, 26, 6, 9, 10, 39, 94, 28], [34, 336, 2, 18, 2, 9, 38, 19, 42, 81], [62, 26, 99, 80, 87, 58, 118, 61, 7, 11], [19, 25, 39, 175, 19, 134, 159, 49, 3, 22], [41, 25, 46, 63, 140, 43, 159, 89, 9, 14], [11, 14, 29, 125, 21, 211, 84, 76, 5, 7], [9, 26, 18, 67, 65, 36, 337, 18, 2, 12], [15, 25, 18, 72, 33, 68, 52, 280, 2, 24], [117, 103, 12, 18, 1, 26, 11, 11, 233, 62], [32, 169, 3, 27, 2, 21, 40, 25, 62, 231]]","[9, 8, 8, 8, 2, 4, 4, 5, 5, 2, 5, 1, 9, 9, 4, 5, 0, 0, 5, 0, 7, 4, 7, 0, 3, 4, 4, 1, 7, 0, 9, 9]","[2, 4, 2, 7, 2, 9, 7, 7, 5, 7, 5, 0, 8, 5, 5, 8, 9, 7, 2, 9, 1, 2, 3, 1, 5, 4, 3, 8, 2, 9, 1, 7]"
4,"['0.4148', '0.5198', '0.2332', '0.2593', '0.2639', '0.3053', '0.5966', '0.4177', '0.5000', '0.4118']","['0.4729', '0.4541', '0.3142', '0.2783', '0.3388', '0.3803', '0.3381', '0.4598', '0.4466', '0.4308']","['0.4148', '0.5198', '0.2332', '0.2593', '0.2639', '0.3053', '0.5966', '0.4177', '0.5000', '0.4118']","['0.4419', '0.4848', '0.2677', '0.2685', '0.2967', '0.3387', '0.4316', '0.4377', '0.4718', '0.4211']","['0.4148', '0.5198', '0.2332', '0.2593', '0.2639', '0.3053', '0.5966', '0.4177', '0.5000', '0.4118']","['0.9516', '0.9330', '0.9425', '0.9192', '0.9397', '0.9465', '0.8726', '0.9466', '0.9319', '0.9382']","[[236, 41, 38, 22, 8, 7, 10, 35, 135, 37], [30, 302, 3, 17, 8, 5, 32, 12, 64, 108], [47, 20, 142, 65, 94, 37, 119, 54, 15, 16], [14, 23, 59, 167, 35, 102, 178, 29, 11, 26], [34, 17, 75, 52, 166, 31, 150, 68, 16, 20], [8, 13, 53, 124, 35, 178, 101, 47, 10, 14], [5, 17, 33, 55, 74, 18, 352, 14, 3, 19], [13, 25, 32, 63, 62, 55, 55, 246, 9, 29], [90, 76, 13, 12, 3, 20, 11, 8, 297, 64], [22, 131, 4, 23, 5, 15, 33, 22, 105, 252]]","[8, 2, 6, 7, 9, 6, 2, 3, 4, 2, 1, 3, 0, 8, 4, 5, 5, 0, 2, 6, 1, 4, 4, 6, 7, 1, 8, 1, 8, 3, 3, 8]","[6, 0, 6, 9, 6, 7, 4, 4, 4, 6, 7, 3, 2, 1, 2, 4, 5, 7, 7, 7, 5, 6, 0, 7, 6, 5, 0, 3, 9, 3, 3, 9]"
5,"['0.4253', '0.5663', '0.1839', '0.2671', '0.2496', '0.3499', '0.6356', '0.5008', '0.4529', '0.3954']","['0.4636', '0.4306', '0.3636', '0.2966', '0.3601', '0.3355', '0.3555', '0.4429', '0.4972', '0.4654']","['0.4253', '0.5663', '0.1839', '0.2671', '0.2496', '0.3499', '0.6356', '0.5008', '0.4529', '0.3954']","['0.4436', '0.4892', '0.2443', '0.2810', '0.2948', '0.3426', '0.4559', '0.4701', '0.4740', '0.4276']","['0.4253', '0.5663', '0.1839', '0.2671', '0.2496', '0.3499', '0.6356', '0.5008', '0.4529', '0.3954']","['0.9484', '0.9197', '0.9636', '0.9238', '0.9481', '0.9254', '0.8743', '0.9314', '0.9497', '0.9484']","[[242, 55, 35, 22, 8, 13, 11, 38, 108, 37], [29, 329, 2, 19, 4, 10, 24, 18, 48, 98], [44, 22, 112, 56, 97, 66, 124, 65, 6, 17], [11, 24, 29, 172, 26, 134, 181, 36, 8, 23], [36, 21, 46, 50, 157, 46, 163, 82, 10, 18], [7, 12, 35, 123, 28, 204, 86, 70, 8, 10], [5, 21, 19, 46, 64, 27, 375, 19, 3, 11], [12, 30, 11, 61, 43, 63, 49, 295, 7, 18], [107, 89, 14, 13, 4, 25, 15, 12, 269, 46], [29, 161, 5, 18, 5, 20, 27, 31, 74, 242]]","[4, 9, 2, 4, 0, 7, 9, 6, 7, 3, 8, 6, 8, 7, 1, 7, 3, 3, 7, 5, 3, 5, 9, 0, 9, 9, 8, 6, 0, 5, 9, 2]","[3, 5, 9, 0, 1, 1, 5, 3, 1, 6, 6, 7, 9, 3, 0, 9, 2, 3, 3, 2, 2, 3, 1, 7, 3, 3, 5, 7, 7, 9, 3, 5]"
6,"['0.4868', '0.5456', '0.2053', '0.2407', '0.3148', '0.3671', '0.5627', '0.4941', '0.4882', '0.4542']","['0.4308', '0.4676', '0.3666', '0.3312', '0.3607', '0.3627', '0.3943', '0.4612', '0.4778', '0.4270']","['0.4868', '0.5456', '0.2053', '0.2407', '0.3148', '0.3671', '0.5627', '0.4941', '0.4882', '0.4542']","['0.4571', '0.5036', '0.2632', '0.2788', '0.3362', '0.3649', '0.4637', '0.4770', '0.4829', '0.4402']","['0.4868', '0.5456', '0.2053', '0.2407', '0.3148', '0.3671', '0.5627', '0.4941', '0.4882', '0.4542']","['0.9326', '0.9334', '0.9599', '0.9416', '0.9346', '0.9306', '0.9057', '0.9372', '0.9414', '0.9308']","[[277, 41, 31, 12, 10, 14, 10, 29, 103, 42], [44, 317, 0, 13, 4, 4, 15, 17, 55, 112], [55, 25, 125, 40, 121, 61, 77, 62, 18, 25], [18, 21, 36, 155, 35, 129, 159, 41, 14, 36], [48, 19, 45, 47, 198, 46, 108, 78, 14, 26], [14, 15, 43, 99, 34, 214, 68, 58, 17, 21], [6, 20, 28, 40, 89, 26, 332, 20, 7, 22], [21, 28, 20, 40, 48, 58, 44, 291, 4, 35], [120, 68, 10, 10, 4, 18, 11, 9, 290, 54], [40, 124, 3, 12, 6, 20, 18, 26, 85, 278]]","[8, 3, 9, 5, 5, 2, 3, 4, 6, 5, 7, 9, 1, 8, 1, 8, 0, 3, 9, 8, 2, 7, 7, 7, 8, 2, 8, 8, 7, 7, 0, 4]","[4, 2, 2, 0, 8, 7, 2, 7, 2, 3, 9, 3, 7, 5, 5, 7, 0, 2, 2, 5, 4, 3, 9, 8, 5, 7, 5, 7, 8, 7, 1, 0]"
7,"['0.4675', '0.4974', '0.2463', '0.3137', '0.3037', '0.3310', '0.5136', '0.4856', '0.5135', '0.4592']","['0.4368', '0.5052', '0.3606', '0.3038', '0.3393', '0.3368', '0.4111', '0.4681', '0.4935', '0.4418']","['0.4675', '0.4974', '0.2463', '0.3137', '0.3037', '0.3310', '0.5136', '0.4856', '0.5135', '0.4592']","['0.4516', '0.5013', '0.2927', '0.3086', '0.3205', '0.3339', '0.4567', '0.4767', '0.5033', '0.4503']","['0.4675', '0.4974', '0.2463', '0.3137', '0.3037', '0.3310', '0.5136', '0.4856', '0.5135', '0.4592']","['0.9368', '0.9478', '0.9507', '0.9136', '0.9307', '0.9299', '0.9198', '0.9399', '0.9421', '0.9341']","[[266, 34, 31, 19, 15, 14, 10, 28, 109, 43], [40, 289, 1, 21, 9, 10, 14, 14, 61, 122], [48, 17, 150, 64, 120, 48, 68, 57, 15, 22], [20, 16, 44, 202, 34, 129, 123, 33, 16, 27], [42, 12, 56, 61, 191, 48, 108, 78, 12, 21], [15, 11, 52, 146, 33, 193, 50, 57, 11, 15], [9, 10, 32, 68, 95, 29, 303, 19, 5, 20], [23, 15, 29, 53, 55, 61, 31, 286, 5, 31], [109, 53, 15, 13, 4, 19, 13, 9, 305, 54], [37, 115, 6, 18, 7, 22, 17, 30, 79, 281]]","[4, 2, 0, 7, 5, 5, 3, 0, 4, 1, 8, 0, 0, 1, 7, 4, 9, 3, 1, 0, 7, 8, 3, 0, 6, 1, 6, 0, 8, 0, 3, 8]","[6, 0, 8, 3, 0, 5, 3, 8, 6, 4, 3, 6, 5, 8, 4, 3, 1, 3, 9, 6, 2, 6, 4, 6, 5, 6, 2, 9, 1, 5, 6, 2]"
8,"['0.4323', '0.5181', '0.2217', '0.2904', '0.2750', '0.3602', '0.5492', '0.4601', '0.5084', '0.4771']","['0.4497', '0.4681', '0.3571', '0.3101', '0.3589', '0.3231', '0.3759', '0.5113', '0.4959', '0.4195']","['0.4323', '0.5181', '0.2217', '0.2904', '0.2750', '0.3602', '0.5492', '0.4601', '0.5084', '0.4771']","['0.4409', '0.4918', '0.2736', '0.2999', '0.3114', '0.3406', '0.4463', '0.4844', '0.5021', '0.4465']","['0.4323', '0.5181', '0.2217', '0.2904', '0.2750', '0.3602', '0.5492', '0.4601', '0.5084', '0.4771']","['0.9446', '0.9369', '0.9549', '0.9223', '0.9425', '0.9188', '0.9006', '0.9521', '0.9432', '0.9250']","[[246, 40, 43, 19, 11, 12, 9, 26, 109, 54], [33, 301, 2, 18, 9, 13, 15, 7, 55, 128], [51, 28, 135, 60, 101, 68, 81, 46, 16, 23], [18, 13, 35, 187, 31, 142, 139, 29, 14, 36], [34, 14, 52, 58, 173, 52, 142, 65, 17, 22], [14, 18, 45, 122, 29, 210, 66, 45, 13, 21], [7, 14, 29, 61, 80, 34, 324, 15, 5, 21], [19, 21, 18, 47, 40, 78, 48, 271, 6, 41], [97, 66, 13, 13, 3, 18, 17, 7, 302, 58], [28, 128, 6, 18, 5, 23, 21, 19, 72, 292]]","[4, 4, 5, 5, 8, 9, 6, 6, 0, 8, 5, 1, 0, 4, 5, 5, 1, 5, 2, 8, 3, 7, 4, 7, 1, 4, 3, 1, 6, 4, 3, 7]","[4, 1, 9, 0, 4, 2, 5, 5, 3, 8, 7, 0, 3, 7, 0, 1, 3, 8, 5, 0, 6, 1, 3, 9, 9, 6, 9, 6, 3, 6, 5, 0]"
9,"['0.4692', '0.5370', '0.2348', '0.2686', '0.3068', '0.3654', '0.5424', '0.4499', '0.4529', '0.4265']","['0.4286', '0.4742', '0.3257', '0.3035', '0.3368', '0.3208', '0.3851', '0.4601', '0.5316', '0.4661']","['0.4692', '0.5370', '0.2348', '0.2686', '0.3068', '0.3654', '0.5424', '0.4499', '0.4529', '0.4265']","['0.4480', '0.5036', '0.2729', '0.2850', '0.3211', '0.3416', '0.4504', '0.4549', '0.4891', '0.4454']","['0.4692', '0.5370', '0.2348', '0.2686', '0.3068', '0.3654', '0.5424', '0.4499', '0.4529', '0.4265']","['0.9345', '0.9362', '0.9451', '0.9259', '0.9292', '0.9167', '0.9055', '0.9425', '0.9562', '0.9445']","[[267, 41, 36, 17, 20, 22, 11, 31, 87, 37], [47, 312, 4, 19, 12, 13, 17, 13, 38, 106], [55, 27, 143, 57, 117, 57, 76, 49, 11, 17], [19, 18, 51, 173, 41, 138, 138, 33, 12, 21], [32, 13, 65, 47, 193, 60, 123, 66, 14, 16], [15, 12, 50, 119, 34, 213, 61, 55, 12, 12], [7, 12, 34, 56, 87, 35, 320, 18, 4, 17], [17, 25, 30, 46, 48, 85, 43, 265, 5, 25], [120, 68, 15, 16, 9, 18, 17, 14, 269, 48], [44, 130, 11, 20, 12, 23, 25, 32, 54, 261]]","[5, 2, 3, 8, 9, 2, 4, 1, 6, 7, 8, 6, 8, 9, 2, 8, 2, 2, 9, 8, 5, 7, 4, 6, 1, 9, 3, 2, 2, 3, 6, 8]","[4, 4, 6, 0, 6, 2, 9, 4, 0, 5, 5, 5, 4, 4, 2, 4, 4, 6, 3, 9, 3, 7, 0, 2, 4, 2, 1, 4, 3, 2, 3, 1]"
