cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3427', '0.3959', '0.0033', '0.0839', '0.1176', '0.2196', '0.6915', '0.2496', '0.4276', '0.2958']","['0.3476', '0.3244', '0.6667', '0.2278', '0.1836', '0.2689', '0.2329', '0.2588', '0.3355', '0.3390']","['0.3427', '0.3959', '0.0033', '0.0839', '0.1176', '0.2196', '0.6915', '0.2496', '0.4276', '0.2958']","['0.3451', '0.3566', '0.0065', '0.1226', '0.1434', '0.2417', '0.3484', '0.2541', '0.3760', '0.3159']","['0.3427', '0.3959', '0.0033', '0.0839', '0.1176', '0.2196', '0.6915', '0.2496', '0.4276', '0.2958']","['0.9326', '0.9116', '0.9998', '0.9658', '0.9387', '0.9358', '0.7516', '0.9222', '0.9070', '0.9345']","[[195, 48, 0, 12, 7, 20, 32, 38, 173, 44], [21, 230, 0, 16, 8, 25, 95, 27, 100, 59], [87, 40, 2, 23, 78, 36, 226, 62, 25, 30], [43, 36, 0, 54, 58, 106, 228, 80, 15, 24], [23, 30, 1, 20, 74, 38, 333, 52, 30, 28], [39, 35, 0, 42, 51, 128, 182, 72, 18, 16], [19, 12, 0, 13, 42, 20, 408, 47, 4, 25], [19, 20, 0, 34, 69, 48, 170, 147, 22, 60], [98, 103, 0, 14, 4, 32, 15, 7, 254, 67], [17, 155, 0, 9, 12, 23, 63, 36, 116, 181]]",-1,-1
1,"['0.3445', '0.5628', '0.0443', '0.1335', '0.1129', '0.3877', '0.5593', '0.3616', '0.4226', '0.3742']","['0.3836', '0.3147', '0.3176', '0.2228', '0.3430', '0.2818', '0.3284', '0.3189', '0.3780', '0.3618']","['0.3445', '0.5628', '0.0443', '0.1335', '0.1129', '0.3877', '0.5593', '0.3616', '0.4226', '0.3742']","['0.3630', '0.4037', '0.0778', '0.1670', '0.1699', '0.3264', '0.4138', '0.3389', '0.3990', '0.3679']","['0.3445', '0.5628', '0.0443', '0.1335', '0.1129', '0.3877', '0.5593', '0.3616', '0.4226', '0.3742']","['0.9420', '0.8686', '0.9892', '0.9440', '0.9747', '0.8937', '0.8752', '0.9159', '0.9236', '0.9250']","[[196, 66, 9, 11, 4, 27, 14, 29, 157, 56], [20, 327, 0, 18, 0, 15, 35, 8, 83, 75], [67, 69, 27, 42, 42, 90, 137, 94, 17, 24], [29, 61, 18, 86, 23, 205, 112, 77, 5, 28], [31, 62, 8, 41, 71, 62, 219, 86, 22, 27], [23, 46, 12, 75, 15, 226, 75, 78, 12, 21], [10, 66, 5, 26, 20, 46, 330, 55, 3, 29], [19, 44, 4, 62, 31, 80, 59, 213, 13, 64], [103, 111, 1, 13, 1, 27, 4, 3, 251, 80], [13, 187, 1, 12, 0, 24, 20, 25, 101, 229]]","[2, 9, 1, 4, 1, 7, 7, 7, 6, 3, 1, 7, 0, 6, 6, 9, 0, 7, 4, 3, 9, 1, 5, 0, 0, 0, 8, 0, 6, 3, 6, 0]","[6, 0, 6, 0, 1, 7, 7, 2, 6, 2, 5, 7, 7, 3, 3, 5, 6, 1, 6, 8, 5, 5, 5, 7, 2, 1, 6, 4, 4, 3, 5, 4]"
2,"['0.3199', '0.6007', '0.1560', '0.0932', '0.2496', '0.5369', '0.5475', '0.3905', '0.4074', '0.3905']","['0.4323', '0.3966', '0.2819', '0.2500', '0.3230', '0.2770', '0.3613', '0.4331', '0.4672', '0.4245']","['0.3199', '0.6007', '0.1560', '0.0932', '0.2496', '0.5369', '0.5475', '0.3905', '0.4074', '0.3905']","['0.3677', '0.4778', '0.2008', '0.1357', '0.2816', '0.3654', '0.4353', '0.4107', '0.4353', '0.4068']","['0.3199', '0.6007', '0.1560', '0.0932', '0.2496', '0.5369', '0.5475', '0.3905', '0.4074', '0.3905']","['0.9560', '0.9020', '0.9551', '0.9664', '0.9387', '0.8492', '0.8945', '0.9444', '0.9489', '0.9399']","[[182, 76, 30, 6, 15, 35, 11, 29, 136, 49], [18, 349, 5, 23, 7, 9, 43, 16, 35, 76], [50, 41, 95, 18, 86, 143, 108, 43, 8, 17], [17, 29, 50, 60, 41, 276, 103, 42, 1, 25], [22, 26, 51, 16, 157, 91, 158, 68, 19, 21], [17, 16, 38, 38, 40, 313, 62, 40, 7, 12], [3, 21, 31, 36, 63, 72, 323, 24, 3, 14], [13, 25, 19, 14, 72, 131, 40, 230, 7, 38], [86, 123, 12, 6, 1, 33, 7, 12, 242, 72], [13, 174, 6, 23, 4, 27, 39, 27, 60, 239]]","[8, 3, 7, 7, 8, 3, 5, 3, 3, 7, 4, 0, 6, 8, 1, 2, 4, 1, 5, 8, 6, 8, 3, 4, 4, 9, 7, 8, 6, 9, 0, 7]","[5, 4, 7, 6, 4, 6, 4, 3, 3, 4, 5, 4, 4, 5, 0, 5, 6, 5, 7, 4, 1, 4, 1, 8, 7, 5, 5, 7, 8, 4, 3, 5]"
3,"['0.3814', '0.5336', '0.1576', '0.2500', '0.2289', '0.3945', '0.5102', '0.5110', '0.4663', '0.4036']","['0.4349', '0.4318', '0.3148', '0.2556', '0.3609', '0.3199', '0.4040', '0.3734', '0.4534', '0.4349']","['0.3814', '0.5336', '0.1576', '0.2500', '0.2289', '0.3945', '0.5102', '0.5110', '0.4663', '0.4036']","['0.4064', '0.4773', '0.2101', '0.2527', '0.2802', '0.3533', '0.4509', '0.4315', '0.4598', '0.4186']","['0.3814', '0.5336', '0.1576', '0.2500', '0.2289', '0.3945', '0.5102', '0.5110', '0.4663', '0.4036']","['0.9481', '0.9247', '0.9612', '0.9124', '0.9525', '0.9097', '0.9179', '0.9067', '0.9382', '0.9404']","[[217, 53, 25, 19, 15, 11, 7, 46, 131, 45], [17, 310, 4, 28, 2, 3, 39, 23, 61, 94], [58, 30, 96, 66, 76, 94, 78, 81, 10, 20], [20, 17, 48, 161, 22, 184, 93, 68, 8, 23], [31, 19, 43, 52, 144, 60, 127, 113, 21, 19], [26, 13, 37, 120, 25, 230, 35, 77, 9, 11], [6, 13, 23, 74, 69, 40, 301, 42, 3, 19], [15, 22, 17, 50, 39, 73, 29, 301, 10, 33], [98, 93, 6, 29, 4, 14, 4, 12, 277, 57], [11, 148, 6, 31, 3, 10, 32, 43, 81, 247]]","[3, 6, 6, 2, 5, 8, 5, 1, 7, 8, 1, 2, 8, 6, 5, 7, 0, 7, 0, 4, 9, 9, 9, 6, 2, 2, 8, 3, 0, 3, 8, 8]","[4, 4, 9, 6, 6, 9, 9, 4, 4, 3, 3, 6, 4, 5, 5, 5, 0, 2, 6, 0, 5, 2, 9, 2, 4, 0, 5, 6, 3, 8, 4, 8]"
4,"['0.3972', '0.6059', '0.1856', '0.1957', '0.2591', '0.3705', '0.6424', '0.4601', '0.5286', '0.3758']","['0.4738', '0.4513', '0.3333', '0.2917', '0.3446', '0.3273', '0.3623', '0.4421', '0.4604', '0.4618']","['0.3972', '0.6059', '0.1856', '0.1957', '0.2591', '0.3705', '0.6424', '0.4601', '0.5286', '0.3758']","['0.4321', '0.5173', '0.2384', '0.2342', '0.2958', '0.3475', '0.4633', '0.4509', '0.4922', '0.4144']","['0.3972', '0.6059', '0.1856', '0.1957', '0.2591', '0.3705', '0.6424', '0.4601', '0.5286', '0.3758']","['0.9538', '0.9210', '0.9581', '0.9429', '0.9423', '0.9180', '0.8767', '0.9368', '0.9319', '0.9503']","[[226, 49, 28, 17, 22, 11, 14, 32, 141, 29], [18, 352, 3, 13, 8, 3, 42, 17, 58, 67], [55, 35, 113, 44, 83, 91, 108, 44, 17, 19], [22, 18, 40, 126, 34, 177, 139, 48, 15, 25], [29, 22, 58, 32, 163, 42, 167, 73, 27, 16], [21, 13, 37, 87, 31, 216, 87, 61, 9, 21], [3, 17, 28, 43, 49, 30, 379, 23, 6, 12], [10, 20, 17, 30, 72, 71, 49, 271, 13, 36], [82, 89, 8, 22, 7, 11, 10, 8, 314, 43], [11, 165, 7, 18, 4, 8, 51, 36, 82, 230]]","[3, 6, 8, 5, 9, 5, 7, 4, 8, 9, 0, 6, 8, 2, 8, 8, 3, 6, 0, 7, 5, 9, 8, 3, 8, 6, 7, 5, 6, 5, 0, 8]","[1, 5, 1, 4, 5, 5, 8, 6, 5, 3, 4, 0, 2, 0, 3, 1, 4, 3, 2, 4, 6, 3, 5, 3, 1, 4, 7, 5, 3, 4, 7, 5]"
5,"['0.3884', '0.5680', '0.2841', '0.3152', '0.2528', '0.3328', '0.5508', '0.4754', '0.5253', '0.4167']","['0.5057', '0.4810', '0.3467', '0.3003', '0.3449', '0.3380', '0.3920', '0.4423', '0.4937', '0.4450']","['0.3884', '0.5680', '0.2841', '0.3152', '0.2528', '0.3328', '0.5508', '0.4754', '0.5253', '0.4167']","['0.4394', '0.5209', '0.3123', '0.3076', '0.2917', '0.3354', '0.4581', '0.4583', '0.5090', '0.4304']","['0.3884', '0.5680', '0.2841', '0.3152', '0.2528', '0.3328', '0.5508', '0.4754', '0.5253', '0.4167']","['0.9602', '0.9343', '0.9395', '0.9117', '0.9438', '0.9299', '0.9068', '0.9348', '0.9408', '0.9410']","[[221, 38, 34, 21, 24, 9, 11, 35, 138, 38], [14, 330, 6, 25, 5, 3, 43, 16, 50, 89], [48, 26, 173, 68, 78, 67, 75, 45, 14, 15], [13, 10, 50, 203, 27, 149, 106, 46, 10, 30], [29, 16, 90, 45, 159, 45, 119, 85, 22, 19], [16, 10, 50, 141, 28, 194, 58, 62, 6, 18], [3, 11, 43, 71, 71, 27, 325, 22, 4, 13], [11, 19, 30, 49, 57, 63, 37, 280, 6, 37], [69, 79, 9, 31, 7, 9, 11, 8, 312, 59], [13, 147, 14, 22, 5, 8, 44, 34, 70, 255]]","[8, 9, 9, 5, 7, 9, 0, 3, 2, 8, 9, 2, 1, 8, 4, 0, 1, 1, 0, 7, 0, 4, 3, 4, 1, 9, 2, 5, 4, 1, 2, 2]","[3, 7, 5, 6, 6, 5, 7, 3, 4, 6, 9, 3, 1, 2, 2, 0, 3, 7, 3, 0, 6, 1, 1, 4, 2, 5, 5, 5, 6, 2, 3, 4]"
6,"['0.4692', '0.5783', '0.3120', '0.2531', '0.2528', '0.3482', '0.5271', '0.4686', '0.5017', '0.4493']","['0.4541', '0.4752', '0.3276', '0.2942', '0.3549', '0.3412', '0.4307', '0.4654', '0.5210', '0.4290']","['0.4692', '0.5783', '0.3120', '0.2531', '0.2528', '0.3482', '0.5271', '0.4686', '0.5017', '0.4493']","['0.4615', '0.5217', '0.3196', '0.2721', '0.2953', '0.3447', '0.4741', '0.4670', '0.5111', '0.4389']","['0.4692', '0.5783', '0.3120', '0.2531', '0.2528', '0.3482', '0.5271', '0.4686', '0.5017', '0.4493']","['0.9409', '0.9315', '0.9277', '0.9270', '0.9462', '0.9276', '0.9240', '0.9414', '0.9493', '0.9321']","[[267, 36, 29, 18, 23, 8, 9, 32, 107, 40], [25, 336, 7, 20, 6, 2, 30, 9, 41, 105], [64, 27, 190, 48, 74, 66, 65, 45, 11, 19], [24, 11, 64, 163, 35, 162, 85, 46, 11, 43], [37, 15, 105, 39, 159, 43, 108, 78, 25, 20], [23, 13, 68, 113, 29, 203, 45, 56, 9, 24], [8, 19, 54, 71, 60, 25, 311, 23, 4, 15], [23, 22, 37, 42, 51, 61, 31, 276, 8, 38], [96, 80, 11, 20, 6, 11, 7, 3, 298, 62], [21, 148, 15, 20, 5, 14, 31, 25, 58, 275]]","[4, 8, 2, 4, 4, 7, 5, 7, 7, 1, 0, 4, 6, 5, 6, 3, 4, 1, 4, 8, 3, 9, 6, 0, 3, 0, 6, 2, 0, 2, 7, 8]","[7, 5, 3, 3, 3, 3, 3, 4, 0, 8, 3, 6, 6, 5, 2, 9, 0, 4, 5, 4, 6, 4, 2, 1, 3, 9, 9, 8, 5, 5, 2, 4]"
7,"['0.4921', '0.5198', '0.2726', '0.2019', '0.2464', '0.4065', '0.5746', '0.4567', '0.4663', '0.4542']","['0.4494', '0.4903', '0.3230', '0.2778', '0.3319', '0.3194', '0.4089', '0.4646', '0.5410', '0.4277']","['0.4921', '0.5198', '0.2726', '0.2019', '0.2464', '0.4065', '0.5746', '0.4567', '0.4663', '0.4542']","['0.4698', '0.5046', '0.2956', '0.2338', '0.2828', '0.3577', '0.4778', '0.4606', '0.5009', '0.4406']","['0.4921', '0.5198', '0.2726', '0.2019', '0.2464', '0.4065', '0.5746', '0.4567', '0.4663', '0.4542']","['0.9368', '0.9421', '0.9354', '0.9369', '0.9419', '0.9068', '0.9094', '0.9427', '0.9565', '0.9310']","[[280, 32, 29, 15, 22, 15, 13, 32, 90, 41], [36, 302, 11, 18, 7, 3, 33, 13, 40, 118], [67, 21, 166, 38, 78, 88, 84, 39, 9, 19], [19, 7, 58, 130, 36, 201, 103, 41, 8, 41], [37, 13, 93, 33, 155, 56, 122, 78, 23, 19], [21, 8, 60, 94, 30, 237, 58, 48, 5, 22], [4, 12, 44, 59, 54, 36, 339, 21, 5, 16], [23, 15, 27, 37, 68, 79, 31, 269, 6, 34], [109, 73, 10, 27, 11, 10, 10, 5, 277, 62], [27, 133, 16, 17, 6, 17, 36, 33, 49, 278]]","[6, 8, 3, 8, 7, 3, 8, 0, 6, 9, 5, 6, 0, 4, 2, 3, 0, 4, 1, 1, 4, 4, 2, 6, 9, 4, 2, 0, 8, 0, 9, 3]","[8, 3, 4, 2, 2, 2, 2, 3, 3, 7, 5, 2, 1, 2, 3, 2, 7, 3, 4, 6, 3, 6, 5, 3, 4, 7, 3, 0, 2, 4, 4, 9]"
8,"['0.4657', '0.5594', '0.2709', '0.2050', '0.2862', '0.3413', '0.5678', '0.4839', '0.4764', '0.4281']","['0.4609', '0.4603', '0.3254', '0.2739', '0.3279', '0.3437', '0.4022', '0.4531', '0.5202', '0.4396']","['0.4657', '0.5594', '0.2709', '0.2050', '0.2862', '0.3413', '0.5678', '0.4839', '0.4764', '0.4281']","['0.4633', '0.5051', '0.2957', '0.2345', '0.3056', '0.3425', '0.4708', '0.4680', '0.4974', '0.4338']","['0.4657', '0.5594', '0.2709', '0.2050', '0.2862', '0.3413', '0.5678', '0.4839', '0.4764', '0.4281']","['0.9429', '0.9297', '0.9366', '0.9347', '0.9313', '0.9299', '0.9079', '0.9364', '0.9517', '0.9380']","[[265, 37, 33, 19, 26, 11, 9, 35, 96, 38], [28, 325, 8, 17, 7, 1, 36, 16, 46, 97], [59, 25, 165, 40, 92, 62, 86, 47, 14, 19], [21, 11, 64, 132, 52, 162, 108, 44, 8, 42], [34, 19, 88, 25, 180, 48, 119, 77, 22, 17], [20, 10, 55, 109, 37, 199, 59, 62, 7, 25], [6, 15, 41, 64, 66, 18, 335, 25, 4, 16], [18, 22, 29, 31, 70, 59, 33, 285, 6, 36], [103, 88, 10, 26, 10, 10, 12, 8, 283, 44], [21, 154, 14, 19, 9, 9, 36, 30, 58, 262]]","[9, 7, 2, 9, 8, 0, 6, 3, 5, 1, 3, 9, 6, 9, 3, 7, 1, 6, 4, 8, 7, 0, 5, 9, 6, 4, 0, 2, 3, 5, 9, 2]","[3, 7, 1, 3, 6, 8, 4, 5, 7, 1, 5, 3, 2, 7, 7, 8, 0, 8, 4, 4, 4, 8, 7, 9, 2, 3, 2, 9, 8, 2, 6, 2]"
9,"['0.4464', '0.4957', '0.3153', '0.2189', '0.2639', '0.3551', '0.5441', '0.4295', '0.5185', '0.4918']","['0.4704', '0.4940', '0.3265', '0.2759', '0.3198', '0.3286', '0.4142', '0.4703', '0.5116', '0.4216']","['0.4464', '0.4957', '0.3153', '0.2189', '0.2639', '0.3551', '0.5441', '0.4295', '0.5185', '0.4918']","['0.4581', '0.4948', '0.3208', '0.2442', '0.2892', '0.3413', '0.4703', '0.4490', '0.5151', '0.4540']","['0.4464', '0.4957', '0.3153', '0.2189', '0.2639', '0.3551', '0.5441', '0.4295', '0.5185', '0.4918']","['0.9473', '0.9456', '0.9265', '0.9309', '0.9343', '0.9219', '0.9161', '0.9473', '0.9456', '0.9233']","[[254, 31, 38, 20, 25, 10, 9, 28, 108, 46], [24, 288, 12, 17, 9, 3, 34, 17, 51, 126], [60, 21, 192, 49, 79, 66, 69, 35, 16, 22], [21, 5, 62, 141, 51, 170, 96, 38, 19, 41], [31, 12, 106, 29, 166, 52, 115, 71, 27, 20], [24, 11, 64, 106, 36, 207, 50, 52, 6, 27], [8, 11, 54, 67, 53, 33, 321, 16, 4, 23], [23, 15, 34, 38, 78, 65, 31, 253, 10, 42], [81, 69, 9, 22, 13, 9, 10, 7, 308, 66], [14, 120, 17, 22, 9, 15, 40, 21, 53, 301]]","[5, 6, 3, 4, 1, 6, 8, 5, 8, 7, 8, 3, 1, 0, 1, 2, 2, 2, 8, 3, 4, 5, 9, 8, 4, 5, 5, 5, 1, 4, 3, 9]","[5, 9, 7, 7, 8, 5, 3, 9, 3, 7, 7, 3, 2, 3, 5, 6, 7, 3, 6, 6, 6, 3, 8, 5, 3, 2, 1, 4, 4, 9, 3, 4]"
