cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.4130', '0.3735', '0.0000', '0.1273', '0.0000', '0.2779', '0.7339', '0.2156', '0.2744', '0.3448']","['0.3386', '0.3001', '0.0000', '0.2097', '0.0000', '0.2718', '0.2151', '0.3113', '0.3081', '0.3287']","['0.4130', '0.3735', '0.0000', '0.1273', '0.0000', '0.2779', '0.7339', '0.2156', '0.2744', '0.3448']","['0.3721', '0.3328', '0.0000', '0.1585', '0.0000', '0.2748', '0.3327', '0.2548', '0.2903', '0.3365']","['0.4130', '0.3735', '0.0000', '0.1273', '0.0000', '0.2779', '0.7339', '0.2156', '0.2744', '0.3448']","['0.9155', '0.9066', '0.9994', '0.9423', '0.9998', '0.9199', '0.7079', '0.9481', '0.9323', '0.9200']","[[235, 57, 0, 23, 0, 18, 43, 23, 96, 74], [26, 217, 0, 6, 0, 20, 103, 17, 105, 87], [88, 56, 0, 49, 0, 52, 271, 39, 19, 35], [37, 31, 1, 82, 0, 135, 261, 58, 11, 28], [38, 33, 0, 32, 0, 57, 371, 51, 15, 32], [25, 30, 1, 76, 1, 162, 201, 48, 17, 22], [18, 20, 0, 37, 0, 33, 433, 23, 3, 23], [25, 42, 1, 62, 0, 63, 203, 127, 14, 52], [173, 100, 0, 17, 0, 34, 25, 4, 163, 78], [29, 137, 0, 7, 0, 22, 102, 18, 86, 211]]",-1,-1
1,"['0.4130', '0.3373', '0.0131', '0.1661', '0.1065', '0.3362', '0.7102', '0.4516', '0.3906', '0.4592']","['0.4296', '0.3960', '0.5000', '0.2655', '0.2702', '0.3421', '0.2814', '0.3256', '0.3473', '0.3777']","['0.4130', '0.3373', '0.0131', '0.1661', '0.1065', '0.3362', '0.7102', '0.4516', '0.3906', '0.4592']","['0.4211', '0.3643', '0.0256', '0.2044', '0.1528', '0.3391', '0.4031', '0.3784', '0.3677', '0.4145']","['0.4130', '0.3373', '0.0131', '0.1661', '0.1065', '0.3362', '0.7102', '0.4516', '0.3906', '0.4592']","['0.9426', '0.9448', '0.9985', '0.9447', '0.9663', '0.9304', '0.8022', '0.8982', '0.9193', '0.9141']","[[235, 42, 3, 12, 8, 23, 28, 46, 117, 55], [12, 196, 0, 16, 2, 7, 45, 17, 127, 159], [68, 24, 8, 56, 60, 42, 206, 109, 17, 19], [15, 12, 2, 107, 26, 147, 189, 98, 13, 35], [35, 16, 0, 48, 67, 32, 285, 104, 12, 30], [17, 5, 0, 72, 21, 196, 138, 96, 17, 21], [10, 7, 1, 31, 22, 35, 419, 47, 3, 15], [18, 13, 1, 33, 38, 45, 112, 266, 22, 41], [121, 82, 0, 13, 2, 30, 15, 11, 232, 88], [16, 98, 1, 15, 2, 16, 52, 23, 108, 281]]","[2, 3, 0, 9, 7, 2, 1, 5, 1, 3, 4, 0, 5, 9, 2, 8, 6, 0, 9, 0, 9, 4, 4, 6, 3, 2, 1, 9, 8, 9, 0, 5]","[3, 1, 7, 1, 1, 5, 2, 4, 5, 6, 5, 9, 6, 5, 5, 0, 3, 9, 4, 5, 8, 0, 5, 5, 2, 2, 0, 9, 8, 6, 5, 7]"
2,"['0.4253', '0.5232', '0.1002', '0.2174', '0.1415', '0.3362', '0.6881', '0.4703', '0.4158', '0.3497']","['0.4276', '0.3963', '0.3280', '0.2811', '0.3134', '0.3570', '0.3184', '0.4328', '0.3519', '0.4015']","['0.4253', '0.5232', '0.1002', '0.2174', '0.1415', '0.3362', '0.6881', '0.4703', '0.4158', '0.3497']","['0.4264', '0.4510', '0.1535', '0.2452', '0.1950', '0.3463', '0.4354', '0.4508', '0.3812', '0.3738']","['0.4253', '0.5232', '0.1002', '0.2174', '0.1415', '0.3362', '0.6881', '0.4703', '0.4158', '0.3497']","['0.9403', '0.9146', '0.9768', '0.9332', '0.9637', '0.9348', '0.8394', '0.9329', '0.9158', '0.9408']","[[242, 50, 13, 18, 11, 14, 25, 32, 122, 42], [10, 304, 0, 14, 6, 1, 33, 13, 111, 89], [74, 34, 61, 58, 63, 41, 173, 71, 21, 13], [19, 22, 25, 140, 13, 153, 171, 55, 14, 32], [47, 25, 37, 42, 89, 38, 236, 75, 20, 20], [20, 9, 22, 94, 22, 196, 117, 61, 24, 18], [7, 12, 15, 50, 26, 26, 406, 27, 7, 14], [19, 19, 9, 46, 50, 46, 66, 277, 24, 33], [116, 111, 2, 13, 3, 23, 13, 8, 247, 58], [12, 181, 2, 23, 1, 11, 35, 21, 112, 214]]","[9, 5, 4, 2, 6, 4, 8, 2, 4, 4, 2, 6, 0, 5, 8, 0, 6, 4, 8, 4, 8, 6, 6, 2, 4, 9, 5, 6, 9, 0, 4, 9]","[3, 5, 7, 6, 6, 3, 0, 0, 4, 2, 2, 2, 1, 6, 9, 4, 9, 7, 0, 7, 3, 7, 7, 7, 6, 4, 5, 0, 0, 5, 3, 0]"
3,"['0.3884', '0.4957', '0.2332', '0.2469', '0.2194', '0.4168', '0.6254', '0.4890', '0.4680', '0.3709']","['0.4889', '0.4848', '0.3613', '0.3130', '0.3710', '0.3123', '0.3514', '0.4254', '0.4088', '0.4577']","['0.3884', '0.4957', '0.2332', '0.2469', '0.2194', '0.4168', '0.6254', '0.4890', '0.4680', '0.3709']","['0.4329', '0.4902', '0.2834', '0.2760', '0.2757', '0.3571', '0.4500', '0.4550', '0.4364', '0.4097']","['0.3884', '0.4957', '0.2332', '0.2469', '0.2194', '0.4168', '0.6254', '0.4890', '0.4680', '0.3709']","['0.9575', '0.9435', '0.9534', '0.9348', '0.9564', '0.9012', '0.8741', '0.9281', '0.9256', '0.9501']","[[221, 33, 24, 22, 17, 26, 25, 37, 132, 32], [8, 288, 6, 16, 11, 9, 39, 25, 93, 86], [52, 23, 142, 61, 61, 65, 118, 65, 14, 8], [11, 6, 39, 159, 18, 182, 145, 57, 6, 21], [32, 17, 76, 42, 138, 66, 159, 71, 16, 12], [11, 5, 31, 93, 36, 243, 84, 61, 11, 8], [4, 6, 44, 46, 26, 56, 369, 26, 4, 9], [13, 13, 16, 31, 56, 79, 53, 288, 16, 24], [93, 68, 7, 12, 6, 32, 18, 11, 278, 69], [7, 135, 8, 26, 3, 20, 40, 36, 110, 227]]","[9, 8, 8, 8, 6, 8, 6, 1, 1, 7, 5, 1, 6, 6, 0, 3, 8, 3, 6, 0, 1, 7, 3, 2, 0, 8, 6, 5, 2, 5, 5, 3]","[8, 4, 3, 9, 0, 9, 9, 2, 5, 0, 6, 2, 2, 7, 4, 5, 0, 6, 4, 3, 5, 5, 6, 9, 0, 2, 1, 0, 0, 5, 3, 7]"
4,"['0.3726', '0.5164', '0.2496', '0.3292', '0.1510', '0.3705', '0.6102', '0.4958', '0.5387', '0.3922']","['0.4896', '0.4847', '0.3385', '0.3104', '0.4043', '0.3570', '0.3677', '0.4570', '0.3941', '0.4396']","['0.3726', '0.5164', '0.2496', '0.3292', '0.1510', '0.3705', '0.6102', '0.4958', '0.5387', '0.3922']","['0.4232', '0.5000', '0.2873', '0.3195', '0.2199', '0.3636', '0.4589', '0.4756', '0.4552', '0.4145']","['0.3726', '0.5164', '0.2496', '0.3292', '0.1510', '0.3705', '0.6102', '0.4958', '0.5387', '0.3922']","['0.9593', '0.9411', '0.9449', '0.9121', '0.9739', '0.9282', '0.8856', '0.9359', '0.9090', '0.9432']","[[212, 32, 35, 24, 16, 11, 19, 24, 162, 34], [6, 300, 8, 16, 6, 4, 28, 16, 106, 91], [48, 29, 152, 82, 33, 58, 116, 58, 19, 14], [12, 10, 41, 212, 11, 132, 129, 54, 12, 31], [30, 14, 89, 54, 95, 56, 169, 73, 28, 21], [9, 9, 37, 125, 15, 216, 72, 67, 18, 15], [3, 13, 43, 75, 16, 42, 360, 23, 6, 9], [12, 19, 26, 55, 39, 60, 40, 292, 18, 28], [89, 59, 11, 16, 2, 13, 13, 8, 320, 63], [12, 134, 7, 24, 2, 13, 33, 24, 123, 240]]","[7, 0, 1, 8, 2, 3, 1, 0, 3, 6, 1, 2, 9, 7, 0, 1, 7, 8, 2, 9, 4, 7, 7, 1, 5, 1, 9, 4, 1, 0, 2, 8]","[7, 4, 5, 6, 7, 6, 1, 3, 7, 2, 3, 8, 6, 1, 5, 5, 6, 3, 4, 4, 4, 5, 9, 2, 1, 5, 2, 5, 2, 1, 4, 0]"
5,"['0.4165', '0.5680', '0.2332', '0.2780', '0.2099', '0.3602', '0.6559', '0.5008', '0.4916', '0.2925']","['0.4979', '0.4714', '0.3430', '0.2988', '0.3729', '0.3404', '0.3452', '0.4313', '0.4485', '0.4661']","['0.4165', '0.5680', '0.2332', '0.2780', '0.2099', '0.3602', '0.6559', '0.5008', '0.4916', '0.2925']","['0.4536', '0.5152', '0.2776', '0.2880', '0.2686', '0.3500', '0.4524', '0.4635', '0.4691', '0.3594']","['0.4165', '0.5680', '0.2332', '0.2780', '0.2099', '0.3602', '0.6559', '0.5008', '0.4916', '0.2925']","['0.9560', '0.9317', '0.9495', '0.9216', '0.9587', '0.9249', '0.8643', '0.9281', '0.9336', '0.9620']","[[237, 35, 27, 19, 19, 15, 28, 32, 135, 22], [8, 330, 12, 19, 9, 7, 35, 22, 73, 66], [52, 32, 142, 68, 49, 54, 127, 69, 10, 6], [11, 7, 47, 179, 16, 149, 153, 59, 6, 17], [33, 16, 75, 47, 132, 40, 191, 70, 17, 8], [13, 5, 32, 120, 33, 210, 84, 66, 12, 8], [4, 8, 36, 56, 29, 39, 387, 19, 3, 9], [10, 16, 23, 49, 56, 64, 47, 295, 10, 19], [96, 72, 13, 15, 5, 21, 16, 14, 292, 50], [12, 179, 7, 27, 6, 18, 53, 38, 93, 179]]","[5, 1, 5, 1, 2, 9, 6, 4, 2, 0, 1, 3, 5, 1, 3, 8, 4, 7, 1, 2, 0, 4, 1, 9, 7, 9, 3, 6, 5, 1, 8, 2]","[4, 5, 0, 3, 3, 0, 9, 1, 7, 3, 4, 0, 6, 1, 4, 9, 2, 4, 6, 5, 9, 3, 6, 4, 2, 9, 4, 9, 1, 6, 7, 3]"
6,"['0.4095', '0.5508', '0.2102', '0.2904', '0.2480', '0.3825', '0.6153', '0.5535', '0.4848', '0.3350']","['0.4698', '0.4878', '0.3754', '0.3021', '0.3474', '0.3474', '0.3750', '0.4478', '0.4465', '0.4496']","['0.4095', '0.5508', '0.2102', '0.2904', '0.2480', '0.3825', '0.6153', '0.5535', '0.4848', '0.3350']","['0.4376', '0.5174', '0.2695', '0.2961', '0.2894', '0.3641', '0.4660', '0.4951', '0.4649', '0.3839']","['0.4095', '0.5508', '0.2102', '0.2904', '0.2480', '0.3825', '0.6153', '0.5535', '0.4848', '0.3350']","['0.9516', '0.9380', '0.9605', '0.9193', '0.9454', '0.9227', '0.8882', '0.9257', '0.9340', '0.9534']","[[233, 35, 20, 22, 26, 15, 21, 30, 135, 32], [8, 320, 12, 18, 12, 5, 35, 23, 73, 75], [61, 25, 128, 67, 76, 52, 108, 69, 14, 9], [14, 5, 40, 187, 31, 145, 130, 64, 5, 23], [37, 16, 58, 50, 156, 57, 160, 68, 17, 10], [13, 4, 31, 118, 34, 223, 64, 75, 11, 10], [6, 8, 23, 56, 47, 57, 363, 19, 3, 8], [12, 13, 17, 50, 51, 59, 31, 326, 7, 23], [95, 69, 10, 24, 8, 16, 13, 10, 288, 61], [17, 161, 2, 27, 8, 13, 43, 44, 92, 205]]","[0, 3, 6, 9, 0, 3, 3, 7, 6, 0, 6, 7, 4, 3, 3, 1, 4, 1, 9, 2, 2, 5, 0, 0, 7, 2, 9, 4, 0, 7, 0, 4]","[4, 9, 7, 4, 0, 3, 9, 6, 5, 4, 4, 6, 3, 5, 2, 6, 4, 2, 3, 5, 3, 4, 4, 5, 8, 5, 5, 6, 8, 7, 2, 9]"
7,"['0.4130', '0.5491', '0.3005', '0.2904', '0.2194', '0.3997', '0.5610', '0.5331', '0.4747', '0.3660']","['0.4672', '0.5000', '0.3395', '0.3066', '0.3622', '0.3338', '0.4007', '0.4687', '0.4600', '0.4291']","['0.4130', '0.5491', '0.3005', '0.2904', '0.2194', '0.3997', '0.5610', '0.5331', '0.4747', '0.3660']","['0.4384', '0.5234', '0.3188', '0.2982', '0.2733', '0.3638', '0.4675', '0.4988', '0.4673', '0.3951']","['0.4130', '0.5491', '0.3005', '0.2904', '0.2194', '0.3997', '0.5610', '0.5331', '0.4747', '0.3660']","['0.9507', '0.9411', '0.9340', '0.9210', '0.9548', '0.9142', '0.9085', '0.9342', '0.9388', '0.9447']","[[235, 39, 32, 20, 25, 15, 15, 29, 124, 35], [16, 319, 11, 18, 12, 12, 28, 18, 59, 88], [49, 26, 183, 66, 46, 62, 95, 58, 13, 11], [9, 5, 57, 187, 26, 158, 106, 59, 9, 28], [35, 11, 97, 50, 138, 61, 140, 65, 17, 15], [11, 6, 57, 114, 25, 233, 48, 63, 11, 15], [5, 7, 43, 63, 40, 67, 331, 18, 3, 13], [8, 12, 37, 47, 48, 63, 25, 314, 10, 25], [103, 68, 12, 19, 9, 16, 8, 9, 282, 68], [32, 145, 10, 26, 12, 11, 30, 37, 85, 224]]","[0, 3, 7, 3, 7, 8, 6, 2, 5, 5, 4, 0, 6, 9, 1, 2, 9, 8, 5, 4, 8, 4, 3, 4, 4, 8, 2, 5, 8, 7, 7, 2]","[0, 5, 9, 0, 1, 0, 4, 8, 6, 3, 3, 5, 1, 9, 2, 7, 6, 5, 0, 9, 0, 2, 3, 9, 4, 4, 1, 2, 3, 5, 5, 2]"
8,"['0.4165', '0.5972', '0.2906', '0.2671', '0.2560', '0.3551', '0.5356', '0.5705', '0.5219', '0.3366']","['0.4438', '0.4753', '0.3498', '0.3251', '0.3433', '0.3600', '0.4197', '0.4596', '0.4397', '0.4402']","['0.4165', '0.5972', '0.2906', '0.2671', '0.2560', '0.3551', '0.5356', '0.5705', '0.5219', '0.3366']","['0.4297', '0.5294', '0.3175', '0.2933', '0.2933', '0.3575', '0.4706', '0.5091', '0.4773', '0.3815']","['0.4165', '0.5972', '0.2906', '0.2671', '0.2560', '0.3551', '0.5356', '0.5705', '0.5219', '0.3366']","['0.9453', '0.9293', '0.9390', '0.9333', '0.9427', '0.9321', '0.9192', '0.9270', '0.9269', '0.9514']","[[237, 43, 26, 18, 24, 16, 14, 28, 140, 23], [20, 347, 8, 12, 8, 8, 22, 17, 74, 65], [51, 37, 177, 63, 69, 48, 78, 59, 14, 13], [15, 10, 61, 172, 37, 138, 98, 69, 12, 32], [45, 13, 84, 42, 161, 49, 118, 79, 21, 17], [11, 12, 55, 94, 40, 207, 51, 75, 18, 20], [11, 13, 47, 59, 53, 51, 316, 22, 5, 13], [10, 15, 33, 39, 51, 40, 24, 336, 13, 28], [105, 69, 8, 13, 12, 10, 5, 11, 310, 51], [29, 171, 7, 17, 14, 8, 27, 35, 98, 206]]","[8, 3, 7, 6, 5, 1, 6, 8, 3, 2, 1, 0, 6, 5, 3, 0, 8, 8, 2, 3, 8, 5, 9, 0, 8, 5, 0, 1, 8, 0, 1, 1]","[7, 9, 5, 9, 8, 2, 5, 6, 3, 6, 5, 9, 7, 7, 5, 2, 8, 7, 9, 6, 5, 6, 7, 2, 3, 6, 3, 3, 8, 5, 3, 9]"
9,"['0.3937', '0.5198', '0.2118', '0.2717', '0.3132', '0.4134', '0.5153', '0.5314', '0.5589', '0.3824']","['0.4716', '0.5084', '0.3544', '0.3012', '0.3621', '0.3188', '0.4349', '0.4845', '0.4145', '0.4333']","['0.3937', '0.5198', '0.2118', '0.2717', '0.3132', '0.4134', '0.5153', '0.5314', '0.5589', '0.3824']","['0.4291', '0.5140', '0.2652', '0.2857', '0.3359', '0.3600', '0.4717', '0.5069', '0.4760', '0.4062']","['0.3937', '0.5198', '0.2118', '0.2717', '0.3132', '0.4134', '0.5153', '0.5314', '0.5589', '0.3824']","['0.9538', '0.9461', '0.9564', '0.9242', '0.9354', '0.9049', '0.9270', '0.9385', '0.9132', '0.9432']","[[224, 29, 24, 18, 25, 23, 13, 24, 160, 29], [17, 302, 9, 14, 16, 12, 26, 12, 89, 84], [47, 29, 129, 71, 92, 66, 80, 51, 27, 17], [10, 7, 45, 175, 29, 178, 85, 65, 16, 34], [37, 14, 56, 50, 197, 68, 103, 61, 23, 20], [8, 11, 40, 106, 40, 241, 39, 60, 21, 17], [9, 10, 24, 68, 62, 74, 304, 20, 5, 14], [7, 14, 27, 39, 54, 64, 23, 313, 17, 31], [91, 48, 7, 16, 12, 16, 3, 9, 332, 60], [25, 130, 3, 24, 17, 14, 23, 31, 111, 234]]","[9, 1, 2, 4, 8, 4, 5, 6, 9, 9, 8, 8, 5, 5, 0, 3, 8, 5, 4, 0, 3, 3, 0, 1, 5, 4, 0, 5, 1, 1, 7, 5]","[6, 1, 3, 8, 2, 7, 2, 1, 5, 3, 7, 3, 3, 4, 4, 1, 7, 8, 7, 2, 3, 5, 3, 7, 9, 7, 5, 8, 7, 5, 4, 9]"
