cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label
0,"['0.3866', '0.3735', '0.0361', '0.0435', '0.0016', '0.2281', '0.6610', '0.2190', '0.3199', '0.5000']","['0.3679', '0.2921', '0.2391', '0.2569', '0.2500', '0.2720', '0.2102', '0.2087', '0.3276', '0.3355']","['0.3866', '0.3735', '0.0361', '0.0435', '0.0016', '0.2281', '0.6610', '0.2190', '0.3199', '0.5000']","['0.3770', '0.3278', '0.0628', '0.0744', '0.0032', '0.2481', '0.3190', '0.2138', '0.3237', '0.4016']","['0.3866', '0.3735', '0.0361', '0.0435', '0.0016', '0.2281', '0.6610', '0.2190', '0.3199', '0.5000']","['0.9304', '0.9029', '0.9870', '0.9849', '0.9994', '0.9343', '0.7292', '0.9096', '0.9279', '0.8875']","[[220, 62, 7, 4, 0, 11, 21, 32, 126, 86], [17, 217, 1, 2, 0, 16, 51, 39, 98, 140], [80, 53, 22, 15, 1, 52, 267, 51, 27, 41], [31, 46, 12, 28, 0, 113, 266, 105, 9, 34], [37, 27, 8, 16, 1, 34, 391, 55, 21, 39], [26, 58, 17, 18, 0, 133, 227, 70, 9, 25], [14, 30, 7, 11, 2, 44, 390, 72, 4, 16], [13, 61, 12, 10, 0, 51, 199, 129, 19, 95], [139, 87, 2, 5, 0, 19, 10, 12, 190, 130], [21, 102, 4, 0, 0, 16, 33, 53, 77, 306]]",-1,-1
1,"['0.3392', '0.6334', '0.1461', '0.0140', '0.3386', '0.3979', '0.2000', '0.3447', '0.4108', '0.4951']","['0.3876', '0.3662', '0.1882', '0.3103', '0.2669', '0.2937', '0.2719', '0.3279', '0.4273', '0.3870']","['0.3392', '0.6334', '0.1461', '0.0140', '0.3386', '0.3979', '0.2000', '0.3447', '0.4108', '0.4951']","['0.3618', '0.4641', '0.1645', '0.0267', '0.2985', '0.3379', '0.2305', '0.3361', '0.4189', '0.4344']","['0.3392', '0.6334', '0.1461', '0.0140', '0.3386', '0.3979', '0.2000', '0.3447', '0.4108', '0.4951']","['0.9438', '0.8825', '0.9288', '0.9963', '0.8911', '0.8970', '0.9416', '0.9231', '0.9395', '0.9109']","[[193, 76, 16, 1, 5, 22, 7, 31, 146, 72], [7, 368, 6, 1, 3, 4, 12, 12, 40, 128], [70, 58, 89, 3, 151, 79, 55, 59, 21, 24], [24, 38, 84, 9, 99, 206, 50, 84, 12, 38], [36, 26, 82, 6, 213, 64, 98, 59, 24, 21], [21, 46, 69, 4, 66, 232, 43, 67, 11, 24], [17, 46, 49, 4, 213, 63, 118, 66, 2, 12], [19, 59, 61, 1, 38, 84, 47, 203, 16, 61], [104, 101, 8, 0, 1, 27, 2, 7, 244, 100], [7, 187, 9, 0, 9, 9, 2, 31, 55, 303]]","[1, 9, 8, 3, 4, 4, 4, 1, 7, 4, 7, 6, 6, 1, 4, 3, 5, 5, 4, 5, 8, 2, 2, 8, 4, 2, 0, 1, 1, 9, 5, 0]","[8, 5, 0, 6, 1, 1, 0, 4, 3, 3, 4, 7, 5, 8, 7, 5, 5, 4, 0, 6, 4, 2, 5, 3, 6, 1, 3, 3, 1, 5, 5, 0]"
2,"['0.3954', '0.5663', '0.0952', '0.1071', '0.4229', '0.4048', '0.4424', '0.4346', '0.3434', '0.4330']","['0.4004', '0.4955', '0.2132', '0.2371', '0.2803', '0.3533', '0.3376', '0.3342', '0.4503', '0.4402']","['0.3954', '0.5663', '0.0952', '0.1071', '0.4229', '0.4048', '0.4424', '0.4346', '0.3434', '0.4330']","['0.3979', '0.5285', '0.1317', '0.1476', '0.3371', '0.3773', '0.3830', '0.3779', '0.3897', '0.4366']","['0.3954', '0.5663', '0.0952', '0.1071', '0.4229', '0.4048', '0.4424', '0.4346', '0.3434', '0.4330']","['0.9379', '0.9382', '0.9603', '0.9586', '0.8728', '0.9203', '0.9054', '0.9057', '0.9539', '0.9375']","[[225, 48, 15, 16, 10, 19, 13, 50, 118, 55], [9, 329, 4, 5, 2, 5, 43, 21, 38, 125], [63, 27, 58, 44, 201, 50, 74, 70, 13, 9], [20, 9, 40, 69, 136, 171, 100, 84, 7, 8], [42, 7, 39, 41, 266, 43, 101, 70, 13, 7], [17, 6, 37, 50, 80, 236, 71, 80, 4, 2], [12, 12, 29, 29, 162, 40, 261, 39, 2, 4], [15, 10, 30, 25, 86, 68, 71, 256, 6, 22], [141, 69, 11, 10, 3, 24, 9, 18, 204, 105], [18, 147, 9, 2, 3, 12, 30, 78, 48, 265]]","[1, 4, 3, 6, 6, 9, 7, 9, 1, 1, 9, 9, 5, 2, 1, 7, 8, 3, 4, 7, 9, 3, 7, 4, 8, 4, 1, 1, 1, 4, 4, 1]","[4, 6, 3, 2, 7, 6, 3, 5, 6, 2, 3, 4, 4, 6, 4, 5, 4, 6, 5, 6, 7, 5, 3, 3, 2, 3, 4, 2, 4, 4, 7, 4]"
3,"['0.3849', '0.5645', '0.1823', '0.1615', '0.2925', '0.4322', '0.4712', '0.4550', '0.4747', '0.5278']","['0.4101', '0.4713', '0.2440', '0.2857', '0.3478', '0.3585', '0.3872', '0.4123', '0.4490', '0.4467']","['0.3849', '0.5645', '0.1823', '0.1615', '0.2925', '0.4322', '0.4712', '0.4550', '0.4747', '0.5278']","['0.3971', '0.5137', '0.2086', '0.2063', '0.3178', '0.3919', '0.4251', '0.4326', '0.4615', '0.4839']","['0.3849', '0.5645', '0.1823', '0.1615', '0.2925', '0.4322', '0.4712', '0.4550', '0.4747', '0.5278']","['0.9420', '0.9321', '0.9362', '0.9515', '0.9358', '0.9167', '0.9187', '0.9294', '0.9360', '0.9258']","[[219, 44, 27, 14, 9, 11, 7, 31, 153, 54], [10, 328, 6, 2, 0, 5, 27, 8, 46, 149], [65, 31, 111, 44, 126, 50, 84, 62, 22, 14], [18, 15, 76, 104, 51, 184, 95, 69, 10, 22], [43, 12, 76, 46, 184, 52, 112, 68, 18, 18], [16, 14, 55, 65, 39, 252, 46, 70, 9, 17], [13, 28, 44, 49, 82, 49, 278, 31, 7, 9], [19, 26, 43, 30, 36, 75, 46, 268, 11, 35], [115, 65, 13, 5, 1, 14, 6, 11, 282, 82], [16, 133, 4, 5, 1, 11, 17, 32, 70, 323]]","[0, 2, 6, 1, 8, 9, 1, 6, 7, 2, 8, 6, 7, 4, 7, 7, 6, 6, 9, 1, 4, 7, 6, 3, 7, 9, 7, 1, 9, 2, 7, 4]","[7, 5, 5, 5, 0, 2, 6, 9, 1, 6, 6, 4, 3, 7, 2, 5, 6, 7, 4, 5, 4, 9, 6, 0, 6, 6, 4, 6, 5, 6, 3, 7]"
4,"['0.3673', '0.5370', '0.1724', '0.1273', '0.3959', '0.4683', '0.4542', '0.4754', '0.4343', '0.4918']","['0.4139', '0.5342', '0.2853', '0.2485', '0.3026', '0.3400', '0.3988', '0.3810', '0.4717', '0.4755']","['0.3673', '0.5370', '0.1724', '0.1273', '0.3959', '0.4683', '0.4542', '0.4754', '0.4343', '0.4918']","['0.3892', '0.5356', '0.2149', '0.1684', '0.3430', '0.3939', '0.4247', '0.4230', '0.4522', '0.4835']","['0.3673', '0.5370', '0.1724', '0.1273', '0.3959', '0.4683', '0.4542', '0.4754', '0.4343', '0.4918']","['0.9455', '0.9498', '0.9512', '0.9537', '0.8931', '0.9022', '0.9253', '0.9159', '0.9465', '0.9384']","[[209, 39, 36, 17, 11, 21, 9, 42, 137, 48], [17, 312, 6, 5, 1, 10, 37, 17, 45, 131], [49, 17, 105, 39, 184, 64, 61, 63, 13, 14], [14, 6, 53, 82, 106, 208, 88, 67, 6, 14], [30, 6, 50, 42, 249, 48, 87, 88, 18, 11], [12, 7, 37, 58, 63, 273, 43, 81, 3, 6], [10, 17, 29, 43, 133, 53, 268, 29, 1, 7], [15, 10, 33, 22, 71, 84, 43, 280, 6, 25], [132, 50, 13, 14, 2, 24, 11, 14, 258, 76], [17, 120, 6, 8, 3, 18, 25, 54, 60, 301]]","[9, 7, 0, 6, 6, 0, 5, 9, 5, 7, 4, 5, 4, 8, 3, 0, 8, 7, 4, 1, 6, 1, 0, 3, 4, 0, 0, 9, 8, 4, 8, 5]","[5, 6, 1, 1, 5, 5, 6, 1, 2, 8, 2, 2, 2, 8, 5, 5, 2, 5, 5, 3, 2, 2, 5, 8, 3, 4, 3, 7, 7, 3, 6, 7]"
5,"['0.3814', '0.5577', '0.1741', '0.2174', '0.4022', '0.4717', '0.4475', '0.4567', '0.5202', '0.5000']","['0.4280', '0.5201', '0.2969', '0.3004', '0.3252', '0.3819', '0.4430', '0.4243', '0.4498', '0.4842']","['0.3814', '0.5577', '0.1741', '0.2174', '0.4022', '0.4717', '0.4475', '0.4567', '0.5202', '0.5000']","['0.4033', '0.5382', '0.2195', '0.2523', '0.3596', '0.4221', '0.4452', '0.4399', '0.4824', '0.4920']","['0.3814', '0.5577', '0.1741', '0.2174', '0.4022', '0.4717', '0.4475', '0.4567', '0.5202', '0.5000']","['0.9466', '0.9448', '0.9534', '0.9391', '0.9023', '0.9179', '0.9386', '0.9325', '0.9301', '0.9395']","[[217, 40, 32, 16, 12, 11, 7, 33, 161, 40], [16, 324, 3, 6, 4, 5, 31, 11, 54, 127], [49, 22, 106, 56, 168, 56, 55, 57, 25, 15], [13, 11, 53, 140, 82, 184, 69, 60, 14, 18], [38, 7, 50, 50, 253, 42, 75, 75, 24, 15], [17, 9, 34, 82, 53, 275, 38, 62, 5, 8], [10, 19, 28, 54, 128, 48, 264, 20, 11, 8], [12, 11, 35, 37, 73, 82, 28, 269, 12, 30], [120, 50, 12, 13, 3, 8, 8, 6, 309, 65], [15, 130, 4, 12, 2, 9, 21, 41, 72, 306]]","[4, 1, 0, 2, 3, 0, 3, 4, 8, 4, 2, 3, 3, 9, 5, 4, 5, 0, 8, 9, 2, 8, 3, 5, 7, 6, 3, 6, 8, 8, 5, 7]","[3, 3, 2, 3, 5, 3, 3, 6, 3, 5, 7, 3, 6, 8, 4, 5, 3, 3, 4, 0, 0, 5, 6, 5, 4, 2, 2, 2, 4, 5, 0, 3]"
6,"['0.3902', '0.5783', '0.1511', '0.2065', '0.3704', '0.4871', '0.4525', '0.4567', '0.5556', '0.5180']","['0.4237', '0.5030', '0.3016', '0.3079', '0.3343', '0.3762', '0.4428', '0.4498', '0.4371', '0.4781']","['0.3902', '0.5783', '0.1511', '0.2065', '0.3704', '0.4871', '0.4525', '0.4567', '0.5556', '0.5180']","['0.4062', '0.5380', '0.2013', '0.2472', '0.3514', '0.4245', '0.4476', '0.4532', '0.4893', '0.4973']","['0.3902', '0.5783', '0.1511', '0.2065', '0.3704', '0.4871', '0.4525', '0.4567', '0.5556', '0.5180']","['0.9444', '0.9387', '0.9605', '0.9442', '0.9136', '0.9131', '0.9379', '0.9392', '0.9214', '0.9358']","[[222, 41, 23, 18, 13, 13, 6, 29, 168, 36], [11, 336, 4, 7, 0, 2, 23, 9, 69, 120], [58, 22, 92, 55, 161, 66, 56, 51, 27, 21], [17, 15, 44, 133, 68, 184, 81, 60, 15, 27], [41, 13, 49, 43, 233, 50, 86, 68, 28, 18], [15, 13, 38, 74, 37, 284, 36, 64, 7, 15], [12, 29, 19, 50, 115, 49, 267, 21, 15, 13], [19, 18, 27, 25, 66, 88, 27, 269, 10, 40], [106, 55, 8, 18, 2, 7, 7, 5, 330, 56], [23, 126, 1, 9, 2, 12, 14, 22, 86, 317]]","[9, 0, 3, 6, 7, 5, 1, 4, 1, 2, 3, 0, 2, 3, 4, 7, 7, 2, 8, 6, 0, 1, 4, 5, 8, 6, 6, 2, 7, 3, 1, 2]","[2, 3, 3, 4, 6, 1, 9, 9, 8, 3, 7, 6, 9, 5, 0, 3, 9, 1, 3, 0, 5, 5, 7, 4, 3, 3, 3, 4, 2, 4, 2, 5]"
7,"['0.3304', '0.6162', '0.1691', '0.1770', '0.3529', '0.5214', '0.4678', '0.4873', '0.4562', '0.5588']","['0.4352', '0.5100', '0.2977', '0.2946', '0.3453', '0.3427', '0.4169', '0.4375', '0.5047', '0.4572']","['0.3304', '0.6162', '0.1691', '0.1770', '0.3529', '0.5214', '0.4678', '0.4873', '0.4562', '0.5588']","['0.3756', '0.5581', '0.2157', '0.2211', '0.3491', '0.4136', '0.4409', '0.4610', '0.4792', '0.5029']","['0.3304', '0.6162', '0.1691', '0.1770', '0.3529', '0.5214', '0.4678', '0.4873', '0.4562', '0.5588']","['0.9551', '0.9365', '0.9549', '0.9490', '0.9216', '0.8924', '0.9287', '0.9318', '0.9508', '0.9246']","[[188, 61, 35, 24, 12, 12, 8, 34, 136, 59], [7, 358, 6, 5, 1, 8, 27, 11, 30, 128], [45, 22, 103, 48, 142, 75, 75, 59, 17, 23], [13, 15, 44, 114, 65, 221, 79, 66, 7, 20], [29, 10, 54, 34, 222, 69, 101, 72, 20, 18], [12, 8, 45, 60, 38, 304, 35, 66, 4, 11], [9, 19, 19, 50, 97, 77, 276, 22, 6, 15], [11, 11, 26, 24, 60, 94, 31, 287, 7, 38], [102, 68, 10, 20, 4, 10, 9, 6, 271, 94], [16, 130, 4, 8, 2, 17, 21, 33, 39, 342]]","[2, 2, 0, 3, 5, 9, 8, 0, 9, 6, 7, 4, 7, 5, 1, 5, 0, 8, 1, 1, 6, 1, 0, 2, 1, 0, 4, 0, 2, 6, 9, 2]","[7, 3, 2, 3, 8, 6, 5, 3, 6, 4, 4, 3, 3, 4, 9, 9, 5, 6, 6, 0, 5, 1, 3, 7, 0, 3, 0, 2, 3, 8, 4, 4]"
8,"['0.3796', '0.6145', '0.1823', '0.1894', '0.3514', '0.4940', '0.4831', '0.5008', '0.5034', '0.5310']","['0.4037', '0.4958', '0.2984', '0.3315', '0.3565', '0.3650', '0.4312', '0.4552', '0.4846', '0.4851']","['0.3796', '0.6145', '0.1823', '0.1894', '0.3514', '0.4940', '0.4831', '0.5008', '0.5034', '0.5310']","['0.3913', '0.5488', '0.2263', '0.2411', '0.3539', '0.4198', '0.4556', '0.4770', '0.4938', '0.5070']","['0.3796', '0.6145', '0.1823', '0.1894', '0.3514', '0.4940', '0.4831', '0.5008', '0.5034', '0.5310']","['0.9413', '0.9330', '0.9516', '0.9541', '0.9257', '0.9075', '0.9305', '0.9348', '0.9412', '0.9360']","[[216, 45, 28, 19, 12, 15, 9, 34, 148, 43], [16, 357, 3, 5, 0, 5, 26, 10, 45, 114], [61, 24, 111, 44, 136, 65, 64, 60, 21, 23], [22, 16, 52, 122, 58, 193, 86, 67, 8, 20], [43, 14, 64, 31, 221, 55, 95, 69, 19, 18], [13, 9, 54, 62, 37, 288, 39, 62, 6, 13], [12, 32, 21, 47, 98, 53, 285, 21, 7, 14], [14, 16, 29, 19, 54, 92, 28, 295, 8, 34], [114, 68, 6, 12, 3, 10, 11, 5, 299, 66], [24, 139, 4, 7, 1, 13, 18, 25, 56, 325]]","[0, 7, 7, 7, 8, 0, 4, 1, 4, 3, 4, 9, 8, 0, 8, 3, 0, 5, 1, 1, 6, 6, 7, 4, 5, 5, 0, 4, 2, 4, 9, 4]","[8, 2, 9, 0, 5, 6, 0, 5, 2, 4, 3, 4, 2, 6, 5, 4, 7, 7, 3, 2, 4, 7, 0, 2, 7, 9, 6, 5, 5, 0, 3, 4]"
9,"['0.4112', '0.5800', '0.1987', '0.1724', '0.3943', '0.4751', '0.4034', '0.5229', '0.4865', '0.5458']","['0.4055', '0.5145', '0.3151', '0.2898', '0.3440', '0.3565', '0.4516', '0.4332', '0.5161', '0.4738']","['0.4112', '0.5800', '0.1987', '0.1724', '0.3943', '0.4751', '0.4034', '0.5229', '0.4865', '0.5458']","['0.4084', '0.5453', '0.2437', '0.2162', '0.3674', '0.4074', '0.4261', '0.4738', '0.5009', '0.5072']","['0.4112', '0.5800', '0.1987', '0.1724', '0.3943', '0.4751', '0.4034', '0.5229', '0.4865', '0.5458']","['0.9368', '0.9413', '0.9512', '0.9492', '0.9119', '0.9077', '0.9466', '0.9255', '0.9499', '0.9311']","[[234, 39, 29, 22, 15, 12, 8, 37, 122, 51], [25, 337, 3, 5, 2, 6, 28, 12, 46, 117], [62, 21, 121, 50, 146, 63, 47, 60, 16, 23], [22, 13, 47, 111, 78, 203, 63, 78, 9, 20], [44, 14, 67, 34, 248, 43, 74, 70, 17, 18], [15, 9, 49, 68, 42, 277, 30, 76, 4, 13], [11, 23, 24, 47, 123, 69, 238, 31, 10, 14], [18, 12, 34, 21, 59, 79, 20, 308, 6, 32], [116, 58, 9, 13, 5, 11, 5, 5, 289, 83], [30, 129, 1, 12, 3, 14, 14, 34, 41, 334]]","[3, 8, 9, 7, 0, 1, 7, 5, 9, 6, 9, 6, 4, 6, 3, 0, 6, 7, 3, 6, 8, 1, 3, 3, 3, 4, 1, 3, 1, 7, 8, 0]","[8, 2, 3, 7, 6, 2, 2, 4, 7, 8, 4, 5, 3, 5, 9, 6, 5, 7, 2, 5, 6, 2, 4, 2, 3, 0, 7, 4, 5, 1, 7, 6]"
