cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.9246', '0.9599', '0.7768', '0.7460', '0.8326', '0.5936', '0.9736', '0.9154', '0.3034', '0.6643']","['0.8595', '0.7715', '0.9361', '0.8265', '0.6430', '0.6351', '0.7258', '0.8326', '0.8670', '0.7248']","['0.9246', '0.9599', '0.7768', '0.7460', '0.8326', '0.5936', '0.9736', '0.9154', '0.3034', '0.6643']","['0.8909', '0.8554', '0.8490', '0.7842', '0.7256', '0.6136', '0.8316', '0.8720', '0.4495', '0.6932']","['0.9246', '0.9599', '0.7768', '0.7460', '0.8326', '0.5936', '0.9736', '0.9154', '0.3034', '0.6643']","['0.9837', '0.9679', '0.9942', '0.9823', '0.9490', '0.9623', '0.9586', '0.9795', '0.9949', '0.9717']","[[2527, 10, 4, 16, 16, 49, 104, 5, 2, 0], [2, 2728, 4, 0, 8, 34, 17, 26, 14, 9], [76, 72, 2154, 26, 66, 6, 289, 71, 8, 5], [36, 49, 74, 2120, 49, 95, 18, 172, 46, 183], [1, 30, 4, 0, 2318, 13, 250, 1, 2, 165], [211, 44, 8, 297, 197, 1655, 240, 30, 29, 77], [24, 21, 5, 1, 11, 12, 2761, 0, 1, 0], [14, 87, 11, 1, 9, 15, 2, 2566, 3, 95], [46, 360, 18, 79, 392, 701, 117, 39, 841, 179], [3, 135, 19, 25, 539, 26, 6, 172, 24, 1878]]",-1,-1,-1,-1
1,"['0.9085', '0.9585', '0.8698', '0.8902', '0.8409', '0.7959', '0.9792', '0.9426', '0.6576', '0.8348']","['0.9707', '0.9253', '0.9545', '0.8222', '0.8513', '0.7382', '0.8624', '0.8798', '0.9047', '0.8138']","['0.9085', '0.9585', '0.8698', '0.8902', '0.8409', '0.7959', '0.9792', '0.9426', '0.6576', '0.8348']","['0.9386', '0.9416', '0.9102', '0.8549', '0.8460', '0.7660', '0.9171', '0.9101', '0.7616', '0.8242']","['0.9085', '0.9585', '0.8698', '0.8902', '0.8409', '0.7959', '0.9792', '0.9426', '0.6576', '0.8348']","['0.9970', '0.9913', '0.9954', '0.9783', '0.9838', '0.9688', '0.9824', '0.9857', '0.9924', '0.9785']","[[2483, 5, 6, 26, 23, 109, 59, 15, 5, 2], [0, 2724, 4, 3, 7, 30, 12, 26, 21, 15], [11, 14, 2412, 34, 69, 10, 168, 25, 27, 3], [14, 5, 52, 2530, 6, 86, 13, 54, 61, 21], [1, 13, 3, 0, 2341, 24, 118, 3, 5, 276], [37, 10, 5, 296, 54, 2219, 58, 34, 40, 35], [11, 9, 4, 1, 11, 21, 2777, 0, 2, 0], [0, 35, 9, 7, 1, 5, 0, 2642, 11, 93], [1, 120, 24, 143, 63, 457, 14, 32, 1823, 95], [0, 9, 8, 37, 175, 45, 1, 172, 20, 2360]]","[0, 1, 1, 5, 2, 4, 4, 9, 3, 9, 0, 9, 2, 6, 6, 8]","[9, 8, 8, 0, 8, 6, 8, 2, 0, 7, 6, 9, 3, 0, 3, 0]","[[0. 0. 0. 1. 0. 1. 1. 0. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [0. 0. 1. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [0. 2. 1. 0. 1. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 1.]]",16
2,"['0.9521', '0.9497', '0.9041', '0.8846', '0.9185', '0.8465', '0.9552', '0.9590', '0.7695', '0.8490']","['0.9178', '0.9667', '0.9390', '0.8675', '0.8863', '0.8263', '0.9039', '0.8904', '0.9061', '0.8909']","['0.9521', '0.9497', '0.9041', '0.8846', '0.9185', '0.8465', '0.9552', '0.9590', '0.7695', '0.8490']","['0.9346', '0.9581', '0.9212', '0.8760', '0.9021', '0.8363', '0.9289', '0.9234', '0.8322', '0.8694']","['0.9521', '0.9497', '0.9041', '0.8846', '0.9185', '0.8465', '0.9552', '0.9590', '0.7695', '0.8490']","['0.9908', '0.9963', '0.9935', '0.9847', '0.9870', '0.9803', '0.9886', '0.9869', '0.9912', '0.9883']","[[2602, 3, 6, 15, 17, 33, 37, 10, 10, 0], [1, 2699, 6, 1, 8, 20, 35, 19, 39, 14], [35, 4, 2507, 29, 56, 9, 88, 23, 19, 3], [22, 2, 69, 2514, 2, 81, 3, 62, 78, 9], [1, 4, 12, 0, 2557, 5, 87, 3, 11, 104], [94, 2, 4, 215, 32, 2360, 27, 10, 22, 22], [65, 12, 15, 0, 12, 20, 2709, 0, 3, 0], [1, 9, 16, 12, 2, 5, 0, 2688, 14, 56], [14, 53, 29, 78, 43, 293, 10, 33, 2133, 86], [0, 4, 6, 34, 156, 30, 1, 171, 25, 2400]]","[5, 8, 7, 8, 4, 0, 0, 5, 7, 5, 6, 6, 8, 2, 8, 2]","[0, 0, 0, 8, 3, 0, 8, 2, 1, 0, 8, 0, 2, 3, 0, 8]","[[1. 0. 0. 1. 0. 3. 2. 1. 3. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 1. 1.]
 [0. 0. 2. 0. 1. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [1. 2. 2. 0. 1. 0. 1. 0. 1. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 1.]]",32
3,"['0.9330', '0.9585', '0.9311', '0.8994', '0.9102', '0.8318', '0.9771', '0.9454', '0.8175', '0.9183']","['0.9670', '0.9729', '0.9215', '0.8383', '0.9245', '0.8930', '0.8873', '0.9331', '0.9182', '0.8821']","['0.9330', '0.9585', '0.9311', '0.8994', '0.9102', '0.8318', '0.9771', '0.9454', '0.8175', '0.9183']","['0.9497', '0.9656', '0.9263', '0.8678', '0.9173', '0.8613', '0.9300', '0.9392', '0.8649', '0.8998']","['0.9330', '0.9585', '0.9311', '0.8994', '0.9102', '0.8318', '0.9771', '0.9454', '0.8175', '0.9183']","['0.9966', '0.9970', '0.9913', '0.9804', '0.9918', '0.9890', '0.9860', '0.9925', '0.9920', '0.9862']","[[2550, 3, 11, 29, 18, 28, 54, 11, 29, 0], [1, 2724, 7, 1, 5, 9, 44, 14, 23, 14], [14, 3, 2582, 19, 40, 5, 87, 11, 8, 4], [10, 1, 105, 2556, 0, 33, 7, 45, 71, 14], [1, 5, 10, 0, 2534, 3, 105, 0, 4, 122], [31, 2, 8, 282, 34, 2319, 36, 9, 36, 31], [25, 7, 13, 1, 6, 9, 2771, 0, 4, 0], [0, 11, 19, 15, 2, 1, 1, 2650, 9, 95], [5, 41, 40, 111, 29, 175, 17, 21, 2266, 67], [0, 3, 7, 35, 73, 15, 1, 79, 18, 2596]]","[3, 3, 0, 2, 5, 2, 2, 8, 8, 5, 8, 8, 2, 7, 6, 8]","[2, 8, 2, 2, 0, 2, 3, 0, 2, 0, 2, 0, 0, 0, 2, 2]","[[1. 0. 1. 1. 0. 5. 2. 2. 5. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [1. 0. 2. 1. 0. 1. 1. 0. 4. 1.]
 [0. 0. 3. 0. 1. 0. 1. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
 [1. 2. 2. 1. 1. 0. 1. 0. 1. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 1.]]",48
4,"['0.9418', '0.9609', '0.9116', '0.8937', '0.9411', '0.9146', '0.9788', '0.9518', '0.8330', '0.8893']","['0.9669', '0.9726', '0.9472', '0.8953', '0.9116', '0.8673', '0.8815', '0.9322', '0.9221', '0.9328']","['0.9418', '0.9609', '0.9116', '0.8937', '0.9411', '0.9146', '0.9788', '0.9518', '0.8330', '0.8893']","['0.9542', '0.9667', '0.9291', '0.8945', '0.9261', '0.8904', '0.9277', '0.9419', '0.8753', '0.9105']","['0.9418', '0.9609', '0.9116', '0.8937', '0.9411', '0.9146', '0.9788', '0.9518', '0.8330', '0.8893']","['0.9965', '0.9969', '0.9944', '0.9882', '0.9899', '0.9845', '0.9852', '0.9923', '0.9923', '0.9928']","[[2574, 3, 5, 17, 17, 37, 55, 10, 15, 0], [0, 2731, 5, 3, 4, 8, 56, 19, 12, 4], [23, 7, 2528, 22, 41, 9, 105, 15, 19, 4], [18, 1, 68, 2540, 1, 69, 7, 38, 91, 9], [1, 8, 10, 0, 2620, 3, 93, 1, 4, 44], [11, 2, 1, 130, 26, 2550, 30, 2, 22, 14], [25, 6, 8, 0, 6, 11, 2776, 0, 4, 0], [1, 8, 14, 19, 4, 5, 1, 2668, 11, 72], [9, 37, 24, 72, 22, 221, 25, 19, 2309, 34], [0, 5, 6, 34, 133, 27, 1, 90, 17, 2514]]","[5, 9, 5, 5, 7, 2, 6, 7, 8, 3, 7, 4, 7, 8, 8, 5]","[8, 0, 0, 8, 7, 9, 8, 0, 9, 4, 0, 2, 0, 8, 5, 5]","[[1. 0. 1. 1. 0. 6. 2. 5. 5. 1.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [1. 0. 2. 1. 1. 1. 1. 0. 4. 1.]
 [0. 0. 3. 0. 1. 0. 1. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 1. 0.]
 [1. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]
 [1. 2. 2. 1. 1. 2. 2. 0. 2. 0.]
 [1. 0. 1. 0. 0. 0. 0. 0. 1. 1.]]",64
5,"['0.9147', '0.9616', '0.9088', '0.8716', '0.9303', '0.8953', '0.9831', '0.9690', '0.8929', '0.9130']","['0.9858', '0.9778', '0.9452', '0.9090', '0.9347', '0.9008', '0.8732', '0.9216', '0.8792', '0.9281']","['0.9147', '0.9616', '0.9088', '0.8716', '0.9303', '0.8953', '0.9831', '0.9690', '0.8929', '0.9130']","['0.9489', '0.9697', '0.9266', '0.8899', '0.9325', '0.8980', '0.9249', '0.9447', '0.8860', '0.9205']","['0.9147', '0.9616', '0.9088', '0.8716', '0.9303', '0.8953', '0.9831', '0.9690', '0.8929', '0.9130']","['0.9986', '0.9975', '0.9942', '0.9901', '0.9928', '0.9891', '0.9839', '0.9908', '0.9865', '0.9921']","[[2500, 2, 6, 18, 16, 70, 65, 19, 37, 0], [0, 2733, 6, 1, 6, 8, 53, 23, 7, 5], [11, 7, 2520, 9, 39, 7, 131, 17, 29, 3], [7, 1, 85, 2477, 2, 39, 10, 59, 149, 13], [1, 5, 4, 0, 2590, 2, 104, 2, 6, 70], [4, 1, 1, 145, 24, 2496, 25, 3, 73, 16], [9, 10, 7, 0, 6, 11, 2788, 0, 5, 0], [0, 6, 7, 2, 4, 1, 0, 2716, 5, 62], [4, 29, 23, 41, 16, 117, 16, 20, 2475, 31], [0, 1, 7, 32, 68, 20, 1, 88, 29, 2581]]","[7, 7, 5, 9, 8, 7, 7, 3, 5, 2, 9, 4, 7, 4, 4, 8]","[0, 3, 5, 0, 0, 9, 7, 0, 8, 1, 0, 0, 0, 3, 0, 0]","[[1. 0. 1. 2. 2. 6. 2. 7. 7. 3.]
 [0. 0. 1. 0. 0. 0. 0. 1. 0. 0.]
 [1. 0. 2. 1. 1. 1. 1. 0. 4. 1.]
 [0. 0. 3. 0. 2. 0. 1. 1. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 0. 1. 0.]
 [1. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 1.]
 [1. 2. 2. 1. 1. 3. 2. 0. 2. 0.]
 [1. 0. 1. 0. 0. 0. 0. 1. 1. 1.]]",80
6,"['0.9451', '0.9514', '0.9272', '0.8930', '0.9167', '0.9132', '0.9827', '0.9611', '0.8947', '0.9215']","['0.9736', '0.9869', '0.9302', '0.9100', '0.9473', '0.9142', '0.8806', '0.9463', '0.9041', '0.9238']","['0.9451', '0.9514', '0.9272', '0.8930', '0.9167', '0.9132', '0.9827', '0.9611', '0.8947', '0.9215']","['0.9592', '0.9688', '0.9287', '0.9014', '0.9317', '0.9137', '0.9288', '0.9536', '0.8994', '0.9226']","['0.9451', '0.9514', '0.9272', '0.8930', '0.9167', '0.9132', '0.9827', '0.9611', '0.8947', '0.9215']","['0.9972', '0.9986', '0.9923', '0.9900', '0.9944', '0.9905', '0.9850', '0.9939', '0.9896', '0.9915']","[[2583, 2, 14, 11, 13, 32, 54, 8, 15, 1], [2, 2704, 11, 1, 6, 5, 65, 23, 21, 4], [12, 2, 2571, 11, 34, 5, 101, 5, 28, 4], [8, 0, 101, 2538, 1, 36, 3, 32, 110, 13], [2, 2, 6, 0, 2552, 2, 111, 2, 9, 98], [13, 1, 2, 137, 17, 2546, 23, 3, 39, 7], [14, 4, 8, 0, 4, 12, 2787, 0, 7, 0], [2, 7, 19, 8, 4, 0, 0, 2694, 5, 64], [17, 17, 26, 45, 12, 119, 19, 13, 2480, 24], [0, 1, 6, 38, 51, 28, 2, 67, 29, 2605]]","[8, 8, 8, 9, 9, 6, 4, 3, 7, 8, 5, 9, 1, 5, 0, 3]","[0, 2, 2, 3, 3, 8, 1, 3, 8, 8, 0, 3, 8, 3, 0, 3]","[[2. 0. 1. 2. 2. 7. 2. 7. 8. 3.]
 [0. 0. 1. 0. 1. 0. 0. 1. 0. 0.]
 [1. 0. 2. 1. 1. 1. 1. 0. 6. 1.]
 [0. 0. 3. 2. 2. 1. 1. 1. 0. 3.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 2. 0. 0. 1. 0.]
 [1. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 1.]
 [1. 3. 2. 1. 1. 3. 3. 1. 3. 0.]
 [1. 0. 1. 0. 0. 0. 0. 1. 1. 1.]]",96
7,"['0.9466', '0.9666', '0.9326', '0.8899', '0.9346', '0.9247', '0.9746', '0.9736', '0.8903', '0.9190']","['0.9737', '0.9783', '0.9322', '0.9176', '0.9462', '0.9126', '0.9158', '0.9235', '0.9230', '0.9335']","['0.9466', '0.9666', '0.9326', '0.8899', '0.9346', '0.9247', '0.9746', '0.9736', '0.8903', '0.9190']","['0.9599', '0.9724', '0.9324', '0.9035', '0.9404', '0.9186', '0.9443', '0.9479', '0.9064', '0.9262']","['0.9466', '0.9666', '0.9326', '0.8899', '0.9346', '0.9247', '0.9746', '0.9736', '0.8903', '0.9190']","['0.9972', '0.9976', '0.9925', '0.9910', '0.9941', '0.9902', '0.9899', '0.9910', '0.9918', '0.9927']","[[2587, 2, 7, 17, 16, 26, 45, 14, 17, 2], [0, 2747, 9, 0, 12, 5, 39, 20, 6, 4], [23, 9, 2586, 10, 40, 4, 66, 12, 17, 6], [7, 1, 107, 2529, 2, 30, 4, 50, 100, 12], [2, 8, 7, 0, 2602, 2, 72, 4, 7, 80], [8, 2, 1, 123, 21, 2578, 12, 2, 32, 9], [17, 11, 10, 0, 9, 19, 2764, 0, 6, 0], [2, 5, 15, 2, 4, 0, 0, 2729, 2, 44], [11, 20, 26, 42, 14, 128, 15, 20, 2468, 28], [0, 3, 6, 33, 30, 33, 1, 104, 19, 2598]]","[1, 0, 9, 0, 4, 9, 3, 1, 8, 2, 4, 3, 3, 0, 6, 0]","[3, 5, 8, 3, 0, 0, 2, 2, 3, 0, 6, 3, 0, 2, 3, 0]","[[3. 0. 2. 3. 3. 7. 2. 7. 8. 4.]
 [0. 0. 1. 0. 1. 0. 0. 1. 0. 0.]
 [2. 1. 2. 2. 1. 1. 1. 0. 6. 1.]
 [1. 1. 3. 3. 2. 1. 2. 1. 1. 3.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 2. 0. 0. 1. 0.]
 [1. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 1.]
 [1. 3. 2. 1. 1. 3. 3. 1. 3. 1.]
 [1. 0. 1. 0. 0. 0. 0. 1. 1. 1.]]",112
8,"['0.9550', '0.9680', '0.9272', '0.8888', '0.9436', '0.9383', '0.9725', '0.9658', '0.8712', '0.9293']","['0.9652', '0.9752', '0.9295', '0.9246', '0.9409', '0.9018', '0.9169', '0.9409', '0.9434', '0.9253']","['0.9550', '0.9680', '0.9272', '0.8888', '0.9436', '0.9383', '0.9725', '0.9658', '0.8712', '0.9293']","['0.9601', '0.9716', '0.9283', '0.9064', '0.9423', '0.9197', '0.9439', '0.9532', '0.9059', '0.9273']","['0.9550', '0.9680', '0.9272', '0.8888', '0.9436', '0.9383', '0.9725', '0.9658', '0.8712', '0.9293']","['0.9963', '0.9972', '0.9923', '0.9918', '0.9935', '0.9887', '0.9901', '0.9933', '0.9943', '0.9916']","[[2610, 2, 6, 5, 16, 32, 31, 14, 15, 2], [1, 2751, 9, 1, 17, 4, 35, 19, 1, 4], [25, 8, 2571, 12, 40, 4, 79, 9, 17, 8], [17, 1, 119, 2526, 1, 49, 4, 40, 67, 18], [4, 6, 5, 0, 2627, 2, 67, 2, 4, 67], [9, 0, 2, 96, 23, 2616, 14, 2, 17, 9], [27, 9, 8, 0, 10, 20, 2758, 0, 4, 0], [1, 7, 12, 5, 3, 1, 0, 2707, 2, 65], [9, 33, 28, 53, 17, 139, 20, 19, 2415, 39], [1, 4, 6, 34, 38, 34, 0, 65, 18, 2627]]","[0, 5, 5, 2, 3, 0, 1, 1, 1, 0, 0, 0, 5, 4, 2, 2]","[0, 3, 5, 3, 2, 3, 9, 2, 8, 0, 0, 3, 5, 5, 0, 3]","[[6. 0. 3. 3. 3. 7. 2. 7. 8. 4.]
 [0. 0. 1. 0. 1. 0. 0. 1. 0. 0.]
 [2. 2. 2. 3. 1. 1. 1. 0. 6. 1.]
 [3. 1. 5. 3. 2. 2. 2. 1. 1. 3.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 1. 4. 0. 0. 1. 0.]
 [1. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 1.]
 [1. 4. 2. 1. 1. 3. 3. 1. 3. 1.]
 [1. 1. 1. 0. 0. 0. 0. 1. 1. 1.]]",128
9,"['0.9491', '0.9676', '0.9131', '0.9011', '0.9397', '0.9365', '0.9728', '0.9682', '0.8990', '0.9324']","['0.9726', '0.9759', '0.9569', '0.9259', '0.9427', '0.9110', '0.9097', '0.9372', '0.9243', '0.9292']","['0.9491', '0.9676', '0.9131', '0.9011', '0.9397', '0.9365', '0.9728', '0.9682', '0.8990', '0.9324']","['0.9607', '0.9717', '0.9345', '0.9133', '0.9412', '0.9236', '0.9402', '0.9524', '0.9115', '0.9308']","['0.9491', '0.9676', '0.9131', '0.9011', '0.9397', '0.9365', '0.9728', '0.9682', '0.8990', '0.9324']","['0.9971', '0.9973', '0.9955', '0.9919', '0.9937', '0.9899', '0.9891', '0.9928', '0.9919', '0.9920']","[[2594, 2, 3, 10, 14, 30, 40, 20, 18, 2], [0, 2750, 8, 1, 16, 7, 31, 24, 3, 2], [22, 11, 2532, 20, 36, 4, 102, 14, 26, 6], [12, 1, 64, 2561, 0, 38, 9, 47, 91, 19], [2, 8, 6, 0, 2616, 2, 66, 1, 6, 77], [8, 1, 1, 104, 19, 2611, 11, 2, 24, 7], [17, 8, 7, 0, 8, 27, 2759, 0, 10, 0], [0, 10, 8, 7, 4, 0, 0, 2714, 2, 58], [12, 24, 14, 33, 17, 117, 14, 19, 2492, 30], [0, 3, 3, 30, 45, 30, 1, 55, 24, 2636]]","[2, 8, 0, 6, 9, 0, 3, 2, 0, 0, 5, 9, 1, 4, 5, 7]","[3, 2, 2, 2, 0, 2, 2, 8, 3, 0, 3, 8, 8, 8, 3, 8]","[[7. 0. 3. 3. 3. 7. 2. 7. 8. 5.]
 [0. 0. 1. 0. 1. 0. 0. 1. 0. 0.]
 [4. 2. 2. 4. 1. 1. 2. 0. 7. 1.]
 [4. 1. 6. 3. 2. 4. 2. 1. 1. 3.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 0. 1. 4. 0. 0. 1. 0.]
 [1. 0. 0. 0. 2. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 2. 0. 1.]
 [1. 5. 3. 1. 2. 3. 3. 2. 3. 2.]
 [1. 1. 1. 0. 0. 0. 0. 1. 1. 1.]]",144
