cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0999', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1817', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 0, 690, 0, 0, 0, 0, 0, 0, 0], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 699, 0, 0, 0, 0, 0, 0, 0], [0, 0, 714, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 631, 0, 0, 0, 0, 0, 0, 0], [0, 0, 687, 0, 0, 0, 0, 0, 0, 0], [0, 0, 729, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 695, 0, 0, 0, 0, 0, 0, 0]]",-1,-1,-1,-1,2.3023147583007812
1,"['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0999', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1817', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000']","[[0, 0, 690, 0, 0, 0, 0, 0, 0, 0], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 699, 0, 0, 0, 0, 0, 0, 0], [0, 0, 714, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 631, 0, 0, 0, 0, 0, 0, 0], [0, 0, 687, 0, 0, 0, 0, 0, 0, 0], [0, 0, 729, 0, 0, 0, 0, 0, 0, 0], [0, 0, 682, 0, 0, 0, 0, 0, 0, 0], [0, 0, 695, 0, 0, 0, 0, 0, 0, 0]]","[4, 8, 8, 8, 8, 8, 8, 8, 6, 4, 6, 8, 6, 8, 8, 6]","[4, 8, 8, 8, 8, 8, 8, 8, 6, 4, 6, 8, 6, 8, 8, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2965781688690186
2,"['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0499', '0.0000']","['0.0000', '0.0000', '0.1017', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2742', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0499', '0.0000']","['0.0000', '0.0000', '0.1847', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0844', '0.0000']","['0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0499', '0.0000']","['1.0000', '1.0000', '0.0197', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.9857', '1.0000']","[[0, 0, 636, 0, 0, 0, 0, 0, 54, 0], [0, 0, 787, 0, 0, 0, 0, 0, 0, 0], [0, 0, 699, 0, 0, 0, 0, 0, 0, 0], [0, 0, 714, 0, 0, 0, 0, 0, 0, 0], [0, 0, 663, 0, 0, 0, 0, 0, 19, 0], [0, 0, 625, 0, 0, 0, 0, 0, 6, 0], [0, 0, 686, 0, 0, 0, 0, 0, 1, 0], [0, 0, 721, 0, 0, 0, 0, 0, 8, 0], [0, 0, 648, 0, 0, 0, 0, 0, 34, 0], [0, 0, 693, 0, 0, 0, 0, 0, 2, 0]]","[8, 7, 8, 7, 8, 7, 4, 8, 7, 4, 7, 6, 7, 7, 4, 4]","[8, 7, 8, 7, 8, 7, 4, 8, 7, 4, 7, 6, 7, 7, 4, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2923460006713867
3,"['0.0000', '0.0000', '0.6237', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.9428', '0.0000']","['0.0000', '0.0000', '0.3985', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1089', '0.0000']","['0.0000', '0.0000', '0.6237', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.9428', '0.0000']","['0.0000', '0.0000', '0.4863', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1953', '0.0000']","['0.0000', '0.0000', '0.6237', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.9428', '0.0000']","['1.0000', '1.0000', '0.8955', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.1671', '1.0000']","[[0, 0, 17, 0, 0, 0, 0, 0, 673, 0], [0, 0, 95, 0, 0, 0, 0, 0, 692, 0], [0, 0, 436, 0, 0, 0, 0, 0, 263, 0], [0, 0, 252, 0, 0, 0, 0, 0, 462, 0], [0, 0, 65, 0, 0, 0, 0, 0, 617, 0], [0, 0, 20, 0, 0, 0, 0, 0, 611, 0], [0, 0, 63, 0, 0, 0, 0, 0, 624, 0], [0, 0, 42, 0, 0, 0, 0, 0, 687, 0], [0, 0, 39, 0, 0, 0, 0, 0, 643, 0], [0, 0, 65, 0, 0, 0, 0, 0, 630, 0]]","[7, 7, 4, 4, 6, 3, 7, 8, 7, 7, 9, 8, 6, 7, 8, 7]","[7, 7, 4, 4, 6, 3, 7, 8, 7, 7, 9, 8, 6, 7, 8, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2872962951660156
4,"['0.0000', '0.0000', '0.1330', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.9985', '0.0000']","['0.0000', '0.0000', '0.8942', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0988', '0.0000']","['0.0000', '0.0000', '0.1330', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.9985', '0.0000']","['0.0000', '0.0000', '0.2316', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1798', '0.0000']","['0.0000', '0.0000', '0.1330', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.9985', '0.0000']","['1.0000', '1.0000', '0.9983', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0163', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 0, 690, 0], [0, 0, 1, 0, 0, 0, 0, 0, 786, 0], [0, 0, 93, 0, 0, 0, 0, 0, 606, 0], [0, 0, 9, 0, 0, 0, 0, 0, 705, 0], [0, 0, 0, 0, 0, 0, 0, 0, 682, 0], [0, 0, 0, 0, 0, 0, 0, 0, 631, 0], [0, 0, 0, 0, 0, 0, 0, 0, 687, 0], [0, 0, 0, 0, 0, 0, 0, 0, 729, 0], [0, 0, 1, 0, 0, 0, 0, 0, 681, 0], [0, 0, 0, 0, 0, 0, 0, 0, 695, 0]]","[7, 0, 3, 7, 7, 7, 7, 7, 6, 8, 7, 7, 3, 2, 6, 6]","[7, 0, 3, 7, 7, 7, 7, 7, 6, 8, 7, 7, 3, 2, 6, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2819316387176514
5,"['0.0000', '0.0000', '0.2046', '0.0000', '0.0000', '0.0000', '0.0000', '0.0261', '0.9985', '0.0000']","['0.0000', '0.0000', '0.7772', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.1003', '0.0000']","['0.0000', '0.0000', '0.2046', '0.0000', '0.0000', '0.0000', '0.0000', '0.0261', '0.9985', '0.0000']","['0.0000', '0.0000', '0.3239', '0.0000', '0.0000', '0.0000', '0.0000', '0.0508', '0.1822', '0.0000']","['0.0000', '0.0000', '0.2046', '0.0000', '0.0000', '0.0000', '0.0000', '0.0261', '0.9985', '0.0000']","['1.0000', '1.0000', '0.9935', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0320', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 0, 690, 0], [0, 0, 1, 0, 0, 0, 0, 0, 786, 0], [0, 0, 143, 0, 0, 0, 0, 0, 556, 0], [0, 0, 33, 0, 0, 0, 0, 0, 681, 0], [0, 0, 2, 0, 0, 0, 0, 0, 680, 0], [0, 0, 0, 0, 0, 0, 0, 0, 631, 0], [0, 0, 0, 0, 0, 0, 0, 0, 687, 0], [0, 0, 4, 0, 0, 0, 0, 19, 706, 0], [0, 0, 1, 0, 0, 0, 0, 0, 681, 0], [0, 0, 0, 0, 0, 0, 0, 0, 695, 0]]","[2, 2, 2, 3, 2, 2, 3, 7, 2, 3, 2, 2, 7, 2, 2, 2]","[2, 2, 2, 3, 2, 2, 3, 7, 2, 3, 2, 2, 7, 2, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.272493362426758
6,"['0.0000', '0.0000', '0.5622', '0.0000', '0.0000', '0.0000', '0.0000', '0.8765', '0.9413', '0.0000']","['0.0000', '0.0000', '0.4906', '0.0000', '0.0000', '0.0000', '0.0000', '0.2765', '0.1653', '0.0000']","['0.0000', '0.0000', '0.5622', '0.0000', '0.0000', '0.0000', '0.0000', '0.8765', '0.9413', '0.0000']","['0.0000', '0.0000', '0.5240', '0.0000', '0.0000', '0.0000', '0.0000', '0.4204', '0.2812', '0.0000']","['0.0000', '0.0000', '0.5622', '0.0000', '0.0000', '0.0000', '0.0000', '0.8765', '0.9413', '0.0000']","['1.0000', '1.0000', '0.9352', '1.0000', '1.0000', '1.0000', '1.0000', '0.7332', '0.4865', '1.0000']","[[0, 0, 7, 0, 0, 0, 0, 11, 672, 0], [0, 0, 48, 0, 0, 0, 0, 667, 72, 0], [0, 0, 393, 0, 0, 0, 0, 57, 249, 0], [0, 0, 230, 0, 0, 0, 0, 211, 273, 0], [0, 0, 27, 0, 0, 0, 0, 207, 448, 0], [0, 0, 10, 0, 0, 0, 0, 78, 543, 0], [0, 0, 58, 0, 0, 0, 0, 28, 601, 0], [0, 0, 5, 0, 0, 0, 0, 639, 85, 0], [0, 0, 13, 0, 0, 0, 0, 27, 642, 0], [0, 0, 10, 0, 0, 0, 0, 386, 299, 0]]","[2, 7, 3, 3, 3, 2, 9, 7, 3, 3, 3, 6, 2, 2, 3, 3]","[2, 7, 3, 3, 3, 2, 9, 7, 3, 3, 3, 6, 2, 2, 3, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2648608684539795
7,"['0.0000', '0.0000', '0.8541', '0.0000', '0.0000', '0.0000', '0.0000', '0.9081', '0.7419', '0.0000']","['0.0000', '0.0000', '0.2426', '0.0000', '0.0000', '0.0000', '0.0000', '0.3142', '0.2084', '0.0000']","['0.0000', '0.0000', '0.8541', '0.0000', '0.0000', '0.0000', '0.0000', '0.9081', '0.7419', '0.0000']","['0.0000', '0.0000', '0.3778', '0.0000', '0.0000', '0.0000', '0.0000', '0.4669', '0.3254', '0.0000']","['0.0000', '0.0000', '0.8541', '0.0000', '0.0000', '0.0000', '0.0000', '0.9081', '0.7419', '0.0000']","['1.0000', '1.0000', '0.7040', '1.0000', '1.0000', '1.0000', '1.0000', '0.7694', '0.6956', '1.0000']","[[0, 0, 62, 0, 0, 0, 0, 21, 607, 0], [0, 0, 465, 0, 0, 0, 0, 320, 2, 0], [0, 0, 597, 0, 0, 0, 0, 21, 81, 0], [0, 0, 494, 0, 0, 0, 0, 126, 94, 0], [0, 0, 115, 0, 0, 0, 0, 259, 308, 0], [0, 0, 136, 0, 0, 0, 0, 134, 361, 0], [0, 0, 381, 0, 0, 0, 0, 26, 280, 0], [0, 0, 33, 0, 0, 0, 0, 662, 34, 0], [0, 0, 143, 0, 0, 0, 0, 33, 506, 0], [0, 0, 35, 0, 0, 0, 0, 505, 155, 0]]","[6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 5, 6]","[6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 5, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2355762720108032
8,"['0.0000', '0.0000', '0.8670', '0.0000', '0.0000', '0.0000', '0.7846', '0.9877', '0.1026', '0.0000']","['0.0000', '0.0000', '0.3357', '0.0000', '0.0000', '0.0000', '0.7177', '0.1693', '0.3723', '0.0000']","['0.0000', '0.0000', '0.8670', '0.0000', '0.0000', '0.0000', '0.7846', '0.9877', '0.1026', '0.0000']","['0.0000', '0.0000', '0.4840', '0.0000', '0.0000', '0.0000', '0.7497', '0.2891', '0.1609', '0.0000']","['0.0000', '0.0000', '0.8670', '0.0000', '0.0000', '0.0000', '0.7846', '0.9877', '0.1026', '0.0000']","['1.0000', '1.0000', '0.8096', '1.0000', '1.0000', '1.0000', '0.9664', '0.4364', '0.9813', '1.0000']","[[0, 0, 181, 0, 0, 0, 87, 315, 107, 0], [0, 0, 272, 0, 0, 0, 0, 515, 0, 0], [0, 0, 606, 0, 0, 0, 9, 82, 2, 0], [0, 0, 313, 0, 0, 0, 9, 391, 1, 0], [0, 0, 41, 0, 0, 0, 14, 625, 2, 0], [0, 0, 109, 0, 0, 0, 74, 445, 3, 0], [0, 0, 105, 0, 0, 0, 539, 43, 0, 0], [0, 0, 9, 0, 0, 0, 0, 720, 0, 0], [0, 0, 164, 0, 0, 0, 18, 430, 70, 0], [0, 0, 5, 0, 0, 0, 1, 686, 3, 0]]","[6, 6, 4, 6, 6, 4, 6, 6, 6, 6, 5, 6, 4, 9, 6, 8]","[6, 6, 4, 6, 6, 4, 6, 6, 6, 6, 5, 6, 4, 9, 6, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.268951416015625
9,"['0.0000', '0.0000', '0.5794', '0.0000', '0.0000', '0.0000', '0.9753', '0.9986', '0.1202', '0.0000']","['0.0000', '0.0000', '0.6221', '0.0000', '0.0000', '0.0000', '0.3481', '0.1707', '0.5325', '0.0000']","['0.0000', '0.0000', '0.5794', '0.0000', '0.0000', '0.0000', '0.9753', '0.9986', '0.1202', '0.0000']","['0.0000', '0.0000', '0.6000', '0.0000', '0.0000', '0.0000', '0.5130', '0.2915', '0.1962', '0.0000']","['0.0000', '0.0000', '0.5794', '0.0000', '0.0000', '0.0000', '0.9753', '0.9986', '0.1202', '0.0000']","['1.0000', '1.0000', '0.9609', '1.0000', '1.0000', '1.0000', '0.8011', '0.4355', '0.9886', '1.0000']","[[0, 0, 17, 0, 0, 0, 409, 202, 62, 0], [0, 0, 59, 0, 0, 0, 9, 719, 0, 0], [0, 0, 405, 0, 0, 0, 172, 120, 2, 0], [0, 0, 122, 0, 0, 0, 111, 480, 1, 0], [0, 0, 3, 0, 0, 0, 115, 562, 2, 0], [0, 0, 15, 0, 0, 0, 260, 352, 4, 0], [0, 0, 7, 0, 0, 0, 670, 10, 0, 0], [0, 0, 1, 0, 0, 0, 0, 728, 0, 0], [0, 0, 22, 0, 0, 0, 168, 410, 82, 0], [0, 0, 0, 0, 0, 0, 11, 683, 1, 0]]","[6, 0, 0, 5, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, 8, 0]","[6, 0, 0, 5, 0, 0, 0, 0, 5, 0, 4, 0, 0, 0, 8, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.224551558494568
