cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1818', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000', '1.0000', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0]]",-1,-1,-1,-1,2.3020946979522705
1,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1818', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000', '1.0000', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0]]","[2, 2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 3, 0, 6]","[2, 2, 2, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 3, 0, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.3095881938934326
2,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1818', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000', '1.0000', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0]]","[0, 0, 4, 6, 3, 2, 0, 0, 3, 6, 0, 0, 4, 0, 0, 3]","[0, 0, 4, 6, 3, 2, 0, 0, 3, 6, 0, 0, 4, 0, 0, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.310134172439575
3,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0143', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1005', '0.2857', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0143', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1826', '0.0272', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0143', '0.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0056', '0.9960', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 691, 9, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 699, 1, 0], [0, 0, 0, 0, 0, 0, 0, 698, 2, 0], [0, 0, 0, 0, 0, 0, 0, 692, 8, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 695, 5, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 690, 10, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0]]","[0, 0, 0, 6, 0, 0, 6, 3, 6, 0, 3, 0, 6, 6, 0, 0]","[0, 0, 0, 6, 0, 0, 6, 3, 6, 0, 3, 0, 6, 6, 0, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.3063111305236816
4,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.3371', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1261', '0.1630', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.3371', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2239', '0.2197', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.3371', '0.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.2298', '0.8076', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 459, 241, 0], [0, 0, 0, 0, 0, 0, 0, 687, 13, 0], [0, 0, 0, 0, 0, 0, 0, 488, 212, 0], [0, 0, 0, 0, 0, 0, 0, 449, 251, 0], [0, 0, 0, 0, 0, 0, 0, 369, 331, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 536, 164, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 464, 236, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0]]","[3, 0, 0, 3, 6, 3, 3, 0, 3, 0, 3, 0, 0, 0, 3, 0]","[3, 0, 0, 3, 6, 3, 3, 0, 3, 0, 3, 0, 0, 0, 3, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2987382411956787
5,"['0.0000', '0.0000', '0.0000', '0.1414', '0.0000', '0.0000', '0.0000', '1.0000', '0.5214', '0.0000']","['0.0000', '0.0000', '0.0000', '0.8182', '0.0000', '0.0000', '0.0000', '0.1516', '0.1614', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1414', '0.0000', '0.0000', '0.0000', '1.0000', '0.5214', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2412', '0.0000', '0.0000', '0.0000', '0.2633', '0.2465', '0.0000']","['0.0000', '0.0000', '0.0000', '0.1414', '0.0000', '0.0000', '0.0000', '1.0000', '0.5214', '0.0000']","['1.0000', '1.0000', '1.0000', '0.9965', '1.0000', '1.0000', '1.0000', '0.3781', '0.6990', '1.0000']","[[0, 0, 0, 1, 0, 0, 0, 304, 395, 0], [0, 0, 0, 18, 0, 0, 0, 624, 58, 0], [0, 0, 0, 0, 0, 0, 0, 353, 347, 0], [0, 0, 0, 99, 0, 0, 0, 305, 296, 0], [0, 0, 0, 2, 0, 0, 0, 192, 506, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 1, 0, 0, 0, 408, 291, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 0, 0, 0, 0, 335, 365, 0], [0, 0, 0, 0, 0, 0, 0, 697, 3, 0]]","[1, 1, 0, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0]","[1, 1, 0, 3, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 6, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.285670280456543
6,"['0.0000', '0.0000', '0.0000', '0.6514', '0.0000', '0.0000', '0.0000', '1.0000', '0.6114', '0.0000']","['0.0000', '0.0000', '0.0000', '0.2772', '0.0000', '0.0000', '0.0000', '0.1872', '0.2649', '0.0000']","['0.0000', '0.0000', '0.0000', '0.6514', '0.0000', '0.0000', '0.0000', '1.0000', '0.6114', '0.0000']","['0.0000', '0.0000', '0.0000', '0.3889', '0.0000', '0.0000', '0.0000', '0.3154', '0.3696', '0.0000']","['0.0000', '0.0000', '0.0000', '0.6514', '0.0000', '0.0000', '0.0000', '1.0000', '0.6114', '0.0000']","['1.0000', '1.0000', '1.0000', '0.8113', '1.0000', '1.0000', '1.0000', '0.5176', '0.8114', '1.0000']","[[0, 0, 0, 260, 0, 0, 0, 225, 215, 0], [0, 0, 0, 474, 0, 0, 0, 208, 18, 0], [0, 0, 0, 117, 0, 0, 0, 278, 305, 0], [0, 0, 0, 456, 0, 0, 0, 197, 47, 0], [0, 0, 0, 201, 0, 0, 0, 143, 356, 0], [0, 0, 0, 0, 0, 0, 0, 699, 1, 0], [0, 0, 0, 130, 0, 0, 0, 336, 234, 0], [0, 0, 0, 0, 0, 0, 0, 700, 0, 0], [0, 0, 0, 6, 0, 0, 0, 266, 428, 0], [0, 0, 0, 1, 0, 0, 0, 687, 12, 0]]","[0, 0, 6, 0, 0, 0, 0, 6, 2, 3, 0, 0, 1, 1, 1, 0]","[0, 0, 6, 0, 0, 0, 0, 6, 2, 3, 0, 0, 1, 1, 1, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2704505920410156
7,"['0.0000', '0.0000', '0.0000', '0.9371', '0.0000', '0.0000', '0.0000', '0.9957', '0.4943', '0.0029']","['0.0000', '0.0000', '0.0000', '0.1979', '0.0000', '0.0000', '0.0000', '0.2367', '0.4688', '1.0000']","['0.0000', '0.0000', '0.0000', '0.9371', '0.0000', '0.0000', '0.0000', '0.9957', '0.4943', '0.0029']","['0.0000', '0.0000', '0.0000', '0.3268', '0.0000', '0.0000', '0.0000', '0.3824', '0.4812', '0.0057']","['0.0000', '0.0000', '0.0000', '0.9371', '0.0000', '0.0000', '0.0000', '0.9957', '0.4943', '0.0029']","['1.0000', '1.0000', '1.0000', '0.5779', '1.0000', '1.0000', '1.0000', '0.6432', '0.9378', '1.0000']","[[0, 0, 0, 527, 0, 0, 0, 102, 71, 0], [0, 0, 0, 682, 0, 0, 0, 13, 5, 0], [0, 0, 0, 376, 0, 0, 0, 215, 109, 0], [0, 0, 0, 656, 0, 0, 0, 36, 8, 0], [0, 0, 0, 551, 0, 0, 0, 90, 59, 0], [0, 0, 0, 4, 0, 0, 0, 692, 4, 0], [0, 0, 0, 347, 0, 0, 0, 246, 107, 0], [0, 0, 0, 1, 0, 0, 0, 697, 2, 0], [0, 0, 0, 149, 0, 0, 0, 205, 346, 0], [0, 0, 0, 22, 0, 0, 0, 649, 27, 2]]","[0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 3, 0, 3, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 3, 0, 3, 0, 0, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.24404776096344
8,"['0.0029', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.9771', '0.0057', '0.0014']","['0.0238', '0.0000', '0.0000', '0.1384', '0.0000', '0.0000', '0.0000', '0.3697', '0.5714', '1.0000']","['0.0029', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.9771', '0.0057', '0.0014']","['0.0051', '0.0000', '0.0000', '0.2431', '0.0000', '0.0000', '0.0000', '0.5365', '0.0113', '0.0029']","['0.0029', '0.0000', '0.0000', '1.0000', '0.0000', '0.0000', '0.0000', '0.9771', '0.0057', '0.0014']","['0.9870', '1.0000', '1.0000', '0.3083', '1.0000', '1.0000', '1.0000', '0.8149', '0.9995', '1.0000']","[[2, 0, 0, 692, 0, 0, 0, 6, 0, 0], [0, 0, 0, 698, 0, 0, 0, 2, 0, 0], [0, 0, 0, 671, 0, 0, 0, 28, 1, 0], [0, 0, 0, 700, 0, 0, 0, 0, 0, 0], [0, 0, 0, 694, 0, 0, 0, 6, 0, 0], [13, 0, 0, 202, 0, 0, 0, 485, 0, 0], [0, 0, 0, 679, 0, 0, 0, 19, 2, 0], [0, 0, 0, 16, 0, 0, 0, 684, 0, 0], [0, 0, 0, 569, 0, 0, 0, 127, 4, 0], [69, 0, 0, 137, 0, 0, 0, 493, 0, 1]]","[0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 2, 6, 6, 3, 6]","[0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 2, 6, 6, 3, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.20504629611969
9,"['0.8771', '0.0000', '0.0000', '0.7786', '0.0000', '0.0000', '0.0000', '0.2571', '0.0000', '0.0029']","['0.1516', '0.0000', '0.0000', '0.2133', '0.0000', '0.0000', '0.0000', '0.4580', '0.0000', '1.0000']","['0.8771', '0.0000', '0.0000', '0.7786', '0.0000', '0.0000', '0.0000', '0.2571', '0.0000', '0.0029']","['0.2585', '0.0000', '0.0000', '0.3349', '0.0000', '0.0000', '0.0000', '0.3294', '0.0000', '0.0057']","['0.8771', '0.0000', '0.0000', '0.7786', '0.0000', '0.0000', '0.0000', '0.2571', '0.0000', '0.0029']","['0.4546', '1.0000', '1.0000', '0.6810', '1.0000', '1.0000', '1.0000', '0.9662', '1.0000', '1.0000']","[[614, 0, 0, 86, 0, 0, 0, 0, 0, 0], [127, 0, 0, 573, 0, 0, 0, 0, 0, 0], [534, 0, 0, 166, 0, 0, 0, 0, 0, 0], [155, 0, 0, 545, 0, 0, 0, 0, 0, 0], [424, 0, 0, 276, 0, 0, 0, 0, 0, 0], [530, 0, 0, 111, 0, 0, 0, 59, 0, 0], [521, 0, 0, 178, 0, 0, 0, 1, 0, 0], [130, 0, 0, 390, 0, 0, 0, 180, 0, 0], [447, 0, 0, 225, 0, 0, 0, 28, 0, 0], [568, 0, 0, 5, 0, 0, 0, 125, 0, 2]]","[2, 0, 2, 2, 6, 2, 2, 2, 6, 0, 2, 2, 2, 2, 6, 2]","[2, 0, 2, 2, 6, 2, 2, 2, 6, 0, 2, 2, 2, 2, 6, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.127456307411194
