cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0000', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0998', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1815', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.9998', '1.0000', '1.0000']","[[0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 599, 0, 0, 0, 0, 1, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0]]",-1,-1,-1,-1,2.298618793487549
1,"['0.0000', '0.0000', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0999', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1816', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.9983', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0006', '1.0000', '1.0000', '1.0000', '1.0000', '0.9993', '1.0000', '1.0000']","[[0, 0, 598, 0, 0, 0, 0, 2, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 599, 0, 0, 0, 0, 1, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 599, 0, 0, 0, 0, 1, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0]]","[5, 5, 2, 5, 2, 5, 2, 9, 9, 0, 2, 4, 8, 7, 0, 0]","[5, 5, 2, 5, 2, 5, 2, 9, 9, 0, 2, 4, 8, 7, 0, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.3021700382232666
2,"['0.0000', '0.0000', '0.9967', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.0998', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.9967', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1814', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.9967', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0009', '1.0000', '1.0000', '1.0000', '1.0000', '0.9987', '1.0000', '1.0000']","[[0, 0, 598, 0, 0, 0, 0, 2, 0, 0], [0, 0, 599, 0, 0, 0, 0, 1, 0, 0], [0, 0, 598, 0, 0, 0, 0, 2, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 599, 0, 0, 0, 0, 1, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 599, 0, 0, 0, 0, 1, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0]]","[3, 5, 3, 7, 2, 3, 5, 7, 0, 5, 5, 5, 2, 2, 5, 4]","[3, 5, 3, 7, 2, 3, 5, 7, 0, 5, 5, 5, 2, 2, 5, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2896838188171387
3,"['0.0000', '0.0000', '0.9900', '0.0000', '0.0000', '0.0667', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1009', '0.0000', '0.0000', '0.4124', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.9900', '0.0000', '0.0000', '0.0667', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.1831', '0.0000', '0.0000', '0.1148', '0.0000', '0.0000', '0.0000', '0.0000']","['0.0000', '0.0000', '0.9900', '0.0000', '0.0000', '0.0667', '0.0000', '0.0000', '0.0000', '0.0000']","['1.0000', '1.0000', '0.0196', '1.0000', '1.0000', '0.9894', '1.0000', '0.9972', '1.0000', '1.0000']","[[0, 0, 583, 0, 0, 14, 0, 3, 0, 0], [0, 0, 594, 0, 0, 1, 0, 5, 0, 0], [0, 0, 594, 0, 0, 4, 0, 2, 0, 0], [0, 0, 583, 0, 0, 17, 0, 0, 0, 0], [0, 0, 600, 0, 0, 0, 0, 0, 0, 0], [0, 0, 560, 0, 0, 40, 0, 0, 0, 0], [0, 0, 598, 0, 0, 1, 0, 1, 0, 0], [0, 0, 595, 0, 0, 5, 0, 0, 0, 0], [0, 0, 583, 0, 0, 14, 0, 3, 0, 0], [0, 0, 598, 0, 0, 1, 0, 1, 0, 0]]","[5, 9, 1, 8, 5, 5, 7, 5, 5, 4, 7, 8, 9, 5, 3, 8]","[5, 9, 1, 8, 5, 5, 7, 5, 5, 4, 7, 8, 9, 5, 3, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.282421350479126
4,"['0.0000', '0.0000', '0.9533', '0.0000', '0.0000', '0.2133', '0.0000', '0.0100', '0.0233', '0.0000']","['0.0000', '0.0000', '0.1058', '0.0000', '0.0000', '0.2550', '0.0000', '0.1200', '0.3500', '0.0000']","['0.0000', '0.0000', '0.9533', '0.0000', '0.0000', '0.2133', '0.0000', '0.0100', '0.0233', '0.0000']","['0.0000', '0.0000', '0.1904', '0.0000', '0.0000', '0.2323', '0.0000', '0.0185', '0.0437', '0.0000']","['0.0000', '0.0000', '0.9533', '0.0000', '0.0000', '0.2133', '0.0000', '0.0100', '0.0233', '0.0000']","['1.0000', '1.0000', '0.1044', '1.0000', '1.0000', '0.9307', '1.0000', '0.9919', '0.9952', '1.0000']","[[0, 0, 501, 0, 0, 78, 0, 10, 11, 0], [0, 0, 564, 0, 0, 24, 0, 5, 7, 0], [0, 0, 572, 0, 0, 23, 0, 3, 2, 0], [0, 0, 532, 0, 0, 67, 0, 1, 0, 0], [0, 0, 582, 0, 0, 16, 0, 1, 1, 0], [0, 0, 471, 0, 0, 128, 0, 1, 0, 0], [0, 0, 574, 0, 0, 24, 0, 2, 0, 0], [0, 0, 555, 0, 0, 38, 0, 6, 1, 0], [0, 0, 489, 0, 0, 82, 0, 15, 14, 0], [0, 0, 568, 0, 0, 22, 0, 6, 4, 0]]","[8, 5, 8, 5, 0, 5, 5, 9, 8, 5, 3, 5, 8, 4, 0, 9]","[8, 5, 8, 5, 0, 5, 5, 9, 8, 5, 3, 5, 8, 4, 0, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.276219367980957
5,"['0.0000', '0.0000', '0.8433', '0.0000', '0.0000', '0.3933', '0.0000', '0.0067', '0.1300', '0.0000']","['0.0000', '0.0000', '0.1125', '0.0000', '0.0000', '0.1844', '0.0000', '0.2000', '0.3881', '0.0000']","['0.0000', '0.0000', '0.8433', '0.0000', '0.0000', '0.3933', '0.0000', '0.0067', '0.1300', '0.0000']","['0.0000', '0.0000', '0.1985', '0.0000', '0.0000', '0.2511', '0.0000', '0.0129', '0.1948', '0.0000']","['0.0000', '0.0000', '0.8433', '0.0000', '0.0000', '0.3933', '0.0000', '0.0067', '0.1300', '0.0000']","['1.0000', '1.0000', '0.2606', '1.0000', '1.0000', '0.8067', '1.0000', '0.9970', '0.9772', '1.0000']","[[0, 0, 374, 0, 0, 183, 0, 4, 39, 0], [0, 0, 471, 0, 0, 100, 0, 1, 28, 0], [0, 0, 506, 0, 0, 84, 0, 2, 8, 0], [0, 0, 437, 0, 0, 160, 0, 0, 3, 0], [0, 0, 527, 0, 0, 69, 0, 0, 4, 0], [0, 0, 361, 0, 0, 236, 0, 1, 2, 0], [0, 0, 525, 0, 0, 73, 0, 1, 1, 0], [0, 0, 472, 0, 0, 119, 0, 4, 5, 0], [0, 0, 352, 0, 0, 165, 0, 5, 78, 0], [0, 0, 474, 0, 0, 91, 0, 2, 33, 0]]","[1, 5, 8, 9, 8, 9, 4, 3, 5, 5, 8, 5, 8, 2, 7, 8]","[1, 5, 8, 9, 8, 9, 4, 3, 5, 5, 8, 5, 8, 2, 7, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2555429935455322
6,"['0.0000', '0.0000', '0.6250', '0.0000', '0.0000', '0.5867', '0.0000', '0.0083', '0.1850', '0.0000']","['0.0000', '0.0000', '0.1164', '0.0000', '0.0000', '0.1448', '0.0000', '0.2174', '0.3426', '0.0000']","['0.0000', '0.0000', '0.6250', '0.0000', '0.0000', '0.5867', '0.0000', '0.0083', '0.1850', '0.0000']","['0.0000', '0.0000', '0.1962', '0.0000', '0.0000', '0.2323', '0.0000', '0.0161', '0.2403', '0.0000']","['0.0000', '0.0000', '0.6250', '0.0000', '0.0000', '0.5867', '0.0000', '0.0083', '0.1850', '0.0000']","['1.0000', '1.0000', '0.4728', '1.0000', '1.0000', '0.6150', '1.0000', '0.9967', '0.9606', '1.0000']","[[0, 0, 234, 0, 0, 299, 0, 4, 63, 0], [0, 0, 340, 0, 0, 223, 0, 0, 37, 0], [0, 0, 375, 0, 0, 202, 0, 4, 19, 0], [0, 0, 338, 0, 0, 257, 0, 0, 5, 0], [0, 0, 419, 0, 0, 168, 0, 0, 13, 0], [0, 0, 242, 0, 0, 352, 0, 3, 3, 0], [0, 0, 419, 0, 0, 173, 0, 2, 6, 0], [0, 0, 336, 0, 0, 249, 0, 5, 10, 0], [0, 0, 192, 0, 0, 294, 0, 3, 111, 0], [0, 0, 327, 0, 0, 214, 0, 2, 57, 0]]","[1, 7, 3, 0, 7, 5, 8, 8, 7, 4, 9, 3, 0, 8, 9, 0]","[1, 7, 3, 0, 7, 5, 8, 8, 7, 4, 9, 3, 0, 8, 9, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2471446990966797
7,"['0.0000', '0.0000', '0.5033', '0.0000', '0.0000', '0.7000', '0.0000', '0.0000', '0.2300', '0.0000']","['0.0000', '0.0000', '0.1231', '0.0000', '0.0000', '0.1357', '0.0000', '0.0000', '0.3087', '0.0000']","['0.0000', '0.0000', '0.5033', '0.0000', '0.0000', '0.7000', '0.0000', '0.0000', '0.2300', '0.0000']","['0.0000', '0.0000', '0.1978', '0.0000', '0.0000', '0.2273', '0.0000', '0.0000', '0.2636', '0.0000']","['0.0000', '0.0000', '0.5033', '0.0000', '0.0000', '0.7000', '0.0000', '0.0000', '0.2300', '0.0000']","['1.0000', '1.0000', '0.6017', '1.0000', '1.0000', '0.5044', '1.0000', '0.9993', '0.9428', '1.0000']","[[0, 0, 161, 0, 0, 366, 0, 1, 72, 0], [0, 0, 240, 0, 0, 309, 0, 0, 51, 0], [0, 0, 302, 0, 0, 271, 0, 2, 25, 0], [0, 0, 235, 0, 0, 349, 0, 0, 16, 0], [0, 0, 349, 0, 0, 231, 0, 0, 20, 0], [0, 0, 174, 0, 0, 420, 0, 1, 5, 0], [0, 0, 350, 0, 0, 238, 0, 0, 12, 0], [0, 0, 247, 0, 0, 321, 0, 0, 32, 0], [0, 0, 132, 0, 0, 330, 0, 0, 138, 0], [0, 0, 263, 0, 0, 261, 0, 0, 76, 0]]","[9, 1, 2, 0, 0, 9, 1, 9, 4, 0, 8, 9, 9, 9, 8, 8]","[9, 1, 2, 0, 0, 9, 1, 9, 4, 0, 8, 9, 9, 9, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2233922481536865
8,"['0.0000', '0.0000', '0.4250', '0.0000', '0.0000', '0.7450', '0.0000', '0.0000', '0.2983', '0.0000']","['0.0000', '0.0000', '0.1262', '0.0000', '0.0000', '0.1362', '0.0000', '0.0000', '0.2576', '0.0000']","['0.0000', '0.0000', '0.4250', '0.0000', '0.0000', '0.7450', '0.0000', '0.0000', '0.2983', '0.0000']","['0.0000', '0.0000', '0.1947', '0.0000', '0.0000', '0.2304', '0.0000', '0.0000', '0.2764', '0.0000']","['0.0000', '0.0000', '0.4250', '0.0000', '0.0000', '0.7450', '0.0000', '0.0000', '0.2983', '0.0000']","['1.0000', '1.0000', '0.6731', '1.0000', '1.0000', '0.4752', '1.0000', '0.9993', '0.9044', '1.0000']","[[0, 0, 119, 0, 0, 375, 0, 0, 106, 0], [0, 0, 189, 0, 0, 330, 0, 0, 81, 0], [0, 0, 255, 0, 0, 303, 0, 1, 41, 0], [0, 0, 191, 0, 0, 387, 0, 0, 22, 0], [0, 0, 307, 0, 0, 251, 0, 0, 42, 0], [0, 0, 141, 0, 0, 447, 0, 0, 12, 0], [0, 0, 311, 0, 0, 264, 0, 0, 25, 0], [0, 0, 198, 0, 0, 346, 0, 0, 56, 0], [0, 0, 102, 0, 0, 318, 0, 1, 179, 0], [0, 0, 207, 0, 0, 260, 0, 2, 131, 0]]","[0, 8, 8, 8, 0, 7, 8, 9, 3, 8, 9, 7, 3, 7, 1, 1]","[0, 8, 8, 8, 0, 7, 8, 9, 3, 8, 9, 7, 3, 7, 1, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2212281227111816
9,"['0.0000', '0.0000', '0.4217', '0.0000', '0.0000', '0.7000', '0.0000', '0.0017', '0.4283', '0.0000']","['0.0000', '0.0000', '0.1329', '0.0000', '0.0000', '0.1485', '0.0000', '0.0769', '0.2051', '0.0000']","['0.0000', '0.0000', '0.4217', '0.0000', '0.0000', '0.7000', '0.0000', '0.0017', '0.4283', '0.0000']","['0.0000', '0.0000', '0.2021', '0.0000', '0.0000', '0.2450', '0.0000', '0.0033', '0.2774', '0.0000']","['0.0000', '0.0000', '0.4217', '0.0000', '0.0000', '0.7000', '0.0000', '0.0017', '0.4283', '0.0000']","['1.0000', '1.0000', '0.6943', '1.0000', '1.0000', '0.5539', '1.0000', '0.9978', '0.8156', '0.9998']","[[0, 0, 113, 0, 0, 295, 0, 1, 191, 0], [0, 0, 169, 0, 0, 285, 0, 0, 146, 0], [0, 0, 253, 0, 0, 256, 0, 1, 90, 0], [0, 0, 178, 0, 0, 354, 0, 2, 65, 1], [0, 0, 302, 0, 0, 229, 0, 0, 69, 0], [0, 0, 133, 0, 0, 420, 0, 2, 45, 0], [0, 0, 306, 0, 0, 242, 0, 3, 49, 0], [0, 0, 187, 0, 0, 296, 0, 1, 116, 0], [0, 0, 88, 0, 0, 253, 0, 2, 257, 0], [0, 0, 175, 0, 0, 199, 0, 1, 225, 0]]","[0, 4, 8, 8, 9, 1, 0, 8, 6, 0, 9, 4, 8, 4, 8, 7]","[0, 4, 8, 8, 9, 1, 0, 8, 6, 0, 9, 4, 8, 4, 8, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2074027061462402
