cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.1326', '0.0000', '0.0000', '0.8756', '0.0000', '0.0000', '0.0000', '0.0000', '0.0676', '0.1453']","['0.3403', '0.0000', '0.0000', '0.1167', '0.0000', '0.0000', '0.0000', '0.0000', '0.2010', '0.0870']","['0.1326', '0.0000', '0.0000', '0.8756', '0.0000', '0.0000', '0.0000', '0.0000', '0.0676', '0.1453']","['0.1908', '0.0000', '0.0000', '0.2059', '0.0000', '0.0000', '0.0000', '0.0000', '0.1011', '0.1088']","['0.1326', '0.0000', '0.0000', '0.8756', '0.0000', '0.0000', '0.0000', '0.0000', '0.0676', '0.1453']","['0.9709', '1.0000', '1.0000', '0.2483', '1.0000', '1.0000', '1.0000', '1.0000', '0.9706', '0.8353']","[[81, 0, 0, 238, 0, 0, 0, 0, 95, 197], [28, 0, 0, 483, 0, 0, 0, 0, 9, 88], [16, 0, 0, 453, 0, 0, 0, 0, 17, 88], [3, 0, 0, 535, 0, 0, 0, 0, 8, 65], [4, 0, 0, 538, 0, 0, 0, 0, 2, 56], [8, 0, 0, 476, 0, 0, 0, 0, 17, 111], [1, 0, 0, 573, 0, 0, 0, 0, 0, 30], [6, 0, 0, 537, 0, 0, 0, 0, 4, 56], [65, 0, 0, 286, 0, 0, 0, 0, 40, 201], [26, 0, 0, 467, 0, 0, 0, 0, 7, 85]]",-1,-1,-1,-1
1,"['0.0098', '0.1694', '0.0017', '0.5237', '0.0050', '0.0049', '0.0099', '0.0000', '0.6791', '0.2137']","['0.0588', '0.1801', '0.1667', '0.1327', '0.1667', '0.1250', '0.1017', '0.0000', '0.1945', '0.1687']","['0.0098', '0.1694', '0.0017', '0.5237', '0.0050', '0.0049', '0.0099', '0.0000', '0.6791', '0.2137']","['0.0168', '0.1746', '0.0034', '0.2118', '0.0097', '0.0094', '0.0181', '0.0000', '0.3024', '0.1885']","['0.0098', '0.1694', '0.0017', '0.5237', '0.0050', '0.0049', '0.0099', '0.0000', '0.6791', '0.2137']","['0.9822', '0.9130', '0.9991', '0.6120', '0.9972', '0.9961', '0.9902', '1.0000', '0.6921', '0.8862']","[[6, 27, 0, 60, 0, 1, 1, 0, 468, 48], [15, 103, 0, 172, 3, 2, 3, 0, 218, 92], [10, 52, 1, 281, 1, 3, 5, 0, 162, 59], [10, 77, 2, 320, 3, 3, 10, 0, 108, 78], [0, 53, 0, 391, 3, 2, 8, 0, 79, 64], [28, 78, 1, 244, 1, 3, 12, 0, 179, 66], [2, 51, 0, 437, 3, 0, 6, 0, 51, 54], [9, 53, 2, 292, 3, 7, 7, 0, 141, 89], [19, 43, 0, 58, 0, 0, 4, 0, 402, 66], [3, 35, 0, 156, 1, 3, 3, 0, 259, 125]]","[0, 1, 1, 5, 2, 4, 4, 9, 3, 9, 0, 9, 2, 6, 6, 8]","[5, 7, 5, 3, 0, 1, 1, 8, 8, 5, 4, 1, 1, 1, 7, 5]","[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 1. 0. 2. 0. 1. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
 [1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 0. 0. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 1. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.1702', '0.1234', '0.0087', '0.3732', '0.0000', '0.0408', '0.3328', '0.0896', '0.5118', '0.2513']","['0.1566', '0.2595', '0.1667', '0.1359', '0.0000', '0.2632', '0.1992', '0.2160', '0.2289', '0.2224']","['0.1702', '0.1234', '0.0087', '0.3732', '0.0000', '0.0408', '0.3328', '0.0896', '0.5118', '0.2513']","['0.1631', '0.1672', '0.0166', '0.1992', '0.0000', '0.0707', '0.2492', '0.1266', '0.3163', '0.2360']","['0.1702', '0.1234', '0.0087', '0.3732', '0.0000', '0.0408', '0.3328', '0.0896', '0.5118', '0.2513']","['0.8961', '0.9603', '0.9954', '0.7309', '1.0000', '0.9870', '0.8503', '0.9637', '0.8112', '0.9051']","[[104, 19, 4, 42, 0, 1, 18, 14, 356, 53], [69, 75, 2, 144, 0, 6, 62, 22, 119, 109], [92, 12, 5, 178, 0, 13, 129, 24, 73, 48], [54, 29, 5, 228, 0, 16, 148, 19, 67, 45], [25, 17, 3, 276, 0, 7, 158, 23, 46, 45], [103, 36, 2, 161, 0, 25, 131, 26, 98, 30], [25, 13, 1, 285, 0, 4, 201, 23, 21, 31], [40, 33, 5, 198, 0, 13, 99, 54, 89, 72], [84, 36, 1, 42, 0, 3, 29, 13, 303, 81], [68, 19, 2, 124, 0, 7, 34, 32, 152, 147]]","[5, 8, 7, 8, 4, 0, 0, 5, 7, 5, 6, 6, 8, 2, 8, 2]","[9, 4, 2, 3, 2, 2, 4, 0, 1, 2, 6, 4, 2, 7, 7, 5]","[[0. 0. 1. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 1. 0. 2. 0. 1. 1. 0. 1.]
 [1. 0. 0. 0. 1. 1. 0. 1. 1. 0.]
 [0. 0. 0. 0. 0. 1. 0. 0. 1. 0.]
 [2. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
 [1. 1. 1. 0. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 1. 1. 0. 0. 0. 1. 0. 1. 0.]
 [0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]",32
3,"['0.3061', '0.1941', '0.0610', '0.3142', '0.0133', '0.1879', '0.3659', '0.1194', '0.4172', '0.1487']","['0.2537', '0.2640', '0.1362', '0.1492', '0.1905', '0.2366', '0.2543', '0.2006', '0.2097', '0.2574']","['0.3061', '0.1941', '0.0610', '0.3142', '0.0133', '0.1879', '0.3659', '0.1194', '0.4172', '0.1487']","['0.2774', '0.2237', '0.0842', '0.2023', '0.0249', '0.2095', '0.3001', '0.1497', '0.2791', '0.1885']","['0.3061', '0.1941', '0.0610', '0.3142', '0.0133', '0.1879', '0.3659', '0.1194', '0.4172', '0.1487']","['0.8979', '0.9390', '0.9591', '0.7968', '0.9937', '0.9311', '0.8799', '0.9468', '0.8278', '0.9536']","[[187, 28, 20, 28, 2, 15, 11, 16, 269, 35], [96, 118, 21, 102, 8, 19, 42, 39, 83, 80], [48, 28, 35, 145, 5, 57, 112, 28, 102, 14], [35, 33, 28, 192, 4, 92, 113, 32, 71, 11], [36, 29, 36, 207, 8, 41, 153, 33, 46, 11], [23, 36, 25, 120, 7, 115, 101, 27, 145, 13], [15, 37, 15, 217, 1, 45, 221, 33, 17, 3], [40, 55, 44, 143, 4, 58, 67, 72, 99, 21], [137, 46, 12, 36, 1, 21, 12, 17, 247, 63], [120, 37, 21, 97, 2, 23, 37, 62, 99, 87]]","[3, 3, 0, 2, 5, 2, 2, 8, 8, 5, 8, 8, 2, 7, 6, 8]","[4, 7, 4, 3, 8, 5, 0, 3, 4, 4, 4, 2, 7, 2, 3, 2]","[[0. 0. 2. 0. 0. 1. 0. 0. 0. 0.]
 [0. 0. 1. 0. 2. 0. 1. 1. 0. 1.]
 [1. 0. 0. 0. 1. 1. 0. 2. 3. 0.]
 [0. 0. 1. 0. 0. 1. 1. 0. 2. 0.]
 [3. 0. 0. 1. 0. 1. 1. 0. 3. 0.]
 [1. 1. 2. 0. 0. 0. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
 [0. 1. 2. 1. 0. 0. 1. 0. 1. 0.]
 [0. 0. 0. 1. 0. 1. 0. 0. 0. 1.]
 [0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]",48
4,"['0.5761', '0.1793', '0.0540', '0.2422', '0.0217', '0.1683', '0.4702', '0.1343', '0.2365', '0.1949']","['0.2888', '0.2685', '0.1520', '0.1680', '0.2241', '0.2178', '0.2543', '0.2404', '0.1620', '0.2585']","['0.5761', '0.1793', '0.0540', '0.2422', '0.0217', '0.1683', '0.4702', '0.1343', '0.2365', '0.1949']","['0.3847', '0.2150', '0.0797', '0.1984', '0.0395', '0.1899', '0.3300', '0.1723', '0.1923', '0.2222']","['0.5761', '0.1793', '0.0540', '0.2422', '0.0217', '0.1683', '0.4702', '0.1343', '0.2365', '0.1949']","['0.8391', '0.9449', '0.9681', '0.8640', '0.9917', '0.9313', '0.8456', '0.9526', '0.8661', '0.9396']","[[352, 19, 12, 18, 3, 15, 17, 21, 109, 45], [152, 109, 19, 64, 10, 20, 59, 22, 44, 109], [80, 27, 31, 108, 5, 53, 131, 27, 91, 21], [48, 33, 31, 148, 4, 81, 136, 30, 79, 21], [42, 30, 27, 132, 13, 41, 203, 39, 53, 20], [33, 35, 14, 81, 7, 103, 123, 42, 162, 12], [21, 32, 11, 144, 3, 50, 284, 31, 19, 9], [59, 51, 30, 88, 7, 62, 98, 81, 95, 32], [271, 39, 11, 26, 1, 21, 14, 11, 140, 58], [161, 31, 18, 72, 5, 27, 52, 33, 72, 114]]","[5, 9, 5, 5, 7, 2, 6, 7, 8, 3, 7, 4, 7, 8, 8, 5]","[0, 2, 5, 4, 4, 4, 7, 3, 3, 6, 6, 5, 2, 8, 3, 9]","[[0. 0. 2. 0. 0. 2. 0. 0. 0. 0.]
 [0. 0. 1. 0. 2. 0. 1. 1. 0. 1.]
 [1. 0. 0. 0. 1. 1. 0. 3. 3. 1.]
 [0. 0. 1. 0. 0. 1. 1. 1. 4. 0.]
 [3. 0. 1. 1. 0. 2. 1. 1. 3. 0.]
 [1. 1. 2. 0. 1. 1. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 0. 1. 1. 0. 0.]
 [0. 1. 2. 1. 0. 0. 2. 0. 1. 0.]
 [0. 0. 0. 1. 0. 1. 0. 0. 1. 1.]
 [0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]]",64
5,"['0.6383', '0.1530', '0.0540', '0.2946', '0.0350', '0.1912', '0.2964', '0.1774', '0.1588', '0.2171']","['0.2970', '0.2962', '0.1107', '0.1505', '0.1750', '0.2104', '0.2873', '0.2054', '0.1521', '0.2767']","['0.6383', '0.1530', '0.0540', '0.2946', '0.0350', '0.1912', '0.2964', '0.1774', '0.1588', '0.2171']","['0.4054', '0.2017', '0.0726', '0.1992', '0.0583', '0.2003', '0.2918', '0.1904', '0.1554', '0.2433']","['0.6383', '0.1530', '0.0540', '0.2946', '0.0350', '0.1912', '0.2964', '0.1774', '0.1588', '0.2171']","['0.8287', '0.9590', '0.9541', '0.8115', '0.9817', '0.9185', '0.9177', '0.9233', '0.9031', '0.9387']","[[390, 17, 27, 25, 3, 15, 7, 30, 58, 39], [142, 93, 34, 97, 12, 23, 27, 34, 30, 116], [96, 17, 31, 139, 14, 65, 80, 57, 57, 18], [48, 21, 38, 180, 14, 105, 67, 56, 60, 22], [50, 24, 35, 186, 21, 52, 114, 63, 40, 15], [53, 22, 18, 113, 16, 117, 64, 60, 140, 9], [15, 21, 12, 217, 16, 72, 179, 45, 15, 12], [74, 39, 47, 113, 16, 60, 47, 107, 70, 30], [293, 32, 18, 36, 2, 20, 7, 19, 94, 71], [152, 28, 20, 90, 6, 27, 31, 50, 54, 127]]","[7, 7, 5, 9, 8, 7, 7, 3, 5, 2, 9, 4, 7, 4, 4, 8]","[7, 6, 3, 8, 2, 8, 8, 3, 5, 0, 0, 2, 6, 5, 2, 4]","[[0. 0. 3. 0. 0. 2. 0. 0. 0. 1.]
 [0. 0. 1. 0. 2. 0. 1. 1. 0. 1.]
 [1. 0. 0. 0. 3. 1. 0. 3. 4. 1.]
 [0. 0. 1. 1. 0. 2. 1. 1. 4. 0.]
 [3. 0. 1. 1. 0. 2. 1. 1. 4. 0.]
 [1. 1. 2. 0. 2. 2. 0. 0. 1. 1.]
 [0. 0. 0. 1. 0. 0. 1. 3. 0. 0.]
 [0. 1. 2. 1. 0. 0. 2. 1. 1. 0.]
 [0. 0. 0. 1. 0. 1. 0. 2. 1. 2.]
 [0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]]",80
6,"['0.5565', '0.1431', '0.0226', '0.3175', '0.0233', '0.2402', '0.4636', '0.0829', '0.2078', '0.1726']","['0.3187', '0.3412', '0.1083', '0.1536', '0.1772', '0.2103', '0.2465', '0.1786', '0.1767', '0.2494']","['0.5565', '0.1431', '0.0226', '0.3175', '0.0233', '0.2402', '0.4636', '0.0829', '0.2078', '0.1726']","['0.4052', '0.2016', '0.0375', '0.2070', '0.0412', '0.2243', '0.3218', '0.1133', '0.1910', '0.2040']","['0.5565', '0.1431', '0.0226', '0.3175', '0.0233', '0.2402', '0.4636', '0.0829', '0.2078', '0.1726']","['0.8651', '0.9688', '0.9803', '0.8016', '0.9880', '0.8976', '0.8414', '0.9574', '0.8940', '0.9439']","[[340, 16, 13, 38, 6, 23, 20, 19, 80, 56], [124, 87, 18, 110, 9, 37, 66, 21, 41, 95], [74, 11, 13, 143, 6, 74, 140, 37, 62, 14], [40, 12, 15, 194, 2, 116, 136, 27, 55, 14], [34, 20, 9, 183, 14, 64, 186, 29, 53, 8], [29, 12, 5, 122, 4, 147, 123, 34, 129, 7], [13, 9, 6, 176, 11, 68, 280, 19, 14, 8], [48, 32, 18, 153, 17, 89, 98, 50, 77, 21], [237, 28, 7, 47, 4, 32, 16, 17, 123, 81], [128, 28, 16, 97, 6, 49, 71, 27, 62, 101]]","[8, 8, 8, 9, 9, 6, 4, 3, 7, 8, 5, 9, 1, 5, 0, 3]","[6, 5, 2, 8, 6, 1, 8, 6, 5, 4, 0, 7, 4, 4, 4, 3]","[[0. 0. 3. 0. 0. 3. 0. 0. 0. 1.]
 [0. 0. 1. 0. 2. 0. 2. 1. 0. 1.]
 [1. 0. 0. 0. 3. 1. 0. 3. 5. 1.]
 [0. 0. 1. 2. 0. 2. 1. 1. 4. 0.]
 [4. 1. 1. 1. 0. 3. 1. 1. 5. 0.]
 [1. 1. 2. 0. 2. 2. 0. 1. 2. 1.]
 [0. 0. 0. 2. 0. 0. 1. 3. 1. 1.]
 [0. 1. 2. 1. 0. 0. 2. 1. 1. 1.]
 [0. 0. 0. 1. 1. 1. 0. 2. 1. 3.]
 [0. 0. 0. 0. 0. 2. 0. 0. 0. 0.]]",96
7,"['0.4043', '0.1612', '0.0732', '0.3028', '0.1017', '0.2516', '0.3477', '0.1177', '0.2804', '0.2855']","['0.3361', '0.2908', '0.1443', '0.1544', '0.2089', '0.2410', '0.2954', '0.1935', '0.2246', '0.2417']","['0.4043', '0.1612', '0.0732', '0.3028', '0.1017', '0.2516', '0.3477', '0.1177', '0.2804', '0.2855']","['0.3670', '0.2074', '0.0971', '0.2045', '0.1368', '0.2462', '0.3194', '0.1464', '0.2494', '0.2618']","['0.4043', '0.1612', '0.0732', '0.3028', '0.1017', '0.2516', '0.3477', '0.1177', '0.2804', '0.2855']","['0.9094', '0.9557', '0.9541', '0.8120', '0.9572', '0.9100', '0.9072', '0.9452', '0.8940', '0.9032']","[[247, 24, 27, 30, 8, 27, 9, 22, 122, 95], [83, 98, 29, 97, 24, 24, 33, 30, 56, 134], [54, 19, 42, 140, 40, 72, 79, 39, 60, 29], [26, 23, 31, 185, 28, 105, 92, 30, 48, 43], [26, 29, 41, 179, 61, 56, 103, 43, 39, 23], [23, 17, 18, 116, 31, 154, 83, 40, 107, 23], [7, 20, 18, 198, 36, 59, 210, 30, 11, 15], [34, 39, 52, 124, 43, 75, 53, 71, 68, 44], [153, 33, 16, 38, 3, 33, 12, 20, 166, 118], [82, 35, 17, 91, 18, 34, 37, 42, 62, 167]]","[1, 0, 9, 0, 4, 9, 3, 1, 8, 2, 4, 3, 3, 0, 6, 0]","[1, 4, 2, 7, 2, 4, 9, 2, 7, 7, 0, 7, 8, 3, 7, 2]","[[0. 0. 3. 0. 1. 3. 0. 0. 0. 1.]
 [0. 1. 1. 0. 2. 0. 2. 1. 0. 1.]
 [2. 1. 0. 0. 4. 1. 0. 3. 5. 2.]
 [1. 0. 1. 2. 0. 2. 1. 1. 4. 0.]
 [5. 1. 1. 1. 0. 3. 1. 1. 5. 1.]
 [1. 1. 2. 0. 2. 2. 0. 1. 2. 1.]
 [0. 0. 0. 2. 0. 0. 1. 3. 1. 1.]
 [1. 1. 3. 2. 0. 0. 3. 1. 2. 1.]
 [0. 0. 0. 2. 1. 1. 0. 2. 1. 3.]
 [0. 0. 0. 1. 0. 2. 0. 0. 0. 0.]]",112
8,"['0.4157', '0.1595', '0.0801', '0.2471', '0.1333', '0.2810', '0.3675', '0.1078', '0.2500', '0.2496']","['0.3128', '0.2966', '0.1307', '0.1576', '0.2046', '0.2219', '0.3037', '0.1776', '0.2216', '0.2355']","['0.4157', '0.1595', '0.0801', '0.2471', '0.1333', '0.2810', '0.3675', '0.1078', '0.2500', '0.2496']","['0.3570', '0.2075', '0.0994', '0.1925', '0.1615', '0.2480', '0.3326', '0.1342', '0.2349', '0.2423']","['0.4157', '0.1595', '0.0801', '0.2471', '0.1333', '0.2810', '0.3675', '0.1078', '0.2500', '0.2496']","['0.8965', '0.9573', '0.9436', '0.8503', '0.9424', '0.8881', '0.9057', '0.9442', '0.9038', '0.9125']","[[254, 23, 27, 22, 19, 36, 9, 19, 105, 97], [95, 97, 30, 78, 36, 30, 40, 28, 52, 122], [59, 18, 46, 117, 56, 86, 79, 37, 51, 25], [32, 19, 46, 151, 31, 132, 90, 42, 38, 30], [32, 28, 46, 144, 80, 67, 104, 40, 39, 20], [27, 16, 24, 93, 41, 172, 73, 46, 97, 23], [9, 16, 25, 158, 45, 73, 222, 29, 12, 15], [39, 41, 61, 96, 57, 90, 53, 65, 67, 34], [172, 35, 19, 28, 5, 44, 14, 19, 148, 108], [93, 34, 28, 71, 21, 45, 47, 41, 59, 146]]","[0, 5, 5, 2, 3, 0, 1, 1, 1, 0, 0, 0, 5, 4, 2, 2]","[4, 8, 3, 6, 0, 3, 3, 4, 2, 4, 5, 6, 8, 1, 2, 2]","[[0. 0. 3. 1. 1. 3. 0. 0. 0. 1.]
 [0. 1. 1. 0. 3. 0. 2. 1. 0. 1.]
 [2. 2. 2. 0. 4. 1. 0. 3. 5. 2.]
 [2. 1. 1. 2. 0. 3. 1. 1. 4. 0.]
 [7. 2. 1. 1. 0. 3. 1. 1. 5. 1.]
 [2. 1. 2. 0. 2. 2. 0. 1. 2. 1.]
 [1. 0. 1. 2. 0. 0. 1. 3. 1. 1.]
 [1. 1. 3. 2. 0. 0. 3. 1. 2. 1.]
 [0. 0. 0. 2. 1. 3. 0. 2. 1. 3.]
 [0. 0. 0. 1. 0. 2. 0. 0. 0. 0.]]",128
9,"['0.4583', '0.1003', '0.1150', '0.3224', '0.1117', '0.1618', '0.2384', '0.2189', '0.2990', '0.3009']","['0.3487', '0.3194', '0.1410', '0.1485', '0.2141', '0.2558', '0.3273', '0.2025', '0.2441', '0.2536']","['0.4583', '0.1003', '0.1150', '0.3224', '0.1117', '0.1618', '0.2384', '0.2189', '0.2990', '0.3009']","['0.3960', '0.1527', '0.1267', '0.2033', '0.1468', '0.1982', '0.2759', '0.2104', '0.2688', '0.2752']","['0.4583', '0.1003', '0.1150', '0.3224', '0.1117', '0.1618', '0.2384', '0.2189', '0.2990', '0.3009']","['0.9030', '0.9759', '0.9259', '0.7903', '0.9544', '0.9465', '0.9451', '0.9037', '0.8987', '0.9043']","[[280, 15, 42, 30, 9, 11, 7, 31, 110, 76], [90, 61, 67, 101, 24, 11, 19, 41, 54, 140], [66, 7, 66, 149, 55, 45, 43, 64, 48, 31], [23, 10, 61, 197, 25, 74, 60, 73, 40, 48], [26, 17, 49, 204, 67, 34, 56, 85, 36, 26], [28, 7, 35, 136, 40, 99, 51, 76, 106, 34], [8, 10, 27, 231, 55, 38, 144, 54, 15, 22], [35, 19, 60, 149, 22, 41, 29, 132, 67, 49], [165, 23, 33, 38, 3, 19, 11, 31, 177, 92], [82, 22, 28, 92, 13, 15, 20, 65, 72, 176]]","[2, 8, 0, 6, 9, 0, 3, 2, 0, 0, 5, 9, 1, 4, 5, 7]","[7, 7, 2, 7, 7, 7, 7, 5, 5, 1, 2, 5, 4, 1, 1, 2]","[[0. 0. 3. 1. 1. 3. 0. 0. 0. 1.]
 [1. 1. 1. 0. 4. 1. 2. 1. 0. 1.]
 [3. 2. 2. 0. 4. 2. 0. 4. 5. 2.]
 [2. 1. 1. 2. 0. 3. 1. 1. 4. 0.]
 [7. 3. 1. 1. 0. 3. 1. 1. 5. 1.]
 [3. 1. 3. 0. 2. 2. 0. 1. 2. 2.]
 [1. 0. 1. 2. 0. 0. 1. 3. 1. 1.]
 [2. 1. 4. 3. 0. 0. 4. 1. 3. 2.]
 [0. 0. 0. 2. 1. 3. 0. 2. 1. 3.]
 [0. 0. 0. 1. 0. 2. 0. 0. 0. 0.]]",144
