cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.2804', '0.2875', '0.5714', '0.4304', '0.8286', '0.3607', '0.6018', '0.0804', '0.9143']","['0.5322', '0.5730', '0.5704', '0.4078', '0.4654', '0.5206', '0.4080', '0.5488', '0.5025']","['0.2804', '0.2875', '0.5714', '0.4304', '0.8286', '0.3607', '0.6018', '0.0804', '0.9143']","['0.3673', '0.3829', '0.5709', '0.4188', '0.5960', '0.4262', '0.4863', '0.1402', '0.6485']","['0.2804', '0.2875', '0.5714', '0.4304', '0.8286', '0.3607', '0.6018', '0.0804', '0.9143']","['0.9692', '0.9732', '0.9462', '0.9219', '0.8810', '0.9585', '0.8908', '0.9917', '0.8868']","[[157, 1, 9, 98, 76, 51, 144, 12, 12], [14, 161, 29, 127, 62, 12, 70, 5, 80], [13, 7, 320, 2, 151, 23, 43, 0, 1], [8, 28, 27, 241, 12, 9, 150, 14, 71], [11, 1, 39, 3, 464, 22, 14, 0, 6], [3, 1, 27, 0, 165, 202, 8, 2, 152], [36, 2, 57, 13, 25, 25, 337, 3, 62], [53, 80, 41, 104, 38, 29, 47, 45, 123], [0, 0, 12, 3, 4, 15, 13, 1, 512]]",-1,-1,-1,-1,1.7523711919784546
1,"['0.6321', '0.5768', '0.8589', '0.5500', '0.5732', '0.8607', '0.3679', '0.6304', '0.7946']","['0.5628', '0.7115', '0.5795', '0.6135', '0.8316', '0.6676', '0.6540', '0.5933', '0.7331']","['0.6321', '0.5768', '0.8589', '0.5500', '0.5732', '0.8607', '0.3679', '0.6304', '0.7946']","['0.5955', '0.6371', '0.6921', '0.5800', '0.6786', '0.7520', '0.4709', '0.6113', '0.7626']","['0.6321', '0.5768', '0.8589', '0.5500', '0.5732', '0.8607', '0.3679', '0.6304', '0.7946']","['0.9386', '0.9708', '0.9221', '0.9567', '0.9855', '0.9464', '0.9757', '0.9460', '0.9638']","[[354, 5, 7, 56, 1, 24, 47, 65, 1], [20, 323, 24, 65, 18, 12, 17, 51, 30], [16, 2, 481, 1, 40, 10, 5, 5, 0], [35, 72, 30, 308, 2, 6, 33, 56, 18], [39, 3, 148, 1, 321, 40, 4, 3, 1], [20, 2, 8, 3, 3, 482, 0, 9, 33], [83, 9, 91, 27, 1, 67, 206, 45, 31], [61, 38, 11, 36, 0, 13, 0, 353, 48], [1, 0, 30, 5, 0, 68, 3, 8, 445]]","[1, 3, 2, 8, 4, 4, 2, 4, 4, 4, 7, 4, 6, 8, 4, 2]","[1, 3, 2, 8, 4, 4, 2, 4, 4, 4, 7, 4, 6, 8, 4, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9640445113182068
2,"['0.7018', '0.6071', '0.5946', '0.6411', '0.8518', '0.8375', '0.5250', '0.5321', '0.7643']","['0.6000', '0.6489', '0.6782', '0.6309', '0.6155', '0.7160', '0.7636', '0.6995', '0.7643']","['0.7018', '0.6071', '0.5946', '0.6411', '0.8518', '0.8375', '0.5250', '0.5321', '0.7643']","['0.6469', '0.6273', '0.6337', '0.6360', '0.7146', '0.7720', '0.6222', '0.6045', '0.7643']","['0.7018', '0.6071', '0.5946', '0.6411', '0.8518', '0.8375', '0.5250', '0.5321', '0.7643']","['0.9415', '0.9589', '0.9647', '0.9531', '0.9335', '0.9585', '0.9797', '0.9714', '0.9705']","[[393, 9, 3, 48, 16, 18, 17, 56, 0], [13, 340, 10, 64, 46, 8, 38, 17, 24], [19, 1, 333, 3, 187, 7, 9, 1, 0], [29, 84, 15, 359, 6, 5, 21, 27, 14], [21, 3, 32, 1, 477, 22, 1, 2, 1], [12, 1, 8, 5, 25, 469, 1, 8, 31], [95, 26, 55, 9, 14, 36, 294, 11, 20], [70, 59, 5, 74, 4, 6, 2, 298, 42], [3, 1, 30, 6, 0, 84, 2, 6, 428]]","[7, 1, 7, 7, 7, 5, 7, 7, 4, 5, 5, 7, 7, 4, 7, 5]","[7, 1, 7, 7, 7, 5, 7, 7, 4, 5, 5, 7, 7, 4, 7, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.724371075630188
3,"['0.6625', '0.7161', '0.9071', '0.7375', '0.6857', '0.8089', '0.6393', '0.6982', '0.8000']","['0.6948', '0.7264', '0.6173', '0.7096', '0.8188', '0.8467', '0.7521', '0.7637', '0.8043']","['0.6625', '0.7161', '0.9071', '0.7375', '0.6857', '0.8089', '0.6393', '0.6982', '0.8000']","['0.6782', '0.7212', '0.7346', '0.7233', '0.7464', '0.8274', '0.6911', '0.7295', '0.8021']","['0.6625', '0.7161', '0.9071', '0.7375', '0.6857', '0.8089', '0.6393', '0.6982', '0.8000']","['0.9636', '0.9663', '0.9297', '0.9623', '0.9810', '0.9817', '0.9737', '0.9730', '0.9757']","[[371, 9, 22, 57, 12, 10, 22, 57, 0], [10, 401, 25, 48, 8, 1, 45, 11, 11], [11, 0, 508, 4, 25, 1, 10, 1, 0], [13, 53, 16, 413, 2, 1, 31, 20, 11], [11, 10, 135, 1, 384, 14, 2, 1, 2], [11, 8, 19, 3, 28, 453, 3, 7, 28], [66, 28, 42, 14, 8, 11, 358, 12, 21], [41, 43, 9, 34, 2, 4, 0, 391, 36], [0, 0, 47, 8, 0, 40, 5, 12, 448]]","[2, 2, 4, 3, 2, 3, 5, 5, 4, 8, 2, 2, 3, 2, 1, 4]","[2, 2, 4, 3, 2, 3, 5, 5, 4, 8, 2, 2, 3, 2, 1, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.5372064113616943
4,"['0.6143', '0.8089', '0.7536', '0.7000', '0.8893', '0.6821', '0.6411', '0.8196', '0.8286']","['0.6992', '0.7002', '0.7469', '0.7809', '0.6596', '0.9095', '0.8368', '0.7018', '0.8056']","['0.6143', '0.8089', '0.7536', '0.7000', '0.8893', '0.6821', '0.6411', '0.8196', '0.8286']","['0.6540', '0.7506', '0.7502', '0.7382', '0.7574', '0.7796', '0.7260', '0.7562', '0.8169']","['0.6143', '0.8089', '0.7536', '0.7000', '0.8893', '0.6821', '0.6411', '0.8196', '0.8286']","['0.9670', '0.9567', '0.9681', '0.9754', '0.9426', '0.9915', '0.9844', '0.9565', '0.9750']","[[344, 16, 21, 40, 23, 3, 21, 92, 0], [6, 453, 6, 22, 17, 1, 19, 19, 17], [6, 1, 422, 2, 116, 1, 10, 2, 0], [17, 86, 3, 392, 5, 0, 8, 39, 10], [3, 7, 37, 3, 498, 8, 1, 1, 2], [16, 6, 18, 4, 73, 382, 1, 12, 48], [74, 44, 24, 15, 17, 2, 359, 14, 11], [25, 32, 3, 12, 4, 0, 1, 459, 24], [1, 2, 31, 12, 2, 23, 9, 16, 464]]","[8, 7, 8, 5, 4, 1, 1, 5, 2, 3, 7, 8, 2, 7, 7, 8]","[8, 7, 8, 5, 4, 1, 1, 5, 2, 3, 7, 8, 2, 7, 7, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.5332680940628052
5,"['0.6750', '0.6607', '0.8304', '0.7536', '0.8286', '0.8196', '0.8036', '0.7875', '0.8232']","['0.7311', '0.8585', '0.7711', '0.7903', '0.7891', '0.8878', '0.5960', '0.8092', '0.8382']","['0.6750', '0.6607', '0.8304', '0.7536', '0.8286', '0.8196', '0.8036', '0.7875', '0.8232']","['0.7019', '0.7467', '0.7997', '0.7715', '0.8084', '0.8524', '0.6844', '0.7982', '0.8306']","['0.6750', '0.6607', '0.8304', '0.7536', '0.8286', '0.8196', '0.8036', '0.7875', '0.8232']","['0.9690', '0.9864', '0.9692', '0.9750', '0.9723', '0.9871', '0.9319', '0.9768', '0.9801']","[[378, 6, 12, 50, 20, 3, 35, 56, 0], [4, 370, 7, 32, 13, 2, 107, 17, 8], [11, 1, 465, 2, 56, 1, 23, 1, 0], [9, 25, 1, 422, 4, 1, 74, 17, 7], [8, 4, 64, 1, 464, 9, 6, 0, 4], [9, 2, 17, 2, 23, 459, 19, 3, 26], [48, 9, 16, 5, 7, 4, 450, 6, 15], [50, 14, 2, 16, 1, 3, 4, 441, 29], [0, 0, 19, 4, 0, 35, 37, 4, 461]]","[8, 9, 8, 1, 2, 2, 9, 9, 2, 7, 9, 1, 7, 1, 8, 6]","[8, 9, 8, 1, 2, 2, 9, 9, 2, 7, 9, 1, 7, 1, 8, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.40365302562713623
6,"['0.6446', '0.8000', '0.8411', '0.7125', '0.8268', '0.8339', '0.7304', '0.8911', '0.8679']","['0.7474', '0.7645', '0.7597', '0.8655', '0.8109', '0.8762', '0.8196', '0.7098', '0.8322']","['0.6446', '0.8000', '0.8411', '0.7125', '0.8268', '0.8339', '0.7304', '0.8911', '0.8679']","['0.6922', '0.7818', '0.7983', '0.7816', '0.8187', '0.8545', '0.7724', '0.7902', '0.8497']","['0.6446', '0.8000', '0.8411', '0.7125', '0.8268', '0.8339', '0.7304', '0.8911', '0.8679']","['0.9728', '0.9692', '0.9667', '0.9862', '0.9759', '0.9853', '0.9799', '0.9545', '0.9781']","[[361, 6, 19, 29, 13, 26, 23, 80, 3], [4, 448, 3, 18, 7, 0, 25, 51, 4], [4, 3, 471, 2, 64, 2, 12, 2, 0], [20, 73, 5, 399, 3, 1, 17, 30, 12], [4, 6, 64, 1, 463, 16, 1, 1, 4], [7, 3, 15, 1, 13, 467, 7, 11, 36], [56, 32, 17, 2, 7, 6, 409, 12, 19], [27, 6, 2, 4, 0, 1, 1, 499, 20], [0, 9, 24, 5, 1, 14, 4, 17, 486]]","[7, 5, 5, 4, 9, 6, 8, 8, 5, 1, 2, 2, 8, 9, 1, 8]","[7, 5, 5, 4, 9, 6, 8, 8, 5, 1, 2, 2, 8, 9, 1, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.3850914537906647
7,"['0.7321', '0.8536', '0.8929', '0.7768', '0.7643', '0.8357', '0.6464', '0.8875', '0.8464']","['0.7033', '0.7354', '0.7429', '0.8631', '0.8594', '0.8966', '0.8702', '0.7474', '0.8960']","['0.7321', '0.8536', '0.8929', '0.7768', '0.7643', '0.8357', '0.6464', '0.8875', '0.8464']","['0.7174', '0.7901', '0.8110', '0.8177', '0.8091', '0.8651', '0.7418', '0.8114', '0.8705']","['0.7321', '0.8536', '0.8929', '0.7768', '0.7643', '0.8357', '0.6464', '0.8875', '0.8464']","['0.9614', '0.9616', '0.9614', '0.9846', '0.9844', '0.9879', '0.9879', '0.9625', '0.9877']","[[410, 14, 15, 28, 4, 4, 20, 65, 0], [7, 478, 0, 20, 3, 2, 15, 31, 4], [10, 2, 500, 3, 35, 1, 7, 2, 0], [16, 64, 1, 435, 3, 1, 6, 30, 4], [11, 7, 103, 1, 428, 7, 1, 2, 0], [26, 3, 23, 1, 11, 468, 3, 10, 15], [72, 50, 13, 6, 14, 6, 362, 10, 27], [30, 19, 2, 6, 0, 1, 0, 497, 5], [1, 13, 16, 4, 0, 32, 2, 18, 474]]","[4, 7, 8, 2, 4, 1, 1, 5, 4, 8, 4, 5, 4, 4, 9, 1]","[4, 7, 8, 2, 4, 1, 1, 5, 4, 8, 4, 5, 4, 4, 9, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.361014187335968
8,"['0.7411', '0.7375', '0.9125', '0.8482', '0.7857', '0.8643', '0.6625', '0.8625', '0.8643']","['0.7345', '0.8732', '0.7207', '0.8218', '0.7957', '0.8800', '0.7450', '0.8371', '0.9013']","['0.7411', '0.7375', '0.9125', '0.8482', '0.7857', '0.8643', '0.6625', '0.8625', '0.8643']","['0.7378', '0.7996', '0.8054', '0.8348', '0.7907', '0.8721', '0.7013', '0.8496', '0.8824']","['0.7411', '0.7375', '0.9125', '0.8482', '0.7857', '0.8643', '0.6625', '0.8625', '0.8643']","['0.9665', '0.9866', '0.9558', '0.9770', '0.9748', '0.9853', '0.9717', '0.9790', '0.9882']","[[415, 4, 10, 31, 12, 4, 31, 52, 1], [5, 413, 8, 36, 15, 0, 61, 16, 6], [9, 1, 511, 3, 22, 1, 11, 2, 0], [19, 29, 5, 475, 2, 2, 19, 6, 3], [4, 1, 104, 2, 440, 6, 1, 2, 0], [9, 0, 17, 1, 33, 484, 1, 7, 8], [61, 19, 35, 6, 28, 15, 371, 4, 21], [43, 4, 2, 9, 1, 4, 0, 483, 14], [0, 2, 17, 15, 0, 34, 3, 5, 484]]","[6, 2, 6, 9, 4, 9, 9, 9, 4, 9, 9, 6, 4, 9, 5, 4]","[6, 2, 6, 9, 4, 9, 9, 9, 4, 9, 9, 6, 4, 9, 5, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.3581300675868988
9,"['0.7411', '0.7732', '0.9250', '0.7786', '0.7554', '0.9054', '0.7304', '0.9321', '0.8893']","['0.7860', '0.8801', '0.7400', '0.8826', '0.8633', '0.8895', '0.8450', '0.7083', '0.9138']","['0.7411', '0.7732', '0.9250', '0.7786', '0.7554', '0.9054', '0.7304', '0.9321', '0.8893']","['0.7629', '0.8232', '0.8222', '0.8273', '0.8057', '0.8973', '0.7835', '0.8049', '0.9014']","['0.7411', '0.7732', '0.9250', '0.7786', '0.7554', '0.9054', '0.7304', '0.9321', '0.8893']","['0.9748', '0.9868', '0.9594', '0.9871', '0.9850', '0.9859', '0.9833', '0.9520', '0.9895']","[[415, 5, 10, 28, 9, 5, 19, 68, 1], [4, 433, 9, 19, 10, 1, 31, 47, 6], [6, 1, 518, 3, 18, 3, 9, 2, 0], [16, 29, 5, 436, 0, 1, 10, 59, 4], [7, 2, 114, 1, 423, 9, 1, 2, 1], [11, 0, 7, 1, 14, 507, 2, 10, 8], [49, 13, 24, 4, 16, 17, 409, 9, 19], [19, 5, 2, 1, 0, 3, 0, 522, 8], [1, 4, 11, 1, 0, 24, 3, 18, 498]]","[9, 9, 7, 9, 7, 8, 9, 5, 7, 6, 6, 6, 7, 2, 1, 7]","[9, 9, 7, 9, 7, 8, 9, 5, 7, 6, 6, 6, 7, 2, 1, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.2517540156841278
