cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.4450', '0.1967', '0.0000', '0.0117', '0.4433', '0.0400', '0.2583', '0.3033', '0.1917', '0.2400']","['0.3427', '0.2878', '0.0000', '0.1077', '0.1758', '0.3478', '0.1409', '0.1712', '0.2972', '0.2353']","['0.4450', '0.1967', '0.0000', '0.0117', '0.4433', '0.0400', '0.2583', '0.3033', '0.1917', '0.2400']","['0.3872', '0.2337', '0.0000', '0.0211', '0.2518', '0.0717', '0.1824', '0.2189', '0.2330', '0.2376']","['0.4450', '0.1967', '0.0000', '0.0117', '0.4433', '0.0400', '0.2583', '0.3033', '0.1917', '0.2400']","['0.9052', '0.9459', '0.9996', '0.9893', '0.7691', '0.9917', '0.8250', '0.8369', '0.9496', '0.9133']","[[267, 30, 1, 13, 45, 3, 59, 42, 77, 63], [50, 118, 0, 10, 70, 0, 100, 92, 37, 123], [69, 29, 0, 3, 193, 5, 134, 112, 23, 32], [32, 33, 0, 7, 186, 17, 139, 121, 30, 35], [28, 12, 0, 0, 266, 2, 138, 117, 20, 17], [55, 29, 0, 5, 174, 24, 135, 115, 24, 39], [9, 13, 0, 4, 290, 3, 155, 110, 10, 6], [23, 29, 1, 5, 197, 8, 95, 182, 18, 42], [185, 55, 0, 15, 27, 6, 62, 24, 115, 111], [61, 62, 0, 3, 65, 1, 83, 148, 33, 144]]",-1,-1,-1,-1,2.2345550060272217
1,"['0.4467', '0.0083', '0.0250', '0.0867', '0.2383', '0.4333', '0.0183', '0.4533', '0.3300', '0.1617']","['0.3676', '0.3571', '0.1119', '0.1405', '0.2103', '0.1942', '0.3056', '0.1668', '0.2955', '0.2443']","['0.4467', '0.0083', '0.0250', '0.0867', '0.2383', '0.4333', '0.0183', '0.4533', '0.3300', '0.1617']","['0.4033', '0.0163', '0.0409', '0.1072', '0.2234', '0.2682', '0.0346', '0.2438', '0.3118', '0.1946']","['0.4467', '0.0083', '0.0250', '0.0867', '0.2383', '0.4333', '0.0183', '0.4533', '0.3300', '0.1617']","['0.9146', '0.9983', '0.9780', '0.9411', '0.9006', '0.8002', '0.9954', '0.7483', '0.9126', '0.9444']","[[268, 2, 15, 25, 23, 73, 1, 40, 121, 32], [64, 5, 16, 41, 29, 96, 5, 115, 111, 118], [68, 2, 15, 47, 102, 132, 4, 181, 30, 19], [28, 0, 18, 52, 73, 237, 2, 159, 13, 18], [20, 0, 9, 29, 143, 107, 4, 246, 29, 13], [18, 0, 7, 45, 65, 260, 2, 177, 10, 16], [6, 0, 9, 28, 145, 120, 11, 258, 8, 15], [23, 1, 13, 44, 57, 135, 2, 272, 23, 30], [179, 0, 10, 18, 12, 115, 1, 28, 198, 39], [55, 4, 22, 41, 31, 64, 4, 155, 127, 97]]","[5, 7, 5, 5, 8, 5, 8, 0, 8, 5, 5, 0, 7, 5, 5, 0]","[5, 7, 5, 5, 8, 5, 8, 0, 8, 5, 5, 0, 7, 5, 5, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.9910176992416382
2,"['0.0750', '0.1200', '0.0833', '0.0750', '0.3467', '0.4117', '0.0983', '0.3750', '0.6667', '0.1200']","['0.2727', '0.3243', '0.1441', '0.2143', '0.2012', '0.2233', '0.3089', '0.2305', '0.2732', '0.2526']","['0.0750', '0.1200', '0.0833', '0.0750', '0.3467', '0.4117', '0.0983', '0.3750', '0.6667', '0.1200']","['0.1176', '0.1752', '0.1056', '0.1111', '0.2546', '0.2896', '0.1492', '0.2855', '0.3876', '0.1627']","['0.0750', '0.1200', '0.0833', '0.0750', '0.3467', '0.4117', '0.0983', '0.3750', '0.6667', '0.1200']","['0.9778', '0.9722', '0.9450', '0.9694', '0.8470', '0.8409', '0.9756', '0.8609', '0.8030', '0.9606']","[[45, 17, 26, 10, 30, 48, 4, 32, 371, 17], [8, 72, 44, 10, 56, 52, 19, 57, 215, 67], [30, 20, 50, 26, 151, 99, 21, 109, 78, 16], [20, 12, 34, 45, 97, 219, 19, 89, 42, 23], [6, 10, 39, 20, 208, 102, 25, 132, 50, 8], [17, 12, 38, 40, 94, 247, 19, 89, 25, 19], [2, 16, 23, 8, 230, 117, 59, 114, 15, 16], [6, 18, 26, 32, 96, 113, 11, 225, 48, 25], [27, 19, 14, 10, 14, 74, 3, 17, 400, 22], [4, 26, 53, 9, 58, 35, 11, 112, 220, 72]]","[0, 4, 0, 4, 4, 2, 2, 7, 8, 2, 4, 4, 8, 7, 5, 6]","[0, 4, 0, 4, 4, 2, 2, 7, 8, 2, 4, 4, 8, 7, 5, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.8861697912216187
3,"['0.2000', '0.0850', '0.0317', '0.1317', '0.3750', '0.3417', '0.0683', '0.4567', '0.5100', '0.2700']","['0.3000', '0.5152', '0.1418', '0.1763', '0.2007', '0.2676', '0.3628', '0.2217', '0.3009', '0.2432']","['0.2000', '0.0850', '0.0317', '0.1317', '0.3750', '0.3417', '0.0683', '0.4567', '0.5100', '0.2700']","['0.2400', '0.1459', '0.0518', '0.1508', '0.2615', '0.3001', '0.1150', '0.2985', '0.3785', '0.2559']","['0.2000', '0.0850', '0.0317', '0.1317', '0.3750', '0.3417', '0.0683', '0.4567', '0.5100', '0.2700']","['0.9481', '0.9911', '0.9787', '0.9317', '0.8341', '0.8961', '0.9867', '0.8219', '0.8683', '0.9067']","[[120, 7, 15, 22, 31, 27, 3, 53, 278, 44], [23, 51, 22, 33, 53, 28, 10, 67, 138, 175], [47, 1, 19, 54, 167, 59, 15, 152, 45, 41], [35, 3, 15, 79, 113, 159, 12, 122, 22, 40], [17, 2, 17, 54, 225, 63, 14, 153, 36, 19], [37, 2, 4, 67, 112, 205, 6, 125, 11, 31], [5, 2, 6, 37, 248, 85, 41, 127, 12, 37], [17, 8, 11, 49, 94, 72, 6, 274, 22, 47], [86, 14, 6, 20, 22, 46, 2, 28, 306, 70], [13, 9, 19, 33, 56, 22, 4, 135, 147, 162]]","[7, 4, 2, 7, 0, 5, 0, 9, 4, 3, 3, 7, 0, 2, 8, 2]","[7, 4, 2, 7, 0, 5, 0, 9, 4, 3, 3, 7, 0, 2, 8, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.6834913492202759
4,"['0.2767', '0.2950', '0.0550', '0.0950', '0.3900', '0.3800', '0.2217', '0.3850', '0.2950', '0.3267']","['0.4019', '0.3680', '0.1294', '0.2088', '0.2047', '0.2568', '0.2509', '0.2793', '0.3308', '0.2992']","['0.2767', '0.2950', '0.0550', '0.0950', '0.3900', '0.3800', '0.2217', '0.3850', '0.2950', '0.3267']","['0.3277', '0.3275', '0.0772', '0.1306', '0.2685', '0.3065', '0.2354', '0.3238', '0.3119', '0.3124']","['0.2767', '0.2950', '0.0550', '0.0950', '0.3900', '0.3800', '0.2217', '0.3850', '0.2950', '0.3267']","['0.9543', '0.9437', '0.9589', '0.9600', '0.8317', '0.8778', '0.9265', '0.8896', '0.9337', '0.9150']","[[166, 49, 27, 17, 33, 46, 9, 36, 164, 53], [24, 177, 25, 21, 57, 36, 32, 34, 60, 134], [40, 21, 33, 29, 171, 75, 67, 104, 27, 33], [24, 19, 29, 57, 115, 168, 73, 76, 7, 32], [16, 21, 27, 27, 234, 67, 71, 98, 19, 20], [13, 15, 17, 37, 102, 228, 62, 96, 5, 25], [8, 16, 14, 13, 240, 76, 133, 73, 5, 22], [19, 28, 20, 33, 104, 74, 46, 231, 8, 37], [82, 67, 24, 18, 19, 88, 7, 15, 177, 103], [21, 68, 39, 21, 68, 30, 30, 64, 63, 196]]","[5, 3, 9, 2, 2, 2, 0, 8, 4, 2, 1, 8, 1, 6, 1, 2]","[5, 3, 9, 2, 2, 2, 0, 8, 4, 2, 1, 8, 1, 6, 1, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.6581439971923828
5,"['0.3883', '0.1667', '0.0733', '0.0917', '0.3050', '0.3750', '0.2650', '0.4167', '0.3950', '0.3483']","['0.3909', '0.4545', '0.1313', '0.1797', '0.2176', '0.2827', '0.2907', '0.2765', '0.3110', '0.3016']","['0.3883', '0.1667', '0.0733', '0.0917', '0.3050', '0.3750', '0.2650', '0.4167', '0.3950', '0.3483']","['0.3896', '0.2439', '0.0941', '0.1214', '0.2540', '0.3223', '0.2772', '0.3324', '0.3480', '0.3233']","['0.3883', '0.1667', '0.0733', '0.0917', '0.3050', '0.3750', '0.2650', '0.4167', '0.3950', '0.3483']","['0.9328', '0.9778', '0.9461', '0.9535', '0.8781', '0.8943', '0.9281', '0.8789', '0.9028', '0.9104']","[[233, 15, 21, 20, 25, 29, 9, 38, 168, 42], [36, 100, 46, 19, 41, 28, 30, 25, 118, 157], [48, 7, 44, 31, 133, 67, 69, 125, 34, 42], [30, 10, 31, 55, 82, 166, 71, 93, 18, 44], [29, 6, 48, 33, 183, 68, 67, 120, 27, 19], [25, 7, 33, 41, 75, 225, 58, 97, 7, 32], [6, 9, 28, 18, 182, 74, 159, 84, 9, 31], [29, 17, 29, 35, 69, 76, 43, 250, 16, 36], [132, 27, 22, 21, 10, 43, 12, 15, 237, 81], [28, 22, 33, 33, 41, 20, 29, 57, 128, 209]]","[8, 9, 4, 0, 8, 9, 7, 7, 9, 4, 4, 7, 1, 7, 0, 5]","[8, 9, 4, 0, 8, 9, 7, 7, 9, 4, 4, 7, 1, 7, 0, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.6491780281066895
6,"['0.2650', '0.2683', '0.1017', '0.0667', '0.3450', '0.3683', '0.2517', '0.3750', '0.4183', '0.3133']","['0.3750', '0.3806', '0.1268', '0.2083', '0.2004', '0.2919', '0.2706', '0.3024', '0.3193', '0.3123']","['0.2650', '0.2683', '0.1017', '0.0667', '0.3450', '0.3683', '0.2517', '0.3750', '0.4183', '0.3133']","['0.3105', '0.3148', '0.1129', '0.1010', '0.2535', '0.3257', '0.2608', '0.3348', '0.3622', '0.3128']","['0.2650', '0.2683', '0.1017', '0.0667', '0.3450', '0.3683', '0.2517', '0.3750', '0.4183', '0.3133']","['0.9509', '0.9515', '0.9222', '0.9719', '0.8470', '0.9007', '0.9246', '0.9039', '0.9009', '0.9233']","[[159, 42, 36, 14, 30, 26, 9, 34, 219, 31], [23, 161, 48, 15, 51, 24, 29, 20, 95, 134], [38, 16, 61, 14, 158, 62, 71, 107, 37, 36], [25, 24, 55, 40, 95, 154, 78, 71, 18, 40], [20, 11, 63, 16, 207, 72, 70, 101, 27, 13], [28, 13, 47, 26, 87, 221, 65, 80, 6, 27], [1, 10, 42, 5, 228, 79, 151, 50, 9, 25], [24, 24, 50, 28, 93, 61, 45, 225, 15, 35], [89, 64, 31, 15, 15, 38, 12, 12, 251, 73], [17, 58, 48, 19, 69, 20, 28, 44, 109, 188]]","[3, 4, 2, 2, 2, 6, 4, 4, 4, 4, 4, 7, 2, 7, 2, 2]","[3, 4, 2, 2, 2, 6, 4, 4, 4, 4, 4, 7, 2, 7, 2, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.4847872257232666
7,"['0.2533', '0.2500', '0.1283', '0.0917', '0.2750', '0.3783', '0.2483', '0.3850', '0.4433', '0.3117']","['0.3619', '0.4076', '0.1277', '0.1780', '0.2168', '0.2877', '0.2827', '0.3016', '0.3144', '0.3061']","['0.2533', '0.2500', '0.1283', '0.0917', '0.2750', '0.3783', '0.2483', '0.3850', '0.4433', '0.3117']","['0.2980', '0.3099', '0.1280', '0.1210', '0.2425', '0.3269', '0.2644', '0.3382', '0.3679', '0.3088']","['0.2533', '0.2500', '0.1283', '0.0917', '0.2750', '0.3783', '0.2483', '0.3850', '0.4433', '0.3117']","['0.9504', '0.9596', '0.9026', '0.9530', '0.8896', '0.8959', '0.9300', '0.9009', '0.8926', '0.9215']","[[152, 35, 46, 17, 24, 27, 7, 34, 227, 31], [25, 150, 59, 24, 33, 27, 21, 23, 105, 133], [42, 13, 77, 23, 123, 70, 67, 109, 41, 35], [28, 14, 75, 55, 73, 156, 75, 67, 16, 41], [23, 9, 74, 27, 165, 75, 64, 118, 28, 17], [20, 8, 63, 48, 63, 227, 60, 75, 7, 29], [3, 11, 65, 16, 180, 79, 149, 57, 9, 31], [26, 18, 49, 42, 61, 64, 47, 231, 26, 36], [82, 53, 35, 23, 7, 42, 11, 10, 266, 71], [19, 57, 60, 34, 32, 22, 26, 42, 121, 187]]","[3, 8, 0, 8, 3, 8, 2, 5, 4, 8, 5, 6, 6, 2, 0, 4]","[3, 8, 0, 8, 3, 8, 2, 5, 4, 8, 5, 6, 6, 2, 0, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3665002584457397
8,"['0.2967', '0.2550', '0.0900', '0.1000', '0.3833', '0.3200', '0.2217', '0.4167', '0.4050', '0.3200']","['0.3701', '0.4422', '0.1467', '0.1709', '0.1962', '0.3107', '0.2759', '0.2945', '0.3306', '0.3211']","['0.2967', '0.2550', '0.0900', '0.1000', '0.3833', '0.3200', '0.2217', '0.4167', '0.4050', '0.3200']","['0.3293', '0.3235', '0.1116', '0.1262', '0.2596', '0.3153', '0.2458', '0.3451', '0.3640', '0.3205']","['0.2967', '0.2550', '0.0900', '0.1000', '0.3833', '0.3200', '0.2217', '0.4167', '0.4050', '0.3200']","['0.9439', '0.9643', '0.9419', '0.9461', '0.8256', '0.9211', '0.9354', '0.8891', '0.9089', '0.9248']","[[178, 30, 24, 29, 33, 20, 9, 40, 203, 34], [33, 153, 32, 35, 53, 27, 23, 26, 82, 136], [40, 9, 54, 25, 188, 47, 57, 110, 35, 35], [16, 11, 56, 60, 115, 127, 75, 85, 18, 37], [28, 6, 47, 26, 230, 51, 54, 126, 24, 8], [30, 6, 39, 45, 106, 192, 63, 92, 7, 20], [4, 6, 40, 17, 257, 58, 133, 55, 9, 21], [30, 13, 28, 32, 108, 51, 37, 250, 18, 33], [105, 43, 20, 35, 13, 29, 12, 18, 243, 82], [17, 69, 28, 47, 69, 16, 19, 47, 96, 192]]","[7, 0, 3, 9, 2, 9, 9, 4, 0, 6, 5, 2, 9, 1, 3, 3]","[7, 0, 3, 9, 2, 9, 9, 4, 0, 6, 5, 2, 9, 1, 3, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.2947756052017212
9,"['0.3167', '0.4017', '0.0967', '0.0633', '0.3917', '0.3400', '0.3500', '0.3150', '0.3133', '0.3017']","['0.3808', '0.3754', '0.1454', '0.2043', '0.1976', '0.3054', '0.2431', '0.3614', '0.3629', '0.3535']","['0.3167', '0.4017', '0.0967', '0.0633', '0.3917', '0.3400', '0.3500', '0.3150', '0.3133', '0.3017']","['0.3458', '0.3881', '0.1161', '0.0967', '0.2627', '0.3218', '0.2869', '0.3366', '0.3363', '0.3255']","['0.3167', '0.4017', '0.0967', '0.0633', '0.3917', '0.3400', '0.3500', '0.3150', '0.3133', '0.3017']","['0.9428', '0.9257', '0.9369', '0.9726', '0.8233', '0.9141', '0.8789', '0.9381', '0.9389', '0.9387']","[[190, 58, 24, 18, 41, 29, 18, 29, 166, 27], [35, 241, 29, 16, 49, 29, 40, 18, 44, 99], [39, 26, 58, 12, 199, 58, 94, 61, 27, 26], [21, 20, 59, 38, 121, 121, 133, 46, 9, 32], [25, 23, 49, 5, 235, 48, 112, 77, 15, 11], [17, 17, 47, 29, 104, 204, 117, 47, 2, 16], [2, 17, 40, 8, 240, 39, 210, 22, 4, 18], [28, 31, 31, 25, 117, 69, 75, 189, 11, 24], [118, 89, 25, 16, 17, 43, 18, 8, 188, 78], [24, 120, 37, 19, 66, 28, 47, 26, 52, 181]]","[0, 8, 0, 8, 7, 0, 2, 8, 0, 3, 9, 5, 2, 6, 5, 4]","[0, 8, 0, 8, 7, 0, 2, 8, 0, 3, 9, 5, 2, 6, 5, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.591413140296936
