cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations
0,"['0.0057', '0.9263', '0.3435', '0.0670', '0.2766', '0.8839', '0.0000', '0.5389', '0.5690', '0.8000']","['1.0000', '0.3354', '0.4584', '0.1502', '0.3929', '0.3309', '0.0000', '0.7560', '0.5961', '0.8254']","['0.0057', '0.9263', '0.3435', '0.0670', '0.2766', '0.8839', '0.0000', '0.5389', '0.5690', '0.8000']","['0.0114', '0.4925', '0.3927', '0.0926', '0.3247', '0.4815', '0.0000', '0.6292', '0.5822', '0.8125']","['0.0057', '0.9263', '0.3435', '0.0670', '0.2766', '0.8839', '0.0000', '0.5389', '0.5690', '0.8000']","['1.0000', '0.7987', '0.9556', '0.9578', '0.9543', '0.7967', '0.9998', '0.9805', '0.9570', '0.9807']","[[4, 376, 18, 101, 54, 131, 1, 0, 11, 2], [0, 641, 6, 4, 3, 38, 0, 0, 0, 0], [0, 64, 237, 29, 101, 189, 0, 0, 69, 1], [0, 538, 1, 47, 19, 95, 0, 0, 2, 0], [0, 82, 137, 58, 187, 79, 0, 1, 131, 1], [0, 5, 0, 0, 0, 632, 0, 54, 0, 24], [0, 179, 89, 56, 105, 214, 0, 0, 58, 1], [0, 1, 0, 0, 0, 264, 0, 381, 0, 61], [0, 25, 29, 17, 7, 169, 0, 25, 400, 31], [0, 0, 0, 1, 0, 99, 0, 43, 0, 572]]",-1,-1,-1,-1
1,"['0.2178', '0.9205', '0.1754', '0.4259', '0.3343', '0.6895', '0.2892', '0.7850', '0.6586', '0.8769']","['0.7136', '0.4915', '0.4074', '0.4188', '0.4913', '0.5800', '0.2347', '0.6328', '0.6809', '0.8382']","['0.2178', '0.9205', '0.1754', '0.4259', '0.3343', '0.6895', '0.2892', '0.7850', '0.6586', '0.8769']","['0.3337', '0.6408', '0.2452', '0.4223', '0.3979', '0.6300', '0.2591', '0.7008', '0.6696', '0.8571']","['0.2178', '0.9205', '0.1754', '0.4259', '0.3343', '0.6895', '0.2892', '0.7850', '0.6586', '0.8769']","['0.9903', '0.8955', '0.9721', '0.9341', '0.9630', '0.9432', '0.8949', '0.9488', '0.9655', '0.9807']","[[152, 157, 7, 166, 25, 22, 155, 2, 11, 1], [3, 637, 2, 20, 4, 2, 23, 1, 0, 0], [1, 45, 121, 28, 78, 57, 286, 3, 69, 2], [20, 301, 1, 299, 25, 4, 52, 0, 0, 0], [2, 46, 106, 54, 226, 29, 124, 2, 87, 0], [0, 3, 0, 2, 0, 493, 0, 175, 0, 42], [34, 105, 48, 89, 96, 71, 203, 7, 49, 0], [0, 0, 0, 0, 0, 84, 0, 555, 0, 68], [1, 2, 12, 55, 6, 62, 22, 72, 463, 8], [0, 0, 0, 1, 0, 26, 0, 60, 1, 627]]","[2, 9, 1, 4, 1, 7, 7, 7, 6, 3, 1, 7, 0, 6, 6, 9]","[8, 8, 8, 8, 2, 8, 8, 6, 8, 8, 2, 8, 8, 8, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 2. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 1. 1. 1. 1. 0. 3. 3. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",16
2,"['0.4398', '0.9191', '0.3594', '0.5812', '0.2189', '0.6629', '0.2479', '0.7440', '0.5761', '0.9441']","['0.4797', '0.6092', '0.3798', '0.4523', '0.5362', '0.5970', '0.2924', '0.6701', '0.9226', '0.7741']","['0.4398', '0.9191', '0.3594', '0.5812', '0.2189', '0.6629', '0.2479', '0.7440', '0.5761', '0.9441']","['0.4589', '0.7327', '0.3693', '0.5087', '0.3109', '0.6282', '0.2683', '0.7051', '0.7093', '0.8507']","['0.4398', '0.9191', '0.3594', '0.5812', '0.2189', '0.6629', '0.2479', '0.7440', '0.5761', '0.9441']","['0.9472', '0.9353', '0.9358', '0.9216', '0.9798', '0.9491', '0.9332', '0.9588', '0.9946', '0.9687']","[[307, 74, 13, 220, 9, 18, 50, 0, 6, 1], [19, 636, 9, 18, 3, 1, 5, 1, 0, 0], [57, 37, 248, 28, 62, 47, 196, 2, 12, 1], [78, 188, 1, 408, 8, 3, 16, 0, 0, 0], [52, 33, 220, 56, 148, 27, 133, 0, 7, 0], [0, 3, 0, 2, 0, 474, 0, 164, 0, 72], [125, 72, 111, 105, 38, 66, 174, 2, 8, 1], [0, 0, 0, 0, 0, 76, 0, 526, 0, 105], [2, 1, 51, 64, 8, 65, 21, 69, 405, 17], [0, 0, 0, 1, 0, 17, 0, 21, 1, 675]]","[0, 7, 4, 3, 9, 1, 5, 0, 0, 0, 8, 0, 6, 3, 6, 0]","[6, 6, 8, 6, 4, 2, 2, 2, 2, 8, 6, 2, 6, 2, 4, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [4. 3. 0. 1. 0. 1. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [1. 0. 0. 1. 0. 0. 1. 2. 1. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 1. 2. 0. 3. 3. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",32
3,"['0.5888', '0.9133', '0.2522', '0.4915', '0.2663', '0.6769', '0.2493', '0.8105', '0.5889', '0.9007']","['0.4660', '0.6251', '0.4915', '0.4313', '0.5114', '0.6523', '0.2378', '0.6647', '0.8790', '0.8152']","['0.5888', '0.9133', '0.2522', '0.4915', '0.2663', '0.6769', '0.2493', '0.8105', '0.5889', '0.9007']","['0.5203', '0.7422', '0.3333', '0.4594', '0.3502', '0.6644', '0.2434', '0.7304', '0.7053', '0.8558']","['0.5888', '0.9133', '0.2522', '0.4915', '0.2663', '0.6769', '0.2493', '0.8105', '0.5889', '0.9007']","['0.9253', '0.9399', '0.9715', '0.9278', '0.9728', '0.9589', '0.9109', '0.9541', '0.9909', '0.9768']","[[411, 46, 9, 173, 3, 8, 39, 0, 8, 1], [24, 632, 6, 17, 4, 2, 7, 0, 0, 0], [85, 26, 174, 34, 81, 34, 235, 2, 18, 1], [118, 219, 3, 345, 5, 0, 12, 0, 0, 0], [64, 30, 83, 68, 180, 17, 219, 1, 13, 1], [1, 4, 3, 1, 0, 484, 0, 166, 0, 56], [172, 50, 72, 98, 70, 42, 175, 5, 17, 1], [0, 0, 0, 0, 0, 67, 0, 573, 0, 67], [7, 4, 4, 64, 9, 65, 49, 68, 414, 19], [0, 0, 0, 0, 0, 23, 0, 47, 1, 644]]","[8, 3, 7, 7, 8, 3, 5, 3, 3, 7, 4, 0, 6, 8, 1, 2]","[6, 2, 0, 2, 4, 4, 2, 6, 4, 6, 2, 6, 8, 6, 0, 2]","[[0. 1. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [4. 3. 1. 2. 1. 2. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 2. 0. 0. 1. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 0. 0. 2. 0. 0. 1. 3. 3. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 1. 2. 0. 4. 3. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",48
4,"['0.6332', '0.8728', '0.3435', '0.7194', '0.4586', '0.6657', '0.1496', '0.7836', '0.6216', '0.9259']","['0.5410', '0.8297', '0.4731', '0.5153', '0.4620', '0.6889', '0.2147', '0.6916', '0.8937', '0.7947']","['0.6332', '0.8728', '0.3435', '0.7194', '0.4586', '0.6657', '0.1496', '0.7836', '0.6216', '0.9259']","['0.5835', '0.8507', '0.3980', '0.6005', '0.4603', '0.6771', '0.1763', '0.7347', '0.7332', '0.8553']","['0.6332', '0.8728', '0.3435', '0.7194', '0.4586', '0.6657', '0.1496', '0.7836', '0.6216', '0.9259']","['0.9405', '0.9803', '0.9582', '0.9246', '0.9429', '0.9658', '0.9390', '0.9608', '0.9917', '0.9728']","[[442, 22, 26, 163, 12, 7, 18, 1, 6, 1], [21, 604, 8, 41, 10, 1, 5, 0, 1, 1], [45, 15, 237, 34, 158, 25, 158, 4, 13, 1], [114, 44, 7, 505, 26, 0, 5, 1, 0, 0], [26, 19, 88, 59, 310, 15, 144, 1, 12, 2], [0, 2, 3, 3, 0, 476, 0, 154, 5, 72], [160, 20, 125, 99, 142, 30, 105, 6, 13, 2], [0, 0, 0, 0, 0, 71, 0, 554, 1, 81], [8, 2, 7, 76, 13, 52, 53, 44, 437, 11], [1, 0, 0, 0, 0, 14, 1, 36, 1, 662]]","[4, 1, 5, 8, 6, 8, 3, 4, 4, 9, 7, 8, 6, 9, 0, 7]","[6, 6, 2, 2, 4, 6, 2, 4, 0, 2, 2, 6, 2, 6, 2, 2]","[[0. 1. 0. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [5. 3. 1. 3. 1. 3. 1. 3. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 2. 1. 0. 2. 0. 1. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 0. 2. 1. 0. 1. 3. 5. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 1. 2. 0. 4. 3. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",64
5,"['0.6332', '0.9162', '0.5942', '0.5855', '0.4083', '0.6615', '0.0684', '0.8232', '0.5903', '0.9133']","['0.5870', '0.7037', '0.3984', '0.5303', '0.5027', '0.7210', '0.2078', '0.6721', '0.9141', '0.8308']","['0.6332', '0.9162', '0.5942', '0.5855', '0.4083', '0.6615', '0.0684', '0.8232', '0.5903', '0.9133']","['0.6092', '0.7960', '0.4770', '0.5565', '0.4506', '0.6900', '0.1029', '0.7400', '0.7174', '0.8701']","['0.6332', '0.9162', '0.5942', '0.5855', '0.4083', '0.6615', '0.0684', '0.8232', '0.5903', '0.9133']","['0.9507', '0.9577', '0.9019', '0.9422', '0.9568', '0.9709', '0.9709', '0.9549', '0.9938', '0.9788']","[[442, 40, 59, 130, 6, 6, 9, 2, 4, 0], [16, 634, 10, 15, 11, 0, 4, 2, 0, 0], [25, 18, 410, 23, 112, 21, 68, 1, 11, 1], [111, 133, 20, 411, 21, 0, 5, 1, 0, 0], [14, 28, 248, 40, 276, 12, 50, 0, 8, 0], [0, 6, 3, 2, 0, 473, 1, 166, 3, 61], [136, 38, 252, 75, 114, 22, 48, 4, 12, 1], [0, 0, 0, 0, 0, 60, 0, 582, 0, 65], [9, 4, 27, 78, 9, 52, 44, 60, 415, 5], [0, 0, 0, 1, 0, 10, 2, 48, 1, 653]]","[3, 6, 6, 2, 5, 8, 5, 1, 7, 8, 1, 2, 8, 6, 5, 7]","[2, 6, 6, 2, 6, 2, 2, 0, 3, 4, 2, 2, 6, 6, 2, 2]","[[0. 2. 0. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [5. 4. 3. 4. 1. 5. 1. 4. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [0. 0. 0. 2. 1. 0. 2. 0. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 0. 2. 1. 1. 4. 3. 6. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 1. 1. 2. 0. 4. 3. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",80
6,"['0.6963', '0.8468', '0.4812', '0.7550', '0.4024', '0.6629', '0.1225', '0.8091', '0.5903', '0.8923']","['0.6075', '0.9156', '0.4044', '0.5196', '0.4875', '0.7171', '0.1894', '0.6925', '0.9022', '0.8395']","['0.6963', '0.8468', '0.4812', '0.7550', '0.4024', '0.6629', '0.1225', '0.8091', '0.5903', '0.8923']","['0.6489', '0.8799', '0.4394', '0.6156', '0.4408', '0.6890', '0.1488', '0.7462', '0.7137', '0.8651']","['0.6963', '0.8468', '0.4812', '0.7550', '0.4024', '0.6629', '0.1225', '0.8091', '0.5903', '0.8923']","['0.9502', '0.9914', '0.9225', '0.9222', '0.9548', '0.9702', '0.9416', '0.9596', '0.9929', '0.9806']","[[486, 12, 37, 126, 7, 6, 19, 1, 4, 0], [19, 586, 4, 59, 12, 0, 11, 1, 0, 0], [30, 7, 332, 31, 115, 16, 148, 1, 9, 1], [110, 12, 15, 530, 29, 0, 5, 1, 0, 0], [10, 7, 195, 67, 272, 8, 109, 0, 8, 0], [0, 4, 1, 7, 0, 474, 14, 149, 8, 58], [135, 9, 223, 103, 113, 16, 86, 2, 14, 1], [0, 1, 0, 0, 0, 77, 0, 572, 1, 56], [8, 2, 14, 96, 10, 51, 62, 39, 415, 6], [2, 0, 0, 1, 0, 13, 0, 60, 1, 638]]","[0, 7, 0, 4, 9, 9, 9, 6, 2, 2, 8, 3, 0, 3, 8, 8]","[6, 2, 2, 2, 6, 6, 6, 6, 6, 8, 6, 2, 4, 2, 4, 6]","[[0. 2. 0. 0. 1. 0. 0. 1. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [6. 4. 3. 6. 2. 5. 1. 5. 2. 1.]
 [0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
 [1. 0. 0. 2. 1. 0. 2. 0. 3. 1.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [3. 1. 1. 2. 1. 1. 5. 3. 8. 4.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [2. 1. 2. 1. 2. 0. 4. 3. 0. 2.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",96
7,"['0.5817', '0.7601', '0.4217', '0.7806', '0.4527', '0.7217', '0.2464', '0.7751', '0.6174', '0.8853']","['0.7073', '0.9546', '0.4187', '0.5088', '0.5008', '0.6763', '0.2641', '0.6724', '0.8411', '0.8520']","['0.5817', '0.7601', '0.4217', '0.7806', '0.4527', '0.7217', '0.2464', '0.7751', '0.6174', '0.8853']","['0.6384', '0.8463', '0.4202', '0.6161', '0.4755', '0.6982', '0.2550', '0.7201', '0.7121', '0.8683']","['0.5817', '0.7601', '0.4217', '0.7806', '0.4527', '0.7217', '0.2464', '0.7751', '0.6174', '0.8853']","['0.9733', '0.9960', '0.9360', '0.9160', '0.9518', '0.9607', '0.9235', '0.9576', '0.9870', '0.9825']","[[406, 9, 29, 164, 9, 7, 65, 3, 6, 0], [4, 526, 3, 105, 15, 1, 37, 0, 1, 0], [16, 4, 291, 29, 123, 22, 182, 2, 20, 1], [50, 5, 13, 548, 27, 1, 53, 1, 4, 0], [2, 3, 191, 60, 306, 10, 83, 1, 19, 1], [0, 0, 0, 6, 0, 516, 4, 133, 8, 48], [96, 4, 147, 105, 120, 28, 173, 9, 19, 1], [0, 0, 0, 0, 0, 101, 0, 548, 2, 56], [0, 0, 21, 59, 11, 57, 58, 60, 434, 3], [0, 0, 0, 1, 0, 20, 0, 58, 3, 633]]","[3, 6, 8, 5, 9, 5, 7, 4, 8, 9, 0, 6, 8, 2, 8, 8]","[6, 6, 5, 6, 2, 0, 4, 6, 2, 0, 4, 8, 6, 2, 6, 2]","[[ 0.  2.  0.  0.  1.  1.  0.  1.  0.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 6.  4.  4.  6.  2.  5.  1.  5.  4.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 2.  0.  0.  2.  1.  0.  2.  1.  3.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 3.  1.  1.  3.  2.  2.  6.  3. 10.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  1.  2.  1.  2.  0.  5.  3.  0.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",112
8,"['0.6504', '0.8829', '0.1696', '0.7393', '0.4675', '0.6769', '0.3989', '0.7949', '0.5548', '0.8993']","['0.6931', '0.8829', '0.5850', '0.5351', '0.4759', '0.7401', '0.2418', '0.7087', '0.8686', '0.8405']","['0.6504', '0.8829', '0.1696', '0.7393', '0.4675', '0.6769', '0.3989', '0.7949', '0.5548', '0.8993']","['0.6711', '0.8829', '0.2629', '0.6208', '0.4716', '0.7071', '0.3011', '0.7493', '0.6771', '0.8689']","['0.6504', '0.8829', '0.1696', '0.7393', '0.4675', '0.6769', '0.3989', '0.7949', '0.5548', '0.8993']","['0.9681', '0.9872', '0.9868', '0.9284', '0.9450', '0.9730', '0.8606', '0.9633', '0.9906', '0.9806']","[[454, 13, 15, 129, 15, 6, 60, 1, 5, 0], [0, 611, 0, 37, 13, 0, 29, 0, 2, 0], [17, 6, 117, 25, 136, 15, 362, 0, 11, 1], [67, 29, 4, 519, 45, 0, 36, 0, 2, 0], [1, 12, 17, 50, 316, 3, 267, 0, 10, 0], [0, 4, 0, 8, 0, 484, 10, 144, 12, 53], [112, 11, 45, 88, 130, 15, 280, 5, 15, 1], [0, 3, 0, 0, 0, 78, 0, 562, 1, 63], [3, 3, 2, 113, 9, 38, 112, 29, 390, 4], [1, 0, 0, 1, 0, 15, 2, 52, 1, 643]]","[3, 6, 0, 7, 5, 9, 8, 3, 8, 6, 7, 5, 6, 5, 0, 8]","[2, 6, 0, 6, 4, 2, 4, 2, 0, 6, 2, 6, 6, 6, 6, 6]","[[ 1.  2.  0.  0.  1.  1.  0.  1.  1.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 6.  4.  4.  8.  2.  5.  1.  6.  4.  3.]
 [ 0.  0.  0.  0.  0.  0.  0.  1.  0.  0.]
 [ 2.  0.  0.  2.  1.  1.  2.  1.  4.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 4.  1.  1.  3.  2.  4.  9.  4. 11.  4.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  1.  2.  1.  2.  0.  5.  3.  0.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",128
9,"['0.6934', '0.9118', '0.4957', '0.6994', '0.4408', '0.7049', '0.1140', '0.7341', '0.6188', '0.9301']","['0.6385', '0.8539', '0.4145', '0.5696', '0.4942', '0.7029', '0.2100', '0.7218', '0.8496', '0.7523']","['0.6934', '0.9118', '0.4957', '0.6994', '0.4408', '0.7049', '0.1140', '0.7341', '0.6188', '0.9301']","['0.6648', '0.8819', '0.4515', '0.6279', '0.4660', '0.7039', '0.1477', '0.7279', '0.7160', '0.8318']","['0.6934', '0.9118', '0.4957', '0.6994', '0.4408', '0.7049', '0.1140', '0.7341', '0.6188', '0.9301']","['0.9565', '0.9829', '0.9235', '0.9411', '0.9518', '0.9661', '0.9522', '0.9682', '0.9878', '0.9652']","[[484, 16, 40, 117, 12, 6, 17, 1, 5, 0], [11, 631, 11, 21, 12, 0, 4, 1, 1, 0], [22, 7, 342, 25, 122, 25, 120, 2, 19, 6], [100, 48, 20, 491, 35, 1, 5, 0, 2, 0], [3, 15, 176, 48, 298, 8, 112, 0, 13, 3], [0, 4, 7, 5, 0, 504, 3, 115, 8, 69], [131, 15, 217, 85, 115, 19, 80, 4, 27, 9], [0, 0, 0, 0, 0, 100, 0, 519, 1, 87], [5, 3, 12, 70, 9, 47, 40, 37, 435, 45], [2, 0, 0, 0, 0, 7, 0, 40, 1, 665]]","[8, 9, 9, 5, 7, 9, 0, 3, 2, 8, 9, 2, 1, 8, 4, 0]","[6, 4, 2, 0, 2, 8, 6, 2, 3, 2, 6, 6, 6, 4, 8, 0]","[[ 2.  2.  0.  0.  1.  2.  0.  1.  1.  1.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 6.  4.  4.  9.  2.  5.  1.  7.  5.  4.]
 [ 0.  0.  1.  0.  0.  0.  0.  1.  0.  0.]
 [ 2.  0.  0.  2.  1.  1.  2.  1.  5.  2.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  1.  0.]
 [ 5.  2.  2.  3.  2.  4.  9.  4. 12.  5.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
 [ 2.  1.  2.  1.  3.  0.  5.  3.  0.  3.]
 [ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.]]",144
