cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.8725', '0.9581', '0.7654', '0.4818', '0.5836', '0.0032', '0.7045', '0.9012', '0.4853', '0.0705']","['0.6586', '0.7495', '0.5110', '0.6442', '0.5976', '0.4000', '0.6576', '0.5620', '0.4056', '0.4757']","['0.8725', '0.9581', '0.7654', '0.4818', '0.5836', '0.0032', '0.7045', '0.9012', '0.4853', '0.0705']","['0.7506', '0.8410', '0.6128', '0.5513', '0.5905', '0.0063', '0.6803', '0.6923', '0.4419', '0.1228']","['0.8725', '0.9581', '0.7654', '0.4818', '0.5836', '0.0032', '0.7045', '0.9012', '0.4853', '0.0705']","['0.9505', '0.9594', '0.9187', '0.9698', '0.9576', '0.9995', '0.9601', '0.9183', '0.9232', '0.9914']","[[602, 1, 5, 0, 0, 0, 11, 1, 70, 0], [0, 754, 20, 2, 0, 0, 8, 3, 0, 0], [87, 24, 535, 0, 1, 0, 10, 35, 7, 0], [16, 35, 247, 344, 7, 0, 17, 24, 21, 3], [24, 11, 14, 0, 398, 0, 49, 83, 77, 26], [46, 54, 61, 100, 31, 2, 98, 15, 215, 9], [85, 29, 69, 0, 7, 0, 484, 0, 13, 0], [6, 37, 7, 1, 6, 0, 1, 657, 14, 0], [25, 44, 85, 68, 51, 3, 42, 17, 331, 16], [23, 17, 4, 19, 165, 0, 16, 334, 68, 49]]",-1,-1,-1,-1,1.5451675653457642
1,"['0.8348', '0.9581', '0.8584', '0.8207', '0.5367', '0.2647', '0.9316', '0.7682', '0.6378', '0.7194']","['0.8571', '0.8892', '0.8403', '0.6577', '0.7079', '0.4926', '0.7853', '0.9412', '0.6561', '0.5308']","['0.8348', '0.9581', '0.8584', '0.8207', '0.5367', '0.2647', '0.9316', '0.7682', '0.6378', '0.7194']","['0.8458', '0.9223', '0.8493', '0.7302', '0.6105', '0.3443', '0.8522', '0.8459', '0.6468', '0.6109']","['0.8348', '0.9581', '0.8584', '0.8207', '0.5367', '0.2647', '0.9316', '0.7682', '0.6378', '0.7194']","['0.9848', '0.9849', '0.9819', '0.9514', '0.9761', '0.9730', '0.9723', '0.9944', '0.9639', '0.9299']","[[576, 1, 1, 1, 0, 74, 20, 2, 5, 10], [0, 754, 8, 6, 1, 3, 3, 1, 7, 4], [21, 8, 600, 11, 4, 8, 25, 14, 8, 0], [14, 17, 55, 586, 0, 4, 12, 7, 14, 5], [1, 2, 2, 1, 366, 15, 49, 0, 9, 237], [28, 3, 15, 188, 2, 167, 42, 0, 142, 44], [15, 9, 10, 0, 4, 8, 640, 0, 0, 1], [2, 26, 7, 4, 11, 3, 0, 560, 18, 98], [6, 23, 11, 77, 17, 51, 18, 1, 435, 43], [9, 5, 5, 17, 112, 6, 6, 10, 25, 500]]","[8, 5, 2, 9, 8, 5, 8, 8, 0, 5, 5, 5, 5, 8, 5, 5]","[8, 5, 2, 9, 8, 5, 8, 8, 0, 5, 5, 5, 5, 8, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8633182644844055
2,"['0.9188', '0.9479', '0.9041', '0.7073', '0.7493', '0.7797', '0.9199', '0.8148', '0.5938', '0.7540']","['0.8568', '0.9187', '0.8349', '0.8029', '0.7790', '0.6165', '0.8766', '0.9252', '0.9081', '0.6591']","['0.9188', '0.9479', '0.9041', '0.7073', '0.7493', '0.7797', '0.9199', '0.8148', '0.5938', '0.7540']","['0.8867', '0.9331', '0.8681', '0.7520', '0.7638', '0.6886', '0.8977', '0.8665', '0.7181', '0.7034']","['0.9188', '0.9479', '0.9041', '0.7073', '0.7493', '0.7797', '0.9199', '0.8148', '0.5938', '0.7540']","['0.9832', '0.9894', '0.9801', '0.9803', '0.9770', '0.9519', '0.9859', '0.9923', '0.9935', '0.9570']","[[634, 2, 0, 0, 0, 43, 8, 1, 0, 2], [0, 746, 8, 2, 3, 9, 8, 3, 4, 4], [17, 7, 632, 2, 8, 10, 8, 10, 5, 0], [19, 11, 68, 505, 3, 82, 7, 7, 8, 4], [1, 0, 4, 0, 511, 19, 29, 0, 1, 117], [29, 3, 3, 55, 3, 492, 15, 0, 9, 22], [22, 3, 10, 0, 2, 18, 632, 0, 0, 0], [7, 15, 11, 3, 8, 5, 0, 594, 9, 77], [0, 22, 16, 50, 22, 111, 11, 0, 405, 45], [11, 3, 5, 12, 96, 9, 3, 27, 5, 524]]","[2, 5, 3, 7, 4, 8, 3, 5, 6, 8, 8, 0, 3, 5, 4, 7]","[2, 5, 3, 7, 4, 8, 3, 5, 6, 8, 8, 0, 3, 5, 4, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.4767906665802002
3,"['0.9580', '0.9581', '0.9356', '0.8403', '0.8519', '0.6466', '0.8850', '0.9026', '0.7214', '0.7496']","['0.7907', '0.9520', '0.7491', '0.7557', '0.9179', '0.8681', '0.9129', '0.8579', '0.9213', '0.8257']","['0.9580', '0.9581', '0.9356', '0.8403', '0.8519', '0.6466', '0.8850', '0.9026', '0.7214', '0.7496']","['0.8663', '0.9550', '0.8321', '0.7958', '0.8837', '0.7411', '0.8987', '0.8797', '0.8092', '0.7858']","['0.9580', '0.9581', '0.9356', '0.8403', '0.8519', '0.6466', '0.8850', '0.9026', '0.7214', '0.7496']","['0.9722', '0.9939', '0.9652', '0.9691', '0.9918', '0.9903', '0.9908', '0.9826', '0.9933', '0.9825']","[[661, 1, 5, 2, 0, 7, 5, 1, 7, 1], [0, 754, 15, 0, 6, 0, 2, 2, 5, 3], [23, 0, 654, 2, 5, 3, 3, 6, 3, 0], [27, 0, 61, 600, 0, 15, 1, 7, 1, 2], [5, 1, 18, 0, 581, 3, 22, 6, 2, 44], [51, 2, 7, 113, 1, 408, 17, 6, 12, 14], [45, 5, 22, 0, 0, 4, 608, 0, 3, 0], [5, 11, 24, 2, 2, 3, 0, 658, 5, 19], [1, 14, 56, 54, 8, 22, 4, 4, 492, 27], [18, 4, 11, 21, 30, 5, 4, 77, 4, 521]]","[9, 8, 3, 1, 7, 2, 3, 7, 3, 9, 8, 1, 8, 1, 2, 1]","[9, 8, 3, 1, 7, 2, 3, 7, 3, 9, 8, 1, 8, 1, 2, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.45703592896461487
4,"['0.9565', '0.9288', '0.9385', '0.7339', '0.8842', '0.8114', '0.9534', '0.9122', '0.8387', '0.7597']","['0.8616', '0.9852', '0.7875', '0.8851', '0.8294', '0.8449', '0.8816', '0.9262', '0.8854', '0.8475']","['0.9565', '0.9288', '0.9385', '0.7339', '0.8842', '0.8114', '0.9534', '0.9122', '0.8387', '0.7597']","['0.9066', '0.9562', '0.8564', '0.8025', '0.8559', '0.8278', '0.9161', '0.9191', '0.8614', '0.8012']","['0.9565', '0.9288', '0.9385', '0.7339', '0.8842', '0.8114', '0.9534', '0.9122', '0.8387', '0.7597']","['0.9832', '0.9982', '0.9719', '0.9892', '0.9804', '0.9852', '0.9861', '0.9915', '0.9883', '0.9849']","[[660, 0, 4, 1, 0, 8, 7, 1, 9, 0], [0, 731, 11, 0, 6, 0, 5, 6, 22, 6], [15, 1, 656, 0, 6, 2, 7, 4, 7, 1], [32, 0, 96, 524, 4, 25, 7, 8, 15, 3], [1, 1, 13, 0, 603, 1, 33, 0, 2, 28], [31, 1, 3, 45, 2, 512, 17, 1, 12, 7], [13, 2, 6, 0, 0, 11, 655, 0, 0, 0], [1, 1, 18, 2, 8, 4, 0, 665, 3, 27], [1, 5, 20, 11, 5, 35, 7, 3, 572, 23], [12, 0, 6, 9, 93, 8, 5, 30, 4, 528]]","[1, 4, 5, 0, 1, 4, 2, 0, 9, 7, 5, 2, 5, 8, 9, 3]","[1, 4, 5, 0, 1, 4, 2, 0, 9, 7, 5, 2, 5, 8, 9, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.44149476289749146
5,"['0.9681', '0.9441', '0.9456', '0.8543', '0.9282', '0.8193', '0.9505', '0.9479', '0.8636', '0.7755']","['0.8978', '0.9867', '0.8410', '0.9201', '0.8767', '0.9366', '0.9533', '0.8803', '0.8624', '0.8652']","['0.9681', '0.9441', '0.9456', '0.8543', '0.9282', '0.8193', '0.9505', '0.9479', '0.8636', '0.7755']","['0.9317', '0.9649', '0.8902', '0.8860', '0.9017', '0.8740', '0.9519', '0.9128', '0.8630', '0.8179']","['0.9681', '0.9441', '0.9456', '0.8543', '0.9282', '0.8193', '0.9505', '0.9479', '0.8636', '0.7755']","['0.9879', '0.9984', '0.9801', '0.9916', '0.9859', '0.9945', '0.9949', '0.9850', '0.9851', '0.9867']","[[668, 1, 9, 1, 0, 1, 4, 3, 3, 0], [0, 743, 11, 2, 7, 1, 1, 4, 14, 4], [15, 0, 661, 1, 6, 1, 3, 6, 6, 0], [18, 2, 43, 610, 2, 14, 1, 9, 13, 2], [0, 0, 7, 1, 633, 0, 5, 3, 1, 32], [19, 1, 2, 28, 0, 517, 12, 1, 43, 8], [16, 1, 6, 0, 5, 6, 653, 0, 0, 0], [0, 2, 12, 3, 2, 1, 0, 691, 1, 17], [1, 3, 30, 8, 10, 11, 5, 4, 589, 21], [7, 0, 5, 9, 57, 0, 1, 64, 13, 539]]","[3, 8, 1, 7, 1, 2, 1, 1, 5, 1, 8, 3, 5, 8, 0, 3]","[3, 8, 1, 7, 1, 2, 1, 1, 5, 1, 8, 3, 5, 8, 0, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.3024017810821533
6,"['0.9348', '0.9428', '0.9227', '0.9076', '0.9428', '0.9223', '0.9694', '0.9273', '0.7933', '0.7309']","['0.9457', '0.9867', '0.9110', '0.9244', '0.8438', '0.7791', '0.9161', '0.9025', '0.9123', '0.8835']","['0.9348', '0.9428', '0.9227', '0.9076', '0.9428', '0.9223', '0.9694', '0.9273', '0.7933', '0.7309']","['0.9402', '0.9643', '0.9168', '0.9159', '0.8906', '0.8447', '0.9420', '0.9147', '0.8486', '0.8000']","['0.9348', '0.9428', '0.9227', '0.9076', '0.9428', '0.9223', '0.9694', '0.9273', '0.7933', '0.7309']","['0.9941', '0.9984', '0.9900', '0.9916', '0.9812', '0.9741', '0.9903', '0.9884', '0.9918', '0.9894']","[[645, 0, 6, 1, 0, 18, 9, 6, 5, 0], [0, 742, 6, 4, 7, 2, 7, 1, 13, 5], [13, 3, 645, 5, 7, 3, 9, 7, 7, 0], [7, 1, 21, 648, 1, 18, 2, 5, 9, 2], [0, 0, 3, 0, 643, 1, 14, 2, 3, 16], [5, 1, 0, 25, 1, 582, 4, 2, 8, 3], [5, 0, 0, 0, 0, 16, 666, 0, 0, 0], [0, 2, 14, 3, 4, 2, 1, 676, 1, 26], [0, 3, 8, 8, 7, 85, 12, 3, 541, 15], [7, 0, 5, 7, 92, 20, 3, 47, 6, 508]]","[8, 9, 5, 5, 2, 4, 2, 3, 0, 6, 7, 6, 3, 8, 7, 4]","[8, 9, 5, 5, 2, 4, 2, 3, 0, 6, 7, 6, 3, 8, 7, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.24053768813610077
7,"['0.9696', '0.9657', '0.9113', '0.9160', '0.9326', '0.7734', '0.8923', '0.9177', '0.9003', '0.6777']","['0.8677', '0.9246', '0.8984', '0.9071', '0.8206', '0.9625', '0.9777', '0.8814', '0.7743', '0.9199']","['0.9696', '0.9657', '0.9113', '0.9160', '0.9326', '0.7734', '0.8923', '0.9177', '0.9003', '0.6777']","['0.9158', '0.9447', '0.9048', '0.9115', '0.8730', '0.8576', '0.9330', '0.8992', '0.8325', '0.7804']","['0.9696', '0.9657', '0.9113', '0.9160', '0.9326', '0.7734', '0.8923', '0.9177', '0.9003', '0.6777']","['0.9838', '0.9900', '0.9886', '0.9893', '0.9780', '0.9970', '0.9978', '0.9856', '0.9717', '0.9935']","[[669, 0, 2, 1, 1, 0, 2, 1, 14, 0], [0, 760, 3, 2, 0, 0, 0, 2, 20, 0], [19, 9, 637, 7, 8, 0, 3, 5, 11, 0], [5, 4, 26, 654, 3, 1, 0, 9, 12, 0], [0, 3, 2, 0, 636, 2, 3, 2, 11, 23], [26, 4, 1, 34, 3, 488, 2, 3, 70, 0], [34, 3, 7, 0, 7, 7, 613, 0, 16, 0], [10, 9, 15, 4, 4, 1, 0, 669, 5, 12], [1, 28, 10, 6, 8, 4, 3, 2, 614, 6], [7, 2, 6, 13, 105, 4, 1, 66, 20, 471]]","[2, 8, 8, 1, 0, 6, 1, 1, 5, 9, 3, 0, 2, 7, 3, 8]","[2, 8, 8, 1, 0, 6, 1, 1, 5, 9, 3, 0, 2, 7, 3, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.31082124914973974
8,"['0.9536', '0.9555', '0.9485', '0.8824', '0.9531', '0.8067', '0.9592', '0.9465', '0.8651', '0.8777']","['0.9550', '0.9830', '0.8758', '0.9347', '0.9078', '0.9188', '0.9269', '0.8984', '0.8501', '0.9132']","['0.9536', '0.9555', '0.9485', '0.8824', '0.9531', '0.8067', '0.9592', '0.9465', '0.8651', '0.8777']","['0.9543', '0.9691', '0.9107', '0.9078', '0.9299', '0.8591', '0.9428', '0.9218', '0.8576', '0.8951']","['0.9536', '0.9555', '0.9485', '0.8824', '0.9531', '0.8067', '0.9592', '0.9465', '0.8651', '0.8777']","['0.9951', '0.9979', '0.9851', '0.9930', '0.9895', '0.9929', '0.9918', '0.9876', '0.9835', '0.9908']","[[658, 0, 13, 0, 1, 3, 6, 5, 4, 0], [0, 752, 8, 0, 7, 0, 12, 2, 4, 2], [7, 2, 663, 0, 5, 1, 3, 5, 13, 0], [3, 1, 30, 630, 3, 6, 2, 23, 14, 2], [0, 1, 4, 0, 650, 0, 5, 1, 1, 20], [10, 2, 1, 32, 2, 509, 14, 6, 53, 2], [6, 0, 9, 0, 7, 5, 659, 0, 1, 0], [0, 3, 19, 0, 5, 0, 0, 690, 4, 8], [2, 3, 8, 8, 10, 27, 9, 1, 590, 24], [3, 1, 2, 4, 26, 3, 1, 35, 10, 610]]","[3, 3, 9, 8, 2, 8, 9, 8, 4, 8, 5, 5, 3, 6, 9, 8]","[3, 3, 9, 8, 2, 8, 9, 8, 4, 8, 5, 5, 3, 6, 9, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.2544102557003498
9,"['0.9246', '0.9695', '0.9456', '0.9608', '0.9575', '0.9382', '0.9447', '0.9534', '0.9120', '0.7324']","['0.9667', '0.9807', '0.9310', '0.9050', '0.8982', '0.8373', '0.9687', '0.8854', '0.9174', '0.9732']","['0.9246', '0.9695', '0.9456', '0.9608', '0.9575', '0.9382', '0.9447', '0.9534', '0.9120', '0.7324']","['0.9452', '0.9751', '0.9383', '0.9321', '0.9269', '0.8849', '0.9565', '0.9181', '0.9147', '0.8358']","['0.9246', '0.9695', '0.9456', '0.9608', '0.9575', '0.9382', '0.9447', '0.9534', '0.9120', '0.7324']","['0.9965', '0.9976', '0.9922', '0.9885', '0.9883', '0.9819', '0.9967', '0.9856', '0.9911', '0.9978']","[[638, 1, 14, 3, 0, 25, 2, 2, 5, 0], [0, 763, 6, 3, 0, 0, 1, 4, 10, 0], [8, 5, 661, 7, 1, 1, 2, 2, 12, 0], [2, 0, 6, 686, 1, 8, 2, 5, 4, 0], [0, 1, 4, 0, 653, 1, 8, 10, 3, 2], [4, 2, 0, 25, 0, 592, 1, 1, 5, 1], [6, 0, 1, 4, 1, 26, 649, 0, 0, 0], [0, 1, 12, 2, 1, 5, 1, 695, 5, 7], [0, 3, 6, 15, 6, 25, 1, 0, 622, 4], [2, 2, 0, 13, 64, 24, 3, 66, 12, 509]]","[9, 7, 8, 8, 9, 3, 3, 8, 1, 2, 0, 8, 2, 8, 8, 8]","[9, 7, 8, 8, 9, 3, 3, 8, 1, 2, 0, 8, 2, 8, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.3362663835287094
