cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1111', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0]]",-1,-1,-1,-1,2.2948999404907227
1,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1111', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2000', '0.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000', '1.0000']","[[0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0], [0, 0, 0, 0, 0, 0, 0, 560, 0]]","[1, 2, 7, 4, 1, 2, 4, 7, 9, 7, 4, 7, 7, 9, 7, 7]","[1, 2, 7, 4, 1, 2, 4, 7, 9, 7, 4, 7, 7, 9, 7, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2944600582122803
2,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2536', '0.8089', '0.9482']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2664', '0.1395', '0.4214']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2536', '0.8089', '0.9482']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2598', '0.2380', '0.5835']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2536', '0.8089', '0.9482']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.9127', '0.3763', '0.8373']","[[0, 0, 0, 0, 0, 0, 69, 480, 11], [0, 0, 0, 0, 0, 0, 94, 418, 48], [0, 0, 0, 0, 0, 0, 88, 430, 42], [0, 0, 0, 0, 0, 0, 101, 356, 103], [0, 0, 0, 0, 0, 0, 21, 513, 26], [0, 0, 0, 0, 0, 0, 1, 283, 276], [0, 0, 0, 0, 0, 0, 142, 289, 129], [0, 0, 0, 0, 0, 0, 13, 453, 94], [0, 0, 0, 0, 0, 0, 4, 25, 531]]","[9, 9, 2, 7, 9, 9, 7, 9, 9, 6, 7, 2, 3, 9, 4, 9]","[9, 9, 2, 7, 9, 9, 7, 9, 9, 6, 7, 2, 3, 9, 4, 9]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2874763011932373
3,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2232', '0.1250', '0.9982']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1771', '0.4348', '0.1340']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2232', '0.1250', '0.9982']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1975', '0.1942', '0.2362']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.2232', '0.1250', '0.9982']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.8703', '0.9797', '0.1933']","[[0, 0, 0, 0, 0, 0, 189, 17, 354], [0, 0, 0, 0, 0, 0, 124, 35, 401], [0, 0, 0, 0, 0, 0, 30, 7, 523], [0, 0, 0, 0, 0, 0, 87, 6, 467], [0, 0, 0, 0, 0, 0, 106, 23, 431], [0, 0, 0, 0, 0, 0, 1, 0, 559], [0, 0, 0, 0, 0, 0, 125, 3, 432], [0, 0, 0, 0, 0, 0, 43, 70, 447], [0, 0, 0, 0, 0, 0, 1, 0, 559]]","[5, 5, 7, 1, 5, 7, 5, 5, 6, 7, 5, 4, 5, 5, 5, 7]","[5, 5, 7, 1, 5, 7, 5, 5, 6, 7, 5, 4, 5, 5, 5, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2841010093688965
4,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0357', '0.0161', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.1399', '0.8182', '0.1146']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0357', '0.0161', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0569', '0.0315', '0.2057']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0000', '0.0357', '0.0161', '1.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.9725', '0.9996', '0.0344']","[[0, 0, 0, 0, 0, 0, 43, 0, 517], [0, 0, 0, 0, 0, 0, 31, 2, 527], [0, 0, 0, 0, 0, 0, 3, 0, 557], [0, 0, 0, 0, 0, 0, 13, 0, 547], [0, 0, 0, 0, 0, 0, 27, 0, 533], [0, 0, 0, 0, 0, 0, 0, 0, 560], [0, 0, 0, 0, 0, 0, 20, 0, 540], [0, 0, 0, 0, 0, 0, 6, 9, 545], [0, 0, 0, 0, 0, 0, 0, 0, 560]]","[5, 5, 6, 5, 3, 2, 5, 5, 1, 5, 2, 5, 3, 5, 5, 5]","[5, 5, 6, 5, 3, 2, 5, 5, 1, 5, 2, 5, 3, 5, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.2693846225738525
5,"['0.0000', '0.0000', '0.0000', '0.0000', '0.0018', '0.0000', '0.0125', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '0.4118', '0.0000', '0.1115']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0018', '0.0000', '0.0125', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0036', '0.0000', '0.0243', '0.0000', '0.2006']","['0.0000', '0.0000', '0.0000', '0.0000', '0.0018', '0.0000', '0.0125', '0.0000', '1.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.9978', '1.0000', '0.0040']","[[0, 0, 0, 0, 0, 0, 5, 0, 555], [0, 0, 0, 0, 0, 0, 3, 0, 557], [0, 0, 0, 0, 0, 0, 0, 0, 560], [0, 0, 0, 0, 0, 0, 0, 0, 560], [0, 0, 0, 0, 1, 0, 1, 0, 558], [0, 0, 0, 0, 0, 0, 0, 0, 560], [0, 0, 0, 0, 0, 0, 7, 0, 553], [0, 0, 0, 0, 0, 0, 1, 0, 559], [0, 0, 0, 0, 0, 0, 0, 0, 560]]","[5, 2, 2, 2, 5, 2, 5, 5, 5, 5, 5, 5, 7, 2, 5, 2]","[5, 2, 2, 2, 5, 2, 5, 5, 5, 5, 5, 5, 7, 2, 5, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.236424207687378
6,"['0.0000', '0.0000', '0.0000', '0.0000', '0.7214', '0.0000', '0.0071', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.4649', '0.0000', '0.6667', '0.0000', '0.1345']","['0.0000', '0.0000', '0.0000', '0.0000', '0.7214', '0.0000', '0.0071', '0.0000', '1.0000']","['0.0000', '0.0000', '0.0000', '0.0000', '0.5654', '0.0000', '0.0141', '0.0000', '0.2370']","['0.0000', '0.0000', '0.0000', '0.0000', '0.7214', '0.0000', '0.0071', '0.0000', '1.0000']","['1.0000', '1.0000', '1.0000', '1.0000', '0.8962', '1.0000', '0.9996', '1.0000', '0.1953']","[[0, 0, 0, 0, 106, 0, 2, 0, 452], [0, 0, 0, 0, 66, 0, 0, 0, 494], [0, 0, 0, 0, 177, 0, 0, 0, 383], [0, 0, 0, 0, 17, 0, 0, 0, 543], [0, 0, 0, 0, 404, 0, 0, 0, 156], [0, 0, 0, 0, 35, 0, 0, 0, 525], [0, 0, 0, 0, 29, 0, 4, 0, 527], [0, 0, 0, 0, 35, 0, 0, 0, 525], [0, 0, 0, 0, 0, 0, 0, 0, 560]]","[2, 2, 2, 2, 7, 5, 7, 1, 1, 5, 7, 5, 5, 1, 5, 2]","[2, 2, 2, 2, 7, 5, 7, 1, 1, 5, 7, 5, 5, 1, 5, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.237596273422241
7,"['0.0000', '0.0000', '0.0000', '0.0000', '0.9911', '0.0000', '0.0107', '0.0000', '0.9714']","['0.0000', '0.0000', '0.0000', '0.0000', '0.1783', '0.0000', '0.6667', '0.0000', '0.2835']","['0.0000', '0.0000', '0.0000', '0.0000', '0.9911', '0.0000', '0.0107', '0.0000', '0.9714']","['0.0000', '0.0000', '0.0000', '0.0000', '0.3023', '0.0000', '0.0211', '0.0000', '0.4389']","['0.0000', '0.0000', '0.0000', '0.0000', '0.9911', '0.0000', '0.0107', '0.0000', '0.9714']","['1.0000', '1.0000', '1.0000', '1.0000', '0.4292', '1.0000', '0.9993', '1.0000', '0.6931']","[[0, 0, 0, 0, 469, 0, 3, 0, 88], [0, 0, 0, 0, 355, 0, 0, 0, 205], [0, 0, 0, 0, 545, 0, 0, 0, 15], [0, 0, 0, 0, 200, 0, 0, 0, 360], [0, 0, 0, 0, 555, 0, 0, 0, 5], [0, 0, 0, 0, 326, 0, 0, 0, 234], [0, 0, 0, 0, 366, 0, 6, 0, 188], [0, 0, 0, 0, 280, 0, 0, 0, 280], [0, 0, 0, 0, 16, 0, 0, 0, 544]]","[1, 1, 2, 1, 7, 7, 1, 7, 1, 7, 7, 2, 7, 2, 7, 7]","[1, 1, 2, 1, 7, 7, 1, 7, 1, 7, 7, 2, 7, 2, 7, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.208224058151245
8,"['0.0000', '0.0000', '0.0000', '0.0000', '0.9982', '0.0000', '0.1071', '0.0000', '0.8679']","['0.0000', '0.0000', '0.0000', '0.0000', '0.1467', '0.0000', '0.5882', '0.0000', '0.4309']","['0.0000', '0.0000', '0.0000', '0.0000', '0.9982', '0.0000', '0.1071', '0.0000', '0.8679']","['0.0000', '0.0000', '0.0000', '0.0000', '0.2558', '0.0000', '0.1813', '0.0000', '0.5758']","['0.0000', '0.0000', '0.0000', '0.0000', '0.9982', '0.0000', '0.1071', '0.0000', '0.8679']","['1.0000', '1.0000', '1.0000', '1.0000', '0.2743', '1.0000', '0.9906', '1.0000', '0.8567']","[[0, 0, 0, 0, 525, 0, 16, 0, 19], [0, 0, 0, 0, 452, 0, 3, 0, 105], [0, 0, 0, 0, 559, 0, 0, 0, 1], [0, 0, 0, 0, 344, 0, 17, 0, 199], [0, 0, 0, 0, 559, 0, 0, 0, 1], [0, 0, 0, 0, 452, 0, 1, 0, 107], [0, 0, 0, 0, 457, 0, 60, 0, 43], [0, 0, 0, 0, 390, 0, 3, 0, 167], [0, 0, 0, 0, 72, 0, 2, 0, 486]]","[4, 4, 2, 1, 1, 1, 1, 1, 8, 1, 1, 1, 2, 1, 1, 1]","[4, 4, 2, 1, 1, 1, 1, 1, 8, 1, 1, 1, 2, 1, 1, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.1944539546966553
9,"['0.0000', '0.0000', '0.0000', '0.0000', '0.9982', '0.0000', '0.1821', '0.0000', '0.8946']","['0.0000', '0.0000', '0.0000', '0.0000', '0.1550', '0.0000', '0.5862', '0.0000', '0.3979']","['0.0000', '0.0000', '0.0000', '0.0000', '0.9982', '0.0000', '0.1821', '0.0000', '0.8946']","['0.0000', '0.0000', '0.0000', '0.0000', '0.2683', '0.0000', '0.2779', '0.0000', '0.5509']","['0.0000', '0.0000', '0.0000', '0.0000', '0.9982', '0.0000', '0.1821', '0.0000', '0.8946']","['1.0000', '1.0000', '1.0000', '1.0000', '0.3196', '1.0000', '0.9839', '1.0000', '0.8308']","[[0, 0, 0, 0, 508, 0, 29, 0, 23], [0, 0, 0, 0, 431, 0, 7, 0, 122], [0, 0, 0, 0, 558, 0, 0, 0, 2], [0, 0, 0, 0, 298, 0, 22, 0, 240], [0, 0, 0, 0, 559, 0, 0, 0, 1], [0, 0, 0, 0, 430, 0, 3, 0, 127], [0, 0, 0, 0, 405, 0, 102, 0, 53], [0, 0, 0, 0, 361, 0, 9, 0, 190], [0, 0, 0, 0, 57, 0, 2, 0, 501]]","[1, 4, 4, 7, 4, 1, 4, 1, 4, 1, 4, 4, 4, 4, 4, 1]","[1, 4, 4, 7, 4, 1, 4, 1, 4, 1, 4, 4, 4, 4, 4, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,2.206298589706421
