cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0357', '0.0771', '0.6214', '0.8157', '0.0000', '0.0000', '0.0000', '0.0529', '0.3586', '0.8743']","['0.3788', '0.0475', '0.2134', '0.2555', '0.0000', '0.0000', '0.0000', '0.9487', '0.3467', '0.8063']","['0.0357', '0.0771', '0.6214', '0.8157', '0.0000', '0.0000', '0.0000', '0.0529', '0.3586', '0.8743']","['0.0653', '0.0588', '0.3178', '0.3891', '0.0000', '0.0000', '0.0000', '0.1001', '0.3525', '0.8389']","['0.0357', '0.0771', '0.6214', '0.8157', '0.0000', '0.0000', '0.0000', '0.0529', '0.3586', '0.8743']","['0.9935', '0.8281', '0.7456', '0.7359', '0.9997', '1.0000', '1.0000', '0.9997', '0.9249', '0.9767']","[[25, 26, 315, 330, 0, 0, 0, 0, 1, 3], [0, 54, 17, 628, 0, 0, 0, 0, 1, 0], [0, 45, 435, 205, 0, 0, 0, 0, 14, 1], [22, 16, 90, 571, 0, 0, 0, 0, 1, 0], [4, 17, 536, 135, 0, 0, 0, 0, 8, 0], [0, 543, 1, 11, 0, 0, 0, 2, 108, 35], [15, 61, 338, 275, 1, 0, 0, 0, 7, 3], [0, 270, 0, 1, 0, 0, 0, 37, 290, 102], [0, 63, 304, 78, 1, 0, 0, 0, 251, 3], [0, 42, 2, 1, 0, 0, 0, 0, 43, 612]]",-1,-1,-1,-1,2.0882275104522705
1,"['0.1071', '0.4457', '0.3643', '0.7529', '0.5100', '0.3500', '0.0600', '0.6829', '0.6857', '0.9086']","['0.8621', '0.4211', '0.3800', '0.3847', '0.3830', '0.4043', '0.2132', '0.5420', '0.6967', '0.7709']","['0.1071', '0.4457', '0.3643', '0.7529', '0.5100', '0.3500', '0.0600', '0.6829', '0.6857', '0.9086']","['0.1906', '0.4330', '0.3720', '0.5092', '0.4375', '0.3752', '0.0936', '0.6043', '0.6911', '0.8341']","['0.1071', '0.4457', '0.3643', '0.7529', '0.5100', '0.3500', '0.0600', '0.6829', '0.6857', '0.9086']","['0.9981', '0.9319', '0.9340', '0.8662', '0.9087', '0.9427', '0.9754', '0.9359', '0.9668', '0.9700']","[[75, 129, 41, 222, 81, 24, 115, 1, 7, 5], [0, 312, 8, 367, 7, 4, 1, 1, 0, 0], [0, 57, 255, 26, 212, 107, 17, 3, 20, 3], [2, 111, 3, 527, 49, 4, 3, 0, 1, 0], [0, 40, 176, 75, 357, 31, 9, 2, 10, 0], [0, 3, 0, 5, 1, 245, 0, 317, 70, 59], [10, 81, 124, 120, 198, 108, 42, 4, 9, 4], [0, 0, 0, 0, 0, 37, 0, 478, 72, 113], [0, 8, 64, 28, 27, 38, 10, 40, 480, 5], [0, 0, 0, 0, 0, 8, 0, 36, 20, 636]]","[4, 0, 6, 6, 4, 0, 6, 6, 6, 2, 2, 6, 2, 2, 4, 2]","[4, 0, 6, 6, 4, 0, 6, 6, 6, 2, 2, 6, 2, 2, 4, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.5341705083847046
2,"['0.4157', '0.9400', '0.4657', '0.6386', '0.2157', '0.5571', '0.3043', '0.8857', '0.7514', '0.8114']","['0.7221', '0.6395', '0.3688', '0.5944', '0.5017', '0.5628', '0.2975', '0.6157', '0.9310', '0.8738']","['0.4157', '0.9400', '0.4657', '0.6386', '0.2157', '0.5571', '0.3043', '0.8857', '0.7514', '0.8114']","['0.5277', '0.7611', '0.4116', '0.6157', '0.3017', '0.5599', '0.3008', '0.7264', '0.8316', '0.8415']","['0.4157', '0.9400', '0.4657', '0.6386', '0.2157', '0.5571', '0.3043', '0.8857', '0.7514', '0.8114']","['0.9822', '0.9411', '0.9114', '0.9516', '0.9762', '0.9519', '0.9202', '0.9386', '0.9938', '0.9870']","[[291, 99, 12, 143, 11, 32, 104, 0, 5, 3], [2, 658, 9, 19, 3, 3, 4, 1, 1, 0], [4, 13, 326, 5, 68, 58, 215, 1, 10, 0], [19, 179, 4, 447, 26, 2, 23, 0, 0, 0], [14, 33, 310, 49, 151, 20, 117, 0, 5, 1], [0, 5, 1, 1, 0, 390, 0, 247, 13, 43], [69, 37, 190, 77, 39, 70, 213, 0, 4, 1], [0, 0, 0, 0, 0, 50, 0, 620, 1, 29], [4, 5, 32, 11, 3, 49, 40, 25, 526, 5], [0, 0, 0, 0, 0, 19, 0, 113, 0, 568]]","[4, 6, 2, 6, 2, 6, 2, 6, 2, 2, 4, 6, 4, 2, 2, 4]","[4, 6, 2, 6, 2, 6, 2, 6, 2, 2, 4, 6, 4, 2, 2, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3561675548553467
3,"['0.6986', '0.9129', '0.6571', '0.7243', '0.3229', '0.6914', '0.1000', '0.7943', '0.8071', '0.8086']","['0.6334', '0.8161', '0.3853', '0.6778', '0.5219', '0.6253', '0.3139', '0.7029', '0.8870', '0.8775']","['0.6986', '0.9129', '0.6571', '0.7243', '0.3229', '0.6914', '0.1000', '0.7943', '0.8071', '0.8086']","['0.6644', '0.8618', '0.4857', '0.7003', '0.3989', '0.6567', '0.1517', '0.7458', '0.8452', '0.8416']","['0.6986', '0.9129', '0.6571', '0.7243', '0.3229', '0.6914', '0.1000', '0.7943', '0.8071', '0.8086']","['0.9551', '0.9771', '0.8835', '0.9617', '0.9671', '0.9540', '0.9757', '0.9627', '0.9886', '0.9875']","[[489, 37, 22, 82, 13, 16, 29, 0, 9, 3], [10, 639, 11, 33, 3, 1, 1, 1, 1, 0], [18, 8, 460, 6, 94, 31, 74, 1, 8, 0], [70, 72, 10, 507, 28, 3, 6, 0, 4, 0], [37, 11, 344, 46, 226, 9, 20, 0, 7, 0], [0, 1, 1, 4, 1, 484, 0, 139, 28, 42], [144, 12, 299, 63, 66, 37, 70, 0, 8, 1], [0, 0, 0, 0, 0, 112, 0, 556, 2, 30], [4, 3, 47, 7, 2, 38, 23, 8, 565, 3], [0, 0, 0, 0, 0, 43, 0, 86, 5, 566]]","[2, 2, 4, 0, 0, 8, 8, 6, 8, 3, 8, 2, 2, 8, 8, 2]","[2, 2, 4, 0, 0, 8, 8, 6, 8, 3, 8, 2, 2, 8, 8, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.110888123512268
4,"['0.7214', '0.8800', '0.8143', '0.8129', '0.2700', '0.6643', '0.0371', '0.8500', '0.8357', '0.8071']","['0.6499', '0.9194', '0.3883', '0.6301', '0.6176', '0.7404', '0.2281', '0.6855', '0.9256', '0.8912']","['0.7214', '0.8800', '0.8143', '0.8129', '0.2700', '0.6643', '0.0371', '0.8500', '0.8357', '0.8071']","['0.6838', '0.8993', '0.5258', '0.7099', '0.3757', '0.7003', '0.0639', '0.7589', '0.8784', '0.8471']","['0.7214', '0.8800', '0.8143', '0.8129', '0.2700', '0.6643', '0.0371', '0.8500', '0.8357', '0.8071']","['0.9568', '0.9914', '0.8575', '0.9470', '0.9814', '0.9741', '0.9860', '0.9567', '0.9925', '0.9890']","[[505, 15, 31, 108, 6, 2, 23, 0, 6, 4], [12, 616, 13, 56, 2, 0, 0, 0, 1, 0], [17, 3, 570, 8, 54, 8, 32, 0, 8, 0], [65, 25, 15, 569, 23, 0, 3, 0, 0, 0], [23, 6, 397, 66, 189, 2, 13, 0, 4, 0], [0, 0, 1, 5, 0, 465, 0, 175, 19, 35], [150, 5, 398, 77, 30, 7, 26, 0, 6, 1], [0, 0, 0, 0, 0, 77, 0, 595, 2, 26], [5, 0, 43, 14, 2, 26, 17, 5, 585, 3], [0, 0, 0, 0, 0, 41, 0, 93, 1, 565]]","[8, 0, 4, 2, 8, 2, 0, 2, 8, 4, 2, 8, 0, 3, 2, 3]","[8, 0, 4, 2, 8, 2, 0, 2, 8, 4, 2, 8, 0, 3, 2, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.0382739305496216
5,"['0.7429', '0.9200', '0.8329', '0.7143', '0.3214', '0.6971', '0.0414', '0.8414', '0.8529', '0.8414']","['0.6492', '0.8871', '0.3836', '0.7082', '0.6081', '0.7833', '0.2544', '0.7192', '0.9032', '0.8924']","['0.7429', '0.9200', '0.8329', '0.7143', '0.3214', '0.6971', '0.0414', '0.8414', '0.8529', '0.8414']","['0.6929', '0.9032', '0.5252', '0.7112', '0.4206', '0.7377', '0.0713', '0.7755', '0.8773', '0.8662']","['0.7429', '0.9200', '0.8329', '0.7143', '0.3214', '0.6971', '0.0414', '0.8414', '0.8529', '0.8414']","['0.9554', '0.9870', '0.8513', '0.9673', '0.9770', '0.9786', '0.9865', '0.9635', '0.9898', '0.9887']","[[520, 17, 48, 70, 7, 1, 23, 0, 11, 3], [10, 644, 15, 27, 2, 0, 0, 0, 2, 0], [9, 2, 583, 5, 63, 1, 30, 0, 7, 0], [91, 52, 18, 500, 32, 0, 4, 0, 3, 0], [18, 8, 399, 37, 225, 1, 5, 0, 7, 0], [0, 0, 1, 3, 0, 488, 0, 152, 23, 33], [151, 2, 407, 59, 40, 2, 29, 0, 10, 0], [0, 0, 0, 0, 0, 79, 0, 589, 1, 31], [2, 1, 49, 5, 1, 14, 23, 4, 597, 4], [0, 0, 0, 0, 0, 37, 0, 74, 0, 589]]","[8, 4, 2, 2, 8, 8, 2, 0, 0, 2, 2, 3, 6, 2, 4, 5]","[8, 4, 2, 2, 8, 8, 2, 0, 0, 2, 2, 3, 6, 2, 4, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9654406309127808
6,"['0.7600', '0.8914', '0.5500', '0.8114', '0.3343', '0.6657', '0.2571', '0.8814', '0.8686', '0.8700']","['0.6296', '0.9383', '0.4380', '0.6659', '0.6592', '0.8427', '0.2875', '0.7125', '0.9075', '0.8852']","['0.7600', '0.8914', '0.5500', '0.8114', '0.3343', '0.6657', '0.2571', '0.8814', '0.8686', '0.8700']","['0.6887', '0.9143', '0.4877', '0.7315', '0.4436', '0.7438', '0.2715', '0.7880', '0.8876', '0.8775']","['0.7600', '0.8914', '0.5500', '0.8114', '0.3343', '0.6657', '0.2571', '0.8814', '0.8686', '0.8700']","['0.9503', '0.9935', '0.9216', '0.9548', '0.9808', '0.9862', '0.9292', '0.9605', '0.9902', '0.9875']","[[532, 11, 9, 94, 2, 1, 38, 0, 10, 3], [12, 624, 11, 47, 2, 0, 2, 0, 2, 0], [27, 2, 385, 6, 57, 1, 214, 0, 8, 0], [74, 19, 5, 568, 18, 0, 13, 0, 3, 0], [24, 5, 225, 58, 234, 1, 143, 0, 10, 0], [0, 1, 1, 5, 0, 466, 0, 172, 15, 40], [170, 2, 226, 66, 41, 3, 180, 0, 12, 0], [0, 0, 0, 0, 0, 50, 0, 617, 1, 32], [6, 1, 17, 9, 1, 13, 36, 5, 608, 4], [0, 0, 0, 0, 0, 18, 0, 72, 1, 609]]","[4, 0, 0, 3, 6, 8, 3, 9, 0, 5, 4, 8, 1, 3, 4, 0]","[4, 0, 0, 3, 6, 8, 3, 9, 0, 5, 4, 8, 1, 3, 4, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9542192816734314
7,"['0.7129', '0.8971', '0.9014', '0.8043', '0.2414', '0.5657', '0.0257', '0.8543', '0.8671', '0.9357']","['0.6789', '0.9276', '0.3862', '0.6726', '0.6190', '0.8980', '0.3103', '0.7128', '0.8784', '0.8037']","['0.7129', '0.8971', '0.9014', '0.8043', '0.2414', '0.5657', '0.0257', '0.8543', '0.8671', '0.9357']","['0.6955', '0.9121', '0.5407', '0.7326', '0.3474', '0.6941', '0.0475', '0.7771', '0.8728', '0.8647']","['0.7129', '0.8971', '0.9014', '0.8043', '0.2414', '0.5657', '0.0257', '0.8543', '0.8671', '0.9357']","['0.9625', '0.9922', '0.8408', '0.9565', '0.9835', '0.9929', '0.9937', '0.9617', '0.9867', '0.9746']","[[499, 14, 43, 99, 6, 1, 22, 0, 12, 4], [9, 628, 13, 45, 3, 0, 0, 0, 2, 0], [11, 3, 631, 5, 35, 0, 5, 1, 9, 0], [57, 20, 15, 563, 37, 0, 4, 0, 4, 0], [17, 7, 453, 44, 169, 0, 1, 0, 9, 0], [0, 0, 1, 4, 0, 396, 0, 197, 27, 75], [140, 3, 424, 70, 23, 2, 18, 0, 19, 1], [0, 0, 0, 0, 0, 25, 0, 598, 1, 76], [2, 2, 54, 7, 0, 9, 8, 7, 607, 4], [0, 0, 0, 0, 0, 8, 0, 36, 1, 655]]","[2, 5, 2, 5, 4, 3, 4, 3, 8, 6, 2, 4, 8, 8, 8, 6]","[2, 5, 2, 5, 4, 3, 4, 3, 8, 6, 2, 4, 8, 8, 8, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.04678675532341
8,"['0.6971', '0.8929', '0.7643', '0.8286', '0.4157', '0.5114', '0.0800', '0.8957', '0.8686', '0.8929']","['0.7219', '0.9427', '0.4151', '0.6437', '0.5596', '0.8775', '0.2759', '0.6867', '0.8551', '0.8729']","['0.6971', '0.8929', '0.7643', '0.8286', '0.4157', '0.5114', '0.0800', '0.8957', '0.8686', '0.8929']","['0.7093', '0.9171', '0.5380', '0.7245', '0.4770', '0.6462', '0.1240', '0.7774', '0.8618', '0.8828']","['0.6971', '0.8929', '0.7643', '0.8286', '0.4157', '0.5114', '0.0800', '0.8957', '0.8686', '0.8929']","['0.9702', '0.9940', '0.8803', '0.9490', '0.9637', '0.9921', '0.9767', '0.9546', '0.9837', '0.9856']","[[488, 8, 26, 112, 8, 2, 46, 0, 8, 2], [7, 625, 10, 47, 8, 0, 1, 0, 2, 0], [5, 1, 535, 8, 99, 1, 49, 0, 2, 0], [35, 21, 9, 580, 39, 0, 16, 0, 0, 0], [5, 5, 327, 60, 291, 0, 7, 0, 5, 0], [0, 0, 0, 3, 0, 358, 0, 225, 77, 37], [134, 1, 351, 81, 70, 1, 56, 0, 6, 0], [0, 0, 0, 0, 0, 22, 0, 627, 1, 50], [2, 2, 31, 10, 5, 4, 28, 8, 608, 2], [0, 0, 0, 0, 0, 20, 0, 53, 2, 625]]","[5, 0, 2, 0, 6, 6, 8, 0, 0, 6, 6, 0, 5, 0, 6, 8]","[5, 0, 2, 0, 6, 6, 8, 0, 0, 6, 6, 0, 5, 0, 6, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.028467744588852
9,"['0.7757', '0.8900', '0.6357', '0.8300', '0.4643', '0.7143', '0.1700', '0.8314', '0.9000', '0.8029']","['0.6847', '0.9629', '0.4450', '0.6580', '0.6063', '0.7825', '0.3140', '0.7481', '0.8537', '0.9259']","['0.7757', '0.8900', '0.6357', '0.8300', '0.4643', '0.7143', '0.1700', '0.8314', '0.9000', '0.8029']","['0.7274', '0.9250', '0.5235', '0.7340', '0.5259', '0.7468', '0.2206', '0.7876', '0.8762', '0.8600']","['0.7757', '0.8900', '0.6357', '0.8300', '0.4643', '0.7143', '0.1700', '0.8314', '0.9000', '0.8029']","['0.9603', '0.9962', '0.9119', '0.9521', '0.9665', '0.9779', '0.9587', '0.9689', '0.9829', '0.9929']","[[543, 5, 9, 87, 4, 1, 40, 0, 10, 1], [10, 623, 9, 50, 3, 0, 2, 0, 3, 0], [9, 1, 445, 7, 92, 1, 144, 0, 1, 0], [61, 13, 2, 581, 26, 0, 17, 0, 0, 0], [11, 3, 270, 64, 325, 0, 23, 0, 4, 0], [0, 0, 0, 3, 0, 500, 0, 98, 77, 22], [156, 1, 254, 79, 84, 0, 119, 0, 7, 0], [0, 0, 0, 0, 0, 94, 0, 582, 4, 20], [3, 1, 11, 12, 2, 3, 34, 2, 630, 2], [0, 0, 0, 0, 0, 40, 0, 96, 2, 562]]","[3, 6, 0, 0, 5, 5, 2, 5, 1, 9, 4, 6, 0, 6, 6, 6]","[3, 6, 0, 0, 5, 5, 2, 5, 1, 9, 4, 6, 0, 6, 6, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.1689061224460602
