cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.5493', '0.9161', '0.4521', '0.2843', '0.0000', '0.0000', '0.2606', '0.1427', '0.8211', '0.0000']","['0.9948', '0.5475', '0.7940', '0.6208', '0.0000', '0.0000', '0.9572', '1.0000', '0.1308', '0.0000']","['0.5493', '0.9161', '0.4521', '0.2843', '0.0000', '0.0000', '0.2606', '0.1427', '0.8211', '0.0000']","['0.7077', '0.6854', '0.5761', '0.3900', '0.0000', '0.0000', '0.4096', '0.2497', '0.2256', '0.0000']","['0.5493', '0.9161', '0.4521', '0.2843', '0.0000', '0.0000', '0.2606', '0.1427', '0.8211', '0.0000']","['0.9997', '0.9040', '0.9870', '0.9803', '1.0000', '1.0000', '0.9987', '1.0000', '0.4105', '1.0000']","[[379, 5, 10, 52, 0, 0, 3, 0, 241, 0], [0, 721, 23, 0, 0, 0, 0, 0, 43, 0], [0, 60, 316, 10, 0, 0, 2, 0, 311, 0], [0, 27, 9, 203, 0, 0, 1, 0, 474, 0], [0, 33, 0, 0, 0, 0, 1, 0, 648, 0], [0, 132, 4, 45, 0, 0, 0, 0, 450, 0], [2, 180, 22, 3, 0, 0, 179, 0, 301, 0], [0, 33, 0, 0, 0, 0, 0, 104, 592, 0], [0, 93, 14, 14, 0, 0, 1, 0, 560, 0], [0, 33, 0, 0, 0, 0, 0, 0, 662, 0]]",-1,-1,-1,-1,2.2163314819335938
1,"['0.9667', '0.8704', '0.6538', '0.5336', '0.1833', '0.0000', '0.8428', '0.8066', '0.0982', '0.6317']","['0.4581', '0.5718', '0.6623', '0.7888', '0.7622', '0.0000', '0.4534', '0.7162', '0.7701', '0.5354']","['0.9667', '0.8704', '0.6538', '0.5336', '0.1833', '0.0000', '0.8428', '0.8066', '0.0982', '0.6317']","['0.6216', '0.6902', '0.6580', '0.6366', '0.2955', '0.0000', '0.5896', '0.7587', '0.1743', '0.5795']","['0.9667', '0.8704', '0.6538', '0.5336', '0.1833', '0.0000', '0.8428', '0.8066', '0.0982', '0.6317']","['0.8749', '0.9174', '0.9630', '0.9838', '0.9938', '1.0000', '0.8894', '0.9628', '0.9968', '0.9395']","[[667, 2, 1, 1, 1, 0, 18, 0, 0, 0], [0, 685, 100, 0, 0, 0, 2, 0, 0, 0], [70, 61, 457, 10, 0, 0, 81, 14, 5, 1], [158, 58, 21, 381, 0, 0, 51, 32, 8, 5], [35, 41, 8, 0, 125, 0, 135, 17, 4, 317], [356, 50, 14, 22, 2, 0, 136, 47, 1, 3], [70, 24, 6, 0, 6, 0, 579, 0, 0, 2], [20, 72, 10, 14, 1, 0, 4, 588, 1, 19], [58, 149, 72, 52, 1, 0, 239, 10, 67, 34], [22, 56, 1, 3, 28, 0, 32, 113, 1, 439]]","[6, 5, 6, 0, 6, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0]","[6, 5, 6, 0, 6, 0, 0, 0, 0, 0, 0, 5, 6, 6, 6, 0]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.6085376739501953
2,"['0.9217', '0.8132', '0.7840', '0.7647', '0.7581', '0.3645', '0.9039', '0.7860', '0.3768', '0.4043']","['0.7813', '0.7583', '0.6571', '0.6408', '0.5358', '0.9274', '0.6802', '0.7914', '0.7003', '0.6460']","['0.9217', '0.8132', '0.7840', '0.7647', '0.7581', '0.3645', '0.9039', '0.7860', '0.3768', '0.4043']","['0.8457', '0.7848', '0.7149', '0.6973', '0.6278', '0.5233', '0.7762', '0.7887', '0.4900', '0.4973']","['0.9217', '0.8132', '0.7840', '0.7647', '0.7581', '0.3645', '0.9039', '0.7860', '0.3768', '0.4043']","['0.9718', '0.9671', '0.9546', '0.9513', '0.9290', '0.9972', '0.9537', '0.9759', '0.9826', '0.9756']","[[636, 1, 6, 4, 4, 0, 36, 0, 3, 0], [0, 640, 98, 49, 0, 0, 0, 0, 0, 0], [8, 28, 548, 34, 5, 2, 48, 8, 14, 4], [32, 19, 31, 546, 2, 13, 21, 12, 32, 6], [2, 8, 4, 1, 517, 0, 46, 5, 9, 90], [94, 12, 24, 74, 57, 230, 71, 39, 30, 0], [13, 13, 7, 2, 26, 0, 621, 0, 4, 1], [6, 41, 6, 30, 35, 0, 0, 573, 10, 28], [19, 70, 110, 104, 26, 2, 62, 7, 257, 25], [4, 12, 0, 8, 293, 1, 8, 80, 8, 281]]","[9, 8, 4, 0, 4, 4, 9, 5, 3, 9, 7, 4, 3, 4, 5, 5]","[9, 8, 4, 0, 4, 4, 9, 5, 3, 9, 7, 4, 3, 4, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.2076679468154907
3,"['0.9304', '0.8551', '0.7024', '0.7199', '0.6804', '0.7433', '0.9112', '0.8230', '0.4135', '0.6403']","['0.8664', '0.7862', '0.8584', '0.6482', '0.7284', '0.6559', '0.7114', '0.7979', '0.7663', '0.6525']","['0.9304', '0.8551', '0.7024', '0.7199', '0.6804', '0.7433', '0.9112', '0.8230', '0.4135', '0.6403']","['0.8973', '0.8192', '0.7726', '0.6821', '0.7036', '0.6969', '0.7990', '0.8103', '0.5371', '0.6463']","['0.9304', '0.8551', '0.7024', '0.7199', '0.6804', '0.7433', '0.9112', '0.8230', '0.4135', '0.6403']","['0.9843', '0.9705', '0.9871', '0.9556', '0.9726', '0.9614', '0.9597', '0.9757', '0.9864', '0.9624']","[[642, 0, 3, 1, 2, 13, 26, 0, 3, 0], [0, 673, 21, 88, 0, 4, 0, 0, 1, 0], [11, 33, 491, 48, 4, 6, 79, 10, 13, 4], [12, 20, 14, 514, 2, 98, 5, 12, 31, 6], [2, 5, 0, 0, 464, 6, 46, 6, 1, 152], [31, 7, 8, 43, 10, 469, 27, 17, 18, 1], [20, 9, 2, 0, 16, 12, 626, 0, 1, 1], [3, 37, 3, 14, 6, 15, 0, 600, 14, 37], [16, 65, 30, 82, 21, 77, 58, 15, 282, 36], [4, 7, 0, 3, 112, 15, 13, 92, 4, 445]]","[0, 8, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 8, 5, 5]","[0, 8, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 8, 5, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9738762974739075
4,"['0.9145', '0.7942', '0.6881', '0.8641', '0.8167', '0.6070', '0.9243', '0.8244', '0.6672', '0.4791']","['0.9503', '0.8633', '0.8777', '0.5534', '0.6553', '0.8549', '0.7614', '0.8406', '0.6711', '0.7929']","['0.9145', '0.7942', '0.6881', '0.8641', '0.8167', '0.6070', '0.9243', '0.8244', '0.6672', '0.4791']","['0.9321', '0.8273', '0.7715', '0.6747', '0.7272', '0.7099', '0.8350', '0.8324', '0.6691', '0.5973']","['0.9145', '0.7942', '0.6881', '0.8641', '0.8167', '0.6070', '0.9243', '0.8244', '0.6672', '0.4791']","['0.9948', '0.9841', '0.9894', '0.9207', '0.9536', '0.9898', '0.9685', '0.9818', '0.9647', '0.9862']","[[631, 0, 7, 8, 2, 6, 28, 0, 8, 0], [0, 625, 9, 143, 0, 1, 0, 0, 9, 0], [3, 17, 481, 102, 6, 2, 54, 9, 25, 0], [0, 8, 13, 617, 1, 28, 4, 4, 39, 0], [1, 3, 0, 0, 557, 2, 49, 4, 13, 53], [9, 7, 7, 111, 8, 383, 23, 14, 69, 0], [9, 6, 10, 2, 17, 5, 635, 0, 3, 0], [3, 24, 1, 18, 14, 10, 0, 601, 33, 25], [5, 29, 20, 110, 12, 9, 26, 7, 455, 9], [3, 5, 0, 4, 233, 2, 15, 76, 24, 333]]","[3, 7, 3, 2, 3, 8, 8, 8, 8, 2, 8, 8, 8, 4, 8, 8]","[3, 7, 3, 2, 3, 8, 8, 8, 8, 2, 8, 8, 8, 4, 8, 8]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9336426258087158
5,"['0.9420', '0.8691', '0.6867', '0.8585', '0.6730', '0.7100', '0.9068', '0.8450', '0.5543', '0.7165']","['0.9475', '0.8162', '0.9249', '0.5761', '0.8010', '0.7737', '0.8112', '0.8170', '0.7746', '0.6850']","['0.9420', '0.8691', '0.6867', '0.8585', '0.6730', '0.7100', '0.9068', '0.8450', '0.5543', '0.7165']","['0.9448', '0.8418', '0.7882', '0.6895', '0.7315', '0.7405', '0.8564', '0.8307', '0.6462', '0.7004']","['0.9420', '0.8691', '0.6867', '0.8585', '0.6730', '0.7100', '0.9068', '0.8450', '0.5543', '0.7165']","['0.9943', '0.9752', '0.9938', '0.9282', '0.9819', '0.9794', '0.9770', '0.9780', '0.9826', '0.9637']","[[650, 0, 3, 4, 1, 7, 23, 0, 2, 0], [0, 684, 2, 94, 0, 2, 0, 0, 5, 0], [4, 27, 480, 106, 5, 3, 49, 11, 13, 1], [2, 15, 15, 613, 0, 41, 2, 5, 19, 2], [2, 5, 0, 0, 459, 3, 39, 4, 9, 161], [8, 13, 6, 85, 5, 448, 10, 16, 35, 5], [10, 8, 2, 3, 24, 13, 623, 0, 4, 0], [3, 37, 1, 12, 4, 8, 0, 616, 12, 36], [4, 42, 9, 143, 7, 49, 13, 13, 378, 24], [3, 7, 1, 4, 68, 5, 9, 89, 11, 498]]","[6, 5, 9, 5, 2, 9, 9, 1, 6, 3, 7, 9, 6, 8, 5, 6]","[6, 5, 9, 5, 2, 9, 9, 1, 6, 3, 7, 9, 6, 8, 5, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8139049410820007
6,"['0.9594', '0.8577', '0.7368', '0.9020', '0.7273', '0.6926', '0.9316', '0.8628', '0.7258', '0.6791']","['0.9068', '0.8940', '0.9213', '0.6370', '0.8322', '0.8636', '0.8290', '0.8054', '0.7615', '0.7421']","['0.9594', '0.8577', '0.7368', '0.9020', '0.7273', '0.6926', '0.9316', '0.8628', '0.7258', '0.6791']","['0.9324', '0.8755', '0.8188', '0.7467', '0.7762', '0.7687', '0.8773', '0.8331', '0.7432', '0.7092']","['0.9594', '0.8577', '0.7368', '0.9020', '0.7273', '0.6926', '0.9316', '0.8628', '0.7258', '0.6791']","['0.9892', '0.9871', '0.9930', '0.9416', '0.9842', '0.9892', '0.9791', '0.9757', '0.9755', '0.9740']","[[662, 0, 3, 1, 1, 0, 19, 0, 4, 0], [0, 675, 4, 74, 0, 3, 1, 1, 29, 0], [6, 14, 515, 90, 4, 2, 40, 13, 14, 1], [5, 5, 17, 644, 0, 13, 2, 7, 21, 0], [3, 3, 1, 0, 496, 5, 39, 4, 15, 116], [21, 7, 7, 98, 2, 437, 12, 12, 33, 2], [16, 4, 3, 1, 10, 9, 640, 0, 4, 0], [7, 25, 4, 9, 3, 7, 0, 629, 20, 25], [7, 18, 4, 85, 5, 24, 9, 15, 495, 20], [3, 4, 1, 9, 75, 6, 10, 100, 15, 472]]","[2, 5, 6, 0, 5, 7, 4, 3, 8, 5, 6, 8, 8, 1, 2, 4]","[2, 5, 6, 0, 5, 7, 4, 3, 8, 5, 6, 8, 8, 1, 2, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.7738758325576782
7,"['0.9522', '0.8767', '0.6967', '0.8725', '0.3138', '0.5784', '0.9461', '0.8217', '0.8167', '0.8863']","['0.9359', '0.8415', '0.9420', '0.7186', '0.9554', '0.9530', '0.8156', '0.8770', '0.6380', '0.5451']","['0.9522', '0.8767', '0.6967', '0.8725', '0.3138', '0.5784', '0.9461', '0.8217', '0.8167', '0.8863']","['0.9440', '0.8587', '0.8010', '0.7881', '0.4724', '0.7199', '0.8760', '0.8484', '0.7164', '0.6751']","['0.9522', '0.8767', '0.6967', '0.8725', '0.3138', '0.5784', '0.9461', '0.8217', '0.8167', '0.8863']","['0.9929', '0.9791', '0.9952', '0.9612', '0.9984', '0.9972', '0.9767', '0.9866', '0.9500', '0.9184']","[[657, 0, 3, 1, 1, 1, 21, 1, 5, 0], [0, 690, 2, 2, 0, 1, 0, 2, 90, 0], [4, 24, 487, 99, 2, 0, 38, 13, 27, 5], [3, 17, 14, 623, 0, 6, 2, 7, 38, 4], [3, 7, 3, 0, 214, 0, 43, 1, 25, 386], [12, 16, 3, 104, 1, 365, 21, 15, 86, 8], [10, 7, 4, 0, 1, 4, 650, 0, 9, 2], [5, 25, 1, 2, 2, 4, 0, 599, 19, 72], [5, 29, 0, 35, 1, 2, 12, 4, 557, 37], [3, 5, 0, 1, 2, 0, 10, 41, 17, 616]]","[4, 8, 9, 5, 5, 0, 8, 7, 4, 9, 7, 4, 9, 5, 4, 7]","[4, 8, 9, 5, 5, 0, 8, 7, 4, 9, 7, 4, 9, 5, 4, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.7894386053085327
8,"['0.9551', '0.8412', '0.7825', '0.8641', '0.8783', '0.8082', '0.9243', '0.8711', '0.8739', '0.7007']","['0.9578', '0.9246', '0.9255', '0.8429', '0.7660', '0.8995', '0.8856', '0.8919', '0.6571', '0.8339']","['0.9551', '0.8412', '0.7825', '0.8641', '0.8783', '0.8082', '0.9243', '0.8711', '0.8739', '0.7007']","['0.9565', '0.8809', '0.8481', '0.8534', '0.8183', '0.8514', '0.9046', '0.8813', '0.7502', '0.7615']","['0.9551', '0.8412', '0.7825', '0.8641', '0.8783', '0.8082', '0.9243', '0.8711', '0.8739', '0.7007']","['0.9954', '0.9913', '0.9930', '0.9817', '0.9710', '0.9910', '0.9870', '0.9877', '0.9507', '0.9846']","[[659, 0, 6, 2, 1, 0, 20, 0, 2, 0], [0, 662, 4, 3, 0, 2, 1, 3, 111, 1], [2, 8, 547, 61, 8, 3, 21, 14, 35, 0], [4, 6, 18, 617, 1, 18, 2, 7, 39, 2], [2, 2, 4, 0, 599, 2, 19, 1, 8, 45], [2, 5, 4, 23, 7, 510, 11, 3, 66, 0], [7, 4, 2, 0, 21, 13, 635, 0, 5, 0], [7, 15, 3, 2, 5, 3, 0, 635, 25, 34], [2, 11, 1, 23, 15, 13, 4, 2, 596, 15], [3, 3, 2, 1, 125, 3, 4, 47, 20, 487]]","[2, 5, 3, 5, 3, 5, 5, 0, 5, 3, 7, 5, 5, 8, 4, 3]","[2, 5, 3, 5, 3, 5, 5, 0, 5, 3, 7, 5, 5, 8, 4, 3]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.6660924851894379
9,"['0.9638', '0.8742', '0.7625', '0.9048', '0.8446', '0.8494', '0.9563', '0.9108', '0.8475', '0.7842']","['0.9541', '0.9438', '0.9065', '0.7755', '0.9014', '0.9008', '0.8951', '0.8557', '0.7585', '0.8476']","['0.9638', '0.8742', '0.7625', '0.9048', '0.8446', '0.8494', '0.9563', '0.9108', '0.8475', '0.7842']","['0.9589', '0.9077', '0.8283', '0.8352', '0.8721', '0.8744', '0.9247', '0.8824', '0.8006', '0.8146']","['0.9638', '0.8742', '0.7625', '0.9048', '0.8446', '0.8494', '0.9563', '0.9108', '0.8475', '0.7842']","['0.9949', '0.9934', '0.9913', '0.9702', '0.9900', '0.9907', '0.9878', '0.9821', '0.9709', '0.9844']","[[665, 0, 5, 3, 1, 0, 15, 0, 1, 0], [0, 688, 15, 8, 0, 2, 5, 6, 61, 2], [1, 6, 533, 105, 3, 5, 19, 11, 15, 1], [3, 4, 19, 646, 0, 14, 0, 6, 22, 0], [2, 2, 2, 0, 576, 3, 22, 3, 9, 63], [4, 4, 3, 30, 2, 536, 9, 4, 37, 2], [5, 2, 0, 0, 10, 11, 657, 0, 2, 0], [9, 11, 3, 7, 4, 1, 0, 664, 16, 14], [3, 11, 5, 32, 8, 21, 4, 4, 578, 16], [5, 1, 3, 2, 35, 2, 3, 78, 21, 545]]","[6, 7, 2, 2, 5, 5, 6, 1, 2, 7, 9, 2, 7, 5, 7, 4]","[6, 7, 2, 2, 5, 5, 6, 1, 2, 7, 9, 2, 7, 5, 7, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.662701815366745
