cycle,accuracy_per_class,precision_per_class,recall_per_class,f1_score_per_class,sensitivity_per_class,specificity_per_class,confusion_matrix,oracle_label,ground_truth_label,oracle_confusion_matrix,oracle_iterations,training_loss
0,"['0.0143', '0.0000', '0.7286', '0.0000', '0.0000', '0.6321', '0.4250', '0.5429', '0.9464']","['0.8889', '0.0000', '0.6090', '0.0000', '0.0000', '0.4234', '0.2656', '0.2781', '0.3451']","['0.0143', '0.0000', '0.7286', '0.0000', '0.0000', '0.6321', '0.4250', '0.5429', '0.9464']","['0.0281', '0.0000', '0.6634', '0.0000', '0.0000', '0.5072', '0.3269', '0.3678', '0.5057']","['0.0143', '0.0000', '0.7286', '0.0000', '0.0000', '0.6321', '0.4250', '0.5429', '0.9464']","['0.9998', '1.0000', '0.9415', '1.0000', '1.0000', '0.8924', '0.8531', '0.8239', '0.7754']","[[8, 0, 9, 0, 0, 26, 211, 203, 103], [0, 0, 13, 0, 0, 29, 146, 206, 166], [0, 0, 408, 0, 0, 87, 46, 5, 14], [0, 0, 23, 0, 0, 54, 79, 275, 129], [0, 0, 184, 0, 0, 95, 125, 45, 111], [0, 0, 1, 0, 0, 354, 12, 16, 177], [1, 0, 30, 0, 0, 118, 238, 35, 138], [0, 0, 2, 0, 0, 47, 39, 304, 168], [0, 0, 0, 0, 0, 26, 0, 4, 530]]",-1,-1,-1,-1,2.181004524230957
1,"['0.3589', '0.3482', '0.7554', '0.1786', '0.7589', '0.2964', '0.3268', '0.2964', '0.9500']","['0.5000', '0.3565', '0.5900', '0.8475', '0.3788', '0.7981', '0.3690', '0.6081', '0.4598']","['0.3589', '0.3482', '0.7554', '0.1786', '0.7589', '0.2964', '0.3268', '0.2964', '0.9500']","['0.4179', '0.3523', '0.6625', '0.2950', '0.5054', '0.4323', '0.3466', '0.3986', '0.6197']","['0.3589', '0.3482', '0.7554', '0.1786', '0.7589', '0.2964', '0.3268', '0.2964', '0.9500']","['0.9551', '0.9214', '0.9344', '0.9960', '0.8444', '0.9906', '0.9301', '0.9761', '0.8605']","[[201, 28, 13, 1, 224, 3, 49, 24, 17], [16, 195, 13, 10, 122, 2, 109, 11, 82], [2, 1, 423, 0, 121, 2, 7, 0, 4], [38, 115, 57, 100, 58, 5, 37, 52, 98], [8, 6, 88, 0, 425, 6, 10, 7, 10], [12, 25, 27, 0, 62, 166, 45, 8, 215], [38, 56, 76, 5, 93, 10, 183, 2, 97], [85, 112, 14, 2, 13, 10, 56, 166, 102], [2, 9, 6, 0, 4, 4, 0, 3, 532]]","[5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[5, 5, 5, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.7216171026229858
2,"['0.6571', '0.0232', '0.8143', '0.6036', '0.6393', '0.5286', '0.4214', '0.3714', '0.9214']","['0.4116', '0.7222', '0.5869', '0.5298', '0.5272', '0.8065', '0.5700', '0.5746', '0.5791']","['0.6571', '0.0232', '0.8143', '0.6036', '0.6393', '0.5286', '0.4214', '0.3714', '0.9214']","['0.5062', '0.0450', '0.6821', '0.5643', '0.5779', '0.6386', '0.4846', '0.4512', '0.7112']","['0.6571', '0.0232', '0.8143', '0.6036', '0.6393', '0.5286', '0.4214', '0.3714', '0.9214']","['0.8826', '0.9989', '0.9283', '0.9330', '0.9283', '0.9842', '0.9603', '0.9656', '0.9163']","[[368, 0, 20, 22, 101, 0, 29, 13, 7], [45, 13, 20, 203, 62, 3, 67, 92, 55], [14, 0, 456, 1, 75, 3, 10, 0, 1], [30, 0, 62, 338, 31, 6, 37, 11, 45], [49, 0, 113, 7, 358, 13, 13, 2, 5], [69, 1, 15, 4, 7, 296, 16, 21, 131], [85, 4, 73, 21, 40, 25, 236, 10, 66], [225, 0, 9, 36, 2, 9, 6, 208, 65], [9, 0, 9, 6, 3, 12, 0, 5, 516]]","[1, 4, 1, 8, 1, 5, 8, 8, 4, 1, 7, 7, 8, 3, 1, 4]","[1, 4, 1, 8, 1, 5, 8, 8, 4, 1, 7, 7, 8, 3, 1, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.3805372714996338
3,"['0.6018', '0.6196', '0.8214', '0.6214', '0.5875', '0.5571', '0.5143', '0.5786', '0.9161']","['0.5324', '0.6547', '0.6407', '0.6591', '0.6883', '0.7899', '0.5988', '0.7043', '0.6279']","['0.6018', '0.6196', '0.8214', '0.6214', '0.5875', '0.5571', '0.5143', '0.5786', '0.9161']","['0.5650', '0.6367', '0.7199', '0.6397', '0.6339', '0.6534', '0.5533', '0.6353', '0.7451']","['0.6018', '0.6196', '0.8214', '0.6214', '0.5875', '0.5571', '0.5143', '0.5786', '0.9161']","['0.9339', '0.9592', '0.9424', '0.9598', '0.9667', '0.9815', '0.9569', '0.9696', '0.9321']","[[337, 12, 14, 32, 58, 2, 55, 44, 6], [14, 347, 16, 83, 5, 1, 32, 28, 34], [19, 0, 460, 2, 65, 5, 8, 0, 1], [10, 53, 50, 348, 5, 4, 47, 13, 30], [52, 12, 112, 3, 329, 22, 17, 6, 7], [44, 9, 8, 3, 2, 312, 27, 32, 123], [66, 49, 46, 18, 13, 27, 288, 6, 47], [84, 47, 5, 33, 0, 6, 5, 324, 56], [7, 1, 7, 6, 1, 16, 2, 7, 513]]","[7, 7, 2, 4, 7, 7, 2, 2, 2, 2, 7, 8, 4, 2, 7, 2]","[7, 7, 2, 4, 7, 7, 2, 2, 2, 2, 7, 8, 4, 2, 7, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.227368950843811
4,"['0.6679', '0.7179', '0.7857', '0.6125', '0.6089', '0.5464', '0.5679', '0.5464', '0.8964']","['0.5541', '0.5530', '0.7166', '0.7206', '0.6988', '0.8453', '0.5638', '0.7556', '0.6886']","['0.6679', '0.7179', '0.7857', '0.6125', '0.6089', '0.5464', '0.5679', '0.5464', '0.8964']","['0.6057', '0.6247', '0.7496', '0.6622', '0.6508', '0.6638', '0.5658', '0.6342', '0.7789']","['0.6679', '0.7179', '0.7857', '0.6125', '0.6089', '0.5464', '0.5679', '0.5464', '0.8964']","['0.9328', '0.9275', '0.9612', '0.9703', '0.9672', '0.9875', '0.9451', '0.9779', '0.9493']","[[374, 15, 5, 27, 45, 1, 67, 22, 4], [14, 402, 13, 60, 7, 1, 19, 26, 18], [23, 1, 440, 3, 74, 3, 14, 1, 1], [15, 85, 19, 343, 7, 1, 57, 21, 12], [55, 27, 104, 2, 341, 11, 18, 2, 0], [36, 16, 11, 2, 2, 306, 65, 15, 107], [50, 86, 14, 17, 10, 19, 318, 4, 42], [104, 85, 1, 19, 0, 1, 1, 306, 43], [4, 10, 7, 3, 2, 19, 5, 8, 502]]","[7, 5, 4, 2, 5, 7, 3, 2, 1, 8, 2, 2, 2, 9, 8, 2]","[7, 5, 4, 2, 5, 7, 3, 2, 1, 8, 2, 2, 2, 9, 8, 2]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.2155038118362427
5,"['0.6268', '0.6482', '0.7304', '0.6304', '0.6411', '0.7036', '0.6232', '0.6357', '0.8839']","['0.6223', '0.5951', '0.8099', '0.6949', '0.7253', '0.7665', '0.5731', '0.6967', '0.6837']","['0.6268', '0.6482', '0.7304', '0.6304', '0.6411', '0.7036', '0.6232', '0.6357', '0.8839']","['0.6246', '0.6205', '0.7681', '0.6610', '0.6806', '0.7337', '0.5971', '0.6648', '0.7710']","['0.6268', '0.6482', '0.7304', '0.6304', '0.6411', '0.7036', '0.6232', '0.6357', '0.8839']","['0.9525', '0.9449', '0.9786', '0.9654', '0.9696', '0.9732', '0.9420', '0.9654', '0.9489']","[[351, 11, 6, 29, 27, 2, 70, 54, 10], [13, 363, 6, 82, 6, 1, 25, 40, 24], [22, 3, 409, 3, 90, 8, 20, 0, 5], [7, 73, 13, 353, 5, 6, 48, 31, 24], [57, 22, 56, 2, 359, 30, 30, 1, 3], [11, 9, 3, 1, 2, 394, 59, 14, 67], [42, 50, 11, 20, 6, 33, 349, 5, 44], [57, 75, 1, 15, 0, 1, 3, 356, 52], [4, 4, 0, 3, 0, 39, 5, 10, 495]]","[6, 5, 6, 5, 1, 6, 7, 4, 8, 9, 6, 6, 9, 6, 8, 6]","[6, 5, 6, 5, 1, 6, 7, 4, 8, 9, 6, 6, 9, 6, 8, 6]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.076736569404602
6,"['0.6286', '0.6696', '0.7982', '0.6696', '0.7125', '0.7482', '0.6214', '0.6161', '0.8786']","['0.6604', '0.6127', '0.7589', '0.6673', '0.7062', '0.8152', '0.6362', '0.7533', '0.7455']","['0.6286', '0.6696', '0.7982', '0.6696', '0.7125', '0.7482', '0.6214', '0.6161', '0.8786']","['0.6441', '0.6399', '0.7781', '0.6684', '0.7093', '0.7803', '0.6287', '0.6778', '0.8066']","['0.6286', '0.6696', '0.7982', '0.6696', '0.7125', '0.7482', '0.6214', '0.6161', '0.8786']","['0.9596', '0.9471', '0.9683', '0.9583', '0.9629', '0.9788', '0.9556', '0.9748', '0.9625']","[[352, 7, 11, 32, 53, 3, 63, 34, 5], [12, 375, 12, 85, 8, 1, 23, 27, 17], [15, 3, 447, 3, 75, 3, 9, 1, 4], [10, 60, 24, 375, 5, 3, 42, 26, 15], [36, 21, 68, 2, 399, 14, 17, 3, 0], [12, 9, 6, 2, 10, 419, 39, 11, 52], [37, 51, 16, 23, 14, 32, 348, 3, 36], [55, 79, 1, 35, 0, 3, 3, 345, 39], [4, 7, 4, 5, 1, 36, 3, 8, 492]]","[1, 4, 5, 5, 8, 4, 1, 1, 7, 5, 5, 1, 5, 2, 7, 1]","[1, 4, 5, 5, 8, 4, 1, 1, 7, 5, 5, 1, 5, 2, 7, 1]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.0335849523544312
7,"['0.6732', '0.7125', '0.7804', '0.6911', '0.6946', '0.6357', '0.6625', '0.6661', '0.9036']","['0.6379', '0.5946', '0.8168', '0.7220', '0.7843', '0.9105', '0.6062', '0.6882', '0.7598']","['0.6732', '0.7125', '0.7804', '0.6911', '0.6946', '0.6357', '0.6625', '0.6661', '0.9036']","['0.6551', '0.6483', '0.7982', '0.7062', '0.7367', '0.7487', '0.6331', '0.6770', '0.8254']","['0.6732', '0.7125', '0.7804', '0.6911', '0.6946', '0.6357', '0.6625', '0.6661', '0.9036']","['0.9522', '0.9393', '0.9781', '0.9667', '0.9761', '0.9922', '0.9462', '0.9623', '0.9643']","[[377, 14, 11, 27, 20, 1, 64, 43, 3], [12, 399, 5, 68, 6, 1, 24, 38, 7], [23, 9, 437, 4, 66, 2, 13, 2, 4], [10, 65, 12, 387, 3, 2, 43, 27, 11], [59, 24, 54, 1, 389, 6, 21, 6, 0], [19, 17, 5, 1, 5, 356, 68, 28, 61], [42, 51, 11, 15, 6, 10, 371, 8, 46], [47, 80, 0, 27, 0, 0, 5, 373, 28], [2, 12, 0, 6, 1, 13, 3, 17, 506]]","[1, 4, 5, 3, 1, 2, 6, 8, 7, 7, 1, 7, 7, 7, 1, 7]","[1, 4, 5, 3, 1, 2, 6, 8, 7, 7, 1, 7, 7, 7, 1, 7]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,1.060497760772705
8,"['0.6821', '0.6607', '0.8286', '0.7661', '0.6964', '0.7536', '0.5554', '0.6429', '0.8946']","['0.6388', '0.6106', '0.7644', '0.6530', '0.7847', '0.8612', '0.7100', '0.7347', '0.7626']","['0.6821', '0.6607', '0.8286', '0.7661', '0.6964', '0.7536', '0.5554', '0.6429', '0.8946']","['0.6598', '0.6346', '0.7952', '0.7050', '0.7379', '0.8038', '0.6232', '0.6857', '0.8233']","['0.6821', '0.6607', '0.8286', '0.7661', '0.6964', '0.7536', '0.5554', '0.6429', '0.8946']","['0.9518', '0.9473', '0.9681', '0.9491', '0.9761', '0.9848', '0.9717', '0.9710', '0.9652']","[[382, 8, 24, 29, 28, 3, 45, 36, 5], [12, 370, 6, 114, 13, 1, 11, 22, 11], [19, 9, 464, 4, 49, 3, 9, 0, 3], [12, 43, 17, 429, 3, 3, 15, 28, 10], [46, 20, 75, 2, 390, 9, 13, 5, 0], [16, 15, 3, 2, 6, 422, 28, 18, 50], [51, 58, 16, 39, 8, 24, 311, 6, 47], [57, 74, 1, 33, 0, 2, 3, 360, 30], [3, 9, 1, 5, 0, 23, 3, 15, 501]]","[9, 6, 8, 6, 2, 1, 3, 6, 4, 4, 9, 2, 8, 7, 4, 5]","[9, 6, 8, 6, 2, 1, 3, 6, 4, 4, 9, 2, 8, 7, 4, 5]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.9972412586212158
9,"['0.6839', '0.6018', '0.8196', '0.7982', '0.7054', '0.8036', '0.6357', '0.7018', '0.8536']","['0.6827', '0.6595', '0.7900', '0.6349', '0.8229', '0.8152', '0.6980', '0.7030', '0.8213']","['0.6839', '0.6018', '0.8196', '0.7982', '0.7054', '0.8036', '0.6357', '0.7018', '0.8536']","['0.6833', '0.6293', '0.8046', '0.7073', '0.7596', '0.8094', '0.6654', '0.7024', '0.8371']","['0.6839', '0.6018', '0.8196', '0.7982', '0.7054', '0.8036', '0.6357', '0.7018', '0.8536']","['0.9603', '0.9612', '0.9728', '0.9426', '0.9810', '0.9772', '0.9656', '0.9629', '0.9768']","[[383, 10, 23, 34, 15, 4, 47, 43, 1], [11, 337, 7, 122, 8, 2, 24, 44, 5], [22, 10, 459, 2, 48, 8, 8, 1, 2], [7, 30, 16, 447, 2, 3, 21, 26, 8], [49, 20, 63, 1, 395, 9, 18, 5, 0], [13, 9, 0, 4, 3, 450, 30, 19, 32], [36, 36, 12, 35, 8, 30, 356, 7, 40], [38, 54, 0, 52, 0, 5, 2, 393, 16], [2, 5, 1, 7, 1, 41, 4, 21, 478]]","[1, 2, 7, 4, 3, 5, 1, 2, 7, 4, 8, 4, 6, 1, 8, 4]","[1, 2, 7, 4, 3, 5, 1, 2, 7, 4, 8, 4, 6, 1, 8, 4]","[[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
 [0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]]",0,0.8727047443389893
